# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 16:27:36+0100
# parameter filename: "./TOV_K_90_res_1_0.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
# Run ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
0 0 -7.21209509786659e-05
512 0.25 -7.64633372232242e-05
1024 0.5 -8.37823140424281e-05
1536 0.75 -8.59285753993905e-05
2048 1 -8.19513055542679e-05
2560 1.25 -7.83208259856232e-05
3072 1.5 -7.88078452018171e-05
3584 1.75 -8.37777332480261e-05
4096 2 -9.07099120850909e-05
4608 2.25 -9.01222802847749e-05
5120 2.5 -8.15206867209123e-05
5632 2.75 -8.56735117008512e-05
6144 3 -9.43482788469774e-05
6656 3.25 -0.000101248902118407
7168 3.5 -8.89658954095983e-05
7680 3.75 -9.04742853082887e-05
8192 4 -9.4597081108929e-05
8704 4.25 -0.000106285957145825
9216 4.5 -0.000104250182492379
9728 4.75 -9.52470665584305e-05
10240 5 -9.8898848644875e-05
10752 5.25 -0.000102681025718686
11264 5.5 -0.000117741987230479
11776 5.75 -0.000113753066495043
12288 6 -0.000106365243478596
12800 6.25 -0.000110115292640193
13312 6.5 -0.000121374490564393
13824 6.75 -0.000129460137009534
14336 7 -0.000118010770307527
14848 7.25 -0.000119732654608483
15360 7.5 -0.000124559697853346
15872 7.75 -0.000136397215991624
16384 8 -0.000134650535618529
16896 8.25 -0.000133266749055396
17408 8.5 -0.000134818012831507
17920 8.75 -0.00014313370760126
18432 9 -0.000148658903606043
18944 9.25 -0.00015024980980481
19456 9.5 -0.000149688564410572
19968 9.75 -0.000154494435968207
20480 10 -0.000163237959832444
20992 10.25 -0.000168292410247642
21504 10.5 -0.000168819643478096
22016 10.75 -0.000169382302646276
22528 11 -0.000176113798638604
23040 11.25 -0.000183235905035002
23552 11.5 -0.000187325533465684
24064 11.75 -0.000189637977269414
24576 12 -0.000193096830850771
25088 12.25 -0.000197634349054818
25600 12.5 -0.0002027882253522
26112 12.75 -0.000209113971429372
26624 13 -0.00021372464279928
27136 13.25 -0.000215860232574123
27648 13.5 -0.00022060072510801
28160 13.75 -0.000227804267763445
28672 14 -0.00023492186236187
29184 14.25 -0.000236447086200844
29696 14.5 -0.000240851627180651
30208 14.75 -0.00024532329638394
30720 15 -0.000254023003881571
31232 15.25 -0.000258109559128176
31744 15.5 -0.00026241028734914
32256 15.75 -0.000265771772769994
32768 16 -0.000272335249325873
33280 16.25 -0.000278390527782643
33792 16.5 -0.000282951588003618
34304 16.75 -0.00028781615654539
34816 17 -0.000294309988109046
35328 17.25 -0.00029962366153371
35840 17.5 -0.000304338243652289
36352 17.75 -0.000309705541330285
36864 18 -0.000316451268625829
37376 18.25 -0.000321337140905149
37888 18.5 -0.000325328056215251
38400 18.75 -0.000331629331408999
38912 19 -0.000339553973911188
39424 19.25 -0.000353717208500196
39936 19.5 -0.000363850340814437
40448 19.75 -0.000372996504865086
40960 20 -0.000386727702516068
41472 20.25 -0.000406592434093074
41984 20.5 -0.000427731167481369
42496 20.75 -0.000445020885841057
43008 21 -0.000458370598516399
43520 21.25 -0.000470451235295559
44032 21.5 -0.000483089493819082
44544 21.75 -0.000497940787893775
45056 22 -0.000516777505820781
45568 22.25 -0.000538145218114718
46080 22.5 -0.000556674452571441
46592 22.75 -0.000568863216384114
47104 23 -0.000577877734617557
47616 23.25 -0.00059023925609496
48128 23.5 -0.000608863967162418
48640 23.75 -0.000630865283987256
49152 24 -0.000650985907815071
49664 24.25 -0.000666069605021234
50176 24.5 -0.000677486487320097
50688 24.75 -0.000690120349724617
51200 25 -0.000707695288682728
51712 25.25 -0.000728472374848723
52224 25.5 -0.000747054177314881
52736 25.75 -0.000760895419196973
53248 26 -0.000773039540153926
53760 26.25 -0.000787592652319314
54272 26.5 -0.00080475828692547
54784 26.75 -0.000821968474999052
55296 27 -0.000838012338546948
55808 27.25 -0.000853742097783356
56320 27.5 -0.000869704095992514
56832 27.75 -0.000885465875394921
57344 28 -0.000901174817329488
57856 28.25 -0.000917763811376525
58368 28.5 -0.000935142096172821
58880 28.75 -0.000951687834555981
59392 29 -0.000966356883277572
59904 29.25 -0.000980392202458463
60416 29.5 -0.000996051541773873
60928 29.75 -0.00101398596404191
61440 30 -0.00103256181381183
61952 30.25 -0.00104975231894934
62464 30.5 -0.00106528405671877
62976 30.75 -0.00108078537438865
63488 31 -0.0010979320227983
64000 31.25 -0.00111655788082508
64512 31.5 -0.00113479645215502
65024 31.75 -0.00115129151875698
65536 32 -0.00116699242749658
66048 32.25 -0.00118408787541255
66560 32.5 -0.00120309080901583
67072 32.75 -0.00122194092512425
67584 33 -0.00123873200453474
68096 33.25 -0.00125455410661662
68608 33.5 -0.001272281225069
69120 33.75 -0.00129265320647291
69632 34 -0.0013130523513312
70144 34.25 -0.00133076295141087
70656 34.5 -0.0013462559891961
71168 34.75 -0.00136223276957372
71680 35 -0.0013802158552351
72192 35.25 -0.00139936701910774
72704 35.5 -0.00141835810373455
73216 35.75 -0.00143698790498338
73728 36 -0.00145556821183273
74240 36.25 -0.00147379985880018
74752 36.5 -0.00149115307589455
75264 36.75 -0.00150801229411214
75776 37 -0.00152564469073917
76288 37.25 -0.00154482957225193
76800 37.5 -0.00156483667482674
77312 37.75 -0.00158405557049093
77824 38 -0.00160165984887036
78336 38.25 -0.00161851513433046
78848 38.5 -0.00163628967374459
79360 38.75 -0.00165569280092527
79872 39 -0.00167581850989786
80384 39.25 -0.00169524347605347
80896 39.5 -0.00171344497636315
81408 39.75 -0.00173106315583018
81920 40 -0.00174924607615488
82432 40.25 -0.00176894663485951
82944 40.5 -0.00179022000658282
83456 40.75 -0.00181167293748643
83968 41 -0.00183116869728455
84480 41.25 -0.00184789326370371
84992 41.5 -0.00186351282890004
85504 41.75 -0.00188066521036
86016 42 -0.00190053897487304
86528 42.25 -0.00192235752730853
87040 42.5 -0.0019445203283447
87552 42.75 -0.00196534780930175
88064 43 -0.00198349840940623
88576 43.25 -0.00199922533417687
89088 43.5 -0.00201503839268994
89600 43.75 -0.00203357399383039
90112 44 -0.0020546626005745
90624 44.25 -0.00207583630874824
91136 44.5 -0.00209568924151859
91648 44.75 -0.00211493896506315
92160 45 -0.00213389435540218
92672 45.25 -0.00215125729237789
93184 45.5 -0.00216690505807718
93696 45.75 -0.00218389855603046
94208 46 -0.00220524968985442
94720 46.25 -0.00222939737106771
95232 46.5 -0.00225134712060915
95744 46.75 -0.00226854663725237
96256 47 -0.00228365476976681
96768 47.25 -0.00230084775144299
97280 47.5 -0.00232113217877648
97792 47.75 -0.00234247831116281
98304 48 -0.00236324490741585
98816 48.25 -0.00238371063889572
99328 48.5 -0.00240453600874095
99840 48.75 -0.00242524709312527
100352 49 -0.00244474518890991
100864 49.25 -0.00246276048093845
101376 49.5 -0.00248059335905075
101888 49.75 -0.00250050969616013
102400 50 -0.00252382613660885
102912 50.25 -0.00254894336702646
103424 50.5 -0.00257192684048653
103936 50.75 -0.00259032127594372
104448 51 -0.00260630970365071
104960 51.25 -0.00262480474626706
105472 51.5 -0.00264815971304408
105984 51.75 -0.00267396303250948
106496 52 -0.00269840491385347
107008 52.25 -0.00272035282913097
107520 52.5 -0.00274116783031486
108032 52.75 -0.0027619288796029
108544 53 -0.00278269528913578
109056 53.25 -0.00280404142439374
109568 53.5 -0.00282728750548959
110080 53.75 -0.00285254212157428
110592 54 -0.00287777788213277
111104 54.25 -0.00290085907596515
111616 54.5 -0.00292201688217667
112128 54.75 -0.00294357103076764
112640 55 -0.00296738557429503
113152 55.25 -0.00299314952107581
113664 55.5 -0.00301909742675377
114176 55.75 -0.00304390513250726
114688 56 -0.00306748380986353
115200 56.25 -0.00309055325188977
115712 56.5 -0.00311370624319308
116224 56.75 -0.0031368801491546
116736 57 -0.00316001380818132
117248 57.25 -0.00318347051725625
117760 57.5 -0.00320745234882556
118272 57.75 -0.00323133698027845
118784 58 -0.00325425056632495
119296 58.25 -0.00327635090045032
119808 58.5 -0.00329884051939529
120320 58.75 -0.00332231853638409
120832 59 -0.0033457617413462
121344 59.25 -0.00336789346018791
121856 59.5 -0.00338915818258279
122368 59.75 -0.00341125189672468
122880 60 -0.00343458326898297
123392 60.25 -0.0034573155099949
123904 60.5 -0.00347761977233984
124416 60.75 -0.00349615887316
124928 61 -0.0035153906971632
125440 61.25 -0.00353662716120374
125952 61.5 -0.00355859954514023
126464 61.75 -0.00357898695796128
126976 62 -0.00359679485077084
127488 62.25 -0.00361315550054474
128000 62.5 -0.00363017417148855
128512 62.75 -0.00364896680910636
129024 63 -0.00366844263489009
129536 63.25 -0.00368545459616006
130048 63.5 -0.00369857812421201
130560 63.75 -0.00370951545031422
131072 64 -0.00372102805333378
131584 64.25 -0.00373360486628001
132096 64.5 -0.00374503787801934
132608 64.75 -0.00375447641565898
133120 65 -0.00376403991026373
133632 65.25 -0.00377574964526054
134144 65.5 -0.00378821351585744
134656 65.75 -0.00379819859183495
135168 66 -0.00380499839594856
135680 66.25 -0.00381129232973209
136192 66.5 -0.00381936754474889
136704 66.75 -0.00382823464443211
137216 67 -0.00383534693018089
137728 67.25 -0.0038398036928922
138240 67.5 -0.00384296023644676
138752 67.75 -0.00384867068778913
139264 68 -0.00385780860681418
139776 68.25 -0.00387031854200374
140288 68.5 -0.0038861840605188
140800 68.75 -0.00390485967093327
141312 69 -0.00392551318359955
141824 69.25 -0.0039482895727794
142336 69.5 -0.00397445538481258
142848 69.75 -0.00400464798899758
143360 70 -0.00403766273772013
143872 70.25 -0.00407169590088434
144384 70.5 -0.00410633351130453
144896 70.75 -0.00414250871393747
145408 71 -0.004180801543523
145920 71.25 -0.00421949037282173
146432 71.5 -0.00425447643192434
146944 71.75 -0.00428757532067106
147456 72 -0.00431997665878141
147968 72.25 -0.00435109029275874
148480 72.5 -0.00437977011565065
148992 72.75 -0.00440603703983587
149504 73 -0.00443131603443174
150016 73.25 -0.00445701461722198
150528 73.5 -0.00448362833077629
151040 73.75 -0.0045111990766831
151552 74 -0.00453925819650475
152064 74.25 -0.00456653957238624
152576 74.5 -0.00459057328344421
153088 74.75 -0.00460990142905683
153600 75 -0.00462630992014224
154112 75.25 -0.00464331755332825
154624 75.5 -0.00466193608119393
155136 75.75 -0.00467925993434413
155648 76 -0.00469137754382353
156160 76.25 -0.00469702933184207
156672 76.5 -0.00469778628378641
157184 76.75 -0.00469524578475546
157696 77 -0.00468925845952652
158208 77.25 -0.00467893538687433
158720 77.5 -0.00466578667112409
159232 77.75 -0.00465170855394952
159744 78 -0.00463693371299837
160256 78.25 -0.00462101743011172
160768 78.5 -0.00460391157463845
161280 78.75 -0.00458792848168819
161792 79 -0.00457589858205822
162304 79.25 -0.00456883711598088
162816 79.5 -0.00456691649259812
163328 79.75 -0.00456844785627783
163840 80 -0.00457193689448781
164352 80.25 -0.00457616480571581
164864 80.5 -0.0045807404326132
165376 80.75 -0.00458630397645684
165888 81 -0.00459371449766326
166400 81.25 -0.00460320397097619
166912 81.5 -0.00461436891322828
167424 81.75 -0.00462652532681875
167936 82 -0.00463865232494278
168448 82.25 -0.00464938678819152
168960 82.5 -0.00465793731723857
169472 82.75 -0.0046652043401883
169984 83 -0.00467329156973488
170496 83.25 -0.00468331571530747
171008 83.5 -0.00469396945197475
171520 83.75 -0.00470278959369622
172032 84 -0.00470872452688033
172544 84.25 -0.0047129000896972
173056 84.5 -0.00471688877530126
173568 84.75 -0.00472098530998075
174080 85 -0.00472459817047145
