# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 16:27:36+0100
# parameter filename: "./TOV_K_90_res_1_0.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
# Run ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
0 0 2.32002862397005e-06
512 0.25 7.25898075635221e-06
1024 0.5 1.07381917836766e-05
1536 0.75 1.34067289904254e-05
2048 1 1.55096337800294e-05
2560 1.25 1.70385544113311e-05
3072 1.5 1.79393713368624e-05
3584 1.75 1.82943041238766e-05
4096 2 1.81915944150617e-05
4608 2.25 1.79679467943467e-05
5120 2.5 1.78370013838206e-05
5632 2.75 1.79444381168959e-05
6144 3 1.83946634686221e-05
6656 3.25 1.88967516834076e-05
7168 3.5 1.92829857450134e-05
7680 3.75 1.94766076288104e-05
8192 4 1.9466358844555e-05
8704 4.25 1.93301749274981e-05
9216 4.5 1.91542498163826e-05
9728 4.75 1.90297857570103e-05
10240 5 1.90476884038527e-05
10752 5.25 1.93259299717251e-05
11264 5.5 1.96378824672896e-05
11776 5.75 1.98323415506479e-05
12288 6 1.98714529784381e-05
12800 6.25 1.98219933878481e-05
13312 6.5 1.97368895962264e-05
13824 6.75 1.96457920823149e-05
14336 7 1.95983490683645e-05
14848 7.25 1.96402094513863e-05
15360 7.5 1.98508253377451e-05
15872 7.75 2.00444258131343e-05
16384 8 2.01156677251326e-05
16896 8.25 2.0085580215611e-05
17408 8.5 2.00381061409734e-05
17920 8.75 2.00053642613157e-05
18432 9 1.99699525931814e-05
18944 9.25 1.99667990799903e-05
19456 9.5 2.0037277974425e-05
19968 9.75 2.01705295754851e-05
20480 10 2.02646271520401e-05
20992 10.25 2.02752197012172e-05
21504 10.5 2.02519046585252e-05
22016 10.75 2.02215824320361e-05
22528 11 2.01986911352767e-05
23040 11.25 2.01710296544712e-05
23552 11.5 2.01912230018257e-05
24064 11.75 2.02826701290977e-05
24576 12 2.03980231223422e-05
25088 12.25 2.04389550529972e-05
25600 12.5 2.0406095774964e-05
26112 12.75 2.03583650216805e-05
26624 13 2.03591224015607e-05
27136 13.25 2.03848217937671e-05
27648 13.5 2.04059587486446e-05
28160 13.75 2.04356534204639e-05
28672 14 2.05030677801632e-05
29184 14.25 2.05762329718038e-05
29696 14.5 2.05981140707689e-05
30208 14.75 2.05788697172775e-05
30720 15 2.05543205748995e-05
31232 15.25 2.05615984780105e-05
31744 15.5 2.05893487526565e-05
32256 15.75 2.06372500269434e-05
32768 16 2.06989748112373e-05
33280 16.25 2.07578470199879e-05
33792 16.5 2.07925074021232e-05
34304 16.75 2.07980704918896e-05
34816 17 2.0813523568634e-05
35328 17.25 2.08312528442165e-05
35840 17.5 2.08414313420347e-05
36352 17.75 2.0855082169591e-05
36864 18 2.09097024354134e-05
37376 18.25 2.09845992157992e-05
37888 18.5 2.10387507486627e-05
38400 18.75 2.10620824697131e-05
38912 19 2.10961023815781e-05
39424 19.25 2.11357296778797e-05
39936 19.5 2.11768364235105e-05
40448 19.75 2.11951347748395e-05
40960 20 2.1221363050379e-05
41472 20.25 2.12876874028029e-05
41984 20.5 2.13446074712131e-05
42496 20.75 2.13821094840393e-05
43008 21 2.13985765666033e-05
43520 21.25 2.14447672114098e-05
44032 21.5 2.15043685959363e-05
44544 21.75 2.15500913558676e-05
45056 22 2.15887810429592e-05
45568 22.25 2.16475091254321e-05
46080 22.5 2.17161300758083e-05
46592 22.75 2.17601707603303e-05
47104 23 2.17726642131901e-05
47616 23.25 2.18113310477182e-05
48128 23.5 2.18667262911657e-05
48640 23.75 2.19080010896363e-05
49152 24 2.19150097687363e-05
49664 24.25 2.19087524475697e-05
50176 24.5 2.19607111133756e-05
50688 24.75 2.20497844495209e-05
51200 25 2.21258428515165e-05
51712 25.25 2.2145417483972e-05
52224 25.5 2.21565141354506e-05
52736 25.75 2.21920460750829e-05
53248 26 2.22213730174238e-05
53760 26.25 2.22327344749226e-05
54272 26.5 2.22240854496576e-05
54784 26.75 2.2239148641436e-05
55296 27 2.22888922895584e-05
55808 27.25 2.23532709446872e-05
56320 27.5 2.23994717662849e-05
56832 27.75 2.24322683883954e-05
57344 28 2.24579846481731e-05
57856 28.25 2.24679412642546e-05
58368 28.5 2.24696016787146e-05
58880 28.75 2.24751787821949e-05
59392 29 2.2489219349738e-05
59904 29.25 2.25229527345095e-05
60416 29.5 2.25608300620374e-05
60928 29.75 2.26117590346912e-05
61440 30 2.26441092476835e-05
61952 30.25 2.26550622379713e-05
62464 30.5 2.26461745894612e-05
62976 30.75 2.26176932885401e-05
63488 31 2.26198872311674e-05
64000 31.25 2.26462713503382e-05
64512 31.5 2.26742405742609e-05
65024 31.75 2.26991790485064e-05
65536 32 2.27526527006373e-05
66048 32.25 2.28231226145664e-05
66560 32.5 2.28653304211928e-05
67072 32.75 2.28685831299643e-05
67584 33 2.28371548786585e-05
68096 33.25 2.28217012161663e-05
68608 33.5 2.28416354674411e-05
69120 33.75 2.28611110965177e-05
69632 34 2.28661252677102e-05
70144 34.25 2.28869570313214e-05
70656 34.5 2.29387630825864e-05
71168 34.75 2.29966702892736e-05
71680 35 2.30222668341305e-05
72192 35.25 2.30220800978602e-05
72704 35.5 2.30303579749475e-05
73216 35.75 2.30718033273731e-05
73728 36 2.31048418236066e-05
74240 36.25 2.3114046708218e-05
74752 36.5 2.31210920403342e-05
75264 36.75 2.31398467196343e-05
75776 37 2.31711088456809e-05
76288 37.25 2.31835633613051e-05
76800 37.5 2.3185555296351e-05
77312 37.75 2.3193693198908e-05
77824 38 2.32270966068657e-05
78336 38.25 2.32591556213151e-05
78848 38.5 2.32819629880491e-05
79360 38.75 2.32993434007279e-05
79872 39 2.33200073313107e-05
80384 39.25 2.33564659144511e-05
80896 39.5 2.33773210865959e-05
81408 39.75 2.33916206643435e-05
81920 40 2.33986766568542e-05
82432 40.25 2.34175880915503e-05
82944 40.5 2.34311243799459e-05
83456 40.75 2.34250493479779e-05
83968 41 2.34127706906496e-05
84480 41.25 2.34058779838026e-05
84992 41.5 2.34313085020032e-05
85504 41.75 2.3465286836574e-05
86016 42 2.35042164459613e-05
86528 42.25 2.35510352683992e-05
87040 42.5 2.36120470257074e-05
87552 42.75 2.36836432586372e-05
88064 43 2.37322834822826e-05
88576 43.25 2.37555516501176e-05
