# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 16:27:36+0100
# parameter filename: "./TOV_K_90_res_1_0.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
# Run ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
0 0 2.40904784401371e-05
512 0.25 2.69154257195574e-05
1024 0.5 3.12498512130874e-05
1536 0.75 3.50757817792823e-05
2048 1 3.82669660853946e-05
2560 1.25 4.07414285453843e-05
3072 1.5 4.23503572575171e-05
3584 1.75 4.3115867552798e-05
4096 2 4.32699366967096e-05
4608 2.25 4.31483751513192e-05
5120 2.5 4.30543212142896e-05
5632 2.75 4.31684935231667e-05
6144 3 4.35182258367912e-05
6656 3.25 4.40053751468909e-05
7168 3.5 4.44774888270929e-05
7680 3.75 4.48021237302594e-05
8192 4 4.49229800946381e-05
8704 4.25 4.4879323216386e-05
9216 4.5 4.47721624163831e-05
9728 4.75 4.47136487863478e-05
10240 5 4.47791573955546e-05
10752 5.25 4.49733627435136e-05
11264 5.5 4.52332569875533e-05
11776 5.75 4.54696583606315e-05
12288 6 4.56220665662664e-05
12800 6.25 4.56799020922549e-05
13312 6.5 4.56764823954153e-05
13824 6.75 4.56683671540742e-05
14336 7 4.57118136844733e-05
14848 7.25 4.58380343885896e-05
15360 7.5 4.60292691732525e-05
15872 7.75 4.62316220467704e-05
16384 8 4.63919204433685e-05
16896 8.25 4.6487636888387e-05
17408 8.5 4.65363893755551e-05
17920 8.75 4.6575813228065e-05
18432 9 4.66382030779301e-05
18944 9.25 4.67418730811152e-05
19456 9.5 4.68912536051687e-05
19968 9.75 4.7070090044083e-05
20480 10 4.72444217169353e-05
20992 10.25 4.7382749638773e-05
21504 10.5 4.7473251970243e-05
22016 10.75 4.75350009136588e-05
22528 11 4.76090562513512e-05
23040 11.25 4.77260607076682e-05
23552 11.5 4.78842445419361e-05
24064 11.75 4.80595705115116e-05
24576 12 4.82320906826965e-05
25088 12.25 4.83913526311686e-05
25600 12.5 4.85280950831506e-05
26112 12.75 4.86445623551164e-05
26624 13 4.87604803775956e-05
27136 13.25 4.88996510489495e-05
27648 13.5 4.90721525890732e-05
28160 13.75 4.92670605433712e-05
28672 14 4.94635309545388e-05
29184 14.25 4.96468125839678e-05
29696 14.5 4.98167836392473e-05
30208 14.75 4.99845671141448e-05
30720 15 5.01560710850244e-05
31232 15.25 5.03285742420628e-05
31744 15.5 5.05059404772373e-05
32256 15.75 5.07019533729924e-05
32768 16 5.09215389570453e-05
33280 16.25 5.1150765951074e-05
33792 16.5 5.1372056431565e-05
34304 16.75 5.15810813122832e-05
34816 17 5.1783836775803e-05
35328 17.25 5.19834232047965e-05
35840 17.5 5.21829013289803e-05
36352 17.75 5.23936880226418e-05
36864 18 5.26288842241431e-05
37376 18.25 5.28879047938387e-05
37888 18.5 5.31547990195323e-05
38400 18.75 5.34113735548857e-05
38912 19 5.36481884213432e-05
39424 19.25 5.38717067413092e-05
39936 19.5 5.41019366811945e-05
40448 19.75 5.4354130129282e-05
40960 20 5.46276451434802e-05
41472 20.25 5.49082843596777e-05
41984 20.5 5.51796362936654e-05
42496 20.75 5.54336939679182e-05
43008 21 5.56730024774589e-05
43520 21.25 5.591263390535e-05
44032 21.5 5.61727338948839e-05
44544 21.75 5.64624231284655e-05
45056 22 5.67713456156584e-05
45568 22.25 5.70783118557241e-05
46080 22.5 5.7368323004435e-05
46592 22.75 5.76402317302896e-05
47104 23 5.79033305309087e-05
47616 23.25 5.81671612701386e-05
48128 23.5 5.84307027329882e-05
48640 23.75 5.86875475977911e-05
49152 24 5.894300947577e-05
49664 24.25 5.92145503684835e-05
50176 24.5 5.95136849403167e-05
50688 24.75 5.98290140235417e-05
51200 25 6.01342809290636e-05
51712 25.25 6.04133048171144e-05
52224 25.5 6.06705008150083e-05
52736 25.75 6.09210940457161e-05
53248 26 6.11761465393551e-05
53760 26.25 6.14363706677993e-05
54272 26.5 6.16995206249024e-05
54784 26.75 6.19682667328864e-05
55296 27 6.22486604067745e-05
55808 27.25 6.2538952779823e-05
56320 27.5 6.28248211767775e-05
56832 27.75 6.30952015424524e-05
57344 28 6.33527755539845e-05
57856 28.25 6.36045146637407e-05
58368 28.5 6.38536551663735e-05
