# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 16:27:36+0100
# parameter filename: "./TOV_K_90_res_1_0.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
# Run ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
#
# HYDROBASE::eps (hydrobase-eps)
# 1:iteration 2:time 3:data
# data columns: 3:eps
65536 32 8.99999999999999e-09
66048 32.25 8.99999999999999e-09
66560 32.5 8.99999999999999e-09
67072 32.75 8.99999999999999e-09
67584 33 8.99999999999999e-09
68096 33.25 8.99999999999999e-09
68608 33.5 8.99999999999999e-09
69120 33.75 8.99999999999999e-09
69632 34 8.99999999999999e-09
70144 34.25 8.99999999999999e-09
70656 34.5 8.99999999999999e-09
71168 34.75 8.99999999999999e-09
71680 35 8.99999999999999e-09
72192 35.25 8.99999999999999e-09
72704 35.5 8.99999999999999e-09
73216 35.75 8.99999999999999e-09
73728 36 8.99999999999999e-09
74240 36.25 8.99999999999999e-09
74752 36.5 8.99999999999999e-09
75264 36.75 8.99999999999999e-09
75776 37 8.99999999999999e-09
76288 37.25 8.99999999999999e-09
76800 37.5 8.99999999999999e-09
77312 37.75 8.99999999999999e-09
77824 38 8.99999999999999e-09
78336 38.25 8.99999999999999e-09
78848 38.5 8.99999999999999e-09
79360 38.75 8.99999999999999e-09
79872 39 8.99999999999999e-09
80384 39.25 8.99999999999999e-09
80896 39.5 8.99999999999999e-09
81408 39.75 8.99999999999999e-09
81920 40 8.99999999999999e-09
82432 40.25 8.99999999999999e-09
82944 40.5 8.99999999999999e-09
83456 40.75 8.99999999999999e-09
83968 41 8.99999999999999e-09
84480 41.25 8.99999999999999e-09
84992 41.5 8.99999999999999e-09
85504 41.75 8.99999999999999e-09
86016 42 8.99999999999999e-09
86528 42.25 8.99999999999999e-09
87040 42.5 8.99999999999999e-09
87552 42.75 8.99999999999999e-09
88064 43 8.99999999999999e-09
88576 43.25 8.99999999999999e-09
89088 43.5 8.99999999999999e-09
89600 43.75 8.99999999999999e-09
90112 44 8.99999999999999e-09
90624 44.25 8.99999999999999e-09
91136 44.5 8.99999999999999e-09
91648 44.75 8.99999999999999e-09
92160 45 8.99999999999999e-09
92672 45.25 8.99999999999999e-09
93184 45.5 8.99999999999999e-09
93696 45.75 8.99999999999999e-09
94208 46 8.99999999999999e-09
94720 46.25 8.99999999999999e-09
95232 46.5 8.99999999999999e-09
95744 46.75 8.99999999999999e-09
96256 47 8.99999999999999e-09
96768 47.25 8.99999999999999e-09
97280 47.5 8.99999999999999e-09
97792 47.75 8.99999999999999e-09
98304 48 8.99999999999999e-09
98816 48.25 8.99999999999999e-09
99328 48.5 8.99999999999999e-09
99840 48.75 8.99999999999999e-09
100352 49 8.99999999999999e-09
100864 49.25 8.99999999999999e-09
101376 49.5 8.99999999999999e-09
101888 49.75 8.99999999999999e-09
102400 50 8.99999999999999e-09
102912 50.25 8.99999999999999e-09
103424 50.5 8.99999999999999e-09
103936 50.75 8.99999999999999e-09
104448 51 8.99999999999999e-09
104960 51.25 8.99999999999999e-09
105472 51.5 8.99999999999999e-09
105984 51.75 8.99999999999999e-09
106496 52 8.99999999999999e-09
107008 52.25 8.99999999999999e-09
107520 52.5 8.99999999999999e-09
108032 52.75 8.99999999999999e-09
108544 53 8.99999999999999e-09
109056 53.25 8.99999999999999e-09
109568 53.5 8.99999999999999e-09
110080 53.75 8.99999999999999e-09
110592 54 8.99999999999999e-09
111104 54.25 8.99999999999999e-09
111616 54.5 8.99999999999999e-09
112128 54.75 8.99999999999999e-09
112640 55 8.99999999999999e-09
113152 55.25 8.99999999999999e-09
113664 55.5 8.99999999999999e-09
114176 55.75 8.99999999999999e-09
114688 56 8.99999999999999e-09
115200 56.25 8.99999999999999e-09
115712 56.5 8.99999999999999e-09
116224 56.75 8.99999999999999e-09
116736 57 8.99999999999999e-09
117248 57.25 8.99999999999999e-09
117760 57.5 8.99999999999999e-09
118272 57.75 8.99999999999999e-09
118784 58 8.99999999999999e-09
119296 58.25 8.99999999999999e-09
119808 58.5 8.99999999999999e-09
120320 58.75 8.99999999999999e-09
120832 59 8.99999999999999e-09
121344 59.25 8.99999999999999e-09
121856 59.5 8.99999999999999e-09
122368 59.75 8.99999999999999e-09
122880 60 8.99999999999999e-09
123392 60.25 8.99999999999999e-09
123904 60.5 8.99999999999999e-09
124416 60.75 8.99999999999999e-09
124928 61 8.99999999999999e-09
125440 61.25 8.99999999999999e-09
125952 61.5 8.99999999999999e-09
126464 61.75 8.99999999999999e-09
126976 62 8.99999999999999e-09
127488 62.25 8.99999999999999e-09
128000 62.5 8.99999999999999e-09
128512 62.75 8.99999999999999e-09
129024 63 8.99999999999999e-09
129536 63.25 8.99999999999999e-09
130048 63.5 8.99999999999999e-09
130560 63.75 8.99999999999999e-09
131072 64 8.99999999999999e-09
131584 64.25 8.99999999999999e-09
132096 64.5 8.99999999999999e-09
132608 64.75 8.99999999999999e-09
133120 65 8.99999999999999e-09
133632 65.25 8.99999999999999e-09
134144 65.5 8.99999999999999e-09
134656 65.75 8.99999999999999e-09
135168 66 8.99999999999999e-09
135680 66.25 8.99999999999999e-09
136192 66.5 8.99999999999999e-09
136704 66.75 8.99999999999999e-09
137216 67 8.99999999999999e-09
137728 67.25 8.99999999999999e-09
138240 67.5 8.99999999999999e-09
138752 67.75 8.99999999999999e-09
139264 68 8.99999999999999e-09
139776 68.25 8.99999999999999e-09
140288 68.5 8.99999999999999e-09
140800 68.75 8.99999999999999e-09
141312 69 8.99999999999999e-09
141824 69.25 8.99999999999999e-09
142336 69.5 8.99999999999999e-09
142848 69.75 8.99999999999999e-09
143360 70 8.99999999999999e-09
143872 70.25 8.99999999999999e-09
144384 70.5 8.99999999999999e-09
144896 70.75 8.99999999999999e-09
145408 71 8.99999999999999e-09
145920 71.25 8.99999999999999e-09
146432 71.5 8.99999999999999e-09
146944 71.75 8.99999999999999e-09
147456 72 8.99999999999999e-09
147968 72.25 8.99999999999999e-09
148480 72.5 8.99999999999999e-09
148992 72.75 8.99999999999999e-09
149504 73 8.99999999999999e-09
150016 73.25 8.99999999999999e-09
150528 73.5 8.99999999999999e-09
151040 73.75 8.99999999999999e-09
151552 74 8.99999999999999e-09
152064 74.25 8.99999999999999e-09
152576 74.5 8.99999999999999e-09
153088 74.75 8.99999999999999e-09
153600 75 8.99999999999999e-09
154112 75.25 8.99999999999999e-09
154624 75.5 8.99999999999999e-09
155136 75.75 8.99999999999999e-09
155648 76 8.99999999999999e-09
156160 76.25 8.99999999999999e-09
156672 76.5 8.99999999999999e-09
157184 76.75 8.99999999999999e-09
157696 77 8.99999999999999e-09
158208 77.25 8.99999999999999e-09
158720 77.5 8.99999999999999e-09
159232 77.75 8.99999999999999e-09
159744 78 8.99999999999999e-09
160256 78.25 8.99999999999999e-09
160768 78.5 8.99999999999999e-09
161280 78.75 8.99999999999999e-09
161792 79 8.99999999999999e-09
162304 79.25 8.99999999999999e-09
162816 79.5 8.99999999999999e-09
163328 79.75 8.99999999999999e-09
163840 80 8.99999999999999e-09
164352 80.25 8.99999999999999e-09
164864 80.5 8.99999999999999e-09
165376 80.75 8.99999999999999e-09
165888 81 8.99999999999999e-09
166400 81.25 8.99999999999999e-09
166912 81.5 8.99999999999999e-09
167424 81.75 8.99999999999999e-09
167936 82 8.99999999999999e-09
168448 82.25 8.99999999999999e-09
168960 82.5 8.99999999999999e-09
169472 82.75 8.99999999999999e-09
169984 83 8.99999999999999e-09
170496 83.25 8.99999999999999e-09
171008 83.5 8.99999999999999e-09
171520 83.75 8.99999999999999e-09
172032 84 8.99999999999999e-09
172544 84.25 8.99999999999999e-09
173056 84.5 8.99999999999999e-09
173568 84.75 8.99999999999999e-09
174080 85 8.99999999999999e-09
174592 85.25 8.99999999999999e-09
175104 85.5 8.99999999999999e-09
175616 85.75 8.99999999999999e-09
176128 86 8.99999999999999e-09
176640 86.25 8.99999999999999e-09
177152 86.5 8.99999999999999e-09
177664 86.75 8.99999999999999e-09
178176 87 8.99999999999999e-09
178688 87.25 8.99999999999999e-09
179200 87.5 8.99999999999999e-09
179712 87.75 8.99999999999999e-09
180224 88 8.99999999999999e-09
180736 88.25 8.99999999999999e-09
181248 88.5 8.99999999999999e-09
181760 88.75 8.99999999999999e-09
182272 89 8.99999999999999e-09
182784 89.25 8.99999999999999e-09
183296 89.5 8.99999999999999e-09
183808 89.75 8.99999999999999e-09
184320 90 8.99999999999999e-09
184832 90.25 8.99999999999999e-09
185344 90.5 8.99999999999999e-09
185856 90.75 8.99999999999999e-09
186368 91 8.99999999999999e-09
186880 91.25 8.99999999999999e-09
187392 91.5 8.99999999999999e-09
187904 91.75 8.99999999999999e-09
188416 92 8.99999999999999e-09
188928 92.25 8.99999999999999e-09
189440 92.5 8.99999999999999e-09
189952 92.75 8.99999999999999e-09
190464 93 8.99999999999999e-09
190976 93.25 8.99999999999999e-09
191488 93.5 8.99999999999999e-09
192000 93.75 8.99999999999999e-09
192512 94 8.99999999999999e-09
193024 94.25 8.99999999999999e-09
193536 94.5 8.99999999999999e-09
194048 94.75 8.99999999999999e-09
194560 95 8.99999999999999e-09
195072 95.25 8.99999999999999e-09
195584 95.5 8.99999999999999e-09
196096 95.75 8.99999999999999e-09
196608 96 8.99999999999999e-09
197120 96.25 8.99999999999999e-09
197632 96.5 8.99999999999999e-09
198144 96.75 8.99999999999999e-09
198656 97 8.99999999999999e-09
199168 97.25 8.99999999999999e-09
199680 97.5 8.99999999999999e-09
200192 97.75 8.99999999999999e-09
200704 98 8.99999999999999e-09
201216 98.25 8.99999999999999e-09
201728 98.5 8.99999999999999e-09
202240 98.75 8.99999999999999e-09
202752 99 8.99999999999999e-09
203264 99.25 8.99999999999999e-09
203776 99.5 8.99999999999999e-09
204288 99.75 8.99999999999999e-09
204800 100 8.99999999999999e-09
205312 100.25 8.99999999999999e-09
205824 100.5 8.99999999999999e-09
206336 100.75 8.99999999999999e-09
206848 101 8.99999999999999e-09
207360 101.25 8.99999999999999e-09
207872 101.5 8.99999999999999e-09
208384 101.75 8.99999999999999e-09
208896 102 8.99999999999999e-09
209408 102.25 8.99999999999999e-09
209920 102.5 8.99999999999999e-09
210432 102.75 8.99999999999999e-09
210944 103 8.99999999999999e-09
211456 103.25 8.99999999999999e-09
211968 103.5 8.99999999999999e-09
212480 103.75 8.99999999999999e-09
212992 104 8.99999999999999e-09
213504 104.25 8.99999999999999e-09
214016 104.5 8.99999999999999e-09
214528 104.75 8.99999999999999e-09
215040 105 8.99999999999999e-09
215552 105.25 8.99999999999999e-09
216064 105.5 8.99999999999999e-09
216576 105.75 8.99999999999999e-09
217088 106 8.99999999999999e-09
217600 106.25 8.99999999999999e-09
218112 106.5 8.99999999999999e-09
218624 106.75 8.99999999999999e-09
219136 107 8.99999999999999e-09
219648 107.25 8.99999999999999e-09
220160 107.5 8.99999999999999e-09
220672 107.75 8.99999999999999e-09
221184 108 8.99999999999999e-09
221696 108.25 8.99999999999999e-09
222208 108.5 8.99999999999999e-09
222720 108.75 8.99999999999999e-09
223232 109 8.99999999999999e-09
223744 109.25 8.99999999999999e-09
224256 109.5 8.99999999999999e-09
224768 109.75 8.99999999999999e-09
225280 110 8.99999999999999e-09
225792 110.25 8.99999999999999e-09
226304 110.5 8.99999999999999e-09
226816 110.75 8.99999999999999e-09
227328 111 8.99999999999999e-09
227840 111.25 8.99999999999999e-09
228352 111.5 8.99999999999999e-09
228864 111.75 8.99999999999999e-09
229376 112 8.99999999999999e-09
229888 112.25 8.99999999999999e-09
230400 112.5 8.99999999999999e-09
230912 112.75 8.99999999999999e-09
231424 113 8.99999999999999e-09
231936 113.25 8.99999999999999e-09
232448 113.5 8.99999999999999e-09
232960 113.75 8.99999999999999e-09
233472 114 8.99999999999999e-09
233984 114.25 8.99999999999999e-09
234496 114.5 8.99999999999999e-09
235008 114.75 8.99999999999999e-09
235520 115 8.99999999999999e-09
236032 115.25 8.99999999999999e-09
236544 115.5 8.99999999999999e-09
237056 115.75 8.99999999999999e-09
237568 116 8.99999999999999e-09
238080 116.25 8.99999999999999e-09
238592 116.5 8.99999999999999e-09
239104 116.75 8.99999999999999e-09
239616 117 8.99999999999999e-09
240128 117.25 8.99999999999999e-09
240640 117.5 8.99999999999999e-09
241152 117.75 8.99999999999999e-09
241664 118 8.99999999999999e-09
242176 118.25 8.99999999999999e-09
242688 118.5 8.99999999999999e-09
243200 118.75 8.99999999999999e-09
243712 119 8.99999999999999e-09
244224 119.25 8.99999999999999e-09
244736 119.5 8.99999999999999e-09
245248 119.75 8.99999999999999e-09
245760 120 8.99999999999999e-09
246272 120.25 8.99999999999999e-09
246784 120.5 8.99999999999999e-09
247296 120.75 8.99999999999999e-09
247808 121 8.99999999999999e-09
248320 121.25 8.99999999999999e-09
248832 121.5 8.99999999999999e-09
249344 121.75 8.99999999999999e-09
249856 122 8.99999999999999e-09
250368 122.25 8.99999999999999e-09
250880 122.5 8.99999999999999e-09
251392 122.75 8.99999999999999e-09
251904 123 8.99999999999999e-09
252416 123.25 8.99999999999999e-09
252928 123.5 8.99999999999999e-09
253440 123.75 8.99999999999999e-09
253952 124 8.99999999999999e-09
254464 124.25 8.99999999999999e-09
254976 124.5 8.99999999999999e-09
255488 124.75 8.99999999999999e-09
256000 125 8.99999999999999e-09
256512 125.25 8.99999999999999e-09
257024 125.5 8.99999999999999e-09
257536 125.75 8.99999999999999e-09
258048 126 8.99999999999999e-09
258560 126.25 8.99999999999999e-09
259072 126.5 8.99999999999999e-09
259584 126.75 8.99999999999999e-09
260096 127 8.99999999999999e-09
260608 127.25 8.99999999999999e-09
261120 127.5 8.99999999999999e-09
261632 127.75 8.99999999999999e-09
262144 128 8.99999999999999e-09
262656 128.25 8.99999999999999e-09
263168 128.5 8.99999999999999e-09
263680 128.75 8.99999999999999e-09
264192 129 8.99999999999999e-09
264704 129.25 8.99999999999999e-09
265216 129.5 8.99999999999999e-09
265728 129.75 8.99999999999999e-09
266240 130 8.99999999999999e-09
266752 130.25 8.99999999999999e-09
267264 130.5 8.99999999999999e-09
267776 130.75 8.99999999999999e-09
268288 131 8.99999999999999e-09
268800 131.25 8.99999999999999e-09
269312 131.5 8.99999999999999e-09
269824 131.75 8.99999999999999e-09
270336 132 8.99999999999999e-09
270848 132.25 8.99999999999999e-09
271360 132.5 8.99999999999999e-09
271872 132.75 8.99999999999999e-09
272384 133 8.99999999999999e-09
272896 133.25 8.99999999999999e-09
273408 133.5 8.99999999999999e-09
273920 133.75 8.99999999999999e-09
274432 134 8.99999999999999e-09
274944 134.25 8.99999999999999e-09
275456 134.5 8.99999999999999e-09
275968 134.75 8.99999999999999e-09
276480 135 8.99999999999999e-09
276992 135.25 8.99999999999999e-09
277504 135.5 8.99999999999999e-09
278016 135.75 8.99999999999999e-09
278528 136 8.99999999999999e-09
279040 136.25 8.99999999999999e-09
279552 136.5 8.99999999999999e-09
280064 136.75 8.99999999999999e-09
280576 137 8.99999999999999e-09
281088 137.25 8.99999999999999e-09
281600 137.5 8.99999999999999e-09
282112 137.75 8.99999999999999e-09
282624 138 8.99999999999999e-09
283136 138.25 8.99999999999999e-09
283648 138.5 8.99999999999999e-09
284160 138.75 8.99999999999999e-09
284672 139 8.99999999999999e-09
285184 139.25 8.99999999999999e-09
285696 139.5 8.99999999999999e-09
286208 139.75 8.99999999999999e-09
286720 140 8.99999999999999e-09
287232 140.25 8.99999999999999e-09
287744 140.5 8.99999999999999e-09
288256 140.75 8.99999999999999e-09
288768 141 8.99999999999999e-09
289280 141.25 8.99999999999999e-09
289792 141.5 8.99999999999999e-09
290304 141.75 8.99999999999999e-09
290816 142 8.99999999999999e-09
291328 142.25 8.99999999999999e-09
291840 142.5 8.99999999999999e-09
292352 142.75 8.99999999999999e-09
292864 143 8.99999999999999e-09
293376 143.25 8.99999999999999e-09
293888 143.5 8.99999999999999e-09
294400 143.75 8.99999999999999e-09
294912 144 8.99999999999999e-09
295424 144.25 8.99999999999999e-09
295936 144.5 8.99999999999999e-09
296448 144.75 8.99999999999999e-09
296960 145 8.99999999999999e-09
297472 145.25 8.99999999999999e-09
297984 145.5 8.99999999999999e-09
298496 145.75 8.99999999999999e-09
299008 146 8.99999999999999e-09
299520 146.25 8.99999999999999e-09
300032 146.5 8.99999999999999e-09
300544 146.75 8.99999999999999e-09
301056 147 8.99999999999999e-09
301568 147.25 8.99999999999999e-09
302080 147.5 8.99999999999999e-09
302592 147.75 8.99999999999999e-09
303104 148 8.99999999999999e-09
303616 148.25 8.99999999999999e-09
304128 148.5 8.99999999999999e-09
304640 148.75 8.99999999999999e-09
305152 149 8.99999999999999e-09
305664 149.25 8.99999999999999e-09
306176 149.5 8.99999999999999e-09
306688 149.75 8.99999999999999e-09
307200 150 8.99999999999999e-09
307712 150.25 8.99999999999999e-09
308224 150.5 8.99999999999999e-09
308736 150.75 8.99999999999999e-09
309248 151 8.99999999999999e-09
309760 151.25 8.99999999999999e-09
310272 151.5 8.99999999999999e-09
310784 151.75 8.99999999999999e-09
311296 152 8.99999999999999e-09
311808 152.25 8.99999999999999e-09
312320 152.5 8.99999999999999e-09
312832 152.75 8.99999999999999e-09
313344 153 8.99999999999999e-09
313856 153.25 8.99999999999999e-09
314368 153.5 8.99999999999999e-09
314880 153.75 8.99999999999999e-09
315392 154 8.99999999999999e-09
315904 154.25 8.99999999999999e-09
316416 154.5 8.99999999999999e-09
316928 154.75 8.99999999999999e-09
317440 155 8.99999999999999e-09
317952 155.25 8.99999999999999e-09
318464 155.5 8.99999999999999e-09
318976 155.75 8.99999999999999e-09
319488 156 8.99999999999999e-09
320000 156.25 8.99999999999999e-09
320512 156.5 8.99999999999999e-09
321024 156.75 8.99999999999999e-09
321536 157 8.99999999999999e-09
322048 157.25 8.99999999999999e-09
322560 157.5 8.99999999999999e-09
323072 157.75 8.99999999999999e-09
323584 158 8.99999999999999e-09
324096 158.25 8.99999999999999e-09
324608 158.5 8.99999999999999e-09
325120 158.75 8.99999999999999e-09
325632 159 8.99999999999999e-09
326144 159.25 8.99999999999999e-09
326656 159.5 8.99999999999999e-09
327168 159.75 8.99999999999999e-09
327680 160 8.99999999999999e-09
328192 160.25 8.99999999999999e-09
328704 160.5 8.99999999999999e-09
329216 160.75 8.99999999999999e-09
329728 161 8.99999999999999e-09
330240 161.25 8.99999999999999e-09
330752 161.5 8.99999999999999e-09
331264 161.75 8.99999999999999e-09
331776 162 8.99999999999999e-09
332288 162.25 8.99999999999999e-09
332800 162.5 8.99999999999999e-09
333312 162.75 8.99999999999999e-09
333824 163 8.99999999999999e-09
334336 163.25 8.99999999999999e-09
334848 163.5 8.99999999999999e-09
335360 163.75 8.99999999999999e-09
335872 164 8.99999999999999e-09
336384 164.25 8.99999999999999e-09
336896 164.5 8.99999999999999e-09
337408 164.75 8.99999999999999e-09
337920 165 8.99999999999999e-09
338432 165.25 8.99999999999999e-09
338944 165.5 8.99999999999999e-09
339456 165.75 8.99999999999999e-09
339968 166 8.99999999999999e-09
340480 166.25 8.99999999999999e-09
340992 166.5 8.99999999999999e-09
341504 166.75 8.99999999999999e-09
342016 167 8.99999999999999e-09
342528 167.25 8.99999999999999e-09
343040 167.5 8.99999999999999e-09
343552 167.75 8.99999999999999e-09
344064 168 8.99999999999999e-09
344576 168.25 8.99999999999999e-09
345088 168.5 8.99999999999999e-09
345600 168.75 8.99999999999999e-09
346112 169 8.99999999999999e-09
346624 169.25 8.99999999999999e-09
347136 169.5 8.99999999999999e-09
347648 169.75 8.99999999999999e-09
348160 170 8.99999999999999e-09
348672 170.25 8.99999999999999e-09
349184 170.5 8.99999999999999e-09
349696 170.75 8.99999999999999e-09
350208 171 8.99999999999999e-09
350720 171.25 8.99999999999999e-09
351232 171.5 8.99999999999999e-09
351744 171.75 8.99999999999999e-09
352256 172 8.99999999999999e-09
352768 172.25 8.99999999999999e-09
353280 172.5 8.99999999999999e-09
353792 172.75 8.99999999999999e-09
354304 173 8.99999999999999e-09
354816 173.25 8.99999999999999e-09
355328 173.5 8.99999999999999e-09
355840 173.75 8.99999999999999e-09
356352 174 8.99999999999999e-09
356864 174.25 8.99999999999999e-09
357376 174.5 8.99999999999999e-09
357888 174.75 8.99999999999999e-09
358400 175 8.99999999999999e-09
358912 175.25 8.99999999999999e-09
359424 175.5 8.99999999999999e-09
359936 175.75 8.99999999999999e-09
360448 176 8.99999999999999e-09
360960 176.25 8.99999999999999e-09
361472 176.5 8.99999999999999e-09
361984 176.75 8.99999999999999e-09
362496 177 8.99999999999999e-09
363008 177.25 8.99999999999999e-09
363520 177.5 8.99999999999999e-09
364032 177.75 8.99999999999999e-09
364544 178 8.99999999999999e-09
365056 178.25 8.99999999999999e-09
365568 178.5 8.99999999999999e-09
366080 178.75 8.99999999999999e-09
366592 179 8.99999999999999e-09
367104 179.25 8.99999999999999e-09
367616 179.5 8.99999999999999e-09
368128 179.75 8.99999999999999e-09
368640 180 8.99999999999999e-09
369152 180.25 8.99999999999999e-09
369664 180.5 8.99999999999999e-09
370176 180.75 8.99999999999999e-09
370688 181 8.99999999999999e-09
371200 181.25 8.99999999999999e-09
371712 181.5 8.99999999999999e-09
372224 181.75 8.99999999999999e-09
372736 182 8.99999999999999e-09
373248 182.25 8.99999999999999e-09
373760 182.5 8.99999999999999e-09
374272 182.75 8.99999999999999e-09
374784 183 8.99999999999999e-09
375296 183.25 8.99999999999999e-09
375808 183.5 8.99999999999999e-09
376320 183.75 8.99999999999999e-09
376832 184 8.99999999999999e-09
377344 184.25 8.99999999999999e-09
377856 184.5 8.99999999999999e-09
378368 184.75 8.99999999999999e-09
378880 185 8.99999999999999e-09
379392 185.25 8.99999999999999e-09
379904 185.5 8.99999999999999e-09
380416 185.75 8.99999999999999e-09
380928 186 8.99999999999999e-09
381440 186.25 8.99999999999999e-09
381952 186.5 8.99999999999999e-09
382464 186.75 8.99999999999999e-09
382976 187 8.99999999999999e-09
383488 187.25 8.99999999999999e-09
384000 187.5 8.99999999999999e-09
384512 187.75 8.99999999999999e-09
385024 188 8.99999999999999e-09
385536 188.25 8.99999999999999e-09
386048 188.5 8.99999999999999e-09
386560 188.75 8.99999999999999e-09
387072 189 8.99999999999999e-09
387584 189.25 8.99999999999999e-09
388096 189.5 8.99999999999999e-09
388608 189.75 8.99999999999999e-09
389120 190 8.99999999999999e-09
389632 190.25 8.99999999999999e-09
390144 190.5 8.99999999999999e-09
390656 190.75 8.99999999999999e-09
