# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 16:27:36+0100
# parameter filename: "./TOV_K_90_res_1_0.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
# Run ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
#
# HYDROBASE::eps (hydrobase-eps)
# 1:iteration 2:time 3:data
# data columns: 3:eps
0 0 0.115199999320431
512 0.25 0.11514129460287
1024 0.5 0.115085967381465
1536 0.75 0.115034591757415
2048 1 0.114988636994275
2560 1.25 0.114949496987182
3072 1.5 0.114918441285253
3584 1.75 0.114896579764317
4096 2 0.114884845415446
4608 2.25 0.114884229864357
5120 2.5 0.114899448539735
5632 2.75 0.114931701675116
6144 3 0.114981340521016
6656 3.25 0.115046475107206
7168 3.5 0.115124541433246
7680 3.75 0.115212594649534
8192 4 0.115307570335021
8704 4.25 0.115406519644393
9216 4.5 0.115506809742212
9728 4.75 0.115606282604105
10240 5 0.115703373618415
10752 5.25 0.115797119660439
11264 5.5 0.115887346045733
11776 5.75 0.115975502551569
12288 6 0.116062536125387
12800 6.25 0.116149252142242
13312 6.5 0.116236573321351
13824 6.75 0.116326583757343
14336 7 0.116420852714237
14848 7.25 0.116519813538232
15360 7.5 0.116623906368771
15872 7.75 0.116733565030094
16384 8 0.116849193587988
16896 8.25 0.11697113914932
17408 8.5 0.117099671756318
17920 8.75 0.117234987993912
18432 9 0.117377259513726
18944 9.25 0.117527668343604
19456 9.5 0.117686504856795
19968 9.75 0.117853134897594
20480 10 0.118026823290962
20992 10.25 0.11820678565251
21504 10.5 0.118392156162574
22016 10.75 0.118581973310503
22528 11 0.118775261103196
23040 11.25 0.118971143363693
23552 11.5 0.119168887720799
24064 11.75 0.119367887563437
24576 12 0.119567658767137
25088 12.25 0.119767907176901
25600 12.5 0.119969662350513
26112 12.75 0.120173320494255
26624 13 0.120378795307547
27136 13.25 0.120586071825532
27648 13.5 0.120795154012836
28160 13.75 0.121006039616157
28672 14 0.121218763078278
29184 14.25 0.12143344070895
29696 14.5 0.121650240672111
30208 14.75 0.121869339401746
30720 15 0.122090942367034
31232 15.25 0.122315323425649
31744 15.5 0.122542788930873
32256 15.75 0.122773594533885
32768 16 0.123007920467183
33280 16.25 0.123245924519517
33792 16.5 0.123487789306768
34304 16.75 0.12373369449361
34816 17 0.123983777463926
35328 17.25 0.124238132046237
35840 17.5 0.124496802132268
36352 17.75 0.124759748216598
36864 18 0.125026838343346
37376 18.25 0.125297896462277
37888 18.5 0.125572747716329
38400 18.75 0.125851211153965
38912 19 0.126133086905322
39424 19.25 0.126418161168402
39936 19.5 0.126706196812415
40448 19.75 0.126996901272348
40960 20 0.127289927973408
41472 20.25 0.127584950247237
41984 20.5 0.127881745136996
42496 20.75 0.128180194377503
43008 21 0.128480185487889
43520 21.25 0.128781546443181
44032 21.5 0.12908406807698
44544 21.75 0.129387582588203
45056 22 0.129692029794191
45568 22.25 0.129997459097739
46080 22.5 0.13030396585158
46592 22.75 0.130611618070421
47104 23 0.130920439917828
47616 23.25 0.131230463701934
48128 23.5 0.131541773301872
48640 23.75 0.131854499600142
49152 24 0.132168794085867
49664 24.25 0.132484800005175
50176 24.5 0.132802630649388
50688 24.75 0.13312236493228
51200 25 0.133444077997187
51712 25.25 0.133767893066272
52224 25.5 0.134093997368733
52736 25.75 0.134422583962452
53248 26 0.134753770401761
53760 26.25 0.135087565817199
54272 26.5 0.135423910532877
54784 26.75 0.135762744989168
55296 27 0.13610404043712
55808 27.25 0.136447764572182
56320 27.5 0.136793822492183
56832 27.75 0.137142046236723
57344 28 0.137492258880969
57856 28.25 0.137844347082122
58368 28.5 0.138198253182674
58880 28.75 0.13855388619681
59392 29 0.138911049350924
59904 29.25 0.139269474931685
60416 29.5 0.139628922190404
60928 29.75 0.139989232459507
61440 30 0.14035029356813
61952 30.25 0.140711977373621
62464 30.5 0.141074130774947
62976 30.75 0.141436613634143
63488 31 0.141799334199659
64000 31.25 0.142162260167794
64512 31.5 0.142525399772592
65024 31.75 0.142888754181623
65536 32 0.143252278486519
66048 32.25 0.143615894046816
66560 32.5 0.143979547626217
67072 32.75 0.144343263531476
67584 33 0.144707132877912
68096 33.25 0.145071244775806
68608 33.5 0.145435631705661
69120 33.75 0.145800280650251
69632 34 0.146165187242987
70144 34.25 0.146530383846409
70656 34.5 0.146895905703747
71168 34.75 0.147261731944158
71680 35 0.147627764287199
72192 35.25 0.14799387931324
72704 35.5 0.14836001064372
73216 35.75 0.148726173527009
73728 36 0.149092392203786
74240 36.25 0.149458595728407
74752 36.5 0.149824592841858
75264 36.75 0.150190157459068
75776 37 0.150555131415347
76288 37.25 0.15091942478688
76800 37.5 0.151282954347144
77312 37.75 0.15164557611676
77824 38 0.1520071073414
78336 38.25 0.152367384574293
78848 38.5 0.152726297848938
79360 38.75 0.153083807490934
79872 39 0.153439868513858
80384 39.25 0.153794419595035
80896 39.5 0.15414742173036
81408 39.75 0.15449888475162
81920 40 0.154848869310532
82432 40.25 0.155197474731767
82944 40.5 0.155544821453393
83456 40.75 0.155891031228659
83968 41 0.156236218954607
84480 41.25 0.156580512193769
84992 41.5 0.156924084258915
85504 41.75 0.157267160901146
86016 42 0.157609989645758
86528 42.25 0.157952815892464
87040 42.5 0.158295905691912
87552 42.75 0.158639581829586
88064 43 0.158984202178693
88576 43.25 0.159330080313064
89088 43.5 0.15967744035643
89600 43.75 0.160026472235469
90112 44 0.160377429476896
90624 44.25 0.160730650136221
91136 44.5 0.161086470186856
91648 44.75 0.161445121003173
92160 45 0.161806710167594
92672 45.25 0.162171286332308
