# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 16:27:36+0100
# parameter filename: "./TOV_K_90_res_1_0.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
# Run ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
#
# GRHYDRO::dens (grhydro-dens)
# 1:iteration 2:time 3:data
# data columns: 3:dens
0 0 0.188268428025234
512 0.25 0.188268428029935
1024 0.5 0.188268428043324
1536 0.75 0.188268428067264
2048 1 0.188268428102475
2560 1.25 0.18826842815065
3072 1.5 0.188268428213968
3584 1.75 0.188268428295014
4096 2 0.188268428391131
4608 2.25 0.188268428502595
5120 2.5 0.188268428635722
5632 2.75 0.18826842878261
6144 3 0.188268428950204
6656 3.25 0.188268429141601
7168 3.5 0.188268429355575
7680 3.75 0.188268429590772
8192 4 0.188268429845436
8704 4.25 0.18826843012159
9216 4.5 0.18826843041783
9728 4.75 0.188268430732057
10240 5 0.188268431061656
10752 5.25 0.188268431407013
11264 5.5 0.188268431772159
11776 5.75 0.188268432157829
12288 6 0.18826843256464
12800 6.25 0.188268432992328
13312 6.5 0.188268433443289
13824 6.75 0.188268433910292
14336 7 0.18826843439581
14848 7.25 0.188268434898929
15360 7.5 0.188268435421084
15872 7.75 0.188268435960967
16384 8 0.188268436521835
16896 8.25 0.188268437102218
17408 8.5 0.188268437702513
17920 8.75 0.188268438324004
18432 9 0.188268438958946
18944 9.25 0.188268439604192
19456 9.5 0.188268440261157
19968 9.75 0.1882684409339
20480 10 0.188268441623428
20992 10.25 0.188268442329805
21504 10.5 0.188268443051841
22016 10.75 0.188268443781474
22528 11 0.188268444524905
23040 11.25 0.188268445286909
23552 11.5 0.188268446064546
24064 11.75 0.188268446855368
24576 12 0.188268447653405
25088 12.25 0.188268448461582
25600 12.5 0.188268449286835
26112 12.75 0.188268450127866
26624 13 0.188268450986255
27136 13.25 0.188268451861183
27648 13.5 0.18826845275202
28160 13.75 0.188268453666338
28672 14 0.188268454600289
29184 14.25 0.18826845554812
29696 14.5 0.188268456506454
30208 14.75 0.188268457475522
30720 15 0.188268458454772
31232 15.25 0.188268459445666
31744 15.5 0.188268460445752
32256 15.75 0.188268461453083
32768 16 0.188268462472462
33280 16.25 0.188268463500608
33792 16.5 0.188268464546027
34304 16.75 0.188268465605309
34816 17 0.188268466679277
35328 17.25 0.18826846776441
35840 17.5 0.188268468863517
36352 17.75 0.188268469978555
36864 18 0.1882684710995
37376 18.25 0.18826847223416
37888 18.5 0.188268473382072
38400 18.75 0.18826847453505
38912 19 0.188268475704105
39424 19.25 0.1882684768892
39936 19.5 0.188268478079371
40448 19.75 0.18826847927945
40960 20 0.188268480491773
41472 20.25 0.188268481708524
41984 20.5 0.188268482934388
42496 20.75 0.188268484167623
43008 21 0.188268485412054
43520 21.25 0.18826848666548
44032 21.5 0.188268487927229
44544 21.75 0.188268489202584
45056 22 0.188268490488054
45568 22.25 0.188268491795241
46080 22.5 0.188268493119934
46592 22.75 0.18826849445706
47104 23 0.188268495802988
47616 23.25 0.188268497153331
48128 23.5 0.188268498513239
48640 23.75 0.188268499884616
49152 24 0.188268501262293
49664 24.25 0.188268502644481
50176 24.5 0.188268504031025
50688 24.75 0.188268505422327
51200 25 0.188268506821721
51712 25.25 0.188268508233303
52224 25.5 0.188268509654312
52736 25.75 0.18826851108941
53248 26 0.188268512542949
53760 26.25 0.188268514001975
54272 26.5 0.188268515477984
54784 26.75 0.188268516961359
55296 27 0.188268518446512
55808 27.25 0.188268519932022
56320 27.5 0.188268521418717
56832 27.75 0.188268522901876
57344 28 0.188268524394175
57856 28.25 0.188268525909128
58368 28.5 0.188268527420951
58880 28.75 0.188268528934428
59392 29 0.188268530444274
59904 29.25 0.18826853196875
60416 29.5 0.188268533506862
60928 29.75 0.18826853505499
61440 30 0.188268536614584
61952 30.25 0.188268538184209
62464 30.5 0.188268539752631
62976 30.75 0.188268541331419
63488 31 0.188268542919655
64000 31.25 0.188268544520109
64512 31.5 0.188268546121078
65024 31.75 0.188268547733207
65536 32 0.188268549350692
66048 32.25 0.18826855097895
66560 32.5 0.188268552604389
