# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 16:27:36+0100
# parameter filename: "./TOV_K_90_res_1_0.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
# Run ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
0 0 0.000818515381095286
512 0.25 0.000859299787517212
1024 0.5 0.00090114393962186
1536 0.75 0.000945287973133313
2048 1 0.000989916270385208
2560 1.25 0.00103213818258666
3072 1.5 0.00107013068025417
3584 1.75 0.00110441696815898
4096 2 0.0011373557543297
4608 2.25 0.00117113343591854
5120 2.5 0.00120336763728823
5632 2.75 0.00123152248581353
6144 3 0.00125257422051671
6656 3.25 0.00126592579325754
7168 3.5 0.00127350868402698
7680 3.75 0.00127905298443171
8192 4 0.0012861433294674
8704 4.25 0.00129651113492231
9216 4.5 0.00130980648449457
9728 4.75 0.00132489546373413
10240 5 0.00134153403772726
10752 5.25 0.00136106003416447
11264 5.5 0.00138542969026992
11776 5.75 0.00141499861086754
12288 6 0.00144881759753696
12800 6.25 0.00148468139204527
13312 6.5 0.001520459859781
13824 6.75 0.00155480073573522
14336 7 0.00158838555678788
14848 7.25 0.00162324078937458
15360 7.5 0.00166034632357703
15872 7.75 0.00169868160211968
16384 8 0.00173560692400451
16896 8.25 0.00176847737415683
17408 8.5 0.00179680803983
17920 8.75 0.00182375767716549
18432 9 0.0018551325319959
18944 9.25 0.0018942122968576
19456 9.5 0.00193767972050997
19968 9.75 0.00197565216112831
20480 10 0.00199970400819943
20992 10.25 0.00201306072593088
21504 10.5 0.00202984610286469
22016 10.75 0.00206116647494073
22528 11 0.00210329569539365
23040 11.25 0.00214306414927842
23552 11.5 0.00217358144912737
24064 11.75 0.00219953246119901
24576 12 0.00222743686520195
25088 12.25 0.00225819369960048
25600 12.5 0.00229116950937847
26112 12.75 0.00232967037914503
26624 13 0.00237399379762142
27136 13.25 0.00241622574996375
27648 13.5 0.00245000624976112
28160 13.75 0.00248024163375199
28672 14 0.00251481951596677
29184 14.25 0.00255160802389007
29696 14.5 0.00258408070932946
30208 14.75 0.00261584946880437
30720 15 0.00265658943528324
31232 15.25 0.00270444825581986
31744 15.5 0.00274600595942347
32256 15.75 0.00277570815546005
32768 16 0.00280301081165188
33280 16.25 0.00283698576503395
33792 16.5 0.00287552896232494
34304 16.75 0.00291417124033894
34816 17 0.0029542352377972
35328 17.25 0.00299609094729054
35840 17.5 0.0030340100299215
36352 17.75 0.00306483524993795
36864 18 0.00309446621377606
37376 18.25 0.00312959890629326
37888 18.5 0.00316942555184684
38400 18.75 0.00321055534855197
38912 19 0.00325305573480923
39424 19.25 0.00329578239153103
39936 19.5 0.00333267557107213
40448 19.75 0.00336124472359459
40960 20 0.00339005316823143
41472 20.25 0.00343011524009289
41984 20.5 0.00348088208301293
42496 20.75 0.00353059357635746
43008 21 0.00356953958742315
43520 21.25 0.00359901862065025
44032 21.5 0.00362837899904098
44544 21.75 0.00366636242444521
45056 22 0.00371421283886778
45568 22.25 0.00376477802921159
46080 22.5 0.00380918530627525
46592 22.75 0.00384570030538484
47104 23 0.00388076891960459
47616 23.25 0.0039210371956552
48128 23.5 0.00396688614331907
48640 23.75 0.00401431522079426
49152 24 0.00405959852143345
49664 24.25 0.00410043953158182
50176 24.5 0.00413621720319957
50688 24.75 0.00417017357528333
51200 25 0.00420892863768052
51712 25.25 0.00425627468097801
52224 25.5 0.0043081405415205
52736 25.75 0.0043562578646314
53248 26 0.00439678469338835
53760 26.25 0.00443382445875029
54272 26.5 0.00447450360445065
54784 26.75 0.0045213958262392
55296 27 0.00456969770454031
55808 27.25 0.00461204200155672
56320 27.5 0.00464709669676312
56832 27.75 0.00468282879953964
57344 28 0.00472872078785402
57856 28.25 0.00478422147131496
58368 28.5 0.0048380040684383
58880 28.75 0.00488072415055188
59392 29 0.00491594694133728
59904 29.25 0.00495529749449188
60416 29.5 0.00500437262082043
60928 29.75 0.00505733992904461
61440 30 0.00510541135037884
61952 30.25 0.00514685106324095
62464 30.5 0.00518718118344798
62976 30.75 0.00523236000457156
63488 31 0.00528389600997879
64000 31.25 0.00533878121568213
64512 31.5 0.00539175695896464
65024 31.75 0.00543864277549642
