# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 16:27:36+0100
# parameter filename: "./TOV_K_90_res_1_0.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
# Run ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
#
# ADMBASE::betax (admbase-shift)
# 1:iteration 2:time 3:data
# data columns: 3:betax 4:betay 5:betaz
32256 15.75 -3.78915277137256e-05 -3.78915256937057e-05 -3.78915284269301e-05
32768 16 -3.73882034871639e-05 -3.738820219611e-05 -3.73882041725406e-05
33280 16.25 -3.64907801069826e-05 -3.64907795142622e-05 -3.64907813152419e-05
33792 16.5 -3.59632397016366e-05 -3.59632384178485e-05 -3.59632407330068e-05
34304 16.75 -3.56061279186898e-05 -3.56061279337795e-05 -3.56061290969565e-05
34816 17 -3.49078007524916e-05 -3.49078022546108e-05 -3.49078026044151e-05
35328 17.25 -3.41636635346549e-05 -3.41636632432378e-05 -3.41636654735428e-05
35840 17.5 -3.38502482548304e-05 -3.38502489887886e-05 -3.38502503433539e-05
36352 17.75 -3.34246051589494e-05 -3.34246034999103e-05 -3.34246064916096e-05
36864 18 -3.33505107307623e-05 -3.33505085485798e-05 -3.3350512994097e-05
37376 18.25 -3.31211844024976e-05 -3.31211845238351e-05 -3.31211874748473e-05
37888 18.5 -3.30953693353171e-05 -3.30953690584142e-05 -3.30953653232103e-05
38400 18.75 -3.29094786764172e-05 -3.29094778222914e-05 -3.29094733474598e-05
38912 19 -3.24002242531348e-05 -3.24002227782392e-05 -3.24002176622857e-05
39424 19.25 -3.22510732132592e-05 -3.22510729039509e-05 -3.22510631685327e-05
39936 19.5 -3.1890790839941e-05 -3.18907806779081e-05 -3.18907842410697e-05
40448 19.75 -3.14793581649105e-05 -3.14793625724989e-05 -3.1479352989033e-05
40960 20 -3.14784726572394e-05 -3.14784775357388e-05 -3.14784672899174e-05
41472 20.25 -3.11865780738422e-05 -3.11865828630886e-05 -3.11865723272539e-05
41984 20.5 -3.07484244549841e-05 -3.07484269767636e-05 -3.07484206690191e-05
42496 20.75 -3.06338285124538e-05 -3.06338311177719e-05 -3.06338246598763e-05
43008 21 -3.02253951590528e-05 -3.02253974047332e-05 -3.02253909480448e-05
43520 21.25 -2.95273240345126e-05 -2.95273255564398e-05 -2.95273191231653e-05
44032 21.5 -2.88901153375878e-05 -2.88901166352698e-05 -2.88901133099555e-05
44544 21.75 -2.85492839729506e-05 -2.85492847158677e-05 -2.85492811246068e-05
45056 22 -2.80227205013415e-05 -2.80227207345837e-05 -2.80227183169037e-05
45568 22.25 -2.75259626362281e-05 -2.75259633142951e-05 -2.752596132268e-05
46080 22.5 -2.73120125948157e-05 -2.73120129022816e-05 -2.73120110274973e-05
46592 22.75 -2.69018733504881e-05 -2.69018730349039e-05 -2.69018712332496e-05
47104 23 -2.62872771936615e-05 -2.62872767399238e-05 -2.62872747438934e-05
47616 23.25 -2.55784447087586e-05 -2.5578444542259e-05 -2.55784428331262e-05
48128 23.5 -2.48847802125854e-05 -2.48847799494656e-05 -2.48847791525012e-05
48640 23.75 -2.43087528026584e-05 -2.4308753252814e-05 -2.43087525156854e-05
49152 24 -2.37883899972809e-05 -2.37883901530215e-05 -2.37883898078891e-05
49664 24.25 -2.32730729366788e-05 -2.32730727200411e-05 -2.32730726415113e-05
50176 24.5 -2.27585999279825e-05 -2.27585999945705e-05 -2.27585999447108e-05
50688 24.75 -2.22749586455395e-05 -2.22749585558248e-05 -2.22749585089643e-05
51200 25 -2.17958271709068e-05 -2.17958268648594e-05 -2.17958269279551e-05
51712 25.25 -2.13038565209591e-05 -2.13038559681862e-05 -2.1303856183552e-05
52224 25.5 -2.08194732833392e-05 -2.0819472889715e-05 -2.08194733141751e-05
52736 25.75 -2.03998792848548e-05 -2.03998789718218e-05 -2.03998789363392e-05
53248 26 -1.99756496590317e-05 -1.99756491054761e-05 -1.99756492126285e-05
53760 26.25 -1.95330785084238e-05 -1.95330783282419e-05 -1.95330781108391e-05
54272 26.5 -1.91590122210644e-05 -1.91590118766575e-05 -1.9159011804887e-05
54784 26.75 -1.87439507825198e-05 -1.8743950274304e-05 -1.87439503134158e-05
55296 27 -1.83856287980396e-05 -1.83856286266535e-05 -1.83856284514188e-05
55808 27.25 -1.80372110242964e-05 -1.80372107436173e-05 -1.8037210686081e-05
56320 27.5 -1.76902352367545e-05 -1.76902352101225e-05 -1.769023499455e-05
56832 27.75 -1.74265313202108e-05 -1.74265311733238e-05 -1.74265310573749e-05
57344 28 -1.71224392469548e-05 -1.71224390335842e-05 -1.71224390279769e-05
57856 28.25 -1.68950825731387e-05 -1.68950825341734e-05 -1.6895082413145e-05
58368 28.5 -1.66202518850437e-05 -1.66202518104935e-05 -1.66202518019033e-05
58880 28.75 -1.63988094366985e-05 -1.63988094912879e-05 -1.63988093771945e-05
59392 29 -1.60823829559928e-05 -1.60823829761715e-05 -1.60823829784224e-05
59904 29.25 -1.58610706619346e-05 -1.58610707338956e-05 -1.58610706363708e-05
60416 29.5 -1.55512828929205e-05 -1.55512829690616e-05 -1.55512827856483e-05
60928 29.75 -1.52289838136082e-05 -1.52289839219734e-05 -1.5228983815138e-05
61440 30 -1.49166359150343e-05 -1.49166359909462e-05 -1.49166359493522e-05
61952 30.25 -1.4680248611819e-05 -1.46802486681088e-05 -1.46802486353793e-05
62464 30.5 -1.44206942056408e-05 -1.44206942185106e-05 -1.44206941270735e-05
62976 30.75 -1.41302773428734e-05 -1.41302773348256e-05 -1.41302773294185e-05
63488 31 -1.3846011249488e-05 -1.38460112530057e-05 -1.38460112306518e-05
64000 31.25 -1.35684316679216e-05 -1.35684316648474e-05 -1.35684315719939e-05
64512 31.5 -1.3306697542294e-05 -1.33066975358638e-05 -1.33066974296436e-05
65024 31.75 -1.3052923572436e-05 -1.3052923548157e-05 -1.30529234416989e-05
65536 32 -1.28060260674423e-05 -1.2806026033393e-05 -1.28060259363527e-05
66048 32.25 -1.25651075582622e-05 -1.25651075160157e-05 -1.25651074553397e-05
66560 32.5 -1.2365724588844e-05 -1.23657245623201e-05 -1.23657245270912e-05
67072 32.75 -1.22200533222942e-05 -1.2220053290499e-05 -1.22200532406787e-05
67584 33 -1.20653595589302e-05 -1.20653595187504e-05 -1.20653594666078e-05
68096 33.25 -1.18961669357161e-05 -1.1896166875406e-05 -1.18961669038912e-05
68608 33.5 -1.17499399749694e-05 -1.17499399060623e-05 -1.17499399271502e-05
69120 33.75 -1.15557591362686e-05 -1.15557590648804e-05 -1.15557591487273e-05
69632 34 -1.13631416644442e-05 -1.13631416099261e-05 -1.13631416433976e-05
70144 34.25 -1.11532155526864e-05 -1.11532154926064e-05 -1.11532155453947e-05
70656 34.5 -1.09665474277873e-05 -1.09665473787689e-05 -1.09665474627128e-05
71168 34.75 -1.07254929369748e-05 -1.07254928967583e-05 -1.0725492998793e-05
71680 35 -1.05347079876468e-05 -1.05347079412662e-05 -1.05347079851755e-05
72192 35.25 -1.03717400726042e-05 -1.03717400290622e-05 -1.03717400757133e-05
72704 35.5 -1.01865295396127e-05 -1.01865295049519e-05 -1.01865295728304e-05
73216 35.75 -9.97116525896783e-06 -9.97116521867183e-06 -9.9711652977722e-06
73728 36 -9.82097106812083e-06 -9.82097102727233e-06 -9.82097110226113e-06
74240 36.25 -9.67354536341762e-06 -9.67354532409848e-06 -9.67354539245663e-06
74752 36.5 -9.47486403301482e-06 -9.47486399904168e-06 -9.47486405479889e-06
75264 36.75 -9.22629692762792e-06 -9.22629690106332e-06 -9.22629694641487e-06
75776 37 -8.93093564503567e-06 -8.93093562464194e-06 -8.93093566707907e-06
76288 37.25 -8.59433880804972e-06 -8.59433879028209e-06 -8.5943388364334e-06
76800 37.5 -8.223948059529e-06 -8.22394804128063e-06 -8.22394809283064e-06
77312 37.75 -7.82756315095587e-06 -7.82756313166348e-06 -7.8275631869024e-06
77824 38 -7.41187501039417e-06 -7.41187499145229e-06 -7.41187505088257e-06
78336 38.25 -6.98193592798035e-06 -6.98193590965183e-06 -6.98193597996536e-06
78848 38.5 -6.54175938309245e-06 -6.54175936155421e-06 -6.54175945306462e-06
79360 38.75 -6.09550587917744e-06 -6.09550584685646e-06 -6.09550596502304e-06
79872 39 -5.64840237311831e-06 -5.64840232321585e-06 -5.64840246081646e-06
80384 39.25 -5.20680368872015e-06 -5.20680362121196e-06 -5.20680375870417e-06
80896 39.5 -4.7774060018742e-06 -4.77740592621503e-06 -4.77740604222894e-06
81408 39.75 -4.36615282666631e-06 -4.3661527580767e-06 -4.36615284366744e-06
81920 40 -3.97750486909967e-06 -3.9775048200662e-06 -3.97750488597097e-06
82432 40.25 -3.61442787457114e-06 -3.61442784754714e-06 -3.61442791743422e-06
82944 40.5 -3.27893549199795e-06 -3.27893547933689e-06 -3.27893557198176e-06
83456 40.75 -3.22616987266337e-06 -3.22615460329236e-06 -3.22615414116966e-06
83968 41 -3.50601594213806e-06 -3.50599522330032e-06 -3.50600411002703e-06
84480 41.25 -3.1164964767189e-06 -3.11647448620443e-06 -3.11649074679674e-06
84992 41.5 -3.2495770567356e-06 -3.24955973780196e-06 -3.24956664196596e-06
85504 41.75 -3.33610160641006e-06 -3.33608320728537e-06 -3.33609379714084e-06
86016 42 -2.83146293022615e-06 -2.83144753093381e-06 -2.83145915259432e-06
86528 42.25 -1.97218152230706e-06 -1.97218098956466e-06 -1.97217844032339e-06
87040 42.5 -1.95838242647041e-06 -1.95838196431761e-06 -1.95837931256789e-06
87552 42.75 -1.93742066334266e-06 -1.93742040458366e-06 -1.93741831977651e-06
88064 43 -1.9088660145793e-06 -1.9088660097749e-06 -1.90886492081252e-06
88576 43.25 -1.88275571228938e-06 -1.88275551987117e-06 -1.88275356387155e-06
89088 43.5 -1.85898353245203e-06 -1.85898348122517e-06 -1.8589823745757e-06
89600 43.75 -1.82942753697067e-06 -1.82942756828456e-06 -1.82942736582869e-06
90112 44 -1.79412580551015e-06 -1.79412536242748e-06 -1.79412583488642e-06
90624 44.25 -1.75329780385427e-06 -1.75329769688922e-06 -1.75329834379722e-06
91136 44.5 -1.70764840436542e-06 -1.70764814578397e-06 -1.70764886512052e-06
91648 44.75 -1.66060867561967e-06 -1.6606097590332e-06 -1.66061041071197e-06
92160 45 -1.61150545831417e-06 -1.61150780894431e-06 -1.61150830934768e-06
92672 45.25 -1.56157717596743e-06 -1.56158040430834e-06 -1.56158069780871e-06
93184 45.5 -1.51515119544247e-06 -1.51515336451488e-06 -1.51515388352449e-06
93696 45.75 -1.5086213007572e-06 -1.50862081534891e-06 -1.508620950594e-06
94208 46 -1.49911288582766e-06 -1.49911216781957e-06 -1.49911267612534e-06
94720 46.25 -1.48555542685835e-06 -1.48555550779436e-06 -1.48555539731786e-06
95232 46.5 -1.47834997602194e-06 -1.47834944422444e-06 -1.47834997764876e-06
95744 46.75 -1.47228980562922e-06 -1.47228959159579e-06 -1.47228983124776e-06
96256 47 -1.46567684187301e-06 -1.46567627267226e-06 -1.46567681383788e-06
96768 47.25 -1.45642511961661e-06 -1.45642428858146e-06 -1.4564250010921e-06
97280 47.5 -1.44387655501753e-06 -1.44387572959307e-06 -1.44387636317959e-06
97792 47.75 -1.42911040730831e-06 -1.4291098853451e-06 -1.42911022635307e-06
98304 48 -1.41414627053e-06 -1.41414622239037e-06 -1.41414623722824e-06
98816 48.25 -1.40054242426655e-06 -1.40054282795293e-06 -1.4005426853088e-06
99328 48.5 -1.38843318579462e-06 -1.38843387986435e-06 -1.3884338325439e-06
99840 48.75 -1.37670491526782e-06 -1.37670570698551e-06 -1.37670592233286e-06
100352 49 -1.36410760547437e-06 -1.36410834658631e-06 -1.36410881121312e-06
100864 49.25 -1.35035113827362e-06 -1.35035173790256e-06 -1.3503522883703e-06
101376 49.5 -1.33627356480017e-06 -1.33627396321954e-06 -1.33627440273578e-06
101888 49.75 -1.3229815534907e-06 -1.32298171110685e-06 -1.3229819089279e-06
102400 50 -1.31075782956211e-06 -1.31075774602918e-06 -1.31075766234459e-06
102912 50.25 -1.29871619306409e-06 -1.29871591990984e-06 -1.29871557881017e-06
103424 50.5 -1.28548989588578e-06 -1.28548950639594e-06 -1.28548898417453e-06
103936 50.75 -1.27029409653951e-06 -1.27029362756941e-06 -1.27029308006838e-06
104448 51 -1.25762429494865e-06 -1.25762402686498e-06 -1.25762372063846e-06
104960 51.25 -1.24514087305685e-06 -1.24514048893969e-06 -1.24514012085807e-06
105472 51.5 -1.23154900032691e-06 -1.23154848159839e-06 -1.23154820995522e-06
105984 51.75 -1.2170606491624e-06 -1.2170599607334e-06 -1.21705997652111e-06
106496 52 -1.20187587799309e-06 -1.20187501349192e-06 -1.20187545626952e-06
107008 52.25 -1.18571610583798e-06 -1.18571511967151e-06 -1.18571598689254e-06
107520 52.5 -1.16782736570344e-06 -1.16782635627189e-06 -1.1678274741503e-06
108032 52.75 -1.14744712874528e-06 -1.14744617811321e-06 -1.14744727134201e-06
108544 53 -1.12430887936871e-06 -1.12430799826865e-06 -1.12430882520371e-06
109056 53.25 -1.09876411793697e-06 -1.09876325030889e-06 -1.09876371519787e-06
109568 53.5 -1.07148860394976e-06 -1.07148770177886e-06 -1.07148786506096e-06
110080 53.75 -1.04310570508316e-06 -1.0431048235674e-06 -1.04310480414515e-06
110592 54 -1.01405983260292e-06 -1.01405916715427e-06 -1.01405901329093e-06
111104 54.25 -9.84752411900681e-07 -9.8475222907816e-07 -9.84751862252402e-07
111616 54.5 -9.55670505873846e-07 -9.5567099238962e-07 -9.55670276236208e-07
112128 54.75 -9.27282227642616e-07 -9.27283345105591e-07 -9.27282235624458e-07
112640 55 -8.99773179893489e-07 -8.99774622577458e-07 -8.99773286454104e-07
113152 55.25 -8.72919271002022e-07 -8.72920569525546e-07 -8.72919368070499e-07
113664 55.5 -8.46292266497104e-07 -8.46292993306494e-07 -8.46292317509201e-07
114176 55.75 -8.19673735157081e-07 -8.196737010561e-07 -8.1967375052845e-07
114688 56 -7.93336995856161e-07 -7.93336323135184e-07 -7.93336973549911e-07
115200 56.25 -7.67961872678177e-07 -7.67960897168999e-07 -7.67961756215908e-07
115712 56.5 -7.44267963427673e-07 -7.44267019933175e-07 -7.44267653397667e-07
116224 56.75 -7.22679182115308e-07 -7.22678403694261e-07 -7.2267859667046e-07
116736 57 -7.03262725900639e-07 -7.03261984619174e-07 -7.03261869244355e-07
117248 57.25 -6.85907721365397e-07 -6.85906749560983e-07 -6.85906710471266e-07
117760 57.5 -6.70492465638649e-07 -6.70491075347045e-07 -6.70491489894372e-07
118272 57.75 -6.56817066659009e-07 -6.56815314878116e-07 -6.56816297787644e-07
118784 58 -6.44292963103328e-07 -6.44291148188269e-07 -6.44292467245015e-07
119296 58.25 -6.31576077348188e-07 -6.31574576149828e-07 -6.31575784796244e-07
119808 58.5 -6.16361771453516e-07 -6.16360845815472e-07 -6.16361527273485e-07
120320 58.75 -5.95454935210399e-07 -5.95454654163473e-07 -5.95454603693639e-07
120832 59 -5.65112781500996e-07 -5.6511310254307e-07 -5.65112340505079e-07
121344 59.25 -5.21607965779292e-07 -5.21608877274256e-07 -5.21607529067034e-07
121856 59.5 -4.61946507120068e-07 -4.6194807645723e-07 -4.61946255595283e-07
122368 59.75 -3.84633984785578e-07 -3.84636241630164e-07 -3.84634045522007e-07
122880 60 -2.90309549241164e-07 -2.90312295084851e-07 -2.90309897046966e-07
123392 60.25 -1.82026200640824e-07 -1.82028932788807e-07 -1.82026645978066e-07
123904 60.5 -6.50112992016857e-08 -6.50133704312283e-08 -6.50115736211373e-08
124416 60.75 -3.3158337014615e-19 -2.29719904114007e-19 -8.91632426276865e-24
124928 61 -3.14865349942985e-19 -2.20579280433602e-19 -4.86598551139742e-24
125440 61.25 -3.8110226364182e-19 -2.09480241741142e-19 -6.12164440385703e-24
125952 61.5 -3.65366686831104e-19 -2.90764591216935e-19 -8.60569295418765e-24
126464 61.75 -3.14205133082236e-19 -1.96158590977345e-19 -7.62195638668708e-24
126976 62 -4.12851602765148e-19 -2.40255387053833e-19 -1.03005831800638e-23
127488 62.25 -4.5798276857812e-19 -1.82863541998061e-19 -8.19218681884259e-24
128000 62.5 -4.0039345964565e-19 -1.6592566806815e-19 -8.89035354184102e-24
128512 62.75 -4.07280118351564e-19 -2.6507257521547e-19 -1.23365235254059e-23
129024 63 -2.85214663519041e-19 -2.61597195901583e-19 -4.92746447646648e-24
129536 63.25 -3.91065648997979e-19 -2.08725526372851e-19 -1.12903888775727e-23
130048 63.5 -3.4445593992037e-19 -2.64955247866859e-19 -1.26574379296481e-23
130560 63.75 -3.27689216056761e-19 -2.43461629222217e-19 -6.45853654051329e-24
131072 64 -3.22916626135841e-19 -2.19223503908305e-19 -5.331244337776e-24
131584 64.25 -3.0466950211243e-19 -2.50768240270482e-19 -9.2421411014916e-24
132096 64.5 -2.80037661791186e-19 -2.43705618458659e-19 -5.25346109597362e-24
132608 64.75 -2.63338057746094e-19 -2.38148822434933e-19 -7.71805481996514e-24
133120 65 -3.02979197648711e-19 -1.9768600838152e-19 -1.74799434286699e-23
133632 65.25 -3.60415749489353e-19 -1.99608956550382e-19 -1.06208942278441e-23
134144 65.5 -2.43665084750744e-19 -1.73977031537267e-19 -5.73398710307903e-24
134656 65.75 -2.18422434228108e-19 -1.94403035394602e-19 -3.7659203627433e-24
135168 66 -2.22431794186115e-19 -1.81864554875718e-19 -4.21078724578668e-24
135680 66.25 -3.26359428661685e-19 -2.15415098837197e-19 -5.80748730073164e-24
136192 66.5 -2.68219063608834e-19 -3.57351551033606e-19 -1.18597184096087e-23
136704 66.75 -3.18162403041801e-19 -3.43022779827054e-19 -1.94257025835062e-23
137216 67 -3.91910618857413e-19 -3.6722176777059e-19 -1.90903613925894e-23
137728 67.25 -3.07994315114753e-19 -4.16576147971893e-19 -7.14908843949062e-24
138240 67.5 -3.17551475251691e-19 -3.30949448756252e-19 -1.26084567761089e-23
138752 67.75 -3.03675251908891e-19 -1.99818523216416e-19 -5.99795074216978e-24
139264 68 -2.82386171270663e-19 -1.99243969246887e-19 -1.4741641824872e-23
139776 68.25 -2.5358783393711e-19 -2.22910983696608e-19 -1.43679070142559e-23
140288 68.5 -2.25021618858353e-19 -1.84943329646695e-19 -8.72628966869252e-24
140800 68.75 -2.59891186335824e-19 -2.04381806872863e-19 -9.55913706924134e-24
141312 69 -3.11764047071477e-19 -1.57699766563612e-19 -7.68311583993499e-24
141824 69.25 -2.86282961670941e-19 -2.01529880759847e-19 -7.25376790636721e-24
142336 69.5 -2.72205629260959e-19 -2.64245580595459e-19 -6.41479149911344e-24
142848 69.75 -2.43591616977794e-19 -3.03046876428301e-19 -7.95004661791588e-24
143360 70 -2.95549652765492e-19 -2.73899940497566e-19 -6.61741012657417e-24
143872 70.25 -3.37653835615236e-19 -2.60223878425894e-19 -7.0012736606594e-24
144384 70.5 -3.18196681464198e-19 -2.45726623039284e-19 -7.70142308948426e-24
144896 70.75 -3.58201970578958e-19 -2.61817723152547e-19 -6.91920329644118e-24
145408 71 -2.66170435663187e-19 -3.41459903536778e-19 -5.6683210971948e-24
145920 71.25 -3.26694162292701e-19 -2.43200527340555e-19 -4.87793518416694e-24
146432 71.5 -3.76468781897662e-19 -2.01672706912627e-19 -9.0840557544892e-24
146944 71.75 -3.12090072768695e-19 -1.81306395281159e-19 -7.85053019199681e-24
147456 72 -2.7838719207693e-19 -3.2274903687691e-19 -6.46757348469241e-24
147968 72.25 -2.37825121518107e-19 -2.37726796312467e-19 -5.38364814200646e-24
148480 72.5 -2.09217615359003e-19 -2.88913038734873e-19 -3.81554731779976e-24
148992 72.75 -2.85183387529609e-19 -2.95254705003651e-19 -4.25288110671195e-24
149504 73 -3.26695813072191e-19 -2.81546202536566e-19 -4.66246350164684e-24
150016 73.25 -3.79142441340396e-19 -4.08476738138455e-19 -5.18775013757721e-24
150528 73.5 -3.52214060647814e-19 -4.50422250840194e-19 -6.20333172516067e-24
151040 73.75 -3.42814298471814e-19 -3.68975078234138e-19 -3.23978668500876e-24
151552 74 -2.86873646899762e-19 -3.25876295361891e-19 -3.48444567780621e-24
152064 74.25 -3.06970341127284e-19 -3.45611161389381e-19 -3.96198967948801e-24
152576 74.5 -2.63248599112239e-19 -2.29275098752578e-19 -4.3222934200271e-24
153088 74.75 -2.84461538469078e-19 -3.77651326361004e-19 -3.83439401010965e-24
153600 75 -2.6604871340377e-19 -3.11224501477766e-19 -4.78661477103381e-24
154112 75.25 -2.73777201522919e-19 -2.32589100147425e-19 -3.4100125406435e-24
154624 75.5 -2.77172591497595e-19 -2.45104858551912e-19 -3.52883764683947e-24
155136 75.75 -2.78633944318065e-19 -4.07253104940685e-19 -3.72783828591323e-24
155648 76 -3.04573777622941e-19 -4.13184403499586e-19 -3.06611071672226e-24
156160 76.25 -3.06610512622504e-19 -3.41858023335155e-19 -3.60351192999322e-24
156672 76.5 -2.80081575669589e-19 -2.14103083034156e-19 -2.83256555962604e-24
157184 76.75 -2.46268461957831e-19 -2.44026322499925e-19 -2.74267668987047e-24
157696 77 -2.99856495812467e-19 -2.86081904152999e-19 -2.59219115487807e-24
158208 77.25 -1.54545817882219e-05 -1.54469260745523e-05 -1.54129238941028e-05
158720 77.5 -4.53658614898253e-05 -4.53743348017894e-05 -4.53281329920378e-05
159232 77.75 -7.49440797026913e-05 -7.49695925434783e-05 -7.49112694178597e-05
159744 78 -0.000107186233965932 -0.000107292454050002 -0.000107184460210708
160256 78.25 -0.00014756531974096 -0.000147680240763344 -0.000147565231759738
160768 78.5 -0.000187669040439925 -0.000187790277845228 -0.00018766958544411
