# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 16:27:36+0100
# parameter filename: "./TOV_K_90_res_1_0.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
# Run ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
#
# ADMBASE::betax (admbase-shift)
# 1:iteration 2:time 3:data
# data columns: 3:betax 4:betay 5:betaz
135168 66 0.00291562755988009 0.00291553097664979 0.00291558982344827
135680 66.25 0.00287361166490906 0.00287349745883444 0.00287357121239285
136192 66.5 0.00283099552644097 0.00283086372247951 0.00283095293309124
136704 66.75 0.0027876260985149 0.00278747892205083 0.0027875827589671
137216 67 0.00274355066824266 0.00274339073007527 0.002743506726152
137728 67.25 0.00269904093595853 0.00269886863641931 0.00269899487651478
138240 67.5 0.00265431591187494 0.00265413072579446 0.00265426716695482
138752 67.75 0.00260930807420556 0.00260911149006192 0.00260925856511647
139264 68 0.00256375857878958 0.00256355384218049 0.00256371072809047
139776 68.25 0.00251747807567955 0.00251726779419318 0.00251743265473195
140288 68.5 0.00247045300109208 0.00247023809760893 0.00247040960074052
140800 68.75 0.00242275924180091 0.00242253957411837 0.0024227175517802
141312 69 0.00237447801948951 0.00237425353318305 0.00237443794028066
141824 69.25 0.00232571586704179 0.00232548762104879 0.00232567724582975
142336 69.5 0.00227798032904791 0.00227776293931966 0.00227794964811767
142848 69.75 0.00223345010852713 0.00223324315938817 0.00223342502852809
143360 70 0.00218866275958902 0.00218846993591042 0.00218864379914086
143872 70.25 0.0021438516046858 0.00214367582095818 0.00214383939848639
144384 70.5 0.00209911582339762 0.00209895888562457 0.00209911025711801
144896 70.75 0.00205437974760248 0.00205424342442145 0.0020543805219487
145408 71 0.00200946562611678 0.0020093532350078 0.00200947342445198
145920 71.25 0.00196418575638768 0.00196410063391588 0.00196420166356556
146432 71.5 0.00191899817065891 0.00191902038310375 0.00191902307166499
146944 71.75 0.00187885789680172 0.00187889992743121 0.00187888687445622
147456 72 0.00183844245089531 0.00183850257771204 0.00183847515954196
147968 72.25 0.00179762119007558 0.00179769789002977 0.00179765731725287
148480 72.5 0.00175618897935201 0.00175628193285874 0.00175622834198515
148992 72.75 0.0017141362806223 0.00171424600092998 0.00171417850075387
149504 73 0.00167733680603317 0.00167740415553277 0.00167733090681352
150016 73.25 0.00164144822036459 0.0016415186372524 0.0016414418648216
150528 73.5 0.00160534129845708 0.00160541282209487 0.0016053338808778
151040 73.75 0.00156914355790045 0.00156921249779242 0.00156913371055887
151552 74 0.00153283593329648 0.00153290016829808 0.00153282314798071
152064 74.25 0.00149919494473786 0.00149909755609469 0.00149914294220251
152576 74.5 0.00146852338040395 0.00146841683809357 0.00146847191376776
153088 74.75 0.00143767481302375 0.00143755847880979 0.00143762394171152
153600 75 0.00140671490783558 0.0014065882144508 0.00140666482590066
154112 75.25 0.00137567761019213 0.00137554143458049 0.00137562875221541
154624 75.5 0.00134684708993136 0.00134663645937445 0.00134680148982617
155136 75.75 0.0013211282910264 0.00132091346966108 0.00132108708954323
155648 76 0.00129533204789388 0.00129511389506994 0.00129529540996087
156160 76.25 0.00126933764160478 0.00126911629610975 0.00126930531037083
156672 76.5 0.00124309592456635 0.0012428709726911 0.00124306692583654
157184 76.75 0.00121670546964104 0.00121647732203725 0.00121667899006753
157696 77 0.001190291346447 0.00119006177462348 0.00119026782633789
158208 77.25 0.00116385946310515 0.00116363078529305 0.00116383998038604
158720 77.5 0.00114191123395125 0.0011417741413875 0.00114191817655152
159232 77.75 0.00112007778881494 0.00111994490814241 0.00112008831096741
159744 78 0.00109815594332172 0.00109802723405585 0.00109816947659383
160256 78.25 0.00107607550247424 0.00107595101263728 0.00107609225030154
160768 78.5 0.00105378912583729 0.00105366992002563 0.00105380995479811
161280 78.75 0.0010313454740103 0.00103123256732365 0.00103137068461823
161792 79 0.00101047538854961 0.00101041906186271 0.00101049668214251
162304 79.25 0.000991868191408303 0.000991816322979551 0.000991892167225606
162816 79.5 0.000973122951066338 0.000973074361093415 0.00097314935765572
163328 79.75 0.000954395282036685 0.000954350066714456 0.000954423759716142
163840 80 0.000935701842076103 0.000935660829431936 0.00093573145304
164352 80.25 0.000916924174675072 0.000916887207052357 0.000916954291745648
164864 80.5 0.000897993241157379 0.000897958713729061 0.000898023966531705
165376 80.75 0.000881325194352313 0.000881303219360587 0.000881345761648872
165888 81 0.000865779668095914 0.000865756598691496 0.000865799891332122
166400 81.25 0.000850144339151423 0.000850121293152054 0.000850163776101639
166912 81.5 0.000834369653255161 0.000834352287378546 0.000834390653017654
167424 81.75 0.000818389968149806 0.00081838004650207 0.000818415086273407
167936 82 0.000802191324949444 0.000802181259507679 0.000802217070069707
168448 82.25 0.000785863339578644 0.000785847632113699 0.000785884303050723
168960 82.5 0.000772271652475159 0.000772258237480054 0.00077228704825858
169472 82.75 0.000758818599468499 0.000758803853218767 0.000758832177012629
169984 83 0.000745242557710929 0.000745229731417955 0.000745257091716468
170496 83.25 0.000731697647798255 0.000731685747764011 0.00073171311485373
171008 83.5 0.000718194727222096 0.000718181630280513 0.000718208329598191
171520 83.75 0.000704620646470722 0.000704607506750799 0.000704632298330794
172032 84 0.000690908477449075 0.000690897111421781 0.00069092069910442
172544 84.25 0.000678483537624274 0.000678471375849086 0.00067849169221526
173056 84.5 0.000667196872785165 0.000667185533716232 0.000667205593336834
173568 84.75 0.00065581362596417 0.000655801467740581 0.000655822337536564
174080 85 0.000644429679126898 0.000644416166832989 0.000644437857593777
174592 85.25 0.000633041837872553 0.000633028770972181 0.000633050273434587
175104 85.5 0.000621521896793635 0.000621510816703988 0.000621530684140571
175616 85.75 0.000609742159547799 0.000609732490649671 0.000609749620039648
176128 86 0.000598417381342449 0.000598408791467121 0.000598422907850799
176640 86.25 0.000588729498072841 0.000588719943667789 0.00058873299896559
177152 86.5 0.000578779359683328 0.000578769024117694 0.000578783100927592
177664 86.75 0.000568753284030391 0.000568741273798288 0.0005687589210844
178176 87 0.000558864839245359 0.000558850049885903 0.000558870609882128
178688 87.25 0.000549117411317198 0.000549100787775332 0.000549120534476039
179200 87.5 0.000539338386638812 0.000539321407038796 0.000539338800087197
179712 87.75 0.000529403520830319 0.000529386972978128 0.0005294039978396
180224 88 0.000520398484552692 0.000520380688812207 0.000520398074598923
180736 88.25 0.000512159324020785 0.000512143672901 0.000512160109522645
181248 88.5 0.000503859169661674 0.00050384661535493 0.000503861129807778
181760 88.75 0.000495477960212299 0.000495466081009703 0.000495480323375778
182272 89 0.000487009328679824 0.000486995539855863 0.000487011522105856
182784 89.25 0.000478468696993832 0.000478453411332117 0.000478470062237417
183296 89.5 0.000469869814660332 0.000469854948998364 0.000469870085239179
183808 89.75 0.000461300891836143 0.000461287355075214 0.000461301312321107
184320 90 0.000453931068409203 0.000453919152741748 0.00045393165539187
184832 90.25 0.000446540734048334 0.000446530166033576 0.000446542898134499
185344 90.5 0.000439354029731932 0.00043934409647881 0.000439357680964923
185856 90.75 0.000432325999583765 0.00043231596409813 0.000432329210755028
186368 91 0.000425240485978531 0.000425229806527349 0.000425242001527323
186880 91.25 0.000417976017163108 0.000417965555034983 0.000417977073805553
187392 91.5 0.000410598985775587 0.000410590297973915 0.000410601269960076
187904 91.75 0.000403272379259359 0.000403266268220251 0.000403275283231189
188416 92 0.000397123302614801 0.000397118048532136 0.000397126024115115
188928 92.25 0.000390954592338762 0.00039094761711248 0.000390956548412981
189440 92.5 0.000384741807445821 0.000384732016839972 0.000384742940466971
189952 92.75 0.000378380446667953 0.000378369511052635 0.000378380883382144
190464 93 0.000371850863488276 0.000371840637033141 0.000371850679016172
190976 93.25 0.00036532627262799 0.000365316491205646 0.000365325490392279
191488 93.5 0.000358998972572758 0.000358988611985255 0.000358997877325227
192000 93.75 0.000352810287458184 0.000352799716946814 0.000352809589785709
192512 94 0.000347532892971999 0.000347523044383214 0.000347532070530448
193024 94.25 0.000342352581310876 0.000342343284421907 0.000342352465412841
193536 94.5 0.000337051104958492 0.000337042749539104 0.000337051737868581
194048 94.75 0.000331531460873812 0.000331524578980103 0.00033153273040321
194560 95 0.00032587825417352 0.000325873159949117 0.000325879716470766
195072 95.25 0.000320268600363967 0.000320263715632754 0.00032026910771278
195584 95.5 0.000314768531695868 0.000314761528294753 0.000314767229348903
196096 95.75 0.000309571092946611 0.000309566205811393 0.000309571195551951
196608 96 0.000304960432965694 0.000304953413503808 0.000304959098566147
197120 96.25 0.000300227375723573 0.000300219407954654 0.000300225388443891
197632 96.5 0.000295362285550131 0.000295354689361717 0.000295360366352028
198144 96.75 0.000290478358221178 0.000290471125166172 0.000290476931287242
198656 97 0.000285679234666889 0.000285671834830152 0.000285678883690193
199168 97.25 0.000280952974943196 0.000280945640129887 0.000280954022116229
199680 97.5 0.000276199481192379 0.000276192930982781 0.000276201059049131
200192 97.75 0.000271336725950207 0.000271331344031698 0.00027133748659194
200704 98 0.000266367665468691 0.000266363435230129 0.000266367509546622
201216 98.25 0.000261357057546636 0.000261353590291146 0.000261356991030203
201728 98.5 0.000256690896264891 0.000256687527286208 0.000256691463817585
