# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 16:27:36+0100
# parameter filename: "./TOV_K_90_res_1_0.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
# Run ID: run-TOV_K_90_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.27.33-19198
#
# ADMBASE::alp (admbase-lapse)
# 1:iteration 2:time 3:data
# data columns: 3:alp
165376 80.75 0.967759518307431
165888 81 0.967754906353811
166400 81.25 0.967750327008899
166912 81.5 0.967745803926035
167424 81.75 0.967741348346714
167936 82 0.967736962073517
168448 82.25 0.967732645861654
168960 82.5 0.967728404031069
169472 82.75 0.967724239596359
169984 83 0.967720144169322
170496 83.25 0.967716093898562
171008 83.5 0.967712059256912
171520 83.75 0.967708024623077
172032 84 0.96770400370441
172544 84.25 0.967700038223588
173056 84.5 0.967696179436063
173568 84.75 0.967692464850542
174080 85 0.967688905319448
174592 85.25 0.967685488626087
175104 85.5 0.967682193045322
175616 85.75 0.967678998650111
176128 86 0.967675889060587
176640 86.25 0.96767284626964
177152 86.5 0.967669847062575
177664 86.75 0.967666866987881
178176 87 0.967663890196238
178688 87.25 0.967660917914464
179200 87.5 0.967657969254579
179712 87.75 0.967655073883975
180224 88 0.967652261510314
180736 88.25 0.967649554080544
181248 88.5 0.967646963207125
181760 88.75 0.967644491093107
182272 89 0.967642131613543
182784 89.25 0.967639870012586
183296 89.5 0.967637682797571
183808 89.75 0.967635540855845
184320 90 0.967633417108965
184832 90.25 0.967631296316802
185344 90.5 0.967629181882488
185856 90.75 0.967627095143948
186368 91 0.967625066655728
186880 91.25 0.967623123714438
187392 91.5 0.967621280514853
187904 91.75 0.967619535398796
188416 92 0.967617875240556
188928 92.25 0.967616283316941
189440 92.5 0.967614746284687
189952 92.75 0.967613257837814
190464 93 0.967611819126564
190976 93.25 0.967610437235738
191488 93.5 0.967609122757774
192000 93.75 0.967607886852269
192512 94 0.967606738132094
193024 94.25 0.967605680220761
193536 94.5 0.967604711152715
194048 94.75 0.967603825364276
194560 95 0.967603017892786
195072 95.25 0.96760228908837
195584 95.5 0.96760164734952
196096 95.75 0.967601107783028
196608 96 0.967600686524124
197120 96.25 0.967600393076921
197632 96.5 0.967600224809388
198144 96.75 0.967600167042464
198656 97 0.967600198962717
199168 97.25 0.967600301934367
199680 97.5 0.967600465445946
200192 97.75 0.967600687935024
200704 98 0.967600973357506
201216 98.25 0.96760132664361
201728 98.5 0.967601750657118
202240 98.75 0.967602245186334
202752 99 0.967602807211134
203264 99.25 0.967603432118787
203776 99.5 0.967604116336244
204288 99.75 0.967604861220388
204800 100 0.967605676090332
205312 100.25 0.967606577129147
205824 100.5 0.967607580451047
206336 100.75 0.967608691414973
206848 101 0.967609895534578
207360 101.25 0.967611156544832
207872 101.5 0.96761242409504
208384 101.75 0.967613649067841
208896 102 0.96761480095422
209408 102.25 0.967615880320063
209920 102.5 0.967616920554811
210432 102.75 0.967617976822957
210944 103 0.967619105749886
211456 103.25 0.96762034455964
211968 103.5 0.967621699685498
212480 103.75 0.967623150244304
212992 104 0.967624663200341
213504 104.25 0.967626210186054
214016 104.5 0.967627775970255
214528 104.75 0.967629355612496
215040 105 0.967630945909811
215552 105.25 0.967632540090791
216064 105.5 0.967634130582446
216576 105.75 0.967635717090988
217088 106 0.967637312746172
217600 106.25 0.967638942957541
218112 106.5 0.96764063748696
218624 106.75 0.967642420702049
219136 107 0.967644304832763
219648 107.25 0.967646287704133
220160 107.5 0.967648353738358
220672 107.75 0.967650477212285
221184 108 0.967652628393583
221696 108.25 0.967654783154467
222208 108.5 0.967656933822142
222720 108.75 0.96765909572976
223232 109 0.967661303961833
223744 109.25 0.967663599582688
224256 109.5 0.967666011423652
224768 109.75 0.967668543188141
225280 110 0.967671172957355
225792 110.25 0.96767386464252
226304 110.5 0.967676583886208
226816 110.75 0.967679309417941
227328 111 0.967682035599028
227840 111.25 0.967684768612354
228352 111.5 0.967687521908114
228864 111.75 0.967690314020972
229376 112 0.967693166892971
229888 112.25 0.967696100791329
230400 112.5 0.967699125256147
230912 112.75 0.967702231145971
231424 113 0.967705390848488
231936 113.25 0.967708569123967
232448 113.5 0.967711739137351
232960 113.75 0.96771489388889
233472 114 0.967718046536094
233984 114.25 0.967721221240214
234496 114.5 0.967724442038993
235008 114.75 0.967727726126962
235520 115 0.967731081949357
236032 115.25 0.967734508291723
236544 115.5 0.967737992277232
237056 115.75 0.967741509299385
237568 116 0.967745029810547
238080 116.25 0.967748533079131
238592 116.5 0.967752020381659
239104 116.75 0.967755517445147
239616 117 0.967759062246148
240128 117.25 0.967762685068604
240640 117.5 0.967766393834923
241152 117.75 0.967770173693693
241664 118 0.967773999100094
242176 118.25 0.967777848313397
242688 118.5 0.96778171084046
243200 118.75 0.967785586096162
243712 119 0.967789478704958
244224 119.25 0.967793396328287
244736 119.5 0.967797350572535
245248 119.75 0.96780135666409
245760 120 0.967805428260501
246272 120.25 0.967809569134258
246784 120.5 0.967813767986041
247296 120.75 0.96781800169974
247808 121 0.967822246494424
248320 121.25 0.96782649054546
248832 121.5 0.967830740388646
249344 121.75 0.967835017423616
249856 122 0.96783934682606
250368 122.25 0.967843745122715
250880 122.5 0.96784821269916
251392 122.75 0.967852734409714
251904 123 0.967857287343805
252416 123.25 0.967861851586771
252928 123.5 0.967866418677173
253440 123.75 0.967870993829212
253952 124 0.96787559131918
254464 124.25 0.967880226071976
254976 124.5 0.967884906294223
255488 124.75 0.967889630818503
256000 125 0.967894391523072
256512 125.25 0.967899178177223
257024 125.5 0.967903982379311
257536 125.75 0.967908798961871
258048 126 0.96791362554376
258560 126.25 0.967918461886959
259072 126.5 0.967923309941912
259584 126.75 0.967928174099242
260096 127 0.967933060615443
260608 127.25 0.96793797580696
261120 127.5 0.967942923654565
261632 127.75 0.967947904008333
262144 128 0.967952912370108
262656 128.25 0.967957941585999
263168 128.5 0.967962985042623
263680 128.75 0.967968040216492
264192 129 0.967973110843021
264704 129.25 0.967978206072307
265216 129.5 0.967983336244896
265728 129.75 0.967988507004814
266240 130 0.967993715005814
266752 130.25 0.967998948035577
267264 130.5 0.968004189879884
267776 130.75 0.968009427303148
268288 131 0.968014655299223
268800 131.25 0.968019878130047
269312 131.5 0.968025106415057
269824 131.75 0.968030352485541
270336 132 0.968035626175984
270848 132.25 0.968040931905404
271360 132.5 0.968046266989495
271872 132.75 0.968051621440777
272384 133 0.968056980189494
272896 133.25 0.968062328167651
273408 133.5 0.968067656702914
273920 133.75 0.968072967723314
274432 134 0.968078272534158
274944 134.25 0.968083584985298
275456 134.5 0.968088912781052
275968 134.75 0.968094252410384
276480 135 0.968099591028405
276992 135.25 0.968104913940693
277504 135.5 0.968110212576264
278016 135.75 0.968115487819847
278528 136 0.968120747232713
279040 136.25 0.968125999081954
279552 136.5 0.968131247814303
280064 136.75 0.96813649356322
280576 137 0.968141734530447
281088 137.25 0.968146969001584
281600 137.5 0.968152195024333
282112 137.75 0.96815740889922
282624 138 0.968162605329589
283136 138.25 0.968167780449124
283648 138.5 0.968172935461468
284160 138.75 0.968178076916995
284672 139 0.968183211977217
285184 139.25 0.968188341729602
285696 139.5 0.968193458300067
286208 139.75 0.968198549097802
286720 140 0.968203605565297
287232 140.25 0.968208629499443
287744 140.5 0.968213631536541
288256 140.75 0.96821862280394
288768 141 0.96822360650316
289280 141.25 0.968228576158027
289792 141.5 0.968233521463871
290304 141.75 0.968238436321736
290816 142 0.968243322298777
291328 142.25 0.968248185266303
291840 142.5 0.968253028932335
292352 142.75 0.968257851100617
292864 143 0.968262645393134
293376 143.25 0.968267406248377
293888 143.5 0.968272132738536
294400 143.75 0.968276828547928
294912 144 0.96828149892958
295424 144.25 0.96828614731861
295936 144.5 0.968290773535603
296448 144.75 0.968295373787029
296960 145 0.968299941882884
297472 145.25 0.96830447137668
297984 145.5 0.968308958396717
298496 145.75 0.96831340408623
299008 146 0.96831781480206
299520 146.25 0.968322199048901
300032 146.5 0.968326562520548
300544 146.75 0.968330904565938
301056 147 0.968335218782075
301568 147.25 0.968339497360204
302080 147.5 0.968343735818445
302592 147.75 0.968347934541742
303104 148 0.968352096369605
303616 148.25 0.968356222805621
304128 148.5 0.968360312309405
304640 148.75 0.968364361914828
305152 149 0.968368370285123
305664 149.25 0.968372339164769
306176 149.5 0.968376271918236
306688 149.75 0.968380170636726
307200 150 0.96838403447448
307712 150.25 0.968387860487572
308224 150.5 0.968391645836889
308736 150.75 0.968395389178468
309248 151 0.968399090258774
309760 151.25 0.968402748733724
310272 151.5 0.968406363893779
310784 151.75 0.968409935679984
311296 152 0.968413465630125
311808 152.25 0.96841695621373
312320 152.5 0.968420408727726
312832 152.75 0.968423821739207
313344 153 0.968427191905882
313856 153.25 0.968430516777514
314368 153.5 0.968433797032804
314880 153.75 0.968437035826802
315392 154 0.9684402355352
315904 154.25 0.968443394742257
316416 154.5 0.968446508277018
316928 154.75 0.968449570384876
317440 155 0.968452578300533
317952 155.25 0.968455533270452
318464 155.5 0.968458438600795
318976 155.75 0.968461297020578
319488 156 0.968464109879172
320000 156.25 0.968466878361534
320512 156.5 0.968469604558637
321024 156.75 0.968472290400226
321536 157 0.968474934999773
322048 157.25 0.968477533179998
322560 157.5 0.968480077365415
323072 157.75 0.968482561993998
323584 158 0.968484987030066
324096 158.25 0.968487357650335
324608 158.5 0.96848968038353
325120 158.75 0.968491958931495
325632 159 0.968494192877905
326144 159.25 0.968496379668163
326656 159.5 0.968498517404397
327168 159.75 0.968500605752465
327680 160 0.968502644554393
328192 160.25 0.968504632109872
328704 160.5 0.968506565224907
329216 160.75 0.968508441118245
329728 161 0.968510259330749
330240 161.25 0.968512021846115
330752 161.5 0.968513731463045
331264 161.75 0.968515390056457
331776 162 0.968516998149284
332288 162.25 0.968518555622045
332800 162.5 0.968520062252338
333312 162.75 0.968521517294267
333824 163 0.968522918773932
334336 163.25 0.968524263829353
334848 163.5 0.968525550411667
335360 163.75 0.968526779014777
335872 164 0.968527952642204
336384 164.25 0.968529074626466
336896 164.5 0.968530145930092
337408 164.75 0.968531164212832
337920 165 0.968532125537076
338432 165.25 0.968533027358272
338944 165.5 0.96853387040859
339456 165.75 0.968534658086201
339968 166 0.968535394013314
340480 166.25 0.968536079724747
340992 166.5 0.968536714052674
341504 166.75 0.968537294277059
342016 167 0.968537817878589
342528 167.25 0.968538283615355
343040 167.5 0.968538691431148
343552 167.75 0.968539041583838
344064 168 0.968539333764524
344576 168.25 0.96853956682146
345088 168.5 0.968539739273466
345600 168.75 0.968539850329626
346112 169 0.968539900778904
346624 169.25 0.968539893060529
347136 169.5 0.968539830231554
347648 169.75 0.968539714288535
348160 170 0.968539544881303
348672 170.25 0.968539319346728
349184 170.5 0.968539034141138
349696 170.75 0.968538686758135
350208 171 0.968538276875368
350720 171.25 0.968537806070824
351232 171.5 0.968537276497849
351744 171.75 0.968536689561147
352256 172 0.968536045428127
352768 172.25 0.968535343430269
353280 172.5 0.968534582780276
353792 172.75 0.968533763027754
354304 173 0.96853288413856
354816 173.25 0.968531946458431
355328 173.5 0.968530950757947
355840 173.75 0.968529898234464
356352 174 0.96852879023246
356864 174.25 0.968527627733406
357376 174.5 0.968526411036517
357888 174.75 0.96852514000611
358400 175 0.968523814726611
358912 175.25 0.968522435910129
359424 175.5 0.968521004557155
359936 175.75 0.968519521156703
360448 176 0.968517985353553
360960 176.25 0.968516396719167
361472 176.5 0.968514756143279
361984 176.75 0.968513066479738
362496 177 0.968511331458677
363008 177.25 0.968509553372237
363520 177.5 0.968507731303538
364032 177.75 0.968505861404801
364544 178 0.96850393905665
365056 178.25 0.968501961187499
365568 178.5 0.968499927070921
366080 178.75 0.968497837461089
366592 179 0.968495693384809
367104 179.25 0.968493495833926
367616 179.5 0.968491246206426
368128 179.75 0.968488946273076
368640 180 0.968486596982899
369152 180.25 0.968484197035844
369664 180.5 0.96848174299869
370176 180.75 0.968479231647792
370688 181 0.968476663061684
371200 181.25 0.968474041900583
371712 181.5 0.968471375530237
372224 181.75 0.968468670172382
372736 182 0.96846592780454
373248 182.25 0.968463145763467
373760 182.5 0.968460318806715
374272 182.75 0.968457441832178
374784 183 0.96845451170978
375296 183.25 0.96845152799347
375808 183.5 0.968448493049807
376320 183.75 0.96844541172942
376832 184 0.968442290042285
377344 184.25 0.968439132622148
377856 184.5 0.9684359400632
378368 184.75 0.968432708083881
378880 185 0.968429429652636
379392 185.25 0.968426099066217
379904 185.5 0.968422715326459
380416 185.75 0.968419282557513
380928 186 0.968415807376591
381440 186.25 0.968412295240937
381952 186.5 0.968408748164665
382464 186.75 0.968405164791537
382976 187 0.968401542057047
383488 187.25 0.968397876997431
384000 187.5 0.968394167835979
384512 187.75 0.968390414362591
385024 188 0.968386617931317
385536 188.25 0.968382781137787
386048 188.5 0.968378907047157
386560 188.75 0.968374998111506
387072 189 0.968371055326701
387584 189.25 0.968367078157673
388096 189.5 0.96836306521592
388608 189.75 0.968359015135555
389120 190 0.968354927109642
389632 190.25 0.968350801042306
390144 190.5 0.968346637639055
390656 190.75 0.968342438574321
391168 191 0.968338206410396
391680 191.25 0.968333943859067
392192 191.5 0.96832965254141
392704 191.75 0.968325332092062
393216 192 0.968320980466939
393728 192.25 0.968316595447628
394240 192.5 0.968312176306984
394752 192.75 0.968307724387522
395264 193 0.968303242209256
395776 193.25 0.968298731913967
396288 193.5 0.968294194307816
396800 193.75 0.968289629123118
397312 194 0.968285036032769
397824 194.25 0.968280415411813
398336 194.5 0.968275768246523
398848 194.75 0.968271095443614
399360 195 0.9682663972689
399872 195.25 0.968261673398974
400384 195.5 0.968256923466384
400896 195.75 0.9682521476254
401408 196 0.9682473467957
401920 196.25 0.968242522579347
402432 196.5 0.968237677000612
402944 196.75 0.968232812118417
403456 197 0.968227929473713
403968 197.25 0.968223029489798
404480 197.5 0.968218111222
404992 197.75 0.968213172878778
405504 198 0.968208213095015
406016 198.25 0.968203232282789
406528 198.5 0.96819823309043
407040 198.75 0.968193219458265
407552 199 0.968188194749507
408064 199.25 0.968183160204926
408576 199.5 0.968178114825763
