# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 11 2024 at 15:01:47+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-14.01.45-9991
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-14.01.45-9991
#
# ADMBASE::alp (admbase-lapse)
# 1:iteration 2:time 3:data
# data columns: 3:alp
239104 233.5 0.928067363495615
239616 234 0.928065969862227
240128 234.5 0.928064573758535
240640 235 0.928063176348613
241152 235.5 0.928061776987236
241664 236 0.928060373728951
242176 236.5 0.928058966737038
242688 237 0.928057559103667
243200 237.5 0.928056153521434
243712 238 0.92805475004087
244224 238.5 0.928053347270834
244736 239 0.928051943922123
245248 239.5 0.928050539808942
245760 240 0.928049137198829
246272 240.5 0.928047739873895
246784 241 0.928046349174413
247296 241.5 0.928044962656084
247808 242 0.928043577973182
248320 242.5 0.928042196270496
248832 243 0.928040820650757
249344 243.5 0.928039452841669
249856 244 0.928038092456676
250368 244.5 0.928036738642167
250880 245 0.928035391291661
251392 245.5 0.928034050772917
251904 246 0.928032717705135
252416 246.5 0.928031393569209
252928 247 0.928030080351193
253440 247.5 0.928028778564193
253952 248 0.928027486530539
254464 248.5 0.928026202648352
254976 249 0.928024927739484
255488 249.5 0.928023664454842
256000 250 0.928022414880506
256512 250.5 0.928021179082779
257024 251 0.928019955517873
257536 251.5 0.928018742726389
258048 252 0.928017541048868
258560 252.5 0.928016352726108
259072 253 0.928015179942531
259584 253.5 0.928014022757949
260096 254 0.928012879454277
260608 254.5 0.928011748976044
261120 255 0.928010632233821
261632 255.5 0.928009530882598
262144 256 0.928008446046787
262656 256.5 0.928007378438547
263168 257 0.928006328174424
263680 257.5 0.928005294233166
264192 258 0.928004275568616
264704 258.5 0.928003272902842
265216 259 0.928002288391055
265728 259.5 0.92800132357508
266240 260 0.92800037822757
266752 260.5 0.927999451085566
267264 261 0.927998541384999
267776 261.5 0.927997649593508
268288 262 0.927996776952706
268800 262.5 0.927995924601954
269312 263 0.927995092733649
269824 263.5 0.927994280277787
270336 264 0.927993485830275
270848 264.5 0.927992709080833
271360 265 0.927991951283482
271872 265.5 0.927991214444642
272384 266 0.927990499729884
272896 266.5 0.92798980658775
273408 267 0.927989133928774
273920 267.5 0.927988481572847
274432 268 0.927987849824425
274944 268.5 0.92798723877153
275456 269 0.927986648613295
275968 269.5 0.927986079379081
276480 270 0.927985530184301
276992 270.5 0.927984999961739
277504 271 0.92798448877205
278016 271.5 0.927983997686373
278528 272 0.927983527673618
279040 272.5 0.927983078790364
279552 273 0.927982650219859
280064 273.5 0.927982241183859
280576 274 0.927981851708829
281088 274.5 0.927981482176931
281600 275 0.92798113250744
282112 275.5 0.927980802248734
282624 276 0.927980491022096
283136 276.5 0.92798019846273
283648 277 0.927979924229568
284160 277.5 0.927979668437928
284672 278 0.927979431659278
285184 278.5 0.927979214222192
285696 279 0.927979015754774
286208 279.5 0.92797883545696
286720 280 0.92797867255842
287232 280.5 0.927978526547023
287744 281 0.927978397391967
288256 281.5 0.927978285713235
288768 282 0.927978192231276
289280 282.5 0.927978116672133
289792 283 0.927978057654676
290304 283.5 0.927978014039152
290816 284 0.927977985985943
291328 284.5 0.927977974403323
291840 285 0.927977979688929
292352 285.5 0.927978001182338
292864 286 0.927978037673589
293376 286.5 0.927978088395409
293888 287 0.927978153519545
294400 287.5 0.927978233683845
294912 288 0.927978329159437
295424 288.5 0.92797843942601
295936 289 0.927978563377493
296448 289.5 0.927978700072482
296960 290 0.92797884938678
297472 290.5 0.92797901172978
297984 291 0.927979187199751
298496 291.5 0.927979375287098
299008 292 0.927979575204477
299520 292.5 0.927979786239349
300032 293 0.927980007981844
300544 293.5 0.92798024041526
301056 294 0.927980483730577
301568 294.5 0.92798073794665
302080 295 0.927981002535294
302592 295.5 0.927981276380451
303104 296 0.927981558446829
303616 296.5 0.927981848633976
304128 297 0.927982147591361
304640 297.5 0.927982455538379
305152 298 0.927982771623018
305664 298.5 0.927983094576238
306176 299 0.927983423684795
306688 299.5 0.927983758910168
307200 300 0.927984100256635
307712 300.5 0.927984447427487
308224 301 0.927984800132368
308736 301.5 0.927985158200449
309248 302 0.927985521153591
309760 302.5 0.927985888199869
310272 303 0.927986258926819
310784 303.5 0.927986633502574
311296 304 0.927987011969854
311808 304.5 0.927987393785395
312320 305 0.927987778173658
312832 305.5 0.927988164535688
313344 306 0.92798855250103
313856 306.5 0.927988941950517
314368 307 0.927989332928111
314880 307.5 0.92798972523347
315392 308 0.92799011824734
315904 308.5 0.92799051135618
316416 309 0.927990904301162
316928 309.5 0.927991296960867
317440 310 0.927991689030182
317952 310.5 0.927992079961351
318464 311 0.927992469051982
318976 311.5 0.927992855718609
319488 312 0.927993239815933
320000 312.5 0.927993621425106
320512 313 0.927994000280931
321024 313.5 0.927994375779185
321536 314 0.927994747462338
322048 314.5 0.92799511503582
322560 315 0.927995478075483
323072 315.5 0.927995836158876
323584 316 0.927996189108291
324096 316.5 0.927996536828299
324608 317 0.927996879033713
325120 317.5 0.927997215196438
325632 318 0.927997544709426
326144 318.5 0.927997867218969
326656 319 0.92799818278137
327168 319.5 0.927998491515862
327680 320 0.927998793170281
328192 320.5 0.927999087196401
328704 321 0.927999373149037
329216 321.5 0.927999650842053
329728 322 0.927999920213301
330240 322.5 0.928000181217809
330752 323 0.928000433778165
331264 323.5 0.928000677660874
331776 324 0.928000912448017
332288 324.5 0.928001137770972
332800 325 0.928001353533564
333312 325.5 0.928001559809841
333824 326 0.928001756567694
334336 326.5 0.928001943554348
334848 327 0.928002120377094
335360 327.5 0.928002286639244
335872 328 0.928002442104283
336384 328.5 0.928002586788894
336896 329 0.928002720792153
337408 329.5 0.928002843997948
337920 330 0.928002956009777
338432 330.5 0.928003056367277
338944 331 0.928003144818404
339456 331.5 0.928003221421461
339968 332 0.928003286352328
340480 332.5 0.928003339595524
340992 333 0.92800338087619
341504 333.5 0.928003409866754
342016 334 0.928003426398911
342528 334.5 0.928003430505224
343040 335 0.928003422295452
343552 335.5 0.928003401795774
344064 336 0.928003368902438
344576 336.5 0.928003323455923
345088 337 0.928003265337472
345600 337.5 0.928003194520203
346112 338 0.928003111052407
346624 338.5 0.928003015004549
347136 339 0.928002906410018
347648 339.5 0.928002785193582
348160 340 0.928002651170665
348672 340.5 0.928002504204795
349184 341 0.928002344373266
349696 341.5 0.928002171917192
350208 342 0.92800198700027
350720 342.5 0.928001789523831
351232 343 0.928001579223972
351744 343.5 0.928001355979986
352256 344 0.928001119959972
352768 344.5 0.92800087142373
353280 345 0.928000610474319
353792 345.5 0.928000337047142
354304 346 0.92800005105344
354816 346.5 0.927999752489
355328 347 0.927999441456987
355840 347.5 0.927999118123198
356352 348 0.927998782638499
356864 348.5 0.927998435079076
357376 349 0.927998075443717
357888 349.5 0.927997703718284
358400 350 0.92799731995857
358912 350.5 0.927996924315529
359424 351 0.927996516996779
359936 351.5 0.927996098198105
360448 352 0.927995668020225
360960 352.5 0.927995226448697
361472 353 0.92799477348065
361984 353.5 0.927994309275381
362496 354 0.927993834117266
363008 354.5 0.927993348227588
363520 355 0.927992851661536
364032 355.5 0.927992344402679
364544 356 0.927991826546777
365056 356.5 0.927991298371383
365568 357 0.927990760192641
366080 357.5 0.927990212186166
366592 358 0.92798965441688
367104 358.5 0.927989086987034
367616 359 0.927988510054781
368128 359.5 0.927987923790667
368640 360 0.927987328430711
369152 360.5 0.927986724273319
369664 361 0.927986111525843
370176 361.5 0.927985490263988
370688 362 0.927984860599971
371200 362.5 0.927984222772762
371712 363 0.927983577064929
372224 363.5 0.927982923756892
372736 364 0.927982263134325
373248 364.5 0.927981595411661
373760 365 0.927980920676506
374272 365.5 0.927980238996326
374784 366 0.927979550549651
375296 366.5 0.927978855631711
375808 367 0.927978154589101
376320 367.5 0.927977447737041
376832 368 0.92797673527691
377344 368.5 0.927976017317765
377856 369 0.927975294013475
378368 369.5 0.927974565636367
378880 370 0.92797383250971
379392 370.5 0.927973094922234
379904 371 0.927972353093647
380416 371.5 0.927971607155622
380928 372 0.927970857169977
381440 372.5 0.927970103248425
381952 373 0.927969345718675
382464 373.5 0.927968585097342
382976 374 0.927967821770282
383488 374.5 0.927967055810325
384000 375 0.927966287277171
384512 375.5 0.927965516468844
385024 376 0.927964743696579
385536 376.5 0.927963969148097
386048 377 0.927963193062438
386560 377.5 0.927962415674388
387072 378 0.927961637107351
387584 378.5 0.927960857621677
388096 379 0.927960077665736
388608 379.5 0.927959297567613
389120 380 0.927958517512575
389632 380.5 0.927957737687824
390144 381 0.927956958214136
390656 381.5 0.927956179204849
391168 382 0.92795540094489
391680 382.5 0.927954623807381
392192 383 0.927953848113418
392704 383.5 0.92795307411914
393216 384 0.927952301976183
393728 384.5 0.927951531771095
394240 385 0.927950763661869
394752 385.5 0.927949997881175
395264 386 0.927949234665982
395776 386.5 0.927948474226604
396288 387 0.927947716711366
396800 387.5 0.927946962272147
397312 388 0.927946211196746
397824 388.5 0.927945463838591
398336 389 0.927944720423788
398848 389.5 0.927943981032754
399360 390 0.92794324571849
399872 390.5 0.927942514579269
400384 391 0.927941787771548
400896 391.5 0.927941065498237
401408 392 0.927940347973041
401920 392.5 0.927939635380053
402432 393 0.927938927870263
402944 393.5 0.927938225609667
403456 394 0.9279375288229
403968 394.5 0.927936837756743
404480 395 0.927936152548714
404992 395.5 0.927935473112224
405504 396 0.927934799307813
406016 396.5 0.927934131387626
406528 397 0.927933469993305
407040 397.5 0.927932815424658
407552 398 0.927932167407779
408064 398.5 0.927931525951537
408576 399 0.92793089160291
409088 399.5 0.927930264496735
409600 400 0.927929644272664
