# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 11 2024 at 15:01:47+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-14.01.45-9991
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-14.01.45-9991
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
0 0 2.53445285337011e-05
512 0.5 0.000264618447794512
1024 1 0.00039168692588893
1536 1.5 0.000461444174857905
2048 2 0.000482259596666924
2560 2.5 0.000477795891154567
3072 3 0.0004777676187582
3584 3.5 0.000495062973627692
4096 4 0.000515870925702709
4608 4.5 0.000521239964516567
5120 5 0.000515940492544216
5632 5.5 0.000514444263121346
6144 6 0.000523128009261444
6656 6.5 0.000533682962329773
7168 7 0.000535685114201289
7680 7.5 0.000533074633393002
8192 8 0.000533511056812066
8704 8.5 0.000539215539882651
9216 9 0.00054466521070711
9728 9.5 0.000544264420034632
10240 10 0.00054079483203393
10752 10.5 0.000540233622229064
11264 11 0.000545457905011322
11776 11.5 0.000550602192935264
12288 12 0.000551553437012292
12800 12.5 0.000548623188711513
13312 13 0.000545999274043615
13824 13.5 0.000547580902846684
14336 14 0.000551339611482954
14848 14.5 0.000554333630669528
15360 15 0.000554722522385216
15872 15.5 0.00055436250687362
16384 16 0.000555617499897535
16896 16.5 0.000558609817648226
17408 17 0.000561521633187961
17920 17.5 0.000561832969853934
18432 18 0.000560758487305225
18944 18.5 0.000561381720406207
19456 19 0.000564576322122833
19968 19.5 0.000568225722627359
20480 20 0.000569258878564635
20992 20.5 0.000568266588555461
21504 21 0.000568294571271704
22016 21.5 0.000570518414379859
22528 22 0.000574967307417291
23040 22.5 0.000578539389173387
23552 23 0.000579419188354308
24064 23.5 0.000578746359386244
24576 24 0.000578806985882931
25088 24.5 0.00058089078395918
25600 25 0.000584537129492102
26112 25.5 0.000587526372607257
26624 26 0.000588749802456755
27136 26.5 0.000589095496921574
27648 27 0.000590066431458294
28160 27.5 0.000592188334753391
28672 28 0.000594288527706563
29184 28.5 0.000594951215682643
29696 29 0.000594658309712554
30208 29.5 0.000595611536091193
30720 30 0.000598640332567914
31232 30.5 0.00060205062490764
31744 31 0.000603693961219832
32256 31.5 0.000603724434512357
32768 32 0.000604211613435915
33280 32.5 0.000606890368646172
33792 33 0.000610479814123629
34304 33.5 0.000613007628467375
34816 34 0.000613920803514138
35328 34.5 0.000614251620612119
35840 35 0.000615978814461878
36352 35.5 0.000619156902792477
36864 36 0.000622085407902724
37376 36.5 0.000624293255752899
37888 37 0.000625692859732579
38400 37.5 0.000627296658143436
38912 38 0.00062940663507356
39424 38.5 0.00063141066318308
39936 39 0.000633481368100017
40448 39.5 0.000636001018669276
40960 40 0.000639169093988628
41472 40.5 0.000642020395668954
41984 41 0.000643691318190504
42496 41.5 0.000644550668137382
43008 42 0.00064606105748572
43520 42.5 0.000649336308090633
44032 43 0.000653223101385527
44544 43.5 0.000655686217772855
45056 44 0.00065657974405946
45568 44.5 0.000657867937904002
46080 45 0.000660648085466155
46592 45.5 0.000664796582558532
47104 46 0.00066779832101207
47616 46.5 0.000668929535933748
48128 47 0.000669982901327587
48640 47.5 0.000672335924883183
49152 48 0.000675930746339907
49664 48.5 0.000679525716175538
50176 49 0.000681629520197021
50688 49.5 0.000683157054591685
51200 50 0.000685188577357865
51712 50.5 0.000688218606365789
52224 51 0.000691633569583787
52736 51.5 0.000694403579040131
53248 52 0.000696434634873597
53760 52.5 0.000698376207413104
54272 53 0.000700878923971434
54784 53.5 0.000703799788664479
55296 54 0.000706445752879427
55808 54.5 0.000708584754929474
56320 55 0.000710643538814804
56832 55.5 0.000713084428443857
57344 56 0.000715850694320974
57856 56.5 0.000718499204076226
58368 57 0.000720678706698522
58880 57.5 0.000722552762662432
59392 58 0.000724624036498923
59904 58.5 0.000727158586861707
60416 59 0.000729852173980799
60928 59.5 0.000732276733657781
61440 60 0.00073435768174072
61952 60.5 0.000736362139435697
62464 61 0.000738710714366889
62976 61.5 0.000741358801856233
63488 62 0.000743933070369056
64000 62.5 0.00074614110642614
64512 63 0.0007482777442221
65024 63.5 0.000750664325121599
65536 64 0.000753233515489181
66048 64.5 0.000755658252458104
66560 65 0.000757868638060758
67072 65.5 0.0007601418263248
67584 66 0.00076268724061964
68096 66.5 0.000765326232286161
68608 67 0.000767720638945888
69120 67.5 0.000769897305368827
69632 68 0.000772268425292073
70144 68.5 0.000775066176418394
70656 69 0.00077798765836546
71168 69.5 0.000780620728319531
71680 70 0.000782865029470439
72192 70.5 0.000785146099275047
72704 71 0.000787935799982432
73216 71.5 0.000791111918536265
73728 72 0.000794175408592777
74240 72.5 0.000796741343882719
74752 73 0.000799021913470571
