# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 11 2024 at 15:01:47+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-14.01.45-9991
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-14.01.45-9991
#
# HYDROBASE::vel[0] (hydrobase-vel)
# 1:iteration 2:time 3:data
# data columns: 3:vel[0] 4:vel[1] 5:vel[2]
0 0 0 0 0
512 0.5 0.0303903369668195 0.0303903369668195 0.0303903369668195
1024 1 0.0280139419179618 0.0280139419179618 0.0280139419179618
1536 1.5 0.0256705699228607 0.0256705699228607 0.0256705699228607
2048 2 0.0233458877204822 0.0233458877204822 0.0233458877204822
2560 2.5 0.0213847895466649 0.0213847895466649 0.0213847895466649
3072 3 0.0197825896364957 0.0197825896364957 0.0197825896364957
3584 3.5 0.0181757031936136 0.0181757031936136 0.0181757031936136
4096 4 0.0165977795621448 0.0165977795621447 0.0165977795621447
4608 4.5 0.0150328741637023 0.0150328741637023 0.0150328741637023
5120 5 0.0133679358875823 0.0133679358875822 0.0133679358875823
5632 5.5 0.011507232999732 0.0115072329997319 0.011507232999732
6144 6 0.00951482643899072 0.00951482643899069 0.00951482643899073
6656 6.5 0.00742412079195893 0.00742412079195891 0.00742412079195893
7168 7 0.00750794024587944 0.00750794024587936 0.0075079402458795
7680 7.5 0.00775484958898703 0.00775484958898709 0.00775484958898712
8192 8 0.00798223724311071 0.00798223724311086 0.0079822372431108
8704 8.5 0.00818741610740888 0.008187416107409 0.008187416107409
9216 9 0.00837038602891562 0.00837038602891578 0.00837038602891577
9728 9.5 0.00853600782052497 0.00853600782052523 0.00853600782052505
10240 10 0.00868912488712509 0.00868912488712529 0.00868912488712507
10752 10.5 0.00883129439714648 0.00883129439714637 0.0088312943971464
11264 11 0.00896069355726384 0.00896069355726354 0.00896069355726359
11776 11.5 0.00907605442964172 0.00907605442964173 0.0090760544296415
12288 12 0.00917803391049167 0.00917803391049196 0.00917803391049179
12800 12.5 0.0092663966708474 0.00926639667084762 0.00926639667084758
13312 13 0.00933885348189747 0.00933885348189743 0.00933885348189726
13824 13.5 0.00939246565721505 0.0093924656572147 0.00939246565721454
14336 14 0.00942333710493288 0.00942333710493262 0.00942333710493249
14848 14.5 0.00942715770217725 0.00942715770217733 0.00942715770217706
15360 15 0.00940415007547563 0.00940415007547583 0.00940415007547546
15872 15.5 0.00936213221103444 0.00936213221103455 0.0093621322110342
16384 16 0.00931229752667946 0.00931229752667948 0.00931229752667934
16896 16.5 0.00926414942000711 0.00926414942000709 0.00926414942000697
17408 17 0.0092259025037042 0.00922590250370421 0.00922590250370386
17920 17.5 0.00920555982439638 0.00920555982439641 0.00920555982439614
18432 18 0.00920540942944711 0.00920540942944715 0.00920540942944722
18944 18.5 0.00921437100159108 0.00921437100159128 0.00921437100159133
19456 19 0.00920514997783728 0.00920514997783754 0.00920514997783727
19968 19.5 0.00917954176760079 0.00917954176760086 0.00917954176760051
20480 20 0.00906923789350957 0.00906923789350976 0.00906923789350932
20992 20.5 0.00885952987366665 0.00885952987366705 0.00885952987366663
21504 21 0.00858888780529401 0.00858888780529478 0.00858888780529428
22016 21.5 0.00831435627950388 0.00831435627950456 0.00831435627950374
22528 22 0.00807208417119577 0.00807208417119601 0.00807208417119538
23040 22.5 0.00785538785919261 0.00785538785919264 0.00785538785919192
23552 23 0.00765103122726992 0.00765103122726978 0.00765103122726946
24064 23.5 0.0073964309883295 0.00739643098833013 0.00739643098832935
24576 24 0.00710463700245769 0.00710463700245886 0.00710463700245828
25088 24.5 0.00681198782777343 0.00681198782777412 0.00681198782777415
25600 25 0.00653411428862826 0.00653411428862839 0.0065341142886283
26112 25.5 0.00626004829581165 0.00626004829581174 0.00626004829581118
26624 26 0.00597430489198214 0.00597430489198245 0.00597430489198219
27136 26.5 0.00567401499292794 0.0056740149929282 0.00567401499292857
27648 27 0.00536653444310837 0.00536653444310871 0.00536653444310919
28160 27.5 0.00505865850246898 0.00505865850246946 0.00505865850246941
28672 28 0.00482714389837984 0.00482714389837968 0.00482714389837992
29184 28.5 0.00464359001336096 0.00464359001336126 0.00464359001336124
29696 29 0.00448196120824363 0.00448196120824405 0.00448196120824384
30208 29.5 0.00432987604976478 0.00432987604976458 0.00432987604976452
30720 30 0.00417690772066092 0.00417690772066058 0.0041769077206606
31232 30.5 0.00402352990606609 0.0040235299060661 0.00402352990606616
31744 31 0.00387769229705972 0.00387769229705973 0.00387769229705981
32256 31.5 0.0037443298857299 0.00374432988572966 0.00374432988572962
32768 32 0.0036892837997129 0.00368928379971305 0.00368928379971333
33280 32.5 0.00368359279278219 0.00368359279278196 0.00368359279278235
33792 33 0.00367920524485398 0.00367920524485354 0.0036792052448538
34304 33.5 0.00367524456291071 0.00367524456291051 0.00367524456291054
34816 34 0.00366608668285724 0.00366608668285734 0.00366608668285733
35328 34.5 0.0036459579908048 0.00364595799080485 0.00364595799080488
35840 35 0.00361399284888848 0.00361399284888834 0.00361399284888835
36352 35.5 0.00357425338235907 0.00357425338235896 0.00357425338235885
36864 36 0.0035308099174062 0.00353080991740618 0.00353080991740606
37376 36.5 0.0034840058543754 0.00348400585437525 0.00348400585437522
37888 37 0.00343144600653692 0.00343144600653678 0.00343144600653665
38400 37.5 0.00337118508791536 0.00337118508791537 0.0033711850879151
38912 38 0.00330512083151262 0.00330512083151277 0.00330512083151234
39424 38.5 0.00323780089966417 0.0032378008996643 0.00323780089966384
39936 39 0.00317291238376673 0.00317291238376692 0.00317291238376665
40448 39.5 0.00319467941462445 0.00319467941462437 0.00319467941462404
40960 40 0.00322576525001143 0.00322576525001146 0.00322576525001159
41472 40.5 0.00325738445255838 0.00325738445255832 0.00325738445255851
41984 41 0.00328796233069695 0.00328796233069695 0.00328796233069686
42496 41.5 0.003316815400987 0.00331681540098693 0.00331681540098656
43008 42 0.00334431379209541 0.00334431379209536 0.00334431379209512
43520 42.5 0.0033724875624673 0.00337248756246719 0.00337248756246718
44032 43 0.00340092985757399 0.00340092985757365 0.00340092985757346
44544 43.5 0.00342966604075615 0.00342966604075599 0.00342966604075585
45056 44 0.00345876259525306 0.00345876259525302 0.0034587625952531
45568 44.5 0.00348780378504627 0.0034878037850461 0.00348780378504635
46080 45 0.00351691132704839 0.00351691132704823 0.00351691132704829
46592 45.5 0.00354601820521662 0.00354601820521626 0.00354601820521641
47104 46 0.00357518365755264 0.00357518365755239 0.00357518365755245
47616 46.5 0.00360659929017794 0.00360659929017816 0.00360659929017762
48128 47 0.00364216888923515 0.00364216888923547 0.00364216888923509
48640 47.5 0.00368182122073849 0.0036818212207384 0.00368182122073872
49152 48 0.00372320225120659 0.00372320225120637 0.0037232022512066
49664 48.5 0.00376344253478755 0.0037634425347875 0.00376344253478711
50176 49 0.00380218128537296 0.00380218128537296 0.00380218128537268
50688 49.5 0.0038402331992179 0.00384023319921769 0.00384023319921784
51200 50 0.00387870936077466 0.0038787093607745 0.00387870936077469
51712 50.5 0.00393351268547767 0.00393351268547791 0.00393351268547811
52224 51 0.00407369669626436 0.00407369669626442 0.00407369669626427
52736 51.5 0.00422228411429192 0.00422228411429202 0.00422228411429201
53248 52 0.00436933003844959 0.00436933003844971 0.0043693300384502
53760 52.5 0.0045145938026512 0.0045145938026513 0.00451459380265186
54272 53 0.00465690541964438 0.00465690541964424 0.00465690541964451
54784 53.5 0.00479478361098765 0.00479478361098753 0.00479478361098757
55296 54 0.00492747050414483 0.00492747050414482 0.00492747050414494
55808 54.5 0.0050554595275701 0.00505545952757042 0.00505545952757035
56320 55 0.00517965956604582 0.00517965956604607 0.00517965956604636
56832 55.5 0.00530025015894989 0.00530025015895023 0.00530025015895036
57344 56 0.00541640472880506 0.00541640472880499 0.00541640472880508
57856 56.5 0.00552696313530507 0.00552696313530508 0.0055269631353052
58368 57 0.00563124575306035 0.00563124575306039 0.00563124575306048
58880 57.5 0.00572923104494017 0.00572923104494047 0.00572923104494048
59392 58 0.00582131643757923 0.00582131643757966 0.00582131643757946
59904 58.5 0.00590683119613726 0.0059068311961376 0.00590683119613754
60416 59 0.00598520074637402 0.0059852007463744 0.0059852007463744
60928 59.5 0.00605600436319747 0.00605600436319758 0.00605600436319767
61440 60 0.00611918144099271 0.00611918144099276 0.00611918144099269
61952 60.5 0.00617421913242136 0.00617421913242174 0.00617421913242161
62464 61 0.00622024616954247 0.00622024616954309 0.00622024616954296
62976 61.5 0.00625697057031176 0.0062569705703121 0.00625697057031215
63488 62 0.00628504931388244 0.00628504931388259 0.0062850493138827
64000 62.5 0.0063051356800229 0.00630513568002279 0.00630513568002297
64512 63 0.00631672865407117 0.00631672865407151 0.00631672865407123
65024 63.5 0.00631847620690891 0.00631847620690937 0.00631847620690896
65536 64 0.00630517410047089 0.00630517410047086 0.00630517410047117
66048 64.5 0.00627507127303687 0.00627507127303663 0.00627507127303711
66560 65 0.00623038576344823 0.0062303857634483 0.00623038576344831
67072 65.5 0.00617237205754851 0.0061723720575486 0.00617237205754837
67584 66 0.00610181232796017 0.00610181232796037 0.0061018123279602
68096 66.5 0.00602200512517623 0.00602200512517624 0.00602200512517626
68608 67 0.00593457235194782 0.00593457235194763 0.0059345723519478
69120 67.5 0.00584070168707868 0.00584070168707848 0.0058407016870787
69632 68 0.00574117948063972 0.00574117948063976 0.0057411794806397
70144 68.5 0.00563615049428513 0.00563615049428519 0.00563615049428486
70656 69 0.00552553267572634 0.0055255326757264 0.00552553267572642
71168 69.5 0.00540967591001578 0.00540967591001595 0.00540967591001608
71680 70 0.00528953476004115 0.00528953476004136 0.00528953476004131
72192 70.5 0.00516599585568272 0.00516599585568259 0.00516599585568267
72704 71 0.00503939431054106 0.00503939431054091 0.00503939431054124
73216 71.5 0.00490968855168139 0.00490968855168162 0.00490968855168147
73728 72 0.00477688695414395 0.00477688695414425 0.00477688695414386
74240 72.5 0.00464128140032031 0.00464128140031998 0.00464128140031979
74752 73 0.00450344710548946 0.00450344710548927 0.00450344710548919
75264 73.5 0.0043640628722165 0.00436406287221662 0.00436406287221663
75776 74 0.00422363013100202 0.00422363013100253 0.00422363013100205
76288 74.5 0.00408233724419662 0.00408233724419687 0.00408233724419621
76800 75 0.00394019526578936 0.00394019526578911 0.00394019526578892
77312 75.5 0.00379729719787875 0.00379729719787865 0.00379729719787883
77824 76 0.00365389654853933 0.00365389654853922 0.00365389654853925
78336 76.5 0.00350995510150958 0.0035099551015092 0.00350995510150899
78848 77 0.00336510051277093 0.00336510051277075 0.00336510051277047
79360 77.5 0.00321982309623382 0.00321982309623359 0.00321982309623356
79872 78 0.00307431568681752 0.0030743156868176 0.00307431568681749
80384 78.5 0.00292860945372317 0.00292860945372286 0.00292860945372286
80896 79 0.00278292877423774 0.00278292877423739 0.00278292877423729
