# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 11 2024 at 15:01:47+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-14.01.45-9991
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-14.01.45-9991
#
# HYDROBASE::eps (hydrobase-eps)
# 1:iteration 2:time 3:data
# data columns: 3:eps
0 0 0.127999999244924
512 0.5 0.127701724593844
1024 1 0.127415701145962
1536 1.5 0.127147662513928
2048 2 0.126895943771793
2560 2.5 0.126662346765779
3072 3 0.12644918975007
3584 3.5 0.126272512349093
4096 4 0.126128489013716
4608 4.5 0.126017809514602
5120 5 0.125940616933576
5632 5.5 0.12589638588447
6144 6 0.125883768887665
6656 6.5 0.125900492346637
7168 7 0.125943602436275
7680 7.5 0.126010071157537
8192 8 0.126097370148059
8704 8.5 0.126203529381899
9216 9 0.126326620892416
9728 9.5 0.126464116782083
10240 10 0.126612519591875
10752 10.5 0.126767207586565
11264 11 0.126922520784007
11776 11.5 0.127072621915198
12288 12 0.127213192365286
12800 12.5 0.12734244222469
13312 13 0.127458776388599
13824 13.5 0.127557365847597
14336 14 0.127630110431438
14848 14.5 0.127670550397285
15360 15 0.127679343397895
15872 15.5 0.127664206938067
16384 16 0.12763608276799
16896 16.5 0.127604056564558
17408 17 0.127571806144074
17920 17.5 0.127536764205126
18432 18 0.127493020281032
18944 18.5 0.127437638947248
19456 19 0.127375925894873
19968 19.5 0.127319554246134
20480 20 0.127277202296597
20992 20.5 0.12724603599968
21504 21 0.127213705252171
22016 21.5 0.127170702482825
22528 22 0.127121117947837
23040 22.5 0.127079499803995
23552 23 0.12705537506934
24064 23.5 0.127041700963333
24576 24 0.12702129021166
25088 24.5 0.126985153165706
25600 25 0.126941587674089
26112 25.5 0.126905054624307
26624 26 0.126878400039894
27136 26.5 0.126849993296715
27648 27 0.126808036478257
28160 27.5 0.126753131411471
28672 28 0.126694645134259
29184 28.5 0.126638005920097
29696 29 0.126579329466645
30208 29.5 0.126511658702826
30720 30 0.126432797192518
31232 30.5 0.126345767655786
31744 31 0.126253813448695
32256 31.5 0.126157222505044
32768 32 0.126054866842336
33280 32.5 0.125947052908432
33792 33 0.125835615694677
34304 33.5 0.125721620363747
34816 34 0.125604354757964
35328 34.5 0.125483309449613
35840 35 0.125360342651364
36352 35.5 0.125238692491588
36864 36 0.125119887625574
37376 36.5 0.125002670016679
37888 37 0.124885360021509
38400 37.5 0.124768571661845
38912 38 0.124655017164857
39424 38.5 0.124546964389613
39936 39 0.124444517042523
40448 39.5 0.124346355214576
40960 40 0.124251656955671
41472 40.5 0.124161005831163
41984 41 0.124075573084485
42496 41.5 0.123995772118323
43008 42 0.12392094075124
43520 42.5 0.123850227209263
44032 43 0.123783466503423
44544 43.5 0.12372108602716
45056 44 0.123663442915864
45568 44.5 0.123610538669055
46080 45 0.123562269427423
46592 45.5 0.123518601417834
47104 46 0.123479400412871
47616 46.5 0.123444362269054
48128 47 0.12341336439393
48640 47.5 0.123386791618649
49152 48 0.123365223296448
49664 48.5 0.123348683026933
50176 49 0.123336359218335
50688 49.5 0.123327245737514
51200 50 0.123321032914539
51712 50.5 0.123318253820291
52224 51 0.123319580150849
52736 51.5 0.123325083097985
53248 52 0.123334122383504
53760 52.5 0.123345745759616
54272 53 0.123359179189509
54784 53.5 0.12337423801883
55296 54 0.123391522060116
55808 54.5 0.123412023636534
56320 55 0.123436085727816
56832 55.5 0.123462584535706
57344 56 0.123489506307469
57856 56.5 0.123515801160424
58368 57 0.123542663461142
58880 57.5 0.123572488212247
59392 58 0.123606183945212
59904 58.5 0.123641744425788
60416 59 0.123676025083503
60928 59.5 0.123708073030748
61440 60 0.123740251668915
61952 60.5 0.123775652055989
62464 61 0.123814557757729
62976 61.5 0.123853958452374
63488 62 0.123890691444002
64000 62.5 0.123924713572845
64512 63 0.123958975629646
65024 63.5 0.123996201225179
65536 64 0.124036094821267
66048 64.5 0.124075768067248
66560 65 0.124112677187588
67072 65.5 0.124146970706024
67584 66 0.124181060429552
68096 66.5 0.124217116752379
68608 67 0.124255062897878
69120 67.5 0.124292867546059
69632 68 0.124328560702055
70144 68.5 0.124361894126224
70656 69 0.124394249194016
71168 69.5 0.124427216082535
71680 70 0.124461277197348
72192 70.5 0.124495565281671
72704 71 0.124528646203112
73216 71.5 0.124559656394041
73728 72 0.124588993859178
74240 72.5 0.124617987115988
74752 73 0.124647686320085
75264 73.5 0.124677830011635
75776 74 0.124707089914245
76288 74.5 0.124734438305249
76800 75 0.124760186322241
77312 75.5 0.124785561149737
77824 76 0.124811370679862
78336 76.5 0.124837300241739
78848 77 0.124862496106078
79360 77.5 0.124886539683307
79872 78 0.12490967464529
80384 78.5 0.124932312250402
80896 79 0.124954677340824
81408 79.5 0.124976932338355
81920 80 0.124999250007819
82432 80.5 0.125021504044823
82944 81 0.125043125818932
83456 81.5 0.125063672594049
83968 82 0.125083550220977
84480 82.5 0.125103799641967
84992 83 0.125124956653692
85504 83.5 0.125146358635073
86016 84 0.125166887510962
86528 84.5 0.125186324797796
87040 85 0.125205647162559
87552 85.5 0.125225895379501
88064 86 0.125247022068638
88576 86.5 0.125268085033916
89088 87 0.125288433968606
89600 87.5 0.125308392724489
90112 88 0.125328730063463
90624 88.5 0.125349754345808
91136 89 0.125371161579688
91648 89.5 0.125392622147465
92160 90 0.125414181876679
92672 90.5 0.125436020468769
93184 91 0.125458100505232
93696 91.5 0.125480292721928
94208 92 0.125502723742759
94720 92.5 0.125525710902554
95232 93 0.125549301179813
95744 93.5 0.125573101166769
96256 94 0.125596733902411
96768 94.5 0.12562036538808
97280 95 0.125644583234224
97792 95.5 0.125669726395971
98304 96 0.125695470981889
98816 96.5 0.125721167590101
99328 97 0.125746530846904
99840 97.5 0.125771911504626
100352 98 0.125797906156391
100864 98.5 0.125824775884202
101376 99 0.12585225394519
101888 99.5 0.125879839162732
102400 100 0.125907225661688
102912 100.5 0.125934514830924
103424 101 0.125962117519434
103936 101.5 0.125990449167422
104448 102 0.126019593974819
104960 102.5 0.126049167893388
105472 103 0.126078569375425
105984 103.5 0.126107516584983
106496 104 0.126136398395493
107008 104.5 0.126165992145411
107520 105 0.12619669717159
108032 105.5 0.126228042733607
108544 106 0.126259076752005
109056 106.5 0.126289328907035
109568 107 0.126319337691958
110080 107.5 0.126350116278277
110592 108 0.126382077962969
111104 108.5 0.126414574754399
111616 109 0.126446561060537
112128 109.5 0.126477667625903
112640 110 0.12650853585904
113152 110.5 0.126540091238974
113664 111 0.126572572809865
114176 111.5 0.126605334909547
114688 112 0.126637551277223
115200 112.5 0.126669014850209
115712 113 0.12670022721813
116224 113.5 0.12673179455449
116736 114 0.126763829404919
117248 114.5 0.126795924720481
117760 115 0.126827599677019
118272 115.5 0.126858697642998
118784 116 0.126889404565708
119296 116.5 0.126919997495243
119808 117 0.126950615734944
120320 117.5 0.126981195422996
120832 118 0.127011523818761
121344 118.5 0.127041351161304
121856 119 0.127070537841278
122368 119.5 0.127099165940565
122880 120 0.127127487139974
123392 120.5 0.127155685988727
123904 121 0.12718365734207
124416 121.5 0.127211050731015
124928 122 0.127237582372706
125440 122.5 0.12726330450917
125952 123 0.127288532082391
126464 123.5 0.127313489730071
126976 124 0.127338055500603
127488 124.5 0.127361872431503
128000 125 0.12738469321595
128512 125.5 0.127406584649409
129024 126 0.127427801394404
129536 126.5 0.127448499745986
130048 127 0.127468591122814
130560 127.5 0.1274878410594
131072 128 0.127506071531992
131584 128.5 0.127523274965368
132096 129 0.127539574275216
132608 129.5 0.12755509262189
133120 130 0.127569839242632
133632 130.5 0.127583691927185
134144 131 0.127596488886725
134656 131.5 0.127608155922683
135168 132 0.127618754566885
135680 132.5 0.127628403557509
136192 133 0.127637151978791
136704 133.5 0.12764493216742
137216 134 0.127651629811713
137728 134.5 0.127657180769043
138240 135 0.127661593302791
138752 135.5 0.127664904639422
139264 136 0.127667153339351
139776 136.5 0.127668385932723
140288 137 0.127668632788435
140800 137.5 0.127667841016713
141312 138 0.127665872115415
141824 138.5 0.127662637427957
142336 139 0.127658242411287
142848 139.5 0.127652926939877
143360 140 0.127646809718164
143872 140.5 0.127639725209793
144384 141 0.127631384813492
144896 141.5 0.12762171305112
145408 142 0.127610968924179
145920 142.5 0.127599490062946
146432 143 0.12758733865811
146944 143.5 0.12757425004632
147456 144 0.127559938821316
147968 144.5 0.127544417314438
148480 145 0.127527987202286
148992 145.5 0.127510940331233
149504 146 0.12749330219389
150016 146.5 0.127474863947955
150528 147 0.127455428288393
151040 147.5 0.127435007695506
151552 148 0.127413810833286
152064 148.5 0.127392069274005
152576 149 0.127369870366075
153088 149.5 0.127347121161545
153600 150 0.127323657444923
154112 150.5 0.127299411495991
154624 151 0.127274505081266
155136 151.5 0.127249178629787
155648 152 0.127223602822035
156160 152.5 0.127197742120576
156672 153 0.127171411528069
157184 153.5 0.127144484105811
157696 154 0.127117046712953
158208 154.5 0.127089344677588
158720 155 0.127061569633178
159232 155.5 0.127033706292181
159744 156 0.127005589148951
160256 156.5 0.126977100769646
160768 157 0.126948305682883
161280 157.5 0.126919395864224
161792 158 0.126890522270767
162304 158.5 0.126861687005981
162816 159 0.12683278577366
163328 159.5 0.126803735367403
163840 160 0.126774559029739
164352 160.5 0.126745368531052
164864 161 0.126716280958097
165376 161.5 0.126687347014669
165888 162 0.126658538765812
166400 162.5 0.126629794747628
166912 163 0.126601085330895
167424 163.5 0.126572451824315
167936 164 0.126543990517518
168448 164.5 0.126515791399473
168960 165 0.126487877891592
169472 165.5 0.126460198730269
169984 166 0.126432684765455
170496 166.5 0.126405326284465
171008 167 0.126378200160604
171520 167.5 0.12635141476292
172032 168 0.126325019157432
172544 168.5 0.126298965222014
173056 169 0.126273164258722
173568 169.5 0.126247583656344
174080 170 0.12622228575778
174592 170.5 0.126197370814292
175104 171 0.12617288545243
175616 171.5 0.126148789688324
176128 172 0.126125009215437
176640 172.5 0.126101512870141
177152 173 0.126078339174712
177664 173.5 0.126055556293265
178176 174 0.126033203565272
178688 174.5 0.126011268251232
179200 175 0.125989707808292
179712 175.5 0.125968488978683
180224 176 0.125947611992761
180736 176.5 0.125927108721003
181248 177 0.125907021269358
181760 177.5 0.125887374388442
182272 178 0.1258681578916
182784 178.5 0.125849333814878
183296 179 0.125830868692831
183808 179.5 0.125812767711461
184320 180 0.125795078198612
184832 180.5 0.125777853075302
185344 181 0.125761104135447
185856 181.5 0.125744789965243
186368 182 0.125728854126545
186880 182.5 0.125713281490811
187392 183 0.125698120137497
187904 183.5 0.12568344433886
188416 184 0.125669288423893
188928 184.5 0.125655613236625
189440 185 0.125642341996475
189952 185.5 0.12562943666382
190464 186 0.125616941337368
190976 186.5 0.125604945750482
191488 187 0.125593499990079
192000 187.5 0.125582564222582
192512 188 0.125572047147497
193024 188.5 0.125561898584632
193536 189 0.125552162793741
194048 189.5 0.125542935332276
194560 190 0.125534266275069
195072 190.5 0.125526110389214
195584 191 0.125518374583585
196096 191.5 0.125511009752356
196608 192 0.125504052111705
197120 192.5 0.125497578606059
197632 193 0.125491628923925
198144 193.5 0.125486170862732
198656 194 0.125481134085242
199168 194.5 0.125476472494599
199680 195 0.125472197742345
200192 195.5 0.125468360307484
200704 196 0.125465000730026
201216 196.5 0.1254621134305
201728 197 0.125459650637026
202240 197.5 0.125457561281912
202752 198 0.125455832653974
203264 198.5 0.125454499300771
203776 199 0.125453609749631
204288 199.5 0.125453179619402
204800 200 0.125453174700256
205312 200.5 0.125453540730706
205824 201 0.12545425161344
206336 201.5 0.125455330098247
206848 202 0.125456822430447
207360 202.5 0.125458752742031
207872 203 0.125461100513149
208384 203.5 0.125463820191752
208896 204 0.125466881799476
209408 204.5 0.125470294215736
209920 205 0.125474092464144
210432 205.5 0.125478303947091
210944 206 0.12548292416914
211456 206.5 0.125487920754869
211968 207 0.125493260482422
212480 207.5 0.125498936590172
212992 208 0.125504973372471
213504 208.5 0.125511403163323
214016 209 0.125518235503349
214528 209.5 0.125525447255611
215040 210 0.125533003491563
215552 210.5 0.125540888893522
216064 211 0.125549119458811
216576 211.5 0.125557724666255
217088 212 0.125566718793124
217600 212.5 0.12557608831475
218112 213 0.125585805029564
218624 213.5 0.125595850702995
219136 214 0.125606230464227
219648 214.5 0.125616964532996
220160 215 0.125628067935239
220672 215.5 0.125639536977379
221184 216 0.12565135267675
221696 216.5 0.125663495660487
222208 217 0.125675959282406
222720 217.5 0.125688751828008
223232 218 0.125701887571775
223744 218.5 0.125715373294838
224256 219 0.125729199822584
224768 219.5 0.125743345814954
225280 220 0.125757792252491
225792 220.5 0.125772536015316
226304 221 0.125787589929069
226816 221.5 0.125802967959826
227328 222 0.125818668051854
227840 222.5 0.125834668178484
228352 223 0.125850940212118
228864 223.5 0.125867470248284
229376 224 0.125884266795069
229888 224.5 0.125901347723408
230400 225 0.125918716750089
230912 225.5 0.125936351882163
231424 226 0.125954218076048
231936 226.5 0.125972292721983
232448 227 0.125990579378779
232960 227.5 0.126009096247944
233472 228 0.126027850131042
233984 228.5 0.126046820499094
234496 229 0.126065968998807
235008 229.5 0.126085265904483
235520 230 0.126104708584932
236032 230.5 0.126124313941609
236544 231 0.126144091586567
237056 231.5 0.126164023630235
237568 232 0.126184070902926
238080 232.5 0.1262041995747
238592 233 0.126224402148152
239104 233.5 0.126244692608117
239616 234 0.126265081070674
240128 234.5 0.126285553025963
240640 235 0.126306072963591
241152 235.5 0.126326607783395
241664 236 0.126347146572767
242176 236.5 0.126367698253102
242688 237 0.126388271019533
243200 237.5 0.126408854313743
243712 238 0.126429419613608
