# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 11 2024 at 15:01:47+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-14.01.45-9991
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-14.01.45-9991
#
# ADMBASE::betax (admbase-shift)
# 1:iteration 2:time 3:data
# data columns: 3:betax 4:betay 5:betaz
12288 12 -0.000135789100480019 -0.000135789100479651 -0.000135789100479967
12800 12.5 -0.000150862814639765 -0.000150862814639551 -0.000150862814639485
13312 13 -0.000158368746044321 -0.000158368746044528 -0.00015836874604413
13824 13.5 -0.0001658417321498 -0.000165841732149462 -0.000165841732149532
14336 14 -0.000172962159128115 -0.000172962159127899 -0.000172962159127923
14848 14.5 -0.00018082402857621 -0.000180824028576328 -0.000180824028576343
15360 15 -0.00018927411896769 -0.000189274118967794 -0.000189274118967528
15872 15.5 -0.000198686672713689 -0.000198686672713468 -0.000198686672713305
16384 16 -0.000213130412898903 -0.000213130412899445 -0.000213130412899306
16896 16.5 -0.000230624507391372 -0.000230624507391696 -0.000230624507391954
17408 17 -0.000254425777560694 -0.000254425777561283 -0.000254425777561436
17920 17.5 -0.000271489300818418 -0.000271489300818311 -0.000271489300818196
18432 18 -0.000264974481828328 -0.000264974481827816 -0.000264974481827557
18944 18.5 -0.000252855226367429 -0.000252855226367336 -0.000252855226367064
19456 19 -0.000237885082684944 -0.000237885082684268 -0.000237885082684479
19968 19.5 -0.000195267543394857 -0.000195267543394902 -0.000195267543394575
20480 20 -0.000167819973809134 -0.000167819973808943 -0.000167819973809164
20992 20.5 -0.000150168652494626 -0.000150168652494632 -0.000150168652494339
21504 21 -0.000146666650662163 -0.000146666650662529 -0.00014666665066239
22016 21.5 -0.000170549532154761 -0.000170549532154655 -0.00017054953215481
22528 22 -0.000166263431164463 -0.000166263431164098 -0.000166263431164223
23040 22.5 -0.000145557578878398 -0.000145557578878175 -0.000145557578878242
23552 23 -0.00013035279846249 -0.000130352798462569 -0.000130352798462426
24064 23.5 -0.000133549464595404 -0.000133549464595265 -0.00013354946459501
24576 24 -0.000149371908795962 -0.000149371908796424 -0.000149371908795624
25088 24.5 -0.000159008947585047 -0.000159008947585487 -0.00015900894758526
25600 25 -0.000169286396041901 -0.000169286396042315 -0.0001692863960421
26112 25.5 -0.000176260479725925 -0.000176260479726108 -0.000176260479725916
26624 26 -0.000199384591190311 -0.000199384591190155 -0.000199384591190438
27136 26.5 -0.000227085346660395 -0.000227085346660197 -0.000227085346660288
27648 27 -0.000236707721656618 -0.000236707721656824 -0.000236707721656729
28160 27.5 -0.000257529160144079 -0.00025752916014364 -0.00025752916014379
28672 28 -0.00026770392016111 -0.00026770392016095 -0.000267703920160485
29184 28.5 -0.000273352752755571 -0.000273352752755819 -0.000273352752755387
29696 29 -0.000288363499777944 -0.000288363499777986 -0.00028836349977774
30208 29.5 -0.000295523366945501 -0.000295523366945082 -0.00029552336694559
30720 30 -0.000303110636655006 -0.000303110636654694 -0.000303110636654657
31232 30.5 -0.000301590100555658 -0.000301590100555787 -0.000301590100555321
31744 31 -0.00030148549956389 -0.000301485499563466 -0.000301485499563342
32256 31.5 -0.000309941467383591 -0.00030994146738375 -0.000309941467383494
32768 32 -0.000316677782160887 -0.000316677782161186 -0.000316677782161234
33280 32.5 -0.000322430024930694 -0.000322430024930753 -0.00032243002493096
33792 33 -0.000329618024689076 -0.000329618024688901 -0.000329618024688953
34304 33.5 -0.000337392575612799 -0.000337392575612453 -0.00033739257561242
34816 34 -0.000341965394757985 -0.000341965394757708 -0.000341965394757746
35328 34.5 -0.000341506458773963 -0.000341506458774196 -0.000341506458774205
35840 35 -0.000338447908911838 -0.000338447908912483 -0.000338447908912377
36352 35.5 -0.000336306429661258 -0.000336306429661384 -0.000336306429661328
36864 36 -0.000335947585805675 -0.000335947585804921 -0.000335947585805081
37376 36.5 -0.000336031680918355 -0.000336031680917736 -0.000336031680917864
37888 37 -0.000335838518515486 -0.000335838518515826 -0.000335838518515653
38400 37.5 -0.000336307315126185 -0.000336307315126898 -0.000336307315126609
38912 38 -0.000338713675292585 -0.000338713675292839 -0.000338713675292789
39424 38.5 -0.000343012089704534 -0.000343012089704321 -0.000343012089704598
39936 39 -0.000347264425871738 -0.000347264425871456 -0.000347264425871729
40448 39.5 -0.000348745547357716 -0.000348745547357635 -0.00034874554735758
40960 40 -0.000346295465883985 -0.00034629546588416 -0.00034629546588391
41472 40.5 -0.000341657963432352 -0.000341657963432501 -0.000341657963432508
41984 41 -0.00033803102581464 -0.000338031025814502 -0.000338031025814861
42496 41.5 -0.000337361327983684 -0.000337361327983416 -0.000337361327983645
43008 42 -0.000339175101670401 -0.000339175101670415 -0.000339175101670222
43520 42.5 -0.000341353660399343 -0.000341353660399653 -0.000341353660399372
44032 43 -0.000341496382304325 -0.000341496382304429 -0.00034149638230442
44544 43.5 -0.000338226422682494 -0.000338226422682311 -0.000338226422682382
45056 44 -0.000332204797096464 -0.000332204797096481 -0.000332204797096337
45568 44.5 -0.000325839820833601 -0.000325839820833716 -0.000325839820833742
46080 45 -0.000321215720624042 -0.000321215720623834 -0.000321215720624245
46592 45.5 -0.000318041166765519 -0.000318041166765446 -0.000318041166765483
47104 46 -0.000314060317768494 -0.000314060317769038 -0.000314060317768307
47616 46.5 -0.000307570382069147 -0.000307570382069573 -0.000307570382069093
48128 47 -0.00029899347753595 -0.000298993477535574 -0.000298993477536099
48640 47.5 -0.00028985770394699 -0.000289857703946478 -0.000289857703947008
49152 48 -0.000280995203063346 -0.000280995203063502 -0.000280995203063006
49664 48.5 -0.000272277470781834 -0.000272277470782282 -0.000272277470781521
50176 49 -0.000263661275761108 -0.000263661275761134 -0.000263661275761239
50688 49.5 -0.000255723001855427 -0.000255723001855133 -0.000255723001855746
51200 50 -0.000248889196925453 -0.000248889196925251 -0.000248889196925424
51712 50.5 -0.000242432176092514 -0.000242432176092413 -0.000242432176092152
52224 51 -0.00023481842884447 -0.000234818428844358 -0.000234818428844374
52736 51.5 -0.000225383404085658 -0.000225383404085693 -0.000225383404086092
53248 52 -0.00021524627515888 -0.000215246275159184 -0.00021524627515934
53760 52.5 -0.000206002844000976 -0.00020600284400114 -0.000206002844000926
54272 53 -0.000197810513318633 -0.000197810513318201 -0.000197810513318232
54784 53.5 -0.000189516702420603 -0.000189516702420082 -0.000189516702420213
55296 54 -0.000180590914700318 -0.000180590914700589 -0.00018059091470011
55808 54.5 -0.00017199655087348 -0.000171996550874087 -0.00017199655087357
56320 55 -0.000164662012393391 -0.000164662012393354 -0.000164662012393735
56832 55.5 -0.000157686750362089 -0.000157686750361755 -0.000157686750362295
57344 56 -0.000149024940755318 -0.000149024940755493 -0.000149024940755181
57856 56.5 -0.000138197046186416 -0.000138197046186752 -0.000138197046186208
58368 57 -0.000127577162786251 -0.000127577162786179 -0.00012757716278618
58880 57.5 -0.000120500063627159 -0.000120500063627148 -0.000120500063626987
59392 58 -0.000115482631732415 -0.000115482631732465 -0.000115482631732299
59904 58.5 -0.000110139144971378 -0.000110139144971435 -0.00011013914497126
60416 59 -0.000100725122232455 -0.000100725122232324 -0.00010072512223227
60928 59.5 -8.81637512949492e-05 -8.8163751294903e-05 -8.81637512947989e-05
61440 60 -8.52085153448922e-05 -8.52085153446148e-05 -8.52085153448448e-05
61952 60.5 -8.23128053120396e-05 -8.23128053120168e-05 -8.23128053118461e-05
62464 61 -7.88363359899415e-05 -7.88363359899211e-05 -7.88363359898333e-05
62976 61.5 -7.4830171495409e-05 -7.48301714950769e-05 -7.48301714956324e-05
63488 62 -7.1250333270779e-05 -7.12503332705539e-05 -7.12503332708415e-05
64000 62.5 -6.79903356561112e-05 -6.7990335656078e-05 -6.79903356560983e-05
64512 63 -6.51285866077506e-05 -6.51285866077312e-05 -6.51285866079037e-05
65024 63.5 -6.29572761320302e-05 -6.29572761321464e-05 -6.29572761321892e-05
65536 64 -6.10662493080337e-05 -6.10662493082227e-05 -6.10662493080547e-05
66048 64.5 -5.86241881830314e-05 -5.86241881828737e-05 -5.86241881827359e-05
66560 65 -5.54152808786561e-05 -5.54152808784789e-05 -5.5415280878599e-05
67072 65.5 -5.21015801209491e-05 -5.21015801207672e-05 -5.21015801209105e-05
67584 66 -4.93969632602627e-05 -4.93969632602854e-05 -4.93969632603851e-05
68096 66.5 -4.72239335187588e-05 -4.72239335188523e-05 -4.72239335188153e-05
68608 67 -4.487836327396e-05 -4.48783632739197e-05 -4.48783632738825e-05
69120 67.5 -4.21111199724602e-05 -4.21111199723734e-05 -4.21111199723076e-05
69632 68 -3.92982487552278e-05 -3.92982487551992e-05 -3.92982487552198e-05
70144 68.5 -3.66189837152618e-05 -3.66189837154671e-05 -3.66189837153577e-05
70656 69 -3.43224665898144e-05 -3.43224665897629e-05 -3.43224665898158e-05
71168 69.5 -3.20705299223542e-05 -3.20705299224684e-05 -3.20705299223149e-05
71680 70 -2.97580129374341e-05 -2.97580129373884e-05 -2.97580129373659e-05
72192 70.5 -2.75489736865893e-05 -2.75489736867518e-05 -2.75489736866749e-05
72704 71 -2.56006682524787e-05 -2.56006682524711e-05 -2.56006682524778e-05
73216 71.5 -2.36625265463721e-05 -2.36625265465827e-05 -2.36625265465742e-05
73728 72 -2.15544873839997e-05 -2.15544873838822e-05 -2.15544873838525e-05
74240 72.5 -1.94477155171166e-05 -1.94477155171229e-05 -1.94477155171947e-05
74752 73 -1.87832992522783e-05 -1.87832992522591e-05 -1.87832992522839e-05
75264 73.5 -1.80622686516048e-05 -1.8062268651449e-05 -1.80622686515452e-05
75776 74 -1.74996901852318e-05 -1.74996901849953e-05 -1.74996901850419e-05
76288 74.5 -1.69810066071763e-05 -1.69810066072197e-05 -1.69810066071047e-05
76800 75 -1.64691866980075e-05 -1.64691866978109e-05 -1.64691866980952e-05
77312 75.5 -1.59950764702437e-05 -1.59950764700846e-05 -1.59950764701376e-05
77824 76 -1.54780992071572e-05 -1.54780992070718e-05 -1.54780992072302e-05
78336 76.5 -1.50045957505987e-05 -1.50045957505121e-05 -1.50045957505725e-05
78848 77 -1.45322358582974e-05 -1.45322358582048e-05 -1.45322358582131e-05
79360 77.5 -1.40118919461463e-05 -1.40118919462123e-05 -1.40118919462066e-05
79872 78 -1.3653549926643e-05 -1.36535499266558e-05 -1.36535499267653e-05
80384 78.5 -1.33561412798565e-05 -1.33561412798844e-05 -1.33561412797356e-05
80896 79 -1.29332643673712e-05 -1.29332643673722e-05 -1.29332643671641e-05
81408 79.5 -1.25328725026854e-05 -1.25328725026829e-05 -1.25328725026331e-05
81920 80 -1.21780234876387e-05 -1.21780234876132e-05 -1.2178023487562e-05
82432 80.5 -1.18080157309789e-05 -1.18080157309177e-05 -1.18080157309086e-05
82944 81 -1.14700568869836e-05 -1.1470056886923e-05 -1.14700568869749e-05
83456 81.5 -1.11701922013804e-05 -1.1170192201346e-05 -1.11701922013894e-05
83968 82 -1.0857196728253e-05 -1.08571967282648e-05 -1.08571967282667e-05
84480 82.5 -1.05362172402255e-05 -1.05362172402948e-05 -1.05362172402093e-05
84992 83 -1.02324547242254e-05 -1.02324547242758e-05 -1.02324547242383e-05
85504 83.5 -9.91857687776761e-06 -9.91857687777823e-06 -9.91857687774167e-06
86016 84 -9.61935983968872e-06 -9.61935983965599e-06 -9.61935983957338e-06
86528 84.5 -9.35765585305551e-06 -9.35765585304681e-06 -9.35765585301729e-06
87040 85 -9.09095243281876e-06 -9.09095243284506e-06 -9.09095243284272e-06
87552 85.5 -8.82322930304061e-06 -8.82322930302393e-06 -8.82322930301295e-06
88064 86 -8.56854266599295e-06 -8.56854266601088e-06 -8.56854266601325e-06
88576 86.5 -8.3075393140606e-06 -8.30753931418161e-06 -8.3075393141983e-06
89088 87 -7.99566251015175e-06 -7.9956625102485e-06 -7.99566251025903e-06
89600 87.5 -7.70274119936799e-06 -7.70274119942202e-06 -7.70274119943568e-06
90112 88 -7.42819689242902e-06 -7.42819689244938e-06 -7.42819689243906e-06
90624 88.5 -7.15576143560174e-06 -7.15576143560875e-06 -7.15576143557739e-06
91136 89 -6.904852967345e-06 -6.90485296733928e-06 -6.90485296732283e-06
91648 89.5 -6.6693002522882e-06 -6.66930025223483e-06 -6.66930025226283e-06
92160 90 -6.41132251400418e-06 -6.41132251395871e-06 -6.41132251398373e-06
92672 90.5 -6.12066589733662e-06 -6.12066589735224e-06 -6.12066589732591e-06
93184 91 -5.82532947676778e-06 -5.82532947678446e-06 -5.82532947673249e-06
93696 91.5 -5.54366449645328e-06 -5.54366449641678e-06 -5.54366449640186e-06
94208 92 -5.2565139267031e-06 -5.25651392665863e-06 -5.25651392668159e-06
94720 92.5 -4.9377687986433e-06 -4.93776879862549e-06 -4.9377687986233e-06
95232 93 -4.5913268692296e-06 -4.59132686921e-06 -4.59132686915869e-06
95744 93.5 -4.23916468620992e-06 -4.23916468617031e-06 -4.23916468613238e-06
96256 94 -3.88569458467738e-06 -3.88569458463335e-06 -3.88569458464228e-06
96768 94.5 -3.51731112140207e-06 -3.51731112138427e-06 -3.51731112137026e-06
97280 95 -3.13248827346393e-06 -3.13248827347094e-06 -3.13248827340585e-06
97792 95.5 -2.74871884749475e-06 -2.74871884749146e-06 -2.74871884743176e-06
98304 96 -2.37536374967286e-06 -2.37536374964953e-06 -2.37536374962462e-06
98816 96.5 -1.99680765750437e-06 -1.9968076574744e-06 -1.99680765746548e-06
99328 97 -1.59322522812296e-06 -1.59322522810322e-06 -1.59322522806289e-06
99840 97.5 -1.17027276313478e-06 -1.1702727631308e-06 -1.1702727630539e-06
100352 98 -7.55033250724812e-07 -7.55033250717872e-07 -7.55033250664449e-07
100864 98.5 -3.62083387837784e-07 -3.62083387803281e-07 -3.62083387782948e-07
101376 99 -2.26696160916079e-19 -1.36027711934163e-19 -2.56400259235706e-24
101888 99.5 -1.4777802576377e-19 -1.65601903306932e-19 -1.37378231451178e-24
102400 100 -2.89455081205561e-19 -1.9738856783688e-19 -1.64072096672542e-24
102912 100.5 -3.19892527090463e-19 -2.04419464756598e-19 -1.14971499092364e-24
103424 101 -2.82916421176748e-19 -3.18316126749971e-19 -1.77321929902998e-24
103936 101.5 -2.80263389117394e-19 -3.78340614955898e-19 -1.91932839589329e-24
104448 102 -2.37222740278785e-19 -3.32024874718389e-19 -1.58747899627846e-24
104960 102.5 -1.66821136587577e-19 -3.04260653066207e-19 -1.59288841431848e-24
105472 103 -2.57792971828248e-19 -1.75063498898755e-19 -2.00907402951157e-24
105984 103.5 -2.54087042619215e-19 -1.55414267828067e-19 -3.83901023084467e-24
106496 104 -2.16826053595748e-19 -1.51256489555781e-19 -2.22112439841783e-24
107008 104.5 -1.65151079699496e-19 -1.15768875678386e-19 -2.72443964840301e-24
107520 105 -1.9810679921235e-19 -8.40163948594288e-20 -3.60269985436166e-24
108032 105.5 -2.64732376960621e-19 -9.87440760505688e-20 -3.41751564117116e-24
108544 106 -3.33741704797652e-19 -2.24880208365751e-19 -4.01730600886464e-24
109056 106.5 -2.46724577114745e-19 -1.60588093752725e-19 -4.43731725521785e-24
109568 107 -2.46137012650802e-19 -2.22424214850526e-19 -3.00384819054403e-24
110080 107.5 -2.45956724291298e-19 -2.33136470471506e-19 -2.20500888266017e-24
110592 108 -2.52222304803686e-19 -3.00351614147911e-19 -5.39186150442999e-24
111104 108.5 -5.34011716189581e-19 -2.35297719822203e-19 -2.20615761105617e-24
111616 109 -5.94225329637068e-19 -1.76678165905708e-19 -2.08750622948366e-24
112128 109.5 -3.95848603439143e-19 -2.52851949929983e-19 -3.11012307595345e-24
112640 110 -2.58615293358442e-19 -1.95293602649311e-19 -3.988001991489e-24
113152 110.5 -2.14811887327173e-19 -2.19838179683538e-19 -4.98632733748734e-24
113664 111 -2.62380254387723e-19 -1.90431311066805e-19 -4.22306369703041e-24
114176 111.5 -1.89301578885851e-19 -1.33690926855082e-19 -2.45348840621167e-24
114688 112 -1.6594021406773e-19 -9.78208721383679e-20 -3.80980068266673e-24
115200 112.5 -1.54584773329489e-19 -8.41289112491117e-20 -3.45117902533138e-24
115712 113 -2.82515169026951e-19 -1.31853335394344e-19 -2.34695635023475e-24
116224 113.5 -3.59104115896247e-19 -1.65384559192651e-19 -2.75336041264045e-24
116736 114 -2.9542582118157e-19 -2.6538019241872e-19 -2.55643728964333e-24
117248 114.5 -2.44638016789019e-19 -2.41731278004805e-19 -1.54701080449382e-24
117760 115 -2.60665125308058e-19 -2.57170087449909e-19 -3.1648345079981e-24
118272 115.5 -3.39461290044513e-19 -2.2027092813176e-19 -2.57682454316958e-24
118784 116 -2.65055962503846e-19 -2.10669296004606e-19 -2.35542225902207e-24
119296 116.5 -3.11264033246613e-19 -1.63238135762035e-19 -3.80145087831819e-24
119808 117 -3.37510109688323e-19 -1.68239283848224e-19 -3.6383982359438e-24
120320 117.5 -3.31863539194181e-19 -1.17572894911493e-19 -1.96867449618009e-24
120832 118 -2.15400541303987e-19 -1.08837281329533e-19 -2.40683890993885e-24
121344 118.5 -1.55125916110863e-19 -1.58637940287978e-19 -1.86614326972143e-24
121856 119 -1.66052743261135e-19 -1.10980937239518e-19 -1.72516276893431e-24
122368 119.5 -1.5363393518309e-19 -1.95500553588965e-19 -3.65707651066809e-24
122880 120 -2.24417740682417e-19 -2.40275326192615e-19 -4.40893501469737e-24
123392 120.5 -3.17691716466203e-19 -2.96315472373536e-19 -2.48878327231069e-24
123904 121 -3.27469352558592e-19 -2.44124567796957e-19 -2.64075699578437e-24
124416 121.5 -3.88948318437838e-19 -2.25921643478289e-19 -2.15123746318872e-24
124928 122 -3.59440078543195e-19 -2.81831034685137e-19 -3.12754606587208e-24
125440 122.5 -1.91152903518272e-19 -3.11986539227388e-19 -3.31113544396348e-24
125952 123 -2.00931014653698e-19 -2.34242544367032e-19 -3.33205678307541e-24
126464 123.5 -2.63565430912242e-19 -9.05961883964425e-20 -2.66584118462097e-24
126976 124 -2.64865486219924e-19 -9.25214791525729e-20 -1.42077117446066e-24
127488 124.5 -2.12429288708786e-19 -9.96098906213364e-20 -2.73900780921789e-24
128000 125 -2.39300654277768e-19 -1.53662944813011e-19 -2.54832623226388e-24
128512 125.5 -2.16960965124519e-19 -2.76695213815785e-19 -1.81497568264114e-24
129024 126 -2.7517941539664e-19 -2.84594439919271e-19 -2.35415356206482e-24
129536 126.5 -4.08803442339769e-19 -1.91051157732519e-19 -3.15546036499223e-24
130048 127 -4.17311201455485e-19 -2.07054667029992e-19 -1.88377469772568e-24
130560 127.5 -2.11914060988251e-19 -2.14213302623642e-19 -2.88398222700625e-24
131072 128 -2.8267580879348e-19 -2.31216881758629e-19 -3.45614275616062e-24
131584 128.5 -3.15291048993827e-19 -1.87451437664381e-19 -4.00903126766365e-24
132096 129 -4.13775904117126e-19 -1.88709456884574e-19 -2.14744249123707e-24
132608 129.5 -4.07685732718865e-19 -1.84745093784254e-19 -3.56485793669773e-24
133120 130 -2.6894395615933e-19 -2.94037934986256e-19 -3.92620196486981e-24
133632 130.5 -2.78124683031298e-19 -3.28675458599359e-19 -2.92699033065496e-24
134144 131 -2.44857988406655e-19 -1.4449788207707e-19 -2.6269065472018e-24
134656 131.5 -2.10919582352574e-19 -2.03035789195041e-19 -3.42802058819276e-24
135168 132 -3.04379682684144e-19 -2.07669766496331e-19 -3.83108643215235e-24
135680 132.5 -2.94849585880435e-19 -1.92637801074328e-19 -1.56195297917918e-24
136192 133 -1.29670785146172e-19 -1.90542952697507e-19 -2.49463319455859e-24
136704 133.5 -1.45119348233722e-19 -2.58817642955921e-19 -2.14801629262504e-24
137216 134 -3.12969283321431e-19 -1.74388469843154e-19 -5.45373039898049e-24
137728 134.5 -4.49550188215138e-19 -1.28316166251237e-19 -7.0254284755228e-24
138240 135 -4.22613987076408e-19 -1.7883555887764e-19 -2.90195460924415e-24
138752 135.5 -2.60075045251159e-19 -2.5896994775755e-19 -2.01315711822653e-24
139264 136 -2.39349630671238e-19 -2.59079347568999e-19 -2.4709056378905e-24
139776 136.5 -2.46451619968423e-19 -2.54465461783208e-19 -1.1416064526276e-24
140288 137 -2.78899947540278e-19 -2.20000527237099e-19 -1.83674052526991e-24
140800 137.5 -3.418221943876e-19 -2.40273577008214e-19 -1.85068824413437e-24
141312 138 -2.15394356687907e-19 -2.57027465879036e-19 -1.61786979669754e-24
141824 138.5 -2.12972230136692e-19 -2.44801607450748e-19 -1.4921965533852e-24
142336 139 -2.486408087397e-19 -1.94449123773987e-19 -1.77887479366064e-24
142848 139.5 -2.1192493233596e-19 -2.55521382555673e-19 -1.82249153557019e-24
143360 140 -2.07780040702035e-19 -1.69515670349504e-19 -1.92232323040879e-24
143872 140.5 -2.36803839961162e-19 -7.44443745099132e-20 -1.48063993704787e-24
144384 141 -2.15288447561201e-19 -1.15055586426916e-19 -2.2144608793268e-24
144896 141.5 -1.76546111940662e-19 -1.3619612075104e-19 -1.39211892006147e-24
145408 142 -2.22205127789243e-19 -1.69120515101078e-19 -1.46789076792168e-24
145920 142.5 -2.48763318843964e-19 -2.17224448097587e-19 -2.74958340038645e-24
146432 143 -2.83678469413435e-19 -2.15258859760047e-19 -1.86725187232432e-24
146944 143.5 -2.50812405627539e-19 -2.37150792387666e-19 -1.48049485038717e-24
147456 144 -2.35053921566228e-19 -2.27848520568914e-19 -1.37098801439499e-24
147968 144.5 -2.23402490869338e-19 -1.77427441890248e-19 -1.29708019832412e-24
148480 145 -1.51582795765353e-19 -1.65834769080078e-19 -8.06616207349528e-25
148992 145.5 -1.21433712564659e-19 -1.78560023391021e-19 -1.77333562834978e-24
149504 146 -1.78996478123281e-19 -1.3759138324864e-19 -1.47836065983629e-24
150016 146.5 -1.82164270731564e-19 -7.13009301145049e-20 -2.14677876121779e-24
150528 147 -1.37628828344783e-19 -8.60702991817109e-20 -1.57830285030556e-24
151040 147.5 -2.46466738078516e-19 -8.90859972989937e-20 -1.50875974691464e-24
151552 148 -1.63574591496107e-19 -1.49738927999761e-19 -1.7288390892002e-24
152064 148.5 -1.94731912756761e-19 -1.15157970382796e-19 -1.07302493087184e-24
152576 149 -2.11043950906227e-19 -1.34527568113912e-19 -1.63158838821427e-24
153088 149.5 -2.8032629006554e-19 -2.2724165445276e-19 -1.85979761626322e-24
153600 150 -2.77843109348051e-19 -2.80458874900886e-19 -1.8672078668604e-24
154112 150.5 -2.49935534567477e-19 -2.88758371073799e-19 -1.31365762327856e-24
154624 151 -2.72620149061636e-19 -2.34799662633681e-19 -1.04295926068424e-24
155136 151.5 -1.89673218856979e-19 -2.65561370003305e-19 -9.26861678994644e-25
155648 152 -2.69280972683474e-19 -2.46911523410847e-19 -1.13741952377809e-24
156160 152.5 -4.03868965694224e-19 -1.44117655906944e-19 -1.5914895577168e-24
156672 153 -2.91138076429835e-19 -1.50748944522249e-19 -1.17558499277884e-24
157184 153.5 -2.29244553009585e-19 -1.71507088009929e-19 -1.37125113342875e-24
157696 154 -2.52514796642894e-19 -1.61938349402066e-19 -2.28884623658293e-24
158208 154.5 -1.65389603182954e-19 -2.43568681304627e-19 -1.51996190701548e-24
158720 155 -1.52956177580539e-06 -1.52956177576792e-06 -1.52956177558896e-06
159232 155.5 -4.07031035521806e-06 -4.0703103553678e-06 -4.07031035491424e-06
159744 156 -6.61867321453574e-06 -6.61867321482922e-06 -6.61867321457555e-06
160256 156.5 -9.13286238062883e-06 -9.13286238061095e-06 -9.13286238097906e-06
160768 157 -1.15601370986346e-05 -1.15601370982439e-05 -1.15601370988634e-05
161280 157.5 -1.38934401581833e-05 -1.38934401580458e-05 -1.38934401580973e-05
161792 158 -1.61552860967858e-05 -1.61552860972327e-05 -1.61552860965592e-05
162304 158.5 -1.83545555722266e-05 -1.83545555726529e-05 -1.83545555720665e-05
162816 159 -2.04803503028684e-05 -2.04803503026346e-05 -2.04803503028958e-05
163328 159.5 -2.2526213315939e-05 -2.25262133153575e-05 -2.25262133161851e-05
163840 160 -2.44981134389108e-05 -2.44981134388104e-05 -2.44981134392308e-05
164352 160.5 -2.63986355949556e-05 -2.63986355954892e-05 -2.63986355951099e-05
164864 161 -2.82200442648419e-05 -2.82200442652922e-05 -2.82200442647488e-05
165376 161.5 -2.99590621304516e-05 -2.99590621302097e-05 -2.99590621302375e-05
165888 162 -3.16285115776708e-05 -3.16285115770347e-05 -3.16285115775605e-05
166400 162.5 -3.32455996100229e-05 -3.32455996098424e-05 -3.32455996102035e-05
166912 163 -3.48105540860373e-05 -3.48105540865879e-05 -3.4810554086403e-05
167424 163.5 -3.63020260149297e-05 -3.63020260154669e-05 -3.63020260151026e-05
167936 164 -3.76955024394874e-05 -3.76955024392267e-05 -3.76955024392789e-05
168448 164.5 -3.89869325359165e-05 -3.89869325352539e-05 -3.89869325356017e-05
168960 165 -4.01992132849545e-05 -4.01992132848764e-05 -4.01992132848445e-05
169472 165.5 -4.13639159438417e-05 -4.13639159444273e-05 -4.13639159439479e-05
169984 166 -4.2492929088239e-05 -4.24929290886819e-05 -4.24929290884693e-05
170496 166.5 -4.35673194708391e-05 -4.35673194707316e-05 -4.35673194711521e-05
