# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 11 2024 at 15:01:47+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-14.01.45-9991
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-14.01.45-9991
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
5120 5 10315.7366024155 10315.7366024155 4.07364988327026 1.74490690231323 1.54342555999756 0 2.56001448631287 30 218303.910366228 218303.910366228 380920 380920 48713.2006225175 48713.2006225175 85000 85000 358.861462064183 178009.117949443 11200.192702023 166808.92524742 948 455201 28529 426672 0 0 0 0 4.02614736557007 1731333709.42705 6656
5632 5.5 10358.8174013004 10358.8174013004 4.24015808105469 1.91141510009766 1.67638611793518 0 2.56455278396606 33 219215.595805742 219215.595805742 419012 419012 48916.6377283631 48916.6377283631 93500 93500 378.348782166936 178015.052260998 11591.5145447804 166423.537716217 974 456591 29919 426672 0 0 0 0 4.18814969062805 1731333709.59356 7295
6144 6 10238.6460123885 10238.6460123885 4.43839693069458 2.10965394973755 1.81409931182861 0 2.68506622314453 36 216672.502168835 216672.502168835 457104 457104 48349.1617251679 48349.1617251679 102000 102000 409.252362338425 191154.385994061 11869.8427251787 179284.543268882 1156 592462 31342 561120 0 0 0 0 4.38156223297119 1731333709.7918 7934
6656 6.5 10157.5853467552 10157.5853467552 4.63244009017944 2.30369710922241 1.94357562065125 0 2.68966460227966 39 214957.078349223 214957.078349223 495196 495196 47966.3752485665 47966.3752485665 110500 110500 438.103152222729 220783.162084836 12100.2751788784 208682.886905957 1182 593853 32733 561120 0 0 0 0 4.5712583065033 1731333709.98585 8573
7168 7 10198.3703288308 10198.3703288308 4.7997260093689 2.47098302841187 2.08211183547974 0 2.74882364273071 42 215820.179203235 215820.179203235 533288 533288 48158.9709972565 48158.9709972565 119000 119000 456.282577532131 220141.256896609 12500.3027752774 207640.954121332 1280 603060 34164 568896 0 0 0 0 4.73387622833252 1731333710.15313 9212
7680 7.5 10250.9431636094 10250.9431636094 4.96264696121216 2.63390398025513 2.20834350585938 0 2.75510239601135 45 216932.737215673 216932.737215673 571380 571380 48407.2316059335 48407.2316059335 127500 127500 472.714797445307 219385.775676124 12837.7285121879 206548.047163937 1306 604454 35558 568896 0 0 0 0 4.8922643661499 1731333710.31605 9851
8192 8 10150.9316942951 10150.9316942951 5.1659209728241 2.83717799186707 2.35080361366272 0 2.87837433815002 48 214816.272277272 214816.272277272 609472 609472 47934.9552230603 47934.9552230603 136000 136000 499.446318081335 230724.661579825 13071.2134896436 217653.448090182 1488 740333 36989 703344 0 0 0 0 5.08991527557373 1731333710.51933 10490
8704 8.5 10087.7932592578 10087.7932592578 5.36211204528809 3.03336906433105 2.47978353500366 0 2.88313722610474 51 213480.122684249 213480.122684249 647564 647564 47636.8015020508 47636.8015020508 144500 144500 523.881991456621 257266.649985996 13247.2755495286 244019.374436467 1514 741728 38384 703344 0 0 0 0 5.28171563148499 1731333710.71552 11129
9216 9 9993.46098378806 9993.46098378806 5.57086300849915 3.24212002754211 2.65204763412476 0 2.95340967178345 54 211483.842108031 211483.842108031 685656 685656 47191.3435345547 47191.3435345547 153000 153000 538.574660734387 255628.021748352 13573.6574323382 242054.364316014 1612 750930 39810 711120 0 0 0 0 5.47603535652161 1731333710.92427 11768
9728 9.5 10022.439053565 10022.439053565 5.74108600616455 3.41234302520752 2.78379654884338 0 2.95809125900269 57 212097.082460221 212097.082460221 723748 723748 47328.1844196125 47328.1844196125 161500 161500 552.532994683633 254329.179085941 13865.7377276636 240463.441358277 1638 752326 41206 711120 0 0 0 0 5.65131139755249 1731333711.09449 12407
10240 10 9963.38984876057 9963.38984876057 5.94197106361389 3.61322808265686 2.92531871795654 0 3.0776641368866 60 210847.470066104 210847.470066104 761840 761840 47049.3409524805 47049.3409524805 170000 170000 576.135331769985 264328.43716575 14069.5695548409 250258.867610909 1820 888212 42644 845568 0 0 0 0 5.84735012054443 1731333711.29538 13046
10752 10.5 9932.49568465441 9932.49568465441 6.13443303108215 3.80569005012512 3.05265045166016 0 3.08256149291992 63 210193.68089992 210193.68089992 799932 799932 46903.4518442014 46903.4518442014 178500 178500 597.706019983238 288614.779621092 14238.5125715877 274376.267049504 1846 889656 44088 845568 0 0 0 0 6.03536534309387 1731333711.48784 13685
11264 11 9943.34548206187 9943.34548206187 6.31130599975586 3.98256301879883 3.20022940635681 0 3.13643264770508 66 210423.286723723 210423.286723723 838024 838024 46954.6869986255 46954.6869986255 187000 187000 612.00679020241 287394.081488406 14583.0546558262 272811.02683258 1944 898914 45570 853344 0 0 0 0 6.20751428604126 1731333711.66471 14324
11776 11.5 9981.25975705841 9981.25975705841 6.47651600837708 4.14777302742004 3.33613705635071 0 3.14119696617126 69 211225.637036594 211225.637036594 876116 876116 47133.7266305536 47133.7266305536 195500 195500 626.039095928666 286638.655318704 14905.8443949242 271732.81092378 1970 900363 47019 853344 0 0 0 0 6.36787629127502 1731333711.82992 14963
12288 12 9908.1682622979 9908.1682622979 6.68878197669983 4.3600389957428 3.49031949043274 0 3.25723242759705 72 209678.858581918 209678.858581918 914208 914208 46788.5723497401 46788.5723497401 204000 204000 647.185955404432 295601.090855204 15101.3182763234 280499.772578881 2152 1036294 48502 987792 0 0 0 0 6.57524704933167 1731333712.04219 15602
12800 12.5 9795.310849743 9795.310849743 6.92277789115906 4.59403491020203 3.66180658340454 0 3.26201248168945 75 207290.544938006 207290.544938006 952300 952300 46255.6345682308 46255.6345682308 212500 212500 666.672532453836 318166.859528255 15253.4307436919 302913.428784563 2178 1037741 49949 987792 0 0 0 0 6.80433917045593 1731333712.27618 16241
13312 13 9808.73805435092 9808.73805435092 7.09999895095825 4.77125597000122 3.80973720550537 0 3.318927526474 78 207574.694425742 207574.694425742 990392 990392 46319.0408122127 46319.0408122127 221000 221000 679.581192313996 316747.444619045 15567.7584224989 301179.686196546 2276 1046990 51422 995568 0 0 0 0 6.9768602848053 1731333712.4534 16880
13824 13.5 9848.08628149706 9848.08628149706 7.26371192932129 4.93496894836426 3.94078063964844 0 3.32374358177185 81 208407.390352659 208407.390352659 1028484 1028484 46504.8518848472 46504.8518848472 229500 229500 691.558085218862 315453.10709786 15847.7547109271 299605.352386933 2302 1048436 52868 995568 0 0 0 0 7.13604855537415 1731333712.61712 17519
14336 14 9810.63319826167 9810.63319826167 7.46602606773376 5.13728308677673 4.08281493186951 0 3.44381523132324 84 207614.799882324 207614.799882324 1066576 1066576 46327.9901029023 46327.9901029023 238000 238000 709.976381472981 323225.467192325 16004.9130324725 307220.554159852 2484 1184364 54348 1130016 0 0 0 0 7.33358788490295 1731333712.81943 18158
14848 14.5 9784.73745255897 9784.73745255897 7.66358208656311 5.33483910560608 4.21585369110107 0 3.44853329658508 87 207066.788357153 207066.788357153 1104668 1104668 46205.704637084 46205.704637084 246500 246500 726.855399427183 343880.046224208 16123.3698319065 327756.676392302 2510 1185813 55797 1130016 0 0 0 0 7.5266649723053 1731333713.01699 18797
15360 15 9799.541227661 9799.541227661 7.83920502662659 5.51046204566956 4.3624963760376 0 3.50459003448486 90 207380.069135591 207380.069135591 1142760 1142760 46275.6113528436 46275.6113528436 255000 255000 738.629623038719 342353.679765015 16417.8266678544 325935.853097161 2608 1195071 57279 1137792 0 0 0 0 7.69727993011475 1731333713.19261 19436
15872 15.5 9827.74327302986 9827.74327302986 8.00654697418213 5.6778039932251 4.49816012382507 0 3.50923085212708 93 207976.887086807 207976.887086807 1180852 1180852 46408.7876781965 46408.7876781965 263500 263500 749.632270378718 340984.632261476 16678.3204064412 324306.311855035 2634 1196515 58723 1137792 0 0 0 0 7.86000609397888 1731333713.35995 20075
16384 16 9786.69239918387 9786.69239918387 8.21428608894348 5.88554310798645 4.64582586288452 0 3.63135099411011 96 207108.159372062 207108.159372062 1218944 1218944 46214.9363294794 46214.9363294794 272000 272000 766.156781021336 347942.78802184 16815.0956431617 331127.692378678 2816 1332443 60203 1272240 0 0 0 0 8.06108832359314 1731333713.56769 20714
16896 16.5 9758.35588816938 9784.4875930522 8.41583395004272 6.08709096908569 4.78060483932495 0 3.63607168197632 99 206508.495828971 206508.495828971 1257036 1257036 46081.1250274665 46081.1250274665 280500 280500 780.693572141768 366875.91328643 16900.7229334905 349975.19035294 2842 1333887 61647 1272240 0 0 0 0 8.25974988937378 1731333713.76924 21353
17408 17 9774.77899196758 9783.8567482854 8.58975410461426 6.26101112365723 4.92510795593262 0 3.69455170631409 102 206856.045201127 206856.045201127 1295128 1295128 46158.6785731802 46158.6785731802 289000 289000 791.345161945111 365202.244828322 17171.9171365669 348030.327691755 2940 1343144 63128 1280016 0 0 0 0 8.4283344745636 1731333713.94316 21992
17920 17.5 9810.28162335544 9783.56765522363 8.75057697296143 6.42183399200439 5.05158400535583 0 3.69979405403137 105 207607.359776031 207607.359776031 1333220 1333220 46326.3298880673 46326.3298880673 297500 297500 800.758483711674 363445.135412149 17400.6819055037 346044.453506645 2966 1344589 64573 1280016 0 0 0 0 8.58433985710144 1731333714.10398 22631
18432 18 9780.40736004976 9783.87375047152 8.9542338848114 6.62549090385437 5.19274091720581 0 3.82418012619019 108 206975.153977231 206975.153977231 1371312 1371312 46185.2569780127 46185.2569780127 306000 306000 815.101882790888 369453.568561268 17508.2076630657 351945.360898202 3148 1480522 66058 1414464 0 0 0 0 8.78313684463501 1731333714.30764 23270
18944 18.5 9767.79481510118 9782.29428509814 9.14706802368164 6.81832504272461 5.31898927688599 0 3.82885670661926 111 206708.244498241 206708.244498241 1409404 1409404 46125.6977379778 46125.6977379778 314500 314500 828.091638045192 387077.721752806 17580.6205805809 369497.101172225 3174 1481973 67509 1414464 0 0 0 0 8.97154760360718 1731333714.50047 23909
19456 19 9788.78959423307 9782.20637125149 9.31632804870605 6.98758506774902 5.45834565162659 0 3.88939762115479 114 207152.540679737 207152.540679737 1447496 1447496 46224.839750545 46224.839750545 323000 323000 837.743583912321 385285.84296425 17831.6002820743 367454.242682176 3272 1491235 68995 1422240 0 0 0 0 9.13594198226929 1731333714.66973 24548
19968 19.5 9818.70914048887 9782.22385014207 9.47835898399353 7.1496160030365 5.58506107330322 0 3.89412069320679 117 207785.70476639 207785.70476639 1485588 1485588 46366.126496753 46366.126496753 331500 331500 846.069341612739 383344.155581296 18039.4620733113 365304.693507985 3298 1492682 70442 1422240 0 0 0 0 9.29358839988708 1731333714.83176 25187
20480 20 9791.43156852216 9782.80889959155 9.68211102485657 7.35336804389954 5.72954273223877 0 4.01683354377747 120 207208.450726748 207208.450726748 1523680 1523680 46237.3157402436 46237.3157402436 340000 340000 859.69419082434 389059.438358628 18145.1640276403 370914.274330987 3480 1628608 71920 1556688 0 0 0 0 9.49255084991455 1731333715.03552 25826
20992 20.5 9772.80475975365 9781.61979347198 9.88031101226807 7.55156803131104 5.85962200164795 0 4.02148795127869 123 206814.266060298 206814.266060298 1561772 1561772 46149.3558099478 46149.3558099478 348500 348500 870.994993830642 405364.850575356 18195.3888517025 387169.461723654 3506 1630055 73367 1556688 0 0 0 0 9.68635034561157 1731333715.23372 26465
21504 21 9790.98321838449 9781.60823583458 10.0501329898834 7.72139000892639 5.99975204467773 0 4.08056569099426 126 207198.962641501 207198.962641501 1599864 1599864 46235.1985312601 46235.1985312601 357000 357000 879.917234505707 403543.030177127 18429.6245241716 385113.405652956 3604 1639309 74845 1564464 0 0 0 0 9.85142230987549 1731333715.40354 27104
22016 21.5 9809.9842179824 9781.59939524067 10.2186639308929 7.88992094993591 6.13157391548157 0 4.08788299560547 129 207601.066017436 207601.066017436 1637956 1637956 46324.9254738058 46324.9254738058 365500 365500 887.183787567016 401398.793227918 18616.9131859312 382781.880041987 3630 1640761 76297 1564464 0 0 0 0 10.0151681900024 1731333715.57207 27743
22528 22 9789.65583020785 9782.04277515591 10.4189150333405 8.09017205238342 6.27015852928162 0 4.2117874622345 132 207170.872157932 207170.872157932 1676048 1676048 46228.9303093149 46228.9303093149 374000 374000 899.064574252753 406355.735351223 18700.3021083784 387655.433242845 3812 1776696 77784 1698912 0 0 0 0 10.2104015350342 1731333715.77232 28382
23040 22.5 9772.12606387068 9781.05454498582 10.6176249980927 8.28888201713562 6.40193390846252 0 4.21647834777832 135 206799.903347201 206799.903347201 1714140 1714140 46146.1508571671 46146.1508571671 382500 382500 909.459426339605 421741.76480184 18744.4948692702 402997.269932569 3838 1778141 79229 1698912 0 0 0 0 10.4049506187439 1731333715.97103 29021
23552 23 9789.6165814653 9781.04826903671 10.7866840362549 8.45794105529785 6.54224920272827 0 4.27478742599487 138 207170.04156732 207170.04156732 1752232 1752232 46228.7449680306 46228.7449680306 391000 391000 917.90783762909 419984.066175161 18969.5455715365 401014.520603625 3936 1787402 80714 1706688 0 0 0 0 10.5692856311798 1731333716.14009 29660
24064 23.5 9807.44585989761 9780.98031804641 10.9548420906067 8.62609910964966 6.67608833312988 0 4.27965569496155 141 207547.348719567 207547.348719567 1790324 1790324 46312.9387828498 46312.9387828498 399500 399500 925.035705334453 418028.029043383 19153.0068438261 398875.022199557 3962 1788847 82159 1706688 0 0 0 0 10.7327363491058 1731333716.30825 30299
24576 24 9788.29313354175 9781.33701401435 11.155613899231 8.82687091827393 6.81720447540283 0 4.40108942985535 144 207142.034468262 207142.034468262 1828416 1828416 46222.495352836 46222.495352836 408000 408000 936.287842657269 422725.662987739 19234.0076392259 403491.655348513 4144 1924781 83645 1841136 0 0 0 0 10.9286243915558 1731333716.50902 30938
25088 24.5 9777.92368782716 9780.6452471609 11.3490629196167 9.02031993865967 6.94418144226074 0 4.405677318573 147 206922.593953729 206922.593953729 1866508 1866508 46173.5285258505 46173.5285258505 416500 416500 945.768920552354 437246.27096121 19269.9850010381 417976.285960172 4170 1926224 85088 1841136 0 0 0 0 11.1175653934479 1731333716.70247 31577
25600 25 9787.49381908792 9780.63904722943 11.5241510868073 9.19540810585022 7.08889722824097 0 4.46742224693298 150 207125.119198165 207125.119198165 1904600 1904600 46218.7208123596 46218.7208123596 425000 425000 953.271252294614 435300.449887686 19472.166138404 415828.283749282 4268 1935475 86563 1848912 0 0 0 0 11.2877004146576 1731333716.87756 32216
26112 25.5 9808.16185606134 9780.64081508109 11.6882948875427 9.35955190658569 7.21683382987976 0 4.47226023674011 153 207562.500789494 207562.500789494 1942692 1942692 46316.3198758452 46316.3198758452 433500 433500 959.417949676206 433127.10879612 19635.4164483966 413491.692347723 4294 1936919 88007 1848912 0 0 0 0 11.4472982883453 1731333717.0417 32855
26624 26 9781.65680104794 9780.84412468585 11.8976740837097 9.56893110275269 7.36659026145935 0 4.59247016906738 156 207001.594925288 207001.594925288 1980784 1980784 46191.1571160597 46191.1571160597 442000 442000 969.745909008083 437428.676615306 19706.1020062202 417722.574609086 4476 2072850 89490 1983360 0 0 0 0 11.6518800258636 1731333717.25108 33494
27136 26.5 9769.83632760419 9780.05745445034 12.0934920310974 9.76474905014038 7.49708318710327 0 4.59727883338928 159 206751.447439499 206751.447439499 2018876 2018876 46135.3382136865 46135.3382136865 450500 450500 978.590058601352 451241.625885846 19739.5408196886 431502.085066158 4502 2074300 90940 1983360 0 0 0 0 11.842963218689 1731333717.4469 34133
27648 27 9784.01087897486 9779.99408037467 12.2633190155029 9.9345760345459 7.6378481388092 0 4.65505647659302 162 207051.412445506 207051.412445506 2056968 2056968 46202.2735951591 46202.2735951591 459000 459000 985.845575847507 449414.136509684 19938.2943831054 429475.842126578 4600 2083560 92424 1991136 0 0 0 0 12.0080418586731 1731333717.61672 34772
28160 27.5 9802.79251426381 9779.96657664886 12.427906036377 10.0991630554199 7.76650142669678 0 4.66220736503601 165 207448.873585187 207448.873585187 2095060 2095060 46290.9646506902 46290.9646506902 467500 467500 991.546623179128 447247.380257566 20093.7287884191 427153.651469147 4626 2085008 93872 1991136 0 0 0 0 12.1681678295135 1731333717.78131 35411
28672 28 9784.71864138567 9780.21622055943 12.6305210590363 10.3017780780792 7.90855860710144 0 4.78162956237793 168 207066.390270924 207066.390270924 2133152 2133152 46205.6158065434 46205.6158065434 476000 476000 1000.85505721536 451108.627330823 20152.2144592677 430956.412871555 4808 2220940 95356 2125584 0 0 0 0 12.3658344745636 1731333717.98393 36050
29184 28.5 9777.03968861284 9779.69409237087 12.8227169513702 10.4939739704132 8.03728294372559 0 4.78623414039612 171 206903.886565911 206903.886565911 2171244 2171244 46169.3540851162 46169.3540851162 484500 484500 1009.31284232196 464363.942006117 20186.047878977 444177.89412714 4834 2222392 96808 2125584 0 0 0 0 12.5531260967255 1731333718.17612 36689
29696 29 9789.10113079193 9779.7213471324 12.9936649799347 10.6649219989777 8.17940425872803 0 4.84708118438721 174 207159.133485626 207159.133485626 2209336 2209336 46226.3108954064 46226.3108954064 493000 493000 1016.14770850505 462551.392406071 20375.0909392822 442176.301466789 4932 2231650 98290 2133360 0 0 0 0 12.7192995548248 1731333718.34707 37328
30208 29.5 9806.61022666544 9779.77618432512 13.158173084259 10.829430103302 8.3070547580719 0 4.85192036628723 177 207529.664863411 207529.664863411 2247428 2247428 46308.9927370313 46308.9927370313 501500 501500 1021.20782609187 460283.557287501 20516.9186376512 439766.63864985 4958 2233098 99738 2133360 0 0 0 0 12.879168510437 1731333718.51158 37967
30720 30 9784.51068734385 9779.9976847548 13.3665969371796 11.0378539562225 8.45553851127625 0 4.97600722312927 180 207061.989501279 207061.989501279 2285520 2285520 46204.633801346 46204.633801346 510000 510000 1029.92055100009 463891.854347254 20569.0894384787 443322.764908776 5140 2369025 101217 2267808 0 0 0 0 13.0826814174652 1731333718.72 38606
31232 30.5 9770.59556272177 9779.43314741246 13.5665431022644 11.2378001213074 8.58668684959412 0 4.98067021369934 183 206767.514541777 206767.514541777 2323612 2323612 46138.9234906306 46138.9234906306 518500 518500 1036.57610543116 475969.762928202 20573.4854183919 455396.27750981 5166 2370470 102662 2267808 0 0 0 0 13.2780785560608 1731333718.91995 39245
31744 31 9782.75529441698 9779.38470648134 13.7365720272064 11.4078290462494 8.72757792472839 0 5.0400869846344 186 207024.841486073 207024.841486073 2361704 2361704 46196.344445858 46196.344445858 527000 527000 1042.92396699282 474131.522499715 20751.8711089271 453379.651390788 5264 2379729 104145 2275584 0 0 0 0 13.4430246353149 1731333719.08998 39884
32256 31.5 9798.646342703 9779.33834382813 13.9017701148987 11.5730271339417 8.85765266418457 0 5.04490208625793 189 207361.131381246 207361.131381246 2399796 2399796 46271.3855072086 46271.3855072086 535500 535500 1047.95339356177 472029.056274833 20892.8521252177 451136.204149616 5290 2381176 105592 2275584 0 0 0 0 13.6037580966949 1731333719.25518 40523
32768 32 9783.27321338987 9779.51835017619 14.1039431095123 11.7752001285553 9.00186562538147 0 5.16479063034058 192 207035.801802471 207035.801802471 2437888 2437888 46198.7901743411 46198.7901743411 544000 544000 1056.43240753687 475548.246287231 20947.5454523024 454600.700834929 5472 2517108 107076 2410032 0 0 0 0 13.7995941638947 1731333719.45735 41162
33280 32.5 9776.18058181329 9779.09115122176 14.2966070175171 11.9678640365601 9.12803673744202 0 5.16939806938171 195 206885.705956906 206885.705956906 2475980 2475980 46165.2971918961 46165.2971918961 552500 552500 1062.96319916157 487242.866699187 20956.8592725853 466286.007426602 5498 2518557 108525 2410032 0 0 0 0 13.9890546798706 1731333719.65001 41801
33792 33 9786.78808896812 9779.12705386736 14.4675569534302 12.1388139724731 9.26992607116699 0 5.22506499290466 198 207110.184380541 207110.184380541 2514072 2514072 46215.388197905 46215.388197905 561000 561000 1068.94855095612 485415.001017043 21126.5483231442 464288.452693899 5596 2527817 110009 2417808 0 0 0 0 14.1554317474365 1731333719.82096 42440
34304 33.5 9802.98589355711 9779.17276469835 14.631117105484 12.302374124527 9.40213561058044 0 5.22976422309875 201 207452.965920765 207452.965920765 2552164 2552164 46291.8778306864 46291.8778306864 569500 569500 1074.39661155343 483661.302390331 21275.2713140079 462386.031076323 5622 2529261 111453 2417808 0 0 0 0 14.3145136833191 1731333719.98452 43079
34816 34 9763.6486428635 9779.07019637506 14.865040063858 12.536297082901 9.57492709159851 0 5.35957288742065 204 206620.502279976 206620.502279976 2590256 2590256 46106.1185912999 46106.1185912999 578000 578000 1081.64041675579 486638.000643761 21311.0760755355 465326.924568226 5804 2665195 112939 2552256 0 0 0 0 14.5433602333069 1731333720.21845 43718
35328 34.5 9747.11944311857 9778.27518297628 15.0709691047668 12.7422261238098 9.70744371414185 0 5.36437439918518 207 206270.707681818 206270.707681818 2628348 2628348 46028.0640369488 46028.0640369488 586500 586500 1086.22586371706 497142.234967454 21288.0506167782 475854.184350676 5830 2666644 114388 2552256 0 0 0 0 14.7446851730347 1731333720.42437 44357
35840 35 9755.76368958539 9777.90005110054 15.2441849708557 12.9154419898987 9.84964728355408 0 5.42428302764893 210 206453.639146493 206453.639146493 2666440 2666440 46068.8840897088 46068.8840897088 595000 595000 1091.47443975782 495148.269385081 21442.4306038836 473705.838781197 5928 2675905 115873 2560032 0 0 0 0 14.9131319522858 1731333720.59759 44996
36352 35.5 9767.51321464607 9777.52818243087 15.4129331111908 13.0841901302338 9.98476195335388 0 5.42898416519165 213 206702.285206832 206702.285206832 2704532 2704532 46124.3679580509 46124.3679580509 603500 603500 1096.13345397366 493195.20740146 21575.5908563999 471619.61654506 5954 2677357 117325 2560032 0 0 0 0 15.0773751735687 1731333720.76634 45635
36864 36 9754.73692858271 9777.26885508423 15.6145958900452 13.2858529090881 10.1264853477478 0 5.5541889667511 216 206431.910601985 206431.910601985 2742624 2742624 46064.035496085 46064.035496085 612000 612000 1103.11189130417 496065.627508362 21611.627368998 474454.000139364 6136 2813288 118808 2694480 0 0 0 0 15.2740545272827 1731333720.968 46274
37376 36.5 9744.04534471685 9776.47707173407 15.8139019012451 13.4851589202881 10.2558259963989 0 5.55906081199646 219 206205.652928308 206205.652928308 2780716 2780716 46013.5474611629 46013.5474611629 620500 620500 1107.9373699504 506384.232274692 21597.7618973021 484786.470377389 6162 2814731 120251 2694480 0 0 0 0 15.4688904285431 1731333721.16731 46913
37888 37 9752.79022234592 9776.11792032698 15.9863729476929 13.6576299667358 10.3978810310364 0 5.6173357963562 222 206390.713972001 206390.713972001 2818808 2818808 46054.8427166335 46054.8427166335 629000 629000 1113.00152040326 504462.749887393 21747.9065573587 482714.843330034 6260 2823995 121739 2702256 0 0 0 0 15.6364405155182 1731333721.33978 47552
