# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 10 2025 at 18:27:23+0100
# parameter filename: "./TOV_K_105_res_1_5.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.10-17.27.20-8277
# Run ID: run-TOV_K_105_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.10-17.27.20-8277
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
0 0 1.66195158961392e-05
512 0.375 2.00937429446962e-05
1024 0.75 2.49630391826594e-05
1536 1.125 2.86509520674931e-05
2048 1.5 3.16938962671918e-05
2560 1.875 3.42220647774491e-05
3072 2.25 3.58928044476373e-05
3584 2.625 3.66859063848578e-05
4096 3 3.69375572310265e-05
4608 3.375 3.70027782560914e-05
5120 3.75 3.71203219850232e-05
5632 4.125 3.74606814855364e-05
6144 4.5 3.80350923795196e-05
6656 4.875 3.87381293961181e-05
7168 5.25 3.94623751126832e-05
7680 5.625 4.01313439686481e-05
8192 6 4.06594290923796e-05
8704 6.375 4.10143442537654e-05
9216 6.75 4.13038423778418e-05
9728 7.125 4.16745489502431e-05
10240 7.5 4.21722998345523e-05
10752 7.875 4.27673315983959e-05
11264 8.25 4.34164376596613e-05
11776 8.625 4.40716657939938e-05
12288 9 4.46791304066434e-05
12800 9.375 4.5226589250992e-05
13312 9.75 4.57420938566201e-05
13824 10.125 4.6255313485221e-05
14336 10.5 4.68175571259511e-05
14848 10.875 4.74931582727706e-05
15360 11.25 4.8272478623026e-05
15872 11.625 4.90554968778196e-05
16384 12 4.97676778309446e-05
16896 12.375 5.04451545771913e-05
17408 12.75 5.1137362563107e-05
17920 13.125 5.18263153564083e-05
18432 13.5 5.24942111007317e-05
18944 13.875 5.31610665030174e-05
19456 14.25 5.38314457166218e-05
19968 14.625 5.44849787382222e-05
20480 15 5.51206388499855e-05
20992 15.375 5.57485177912732e-05
21504 15.75 5.63684694882e-05
22016 16.125 5.69715030344102e-05
22528 16.5 5.75512359992037e-05
23040 16.875 5.81001190730588e-05
23552 17.25 5.86273138717249e-05
24064 17.625 5.9169613762723e-05
24576 18 5.97648700453448e-05
25088 18.375 6.03838422382347e-05
25600 18.75 6.0952253210375e-05
26112 19.125 6.14538565468957e-05
26624 19.5 6.19460538077389e-05
27136 19.875 6.24523630665455e-05
27648 20.25 6.29456335142871e-05
28160 20.625 6.34220377901615e-05
28672 21 6.39035452081389e-05
29184 21.375 6.43908459346929e-05
29696 21.75 6.48704199528067e-05
30208 22.125 6.53469429392714e-05
30720 22.5 6.58242986745176e-05
31232 22.875 6.63020437818481e-05
31744 23.25 6.67975508665909e-05
32256 23.625 6.73251893961086e-05
32768 24 6.78546928201448e-05
33280 24.375 6.83387716360162e-05
33792 24.75 6.87834329537164e-05
34304 25.125 6.92252424669994e-05
34816 25.5 6.96753174809434e-05
35328 25.875 7.01359388780628e-05
35840 26.25 7.06325529788019e-05
36352 26.625 7.1174477264132e-05
36864 27 7.17223100709897e-05
37376 27.375 7.22314606157331e-05
37888 27.75 7.27006227002844e-05
38400 28.125 7.31559727792095e-05
38912 28.5 7.36229311342662e-05
39424 28.875 7.41098207384647e-05
39936 29.25 7.45996680272295e-05
40448 29.625 7.50675832293167e-05
40960 30 7.55111372829518e-05
41472 30.375 7.59673328730324e-05
41984 30.75 7.64713734393726e-05
42496 31.125 7.70104001982548e-05
43008 31.5 7.75337530107712e-05
43520 31.875 7.79981311454703e-05
44032 32.25 7.84096913160299e-05
44544 32.625 7.88199462631793e-05
45056 33 7.92860798649504e-05
45568 33.375 7.98126683052175e-05
46080 33.75 8.03558655919738e-05
46592 34.125 8.08749410579412e-05
47104 34.5 8.13609573587418e-05
47616 34.875 8.18167781671022e-05
48128 35.25 8.22455770529763e-05
48640 35.625 8.2668771603795e-05
49152 36 8.31094526128965e-05
49664 36.375 8.35584137489808e-05
50176 36.75 8.39984059785992e-05
50688 37.125 8.44413611439964e-05
51200 37.5 8.49100019208421e-05
51712 37.875 8.53930621989641e-05
52224 38.25 8.58514224916176e-05
52736 38.625 8.6263483616415e-05
53248 39 8.66440597767879e-05
53760 39.375 8.70314311076661e-05
54272 39.75 8.74576745105799e-05
54784 40.125 8.7916931915956e-05
55296 40.5 8.83674283830106e-05
55808 40.875 8.8773257495064e-05
56320 41.25 8.91413495505377e-05
56832 41.625 8.94970838729009e-05
57344 42 8.98533055474144e-05
57856 42.375 9.02154538006802e-05
58368 42.75 9.05941624763104e-05
58880 43.125 9.09910451118919e-05
59392 43.5 9.13940521526937e-05
59904 43.875 9.18037193881674e-05
60416 44.25 9.22241073930511e-05
