# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 10 2025 at 18:27:23+0100
# parameter filename: "./TOV_K_105_res_1_5.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.10-17.27.20-8277
# Run ID: run-TOV_K_105_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.10-17.27.20-8277
#
# HYDROBASE::eps (hydrobase-eps)
# 1:iteration 2:time 3:data
# data columns: 3:eps
0 0 0.13439999920717
512 0.375 0.134220895988163
1024 0.75 0.134036405172237
1536 1.125 0.133850304390687
2048 1.5 0.133675043431732
2560 1.875 0.133508078557789
3072 2.25 0.133351048147254
3584 2.625 0.133206414394679
4096 3 0.13307453597375
4608 3.375 0.132950447656594
5120 3.75 0.132832926566695
5632 4.125 0.132721735096234
6144 4.5 0.13262135607521
6656 4.875 0.132535041340524
7168 5.25 0.132461983719796
7680 5.625 0.132400911271045
8192 6 0.132350222296163
8704 6.375 0.132308150321047
9216 6.75 0.132272838501745
9728 7.125 0.132242349767342
10240 7.5 0.13221468533999
10752 7.875 0.132187847975668
11264 8.25 0.132159918545505
11776 8.625 0.132129102229985
12288 9 0.132093763247264
12800 9.375 0.132052489997135
13312 9.75 0.132004202946013
13824 10.125 0.131948099496207
14336 10.5 0.131883532928847
14848 10.875 0.131809901868384
15360 11.25 0.131726755599332
15872 11.625 0.131634000006608
16384 12 0.131531980800996
16896 12.375 0.131421159340727
17408 12.75 0.131301696338296
17920 13.125 0.131175767895601
18432 13.5 0.131046847255176
18944 13.875 0.130915277713563
19456 14.25 0.130781498917998
19968 14.625 0.130645547855691
20480 15 0.130506842377695
20992 15.375 0.130364636092613
21504 15.75 0.130218601993007
22016 16.125 0.130068874938182
22528 16.5 0.129915630342083
23040 16.875 0.129758846905824
23552 17.25 0.129598516596571
24064 17.625 0.129434841971554
24576 18 0.129268022550953
25088 18.375 0.129097992473552
25600 18.75 0.128924577789618
26112 19.125 0.128747980843835
26624 19.5 0.128568902852903
27136 19.875 0.128387975799193
27648 20.25 0.128205191613142
28160 20.625 0.128020051837395
28672 21 0.127832233636102
29184 21.375 0.127641974693776
29696 21.75 0.127449830538682
30208 22.125 0.127256210729421
30720 22.5 0.127061205787696
31232 22.875 0.126864756749906
31744 23.25 0.126666892520441
32256 23.625 0.126467832975471
32768 24 0.126267941809048
33280 24.375 0.126067579291801
33792 24.75 0.125866900929636
34304 25.125 0.125665700727302
34816 25.5 0.125463493786092
35328 25.875 0.125259809090124
35840 26.25 0.125054493060336
36352 26.625 0.124847735270489
36864 27 0.124639712341778
37376 27.375 0.124429633213216
37888 27.75 0.124216562477112
38400 28.125 0.124000036727596
38912 28.5 0.123780052728985
39424 28.875 0.123556919137115
39936 29.25 0.123330838660711
40448 29.625 0.123101689345721
40960 30 0.122869210684671
41472 30.375 0.122633335059094
41984 30.75 0.122394286100442
42496 31.125 0.122152359242797
43008 31.5 0.121907753117392
43520 31.875 0.121660485368152
44032 32.25 0.121410455139798
44544 32.625 0.121157631504768
45056 33 0.120902208490818
45568 33.375 0.120644564628245
46080 33.75 0.120385038523075
46592 34.125 0.120123763448376
47104 34.5 0.119860773931944
47616 34.875 0.1195962569585
48128 35.25 0.119330605080938
48640 35.625 0.119064185768597
