# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 10 2025 at 18:27:23+0100
# parameter filename: "./TOV_K_105_res_1_5.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.10-17.27.20-8277
# Run ID: run-TOV_K_105_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.10-17.27.20-8277
#
# HYDROBASE::rho (hydrobase-rho)
# 1:iteration 2:time 3:data
# data columns: 3:rho
204288 149.625 0.00124904257894479
204800 150 0.00124837825773768
205312 150.375 0.00124767718930449
205824 150.75 0.00124693971558362
206336 151.125 0.00124616710685918
206848 151.5 0.00124536041612997
207360 151.875 0.00124451952031986
207872 152.25 0.00124364383133817
208384 152.625 0.00124273414502694
208896 153 0.00124179322674241
209408 153.375 0.00124082405432105
209920 153.75 0.00123982782061716
210432 154.125 0.00123880434138956
210944 154.5 0.00123775451115645
211456 154.875 0.00123668271041745
211968 155.25 0.00123559533408843
212480 155.625 0.00123450153627886
212992 156 0.00123340558660591
213504 156.375 0.00123230729480926
214016 156.75 0.00123120655030828
214528 157.125 0.00123010273276001
215040 157.5 0.00122899478448468
215552 157.875 0.00122788218860448
216064 158.25 0.0012267651684916
216576 158.625 0.00122564342415329
217088 159 0.00122451516969148
217600 159.375 0.00122337811265727
218112 159.75 0.00122223122765926
218624 160.125 0.00122107486939047
219136 160.5 0.00121990899923674
219648 160.875 0.00121873187317986
220160 161.25 0.00121754081769543
220672 161.625 0.00121633392487206
221184 162 0.00121511060555215
221696 162.375 0.00121387075991798
222208 162.75 0.00121261386214226
222720 163.125 0.00121133869478153
223232 163.5 0.00121004345510383
223744 163.875 0.00120872613912736
224256 164.25 0.00120738542027527
224768 164.625 0.00120602141741448
225280 165 0.00120463515943726
225792 165.375 0.00120322691318196
226304 165.75 0.00120179535474264
226816 166.125 0.00120033888846722
227328 166.5 0.00119885765249837
227840 166.875 0.00119735366888338
228352 167.25 0.00119582893939229
228864 167.625 0.00119428400862707
229376 168 0.00119271879840323
229888 168.375 0.00119113465993537
230400 168.75 0.00118953445861848
230912 169.125 0.00118792107775251
231424 169.5 0.00118629629008301
231936 169.875 0.00118466099392582
232448 170.25 0.00118301617578803
232960 170.625 0.00118136336915852
233472 171 0.0011797044883626
233984 171.375 0.00117804159143809
234496 171.75 0.00117637663730092
235008 172.125 0.00117471105598569
235520 172.5 0.00117304551538397
236032 172.875 0.00117138038088419
236544 173.25 0.00116971644235611
237056 173.625 0.00116805495912466
237568 174 0.00116639693737964
238080 174.375 0.00116474256389701
238592 174.75 0.00116309143076628
239104 175.125 0.00116144317048387
239616 175.5 0.00115979774173343
240128 175.875 0.00115815517249478
240640 176.25 0.00115651510704923
241152 176.625 0.00115487652827276
241664 177 0.00115323801065114
242176 177.375 0.00115159845511424
242688 177.75 0.00114995750827213
243200 178.125 0.00114831499044262
243712 178.5 0.00114666998591775
244224 178.875 0.00114502079429918
244736 179.25 0.00114336600017677
245248 179.625 0.00114170544287321
245760 180 0.00114003979683045
246272 180.375 0.00113836916217403
246784 180.75 0.0011366923459167
247296 181.125 0.00113500790707005
247808 181.5 0.0011333156228669
248320 181.875 0.00113161259916648
248832 182.25 0.00112989697705998
249344 182.625 0.00112816967978132
249856 183 0.00112643190108437
250368 183.375 0.00112468568670438
250880 183.75 0.00112293366908155
251392 184.125 0.00112117845075218
251904 184.5 0.00111942251214774
252416 184.875 0.00111766839051462
252928 185.25 0.00111591838668972
253440 185.625 0.00111417434511452
253952 186 0.00111243792365776
254464 186.375 0.00111071117841172
254976 186.75 0.00110899633100954
255488 187.125 0.00110729479853629
256000 187.5 0.00110560687094809
256512 187.875 0.00110393250200311
257024 188.25 0.00110227206313447
257536 188.625 0.00110062611268876
258048 189 0.00109899476990781
258560 189.375 0.00109737769823728
259072 189.75 0.00109577459399304
259584 190.125 0.00109418530568102
260096 190.5 0.00109260939971386
260608 190.875 0.00109104563132435
261120 191.25 0.00108949192333369
261632 191.625 0.00108794808711815
262144 192 0.00108641483207391
262656 192.375 0.00108489305480433
263168 192.75 0.00108338316845387
263680 193.125 0.00108188493121935
264192 193.5 0.00108039806042971
264704 193.875 0.00107892290269417
265216 194.25 0.00107746060504712
265728 194.625 0.00107601264488059
266240 195 0.00107458011301818
266752 195.375 0.00107316345943348
267264 195.75 0.00107176290340138
267776 196.125 0.00107037904731195
268288 196.5 0.00106901308624008
268800 196.875 0.00106766647222518
269312 197.25 0.00106634041862086
269824 197.625 0.00106503570114982
270336 198 0.00106375287936935
270848 198.375 0.00106249268654808
271360 198.75 0.00106125618278063
271872 199.125 0.00106004449349095
272384 199.5 0.00105885842399829
272896 199.875 0.00105769842684946
273408 200.25 0.00105656495716195
273920 200.625 0.00105545871791434
274432 201 0.00105438047352574
274944 201.375 0.00105333075601553
275456 201.75 0.00105230988734479
275968 202.125 0.00105131816586278
276480 202.5 0.00105035581497627
276992 202.875 0.00104942278437095
277504 203.25 0.00104851883998216
278016 203.625 0.00104764395836877
278528 204 0.00104679896922108
279040 204.375 0.00104598484864609
279552 204.75 0.00104520486927215
280064 205.125 0.00104448413826044
280576 205.5 0.00104382596354306
281088 205.875 0.00104322674584323
281600 206.25 0.00104268253597285
282112 206.625 0.00104219014868268
282624 207 0.00104174598014173
283136 207.375 0.00104134621733501
283648 207.75 0.00104098723508474
284160 208.125 0.00104066551330352
284672 208.5 0.00104037750383165
285184 208.875 0.00104011981406563
285696 209.25 0.00103988944467733
286208 209.625 0.00103968373632872
286720 210 0.00103950029006822
287232 210.375 0.00103933719948118
287744 210.75 0.00103919323557056
288256 211.125 0.00103906749705521
288768 211.5 0.0010389589048001
289280 211.875 0.00103886633186799
289792 212.25 0.00103878926898709
290304 212.625 0.00103872804418574
290816 213 0.00103868316342946
291328 213.375 0.00103865457254155
291840 213.75 0.00103864179186059
292352 214.125 0.00103864472344464
292864 214.5 0.00103866404580203
293376 214.875 0.00103870067139001
293888 215.25 0.00103875497081564
294400 215.625 0.00103882672715935
294912 216 0.00103891579077698
295424 216.375 0.00103902256407721
295936 216.75 0.00103914785130217
296448 217.125 0.00103929233827713
296960 217.5 0.00103945628484994
297472 217.875 0.00103963967531103
297984 218.25 0.00103984246954464
298496 218.625 0.00104006480621282
299008 219 0.00104030712096012
299520 219.375 0.00104057003649347
300032 219.75 0.00104085399987397
300544 220.125 0.00104115898585917
301056 220.5 0.0010414846855871
301568 220.875 0.00104183100730562
302080 221.25 0.00104219827777739
302592 221.625 0.00104258693696491
303104 222 0.00104299716886599
303616 222.375 0.00104342887854958
304128 222.75 0.00104388186124253
304640 223.125 0.00104435584218777
305152 223.5 0.00104485046171762
305664 223.875 0.00104536544430482
306176 224.25 0.00104590080282741
306688 224.625 0.00104645670035535
307200 225 0.00104703302108345
307712 225.375 0.00104762918036325
308224 225.75 0.00104824445987894
308736 226.125 0.00104887848077136
309248 226.5 0.00104953113961903
309760 226.875 0.00105020199004968
310272 227.25 0.00105087696219916
310784 227.625 0.00105153781403645
311296 228 0.00105218815524097
311808 228.375 0.00105283291319826
312320 228.75 0.00105347763411388
312832 229.125 0.0010541281648706
313344 229.5 0.00105479016993779
313856 229.875 0.00105546866371104
314368 230.25 0.00105616782942625
314880 230.625 0.00105689115434911
315392 231 0.00105764154389911
315904 231.375 0.00105842108420168
316416 231.75 0.00105923057732897
316928 232.125 0.00106006932175802
317440 232.5 0.00106093540170935
317952 232.875 0.00106182625374693
318464 233.25 0.0010627390873237
318976 233.625 0.00106367099057073
319488 234 0.00106461889966895
320000 234.375 0.00106557972430657
320512 234.75 0.00106655076491226
321024 235.125 0.00106753025754413
321536 235.5 0.00106851766530629
322048 235.875 0.00106951346439635
322560 236.25 0.00107051863365953
323072 236.625 0.00107153437291564
323584 237 0.00107256229809176
324096 237.375 0.00107360474305929
324608 237.75 0.00107466460336524
325120 238.125 0.00107574467337739
325632 238.5 0.00107684702556728
326144 238.875 0.00107797291751609
326656 239.25 0.00107912310960726
327168 239.625 0.00108029810373572
327680 240 0.00108149804204845
328192 240.375 0.00108272242987627
328704 240.75 0.00108396997891698
329216 241.125 0.00108523872438884
329728 241.5 0.00108652639759207
330240 241.875 0.00108783087289566
330752 242.25 0.00108915037620295
331264 242.625 0.00109048327676063
331776 243 0.00109182773404839
332288 243.375 0.00109318173313375
332800 243.75 0.00109454364503207
333312 244.125 0.00109591277189957
333824 244.5 0.00109728925727189
334336 244.875 0.00109867343487032
334848 245.25 0.0011000653204477
335360 245.625 0.00110146475189684
335872 246 0.00110287192612511
336384 246.375 0.00110428767795834
336896 246.75 0.00110571319704532
337408 247.125 0.00110714948700949
337920 247.5 0.00110859705320998
338432 247.875 0.00111005598154317
338944 248.25 0.00111152620455946
339456 248.625 0.00111300769907551
339968 249 0.00111450050365323
340480 249.375 0.00111600455815713
340992 249.75 0.00111751946543637
341504 250.125 0.00111904439731037
342016 250.5 0.00112057831836585
342528 250.875 0.00112212036859753
343040 251.25 0.00112366998445764
343552 251.625 0.00112522658535439
344064 252 0.00112678920312359
344576 252.375 0.00112835656519076
345088 252.75 0.00112992760527594
345600 253.125 0.00113150182234469
346112 253.5 0.0011330790676237
346624 253.875 0.00113465901969466
347136 254.25 0.00113624094350692
347648 254.625 0.00113782393890504
348160 255 0.00113940732767253
348672 255.375 0.0011409907774377
349184 255.75 0.00114257413745634
349696 256.125 0.00114415721613662
350208 256.5 0.00114573966278424
350720 256.875 0.0011473209734783
351232 257.25 0.00114890058594818
351744 257.625 0.00115047798750461
352256 258 0.00115205273774052
352768 258.375 0.00115362440514384
353280 258.75 0.00115519253907762
353792 259.125 0.00115675673844365
354304 259.5 0.001158316703415
354816 259.875 0.00115987215550798
355328 260.25 0.00116142271324335
355840 260.625 0.0011629679068442
356352 261 0.00116450735128154
356864 261.375 0.00116604088777737
357376 261.75 0.00116756852357069
357888 262.125 0.00116909022564756
358400 262.5 0.00117060579050947
358912 262.875 0.00117211491989738
359424 263.25 0.00117361738193036
359936 263.625 0.00117511303934443
360448 264 0.00117660171717039
360960 264.375 0.00117808310008963
361472 264.75 0.00117955678598591
361984 265.125 0.00118102238953148
362496 265.5 0.00118247954415529
363008 265.875 0.00118392782265079
363520 266.25 0.00118536668499832
364032 266.625 0.00118679547298156
364544 267 0.00118821342536949
365056 267.375 0.00118961975110737
365568 267.75 0.00119101376501033
366080 268.125 0.0011923949383461
366592 268.5 0.00119376273397632
367104 268.875 0.00119511637000042
367616 269.25 0.00119645482199677
368128 269.625 0.00119777713158739
368640 270 0.00119908269879775
369152 270.375 0.00120037120971702
369664 270.75 0.00120164226505655
370176 271.125 0.00120289514057312
370688 271.5 0.00120412896778236
371200 271.875 0.00120534312442929
371712 272.25 0.00120653737490212
372224 272.625 0.00120771161309404
372736 273 0.00120886553713801
373248 273.375 0.00120999862820884
373760 273.75 0.00121111040185552
374272 274.125 0.00121220060275386
374784 274.5 0.00121326915499213
375296 274.875 0.00121431597856143
375808 275.25 0.00121534085017178
376320 275.625 0.00121634336619881
376832 276 0.00121732301054956
377344 276.375 0.00121827933058891
377856 276.75 0.00121921211685145
378368 277.125 0.00122012137055589
378880 277.5 0.00122100699615662
379392 277.875 0.00122186849673709
379904 278.25 0.00122270503093902
380416 278.625 0.00122351582015244
380928 279 0.0012243004880929
381440 279.375 0.00122505896164117
381952 279.75 0.00122578331290189
382464 280.125 0.00122645782550003
382976 280.5 0.00122708236330322
383488 280.875 0.0012276584197504
384000 281.25 0.00122818810543524
384512 281.625 0.00122867402901554
385024 282 0.001229119005638
385536 282.375 0.00122952567107339
386048 282.75 0.0012298962360039
386560 283.125 0.00123023255470815
387072 283.5 0.00123053643196445
387584 283.875 0.0012308098677207
388096 284.25 0.00123105497857177
388608 284.625 0.00123127362278073
389120 285 0.00123146703930818
389632 285.375 0.00123163583205034
390144 285.75 0.00123178033694383
390656 286.125 0.00123190103886339
391168 286.5 0.00123199863499969
391680 286.875 0.00123207369959969
392192 287.25 0.00123212632912159
392704 287.625 0.00123215614514842
393216 288 0.00123216261217922
393728 288.375 0.00123214531086588
394240 288.75 0.00123210394322443
394752 289.125 0.00123203819214999
395264 289.5 0.00123194764124194
395776 289.875 0.00123183179466594
396288 290.25 0.00123169023906738
396800 290.625 0.00123152282592411
397312 291 0.00123132946956559
397824 291.375 0.0012311101337841
398336 291.75 0.00123086567569131
398848 292.125 0.00123059650725368
399360 292.5 0.00123030216663549
399872 292.875 0.00122998177629834
400384 293.25 0.00122963429516512
400896 293.625 0.00122925863037409
401408 294 0.00122885377546621
401920 294.375 0.00122841899836633
402432 294.75 0.00122795393764357
402944 295.125 0.00122745854326019
403456 295.5 0.00122693297185699
403968 295.875 0.00122637755034051
404480 296.25 0.00122579278466957
404992 296.625 0.00122517934942187
405504 297 0.00122453806712801
406016 297.375 0.00122386989083786
406528 297.75 0.00122317583813076
407040 298.125 0.00122245686540853
407552 298.5 0.00122171379859178
408064 298.875 0.00122094742439089
408576 299.25 0.00122015865226656
409088 299.625 0.00121934854818822
409600 300 0.00121851817649757
410112 300.375 0.00121766839612529
410624 300.75 0.00121679981026276
411136 301.125 0.00121591293044017
411648 301.5 0.00121500841929751
412160 301.875 0.00121408718302176
412672 302.25 0.00121315027213733
413184 302.625 0.00121219953840098
413696 303 0.00121123784039524
414208 303.375 0.00121026776730698
414720 303.75 0.00120929164075374
415232 304.125 0.00120831149657103
415744 304.5 0.00120732880910702
416256 304.875 0.00120634425097836
416768 305.25 0.00120535771827896
417280 305.625 0.00120436859039134
417792 306 0.00120337605615289
418304 306.375 0.00120237919064939
418816 306.75 0.00120137687720866
419328 307.125 0.001200367792967
419840 307.5 0.00119935048051738
420352 307.875 0.00119832369852923
420864 308.25 0.00119728846214119
421376 308.625 0.00119624714835526
421888 309 0.00119520009431112
422400 309.375 0.00119414626475751
422912 309.75 0.00119308456920905
423424 310.125 0.00119201374682085
423936 310.5 0.00119093246437672
424448 310.875 0.00118983964032336
424960 311.25 0.00118873464575776
425472 311.625 0.00118761712092682
425984 312 0.00118648661881149
426496 312.375 0.00118534250085243
427008 312.75 0.00118418416810751
427520 313.125 0.00118301130521913
428032 313.5 0.00118182388621241
428544 313.875 0.00118062205564883
429056 314.25 0.00117940608934204
429568 314.625 0.00117817638567395
430080 315 0.00117693332426551
430592 315.375 0.00117567708187775
431104 315.75 0.00117440769886373
431616 316.125 0.00117312543005104
432128 316.5 0.00117183098822163
432640 316.875 0.00117052533782218
433152 317.25 0.00116920923945257
433664 317.625 0.00116788306558229
434176 318 0.00116654705618111
