# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 10 2025 at 18:27:23+0100
# parameter filename: "./TOV_K_105_res_1_5.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.10-17.27.20-8277
# Run ID: run-TOV_K_105_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.10-17.27.20-8277
#
# ADMBASE::betax (admbase-shift)
# 1:iteration 2:time 3:data
# data columns: 3:betax 4:betay 5:betaz
46592 34.125 -0.00154699450285069 -0.00154699471460392 -0.00154699521445851
47104 34.5 -0.00156033414086732 -0.00156033436554556 -0.00156033485215121
47616 34.875 -0.00157284799955974 -0.00157284824259044 -0.00157284870424434
48128 35.25 -0.00158441805318055 -0.00158441828797883 -0.00158441873974559
48640 35.625 -0.00159531930694689 -0.00159531955823331 -0.00159532001349927
49152 36 -0.00160578492841137 -0.00160578528346971 -0.00160578578207893
49664 36.375 -0.0016157428096551 -0.00161574327400937 -0.00161574393626306
50176 36.75 -0.00162507615962284 -0.00162507655104887 -0.00162507750578065
50688 37.125 -0.00163400149232465 -0.00163400157696131 -0.00163400280157591
51200 37.5 -0.00164295952194151 -0.0016429592979762 -0.00164296060587977
51712 37.875 -0.00165209498537649 -0.00165209479174672 -0.00165209597811069
52224 38.25 -0.00166098139171713 -0.00166098165033902 -0.00166098254191289
52736 38.625 -0.00166891929834326 -0.00166892011317994 -0.00166892054702115
53248 39 -0.00167547404161033 -0.00167547508449738 -0.0016754750873405
53760 39.375 -0.00168079964506296 -0.00168080041367567 -0.00168080036637903
54272 39.75 -0.00168556129079101 -0.00168556140178181 -0.00168556171982735
54784 40.125 -0.00169046239452104 -0.00169046170543836 -0.0016904623473476
55296 40.5 -0.00169567514566869 -0.00169567385068903 -0.00169567435929831
55808 40.875 -0.00170075893739787 -0.00170075761851658 -0.00170075758838082
56320 41.25 -0.0017052077020693 -0.00170520696675385 -0.00170520634589197
56832 41.625 -0.00170890717207885 -0.00170890697550239 -0.00170890608206267
57344 42 -0.00171192622546288 -0.00171192578612327 -0.00171192510596383
57856 42.375 -0.00171415492257782 -0.00171415362063832 -0.00171415336384648
58368 42.75 -0.00171548653063662 -0.00171548468419877 -0.00171548450548687
58880 43.125 -0.00171675621357048 -0.00171675509985898 -0.001716751377534
59392 43.5 -0.00171865721408283 -0.00171865584483571 -0.00171865126683886
59904 43.875 -0.00172008357695671 -0.00172008198524922 -0.00172007605260206
60416 44.25 -0.00172102998697587 -0.00172102831112084 -0.00172102141491469
60928 44.625 -0.00172164001488255 -0.00172163772382152 -0.00172163093775535
61440 45 -0.00172178260995962 -0.00172177911416472 -0.00172177326856418
61952 45.375 -0.0017211067531166 -0.00172110278227378 -0.00172109785734465
62464 45.75 -0.00171963714757078 -0.0017196342582152 -0.00171962961093743
62976 46.125 -0.00171775471921226 -0.00171775340006054 -0.00171774857045571
63488 46.5 -0.00171556074572092 -0.00171556025358534 -0.00171555537175116
64000 46.875 -0.00171283958328412 -0.00171283935090815 -0.00171283453705019
64512 47.25 -0.00170965016008686 -0.00170965010285707 -0.00170964499582855
65024 47.625 -0.00170640422406656 -0.00170640426634956 -0.00170639868018929
65536 48 -0.00170327256553592 -0.00170327298916619 -0.00170326739325585
66048 48.375 -0.00169987826226261 -0.00169987977391849 -0.00169987455440179
66560 48.75 -0.0016957096401189 -0.00169571237681689 -0.00169570733045744
67072 49.125 -0.00169065778602587 -0.00169066104067421 -0.001690656132601
67584 49.5 -0.00168499638408563 -0.00168499958843677 -0.00168499555977234
68096 49.875 -0.00167896051001097 -0.00167896386285195 -0.00167896145372765
68608 50.25 -0.00167263037708447 -0.0016726345522487 -0.00167263343174294
69120 50.625 -0.00166613969706946 -0.00166614523497608 -0.00166614439635798
69632 51 -0.00165956410377341 -0.00165957090826252 -0.00165957002051159
70144 51.375 -0.00165263448852062 -0.00165264210692803 -0.00165264162557977
70656 51.75 -0.00164500019775633 -0.00164500863377819 -0.00164500864749284
71168 52.125 -0.0016366929828447 -0.00163670266507242 -0.00163670282767763
71680 52.5 -0.00162796860559744 -0.00162797982328578 -0.00162798038116346
72192 52.875 -0.00161890783327836 -0.00161892070727962 -0.00161892235561638
72704 53.25 -0.00160944712568239 -0.00160946167296276 -0.00160946462102388
73216 53.625 -0.00159948339794503 -0.00159949932530024 -0.00159950338880903
73728 54 -0.00158885131943483 -0.00158886832946558 -0.00158887336403537
74240 54.375 -0.00157764973590867 -0.00157766805348515 -0.00157767380945678
74752 54.75 -0.00156649471216053 -0.0015665148690444 -0.0015665211033535
75264 55.125 -0.00155580751995039 -0.00155582992348074 -0.00155583661389608
75776 55.5 -0.00154502494318344 -0.00154504985711567 -0.00154505677071956
76288 55.875 -0.00153328259253223 -0.00153331000463428 -0.00153331675199242
76800 56.25 -0.00152067587471689 -0.00152070524967855 -0.00152071228905151
77312 56.625 -0.00150798205250571 -0.00150801255212916 -0.00150802104125751
77824 57 -0.00149533877804356 -0.0014953698366535 -0.00149537994309084
78336 57.375 -0.00148216949210428 -0.00148220122655828 -0.00148221172624126
78848 57.75 -0.00146831778497076 -0.00146835079328249 -0.00146836083271907
79360 58.125 -0.00145427560712655 -0.00145431001584494 -0.0014543201969668
79872 58.5 -0.00144027423410412 -0.00144030926637919 -0.00144032042353452
80384 58.875 -0.00142602971273999 -0.00142606497870348 -0.00142607669173867
80896 59.25 -0.00141144233440937 -0.00141147879341328 -0.00141148973533203
81408 59.625 -0.00139675794944756 -0.00139679637018037 -0.00139680582196978
81920 60 -0.00138190962976428 -0.00138194864875748 -0.00138195702626292
82432 60.375 -0.00136635898829149 -0.00136639630385018 -0.00136640409549135
82944 60.75 -0.00134987452401677 -0.00134990975723382 -0.00134991657575748
83456 61.125 -0.00133309372365218 -0.00133312844840134 -0.00133313370944722
83968 61.5 -0.00131693239747652 -0.00131696748590247 -0.00131697151686365
84480 61.875 -0.00130144370862497 -0.00130147812777264 -0.00130148153502975
84992 62.25 -0.00128562203274718 -0.00128565444495414 -0.00128565667905669
85504 62.625 -0.00126863721976886 -0.00126866768622898 -0.0012686674617934
86016 63 -0.00125096133163011 -0.001250990878652 -0.00125098774942086
86528 63.375 -0.00123371454065321 -0.00123374338489821 -0.00123373780294995
87040 63.75 -0.00121710849752906 -0.00121713523226962 -0.00121712747196624
87552 64.125 -0.00120029605997146 -0.00120031908483647 -0.00120030913761619
88064 64.5 -0.00118326184041709 -0.00118327572107547 -0.00118327141982696
88576 64.875 -0.00116703585616192 -0.0011670461983052 -0.00116704100057823
89088 65.25 -0.00115012873283926 -0.00115013257860261 -0.00115012887266697
89600 65.625 -0.00113349675496585 -0.0011334947497496 -0.00113349234202626
90112 66 -0.00111762753090309 -0.00111762271529619 -0.00111762018537592
90624 66.375 -0.00110166279774883 -0.00110165699479934 -0.00110165398692466
91136 66.75 -0.00108458283943942 -0.0010845757117841 -0.00108457238223879
91648 67.125 -0.00106655594473453 -0.00106654645652651 -0.00106654267595884
92160 67.5 -0.00104846935076703 -0.00104845671237685 -0.00104845302555409
92672 67.875 -0.00103068629346572 -0.00103067005196948 -0.00103066755288104
93184 68.25 -0.00101293480968919 -0.00101291515654528 -0.00101291389242537
93696 68.625 -0.000995043492081819 -0.000995021391261789 -0.000995020662291673
94208 69 -0.000977177270950579 -0.000977153659119243 -0.000977153748113587
94720 69.375 -0.000959492790603221 -0.000959467779016048 -0.000959469839680194
95232 69.75 -0.00094195150997523 -0.000941924464473489 -0.000941928945050385
95744 70.125 -0.000924443672693276 -0.000924414011544905 -0.000924420470145415
96256 70.5 -0.000906895487632745 -0.000906863518350716 -0.000906871717682467
96768 70.875 -0.000889188797744723 -0.000889155916221803 -0.00088916621892812
97280 71.25 -0.000871059501386938 -0.000871027115137889 -0.000871039835438738
97792 71.625 -0.000852310218099017 -0.000852278900847729 -0.000852294112309277
98304 72 -0.000833222997787712 -0.000833192362380725 -0.000833210224061896
98816 72.375 -0.000814422595544865 -0.000814392040011222 -0.000814412521059545
99328 72.75 -0.000796062337304638 -0.000796032048158651 -0.000796054506186507
99840 73.125 -0.000777549427995251 -0.000777520037601362 -0.000777544082305793
100352 73.5 -0.000758480115086048 -0.000758451513957388 -0.000758478044338968
100864 73.875 -0.000739386741223511 -0.000739358096383203 -0.000739388303805578
101376 74.25 -0.00072098157776235 -0.000720952749428869 -0.000720986218054586
101888 74.625 -0.000703056553486582 -0.000703028808534826 -0.000703063967767856
102400 75 -0.000684807279628111 -0.000684782011414225 -0.000684818182026311
102912 75.375 -0.000665965928714751 -0.000665943207257194 -0.00066598097103228
103424 75.75 -0.000646895981355297 -0.000646875156187505 -0.000646914685567774
103936 76.125 -0.000627720359374428 -0.000627701579005553 -0.000627741446528619
104448 76.5 -0.000609257429738316 -0.000609232829187475 -0.000609268109953884
104960 76.875 -0.000591258030085923 -0.000591235167690728 -0.000591267851444207
105472 77.25 -0.0005731050679342 -0.000573085695300775 -0.000573115254486767
105984 77.625 -0.000554827280465444 -0.000554811750895206 -0.000554837978908768
106496 78 -0.000536549242535812 -0.000536535350884763 -0.000536558437126489
107008 78.375 -0.00051857671529718 -0.000518561994454585 -0.000518582257906009
107520 78.75 -0.000501064512282349 -0.000501048880302111 -0.00050106603076806
108032 79.125 -0.000483714031658757 -0.000483699141861469 -0.000483712059098384
108544 79.5 -0.000466052236245031 -0.000466039330279082 -0.000466047102839838
109056 79.875 -0.000450369946763618 -0.000450340447353654 -0.000450332495915211
109568 80.25 -0.000436068030880745 -0.000436031352932134 -0.000436011069331489
110080 80.625 -0.000422959120818919 -0.000422929301820985 -0.000422904455406935
110592 81 -0.000409773922127275 -0.000409746596927217 -0.000409721955910312
111104 81.375 -0.000398530066897446 -0.000398504665627964 -0.000398472675842204
111616 81.75 -0.000387880106193106 -0.000387860091413241 -0.000387831051837176
112128 82.125 -0.000377190110949086 -0.000377171404859906 -0.000377141286260295
112640 82.5 -0.000367591595248647 -0.000367587097327736 -0.000367577073797392
113152 82.875 -0.000359442580171746 -0.000359439463720859 -0.000359428085817512
113664 83.25 -0.000350968545579045 -0.000350966791975527 -0.000350954373387255
114176 83.625 -0.000342469935512272 -0.000342485237275647 -0.000342457202162162
114688 84 -0.000334056820612225 -0.000334073059193068 -0.000334045001822857
115200 84.375 -0.000326302697624117 -0.00032629803225381 -0.000326287319979492
115712 84.75 -0.00031953717957026 -0.000319532996203943 -0.000319522071747533
116224 85.125 -0.000312488417962643 -0.000312485716237536 -0.000312473565853918
116736 85.5 -0.000305744999992984 -0.000305743489025458 -0.000305730062985977
117248 85.875 -0.000299534796549369 -0.000299532910808766 -0.000299519475297596
117760 86.25 -0.000293445684491135 -0.000293442493909654 -0.0002934303301537
118272 86.625 -0.000286914292879172 -0.000286911366716731 -0.000286899873565113
118784 87 -0.000279830367818657 -0.000279833333906652 -0.000279818062828354
119296 87.375 -0.000273044819850996 -0.000273047763637714 -0.000273031742685056
119808 87.75 -0.000267336116975997 -0.000267338534477831 -0.000267328315723671
120320 88.125 -0.000261792249844977 -0.000261794552201289 -0.000261782928763724
120832 88.5 -0.000256531141867702 -0.000256532958697666 -0.000256521494258087
121344 88.875 -0.000251374909139578 -0.000251377077066843 -0.000251365672452888
121856 89.25 -0.000246039350581612 -0.000246042666177307 -0.000246029968317391
122368 89.625 -0.000240647154139715 -0.000240651228285322 -0.000240637300391382
122880 90 -0.000235406968769726 -0.00023541031764559 -0.000235396250366044
123392 90.375 -0.000230106028580444 -0.000230108091719399 -0.000230094068306089
123904 90.75 -0.000224463923105027 -0.000224466316831723 -0.000224452362729946
124416 91.125 -0.000220052169030954 -0.000220055320674333 -0.000220046167834395
124928 91.5 -0.000215911765846465 -0.000215914877591332 -0.000215906256843732
125440 91.875 -0.000211700386159869 -0.000211704363085038 -0.000211695669457346
125952 92.25 -0.000207475036583051 -0.000207479771567878 -0.000207470123274172
126464 92.625 -0.000203144805310611 -0.000203149627373458 -0.000203139308740816
126976 93 -0.000198629827492496 -0.000198634213896426 -0.000198624228826036
127488 93.375 -0.000194059634576115 -0.000194063739710866 -0.00019405414698786
128000 93.75 -0.000189577427665071 -0.000189582025654047 -0.000189572177117899
128512 94.125 -0.000185136742988917 -0.000185142288084842 -0.000185132056969822
129024 94.5 -0.000181617211558979 -0.000181621280908515 -0.000181614491084924
129536 94.875 -0.00017829103832838 -0.000178295927675358 -0.000178288468461298
130048 95.25 -0.000174916748853032 -0.000174922288840695 -0.000174915062326623
130560 95.625 -0.000171394128065019 -0.000171400360182431 -0.000171393735013969
131072 96 -0.000167800780114101 -0.00016780748766549 -0.000167801038480856
131584 96.375 -0.000164227649849732 -0.000164234495809187 -0.000164227750397378
132096 96.75 -0.000160698989701541 -0.000160706488037511 -0.00016070006036935
132608 97.125 -0.000157010626007922 -0.000157018196345706 -0.000157011722505496
133120 97.5 -0.000153275738001514 -0.000153283169870694 -0.000153276355331406
133632 97.875 -0.000149724684016051 -0.000149732121365588 -0.00014972524296668
134144 98.25 -0.000146340815162061 -0.000146348475630285 -0.000146341990450716
134656 98.625 -0.000142867899981778 -0.000142875884701455 -0.000142869688864557
135168 99 -0.000139142245275694 -0.00013915048196503 -0.000139144080495506
135680 99.375 -0.000135277311862074 -0.000135285836446157 -0.000135279121143777
136192 99.75 -0.000131509958339055 -0.000131519964755638 -0.000131513470517231
136704 100.125 -0.000128166970348763 -0.000128171873787814 -0.000128168297944782
137216 100.5 -0.000125879643614654 -0.000125884699613218 -0.000125880786359899
137728 100.875 -0.000123568331532453 -0.000123573743792923 -0.000123569951727347
138240 101.25 -0.000121263255897421 -0.000121269065903239 -0.00012126542004983
138752 101.625 -0.000118932505720316 -0.000118938442809919 -0.000118934660588444
139264 102 -0.000116526814664901 -0.000116532586016739 -0.000116528556086415
139776 102.375 -0.000114050149696305 -0.000114055702882933 -0.000114051533503354
140288 102.75 -0.00011157375156344 -0.000111579226273499 -0.000111575126711765
140800 103.125 -0.000109167970381549 -0.000109173465467628 -0.00010916970576795
141312 103.5 -0.000106823581507616 -0.000106829029705602 -0.000106825792162943
141824 103.875 -0.000104465830034631 -0.00010447132198083 -0.000104468558095556
142336 104.25 -0.000102049235064448 -0.000102055378148583 -0.000102052833989865
142848 104.625 -9.96005468886211e-05 -9.96079327401746e-05 -9.96052643074908e-05
143360 105 -9.71546114277567e-05 -9.71629226126065e-05 -9.71599104128409e-05
143872 105.375 -9.46935108417506e-05 -9.47017092188191e-05 -9.46984175785632e-05
144384 105.75 -9.22746737641517e-05 -9.22813595233704e-05 -9.22783821286299e-05
144896 106.125 -8.99072332798022e-05 -8.99141045341035e-05 -8.99109690154073e-05
145408 106.5 -8.82864854287789e-05 -8.82911088087336e-05 -8.8289330906886e-05
145920 106.875 -8.66978767705083e-05 -8.67022222827187e-05 -8.67000777485284e-05
146432 107.25 -8.51109955575792e-05 -8.51151187682479e-05 -8.51126704708967e-05
146944 107.625 -8.35690169347317e-05 -8.35731366272719e-05 -8.35705486498989e-05
147456 108 -8.20718917481386e-05 -8.20761573821541e-05 -8.20736225738734e-05
147968 108.375 -8.05773597885838e-05 -8.0581768155755e-05 -8.05794185300659e-05
148480 108.75 -7.90331866149558e-05 -7.90376124133581e-05 -7.90354879572875e-05
148992 109.125 -7.7417713922028e-05 -7.74219827334787e-05 -7.74200311846609e-05
149504 109.5 -7.57589463771089e-05 -7.57629135622076e-05 -7.57609858655072e-05
150016 109.875 -7.41115729791184e-05 -7.41151913748069e-05 -7.41130603519821e-05
150528 110.25 -7.25080567860293e-05 -7.25114341076148e-05 -7.25088918834861e-05
151040 110.625 -7.09329009495376e-05 -7.09362407051405e-05 -7.09332647773455e-05
151552 111 -6.93481534774767e-05 -6.93515531531525e-05 -6.9348374753466e-05
152064 111.375 -6.77392173497202e-05 -6.77426168509714e-05 -6.77395505662188e-05
152576 111.75 -6.61266400992574e-05 -6.61300487527062e-05 -6.61272826770003e-05
153088 112.125 -6.45423984877077e-05 -6.45461004230613e-05 -6.45437692145333e-05
153600 112.5 -6.29695506893349e-05 -6.29731411195015e-05 -6.2971286570378e-05
154112 112.875 -6.14394099438814e-05 -6.14410187624854e-05 -6.14393202608086e-05
154624 113.25 -6.04551673234116e-05 -6.0457133065858e-05 -6.04558334588558e-05
155136 113.625 -5.94988032903264e-05 -5.95011573166726e-05 -5.95002300719666e-05
155648 114 -5.8543287416571e-05 -5.85459093583752e-05 -5.85452263744154e-05
156160 114.375 -5.75598944551047e-05 -5.75625813421003e-05 -5.75619680893867e-05
156672 114.75 -5.6535545705345e-05 -5.65381441012003e-05 -5.65374181413162e-05
157184 115.125 -5.54776749477279e-05 -5.54801629992586e-05 -5.54791486481334e-05
157696 115.5 -5.44083965847558e-05 -5.441086527455e-05 -5.44094210051695e-05
158208 115.875 -5.33521936999049e-05 -5.33547581456465e-05 -5.33528401030538e-05
158720 116.25 -5.23217764673435e-05 -5.23244724552698e-05 -5.2322201728355e-05
159232 116.625 -5.13103890564421e-05 -5.13131241905897e-05 -5.13107936948852e-05
159744 117 -5.02973922877513e-05 -5.03000095937575e-05 -5.02979937922764e-05
160256 117.375 -4.92632262853501e-05 -4.92656433521691e-05 -4.92642346278848e-05
160768 117.75 -4.82015808606873e-05 -4.82038827363586e-05 -4.82031408044237e-05
161280 118.125 -4.71209747884549e-05 -4.71233838488942e-05 -4.71231069039565e-05
161792 118.5 -4.60379568888891e-05 -4.60407099398739e-05 -4.60405558466232e-05
162304 118.875 -4.49683066325807e-05 -4.49715205653575e-05 -4.49712000123659e-05
162816 119.25 -4.39209607747185e-05 -4.39245654770872e-05 -4.39239067884081e-05
163328 119.625 -4.31071424112317e-05 -4.31089845817286e-05 -4.31091938056667e-05
163840 120 -4.24887376339528e-05 -4.24908203019027e-05 -4.24908750671686e-05
164352 120.375 -4.18938445533088e-05 -4.18961120373746e-05 -4.18958513764317e-05
164864 120.75 -4.1302671563998e-05 -4.13050581790836e-05 -4.13044142733767e-05
165376 121.125 -4.07005633215075e-05 -4.07030070422483e-05 -4.07019980757988e-05
165888 121.5 -4.00819422890076e-05 -4.00843789900723e-05 -4.00830928151865e-05
166400 121.875 -3.94453559448944e-05 -3.94477121877924e-05 -3.94462829564621e-05
166912 122.25 -3.87875997761966e-05 -3.87898011898413e-05 -3.878837648259e-05
167424 122.625 -3.8104812976616e-05 -3.81068032697006e-05 -3.81055086081444e-05
167936 123 -3.73996931822611e-05 -3.740144878435e-05 -3.74003606673114e-05
168448 123.375 -3.66860616342605e-05 -3.66875939547665e-05 -3.66867290308255e-05
168960 123.75 -3.5983761430566e-05 -3.59851108715957e-05 -3.59844329101006e-05
169472 124.125 -3.53064478431882e-05 -3.53076763276173e-05 -3.53071217207803e-05
169984 124.5 -3.46522010312184e-05 -3.46533830889767e-05 -3.46529008070701e-05
170496 124.875 -3.40051336937827e-05 -3.4006342103859e-05 -3.40059303986364e-05
171008 125.25 -3.33474596160553e-05 -3.33487500955524e-05 -3.33484627278789e-05
171520 125.625 -3.26731674491158e-05 -3.2674577310123e-05 -3.26744826877028e-05
172032 126 -3.22485277470731e-05 -3.22491988356439e-05 -3.22490032407279e-05
172544 126.375 -3.18668399246464e-05 -3.18675192275305e-05 -3.18673110336522e-05
173056 126.75 -3.14864035774792e-05 -3.14870625031958e-05 -3.14869520366451e-05
173568 127.125 -3.11065975789991e-05 -3.11072627064948e-05 -3.11073158623579e-05
174080 127.5 -3.0728034598726e-05 -3.07288172724865e-05 -3.0728990742721e-05
174592 127.875 -3.03462870105017e-05 -3.03473336015193e-05 -3.0347496308785e-05
175104 128.25 -2.99518218630271e-05 -2.99532059922663e-05 -2.9953230268522e-05
175616 128.625 -2.95366026544805e-05 -2.95382436518006e-05 -2.9538089896799e-05
176128 129 -2.91010050731036e-05 -2.91026889015812e-05 -2.91024133062166e-05
176640 129.375 -2.86544190283466e-05 -2.86559176138489e-05 -2.86556003301165e-05
177152 129.75 -2.82090240005032e-05 -2.82102262748526e-05 -2.8209887253643e-05
177664 130.125 -2.77725366408327e-05 -2.77734944288907e-05 -2.77730747459105e-05
178176 130.5 -2.73462871100776e-05 -2.73471499402042e-05 -2.73465742040847e-05
