# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 10 2025 at 18:27:23+0100
# parameter filename: "./TOV_K_105_res_1_5.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.10-17.27.20-8277
# Run ID: run-TOV_K_105_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.10-17.27.20-8277
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
6144 4.5 1409.49501236757 1388.1858132649 13.8166480064392 11.4934780597687 11.1728820800781 0 2.70725631713867 36 248179.705496163 248179.705496163 2852448 2852448 163910.697023414 163910.697023414 1883904 1883904 406.238687506752 491705.028436187 12152.7400287751 479552.288407412 1156 1484522 32330 1452192 0 0 0 0 13.7663948535919 1736530054.94544 7934
6656 4.875 1408.9812645395 1389.36030004421 14.7789778709412 12.4558079242706 12.0644626617432 0 2.71740818023682 39 248089.246300813 248089.246300813 3090152 3090152 163850.953098212 163850.953098212 2040896 2040896 433.963308073724 547336.774892842 12363.9019911463 534972.872901696 1182 1485962 33770 1452192 0 0 0 0 14.7250828742981 1736530055.90776 8573
7168 5.25 1412.2224117323 1390.70484619953 15.7063310146332 13.3831610679626 12.9565978050232 0 2.78365540504456 42 248659.937895122 248659.937895122 3327856 3327856 164227.867305687 164227.867305687 2197888 2197888 450.952839957837 543171.604714279 12746.3274900663 530425.277224212 1280 1500406 35254 1465152 0 0 0 0 15.6483867168427 1736530056.83512 9212
7680 5.625 1416.12214616927 1391.98391328429 16.6227838993073 14.2996139526367 13.8317108154297 0 2.79286813735962 45 249346.591580016 249346.591580016 3565560 3565560 164681.368867709 164681.368867709 2354880 2354880 466.487247331828 538021.024484887 13078.8406118288 524942.183873058 1306 1501865 36713 1465152 0 0 0 0 16.561226606369 1736530057.75157 9851
8192 6 1414.85120654774 1393.34445058475 17.5897929668427 15.2666230201721 14.7348310947418 0 2.92433786392212 48 249122.808297203 249122.808297203 3803264 3803264 164533.570828402 164533.570828402 2511872 2511872 492.475928922088 585681.727080153 13305.6067652655 572376.120314887 1488 1856660 38180 1818480 0 0 0 0 17.5241677761078 1736530058.71858 10490
8704 6.375 1413.62536258566 1394.32529989963 18.5580229759216 16.2348530292511 15.6263554096222 0 2.93342661857605 51 248906.96532449 248906.96532449 4040968 4040968 164391.016980036 164391.016980036 2668864 2668864 515.065219999016 633717.144930286 13428.5348218022 620288.610108484 1514 1858056 39576 1818480 0 0 0 0 18.4877068996429 1736530059.68681 11129
9216 6.75 1414.26202203905 1395.29793832227 19.5052759647369 17.1821060180664 16.5394551753998 0 2.99634742736816 54 249019.066434645 249019.066434645 4278672 4278672 164465.054343671 164465.054343671 2825856 2825856 530.038768914062 629055.540613755 13773.5901463991 615281.950467356 1612 1872495 41055 1831440 0 0 0 0 19.4307119846344 1736530060.63406 11768
9728 7.125 1416.11248059037 1396.1685962464 20.4361379146576 18.1129679679871 17.4298434257507 0 3.00799965858459 57 249344.88969352 249344.88969352 4516376 4516376 164680.244853958 164680.244853958 2982848 2982848 543.526259995291 623274.269009263 14072.4736568915 609201.795352372 1638 1873953 42513 1831440 0 0 0 0 20.3579368591309 1736530061.56492 12407
10240 7.5 1415.95489888224 1397.10285644496 21.3915739059448 19.0684039592743 18.3221302032471 0 3.13024997711182 60 249317.143173263 249317.143173263 4754080 4754080 164661.919618756 164661.919618756 3139840 3139840 566.226381175345 665978.984466583 14264.7998272511 651714.184639332 1820 2228757 43989 2184768 0 0 0 0 21.3090529441833 1736530062.52036 13046
10752 7.875 1416.60725423699 1397.8385354494 22.3357739448547 20.0126039981842 19.1981477737427 0 3.13936996459961 63 249432.007971222 249432.007971222 4991784 4991784 164737.782264573 164737.782264573 3296832 3296832 587.068025171126 710729.347087778 14416.950118684 696312.396969094 1846 2230214 45446 2184768 0 0 0 0 22.2499120235443 1736530063.46456 13685
11264 8.25 1415.43409428421 1398.55307140606 23.3061320781708 20.9829621315002 20.1358170509338 0 3.19835138320923 66 249225.441442766 249225.441442766 5229488 5229488 164601.355059161 164601.355059161 3453824 3453824 600.571231452483 705874.646769843 14743.3297948112 691131.316975032 1944 2244678 46950 2197728 0 0 0 0 23.2163817882538 1736530064.43492 14324
11776 8.625 1418.01322266818 1399.24682157992 24.2200038433075 21.896833896637 21.012003660202 0 3.20975303649902 69 249679.566726753 249679.566726753 5467192 5467192 164901.282854165 164901.282854165 3610816 3610816 612.842857788379 700109.062283729 15031.7946532407 685077.267630488 1970 2246161 48433 2197728 0 0 0 0 24.126505613327 1736530065.34879 14963
12288 9 1418.07312804505 1399.98736568638 25.1710748672485 22.847904920578 21.8978989124298 0 3.33309268951416 72 249690.114688016 249690.114688016 5704896 5704896 164908.249272629 164908.249272629 3767808 3767808 632.413297840763 738247.20496391 15191.6672633488 723055.537700561 2152 2600975 49919 2551056 0 0 0 0 25.0735800266266 1736530066.29986 15602
12800 9.375 1417.95534095214 1400.59793456484 26.1250479221344 23.8018779754639 22.7846536636353 0 3.34214401245117 75 249669.375085694 249669.375085694 5942600 5942600 164894.551767969 164894.551767969 3924800 3924800 650.821379682525 779004.152991561 15305.0795935 763699.073398061 2178 2602393 51337 2551056 0 0 0 0 26.0238344669342 1736530067.25383 16241
13312 9.75 1419.1844162559 1401.23317093159 27.055685043335 24.7325150966644 23.6818776130676 0 3.40597343444824 78 249885.787023476 249885.787023476 6180304 6180304 165037.481390257 165037.481390257 4081792 4081792 662.752704834379 773613.80397256 15600.1790522554 758013.624920305 2276 2616856 52840 2564016 0 0 0 0 26.9506125450134 1736530068.18447 16880
13824 10.125 1420.98963638986 1401.84133920921 27.9743070602417 25.6511371135712 24.5608122348785 0 3.41519403457642 81 250203.644835864 250203.644835864 6418008 6418008 165247.411108235 165247.411108235 4238784 4238784 673.210336493045 766993.106462805 15852.0820356724 751141.024427133 2302 2618343 54327 2564016 0 0 0 0 27.8654618263245 1736530069.10309 17519
14336 10.5 1420.4678904644 1402.48523820771 28.9341199398041 26.6109499931335 25.4560911655426 0 3.54243326187134 84 250111.777359222 250111.777359222 6655712 6655712 165186.737081324 165186.737081324 4395776 4395776 690.621083349157 801780.888253903 15997.8549952666 785783.033258637 2484 2973193 55849 2917344 0 0 0 0 28.8213655948639 1736530070.06291 18158
14848 10.875 1420.72366933985 1403.02854307101 29.8795490264893 27.5563790798187 26.3297326564789 0 3.55155539512634 87 250156.814145748 250156.814145748 6893416 6893416 165216.481701483 165216.481701483 4552768 4552768 705.952009566251 837921.089419988 16091.5365883653 821829.552831622 2510 2974681 57337 2917344 0 0 0 0 29.7630851268768 1736530071.00834 18797
15360 11.25 1422.21974546994 1403.58988306665 30.799782037735 28.4766120910645 27.2157545089722 0 3.61377239227295 90 250420.238797917 250420.238797917 7131120 7131120 165390.460948754 165390.460948754 4709760 4709760 716.51235359971 832117.492420456 16364.8296586177 815752.662761839 2608 2989169 58865 2930304 0 0 0 0 30.6793622970581 1736530071.92857 19436
15872 11.625 1422.99161583327 1404.14651721065 31.7330410480499 29.4098711013794 28.1093964576721 0 3.6255214214325 93 250556.147444468 250556.147444468 7368824 7368824 165480.222039183 165480.222039183 4866752 4866752 725.788618172896 825262.777685438 16600.6898578671 808662.087827571 2634 2990673 60369 2930304 0 0 0 0 31.6089601516724 1736530072.86183 20075
16384 12 1422.08448086261 1404.70928439015 32.7011120319366 30.3779420852661 29.0136184692383 0 3.75038290023804 96 250396.421806641 250396.421806641 7606528 7606528 165374.730977468 165374.730977468 5023744 5023744 741.425023125834 857207.191349493 16727.3512349845 840479.840114508 2816 3345515 61883 3283632 0 0 0 0 32.5624930858612 1736530073.8299 20714
16896 12.375 1422.01896887854 1405.16055497137 33.6518659591675 31.3286960124969 29.8940999507904 0 3.75948977470398 99 250384.886650595 250384.886650595 7844232 7844232 165367.112564577 165367.112564577 5180736 5180736 755.235954999149 890620.914803956 16795.3512430801 873825.563560876 2842 3346962 63330 3283632 0 0 0 0 33.5199043750763 1736530074.78065 21353
17408 12.75 1422.11018863179 1405.63507085698 34.5991499423981 32.2759799957275 30.8075795173645 0 3.82355141639709 102 250400.948354468 250400.948354468 8081936 8081936 165377.720543468 165377.720543468 5337728 5337728 764.854578686699 884756.611100082 17050.7185025919 867705.892597491 2940 3361452 64860 3296592 0 0 0 0 34.4633088111877 1736530075.72794 21992
17920 13.125 1423.61097572411 1406.0768812297 35.5134170055389 33.1902470588684 31.6825261116028 0 3.83264374732971 105 250665.202498907 250665.202498907 8319640 8319640 165552.247630281 165552.247630281 5494720 5494720 773.18829536192 877797.643708106 17268.8290613328 860528.814646774 2966 3362963 66371 3296592 0 0 0 0 35.3736708164215 1736530076.6422 22631
18432 13.5 1424.00343823294 1406.54694847927 36.4523010253906 34.1291310787201 32.5588834285736 0 3.95766925811768 108 250734.306134609 250734.306134609 8557344 8557344 165597.887240789 165597.887240789 5651712 5651712 787.482956492143 907490.376292676 17384.9833255328 890105.392967143 3148 3717816 67896 3649920 0 0 0 0 36.3085265159607 1736530077.58109 23270
18944 13.875 1423.76121592902 1406.96387874639 37.4063000679016 35.0831301212311 33.4413752555847 0 3.96668171882629 111 250691.656349031 250691.656349031 8795048 8795048 165569.719119355 165569.719119355 5808704 5808704 799.510747379751 937997.610559167 17445.4758347815 920552.134724385 3174 3719306 69386 3649920 0 0 0 0 37.2588002681732 1736530078.53509 23909
19456 14.25 1424.86538817643 1407.39069059886 38.3265709877014 36.0034010410309 34.3284692764282 0 4.02790951728821 114 250886.075726733 250886.075726733 9032752 9032752 165698.123718958 165698.123718958 5965696 5965696 808.383636385972 932181.887592137 17683.8922833419 914497.995308795 3272 3733789 70909 3662880 0 0 0 0 38.1750612258911 1736530079.45536 24548
19968 14.625 1425.52878697564 1407.80518624125 39.2568330764771 36.9336631298065 35.2187390327454 0 4.04012012481689 117 251002.885021672 251002.885021672 9270456 9270456 165775.270611022 165775.270611022 6122688 6122688 815.731373347596 924961.617919213 17880.2175526543 907081.400366559 3298 3735298 72418 3662880 0 0 0 0 39.1016449928284 1736530080.38562 25187
20480 15 1425.28403369416 1408.23184440747 40.2103550434113 37.8871850967407 36.1089203357697 0 4.16451025009155 120 250959.789589065 250959.789589065 9508160 9508160 165746.80816127 165746.80816127 6279680 6279680 828.490575180681 952244.830991293 17976.636288426 934268.194702867 3480 4090139 73931 4016208 0 0 0 0 40.0511381626129 1736530081.33914 25826
20992 15.375 1425.10010149895 1408.60396600733 41.1625468730927 38.8393769264221 36.9905745983124 0 4.17369198799133 123 250927.403353115 250927.403353115 9745864 9745864 165725.418618165 165725.418618165 6436672 6436672 839.411139227775 980677.658078512 18013.5425286253 962664.115549886 3506 4091575 75367 4016208 0 0 0 0 40.99946808815 1736530082.29133 26465
21504 15.75 1425.90313325162 1408.97702324868 42.0874419212341 39.7642719745636 37.8809471130371 0 4.23685836791992 126 251068.798804773 251068.798804773 9983568 9983568 165818.803478103 165818.803478103 6593664 6593664 847.26123827729 974499.003781488 18229.191642071 956269.812139417 3604 4106062 76894 4029168 0 0 0 0 41.9203867912292 1736530083.21623 27104
22016 16.125 1427.0379091398 1409.34788893619 43.001837015152 40.6786670684814 38.7549159526825 0 4.24873924255371 129 251268.606780865 251268.606780865 10221272 10221272 165950.766986427 165950.766986427 6750656 6750656 853.795007409808 967136.647840512 18409.8076818356 948726.840158676 3630 4107569 78401 4029168 0 0 0 0 42.8310894966125 1736530084.13062 27743
22528 16.5 1426.9137977408 1409.73823354521 43.9514729976654 41.6283030509949 39.6414265632629 0 4.36722898483276 132 251246.753613466 251246.753613466 10458976 10458976 165936.334025869 165936.334025869 6907648 6907648 865.419910613357 992528.517988709 18495.3923845722 974033.125604137 3812 4462421 79925 4382496 0 0 0 0 43.7766923904419 1736530085.08026 28382
23040 16.875 1427.46638063704 1410.08597852263 44.881089925766 42.5579199790955 40.5066559314728 0 4.37611722946167 135 251344.050772553 251344.050772553 10696680 10696680 166000.594095533 166000.594095533 7064640 7064640 876.456246682828 1020405.15546085 18562.1728676054 1001842.98259325 3838 4463911 81415 4382496 0 0 0 0 44.7024803161621 1736530086.00988 29021
23552 17.25 1427.68650759584 1410.44650382081 45.8201138973236 43.4969439506531 41.4130008220673 0 4.43481111526489 138 251382.810075231 251382.810075231 10934384 10934384 166026.192741101 166026.192741101 7221632 7221632 884.025422872405 1014623.61497042 18771.6989755676 995851.915994852 3936 4478397 82941 4395456 0 0 0 0 45.6368789672852 1736530086.9489 29660
24064 17.625 1428.51080493557 1410.79336815599 46.7400548458099 44.4168848991394 42.2978172302246 0 4.44391775131226 141 251527.949908447 251527.949908447 11172088 11172088 166122.050584033 166122.050584033 7378624 7378624 890.992410246942 1008432.09833784 18963.1909163194 989468.907421522 3962 4479908 84452 4395456 0 0 0 0 46.5519399642944 1736530087.86884 30299
24576 18 1427.97014219355 1411.14810035222 47.7022700309753 45.3791000843048 43.1975214481354 0 4.56591200828552 144 251432.751614796 251432.751614796 11409792 11409792 166059.176713518 166059.176713518 7535616 7535616 901.715140213033 1032284.9132389 19039.4643391904 1013245.44889971 4144 4834753 85969 4748784 0 0 0 0 47.5099070072174 1736530088.83106 30938
25088 18.375 1427.22188098579 1411.45491489311 48.671954870224 46.3487849235535 44.0985698699951 0 4.575199842453 147 251300.999998405 251300.999998405 11647496 11647496 165972.161140535 165972.161140535 7692608 7692608 910.922653525016 1057418.08305183 19065.965361682 1038352.11769014 4170 4836196 87412 4748784 0 0 0 0 48.4760432243347 1736530089.80074 31577
25600 18.75 1427.02130481459 1411.76028213164 49.6244959831238 47.3013260364532 45.0178458690643 0 4.63703846931458 150 251265.68314048 251265.68314048 11885200 11885200 165948.836063298 165948.836063298 7849600 7849600 917.803587274012 1051489.88528923 19260.4165289674 1032229.46876027 4268 4850681 88937 4761744 0 0 0 0 49.424113035202 1736530090.75328 32216
26112 19.125 1427.86370222108 1412.03841173517 50.5420579910278 48.2188880443573 45.8970427513123 0 4.64680194854736 153 251414.009979823 251414.009979823 12122904 12122904 166046.798769698 166046.798769698 8006592 8006592 923.570705068921 1044552.65475019 19422.7565129634 1025129.89823723 4294 4852177 90433 4761744 0 0 0 0 50.3379819393158 1736530091.67085 32855
26624 19.5 1427.42954061307 1412.3314432642 51.5024800300598 49.1793100833893 46.7953402996063 0 4.76903414726257 156 251337.564090288 251337.564090288 12360608 12360608 165996.309955501 165996.309955501 8163584 8163584 933.475582118884 1066986.59644763 19491.8794116954 1047494.71703594 4476 5207032 91960 5115072 0 0 0 0 51.2926795482635 1736530092.63127 33494
27136 19.875 1427.29445542772 1412.59193777051 52.4529800415039 50.1298100948334 47.6766903400421 0 4.77806448936462 159 251313.778691103 251313.778691103 12598312 12598312 165980.600849265 165980.600849265 8320576 8320576 941.735171261362 1090449.97802499 19519.9633664319 1070930.01465856 4502 5208522 93450 5115072 0 0 0 0 52.2412080764771 1736530093.58177 34133
27648 20.25 1427.89268522461 1412.85223847533 53.3774268627167 51.0542569160461 48.5655648708344 0 4.842689037323 162 251419.113221207 251419.113221207 12836016 12836016 166050.169213912 166050.169213912 8477568 8477568 947.658101519283 1084025.06322911 19695.28639015 1064329.77683896 4600 5223016 94984 5128032 0 0 0 0 53.1611363887787 1736530094.50621 34772
28160 20.625 1428.30088480501 1413.1076454932 54.3080148696899 51.9848449230194 49.4545407295227 0 4.85522222518921 165 251490.987793845 251490.987793845 13073720 13073720 166097.638894303 166097.638894303 8634560 8634560 952.30753611077 1076406.27087383 19836.9244832697 1056569.34639056 4626 5224526 96494 5128032 0 0 0 0 54.0875749588013 1736530095.4368 35411
28672 21 1428.0354561867 1413.37053390091 55.2630319595337 52.9398620128632 50.3471527099609 0 4.98294019699097 168 251444.251909188 251444.251909188 13311424 13311424 166066.772101972 166066.772101972 8791552 8791552 961.374305605807 1097423.00941767 19896.1355709664 1077526.8738467 4808 5579364 98004 5481360 0 0 0 0 55.0383832454681 1736530096.39182 36050
29184 21.375 1427.94951113791 1413.60322021702 56.2116298675537 53.8884599208832 51.2212228775024 0 4.9921600818634 171 251429.118959649 251429.118959649 13549128 13549128 166056.777520417 166056.777520417 8948544 8948544 967.856932235978 1118264.10373449 19884.7509226859 1098379.3528118 4834 5580810 99450 5481360 0 0 0 0 55.9833512306213 1736530097.34042 36689
29696 21.75 1428.15773051234 1413.84056607836 57.1490468978882 54.8258769512177 52.1254906654358 0 5.06006956100464 174 251465.781610153 251465.781610153 13786832 13786832 166080.991428588 166080.991428588 9105536 9105536 973.812131015368 1112451.56646168 20058.8975891303 1092392.66887255 4932 5595298 100978 5494320 0 0 0 0 56.91677069664 1736530098.27783 37328
30208 22.125 1428.62513651586 1414.06874313519 58.076073884964 55.7529039382935 53.0085556507111 0 5.06926012039185 177 251548.081074345 251548.081074345 14024536 14024536 166135.34624585 166135.34624585 9262528 9262528 977.598850363157 1104405.49817283 20182.4631451134 1084223.03502772 4958 5596812 102492 5494320 0 0 0 0 57.8398816585541 1736530099.20486 37967
30720 22.5 1428.29594455556 1414.30293030655 59.0341060161591 56.7109360694885 53.9030902385712 0 5.19805908203125 180 251490.117929359 251490.117929359 14262240 14262240 166097.064390864 166097.064390864 9419520 9419520 985.769722652809 1123966.14042593 20231.4716032311 1103734.6688227 5140 5951665 104017 5847648 0 0 0 0 58.793877363205 1736530100.16289 38606
31232 22.875 1427.68034469054 1414.51064583736 60.0041489601135 57.680979013443 54.7987468242645 0 5.20715379714966 183 251381.724929126 251381.724929126 14499944 14499944 166025.476054561 166025.476054561 9576512 9576512 991.662097429497 1143608.09110266 20227.4478036704 1123380.64329899 5166 5953153 105505 5847648 0 0 0 0 59.7600996494293 1736530101.13294 39245
31744 23.25 1428.08255305021 1414.71525365142 60.9332270622253 58.6100571155548 55.6944169998169 0 5.27222442626953 186 251452.544585368 251452.544585368 14737648 14737648 166072.249013673 166072.249013673 9733504 9733504 997.173010238581 1137817.54424966 20391.2718207785 1117426.27242888 5264 5967644 107036 5860608 0 0 0 0 60.6852362155914 1736530102.06201 39884
32256 23.625 1428.49071390178 1414.911862149 61.8615338802338 59.5383639335632 56.5819442272186 0 5.28142261505127 189 251524.412338748 251524.412338748 14975352 14975352 166119.714190273 166119.714190273 9890496 9890496 1001.21417523068 1130569.49351948 20519.5871497571 1110049.90636972 5290 5969157 108549 5860608 0 0 0 0 61.6097247600555 1736530102.99032 40523
32768 24 1427.58889801944 1415.1163955648 62.8447949886322 60.5216250419617 57.5003967285156 0 5.41071152687073 192 251365.623270232 251365.623270232 15213056 15213056 166014.84168731 166014.84168731 10047488 10047488 1008.5326238173 1148760.94579562 20557.5996871168 1128203.34610851 5472 6324002 110066 6213936 0 0 0 0 62.5785820484161 1736530103.97358 41162
33280 24.375 1427.10183150916 1415.28940336361 63.8114240169525 61.488254070282 58.393125295639 0 5.42002367973328 195 251279.862042262 251279.862042262 15450760 15450760 165958.200542434 165958.200542434 10204480 10204480 1013.97141106096 1167383.40304476 20540.7648644776 1146842.63818028 5498 6325446 111510 6213936 0 0 0 0 63.5517437458038 1736530104.94021 41801
33792 24.75 1426.455577329 1415.46021108347 64.7856829166412 62.4625129699707 59.3340804576874 0 5.48530292510986 198 251166.071521047 251166.071521047 15688464 15688464 165883.04740447 165883.04740447 10361472 10361472 1019.14988149488 1161695.12499914 20696.3000052743 1140998.82499386 5596 6339933 113037 6226896 0 0 0 0 64.5221025943756 1736530105.91447 42440
34304 25.125 1426.79937173482 1415.61230809779 65.716805934906 63.3936359882355 60.2244002819061 0 5.4941418170929 201 251226.605821372 251226.605821372 15926168 15926168 165923.027383254 165923.027383254 10518464 10518464 1022.86691022749 1154544.72969172 20816.3794197454 1133728.35027197 5622 6341442 114546 6226896 0 0 0 0 65.44904088974 1736530106.84559 43079
34816 25.5 1426.35937183216 1415.77080019311 66.6828269958496 64.3596570491791 61.1269288063049 0 5.61990666389465 204 251149.131942215 251149.131942215 16163872 16163872 165871.85963161 165871.85963161 10675456 10675456 1029.8964820428 1172036.59567665 20853.5138779235 1151183.08179873 5804 6696289 116065 6580224 0 0 0 0 66.4113531112671 1736530107.81161 43718
35328 25.875 1426.20085862384 1415.90695460464 67.6365509033203 65.3133809566498 62.0091621875763 0 5.62911748886108 207 251121.221406164 251121.221406164 16401576 16401576 165853.426071907 165853.426071907 10832448 10832448 1035.29368492003 1190172.26964647 20851.2341917518 1169321.03545472 5830 6697775 117551 6580224 0 0 0 0 67.3613448143005 1736530108.76534 44357
35840 26.25 1425.99740890248 1416.04636519379 68.5925750732422 66.2694051265717 62.9312198162079 0 5.69124841690063 210 251085.398582041 251085.398582041 16639280 16639280 165829.766828458 165829.766828458 10989440 10989440 1040.03365495993 1184421.34357642 20996.7392264074 1163424.60435001 5928 6712263 119079 6593184 0 0 0 0 68.3127567768097 1736530109.72136 44996
36352 26.625 1426.43293545425 1416.17787908061 69.518758058548 67.1955881118774 63.818000793457 0 5.70252537727356 213 251162.084806827 251162.084806827 16876984 16876984 165880.414372469 165880.414372469 11146432 11146432 1043.72098711084 1177660.91201796 21115.6157686499 1156545.29624931 5954 6713773 120589 6593184 0 0 0 0 69.2351236343384 1736530110.64755 45635
36864 27 1426.08828661477 1416.3141007877 70.4816429615021 68.1584730148315 64.7172360420227 0 5.82743358612061 216 251101.400060353 251101.400060353 17114688 17114688 165840.335031278 165840.335031278 11303424 11303424 1050.2381397715 1194233.87282689 21148.0559410282 1173085.81688587 6136 7068616 122104 6946512 0 0 0 0 70.1939210891724 1736530111.61043 46274
