# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 10 2025 at 18:27:23+0100
# parameter filename: "./TOV_K_105_res_1_5.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.10-17.27.20-8277
# Run ID: run-TOV_K_105_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.10-17.27.20-8277
#
# HYDROBASE::w_lorentz (hydrobase-w_lorentz)
# 1:iteration 2:time 3:data
# data columns: 3:w_lorentz
205312 150.375 1.05272257819988
205824 150.75 1.05490804207553
206336 151.125 1.05704821254076
206848 151.5 1.05898151674879
207360 151.875 1.06055851333122
207872 152.25 1.06166309060543
208384 152.625 1.06253430852873
208896 153 1.06317689250023
209408 153.375 1.06352081723993
209920 153.75 1.06382753133524
210432 154.125 1.06375987767781
210944 154.5 1.06073615761871
211456 154.875 1.05653453514219
211968 155.25 1.05310024230661
212480 155.625 1.05134844610314
212992 156 1.05046609258233
213504 156.375 1.04952430420554
214016 156.75 1.04781077380014
214528 157.125 1.04802106306029
215040 157.5 1.04808752976829
215552 157.875 1.04819302773802
216064 158.25 1.04844346133698
216576 158.625 1.04864519163452
217088 159 1.04872146574783
217600 159.375 1.04856346169313
218112 159.75 1.04811242467478
218624 160.125 1.04790990187784
219136 160.5 1.04846094206734
219648 160.875 1.04612221010311
220160 161.25 1.04376127058654
220672 161.625 1.04470624748599
221184 162 1.04562168655308
221696 162.375 1.04649783592569
222208 162.75 1.04734398442818
222720 163.125 1.04815754853933
223232 163.5 1.04893737223744
223744 163.875 1.04969696962015
224256 164.25 1.05050084202965
224768 164.625 1.05135478238745
225280 165 1.05215720287037
225792 165.375 1.05290432723531
226304 165.75 1.05359501398295
226816 166.125 1.05279648333062
227328 166.5 1.05180080354839
227840 166.875 1.05275380252016
228352 167.25 1.0536486931489
228864 167.625 1.05448302178439
229376 168 1.05525860877963
229888 168.375 1.05510698519263
230400 168.75 1.05219229000571
230912 169.125 1.05270757726162
231424 169.5 1.05300082166216
231936 169.875 1.05311349285452
232448 170.25 1.05213726828593
232960 170.625 1.05170321701187
233472 171 1.05258021168852
233984 171.375 1.05329720946079
234496 171.75 1.05361144384577
235008 172.125 1.05517579841435
235520 172.5 1.05653938273127
236032 172.875 1.05766345807741
236544 173.25 1.05866162050836
237056 173.625 1.05957263272518
237568 174 1.06029587517291
238080 174.375 1.05988055062226
238592 174.75 1.05867439576641
239104 175.125 1.05725463117601
239616 175.5 1.0550983156048
240128 175.875 1.05249748847195
240640 176.25 1.05231567269754
241152 176.625 1.05227667710166
241664 177 1.05202339449821
242176 177.375 1.05113106109474
242688 177.75 1.04893854232858
243200 178.125 1.04838381667508
243712 178.5 1.04881398522864
244224 178.875 1.04894426712934
244736 179.25 1.0488402123595
245248 179.625 1.04640126467496
245760 180 1.04662355757262
246272 180.375 1.046920826796
246784 180.75 1.0454018460201
247296 181.125 1.04376808370625
247808 181.5 1.04280168506243
248320 181.875 1.04289175900919
248832 182.25 1.04297458046853
249344 182.625 1.0430058552133
249856 183 1.04293712765737
250368 183.375 1.04269404210479
250880 183.75 1.04189787672592
251392 184.125 1.04142314640899
251904 184.5 1.04205373157226
252416 184.875 1.04249780387887
252928 185.25 1.04289941505247
253440 185.625 1.04331035820737
253952 186 1.04370002156528
254464 186.375 1.04407465074385
254976 186.75 1.0444261014321
255488 187.125 1.04472799869171
256000 187.5 1.04496144143903
256512 187.875 1.04508787653161
257024 188.25 1.04493221039401
257536 188.625 1.04411721071038
258048 189 1.04293867235255
258560 189.375 1.04190241763781
259072 189.75 1.04216590420458
259584 190.125 1.0427786212929
260096 190.5 1.043121898287
260608 190.875 1.04317039659698
261120 191.25 1.04358995004616
261632 191.625 1.04393348610771
262144 192 1.04411547528294
262656 192.375 1.04431957344354
263168 192.75 1.04465471426864
263680 193.125 1.04495078226266
264192 193.5 1.04592729916348
264704 193.875 1.04678307129945
265216 194.25 1.04747794404769
265728 194.625 1.04835412005694
266240 195 1.04912299149204
266752 195.375 1.04973316087901
267264 195.75 1.05005721752816
267776 196.125 1.05097841785597
268288 196.5 1.05215351213509
268800 196.875 1.05313280799349
269312 197.25 1.0540457091898
269824 197.625 1.05484699289428
270336 198 1.05472614106981
270848 198.375 1.05456094461804
271360 198.75 1.0552153312833
271872 199.125 1.05556013229812
272384 199.5 1.05553629541119
272896 199.875 1.05518119852148
273408 200.25 1.05456467912203
273920 200.625 1.05340802607431
274432 201 1.0516956308694
274944 201.375 1.05078924713735
275456 201.75 1.04931037889775
275968 202.125 1.04854955410485
276480 202.5 1.04934479500567
276992 202.875 1.04996118381371
277504 203.25 1.05042487848149
278016 203.625 1.05076266473881
278528 204 1.0498492552756
279040 204.375 1.049691277514
279552 204.75 1.05049556920644
280064 205.125 1.05123652236303
280576 205.5 1.0519528871944
281088 205.875 1.05264034853896
281600 206.25 1.05320048364978
282112 206.625 1.0535989388204
282624 207 1.05195662038348
283136 207.375 1.04958257952918
283648 207.75 1.04659535012482
284160 208.125 1.04568642772228
284672 208.5 1.04594252524766
285184 208.875 1.04655522950387
285696 209.25 1.04706038203502
286208 209.625 1.04745752231635
286720 210 1.04663161893389
287232 210.375 1.04381545422729
287744 210.75 1.04307996656001
288256 211.125 1.04232215289445
288768 211.5 1.04260012942187
289280 211.875 1.04314788234842
289792 212.25 1.04321937754713
290304 212.625 1.04276827238428
290816 213 1.04300947116947
291328 213.375 1.04352181259802
291840 213.75 1.04397467244163
292352 214.125 1.0443912386984
292864 214.5 1.04475855471724
293376 214.875 1.04509026188006
293888 215.25 1.04536763435288
294400 215.625 1.04583818933172
294912 216 1.04664540504351
295424 216.375 1.04740008365622
295936 216.75 1.04809143775915
296448 217.125 1.0486900168976
296960 217.5 1.04915522110384
297472 217.875 1.04927819122647
297984 218.25 1.04719458143797
298496 218.625 1.04548326858283
299008 219 1.04623275426151
299520 219.375 1.04693989444824
300032 219.75 1.04760088771861
300544 220.125 1.04821438326236
301056 220.5 1.04880557970312
301568 220.875 1.04934297108994
302080 221.25 1.04981227704225
302592 221.625 1.04988105828214
303104 222 1.04993749595228
303616 222.375 1.04993193611322
304128 222.75 1.04968982499602
304640 223.125 1.05005311530481
305152 223.5 1.0504754245723
305664 223.875 1.05174938481945
306176 224.25 1.05283812679416
306688 224.625 1.05377346751279
307200 225 1.05465724694218
307712 225.375 1.05540264131671
308224 225.75 1.05517394547031
308736 226.125 1.05499062768489
309248 226.5 1.05568936902899
309760 226.875 1.05611473068872
310272 227.25 1.05621351930111
310784 227.625 1.056093617571
311296 228 1.05584444041879
311808 228.375 1.05482813045107
312320 228.75 1.0534057247671
312832 229.125 1.05117664194988
313344 229.5 1.04950772866427
313856 229.875 1.04882130951778
314368 230.25 1.04814700726764
314880 230.625 1.04744653138972
315392 231 1.04686954210307
315904 231.375 1.04622473485559
316416 231.75 1.04550594066541
316928 232.125 1.04516961457252
317440 232.5 1.04566381925358
317952 232.875 1.04648705976801
318464 233.25 1.04731956583706
318976 233.625 1.0481617949569
319488 234 1.04899675945113
320000 234.375 1.04981118457964
320512 234.75 1.05060886047278
321024 235.125 1.05139207588788
321536 235.5 1.0521753851055
322048 235.875 1.05291215112716
322560 236.25 1.05356467947755
323072 236.625 1.05412093152665
323584 237 1.05465734915632
324096 237.375 1.05505345197066
324608 237.75 1.05404961452648
325120 238.125 1.05229175863773
325632 238.5 1.05310229158947
326144 238.875 1.05384193162821
326656 239.25 1.05450147531162
327168 239.625 1.05506233057283
327680 240 1.05560329907202
328192 240.375 1.05607649261779
328704 240.75 1.05547758890641
329216 241.125 1.05375683937811
329728 241.5 1.05328918770981
330240 241.875 1.05195977572975
330752 242.25 1.04914294526689
331264 242.625 1.04879170384001
331776 243 1.04897693264478
332288 243.375 1.04915336720328
332800 243.75 1.0493208364854
333312 244.125 1.04947915361968
333824 244.5 1.04962812604573
334336 244.875 1.0497672152998
334848 245.25 1.04989567627273
335360 245.625 1.05001292756117
335872 246 1.05011999727183
336384 246.375 1.0502164863577
336896 246.75 1.05030182184816
337408 247.125 1.05037538903126
337920 247.5 1.05043707247066
338432 247.875 1.0504863600905
338944 248.25 1.05052247430908
339456 248.625 1.05054458368535
339968 249 1.05055172962426
340480 249.375 1.0505431457858
340992 249.75 1.05051777918456
341504 250.125 1.05107175982591
342016 250.5 1.05160246485669
342528 250.875 1.05204523117788
343040 251.25 1.05242437272141
343552 251.625 1.05277269049228
344064 252 1.05310235417613
344576 252.375 1.05331329536179
345088 252.75 1.05336554656113
345600 253.125 1.05391537039761
346112 253.5 1.05565223700855
346624 253.875 1.05731654988734
347136 254.25 1.05881370761254
347648 254.625 1.06008810942506
348160 255 1.06105033571892
348672 255.375 1.0617912345693
349184 255.75 1.06239440997429
349696 256.125 1.06280693533939
350208 256.5 1.06302954129294
350720 256.875 1.06290216551657
351232 257.25 1.05976390609194
351744 257.625 1.05786287404832
352256 258 1.05568611735304
352768 258.375 1.05410112910801
353280 258.75 1.05317255533161
353792 259.125 1.05180047062238
354304 259.5 1.05096930773831
354816 259.875 1.05038994736756
355328 260.25 1.05054304549786
355840 260.625 1.05026642568823
356352 261 1.05111672464132
356864 261.375 1.0518861287186
357376 261.75 1.05167570249602
357888 262.125 1.05178680954416
358400 262.5 1.05253638787198
358912 262.875 1.05324959765315
359424 263.25 1.05392247307778
359936 263.625 1.05418900793308
360448 264 1.0542563259458
360960 264.375 1.05443870012788
361472 264.75 1.0539198980929
361984 265.125 1.05400664211214
362496 265.5 1.05497312378987
363008 265.875 1.05588749533048
363520 266.25 1.05675726110885
364032 266.625 1.0575842141607
364544 267 1.0583729262359
365056 267.375 1.05893398945164
365568 267.75 1.05941103081329
366080 268.125 1.05980365766868
366592 268.5 1.06008122929208
367104 268.875 1.06028206335107
367616 269.25 1.06088952322853
368128 269.625 1.06146603345972
368640 270 1.06190148901252
369152 270.375 1.06217794655804
369664 270.75 1.06176349615031
370176 271.125 1.06068853944799
370688 271.5 1.0594505140068
371200 271.875 1.05794670858698
371712 272.25 1.05750652939427
372224 272.625 1.05847961656
372736 273 1.05941187717909
373248 273.375 1.06031532931039
373760 273.75 1.06118845010529
374272 274.125 1.06204532585055
374784 274.5 1.06289097217857
375296 274.875 1.06373748934258
375808 275.25 1.0645822299641
376320 275.625 1.06541236299909
376832 276 1.06621483147508
377344 276.375 1.06700867125424
377856 276.75 1.06777919666383
378368 277.125 1.06846897301093
378880 277.5 1.06902576088603
379392 277.875 1.06949857440889
379904 278.25 1.06992861115331
380416 278.625 1.06971817070864
380928 279 1.06891435193788
381440 279.375 1.06774661171292
381952 279.75 1.06648030371184
382464 280.125 1.06488400876986
382976 280.5 1.06425699587338
383488 280.875 1.06413388486026
384000 281.25 1.06373393517317
384512 281.625 1.06347148055847
385024 282 1.06424508689441
385536 282.375 1.06484112811884
386048 282.75 1.06526293834578
386560 283.125 1.06272336969823
387072 283.5 1.06333921845978
387584 283.875 1.06564130590187
388096 284.25 1.06776038277794
388608 284.625 1.06960731275096
389120 285 1.07094082807314
389632 285.375 1.07184668190967
390144 285.75 1.07250399524982
390656 286.125 1.07305452226612
391168 286.5 1.073526408994
391680 286.875 1.07363989081271
392192 287.25 1.07197547707683
392704 287.625 1.06907864536243
393216 288 1.06150371691037
393728 288.375 1.05693490322922
394240 288.75 1.05644869599638
394752 289.125 1.05593863090261
395264 289.5 1.05544968704933
395776 289.875 1.05505644536535
396288 290.25 1.05471585299612
396800 290.625 1.05443724043512
397312 291 1.05437785223453
397824 291.375 1.05530574729194
398336 291.75 1.05622467210006
398848 292.125 1.05713082835134
399360 292.5 1.05801756737376
399872 292.875 1.05888055231167
400384 293.25 1.0597178250341
400896 293.625 1.06051898498814
401408 294 1.06125751185925
401920 294.375 1.06194704900628
402432 294.75 1.06258110768378
402944 295.125 1.06315308332072
403456 295.5 1.06365474836347
403968 295.875 1.06407575484504
404480 296.25 1.06440855873848
404992 296.625 1.06459679435411
405504 297 1.06449974769674
406016 297.375 1.06400086080301
406528 297.75 1.06349232554184
407040 298.125 1.06137575157859
407552 298.5 1.05819217387806
408064 298.875 1.05755519628671
408576 299.25 1.05809970771778
409088 299.625 1.05863600626494
409600 300 1.05915404178449
410112 300.375 1.05964963948256
410624 300.75 1.06009167510791
411136 301.125 1.06036621535474
411648 301.5 1.06020433383137
412160 301.875 1.06000782398966
412672 302.25 1.0597913924439
413184 302.625 1.05898992432911
413696 303 1.0577891287213
414208 303.375 1.05640875782652
414720 303.75 1.05523724421311
415232 304.125 1.05574210177157
415744 304.5 1.0561872588275
416256 304.875 1.05659168999053
416768 305.25 1.05696230350583
417280 305.625 1.05728878342238
417792 306 1.0575247032388
418304 306.375 1.05750138439495
418816 306.75 1.05718714810829
419328 307.125 1.05659518249738
419840 307.5 1.05627058080464
420352 307.875 1.0563038169231
420864 308.25 1.0563179596985
421376 308.625 1.05508880322396
421888 309 1.05579186366175
422400 309.375 1.05654992665931
422912 309.75 1.05730226726825
423424 310.125 1.0580656972818
423936 310.5 1.05886094715519
424448 310.875 1.05970276883881
424960 311.25 1.06080423283464
425472 311.625 1.0621067259629
425984 312 1.06327713577104
426496 312.375 1.06427754057533
427008 312.75 1.06505660511603
427520 313.125 1.0656002053115
428032 313.5 1.06587820333982
428544 313.875 1.06626370897745
429056 314.25 1.06655444797914
429568 314.625 1.06659280011329
430080 315 1.06664700912933
430592 315.375 1.06714012531778
431104 315.75 1.06749954501722
431616 316.125 1.06601915460359
432128 316.5 1.06561303706961
432640 316.875 1.06427375826639
433152 317.25 1.06399367750453
433664 317.625 1.06395434192775
434176 318 1.0634990851802
434688 318.375 1.06427677758146
435200 318.75 1.06495716819252
435712 319.125 1.06553546016675
436224 319.5 1.06590770615586
436736 319.875 1.06485342395654
437248 320.25 1.06277047778068
437760 320.625 1.0586383408359
438272 321 1.05295539453657
438784 321.375 1.05068208832257
439296 321.75 1.05039728878456
439808 322.125 1.05048165024463
440320 322.5 1.05115456108941
440832 322.875 1.05175119362574
441344 323.25 1.05127932931333
441856 323.625 1.05184113117104
442368 324 1.05251785175749
442880 324.375 1.05311220123747
443392 324.75 1.05310449421747
443904 325.125 1.05011604173314
444416 325.5 1.0491229915332
444928 325.875 1.049543328973
445440 326.25 1.0499769994329
445952 326.625 1.05074340885461
446464 327 1.05143436736883
446976 327.375 1.05204668367497
447488 327.75 1.05199855137291
448000 328.125 1.0518987259626
448512 328.5 1.05220713560428
449024 328.875 1.05233692342066
449536 329.25 1.051322570131
450048 329.625 1.04915674654875
450560 330 1.04988232597863
451072 330.375 1.0506331967148
451584 330.75 1.05133917104569
452096 331.125 1.05198898855972
452608 331.5 1.05257397050571
453120 331.875 1.05308823182334
453632 332.25 1.05351839602977
454144 332.625 1.05384335992411
454656 333 1.05404142063086
455168 333.375 1.05412295464692
455680 333.75 1.05389437415391
456192 334.125 1.05228380969183
456704 334.5 1.05265655775243
457216 334.875 1.05312470084003
457728 335.25 1.05388843417184
458240 335.625 1.05462371594761
458752 336 1.05531794564931
459264 336.375 1.05595494691485
459776 336.75 1.05650314218055
460288 337.125 1.05693724937453
460800 337.5 1.05716477261893
461312 337.875 1.0571216661691
461824 338.25 1.05703156502464
462336 338.625 1.05735416644985
462848 339 1.05754728623395
463360 339.375 1.0573217881938
