# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 10 2025 at 18:27:23+0100
# parameter filename: "./TOV_K_105_res_1_5.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.10-17.27.20-8277
# Run ID: run-TOV_K_105_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.10-17.27.20-8277
#
# ADMBASE::alp (admbase-lapse)
# 1:iteration 2:time 3:data
# data columns: 3:alp
0 0 0.966875255744351
512 0.375 0.966881647134657
1024 0.75 0.9668881053075
1536 1.125 0.96689417086583
2048 1.5 0.966899823688441
2560 1.875 0.966905372899344
3072 2.25 0.966911137125821
3584 2.625 0.966917243546866
4096 3 0.966923630731684
4608 3.375 0.966930165357747
5120 3.75 0.966936748762888
5632 4.125 0.966943352524354
6144 4.5 0.966949996229391
6656 4.875 0.966956710572157
7168 5.25 0.966963515526586
7680 5.625 0.966970417291913
8192 6 0.966977413721171
8704 6.375 0.966984499416767
9216 6.75 0.966991668576012
9728 7.125 0.966998917137057
10240 7.5 0.967006244759763
10752 7.875 0.967013655390082
11264 8.25 0.967021155396473
11776 8.625 0.96702875011628
12288 9 0.96703644102951
12800 9.375 0.967044225381801
13312 9.75 0.967052098329781
13824 10.125 0.967060056014965
14336 10.5 0.967068097560069
14848 10.875 0.967076224945951
15360 11.25 0.967084441220585
15872 11.625 0.967092748431202
16384 12 0.967101146537911
16896 12.375 0.967109633683263
17408 12.75 0.967118207321974
17920 13.125 0.967126865401655
18432 13.5 0.967135607012407
18944 13.875 0.967144432320039
19456 14.25 0.967153341876
19968 14.625 0.967162335551745
20480 15 0.967171411490903
20992 15.375 0.9671805655876
21504 15.75 0.967189791899802
22016 16.125 0.96719908397603
22528 16.5 0.967208436484986
23040 16.875 0.967217846206117
23552 17.25 0.967227311708593
24064 17.625 0.967236831857553
24576 18 0.967246404126521
25088 18.375 0.96725602392155
25600 18.75 0.967265685467304
26112 19.125 0.96727538366479
26624 19.5 0.967285115554129
27136 19.875 0.967294880264512
27648 20.25 0.967304677492615
28160 20.625 0.96731450572997
28672 21 0.967324361682061
29184 21.375 0.967334241371344
29696 21.75 0.967344142080778
30208 22.125 0.967354063708218
30720 22.5 0.967364008721271
31232 22.875 0.96737398106498
31744 23.25 0.967383984923228
32256 23.625 0.967394023679366
32768 24 0.967404098520937
33280 24.375 0.967414206213687
33792 24.75 0.967424337076521
34304 25.125 0.967434475826155
34816 25.5 0.967444607462562
35328 25.875 0.967454726596941
35840 26.25 0.967464843353661
36352 26.625 0.967474976532976
36864 27 0.967485129056188
37376 27.375 0.967495251605975
37888 27.75 0.967505211811171
38400 28.125 0.967514789366496
38912 28.5 0.967523706758422
39424 28.875 0.967531684762343
39936 29.25 0.967538494555479
40448 29.625 0.967543977916672
40960 30 0.967548026860267
41472 30.375 0.967550541881161
41984 30.75 0.967551403087769
42496 31.125 0.967550477849235
43008 31.5 0.967547659140091
43520 31.875 0.967542904088779
44032 32.25 0.967536243697184
44544 32.625 0.967527762096497
45056 33 0.967517573226425
45568 33.375 0.967505826667308
46080 33.75 0.967492746346524
46592 34.125 0.967478669528538
47104 34.5 0.967464042995734
47616 34.875 0.96744936217363
48128 35.25 0.967435085340757
48640 35.625 0.967421578912059
49152 36 0.967409128173166
49664 36.375 0.967397996885928
50176 36.75 0.967388481278626
50688 37.125 0.967380910768785
51200 37.5 0.967375592480176
51712 37.875 0.967372740531609
52224 38.25 0.967372438505683
52736 38.625 0.967374652315498
53248 39 0.967379271269567
53760 39.375 0.967386140827769
54272 39.75 0.967395068555763
54784 40.125 0.967405813805531
55296 40.5 0.967418085022078
55808 40.875 0.967431558460233
56320 41.25 0.967445912402557
56832 41.625 0.967460860213219
57344 42 0.967476169537406
57856 42.375 0.967491665493212
58368 42.75 0.967507222661642
58880 43.125 0.967522751776105
59392 43.5 0.967538186123685
59904 43.875 0.967553472130266
60416 44.25 0.96756856659326
60928 44.625 0.967583438418304
61440 45 0.967598069119837
61952 45.375 0.967612448489295
62464 45.75 0.967626568470638
62976 46.125 0.967640421773607
63488 46.5 0.967654006748139
64000 46.875 0.967667331283599
64512 47.25 0.967680406972778
65024 47.625 0.967693234809997
65536 48 0.967705795789796
66048 48.375 0.967718059416799
66560 48.75 0.967730007435756
67072 49.125 0.967741653474079
67584 49.5 0.967753039834618
68096 49.875 0.967764212335468
68608 50.25 0.967775194615018
69120 50.625 0.967785983955728
69632 51 0.967796569932362
70144 51.375 0.967806955310837
70656 51.75 0.967817157373151
71168 52.125 0.967827188304751
71680 52.5 0.967837034858663
72192 52.875 0.967846658978672
72704 53.25 0.967856021604077
73216 53.625 0.967865110843346
73728 54 0.967873952589466
74240 54.375 0.967882597628847
74752 54.75 0.967891098202667
75264 55.125 0.967899492442786
75776 55.5 0.967907805129848
76288 55.875 0.967916058957817
