# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 10 2025 at 18:27:23+0100
# parameter filename: "./TOV_K_105_res_1_5.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.10-17.27.20-8277
# Run ID: run-TOV_K_105_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.10-17.27.20-8277
#
# ADMBASE::betax (admbase-shift)
# 1:iteration 2:time 3:data
# data columns: 3:betax 4:betay 5:betaz
26624 19.5 1.80864080071604e-05 1.80864117897695e-05 1.80864107399985e-05
27136 19.875 1.71280288756359e-05 1.71280341497387e-05 1.71280335882852e-05
27648 20.25 1.58340124041698e-05 1.58340190554286e-05 1.58340189714367e-05
28160 20.625 1.46126847671901e-05 1.46126867604453e-05 1.46126834829399e-05
28672 21 1.39246061553341e-05 1.3924606916159e-05 1.39246047459156e-05
29184 21.375 1.34880805696491e-05 1.34880796188733e-05 1.34880784723715e-05
29696 21.75 1.3163650920319e-05 1.3163652513207e-05 1.31636529733884e-05
30208 22.125 1.27029994551777e-05 1.27030009794942e-05 1.27030013775914e-05
30720 22.5 1.20997684296409e-05 1.20997690120202e-05 1.20997671537899e-05
31232 22.875 1.14650247755974e-05 1.1465025384233e-05 1.146502401528e-05
31744 23.25 1.09062999201131e-05 1.09063006286447e-05 1.09062994149536e-05
32256 23.625 1.04147902173376e-05 1.04147905034975e-05 1.04147885863529e-05
32768 24 9.89826119195013e-06 9.89826205862809e-06 9.89826360986357e-06
33280 24.375 9.47520210950358e-06 9.47520172700225e-06 9.47520341163292e-06
33792 24.75 8.98437927528413e-06 8.98438324018254e-06 8.98438150647848e-06
34304 25.125 8.54421647931475e-06 8.54421510985845e-06 8.54421701632216e-06
34816 25.5 8.07027203511192e-06 8.07027369919249e-06 8.0702733706179e-06
35328 25.875 7.6634067415397e-06 7.66340763354285e-06 7.66340815577927e-06
35840 26.25 7.26122245656015e-06 7.26122314707141e-06 7.26122376644654e-06
36352 26.625 6.87676856617379e-06 6.87677020605547e-06 6.87676891239658e-06
36864 27 6.55445566909791e-06 6.55445672630979e-06 6.55445684554414e-06
37376 27.375 6.21355430026163e-06 6.21355383608806e-06 6.21355345591863e-06
37888 27.75 5.91079962576251e-06 5.91079973624569e-06 5.91079931885049e-06
38400 28.125 5.61217170128578e-06 5.6121714825082e-06 5.61217113173044e-06
38912 28.5 5.33724883281167e-06 5.33724898723693e-06 5.33724916271105e-06
39424 28.875 5.07225359341077e-06 5.07225426568239e-06 5.07225389271204e-06
39936 29.25 4.79403745673217e-06 4.79403657675351e-06 4.79403730940417e-06
40448 29.625 4.56067643385913e-06 4.5606755467405e-06 4.56067640892953e-06
40960 30 4.37213102166899e-06 4.37213092349129e-06 4.37212972684876e-06
41472 30.375 4.22516562334548e-06 4.22516581271588e-06 4.22516594924235e-06
41984 30.75 4.10200450285887e-06 4.10200434734538e-06 4.10200457115524e-06
42496 31.125 3.97984250604064e-06 3.97984250988773e-06 3.97984196898703e-06
43008 31.5 3.85759855987934e-06 3.85759801496259e-06 3.85759859265785e-06
43520 31.875 3.73573577483045e-06 3.7357357834908e-06 3.73573514913699e-06
44032 32.25 3.60882565693393e-06 3.60882566232612e-06 3.60882556048324e-06
44544 32.625 3.47863699114067e-06 3.47863708753826e-06 3.47863710822372e-06
45056 33 3.3544688318484e-06 3.35446874467415e-06 3.35446884284595e-06
45568 33.375 3.25768738880625e-06 3.25768738275243e-06 3.25768742252957e-06
46080 33.75 3.1487471529894e-06 3.14874708501119e-06 3.14874715272448e-06
46592 34.125 3.06440930726302e-06 3.06440932218519e-06 3.0644090196832e-06
47104 34.5 2.96665675454919e-06 2.96665676767112e-06 2.96665670059496e-06
47616 34.875 2.89304756761451e-06 2.89304756312741e-06 2.89304746968059e-06
48128 35.25 2.80558173465366e-06 2.80558174346041e-06 2.80558174524888e-06
48640 35.625 2.70106841893189e-06 2.70106843022198e-06 2.70106846646634e-06
49152 36 2.6598271653614e-06 2.65982716246458e-06 2.65982720659724e-06
49664 36.375 2.55536465683923e-06 2.55536464502754e-06 2.55536469274389e-06
50176 36.75 2.38844299419643e-06 2.38844298744955e-06 2.38844303620705e-06
50688 37.125 2.15959378436869e-06 2.15959379711624e-06 2.15959384749872e-06
51200 37.5 1.87165990858415e-06 1.87165994656215e-06 1.87166000016358e-06
51712 37.875 1.53149497298872e-06 1.53149502972113e-06 1.53149508580056e-06
52224 38.25 1.1497848035442e-06 1.14978486456822e-06 1.14978491889085e-06
52736 38.625 7.39475285147717e-07 7.39475336644706e-07 7.39475383680679e-07
53248 39 3.140635923558e-07 3.14063628460528e-07 3.14063664874694e-07
53760 39.375 2.56589323374855e-19 1.88056726950011e-19 7.68854348307554e-24
54272 39.75 2.47923922357893e-19 2.78525581290236e-19 4.41940334410326e-24
54784 40.125 2.08428946182444e-19 3.30230586993769e-19 1.51323153739559e-23
55296 40.5 2.80764021999568e-19 3.83546655129491e-19 1.22170400429602e-23
55808 40.875 2.61981041495908e-19 3.22394895943235e-19 5.79636269047737e-24
56320 41.25 2.67021735409044e-19 2.57148255040854e-19 1.28684140723095e-23
56832 41.625 2.45634152444314e-19 2.03069816693647e-19 1.15256573337662e-23
57344 42 2.02008703761408e-19 1.54747340422859e-19 9.7747244408849e-24
57856 42.375 1.93997509262521e-19 1.50116547272575e-19 7.5549310070923e-24
58368 42.75 2.89920291748804e-19 1.75331013254091e-19 1.27689378575882e-23
58880 43.125 2.13262048872976e-19 2.08049780033361e-19 5.57358881274729e-24
59392 43.5 1.95189217311661e-19 2.46297375169318e-19 2.29191302708864e-24
59904 43.875 1.64831037546123e-19 2.91175425554981e-19 4.21961442648962e-24
60416 44.25 2.67814093603242e-19 2.0911417756932e-19 7.48641998481181e-24
60928 44.625 3.34512762134095e-19 2.88016643124611e-19 5.70239101923117e-24
61440 45 4.17866189384848e-19 3.72519433413839e-19 3.63764163160892e-24
61952 45.375 4.52336483518167e-19 3.94840472536469e-19 1.90863246532509e-23
62464 45.75 3.84589433967591e-19 2.64693278478611e-19 8.93387283865958e-24
62976 46.125 2.54608157731938e-19 1.86660099492797e-19 1.16676481037376e-23
63488 46.5 2.03817274721032e-19 1.75602950062886e-19 6.56366400747265e-24
64000 46.875 1.82117337136643e-19 2.16561189727174e-19 5.29612875269414e-24
64512 47.25 2.27816536611141e-19 2.03760604228285e-19 1.73812366759909e-23
65024 47.625 2.11779993529563e-19 1.80950728853594e-19 1.25454792822869e-23
65536 48 2.30425614548897e-19 2.22817254341524e-19 4.23626098559314e-24
66048 48.375 2.51515424929994e-19 2.1046247437063e-19 2.91864937157659e-24
66560 48.75 3.11843737906289e-19 1.51911168500231e-19 1.88316418055809e-24
67072 49.125 3.142051455168e-19 1.70070462471153e-19 3.0456192636177e-24
67584 49.5 2.79259827268532e-19 2.06113893592085e-19 2.40512405377563e-24
68096 49.875 3.05850380358863e-19 2.63282805313533e-19 2.97512795608881e-24
68608 50.25 3.58027780427152e-19 2.31533856154139e-19 2.02179381977029e-24
69120 50.625 2.40849685119442e-19 2.03476350453801e-19 1.99777477545202e-24
69632 51 2.76900742503235e-19 2.63640787784423e-19 7.17621837308437e-24
70144 51.375 2.45423935873483e-19 2.33421114103682e-19 1.21135603211039e-24
70656 51.75 1.86657771757893e-19 2.15577100150585e-19 2.90334976513112e-24
71168 52.125 1.74120966275598e-19 2.33826943844795e-19 2.93466720826019e-24
71680 52.5 3.10511229332496e-19 1.32319343692261e-19 5.73612752733987e-24
72192 52.875 2.95596827920519e-19 1.56123536329989e-19 3.87499774561992e-24
72704 53.25 3.01361078784217e-19 1.82276323612922e-19 4.86827986944599e-24
73216 53.625 3.1342468796937e-19 1.42672707666786e-19 7.73786271744722e-24
73728 54 4.1037081877592e-19 1.61756111642118e-19 7.43963417488107e-24
74240 54.375 4.42095838086894e-19 1.60193995181161e-19 3.35859253800406e-24
74752 54.75 3.22627661226042e-19 2.36008297221919e-19 3.04999431709377e-24
75264 55.125 1.84311999225424e-19 3.06045749279503e-19 7.99781854535092e-24
75776 55.5 1.62742487594069e-19 2.64504805120963e-19 4.51576222912832e-24
76288 55.875 1.93806325104305e-19 2.56604869584386e-19 3.71031982562185e-24
76800 56.25 2.20862923122963e-19 2.23777904362901e-19 4.28276213134384e-24
77312 56.625 2.18620861587495e-19 1.7003549402267e-19 1.46620609875312e-24
77824 57 3.0387723296221e-19 1.78980581979675e-19 2.28661560581609e-24
78336 57.375 3.54787505685732e-19 1.06563239292629e-19 9.16892720448233e-24
78848 57.75 3.55966522794422e-19 1.29748735294013e-19 3.75334698555735e-24
79360 58.125 2.87195853344113e-19 1.70413463975488e-19 3.42891627142246e-24
79872 58.5 2.77341476503896e-19 1.76657104968879e-19 5.89773871919661e-24
80384 58.875 2.88725580260711e-19 2.35653748272136e-19 1.14826816461404e-23
80896 59.25 2.41611572286038e-19 2.53773267080617e-19 4.69015499237263e-24
81408 59.625 2.65623082265465e-19 2.15444580529014e-19 3.37289690855517e-24
81920 60 2.56463427007556e-19 2.97416271326497e-19 3.55377918451456e-24
82432 60.375 1.91993892812188e-19 2.10140584606212e-19 4.30329245113667e-24
82944 60.75 2.06405567723432e-19 2.39093835567288e-19 2.22627187660965e-24
83456 61.125 1.99610854653492e-19 2.131197327962e-19 2.00868954995278e-24
83968 61.5 2.39416687694925e-19 1.71440141543691e-19 3.94723168978184e-24
84480 61.875 2.5905773658495e-19 1.70178741904058e-19 5.90448492613186e-24
84992 62.25 3.62984797027576e-19 1.3505453496394e-19 3.1120857991964e-24
85504 62.625 3.00265093031841e-19 1.70127576837427e-19 3.37363930209443e-24
86016 63 2.56189456068993e-19 2.36260724323689e-19 3.55346526091441e-24
86528 63.375 2.72264780380209e-19 2.73095540942611e-19 6.74801552337926e-24
87040 63.75 2.19171503712604e-19 2.40854577460954e-19 3.9041418793248e-24
87552 64.125 2.79308776381991e-19 2.77794224012796e-19 3.74322985674717e-24
88064 64.5 2.17247070797728e-19 2.75386650695542e-19 8.27654984284313e-24
88576 64.875 1.96847522470637e-19 2.90501040862114e-19 5.84584954527649e-24
89088 65.25 1.98361658267693e-19 3.22125193713408e-19 3.65057894469921e-24
89600 65.625 2.93080600732511e-19 2.24214838112134e-19 3.61102210596619e-24
90112 66 2.84562692857505e-19 2.53193154577481e-19 3.85538596330168e-24
90624 66.375 3.00483271281731e-19 1.72132391512263e-19 3.98871088399433e-24
91136 66.75 2.63849094029992e-19 2.22107226653752e-19 1.6154128809518e-24
91648 67.125 2.97391194766375e-19 3.19636312177589e-19 1.52614672318653e-24
92160 67.5 2.61773424009745e-19 2.43321741905631e-19 1.75042516295178e-24
92672 67.875 1.75825204697417e-19 3.33457025888792e-19 1.46300606695605e-24
93184 68.25 2.13254232333546e-19 3.26158822376274e-19 3.8732413188512e-24
93696 68.625 3.0214477003823e-19 2.61125866920069e-19 1.63179552646896e-24
94208 69 2.98988338129256e-19 1.86734316548223e-19 2.29508584629262e-24
94720 69.375 2.06920058051092e-19 2.29818899219832e-19 1.2460651912039e-24
95232 69.75 2.27808745813963e-19 2.88197194932701e-19 3.79871754926842e-24
95744 70.125 2.16534632556008e-19 2.57567518551146e-19 5.57317563003304e-24
96256 70.5 2.73703464597016e-19 2.15350524754095e-19 3.90518353419903e-24
96768 70.875 3.0450983732233e-19 2.31810302798106e-19 2.02236082503402e-24
97280 71.25 3.2920183332274e-19 2.68123402105918e-19 4.22799835070683e-24
97792 71.625 2.41885549082818e-19 2.54674968621364e-19 1.42286655505834e-24
98304 72 3.22911686995587e-19 2.37124496829244e-19 1.66225933529084e-24
98816 72.375 2.34722785043289e-19 2.25215975885888e-19 1.41226163454181e-24
99328 72.75 2.11958433459308e-19 1.64848830586387e-19 2.36243360200587e-24
99840 73.125 2.42248634012939e-19 1.92580481318207e-19 3.20991610500972e-24
100352 73.5 2.48881661889112e-19 2.44403525533853e-19 1.65502218349163e-24
100864 73.875 1.65607322971784e-19 2.92881783402997e-19 1.32277701627962e-24
101376 74.25 1.8848986476506e-19 3.92381647784875e-19 8.80185630158448e-25
101888 74.625 2.3036604264412e-19 3.13795221947215e-19 2.07613556666875e-24
102400 75 3.26538895861316e-19 3.14078353944755e-19 1.97383577485423e-24
102912 75.375 2.61019928406226e-19 4.34904452069102e-19 8.11409586032668e-25
103424 75.75 2.8294211298083e-19 2.66229230528022e-19 7.2278395668858e-25
103936 76.125 2.59506871235538e-19 1.8271029208466e-19 8.36135131536841e-25
104448 76.5 2.56742493167104e-19 1.71961717057622e-19 1.32494816204383e-24
104960 76.875 2.06547658738528e-19 1.44914085253226e-19 1.15905193263056e-24
105472 77.25 2.10066243489092e-19 2.06576749481495e-19 1.12655057543019e-24
105984 77.625 2.84416422721929e-19 1.57951371514979e-19 1.16980710433716e-24
106496 78 2.43728598829139e-19 2.55774883344246e-19 1.12321025417522e-24
107008 78.375 1.92559867439963e-19 3.1486633342554e-19 1.08695998973984e-24
107520 78.75 2.81238736051013e-19 2.44602631368834e-19 1.09180992002273e-24
108032 79.125 3.73855307013118e-19 2.62727736626463e-19 1.44493777863885e-24
108544 79.5 3.5179398492191e-19 2.86505297242229e-19 8.43101443706428e-25
109056 79.875 2.27156135964322e-19 3.12659648079768e-19 7.6727362663481e-25
109568 80.25 2.67376327279634e-19 3.11698984137444e-19 8.86732602852533e-25
110080 80.625 2.29379853569313e-19 1.94289395422874e-19 1.23085369731973e-24
110592 81 2.52624817307803e-19 1.42582532982607e-19 9.19686683216272e-25
111104 81.375 2.18800963287489e-19 2.14536206174502e-19 9.05597434559148e-25
111616 81.75 1.80799483351071e-19 1.91930940940624e-19 1.15705521657787e-24
112128 82.125 2.00328680851432e-19 2.64096393851427e-19 9.36347613777743e-25
112640 82.5 2.72914693937515e-19 3.46005299291749e-19 1.02248177443476e-24
113152 82.875 2.26019896377011e-19 4.13257410930134e-19 7.37304685979197e-25
113664 83.25 1.84161036747292e-19 3.4961096865766e-19 6.67134948395129e-25
114176 83.625 3.1813072638891e-19 3.92041631188507e-19 8.45009535794108e-25
114688 84 3.5438396373216e-19 2.85459488027582e-19 7.7072390245574e-25
115200 84.375 3.09124233569472e-19 2.92063819825946e-19 7.90923351803821e-25
115712 84.75 2.45311601165805e-19 2.33970241641458e-19 6.16672547045339e-25
116224 85.125 3.21690477658198e-19 1.89249732700526e-19 8.97454803442703e-25
116736 85.5 2.56548439655158e-06 2.5820630376166e-06 2.5712014236891e-06
117248 85.875 7.81415961256948e-06 7.83161098299818e-06 7.81691205516344e-06
117760 86.25 1.33602240366134e-05 1.33892598362207e-05 1.33455779219878e-05
118272 86.625 2.54725257902385e-05 2.55101500795413e-05 2.54329864243579e-05
118784 87 4.02462654603152e-05 4.0284823156531e-05 4.02025931454799e-05
119296 87.375 5.49307149458676e-05 5.49702050844437e-05 5.48831983796594e-05
119808 87.75 6.96259903421273e-05 6.96671060855564e-05 6.95751376878439e-05
120320 88.125 8.44617993199895e-05 8.45051851514489e-05 8.44083584482492e-05
120832 88.5 0.000102360804313774 0.000102414080804816 0.000102335243549913
121344 88.875 0.000120800756141722 0.00012085721684193 0.000120778020436403
121856 89.25 0.000139432693423337 0.000139492926122687 0.000139413201026105
122368 89.625 0.00015819276856376 0.000158256817276162 0.000158177077477454
122880 90 0.000176895537414253 0.000176962924674411 0.000176883787600446
123392 90.375 0.000195435224204839 0.00019550590453751 0.000195427385256465
123904 90.75 0.00021605996112509 0.000216137340093111 0.000216102647875494
124416 91.125 0.000236930298410271 0.000237011606534938 0.000236975474592176
124928 91.5 0.000257719666683902 0.000257805021658507 0.000257768013891167
125440 91.875 0.000278337619529633 0.000278426820486016 0.000278388843635541
125952 92.25 0.000298809869465163 0.000298902356075984 0.000298861746566773
126464 92.625 0.000319193248430196 0.000319288341214891 0.000319243791833583
126976 93 0.000339561009399082 0.000339658253489888 0.000339609970327672
127488 93.375 0.000360051136700935 0.000360150192416605 0.000360098592972279
128000 93.75 0.000380833585399691 0.000380933911595173 0.000380878625242319
128512 94.125 0.000401936392390769 0.000402037478304192 0.000401977953166781
129024 94.5 0.00042312576835619 0.000423227519140894 0.000423163506266938
129536 94.875 0.00044407711111906 0.000444179361564098 0.000444110772068455
130048 95.25 0.000464703393941225 0.000464805078668001 0.000464732094511445
130560 95.625 0.000485209994790492 0.000485309621756643 0.00048523268069296
131072 96 0.000505776739871133 0.000505873869910343 0.000505793050044761
131584 96.375 0.000526336311578342 0.00052643168026473 0.000526346514559416
132096 96.75 0.000546796722960683 0.000546890546720038 0.000546800784467781
132608 97.125 0.000567329082760964 0.000567420156008655 0.000567326279679239
133120 97.5 0.000588189379119336 0.000588276246241481 0.000588178974851375
133632 97.875 0.000609312241501822 0.00060939428297248 0.000609293973391275
134144 98.25 0.000630348822568088 0.000630425828085896 0.00063032268324651
134656 98.625 0.000651114518199233 0.000651186339868485 0.000651080895757894
135168 99 0.000671724359914816 0.000671791474652746 0.000671684542555291
135680 99.375 0.000692237086529242 0.00069230050148537 0.000692192863787333
136192 99.75 0.000712489655415481 0.000712549819824208 0.000712442310950925
136704 100.125 0.00073246325817431 0.000732519696935398 0.000732413345011916
137216 100.5 0.000752539566744862 0.000752591649896049 0.000752487500426864
137728 100.875 0.000773098719495125 0.00077314616824465 0.000773045215901399
138240 101.25 0.000793976547649086 0.000794019453167277 0.000793922749651166
138752 101.625 0.00081458367302766 0.000814622898140036 0.000814531334486563
139264 102 0.00083454491722738 0.000834582201488701 0.000834496281648354
139776 102.375 0.000854031532584879 0.000854068156806128 0.000853988350000812
140288 102.75 0.000873459152963138 0.000873494569044914 0.000873421609955954
140800 103.125 0.00089302454020438 0.000893057219093776 0.000892991706870392
141312 103.5 0.000912599009602021 0.000912628618359473 0.000912570758134998
141824 103.875 0.000931976200871486 0.000932004328581674 0.000931954624787248
142336 104.25 0.000951124016076654 0.000951153028811951 0.000951113034414994
142848 104.625 0.000970166052963194 0.000970197733787363 0.000970169525885849
143360 105 0.000989138166676659 0.000989172853655604 0.000989157594698562
143872 105.375 0.00100784344077132 0.00100787997174179 0.00100787716716995
144384 105.75 0.00102604993547945 0.00102608704111088 0.0010260953670253
144896 106.125 0.00104382688178622 0.00104386485324153 0.00104388364757328
145408 106.5 0.00106154523211608 0.00106158549785915 0.00106161528894965
145920 106.875 0.00107945861313694 0.00107950178258156 0.00107954345226533
146432 107.25 0.00109738983895884 0.00109743517587783 0.00109748894130827
146944 107.625 0.00111496559151595 0.00111501243823012 0.00111507778260521
147456 108 0.00113208134907758 0.0011321301966861 0.00113220650303502
147968 108.375 0.00114893865048574 0.00114899056856498 0.00114907746747135
148480 108.75 0.00116563956790387 0.00116569491810991 0.00116579207299202
148992 109.125 0.0011819909687325 0.00118204902341166 0.00118215597473177
149504 109.5 0.00119781191215424 0.0011978721186349 0.00119798844831786
150016 109.875 0.00121322840253575 0.00121329174253756 0.00121341698247443
150528 110.25 0.00122848931882765 0.00122855735860541 0.00122869053077649
151040 110.625 0.00124362458416788 0.00124369707414929 0.00124383664100444
151552 111 0.00125847578777035 0.00125855031256032 0.00125869465427658
152064 111.375 0.00127298196015158 0.00127305618312025 0.00127320389781879
152576 111.75 0.00128722826234141 0.00128730166874452 0.0012874516602789
153088 112.125 0.00130121783676488 0.00130129134528843 0.00130144280473583
153600 112.5 0.00131478159170729 0.00131485636226421 0.00131500821055757
154112 112.875 0.00132779381067733 0.00132787044879737 0.00132802091362095
154624 113.25 0.0013403707951219 0.00134044896020992 0.00134059629380955
155136 113.625 0.00135274013127907 0.00135281854708825 0.00135296156873272
155648 114 0.00136493661039508 0.00136501362993485 0.00136515085612606
156160 114.375 0.00137674228116495 0.00137681690195623 0.00137694606392018
156672 114.75 0.00138796671564824 0.00138803943824022 0.00138815852277755
157184 115.125 0.00139868795814805 0.00139876044254859 0.00139886835019137
157696 115.5 0.00140912757139614 0.00140920090134973 0.00140929684744128
158208 115.875 0.00141934465463057 0.00141941798852878 0.00141950088139965
158720 116.25 0.00142915318643226 0.0014292244212346 0.00142929286687099
159232 116.625 0.00143832625568929 0.00143839376246465 0.00143844661001904
159744 117 0.00144681093325891 0.00144687448719147 0.00144691135653833
160256 117.375 0.00145476034665976 0.00145482067669684 0.00145484135175204
160768 117.75 0.00146242704418837 0.00146248451290274 0.00146248799117597
161280 118.125 0.00147000719501863 0.00147006092666882 0.00147004632793075
161792 118.5 0.00147747424041671 0.00147752294978303 0.00147749115464336
162304 118.875 0.00148450846496531 0.00148455192230415 0.00148450480763656
162816 119.25 0.00149069273953165 0.0014907316049733 0.0014906697965919
163328 119.625 0.00149591730565008 0.00149595177818647 0.00149587457717086
163840 120 0.00150056462568351 0.00150059403311317 0.00150050152503731
164352 120.375 0.00150513775278473 0.00150516116854673 0.00150505529949397
164864 120.75 0.00150968568125457 0.00150970253669003 0.00150958590155978
165376 121.125 0.00151376623485954 0.00151377661273527 0.00151365076651785
165888 121.5 0.00151703554515954 0.00151703957150449 0.00151690499695415
166400 121.875 0.00151966638727989 0.00151966305401646 0.00151952072054048
166912 122.25 0.00152202207309546 0.00152201000489379 0.00152186236506757
167424 122.625 0.00152422717265158 0.0015241614017363 0.00152392126188458
167936 123 0.00152625878268131 0.00152618774549174 0.00152595740211813
168448 123.375 0.00152793137754171 0.00152785454249221 0.00152763642437929
168960 123.75 0.00152917504355108 0.00152909485344802 0.00152889068842495
169472 124.125 0.00152970517025634 0.00152962303574607 0.00152943567500787
169984 124.5 0.00152952332913909 0.00152943868057074 0.00152927138740584
170496 124.875 0.00152896826395762 0.00152888114696029 0.00152873632414134
171008 125.25 0.00152826145153683 0.00152817226851554 0.00152805054088973
171520 125.625 0.001527234778844 0.00152714287546192 0.00152704393239693
172032 126 0.00152559621813272 0.00152550154269145 0.00152542634310111
172544 126.375 0.0015233194512812 0.00152322347808621 0.00152317454041542
173056 126.75 0.00152062164084524 0.00152052515755139 0.00152050419487161
173568 127.125 0.00151758217730284 0.00151748452272614 0.00151749121875008
174080 127.5 0.00151394611762375 0.00151384695495494 0.0015138805653505
174592 127.875 0.00150942610933842 0.00150932559645358 0.00150938622087885
175104 128.25 0.00150413490491082 0.00150403264167275 0.00150412059245068
175616 128.625 0.00149853686459105 0.00149843258794976 0.00149854778547441
176128 129 0.00149291436290596 0.00149280898506282 0.00149295107812667
176640 129.375 0.00148704309793575 0.00148693800507091 0.00148710616795717
177152 129.75 0.00148052394969824 0.00148041973608203 0.0014806125149407
177664 130.125 0.00147329124632381 0.00147318737323431 0.001473403334511
178176 130.5 0.00146557367247894 0.00146546904382673 0.00146570723919003
178688 130.875 0.00145743886302728 0.00145733279798386 0.00145759238935952
179200 131.25 0.00144869309287887 0.00144858604521593 0.00144886609668902
179712 131.625 0.00143929992824652 0.00143919346762239 0.0014394931313553
180224 132 0.00142958676066025 0.00142948269806198 0.00142980065598268
180736 132.375 0.00141980617905577 0.00141970519333212 0.00142003877753461
181248 132.75 0.00140968975622068 0.00140959098986753 0.00140993685377254
