# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Dec 28 2024 at 17:50:57+0100
# parameter filename: "./TOV_K_105.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.50.55-8594
# Run ID: run-TOV_K_105-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.50.55-8594
#
# ADMBASE::betax (admbase-shift)
# 1:iteration 2:time 3:data
# data columns: 3:betax 4:betay 5:betaz
20480 20 -0.000876894745374077 -0.000876894745374091 -0.000876894745374059
20992 20.5 -0.000907469154059485 -0.000907469154059574 -0.00090746915405978
21504 21 -0.000936880437146535 -0.000936880437146636 -0.000936880437146772
22016 21.5 -0.000965962604162703 -0.000965962604162689 -0.000965962604162692
22528 22 -0.00099607589782031 -0.00099607589782029 -0.000996075897820204
23040 22.5 -0.00102795599318435 -0.00102795599318443 -0.00102795599318421
23552 23 -0.001061028328042 -0.001061028328042 -0.00106102832804184
24064 23.5 -0.00109378716544378 -0.00109378716544378 -0.00109378716544388
24576 24 -0.00112516581874617 -0.00112516581874638 -0.00112516581874657
25088 24.5 -0.00115549830464263 -0.00115549830464269 -0.00115549830464267
25600 25 -0.00118587004111816 -0.00118587004111781 -0.00118587004111755
26112 25.5 -0.00121689747135488 -0.00121689747135477 -0.00121689747135459
26624 26 -0.00124861314165541 -0.00124861314165592 -0.00124861314165597
27136 26.5 -0.00128090298431365 -0.00128090298431396 -0.00128090298431416
27648 27 -0.00131306898929127 -0.00131306898929077 -0.00131306898929097
28160 27.5 -0.00134335758777591 -0.00134335758777537 -0.00134335758777543
28672 28 -0.00137020975326735 -0.00137020975326742 -0.00137020975326743
29184 28.5 -0.00139416441821407 -0.00139416441821438 -0.00139416441821441
29696 29 -0.00141760587411359 -0.00141760587411378 -0.00141760587411375
30208 29.5 -0.00144240274380317 -0.00144240274380332 -0.00144240274380329
30720 30 -0.00146848914472761 -0.00146848914472765 -0.00146848914472778
31232 30.5 -0.0014947531037049 -0.00149475310370468 -0.00149475310370475
31744 31 -0.00152026472652557 -0.00152026472652535 -0.00152026472652516
32256 31.5 -0.00154424352723735 -0.00154424352723735 -0.00154424352723735
32768 32 -0.00156585567271185 -0.001565855672712 -0.00156585567271246
33280 32.5 -0.00158500931519384 -0.00158500931519398 -0.00158500931519425
33792 33 -0.00160301545293242 -0.00160301545293249 -0.0016030154529321
34304 33.5 -0.00162163392104859 -0.00162163392104865 -0.00162163392104802
34816 34 -0.00164132356076726 -0.00164132356076741 -0.001641323560767
35328 34.5 -0.00166077761407352 -0.00166077761407355 -0.00166077761407343
35840 35 -0.00167825124782792 -0.0016782512478277 -0.00167825124782791
36352 35.5 -0.00169316440989333 -0.00169316440989322 -0.00169316440989362
36864 36 -0.00170647981234481 -0.001706479812345 -0.00170647981234517
37376 36.5 -0.00171978058520913 -0.00171978058520935 -0.00171978058520906
37888 37 -0.00173393607629735 -0.00173393607629751 -0.00173393607629708
38400 37.5 -0.00174831197087267 -0.00174831197087273 -0.00174831197087267
38912 38 -0.00176118716026811 -0.00176118716026776 -0.00176118716026824
39424 38.5 -0.00177125670593492 -0.00177125670593436 -0.00177125670593485
39936 39 -0.00177892367092259 -0.00177892367092251 -0.00177892367092248
40448 39.5 -0.00178594939067855 -0.00178594939067889 -0.00178594939067873
40960 40 -0.00179365241318376 -0.00179365241318391 -0.00179365241318412
41472 40.5 -0.00180150623737534 -0.00180150623737538 -0.00180150623737542
41984 41 -0.00180770734058019 -0.00180770734058044 -0.00180770734057978
42496 41.5 -0.00181124059015041 -0.00181124059015032 -0.00181124059014996
43008 42 -0.00181314551493501 -0.00181314551493436 -0.0018131455149352
43520 42.5 -0.00181528055043358 -0.00181528055043338 -0.00181528055043414
44032 43 -0.00181790021392144 -0.00181790021392227 -0.00181790021392148
44544 43.5 -0.00181921513093151 -0.00181921513093235 -0.00181921513093112
45056 44 -0.00181768097917672 -0.00181768097917654 -0.00181768097917686
45568 44.5 -0.00181395604043089 -0.00181395604043007 -0.0018139560404314
46080 45 -0.00180988664826746 -0.00180988664826695 -0.00180988664826732
46592 45.5 -0.00180606590005927 -0.00180606590005923 -0.00180606590005868
47104 46 -0.00180132136619954 -0.00180132136619988 -0.00180132136619961
47616 46.5 -0.0017945473600549 -0.00179454736005562 -0.00179454736005551
48128 47 -0.00178615908139481 -0.00178615908139536 -0.00178615908139494
48640 47.5 -0.00177734139683648 -0.00177734139683618 -0.00177734139683603
49152 48 -0.00176842400192616 -0.0017684240019255 -0.00176842400192596
49664 48.5 -0.00175865730865137 -0.00175865730865135 -0.00175865730865158
50176 49 -0.00174744641873597 -0.00174744641873649 -0.00174744641873607
50688 49.5 -0.00173513146036781 -0.00173513146036795 -0.00173513146036761
51200 50 -0.00172233373101594 -0.00172233373101556 -0.00172233373101572
51712 50.5 -0.00170901774691808 -0.00170901774691791 -0.00170901774691813
52224 51 -0.00169460961659604 -0.00169460961659627 -0.00169460961659645
52736 51.5 -0.00167885248194488 -0.00167885248194494 -0.00167885248194535
53248 52 -0.00166216431087812 -0.00166216431087799 -0.00166216431087811
53760 52.5 -0.00164512998221865 -0.00164512998221889 -0.00164512998221823
54272 53 -0.00162786662725865 -0.00162786662725895 -0.00162786662725843
54784 53.5 -0.00160999945404046 -0.00160999945403998 -0.00160999945404054
55296 54 -0.00159119612017979 -0.00159119612017905 -0.00159119612017985
55808 54.5 -0.00157482393500005 -0.00157482393499925 -0.00157482393499958
56320 55 -0.00155868812247358 -0.00155868812247346 -0.00155868812247407
56832 55.5 -0.00154154482966147 -0.00154154482966217 -0.00154154482966222
57344 56 -0.0015243973987511 -0.00152439739875151 -0.00152439739875102
57856 56.5 -0.00150722976312216 -0.00150722976312178 -0.00150722976312136
58368 57 -0.00148922155081003 -0.00148922155080973 -0.00148922155080987
58880 57.5 -0.00147009313786241 -0.00147009313786261 -0.00147009313786319
59392 58 -0.00145039311369101 -0.00145039311369111 -0.00145039311369142
59904 58.5 -0.00143043332941923 -0.00143043332941906 -0.00143043332941887
60416 59 -0.00140975974463098 -0.00140975974463089 -0.00140975974463075
60928 59.5 -0.00138807151640032 -0.00138807151640029 -0.00138807151640044
61440 60 -0.00136604664776035 -0.00136604664776022 -0.0013660466477602
61952 60.5 -0.00134457046402339 -0.00134457046402327 -0.00134457046402321
62464 61 -0.00132339739071136 -0.00132339739071127 -0.00132339739071174
62976 61.5 -0.00130132118287724 -0.00130132118287716 -0.00130132118287777
63488 62 -0.00127775742081242 -0.00127775742081241 -0.00127775742081232
64000 62.5 -0.0012535178777907 -0.00125351787779075 -0.00125351787779009
64512 63 -0.00122971787084192 -0.0012297178708419 -0.0012297178708415
65024 63.5 -0.00120645813633882 -0.00120645813633876 -0.00120645813633907
65536 64 -0.00118309124853634 -0.00118309124853629 -0.00118309124853683
66048 64.5 -0.00115938142173553 -0.0011593814217354 -0.0011593814217353
66560 65 -0.00113563191870002 -0.00113563191869984 -0.00113563191869928
67072 65.5 -0.00111178670234786 -0.00111178670234779 -0.00111178670234787
67584 66 -0.00108730175885439 -0.00108730175885457 -0.00108730175885513
68096 66.5 -0.00106215243856534 -0.0010621524385656 -0.00106215243856549
68608 67 -0.00103718310615381 -0.00103718310615378 -0.00103718310615331
69120 67.5 -0.00101296966578682 -0.00101296966578639 -0.0010129696657867
69632 68 -0.000988928528755764 -0.000988928528755377 -0.00098892852875596
70144 68.5 -0.000964147984936802 -0.000964147984936909 -0.000964147984936441
70656 69 -0.000938681502808019 -0.000938681502808428 -0.000938681502807447
71168 69.5 -0.000913356774793632 -0.000913356774793991 -0.000913356774794018
71680 70 -0.000888531698098553 -0.000888531698098602 -0.000888531698099557
72192 70.5 -0.000863696288767282 -0.000863696288766806 -0.000863696288767275
72704 71 -0.00083831829616869 -0.000838318296168181 -0.000838318296167654
73216 71.5 -0.000812506768009118 -0.000812506768009401 -0.000812506768008896
73728 72 -0.000786655809202429 -0.000786655809203209 -0.000786655809203526
74240 72.5 -0.000760915943401106 -0.000760915943401375 -0.000760915943401768
74752 73 -0.000735306096184989 -0.000735306096184501 -0.000735306096184137
75264 73.5 -0.000709925537140532 -0.000709925537139849 -0.000709925537139491
75776 74 -0.000685952873684857 -0.000685952873684457 -0.000685952873684526
76288 74.5 -0.000661999296121889 -0.000661999296121354 -0.000661999296122043
76800 75 -0.000637967839026249 -0.000637967839026347 -0.000637967839026147
77312 75.5 -0.000613861038977338 -0.000613861038977641 -0.000613861038977044
77824 76 -0.000589620423892481 -0.000589620423892489 -0.000589620423892662
78336 76.5 -0.000565414238952891 -0.000565414238953014 -0.000565414238953504
78848 77 -0.000541410698797811 -0.000541410698798085 -0.000541410698798171
79360 77.5 -0.000517397231201145 -0.000517397231200849 -0.000517397231200767
79872 78 -0.00049305706437407 -0.000493057064373362 -0.000493057064373338
80384 78.5 -0.000468560886496098 -0.000468560886495995 -0.00046856088649594
80896 79 -0.000444814727576564 -0.000444814727575854 -0.000444814727576029
81408 79.5 -0.000425235770833004 -0.000425235770833146 -0.00042523577083299
81920 80 -0.00040771224190474 -0.000407712241905277 -0.000407712241904636
82432 80.5 -0.000392330455409772 -0.000392330455409752 -0.000392330455409683
82944 81 -0.000377053734561832 -0.000377053734561663 -0.000377053734561942
83456 81.5 -0.000362480727166982 -0.000362480727166883 -0.000362480727167203
83968 82 -0.000348258572083154 -0.000348258572083349 -0.000348258572083409
84480 82.5 -0.000337694828422486 -0.000337694828422711 -0.000337694828422512
84992 83 -0.000327412092559095 -0.000327412092559206 -0.000327412092559144
85504 83.5 -0.000316914780148094 -0.000316914780147858 -0.000316914780148223
86016 84 -0.000306400874085781 -0.000306400874085639 -0.000306400874085651
86528 84.5 -0.000296137880896545 -0.000296137880896435 -0.00029613788089619
87040 85 -0.000286520869983939 -0.000286520869984177 -0.000286520869983982
87552 85.5 -0.000277731427656581 -0.000277731427656521 -0.000277731427656292
88064 86 -0.000270325276071042 -0.00027032527607108 -0.000270325276071236
88576 86.5 -0.000262893163093551 -0.000262893163093838 -0.000262893163093974
89088 87 -0.000255228531852969 -0.000255228531852861 -0.000255228531853047
89600 87.5 -0.000247417790792407 -0.000247417790792303 -0.000247417790792134
90112 88 -0.000239594971484451 -0.000239594971484518 -0.000239594971484231
90624 88.5 -0.00023211790981911 -0.000232117909819326 -0.000232117909819006
91136 89 -0.000225021543406136 -0.000225021543405985 -0.000225021543405895
91648 89.5 -0.000219223702011405 -0.000219223702010965 -0.000219223702010666
92160 90 -0.000213443216307504 -0.000213443216307598 -0.000213443216307648
92672 90.5 -0.000207507345657449 -0.000207507345657981 -0.000207507345657684
93184 91 -0.00020144875810534 -0.000201448758105475 -0.000201448758105432
93696 91.5 -0.000195409425924032 -0.000195409425923597 -0.000195409425923642
94208 92 -0.000189397094623842 -0.000189397094623428 -0.000189397094623836
94720 92.5 -0.000183416724415065 -0.000183416724415163 -0.000183416724415284
95232 93 -0.000178529068788952 -0.000178529068788368 -0.000178529068788794
95744 93.5 -0.000173865381199397 -0.000173865381198917 -0.000173865381199264
96256 94 -0.000169264755270996 -0.000169264755271278 -0.000169264755271189
96768 94.5 -0.000164804039786238 -0.000164804039786953 -0.000164804039786356
97280 95 -0.00016024941932648 -0.00016024941932639 -0.000160249419325973
97792 95.5 -0.000155347498049436 -0.000155347498049165 -0.000155347498049568
98304 96 -0.000150447184760373 -0.000150447184760707 -0.000150447184760756
98816 96.5 -0.000145746490478359 -0.000145746490478771 -0.000145746490479011
99328 97 -0.000141308833192947 -0.000141308833192933 -0.000141308833193098
99840 97.5 -0.000137652870081281 -0.000137652870081887 -0.000137652870081886
100352 98 -0.000134315982675404 -0.000134315982675744 -0.000134315982675709
100864 98.5 -0.000131022988710188 -0.00013102298870947 -0.000131022988709686
101376 99 -0.000127515851332657 -0.000127515851332045 -0.000127515851332099
101888 99.5 -0.000123743133642685 -0.000123743133643335 -0.000123743133643123
102400 100 -0.000119959025931095 -0.000119959025931336 -0.000119959025931765
102912 100.5 -0.000116395402764 -0.000116395402764143 -0.000116395402764169
103424 101 -0.000112831264312514 -0.000112831264311869 -0.000112831264312142
103936 101.5 -0.000109262558623425 -0.00010926255862348 -0.00010926255862324
104448 102 -0.000106690089660826 -0.000106690089660691 -0.000106690089660647
104960 102.5 -0.000103960917992163 -0.000103960917991849 -0.000103960917991833
105472 103 -0.000101202997395895 -0.000101202997395744 -0.000101202997395777
105984 103.5 -9.85051288314068e-05 -9.85051288316947e-05 -9.85051288316472e-05
106496 104 -9.57482772419204e-05 -9.57482772418585e-05 -9.57482772420865e-05
107008 104.5 -9.28447248878643e-05 -9.28447248877422e-05 -9.28447248878961e-05
107520 105 -8.99549608611573e-05 -8.9954960861654e-05 -8.99549608610505e-05
108032 105.5 -8.73275576523173e-05 -8.73275576523756e-05 -8.7327557652243e-05
108544 106 -8.47385819901867e-05 -8.47385819900075e-05 -8.47385819898591e-05
109056 106.5 -8.26256167166334e-05 -8.26256167152964e-05 -8.26256167159226e-05
109568 107 -8.08593262053532e-05 -8.08593262050017e-05 -8.0859326204847e-05
110080 107.5 -7.86621211520689e-05 -7.86621211532225e-05 -7.86621211529498e-05
110592 108 -7.62037416866969e-05 -7.62037416869738e-05 -7.62037416874374e-05
111104 108.5 -7.39816018425973e-05 -7.39816018417427e-05 -7.39816018418595e-05
111616 109 -7.21149876819734e-05 -7.2114987682088e-05 -7.21149876818207e-05
112128 109.5 -7.02250352623267e-05 -7.02250352628696e-05 -7.02250352632269e-05
112640 110 -6.79898220354308e-05 -6.79898220354929e-05 -6.79898220355968e-05
113152 110.5 -6.6088893162901e-05 -6.60888931628051e-05 -6.60888931639036e-05
113664 111 -6.44081319163817e-05 -6.44081319159986e-05 -6.44081319157752e-05
114176 111.5 -6.25408652755631e-05 -6.25408652753119e-05 -6.25408652747233e-05
114688 112 -6.08537018886047e-05 -6.0853701888827e-05 -6.08537018885509e-05
115200 112.5 -5.94269498505508e-05 -5.9426949850922e-05 -5.94269498510087e-05
115712 113 -5.80313160019433e-05 -5.80313160015962e-05 -5.80313160021068e-05
116224 113.5 -5.64513457159748e-05 -5.64513457157933e-05 -5.64513457157146e-05
116736 114 -5.470757064059e-05 -5.47075706410811e-05 -5.47075706405511e-05
117248 114.5 -5.29808329379033e-05 -5.29808329376108e-05 -5.29808329380551e-05
117760 115 -5.15678731353437e-05 -5.15678731349747e-05 -5.15678731355912e-05
118272 115.5 -5.03695359239796e-05 -5.0369535924207e-05 -5.03695359236493e-05
118784 116 -4.92112999635992e-05 -4.92112999644544e-05 -4.92112999638414e-05
119296 116.5 -4.80629428604707e-05 -4.80629428600055e-05 -4.80629428605422e-05
119808 117 -4.69133598426648e-05 -4.69133598418139e-05 -4.69133598421448e-05
120320 117.5 -4.57242747485205e-05 -4.57242747491971e-05 -4.57242747488566e-05
120832 118 -4.44605089169455e-05 -4.44605089173328e-05 -4.44605089171693e-05
121344 118.5 -4.31786841033219e-05 -4.31786841022861e-05 -4.31786841026295e-05
121856 119 -4.19874455653275e-05 -4.19874455651799e-05 -4.19874455652881e-05
122368 119.5 -4.10992587201818e-05 -4.10992587204574e-05 -4.1099258720806e-05
122880 120 -4.01729334830702e-05 -4.01729334839757e-05 -4.01729334839483e-05
123392 120.5 -3.92721090074095e-05 -3.92721090071219e-05 -3.92721090067527e-05
123904 121 -3.84335960816139e-05 -3.84335960812144e-05 -3.84335960813753e-05
124416 121.5 -3.75860871380799e-05 -3.75860871384173e-05 -3.7586087138449e-05
124928 122 -3.66975857355662e-05 -3.66975857351848e-05 -3.66975857351791e-05
125440 122.5 -3.58204027896258e-05 -3.58204027891335e-05 -3.58204027898401e-05
125952 123 -3.4967457350513e-05 -3.49674573512886e-05 -3.49674573512045e-05
126464 123.5 -3.41153115367876e-05 -3.41153115370294e-05 -3.41153115372993e-05
126976 124 -3.35153653920277e-05 -3.35153653927231e-05 -3.35153653915507e-05
127488 124.5 -3.28500153188484e-05 -3.28500153181583e-05 -3.28500153182257e-05
128000 125 -3.21226966730463e-05 -3.21226966723687e-05 -3.21226966734336e-05
128512 125.5 -3.14193525570812e-05 -3.14193525576756e-05 -3.14193525576341e-05
129024 126 -3.08019831325992e-05 -3.08019831331651e-05 -3.08019831323548e-05
129536 126.5 -3.02143171490958e-05 -3.0214317148852e-05 -3.02143171483368e-05
130048 127 -2.95590493804262e-05 -2.95590493799945e-05 -2.95590493802892e-05
130560 127.5 -2.89140907296329e-05 -2.89140907299047e-05 -2.89140907300936e-05
131072 128 -2.84982932475608e-05 -2.84982932478411e-05 -2.84982932481616e-05
131584 128.5 -2.81014703121094e-05 -2.81014703117652e-05 -2.81014703117091e-05
132096 129 -2.7650736132274e-05 -2.76507361321943e-05 -2.76507361319819e-05
132608 129.5 -2.71445269580356e-05 -2.71445269585961e-05 -2.7144526958354e-05
133120 130 -2.66294260944606e-05 -2.66294260946216e-05 -2.66294260944096e-05
133632 130.5 -2.62137253046455e-05 -2.6213725304547e-05 -2.6213725305008e-05
134144 131 -2.5746606563611e-05 -2.57466065630275e-05 -2.57466065634467e-05
134656 131.5 -2.53213006007389e-05 -2.53213006009936e-05 -2.53213006003702e-05
135168 132 -2.50115811320926e-05 -2.50115811325488e-05 -2.50115811323368e-05
135680 132.5 -2.47573758566191e-05 -2.47573758564552e-05 -2.47573758570318e-05
136192 133 -2.44723568584061e-05 -2.44723568579031e-05 -2.44723568580702e-05
136704 133.5 -2.41248224096964e-05 -2.41248224097379e-05 -2.41248224094378e-05
137216 134 -2.38290224811296e-05 -2.38290224810881e-05 -2.38290224804062e-05
137728 134.5 -2.35647185361989e-05 -2.35647185366643e-05 -2.35647185365845e-05
138240 135 -2.32169913091753e-05 -2.32169913090018e-05 -2.32169913099195e-05
138752 135.5 -2.28836208563053e-05 -2.28836208560446e-05 -2.28836208558369e-05
139264 136 -2.26425376020372e-05 -2.264253760217e-05 -2.26425376013797e-05
139776 136.5 -2.24613885766335e-05 -2.2461388576455e-05 -2.24613885768828e-05
140288 137 -2.22464507886337e-05 -2.22464507884201e-05 -2.22464507891218e-05
140800 137.5 -2.20271637801584e-05 -2.20271637801892e-05 -2.2027163780572e-05
141312 138 -2.18045981797102e-05 -2.18045981802585e-05 -2.18045981802534e-05
141824 138.5 -2.15041418274211e-05 -2.150414182777e-05 -2.15041418272973e-05
142336 139 -2.12542957829729e-05 -2.12542957823189e-05 -2.12542957819607e-05
142848 139.5 -2.11031354817665e-05 -2.11031354813525e-05 -2.11031354817564e-05
143360 140 -2.09599001335606e-05 -2.09599001338623e-05 -2.09599001344325e-05
143872 140.5 -2.07324776532665e-05 -2.07324776535502e-05 -2.07324776535477e-05
144384 141 -2.04518676051616e-05 -2.04518676052328e-05 -2.04518676050621e-05
144896 141.5 -2.02136085521316e-05 -2.02136085516802e-05 -2.02136085521285e-05
145408 142 -2.0042589189248e-05 -2.0042589188557e-05 -2.00425891890308e-05
145920 142.5 -1.98773935104552e-05 -1.98773935103632e-05 -1.98773935099586e-05
146432 143 -1.96691186772976e-05 -1.96691186776205e-05 -1.96691186772267e-05
146944 143.5 -1.9434133656552e-05 -1.94341336567275e-05 -1.9434133656882e-05
147456 144 -1.92064956986501e-05 -1.92064956986806e-05 -1.92064956987297e-05
147968 144.5 -1.89912211703151e-05 -1.89912211703135e-05 -1.89912211705191e-05
148480 145 -1.87841740483944e-05 -1.87841740482977e-05 -1.87841740487065e-05
148992 145.5 -1.85981954435383e-05 -1.85981954435975e-05 -1.85981954433665e-05
149504 146 -1.84339671355093e-05 -1.8433967135776e-05 -1.84339671353425e-05
150016 146.5 -1.82575600968263e-05 -1.82575600970633e-05 -1.82575600969157e-05
150528 147 -1.80895030226211e-05 -1.80895030225257e-05 -1.8089503022666e-05
151040 147.5 -1.78652975371833e-05 -1.78652975367455e-05 -1.78652975368536e-05
151552 148 -1.76232583088524e-05 -1.76232583086151e-05 -1.76232583086509e-05
152064 148.5 -1.74418120846661e-05 -1.74418120846446e-05 -1.74418120847465e-05
152576 149 -1.73281534786532e-05 -1.7328153478675e-05 -1.73281534786755e-05
153088 149.5 -1.71948992897299e-05 -1.71948992898585e-05 -1.71948992897374e-05
153600 150 -1.69794407191416e-05 -1.69794407193405e-05 -1.69794407191375e-05
154112 150.5 -1.67350040502302e-05 -1.67350040502582e-05 -1.67350040501517e-05
154624 151 -1.65519136464919e-05 -1.65519136461807e-05 -1.6551913646339e-05
155136 151.5 -1.64276964405175e-05 -1.64276964403478e-05 -1.6427696440468e-05
155648 152 -1.62820970126805e-05 -1.62820970128924e-05 -1.62820970128172e-05
156160 152.5 -1.60834553134643e-05 -1.60834553134992e-05 -1.60834553133197e-05
156672 153 -1.58866812305853e-05 -1.58866812306199e-05 -1.58866812304079e-05
157184 153.5 -1.57358401869463e-05 -1.57358401872057e-05 -1.57358401872547e-05
157696 154 -1.559677170068e-05 -1.5596771700739e-05 -1.55967717009516e-05
158208 154.5 -1.54216826671695e-05 -1.54216826672756e-05 -1.54216826672027e-05
158720 155 -1.52291391633799e-05 -1.52291391635718e-05 -1.52291391635708e-05
159232 155.5 -1.50683055203059e-05 -1.50683055200869e-05 -1.50683055203816e-05
159744 156 -1.4934997515524e-05 -1.49349975152458e-05 -1.49349975151653e-05
160256 156.5 -1.47811379714245e-05 -1.47811379715058e-05 -1.47811379711986e-05
160768 157 -1.45958979338317e-05 -1.45958979339571e-05 -1.45958979338776e-05
161280 157.5 -1.6459936288955e-05 -1.64599362891577e-05 -1.64599362893621e-05
161792 158 -3.60519330878781e-05 -3.60519330879495e-05 -3.60519330882681e-05
162304 158.5 -5.5439669176272e-05 -5.54396691758225e-05 -5.54396691761165e-05
162816 159 -7.46321397140445e-05 -7.46321397135303e-05 -7.46321397135916e-05
163328 159.5 -9.36696381920984e-05 -9.36696381923904e-05 -9.36696381919725e-05
163840 160 -0.000112526388585766 -0.000112526388586721 -0.000112526388586073
164352 160.5 -0.000131107653620281 -0.000131107653620685 -0.000131107653620501
164864 161 -0.000154794084718689 -0.000154794084718671 -0.000154794084718259
165376 161.5 -0.000178478917841169 -0.000178478917841217 -0.000178478917841466
165888 162 -0.000201865722187302 -0.000201865722187437 -0.000201865722187815
166400 162.5 -0.000224915878269032 -0.000224915878269375 -0.00022491587826922
166912 163 -0.000247648733319513 -0.000247648733319885 -0.000247648733319408
167424 163.5 -0.000270096313990443 -0.000270096313990376 -0.000270096313990151
167936 164 -0.000292222646069538 -0.000292222646068887 -0.000292222646069161
168448 164.5 -0.000313948877860932 -0.000313948877860197 -0.00031394887786079
168960 165 -0.000335256163228525 -0.00033525616322833 -0.000335256163228764
169472 165.5 -0.000356201630289717 -0.000356201630290082 -0.000356201630289923
169984 166 -0.000376821570939614 -0.000376821570940048 -0.000376821570939516
170496 166.5 -0.000397073217457349 -0.000397073217457602 -0.000397073217457331
171008 167 -0.000416899309645524 -0.000416899309645696 -0.000416899309645733
171520 167.5 -0.000436306720008125 -0.000436306720008101 -0.000436306720008098
172032 168 -0.000455338134072979 -0.000455338134072453 -0.000455338134072573
172544 168.5 -0.000474208767076854 -0.000474208767077484 -0.000474208767077877
173056 169 -0.000495178592078001 -0.000495178592077923 -0.000495178592077818
173568 169.5 -0.000515835478550349 -0.000515835478549787 -0.000515835478549225
174080 170 -0.00053608112703169 -0.000536081127031581 -0.000536081127030993
174592 170.5 -0.000555855798883792 -0.0005558557988841 -0.000555855798884006
175104 171 -0.000575198720837025 -0.000575198720837124 -0.000575198720837435
175616 171.5 -0.000594167749641936 -0.000594167749641665 -0.00059416774964199
176128 172 -0.000612747362502468 -0.000612747362501987 -0.000612747362502431
176640 172.5 -0.000630874514756697 -0.000630874514756378 -0.000630874514756887
177152 173 -0.000648527920879052 -0.00064852792087951 -0.000648527920879325
177664 173.5 -0.000665738309392001 -0.000665738309393096 -0.0006657383093921
178176 174 -0.000682518006645911 -0.000682518006646576 -0.0006825180066459
178688 174.5 -0.000698834830199706 -0.000698834830199383 -0.000698834830199669
179200 175 -0.000714661144203796 -0.000714661144203063 -0.000714661144203548
179712 175.5 -0.000730001837773527 -0.000730001837773065 -0.00073000183777298
