# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Dec 28 2024 at 17:50:57+0100
# parameter filename: "./TOV_K_105.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.50.55-8594
# Run ID: run-TOV_K_105-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.50.55-8594
#
# HYDROBASE::press (hydrobase-press)
# 1:iteration 2:time 3:data
# data columns: 3:press
142848 139.5 0.000160287517849697
143360 140 0.000160303301159486
143872 140.5 0.000160307709891156
144384 141 0.000160301478621419
144896 141.5 0.000160285056776344
145408 142 0.000160258621993411
145920 142.5 0.000160222287761526
146432 143 0.000160176252188908
146944 143.5 0.000160120708909445
147456 144 0.000160055657399865
147968 144.5 0.000159980889365001
148480 145 0.0001598961832318
148992 145.5 0.000159801441396062
149504 146 0.000159696590559589
150016 146.5 0.000159581418845958
150528 147 0.000159455612345261
151040 147.5 0.00015931893984694
151552 148 0.000159171306974135
152064 148.5 0.000159012613744355
152576 149 0.000158842659846804
153088 149.5 0.00015866125897158
153600 150 0.000158468387394337
154112 150.5 0.00015826413599002
154624 151 0.000158048550349112
155136 151.5 0.000157821608762748
155648 152 0.000157583364797364
156160 152.5 0.000157334030253936
156672 153 0.000157073862690828
157184 153.5 0.000156803030488467
157696 154 0.000156521721181802
158208 154.5 0.000156230256419366
158720 155 0.000155929034924878
159232 155.5 0.000155618388486228
159744 156 0.000155298493727126
160256 156.5 0.000154969494286688
160768 157 0.000154632027869346
161280 157.5 0.00015428671612374
161792 158 0.000153933847437762
162304 158.5 0.000153573475931335
162816 159 0.000153205557680446
163328 159.5 0.000152830077804481
163840 160 0.000152447111305703
164352 160.5 0.000152056842472153
164864 161 0.000151659576245736
165376 161.5 0.000151255703999168
165888 162 0.000150845632734646
166400 162.5 0.000150429768143535
166912 163 0.000150008694068995
167424 163.5 0.000149583217920457
167936 164 0.000149154101929456
168448 164.5 0.000148721859465922
168960 165 0.000148286760620563
169472 165.5 0.000147849009270454
169984 166 0.000147408855994648
170496 166.5 0.000146966921385341
171008 167 0.000146525160717402
171520 167.5 0.000146083633531297
172032 168 0.000145642231518499
172544 168.5 0.00014520107760442
173056 169 0.000144760371592107
173568 169.5 0.000144320130592207
174080 170 0.000143880287288785
174592 170.5 0.000143440889983316
175104 171 0.000143002115730503
175616 171.5 0.000142564085747945
176128 172 0.000142126738164928
176640 172.5 0.000141689915772653
177152 173 0.00014125352778134
177664 173.5 0.000140817572902723
178176 174 0.000140382035735708
178688 174.5 0.000139946829976854
179200 175 0.000139511843910318
179712 175.5 0.000139076976996387
180224 176 0.000138642113533402
180736 176.5 0.00013820712647432
181248 177 0.000137771955215025
181760 177.5 0.000137336638099572
182272 178 0.000136901216819244
182784 178.5 0.000136465645118854
183296 179 0.000136029864784924
183808 179.5 0.000135593965975457
184320 180 0.000135158204469731
184832 180.5 0.000134722849465658
185344 181 0.00013428808112585
185856 181.5 0.000133854071244244
186368 182 0.000133421108133473
186880 182.5 0.000132989586704178
187392 183 0.00013255990391668
187904 183.5 0.000132132418319849
188416 184 0.000131707499238344
188928 184.5 0.000131285557876421
189440 185 0.000130867016377173
189952 185.5 0.000130452281060791
190464 186 0.00013004175531278
190976 186.5 0.000129635844382426
191488 187 0.000129234928372322
192000 187.5 0.000128839348745073
192512 188 0.000128449428640788
193024 188.5 0.000128065481700567
193536 189 0.000127687788289657
194048 189.5 0.000127316583489986
194560 190 0.000126952079094532
195072 190.5 0.000126594474800918
195584 191 0.000126244047144408
196096 191.5 0.000125905675405911
196608 192 0.000125581427178182
197120 192.5 0.000125270384407819
197632 193 0.000124971352017981
198144 193.5 0.000124683107844391
198656 194 0.000124404843883277
199168 194.5 0.000124136132964589
199680 195 0.000123876564066304
200192 195.5 0.000123625580450665
200704 196 0.000123382510525315
201216 196.5 0.000123146694575524
201728 197 0.000122917532010243
202240 197.5 0.000122694449909295
202752 198 0.000122476913288976
203264 198.5 0.000122264670989063
203776 199 0.00012205776535599
204288 199.5 0.000121856313225268
204800 200 0.000121660461026425
205312 200.5 0.000121470389648502
205824 201 0.000121286326255556
206336 201.5 0.000121108515950313
206848 202 0.000120937185764032
207360 202.5 0.000120772546337609
207872 203 0.000120614805274898
208384 203.5 0.000120464144115663
208896 204 0.000120320679135936
209408 204.5 0.000120184467887359
209920 205 0.000120055562866496
210432 205.5 0.000119934038612279
210944 206 0.000119819948641533
211456 206.5 0.000119713272957283
211968 207 0.000119613941631314
212480 207.5 0.000119521912604136
212992 208 0.00011943719605869
213504 208.5 0.000119359794347808
214016 209 0.00011928965496627
214528 209.5 0.000119226711408284
215040 210 0.000119170998949087
215552 210.5 0.000119122645820957
216064 211 0.000119081722735935
216576 211.5 0.000119048243156224
217088 212 0.000119022208427471
217600 212.5 0.000119003621193034
218112 213 0.000118992461988376
218624 213.5 0.000118988688725546
219136 214 0.00011899226685024
219648 214.5 0.000119003171973745
220160 215 0.000119021359118507
220672 215.5 0.000119046752505557
221184 216 0.000119079273722633
221696 216.5 0.000119118868831305
222208 217 0.000119165469371582
222720 217.5 0.000119218932005531
223232 218 0.000119279051659588
223744 218.5 0.000119345637881204
224256 219 0.000119418544201703
224768 219.5 0.000119497607951768
225280 220 0.000119582598198821
225792 220.5 0.000119673258241076
226304 221 0.00011976938281674
226816 221.5 0.000119870817655182
227328 222 0.000119977389032867
227840 222.5 0.000120088873389523
228352 223 0.000120205048673705
228864 223.5 0.000120325748004614
229376 224 0.00012045084464279
229888 224.5 0.000120580202567993
230400 225 0.000120713665408504
230912 225.5 0.000120851091070236
231424 226 0.000120992381013779
231936 226.5 0.00012113747299032
232448 227 0.000121286316109872
232960 227.5 0.000121438859614509
233472 228 0.000121595061804766
233984 228.5 0.000121754903379174
234496 229 0.000121918389702259
235008 229.5 0.000122085541008581
235520 230 0.00012225638070287
236032 230.5 0.000122430931586864
236544 231 0.000122609220306848
237056 231.5 0.000122791281428486
237568 232 0.000122977153702357
238080 232.5 0.000123166871332767
238592 233 0.000123360460214782
239104 233.5 0.000123557942708299
239616 234 0.000123759341408706
240128 234.5 0.000123964672184638
240640 235 0.000124173933718964
241152 235.5 0.000124387110197028
241664 236 0.000124604185566737
242176 236.5 0.000124825146616924
242688 237 0.000125049964789392
243200 237.5 0.000125278579329852
243712 238 0.000125510906701219
244224 238.5 0.000125746860684261
244736 239 0.000125986325091266
245248 239.5 0.000126229131539106
245760 240 0.000126475083275992
246272 240.5 0.000126723987685102
246784 241 0.000126975684632704
247296 241.5 0.000127230053654647
247808 242 0.000127486998869162
248320 242.5 0.000127746436521896
248832 243 0.000128008302880117
249344 243.5 0.000128272027039146
249856 244 0.000128535216957272
250368 244.5 0.000128798301753625
250880 245 0.000129062283431251
251392 245.5 0.000129328129899766
251904 246 0.000129596745502724
252416 246.5 0.000129868641055614
252928 247 0.000130143777838231
253440 247.5 0.000130421760498326
253952 248 0.000130702015696871
254464 248.5 0.000130983919349356
254976 249 0.000131266876518058
255488 249.5 0.000131550357757712
256000 250 0.000131833904511906
256512 250.5 0.000132117122251317
257024 251 0.000132399670338812
257536 251.5 0.000132681261947035
258048 252 0.00013296168347953
258560 252.5 0.000133240823461311
259072 253 0.0001335186906556
259584 253.5 0.000133795410043913
260096 254 0.000134071208572502
260608 254.5 0.000134346406373566
261120 255 0.000134621404111631
261632 255.5 0.000134896643888756
262144 256 0.00013517254748517
262656 256.5 0.000135449465819268
263168 257 0.000135727662377074
263680 257.5 0.000136007315629288
264192 258 0.000136288513706488
264704 258.5 0.00013657124076286
265216 259 0.000136855376493188
265728 259.5 0.00013714071844619
266240 260 0.000137427013528889
266752 260.5 0.000137713981869667
267264 261 0.000138001326564919
267776 261.5 0.000138288739055068
268288 262 0.000138575907752977
268800 262.5 0.000138862530231127
269312 263 0.000139148332188834
269824 263.5 0.000139433062205502
270336 264 0.000139716434160964
270848 264.5 0.000139998169762213
271360 265 0.000140278041424632
271872 265.5 0.000140555844154514
272384 266 0.000140830103496792
272896 266.5 0.000141100291328655
273408 267 0.000141366493872694
273920 267.5 0.000141628829018389
274432 268 0.00014188739877967
274944 268.5 0.000142142267423056
275456 269 0.000142393444538081
275968 269.5 0.000142640853926201
276480 270 0.000142884317662601
276992 270.5 0.000143123581292432
277504 271 0.000143358350552695
278016 271.5 0.000143588323581948
278528 272 0.000143813207110645
279040 272.5 0.000144032720921592
279552 273 0.000144246605626433
280064 273.5 0.000144454637090563
280576 274 0.000144656633500584
281088 274.5 0.000144852445509916
281600 275 0.000145041941308472
282112 275.5 0.000145225004658807
282624 276 0.000145401544486208
283136 276.5 0.000145571496534802
283648 277 0.000145734807235508
284160 277.5 0.000145891415823266
284672 278 0.00014604125624378
285184 278.5 0.00014618427386508
285696 279 0.000146320429144296
286208 279.5 0.000146449677872148
286720 280 0.000146571954305333
287232 280.5 0.000146687182715077
287744 281 0.000146795301281855
288256 281.5 0.000146896263413984
288768 282 0.000146990016875687
289280 282.5 0.000147076494961743
289792 283 0.000147155633231924
290304 283.5 0.00014722738620206
290816 284 0.000147291723160423
291328 284.5 0.000147348616792734
291840 285 0.000147398044491234
292352 285.5 0.000147439997463997
292864 286 0.000147474482871523
293376 286.5 0.00014750152007192
293888 287 0.000147521140760454
294400 287.5 0.000147533391721743
294912 288 0.000147538332266922
295424 288.5 0.000147536029257833
295936 289 0.00014752656059574
296448 289.5 0.0001475100253086
296960 290 0.000147486543514392
297472 290.5 0.000147456240465192
297984 291 0.00014741923408168
298496 291.5 0.000147375645363918
299008 292 0.000147325619303929
299520 292.5 0.000147269325980799
300032 293 0.000147206937557072
300544 293.5 0.000147138610417826
301056 294 0.000147064493268722
301568 294.5 0.000146984745627815
302080 295 0.000146899542648999
302592 295.5 0.000146809065472589
303104 296 0.000146713489454015
303616 296.5 0.000146612980688262
304128 297 0.000146507694725208
304640 297.5 0.000146397773006267
305152 298 0.000146283344411962
305664 298.5 0.000146164531528762
306176 299 0.000146041449670782
306688 299.5 0.000145914201305491
307200 300 0.000145782897938708
307712 300.5 0.000145647706188223
308224 301 0.000145508809685334
308736 301.5 0.00014536635485917
309248 302 0.000145220437237681
309760 302.5 0.00014507112505506
310272 303 0.000144918478135981
310784 303.5 0.000144762543375814
311296 304 0.000144603359018485
311808 304.5 0.000144440983429532
312320 305 0.000144275508817002
312832 305.5 0.000144107041539622
313344 306 0.000143935686621088
313856 306.5 0.000143761561548326
314368 307 0.00014358480677133
314880 307.5 0.000143405563962312
315392 308 0.000143224009844981
315904 308.5 0.00014304037713592
316416 309 0.000142854841754413
316928 309.5 0.000142667539224402
317440 310 0.000142478563574597
317952 310.5 0.000142287976010073
318464 311 0.000142095836735941
318976 311.5 0.000141902228218992
319488 312 0.000141707248051124
320000 312.5 0.000141510989634437
320512 313 0.000141313538137774
321024 313.5 0.000141114982238178
321536 314 0.000140915421528385
322048 314.5 0.00014071495925253
322560 315 0.000140513691640535
323072 315.5 0.000140311708536243
323584 316 0.000140109102272031
324096 316.5 0.000139905969650833
324608 317 0.000139702404101641
325120 317.5 0.000139498492205461
325632 318 0.000139294322074772
326144 318.5 0.000139089990683734
326656 319 0.0001388855976756
327168 319.5 0.000138681235134169
327680 320 0.000138476990687376
328192 320.5 0.000138272961522925
328704 321 0.000138069259686331
329216 321.5 0.000137865999966478
329728 322 0.000137663284841904
330240 322.5 0.000137461205348161
330752 323 0.000137259857560535
331264 323.5 0.00013705935490541
331776 324 0.000136859819638945
332288 324.5 0.000136661361119926
332800 325 0.00013646406646986
333312 325.5 0.000136268015350173
333824 326 0.000136073298766035
334336 326.5 0.000135880016260223
334848 327 0.000135688255860275
335360 327.5 0.000135498085106038
335872 328 0.000135309563965017
336384 328.5 0.000135122758400769
336896 329 0.00013493773544607
337408 329.5 0.000134754550355105
337920 330 0.000134573246832237
338432 330.5 0.000134393869538607
338944 331 0.000134216469967798
339456 331.5 0.000134041097669367
339968 332 0.00013386779042221
340480 332.5 0.000133696577529325
340992 333 0.000133527490413426
341504 333.5 0.000133360564540145
342016 334 0.000133195831029874
342528 334.5 0.000133033311891288
343040 335 0.000132873027255046
343552 335.5 0.000132715004125202
344064 336 0.000132559274248679
344576 336.5 0.000132405867011584
345088 337 0.000132254811148275
345600 337.5 0.000132106142576652
346112 338 0.000131959903167381
346624 338.5 0.000131816130191128
347136 339 0.000131674853839311
347648 339.5 0.000131536107958545
348160 340 0.000131399936127117
348672 340.5 0.000131266382100546
349184 341 0.000131135479747197
349696 341.5 0.00013100725793507
350208 342 0.000130881751032
350720 342.5 0.000130758998789421
351232 343 0.000130639038368018
351744 343.5 0.000130521901291423
352256 344 0.000130407634188589
352768 344.5 0.000130296307243124
353280 345 0.000130187977392964
353792 345.5 0.00013008268825632
354304 346 0.000129980472121764
354816 346.5 0.000129881352644774
355328 347 0.000129785348543601
355840 347.5 0.000129692475702479
356352 348 0.000129602748174845
356864 348.5 0.000129516180849172
357376 349 0.000129432791169197
357888 349.5 0.000129352595675041
358400 350 0.000129275606190507
358912 350.5 0.00012920183318882
359424 351 0.000129131292019955
359936 351.5 0.000129064002337356
360448 352 0.000128999982508874
360960 352.5 0.000128939247880277
361472 353 0.000128881813688278
361984 353.5 0.000128827697645819
362496 354 0.000128776921004572
363008 354.5 0.000128729507830031
363520 355 0.000128685481117856
364032 355.5 0.00012864485961205
364544 356 0.000128607662034123
365056 356.5 0.000128573913892977
365568 357 0.000128543644614563
366080 357.5 0.000128516879660391
366592 358 0.000128493643611998
367104 358.5 0.000128473962479466
367616 359 0.000128457862293728
368128 359.5 0.000128445364192814
368640 360 0.000128436481222561
369152 360.5 0.000128431217634592
369664 361 0.000128429567017598
370176 361.5 0.000128431513016828
370688 362 0.000128437037174145
371200 362.5 0.000128446125712917
371712 363 0.000128458765447033
372224 363.5 0.000128474935565688
372736 364 0.000128494608682507
373248 364.5 0.000128517760030238
373760 365 0.000128544371337532
374272 365.5 0.000128574425555485
374784 366 0.000128607900916807
375296 366.5 0.000128644770404568
375808 367 0.000128685004611567
376320 367.5 0.000128728574188015
376832 368 0.000128775449707683
377344 368.5 0.000128825597938723
377856 369 0.000128878977935522
378368 369.5 0.000128935541172149
378880 370 0.000128995234324356
379392 370.5 0.00012905800031805
379904 371 0.000129123777498653
380416 371.5 0.000129192499753093
380928 372 0.000129264097072178
381440 372.5 0.000129338495076691
381952 373 0.00012941561570404
382464 373.5 0.000129495381199804
382976 374 0.00012957771819594
383488 374.5 0.000129662557640711
384000 375 0.000129749831822323
384512 375.5 0.00012983947248064
385024 376 0.000129931411239409
385536 376.5 0.000130025581582706
386048 377 0.000130121921377092
386560 377.5 0.000130220373259808
387072 378 0.000130320880603334
387584 378.5 0.00013042338251726
388096 379 0.000130527814103523
388608 379.5 0.000130634111106311
389120 380 0.000130742211413966
389632 380.5 0.000130852051047516
390144 381 0.000130963561162727
390656 381.5 0.000131076670335999
391168 382 0.00013119130750528
391680 382.5 0.000131307400574132
392192 383 0.000131424873616445
392704 383.5 0.000131543648135315
393216 384 0.000131663647228069
393728 384.5 0.000131784796894763
394240 385 0.00013190702325132
394752 385.5 0.000132030250627217
395264 386 0.000132154403849926
395776 386.5 0.000132279411532774
396288 387 0.000132405206187901
396800 387.5 0.000132531722313132
397312 388 0.000132658895997965
397824 388.5 0.000132786665913659
398336 389 0.000132914973304548
398848 389.5 0.0001330437612846
399360 390 0.000133172975017786
399872 390.5 0.000133302561754544
400384 391 0.000133432469541558
400896 391.5 0.000133562646745348
401408 392 0.000133693043857332
401920 392.5 0.000133823614405116
402432 393 0.000133954312605847
402944 393.5 0.000134085091556857
403456 394 0.000134215905650057
403968 394.5 0.000134346713458325
404480 395 0.000134477475838332
404992 395.5 0.000134608151937083
405504 396 0.000134738699608789
406016 396.5 0.000134869079685768
406528 397 0.00013499925746392
407040 397.5 0.000135129199336868
407552 398 0.000135258869619148
408064 398.5 0.000135388231394904
408576 399 0.000135517249189254
409088 399.5 0.000135645889821499
409600 400 0.000135774121097439
