# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Dec 28 2024 at 17:50:57+0100
# parameter filename: "./TOV_K_105.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.50.55-8594
# Run ID: run-TOV_K_105-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.50.55-8594
#
# HYDROBASE::vel[0] (hydrobase-vel)
# 1:iteration 2:time 3:data
# data columns: 3:vel[0] 4:vel[1] 5:vel[2]
36864 36 -0.153946877021694 -0.153946877021693 -0.153946877021693
37376 36.5 -0.152341611818626 -0.152341611818626 -0.152341611818626
37888 37 -0.153224090954629 -0.153224090954628 -0.153224090954628
38400 37.5 -0.153975339355222 -0.153975339355221 -0.153975339355221
38912 38 -0.154645945111478 -0.154645945111478 -0.154645945111478
39424 38.5 -0.155345588335248 -0.155345588335248 -0.155345588335249
39936 39 -0.155941648861929 -0.155941648861929 -0.155941648861929
40448 39.5 -0.156378215813847 -0.156378215813846 -0.156378215813847
40960 40 -0.156663515307348 -0.156663515307347 -0.156663515307348
41472 40.5 -0.156913228386988 -0.156913228386987 -0.156913228386988
41984 41 -0.157132854994478 -0.157132854994477 -0.157132854994479
42496 41.5 -0.157326328415427 -0.157326328415426 -0.157326328415426
43008 42 -0.157494680136015 -0.157494680136015 -0.157494680136014
43520 42.5 -0.157640064881881 -0.157640064881882 -0.157640064881881
44032 43 -0.157766462557177 -0.157766462557177 -0.157766462557178
44544 43.5 -0.157878385464785 -0.157878385464784 -0.157878385464785
45056 44 -0.157981001814245 -0.157981001814245 -0.157981001814246
45568 44.5 -0.158077572785865 -0.158077572785864 -0.158077572785865
46080 45 -0.158171536420805 -0.158171536420805 -0.158171536420806
46592 45.5 -0.158265692020627 -0.158265692020627 -0.158265692020627
47104 46 -0.158361497469322 -0.158361497469322 -0.158361497469323
47616 46.5 -0.158459606615188 -0.158459606615189 -0.158459606615189
48128 47 -0.1585605205178 -0.1585605205178 -0.158560520517801
48640 47.5 -0.158665065619404 -0.158665065619403 -0.158665065619404
49152 48 -0.158770860720992 -0.158770860720991 -0.158770860720992
49664 48.5 -0.158874243706756 -0.158874243706754 -0.158874243706755
50176 49 -0.15897416599348 -0.158974165993481 -0.15897416599348
50688 49.5 -0.159072029848688 -0.159072029848688 -0.159072029848689
51200 50 -0.159168606649759 -0.159168606649759 -0.159168606649759
51712 50.5 -0.159266612195775 -0.159266612195774 -0.159266612195775
52224 51 -0.159361581886577 -0.159361581886578 -0.159361581886578
52736 51.5 -0.15945387659451 -0.15945387659451 -0.15945387659451
53248 52 -0.159541145863236 -0.159541145863234 -0.159541145863235
53760 52.5 -0.159596629095355 -0.159596629095354 -0.159596629095355
54272 53 -0.159591518379206 -0.159591518379204 -0.159591518379206
54784 53.5 -0.159510293144283 -0.159510293144281 -0.159510293144284
55296 54 -0.159346512712651 -0.15934651271265 -0.159346512712652
55808 54.5 -0.159102256387862 -0.15910225638786 -0.159102256387863
56320 55 -0.158783003485651 -0.158783003485649 -0.158783003485652
56832 55.5 -0.158397563459109 -0.158397563459106 -0.158397563459109
57344 56 -0.157970838136806 -0.157970838136802 -0.157970838136807
57856 56.5 -0.157531476486951 -0.157531476486946 -0.157531476486951
58368 57 -0.157107466323635 -0.15710746632363 -0.157107466323633
58880 57.5 -0.156714392592574 -0.15671439259257 -0.156714392592573
59392 58 -0.156339171119569 -0.156339171119565 -0.156339171119569
59904 58.5 -0.15596250347498 -0.155962503474975 -0.15596250347498
60416 59 -0.155573318107724 -0.155573318107719 -0.155573318107724
60928 59.5 -0.155164507067272 -0.155164507067267 -0.155164507067272
61440 60 -0.15473159988276 -0.154731599882754 -0.154731599882759
61952 60.5 -0.154277199826485 -0.15427719982648 -0.154277199826485
62464 61 -0.153802988447849 -0.153802988447844 -0.153802988447848
62976 61.5 -0.153310591717869 -0.153310591717864 -0.153310591717868
63488 62 -0.152817328240834 -0.152817328240828 -0.152817328240833
64000 62.5 -0.152191951943006 -0.152191951943 -0.152191951943006
64512 63 -0.152386736336854 -0.152386736336853 -0.152386736336854
65024 63.5 -0.153010897119931 -0.153010897119931 -0.153010897119931
65536 64 -0.153635253309276 -0.153635253309276 -0.153635253309276
66048 64.5 -0.154257734402579 -0.154257734402578 -0.15425773440258
66560 65 -0.154877590536315 -0.154877590536314 -0.154877590536316
67072 65.5 -0.155496254503245 -0.155496254503244 -0.155496254503246
67584 66 -0.156117312622653 -0.156117312622652 -0.156117312622654
68096 66.5 -0.15674458443281 -0.15674458443281 -0.156744584432811
68608 67 -0.157377138372498 -0.157377138372498 -0.157377138372497
69120 67.5 -0.158029243725421 -0.15802924372542 -0.158029243725421
69632 68 -0.158775509574085 -0.158775509574084 -0.158775509574087
70144 68.5 -0.159647625761689 -0.15964762576169 -0.159647625761691
70656 69 -0.160631818498057 -0.160631818498058 -0.160631818498058
71168 69.5 -0.161715348159866 -0.161715348159867 -0.161715348159866
71680 70 -0.162873946356666 -0.162873946356666 -0.162873946356666
72192 70.5 -0.164068432081729 -0.16406843208173 -0.16406843208173
72704 71 -0.165287767201813 -0.165287767201815 -0.165287767201814
73216 71.5 -0.1665337045183 -0.166533704518301 -0.1665337045183
73728 72 -0.167809066988138 -0.167809066988139 -0.167809066988138
74240 72.5 -0.169117735649779 -0.169117735649778 -0.169117735649779
74752 73 -0.170473387211985 -0.170473387211985 -0.170473387211987
75264 73.5 -0.171886832685304 -0.171886832685306 -0.171886832685307
75776 74 -0.173366030155975 -0.173366030155977 -0.173366030155977
76288 74.5 -0.174917740989982 -0.174917740989982 -0.174917740989981
76800 75 -0.176548138360839 -0.176548138360838 -0.176548138360839
77312 75.5 -0.178262301358405 -0.178262301358405 -0.178262301358406
77824 76 -0.18006503480062 -0.180065034800619 -0.18006503480062
78336 76.5 -0.181962128121961 -0.18196212812196 -0.181962128121962
78848 77 -0.183959728714331 -0.18395972871433 -0.183959728714332
79360 77.5 -0.186063371668021 -0.186063371668022 -0.186063371668023
79872 78 -0.188277688648452 -0.188277688648453 -0.188277688648455
80384 78.5 -0.190599593181974 -0.190599593181974 -0.190599593181977
80896 79 -0.193018017010855 -0.193018017010853 -0.193018017010855
81408 79.5 -0.195440410280735 -0.195440410280731 -0.195440410280734
81920 80 -0.197837055604859 -0.197837055604857 -0.197837055604857
82432 80.5 -0.200213285859464 -0.200213285859464 -0.200213285859464
82944 81 -0.202573908168035 -0.202573908168036 -0.202573908168037
83456 81.5 -0.204923403394152 -0.20492340339415 -0.204923403394154
83968 82 -0.207264792104977 -0.207264792104974 -0.207264792104979
84480 82.5 -0.209593269247822 -0.209593269247819 -0.209593269247823
84992 83 -0.21190030655393 -0.211900306553929 -0.211900306553931
85504 83.5 -0.214179962153231 -0.214179962153232 -0.214179962153232
86016 84 -0.216429105503759 -0.216429105503758 -0.21642910550376
86528 84.5 -0.218645934020602 -0.218645934020599 -0.218645934020601
87040 85 -0.220826823893073 -0.220826823893071 -0.220826823893073
87552 85.5 -0.222967356252051 -0.22296735625205 -0.222967356252053
88064 86 -0.225063498594078 -0.225063498594078 -0.22506349859408
88576 86.5 -0.22711261030694 -0.227112610306939 -0.227112610306941
89088 87 -0.229114402947785 -0.229114402947783 -0.229114402947785
89600 87.5 -0.231069363315223 -0.231069363315222 -0.231069363315223
90112 88 -0.232977159726092 -0.232977159726092 -0.232977159726091
90624 88.5 -0.234836749131977 -0.234836749131978 -0.234836749131975
91136 89 -0.236647829960336 -0.236647829960336 -0.236647829960337
91648 89.5 -0.238412033166878 -0.238412033166876 -0.23841203316688
92160 90 -0.240126551609226 -0.240126551609225 -0.240126551609225
92672 90.5 -0.241741893317708 -0.241741893317708 -0.241741893317705
93184 91 -0.243303707092495 -0.243303707092496 -0.243303707092494
93696 91.5 -0.24481592246822 -0.24481592246822 -0.24481592246822
94208 92 -0.246279949667335 -0.246279949667334 -0.246279949667334
94720 92.5 -0.247698354672661 -0.247698354672659 -0.24769835467266
95232 93 -0.249071623216326 -0.249071623216326 -0.249071623216328
95744 93.5 -0.25039570178591 -0.250395701785911 -0.250395701785913
96256 94 -0.251672930044204 -0.251672930044206 -0.251672930044205
96768 94.5 -0.25290402736229 -0.252904027362291 -0.252904027362288
97280 95 -0.254124705448326 -0.254124705448325 -0.254124705448324
97792 95.5 -0.255212119819387 -0.255212119819386 -0.255212119819387
98304 96 -0.256215630781385 -0.256215630781387 -0.256215630781388
98816 96.5 -0.257184261012004 -0.257184261012006 -0.257184261012005
99328 97 -0.258101943440022 -0.258101943440023 -0.25810194344002
99840 97.5 -0.258983408968638 -0.258983408968637 -0.258983408968637
100352 98 -0.259843279288729 -0.259843279288727 -0.259843279288728
100864 98.5 -0.260681768544428 -0.260681768544427 -0.260681768544426
101376 99 -0.261500014130434 -0.261500014130433 -0.261500014130432
101888 99.5 -0.26229944448511 -0.262299444485109 -0.262299444485109
102400 100 -0.263081631645311 -0.263081631645313 -0.263081631645313
102912 100.5 -0.263847724313703 -0.263847724313705 -0.263847724313704
103424 101 -0.264597625676593 -0.264597625676592 -0.264597625676591
103936 101.5 -0.265330703222195 -0.265330703222194 -0.265330703222193
104448 102 -0.266046471583642 -0.266046471583641 -0.26604647158364
104960 102.5 -0.266745163931208 -0.266745163931209 -0.266745163931209
105472 103 -0.267427694586912 -0.267427694586913 -0.267427694586912
105984 103.5 -0.268100873979229 -0.26810087397923 -0.268100873979228
106496 104 -0.268788929894577 -0.268788929894578 -0.268788929894577
107008 104.5 -0.269474248505039 -0.269474248505039 -0.269474248505039
107520 105 -0.270135685136807 -0.270135685136806 -0.270135685136806
108032 105.5 -0.270774757066832 -0.27077475706683 -0.27077475706683
108544 106 -0.271391526920275 -0.271391526920275 -0.271391526920275
109056 106.5 -0.271983116388907 -0.271983116388908 -0.271983116388907
109568 107 -0.272546832795061 -0.272546832795062 -0.27254683279506
110080 107.5 -0.273082029129705 -0.273082029129705 -0.273082029129704
110592 108 -0.273588703488086 -0.273588703488087 -0.273588703488087
111104 108.5 -0.274066798827741 -0.274066798827741 -0.274066798827741
111616 109 -0.274514421687413 -0.274514421687413 -0.274514421687411
112128 109.5 -0.274930387651001 -0.274930387651001 -0.274930387650999
112640 110 -0.275314669223095 -0.275314669223096 -0.275314669223095
113152 110.5 -0.275668339143932 -0.275668339143931 -0.275668339143933
113664 111 -0.275992216002393 -0.275992216002391 -0.275992216002393
114176 111.5 -0.276283666128506 -0.276283666128504 -0.276283666128504
114688 112 -0.276540282350531 -0.276540282350531 -0.276540282350529
115200 112.5 -0.276762913470858 -0.27676291347086 -0.276762913470857
115712 113 -0.276954956826013 -0.276954956826017 -0.276954956826014
116224 113.5 -0.277120612023597 -0.277120612023598 -0.277120612023598
116736 114 -0.277264394463652 -0.277264394463649 -0.277264394463649
117248 114.5 -0.277393776720413 -0.277393776720409 -0.277393776720408
117760 115 -0.27744197803139 -0.277441978031389 -0.277441978031388
118272 115.5 -0.277409991872367 -0.277409991872368 -0.277409991872368
118784 116 -0.277417013623865 -0.277417013623866 -0.277417013623866
119296 116.5 -0.27744766387603 -0.27744766387603 -0.277447663876029
119808 117 -0.277503176172401 -0.2775031761724 -0.2775031761724
120320 117.5 -0.277666097451867 -0.277666097451865 -0.277666097451867
120832 118 -0.277941734197325 -0.277941734197324 -0.277941734197326
121344 118.5 -0.278256823355752 -0.278256823355752 -0.278256823355752
121856 119 -0.278612653871688 -0.278612653871689 -0.278612653871689
122368 119.5 -0.279020688836367 -0.279020688836367 -0.279020688836368
122880 120 -0.279473446908196 -0.279473446908194 -0.279473446908196
123392 120.5 -0.27996860628209 -0.279968606282086 -0.279968606282089
123904 121 -0.280507788669483 -0.280507788669483 -0.280507788669483
124416 121.5 -0.281098788867034 -0.281098788867036 -0.281098788867034
124928 122 -0.281742732588169 -0.28174273258817 -0.28174273258817
125440 122.5 -0.282439473862351 -0.282439473862349 -0.282439473862353
125952 123 -0.283186109106986 -0.283186109106983 -0.283186109106988
126464 123.5 -0.28399021581134 -0.283990215811339 -0.283990215811339
126976 124 -0.284822975091957 -0.284822975091959 -0.284822975091956
127488 124.5 -0.285658803329781 -0.285658803329783 -0.285658803329783
128000 125 -0.286496642893492 -0.286496642893491 -0.286496642893494
128512 125.5 -0.287335092221331 -0.287335092221328 -0.287335092221332
129024 126 -0.288242912605964 -0.288242912605961 -0.288242912605963
129536 126.5 -0.289098499217015 -0.289098499217017 -0.289098499217014
130048 127 -0.289740534589201 -0.289740534589204 -0.289740534589201
130560 127.5 -0.29036837269332 -0.29036837269332 -0.29036837269332
131072 128 -0.2909812739875 -0.290981273987498 -0.2909812739875
131584 128.5 -0.291578851056326 -0.291578851056326 -0.291578851056328
132096 129 -0.292161227108264 -0.292161227108265 -0.292161227108266
132608 129.5 -0.292729120968226 -0.292729120968227 -0.292729120968226
133120 130 -0.293283022670895 -0.293283022670895 -0.293283022670894
133632 130.5 -0.293821309682192 -0.29382130968219 -0.293821309682192
134144 131 -0.294342331444405 -0.294342331444403 -0.294342331444405
134656 131.5 -0.294844195769364 -0.294844195769365 -0.294844195769366
135168 132 -0.295325519761474 -0.295325519761476 -0.295325519761475
135680 132.5 -0.295785071418761 -0.295785071418761 -0.29578507141876
136192 133 -0.296218899147313 -0.296218899147313 -0.296218899147312
136704 133.5 -0.296620653883856 -0.296620653883857 -0.296620653883855
137216 134 -0.296987180708263 -0.296987180708264 -0.296987180708262
137728 134.5 -0.297248627441103 -0.297248627441102 -0.297248627441103
138240 135 -0.297383817111046 -0.297383817111045 -0.297383817111047
138752 135.5 -0.297406315402066 -0.297406315402064 -0.297406315402064
139264 136 -0.297333871810196 -0.297333871810194 -0.297333871810193
139776 136.5 -0.297179209771352 -0.297179209771352 -0.297179209771351
140288 137 -0.296973876528382 -0.296973876528382 -0.296973876528383
140800 137.5 -0.296743377466582 -0.296743377466582 -0.296743377466583
141312 138 -0.296494460758277 -0.296494460758278 -0.296494460758278
141824 138.5 -0.296238883684712 -0.296238883684712 -0.296238883684713
142336 139 -0.295969930520295 -0.295969930520295 -0.295969930520294
142848 139.5 -0.295676036670836 -0.295676036670836 -0.295676036670834
143360 140 -0.295334348571258 -0.295334348571258 -0.295334348571258
143872 140.5 -0.294881957429227 -0.294881957429227 -0.294881957429227
144384 141 -0.293920187131373 -0.293920187131372 -0.293920187131371
144896 141.5 -0.292836580639749 -0.292836580639748 -0.292836580639747
145408 142 -0.291666022021459 -0.291666022021458 -0.291666022021458
145920 142.5 -0.290411427353174 -0.290411427353173 -0.290411427353173
146432 143 -0.289096766160843 -0.289096766160842 -0.289096766160841
146944 143.5 -0.287771178600355 -0.287771178600356 -0.287771178600355
147456 144 -0.286439848319741 -0.28643984831974 -0.286439848319741
147968 144.5 -0.285114407086711 -0.285114407086709 -0.285114407086709
148480 145 -0.283810251575172 -0.283810251575171 -0.283810251575171
148992 145.5 -0.28254510434945 -0.282545104349449 -0.282545104349451
149504 146 -0.281335117404187 -0.281335117404183 -0.281335117404187
150016 146.5 -0.280198887805278 -0.280198887805275 -0.280198887805278
150528 147 -0.27918052347376 -0.27918052347376 -0.27918052347376
151040 147.5 -0.278352999208889 -0.27835299920889 -0.278352999208889
151552 148 -0.277721810082291 -0.277721810082291 -0.277721810082291
152064 148.5 -0.277392555706063 -0.277392555706063 -0.277392555706064
152576 149 -0.277143762240734 -0.277143762240732 -0.277143762240733
153088 149.5 -0.27689296784177 -0.276892967841767 -0.276892967841769
153600 150 -0.276677895807128 -0.276677895807127 -0.276677895807129
154112 150.5 -0.276567666593851 -0.276567666593852 -0.276567666593853
154624 151 -0.27657708024787 -0.276577080247869 -0.27657708024787
155136 151.5 -0.276695149019755 -0.276695149019753 -0.276695149019755
155648 152 -0.276944601646303 -0.276944601646301 -0.276944601646303
156160 152.5 -0.277317399987438 -0.277317399987437 -0.277317399987438
156672 153 -0.277803485348746 -0.277803485348744 -0.277803485348746
157184 153.5 -0.27836641518301 -0.278366415183007 -0.27836641518301
157696 154 -0.278970129256936 -0.278970129256936 -0.278970129256936
158208 154.5 -0.279570416817874 -0.279570416817876 -0.279570416817874
158720 155 -0.280141165185166 -0.280141165185167 -0.280141165185167
159232 155.5 -0.280679734171936 -0.280679734171936 -0.280679734171938
159744 156 -0.281165042707896 -0.281165042707896 -0.281165042707895
160256 156.5 -0.282022068857696 -0.282022068857697 -0.282022068857694
160768 157 -0.284135583122801 -0.284135583122802 -0.284135583122801
161280 157.5 -0.283328372385778 -0.283328372385777 -0.283328372385779
161792 158 -0.280221713983046 -0.280221713983047 -0.280221713983049
162304 158.5 -0.276781409179631 -0.276781409179634 -0.276781409179635
162816 159 -0.273057182537983 -0.273057182537986 -0.273057182537984
163328 159.5 -0.269119472547745 -0.269119472547747 -0.269119472547744
163840 160 -0.265046542298266 -0.26504654229827 -0.265046542298266
164352 160.5 -0.260904160700069 -0.260904160700073 -0.260904160700072
164864 161 -0.256736148011926 -0.256736148011927 -0.256736148011928
165376 161.5 -0.252511820723853 -0.252511820723855 -0.252511820723853
165888 162 -0.248248818855877 -0.248248818855882 -0.248248818855878
166400 162.5 -0.243979413731349 -0.243979413731356 -0.243979413731351
166912 163 -0.23976570298296 -0.239765702982968 -0.239765702982963
167424 163.5 -0.236526740926457 -0.236526740926455 -0.236526740926455
167936 164 -0.235958274572768 -0.235958274572766 -0.235958274572765
168448 164.5 -0.235409319555857 -0.235409319555855 -0.235409319555854
168960 165 -0.23491771856228 -0.234917718562278 -0.234917718562279
169472 165.5 -0.234164061034922 -0.23416406103492 -0.234164061034923
169984 166 -0.233342808235089 -0.233342808235087 -0.233342808235089
170496 166.5 -0.232529625591093 -0.232529625591092 -0.232529625591093
171008 167 -0.231709008415836 -0.231709008415835 -0.231709008415835
171520 167.5 -0.230880275894796 -0.230880275894794 -0.230880275894794
172032 168 -0.230043919219975 -0.230043919219973 -0.230043919219973
172544 168.5 -0.229199460890334 -0.229199460890333 -0.229199460890334
173056 169 -0.228343462685022 -0.228343462685021 -0.228343462685022
173568 169.5 -0.227469875838354 -0.227469875838351 -0.227469875838353
174080 170 -0.227869888192977 -0.227869888192978 -0.227869888192978
174592 170.5 -0.227256783831938 -0.22725678383194 -0.22725678383194
175104 171 -0.229291288339559 -0.229291288339561 -0.229291288339562
175616 171.5 -0.231089049110458 -0.231089049110458 -0.231089049110459
176128 172 -0.230178948145539 -0.230178948145538 -0.230178948145538
176640 172.5 -0.225392598640464 -0.225392598640464 -0.225392598640463
177152 173 -0.221058723568562 -0.221058723568562 -0.221058723568561
177664 173.5 -0.223441353052598 -0.2234413530526 -0.223441353052598
178176 174 -0.225887054952757 -0.225887054952759 -0.225887054952757
178688 174.5 -0.228340440659848 -0.22834044065985 -0.228340440659848
179200 175 -0.230782864671119 -0.230782864671121 -0.230782864671119
179712 175.5 -0.233178555009453 -0.233178555009455 -0.233178555009454
180224 176 -0.235498439942111 -0.235498439942112 -0.23549843994211
180736 176.5 -0.237723878937198 -0.237723878937199 -0.237723878937198
181248 177 -0.239832419391002 -0.239832419391003 -0.239832419391002
181760 177.5 -0.241788818198989 -0.24178881819899 -0.241788818198988
182272 178 -0.243559757264472 -0.243559757264473 -0.243559757264471
182784 178.5 -0.245371751682898 -0.245371751682899 -0.245371751682897
183296 179 -0.247366891283638 -0.247366891283638 -0.247366891283638
183808 179.5 -0.247712238436149 -0.247712238436148 -0.247712238436148
184320 180 -0.245885857374436 -0.245885857374437 -0.245885857374435
184832 180.5 -0.243967076447683 -0.243967076447684 -0.243967076447683
185344 181 -0.242009474674397 -0.242009474674398 -0.242009474674397
185856 181.5 -0.240064751978854 -0.240064751978855 -0.240064751978853
186368 182 -0.238221345550017 -0.238221345550021 -0.238221345550017
186880 182.5 -0.240461229828844 -0.240461229828846 -0.240461229828844
187392 183 -0.24257039265411 -0.242570392654112 -0.242570392654112
187904 183.5 -0.244344449635881 -0.244344449635884 -0.244344449635881
188416 184 -0.245658627191855 -0.245658627191858 -0.245658627191854
188928 184.5 -0.246430037222067 -0.246430037222068 -0.246430037222067
189440 185 -0.246641320007457 -0.246641320007455 -0.246641320007458
189952 185.5 -0.246332089391148 -0.246332089391148 -0.246332089391148
190464 186 -0.245548452295539 -0.24554845229554 -0.24554845229554
190976 186.5 -0.244339986514764 -0.244339986514765 -0.244339986514766
191488 187 -0.242719434328081 -0.24271943432808 -0.242719434328083
192000 187.5 -0.240731779222586 -0.240731779222586 -0.240731779222588
192512 188 -0.23808883668773 -0.238088836687731 -0.238088836687733
193024 188.5 -0.235120952702315 -0.235120952702314 -0.235120952702317
193536 189 -0.232151723848646 -0.232151723848643 -0.232151723848645
194048 189.5 -0.229132601757131 -0.229132601757128 -0.229132601757131
194560 190 -0.226006812236669 -0.226006812236669 -0.226006812236672
195072 190.5 -0.223594345661904 -0.223594345661905 -0.223594345661904
195584 191 -0.224936048017541 -0.224936048017542 -0.224936048017542
196096 191.5 -0.225874367124187 -0.225874367124187 -0.225874367124189
196608 192 -0.224790637916134 -0.224790637916134 -0.224790637916135
197120 192.5 -0.221255252039965 -0.221255252039965 -0.221255252039965
197632 193 -0.217669660311053 -0.217669660311054 -0.217669660311053
198144 193.5 -0.216895028005093 -0.216895028005092 -0.216895028005093
198656 194 -0.217466307924999 -0.217466307924999 -0.217466307924999
199168 194.5 -0.217731780238097 -0.217731780238097 -0.217731780238098
199680 195 -0.217676261996032 -0.217676261996031 -0.217676261996035
200192 195.5 -0.217298948824725 -0.217298948824724 -0.217298948824728
200704 196 -0.216567967389079 -0.216567967389077 -0.21656796738908
201216 196.5 -0.215498393378892 -0.21549839337889 -0.215498393378893
201728 197 -0.214130279242743 -0.214130279242741 -0.214130279242744
202240 197.5 -0.212527799655986 -0.212527799655985 -0.212527799655988
202752 198 -0.210709956177872 -0.210709956177871 -0.210709956177875
203264 198.5 -0.208666310355837 -0.208666310355834 -0.208666310355839
203776 199 -0.208636172057433 -0.208636172057434 -0.208636172057432
204288 199.5 -0.210409228430383 -0.210409228430383 -0.210409228430383
204800 200 -0.212828541768679 -0.21282854176868 -0.212828541768679
205312 200.5 -0.213018437133353 -0.213018437133354 -0.213018437133353
205824 201 -0.213640969011549 -0.213640969011549 -0.213640969011549
