# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Dec 28 2024 at 17:50:57+0100
# parameter filename: "./TOV_K_105.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.50.55-8594
# Run ID: run-TOV_K_105-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.50.55-8594
#
# HYDROBASE::eps (hydrobase-eps)
# 1:iteration 2:time 3:data
# data columns: 3:eps
88576 86.5 1.05e-08
89088 87 1.05e-08
89600 87.5 1.05e-08
90112 88 1.05e-08
90624 88.5 1.05e-08
91136 89 1.05e-08
91648 89.5 1.05e-08
92160 90 1.05e-08
92672 90.5 1.05e-08
93184 91 1.05e-08
93696 91.5 1.05e-08
94208 92 1.05e-08
94720 92.5 1.05e-08
95232 93 1.05e-08
95744 93.5 1.05e-08
96256 94 1.05e-08
96768 94.5 1.05e-08
97280 95 1.05e-08
97792 95.5 1.05e-08
98304 96 1.05e-08
98816 96.5 1.05e-08
99328 97 1.05e-08
99840 97.5 1.05e-08
100352 98 1.05e-08
100864 98.5 1.05e-08
101376 99 1.05e-08
101888 99.5 1.05e-08
102400 100 1.05e-08
102912 100.5 1.05e-08
103424 101 1.05e-08
103936 101.5 1.05e-08
104448 102 1.05e-08
104960 102.5 1.05e-08
105472 103 1.05e-08
105984 103.5 1.05e-08
106496 104 1.05e-08
107008 104.5 1.05e-08
107520 105 1.05e-08
108032 105.5 1.05e-08
108544 106 1.05e-08
109056 106.5 1.05e-08
109568 107 1.05e-08
110080 107.5 1.05e-08
110592 108 1.05e-08
111104 108.5 1.05e-08
111616 109 1.05e-08
112128 109.5 1.05e-08
112640 110 1.05e-08
113152 110.5 1.05e-08
113664 111 1.05e-08
114176 111.5 1.05e-08
114688 112 1.05e-08
115200 112.5 1.05e-08
115712 113 1.05e-08
116224 113.5 1.05e-08
116736 114 1.05e-08
117248 114.5 1.05e-08
117760 115 1.05e-08
118272 115.5 1.05e-08
118784 116 1.05e-08
119296 116.5 1.05e-08
119808 117 1.05e-08
120320 117.5 1.05e-08
120832 118 1.05e-08
121344 118.5 1.05e-08
121856 119 1.05e-08
122368 119.5 1.05e-08
122880 120 1.05e-08
123392 120.5 1.05e-08
123904 121 1.05e-08
124416 121.5 1.05e-08
124928 122 1.05e-08
125440 122.5 1.05e-08
125952 123 1.05e-08
126464 123.5 1.05e-08
126976 124 1.05e-08
127488 124.5 1.05e-08
128000 125 1.05e-08
128512 125.5 1.05e-08
129024 126 1.05e-08
129536 126.5 1.05e-08
130048 127 1.05e-08
130560 127.5 1.05e-08
131072 128 1.05e-08
131584 128.5 1.05e-08
132096 129 1.05e-08
132608 129.5 1.05e-08
133120 130 1.05e-08
133632 130.5 1.05e-08
134144 131 1.05e-08
134656 131.5 1.05e-08
135168 132 1.05e-08
135680 132.5 1.05e-08
136192 133 1.05e-08
136704 133.5 1.05e-08
137216 134 1.05e-08
137728 134.5 1.05e-08
138240 135 1.05e-08
138752 135.5 1.05e-08
139264 136 1.05e-08
139776 136.5 1.05e-08
140288 137 1.05e-08
140800 137.5 1.05e-08
141312 138 1.05e-08
141824 138.5 1.05e-08
142336 139 1.05e-08
142848 139.5 1.05e-08
143360 140 1.05e-08
143872 140.5 1.05e-08
144384 141 1.05e-08
144896 141.5 1.05e-08
145408 142 1.05e-08
145920 142.5 1.05e-08
146432 143 1.05e-08
146944 143.5 1.05e-08
147456 144 1.05e-08
147968 144.5 1.05e-08
148480 145 1.05e-08
148992 145.5 1.05e-08
149504 146 1.05e-08
150016 146.5 1.05e-08
150528 147 1.05e-08
151040 147.5 1.05e-08
151552 148 1.05e-08
152064 148.5 1.05e-08
152576 149 1.05e-08
153088 149.5 1.05e-08
153600 150 1.05e-08
154112 150.5 1.05e-08
154624 151 1.05e-08
155136 151.5 1.05e-08
155648 152 1.05e-08
156160 152.5 1.05e-08
156672 153 1.05e-08
157184 153.5 1.05e-08
157696 154 1.05e-08
158208 154.5 1.05e-08
158720 155 1.05e-08
159232 155.5 1.05e-08
159744 156 1.05e-08
160256 156.5 1.05e-08
160768 157 1.05e-08
161280 157.5 1.05e-08
161792 158 1.05e-08
162304 158.5 1.05e-08
162816 159 1.05e-08
163328 159.5 1.05e-08
163840 160 1.05e-08
164352 160.5 1.05e-08
164864 161 1.05e-08
165376 161.5 1.05e-08
165888 162 1.05e-08
166400 162.5 1.05e-08
166912 163 1.05e-08
167424 163.5 1.05e-08
167936 164 1.05e-08
168448 164.5 1.05e-08
168960 165 1.05e-08
169472 165.5 1.05e-08
169984 166 1.05e-08
170496 166.5 1.05e-08
171008 167 1.05e-08
171520 167.5 1.05e-08
172032 168 1.05e-08
172544 168.5 1.05e-08
173056 169 1.05e-08
173568 169.5 1.05e-08
174080 170 1.05e-08
174592 170.5 1.05e-08
175104 171 1.05e-08
175616 171.5 1.05e-08
176128 172 1.05e-08
176640 172.5 1.05e-08
177152 173 1.05e-08
177664 173.5 1.05e-08
178176 174 1.05e-08
178688 174.5 1.05e-08
179200 175 1.05e-08
179712 175.5 1.05e-08
180224 176 1.05e-08
180736 176.5 1.05e-08
181248 177 1.05e-08
181760 177.5 1.05e-08
182272 178 1.05e-08
182784 178.5 1.05e-08
183296 179 1.05e-08
183808 179.5 1.05e-08
184320 180 1.05e-08
184832 180.5 1.05e-08
185344 181 1.05e-08
185856 181.5 1.05e-08
186368 182 1.05e-08
186880 182.5 1.05e-08
187392 183 1.05e-08
187904 183.5 1.05e-08
188416 184 1.05e-08
188928 184.5 1.05e-08
189440 185 1.05e-08
189952 185.5 1.05e-08
190464 186 1.05e-08
190976 186.5 1.05e-08
191488 187 1.05e-08
192000 187.5 1.05e-08
192512 188 1.05e-08
193024 188.5 1.05e-08
193536 189 1.05e-08
194048 189.5 1.05e-08
194560 190 1.05e-08
195072 190.5 1.05e-08
195584 191 1.05e-08
196096 191.5 1.05e-08
196608 192 1.05e-08
197120 192.5 1.05e-08
197632 193 1.05e-08
198144 193.5 1.05e-08
198656 194 1.05e-08
199168 194.5 1.05e-08
199680 195 1.05e-08
200192 195.5 1.05e-08
200704 196 1.05e-08
201216 196.5 1.05e-08
201728 197 1.05e-08
202240 197.5 1.05e-08
202752 198 1.05e-08
203264 198.5 1.05e-08
203776 199 1.05e-08
204288 199.5 1.05e-08
204800 200 1.05e-08
205312 200.5 1.05e-08
205824 201 1.05e-08
206336 201.5 1.05e-08
206848 202 1.05e-08
207360 202.5 1.05e-08
207872 203 1.05e-08
208384 203.5 1.05e-08
208896 204 1.05e-08
209408 204.5 1.05e-08
209920 205 1.05e-08
210432 205.5 1.05e-08
210944 206 1.05e-08
211456 206.5 1.05e-08
211968 207 1.05e-08
212480 207.5 1.05e-08
212992 208 1.05e-08
213504 208.5 1.05e-08
214016 209 1.05e-08
214528 209.5 1.05e-08
215040 210 1.05e-08
215552 210.5 1.05e-08
216064 211 1.05e-08
216576 211.5 1.05e-08
217088 212 1.05e-08
217600 212.5 1.05e-08
218112 213 1.05e-08
218624 213.5 1.05e-08
219136 214 1.05e-08
219648 214.5 1.05e-08
220160 215 1.05e-08
220672 215.5 1.05e-08
221184 216 1.05e-08
221696 216.5 1.05e-08
222208 217 1.05e-08
222720 217.5 1.05e-08
223232 218 1.05e-08
223744 218.5 1.05e-08
224256 219 1.05e-08
224768 219.5 1.05e-08
225280 220 1.05e-08
225792 220.5 1.05e-08
226304 221 1.05e-08
226816 221.5 1.05e-08
227328 222 1.05e-08
227840 222.5 1.05e-08
228352 223 1.05e-08
228864 223.5 1.05e-08
229376 224 1.05e-08
229888 224.5 1.05e-08
230400 225 1.05e-08
230912 225.5 1.05e-08
231424 226 1.05e-08
231936 226.5 1.05e-08
232448 227 1.05e-08
232960 227.5 1.05e-08
233472 228 1.05e-08
233984 228.5 1.05e-08
234496 229 1.05e-08
235008 229.5 1.05e-08
235520 230 1.05e-08
236032 230.5 1.05e-08
236544 231 1.05e-08
237056 231.5 1.05e-08
237568 232 1.05e-08
238080 232.5 1.05e-08
238592 233 1.05e-08
239104 233.5 1.05e-08
239616 234 1.05e-08
240128 234.5 1.05e-08
240640 235 1.05e-08
241152 235.5 1.05e-08
241664 236 1.05e-08
242176 236.5 1.05e-08
242688 237 1.05e-08
243200 237.5 1.05e-08
243712 238 1.05e-08
244224 238.5 1.05e-08
244736 239 1.05e-08
245248 239.5 1.05e-08
245760 240 1.05e-08
246272 240.5 1.05e-08
246784 241 1.05e-08
247296 241.5 1.05e-08
247808 242 1.05e-08
248320 242.5 1.05e-08
248832 243 1.05e-08
249344 243.5 1.05e-08
249856 244 1.05e-08
250368 244.5 1.05e-08
250880 245 1.05e-08
251392 245.5 1.05e-08
251904 246 1.05e-08
252416 246.5 1.05e-08
252928 247 1.05e-08
253440 247.5 1.05e-08
253952 248 1.05e-08
254464 248.5 1.05e-08
254976 249 1.05e-08
255488 249.5 1.05e-08
256000 250 1.05e-08
256512 250.5 1.05e-08
257024 251 1.05e-08
257536 251.5 1.05e-08
258048 252 1.05e-08
258560 252.5 1.05e-08
259072 253 1.05e-08
259584 253.5 1.05e-08
260096 254 1.05e-08
260608 254.5 1.05e-08
261120 255 1.05e-08
261632 255.5 1.05e-08
262144 256 1.05e-08
262656 256.5 1.05e-08
263168 257 1.05e-08
263680 257.5 1.05e-08
264192 258 1.05e-08
264704 258.5 1.05e-08
265216 259 1.05e-08
265728 259.5 1.05e-08
266240 260 1.05e-08
266752 260.5 1.05e-08
267264 261 1.05e-08
267776 261.5 1.05e-08
268288 262 1.05e-08
268800 262.5 1.05e-08
269312 263 1.05e-08
269824 263.5 1.05e-08
270336 264 1.05e-08
270848 264.5 1.05e-08
271360 265 1.05e-08
271872 265.5 1.05e-08
272384 266 1.05e-08
272896 266.5 1.05e-08
273408 267 1.05e-08
273920 267.5 1.05e-08
274432 268 1.05e-08
274944 268.5 1.05e-08
275456 269 1.05e-08
275968 269.5 1.05e-08
276480 270 1.05e-08
276992 270.5 1.05e-08
277504 271 1.05e-08
278016 271.5 1.05e-08
278528 272 1.05e-08
279040 272.5 1.05e-08
279552 273 1.05e-08
280064 273.5 1.05e-08
280576 274 1.05e-08
281088 274.5 1.05e-08
281600 275 1.05e-08
282112 275.5 1.05e-08
282624 276 1.05e-08
283136 276.5 1.05e-08
283648 277 1.05e-08
284160 277.5 1.05e-08
284672 278 1.05e-08
285184 278.5 1.05e-08
285696 279 1.05e-08
286208 279.5 1.05e-08
286720 280 1.05e-08
287232 280.5 1.05e-08
287744 281 1.05e-08
288256 281.5 1.05e-08
288768 282 1.05e-08
289280 282.5 1.05e-08
289792 283 1.05e-08
290304 283.5 1.05e-08
290816 284 1.05e-08
291328 284.5 1.05e-08
291840 285 1.05e-08
292352 285.5 1.05e-08
292864 286 1.05e-08
293376 286.5 1.05e-08
293888 287 1.05e-08
294400 287.5 1.05e-08
294912 288 1.05e-08
295424 288.5 1.05e-08
295936 289 1.05e-08
296448 289.5 1.05e-08
296960 290 1.05e-08
297472 290.5 1.05e-08
297984 291 1.05e-08
298496 291.5 1.05e-08
299008 292 1.05e-08
299520 292.5 1.05e-08
300032 293 1.05e-08
300544 293.5 1.05e-08
301056 294 1.05e-08
301568 294.5 1.05e-08
302080 295 1.05e-08
302592 295.5 1.05e-08
303104 296 1.05e-08
303616 296.5 1.05e-08
304128 297 1.05e-08
304640 297.5 1.05e-08
305152 298 1.05e-08
305664 298.5 1.05e-08
306176 299 1.05e-08
306688 299.5 1.05e-08
307200 300 1.05e-08
307712 300.5 1.05e-08
308224 301 1.05e-08
308736 301.5 1.05e-08
309248 302 1.05e-08
309760 302.5 1.05e-08
310272 303 1.05e-08
310784 303.5 1.05e-08
311296 304 1.05e-08
311808 304.5 1.05e-08
312320 305 1.05e-08
312832 305.5 1.05e-08
313344 306 1.05e-08
313856 306.5 1.05e-08
314368 307 1.05e-08
314880 307.5 1.05e-08
315392 308 1.05e-08
315904 308.5 1.05e-08
316416 309 1.05e-08
316928 309.5 1.05e-08
317440 310 1.05e-08
317952 310.5 1.05e-08
318464 311 1.05e-08
318976 311.5 1.05e-08
319488 312 1.05e-08
320000 312.5 1.05e-08
320512 313 1.05e-08
321024 313.5 1.05e-08
321536 314 1.05e-08
322048 314.5 1.05e-08
322560 315 1.05e-08
323072 315.5 1.05e-08
323584 316 1.05e-08
324096 316.5 1.05e-08
324608 317 1.05e-08
325120 317.5 1.05e-08
325632 318 1.05e-08
326144 318.5 1.05e-08
326656 319 1.05e-08
327168 319.5 1.05e-08
327680 320 1.05e-08
328192 320.5 1.05e-08
328704 321 1.05e-08
329216 321.5 1.05e-08
329728 322 1.05e-08
330240 322.5 1.05e-08
330752 323 1.05e-08
331264 323.5 1.05e-08
331776 324 1.05e-08
332288 324.5 1.05e-08
332800 325 1.05e-08
333312 325.5 1.05e-08
333824 326 1.05e-08
334336 326.5 1.05e-08
334848 327 1.05e-08
335360 327.5 1.05e-08
335872 328 1.05e-08
336384 328.5 1.05e-08
336896 329 1.05e-08
337408 329.5 1.05e-08
337920 330 1.05e-08
338432 330.5 1.05e-08
338944 331 1.05e-08
339456 331.5 1.05e-08
339968 332 1.05e-08
340480 332.5 1.05e-08
340992 333 1.05e-08
341504 333.5 1.05e-08
342016 334 1.05e-08
342528 334.5 1.05e-08
343040 335 1.05e-08
343552 335.5 1.05e-08
344064 336 1.05e-08
344576 336.5 1.05e-08
345088 337 1.05e-08
345600 337.5 1.05e-08
346112 338 1.05e-08
346624 338.5 1.05e-08
347136 339 1.05e-08
347648 339.5 1.05e-08
348160 340 1.05e-08
348672 340.5 1.05e-08
349184 341 1.05e-08
349696 341.5 1.05e-08
350208 342 1.05e-08
350720 342.5 1.05e-08
351232 343 1.05e-08
351744 343.5 1.05e-08
352256 344 1.05e-08
352768 344.5 1.05e-08
353280 345 1.05e-08
353792 345.5 1.05e-08
354304 346 1.05e-08
354816 346.5 1.05e-08
355328 347 1.05e-08
355840 347.5 1.05e-08
356352 348 1.05e-08
356864 348.5 1.05e-08
357376 349 1.05e-08
357888 349.5 1.05e-08
358400 350 1.05e-08
358912 350.5 1.05e-08
359424 351 1.05e-08
359936 351.5 1.05e-08
360448 352 1.05e-08
360960 352.5 1.05e-08
361472 353 1.05e-08
361984 353.5 1.05e-08
362496 354 1.05e-08
363008 354.5 1.05e-08
363520 355 1.05e-08
364032 355.5 1.05e-08
364544 356 1.05e-08
365056 356.5 1.05e-08
365568 357 1.05e-08
366080 357.5 1.05e-08
366592 358 1.05e-08
367104 358.5 1.05e-08
367616 359 1.05e-08
368128 359.5 1.05e-08
368640 360 1.05e-08
369152 360.5 1.05e-08
369664 361 1.05e-08
370176 361.5 1.05e-08
370688 362 1.05e-08
371200 362.5 1.05e-08
371712 363 1.05e-08
372224 363.5 1.05e-08
372736 364 1.05e-08
373248 364.5 1.05e-08
373760 365 1.05e-08
374272 365.5 1.05e-08
374784 366 1.05e-08
375296 366.5 1.05e-08
375808 367 1.05e-08
376320 367.5 1.05e-08
376832 368 1.05e-08
377344 368.5 1.05e-08
377856 369 1.05e-08
378368 369.5 1.05e-08
378880 370 1.05e-08
379392 370.5 1.05e-08
379904 371 1.05e-08
380416 371.5 1.05e-08
380928 372 1.05e-08
381440 372.5 1.05e-08
381952 373 1.05e-08
382464 373.5 1.05e-08
382976 374 1.05e-08
383488 374.5 1.05e-08
384000 375 1.05e-08
384512 375.5 1.05e-08
385024 376 1.05e-08
385536 376.5 1.05e-08
386048 377 1.05e-08
386560 377.5 1.05e-08
387072 378 1.05e-08
387584 378.5 1.05e-08
388096 379 1.05e-08
388608 379.5 1.05e-08
389120 380 1.05e-08
389632 380.5 1.05e-08
390144 381 1.05e-08
390656 381.5 1.05e-08
391168 382 1.05e-08
391680 382.5 1.05e-08
392192 383 1.05e-08
392704 383.5 1.05e-08
393216 384 1.05e-08
393728 384.5 1.05e-08
394240 385 1.05e-08
394752 385.5 1.05e-08
395264 386 1.05e-08
395776 386.5 1.05e-08
396288 387 1.05e-08
396800 387.5 1.05e-08
397312 388 1.05e-08
397824 388.5 1.05e-08
398336 389 1.05e-08
398848 389.5 1.05e-08
399360 390 1.05e-08
399872 390.5 1.05e-08
400384 391 1.05e-08
400896 391.5 1.05e-08
401408 392 1.05e-08
401920 392.5 1.05e-08
402432 393 1.05e-08
402944 393.5 1.05e-08
403456 394 1.05e-08
403968 394.5 1.05e-08
404480 395 1.05e-08
404992 395.5 1.05e-08
405504 396 1.05e-08
406016 396.5 1.05e-08
406528 397 1.05e-08
407040 397.5 1.05e-08
407552 398 1.05e-08
408064 398.5 1.05e-08
408576 399 1.05e-08
409088 399.5 1.05e-08
409600 400 1.05e-08
