# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Dec 28 2024 at 17:50:57+0100
# parameter filename: "./TOV_K_105.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.50.55-8594
# Run ID: run-TOV_K_105-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.50.55-8594
#
# ADMBASE::alp (admbase-lapse)
# 1:iteration 2:time 3:data
# data columns: 3:alp
0 0 0.66986122441249
512 0.5 0.669817449884372
1024 1 0.669695713627268
1536 1.5 0.669513043365201
2048 2 0.669279918927145
2560 2.5 0.669003672176636
3072 3 0.6686961870231
3584 3.5 0.668378985853273
4096 4 0.668080474308873
4608 4.5 0.667827466764368
5120 5 0.667636742513086
5632 5.5 0.667511699527485
6144 6 0.667446127867381
6656 6.5 0.667431817444374
7168 7 0.667463682851065
7680 7.5 0.667540306397816
8192 8 0.667661927153369
8704 8.5 0.667827366399357
9216 9 0.668028739242374
9728 9.5 0.668245360049762
10240 10 0.668445959361572
10752 10.5 0.6686071610581
11264 11 0.668736587053395
11776 11.5 0.668871848025628
12288 12 0.669045911546628
12800 12.5 0.669253794458516
13312 13 0.669463087245159
13824 13.5 0.669656675527235
14336 14 0.669850315189678
14848 14.5 0.670063059341623
15360 15 0.670287986167029
15872 15.5 0.670507493481368
16384 16 0.670725598699995
16896 16.5 0.670963744802728
17408 17 0.671226969174598
17920 17.5 0.671494649494128
18432 18 0.671749802212212
18944 18.5 0.672001429717713
19456 19 0.672269230749272
19968 19.5 0.67255786728627
20480 20 0.672857043027223
20992 20.5 0.673161313041933
21504 21 0.673479685124955
22016 21.5 0.673826488229257
22528 22 0.674209765911309
23040 22.5 0.674629301687642
23552 23 0.675079775147366
24064 23.5 0.675550937858037
24576 24 0.676025648008798
25088 24.5 0.676483227269137
25600 25 0.676911298056853
26112 25.5 0.677317448728035
26624 26 0.677726334342518
27136 26.5 0.678159831606912
27648 27 0.678617952219343
28160 27.5 0.679080372320762
28672 28 0.679526302542264
29184 28.5 0.679951188051896
29696 29 0.680365992627846
30208 29.5 0.680785042589517
30720 30 0.681214900226537
31232 30.5 0.681649665892431
31744 31 0.682074373508452
32256 31.5 0.682477240702752
32768 32 0.682862819830377
33280 32.5 0.683250939486479
33792 33 0.68365843136696
34304 33.5 0.684082052992736
34816 34 0.68450203938784
35328 34.5 0.684902360923128
35840 35 0.685286035273329
36352 35.5 0.685671287041003
36864 36 0.686074034311637
37376 36.5 0.686493048175577
37888 37 0.686910601473066
38400 37.5 0.687308676938078
38912 38 0.687686637583151
39424 38.5 0.688062432444837
39936 39 0.688453950836565
40448 39.5 0.688858827915494
40960 40 0.689255374126236
41472 40.5 0.689625635150808
41984 41 0.689975732592448
42496 41.5 0.690329270695742
43008 42 0.690699820271614
43520 42.5 0.691074755548347
44032 43 0.691430908969122
44544 43.5 0.691763230906391
45056 44 0.692090097122392
45568 44.5 0.692428694676029
46080 45 0.692773393437248
46592 45.5 0.693105289762299
47104 46 0.693418174118397
47616 46.5 0.69372483957287
48128 47 0.694036928969487
48640 47.5 0.694348460928177
49152 48 0.694645771197662
49664 48.5 0.694927691807505
50176 49 0.695206538941628
50688 49.5 0.695489537925888
51200 50 0.695767810832058
51712 50.5 0.696028190250801
52224 51 0.696271180102296
52736 51.5 0.696510593432012
53248 52 0.69675538896475
53760 52.5 0.696997732732674
54272 53 0.697223032856469
54784 53.5 0.697428789620624
55296 54 0.697627356950411
55808 54.5 0.697829328812197
56320 55 0.69803046179309
56832 55.5 0.698219366144548
57344 56 0.698393610178343
57856 56.5 0.698560628589848
58368 57 0.698724309186302
58880 57.5 0.698879521833873
59392 58 0.699022003904627
59904 58.5 0.699155811739344
60416 59 0.699286023776616
60928 59.5 0.699409790585741
61440 60 0.699521359052203
61952 60.5 0.699622817502714
62464 61 0.699722088729649
62976 61.5 0.699820215831906
63488 62 0.699908122691956
64000 62.5 0.699979199905088
64512 63 0.700039312263065
65024 63.5 0.700098945466747
65536 64 0.70015915804999
66048 64.5 0.700212411386661
66560 65 0.700256335349976
67072 65.5 0.700298489770848
67584 66 0.70034440533957
68096 66.5 0.700387449565388
68608 67 0.700416334581361
69120 67.5 0.700429240716124
69632 68 0.70043471252701
70144 68.5 0.700440480514072
70656 69 0.700447214841568
71168 69.5 0.7004523178202
71680 70 0.700453139889653
72192 70.5 0.70044521781831
72704 71 0.700423921054239
73216 71.5 0.70039175022136
73728 72 0.700359456837952
74240 72.5 0.700334767890642
74752 73 0.700312016784743
75264 73.5 0.700277758778304
75776 74 0.700226321657661
76288 74.5 0.700165807298148
76800 75 0.700108118675508
77312 75.5 0.700056332246895
77824 76 0.700003202492252
78336 76.5 0.699939668185811
78848 77 0.69986319748091
79360 77.5 0.699779333884368
79872 78 0.699696410964707
80384 78.5 0.699617492105803
80896 79 0.699536538797523
81408 79.5 0.699444302582326
81920 80 0.699339374356996
82432 80.5 0.699231002172087
82944 81 0.699128083829831
83456 81.5 0.69902734628143
83968 82 0.698917161463214
84480 82.5 0.698793118807971
84992 83 0.69866427371724
85504 83.5 0.69854093390798
86016 84 0.698420629509665
86528 84.5 0.698291670569688
87040 85 0.698149095752779
87552 85.5 0.698000962600489
88064 86 0.697857078577768
88576 86.5 0.697716242638493
89088 87 0.697568711826299
89600 87.5 0.697409291639593
90112 88 0.697243422402251
90624 88.5 0.697079377798962
91136 89 0.696917561996085
91648 89.5 0.696750556615816
92160 90 0.696572881432836
92672 90.5 0.696387582194024
93184 91 0.69620180612752
93696 91.5 0.696017630993651
94208 92 0.695829743889315
94720 92.5 0.695632242057288
95232 93 0.695425436884163
95744 93.5 0.695214515978423
96256 94 0.695002877900221
96768 94.5 0.694788840618408
97280 95 0.694568582902803
97792 95.5 0.694340307438835
98304 96 0.694105094061017
98816 96.5 0.693865377686693
99328 97 0.693623375009746
99840 97.5 0.69337943591023
100352 98 0.693130801341527
100864 98.5 0.692873525528303
101376 99 0.692607384491026
101888 99.5 0.69233765407396
102400 100 0.692069574289569
102912 100.5 0.691801493852536
103424 101 0.691526299469841
103936 101.5 0.691240224815543
104448 102 0.690947625978061
104960 102.5 0.690655531528835
105472 103 0.690365463772165
105984 103.5 0.69007270260566
106496 104 0.689772462317672
107008 104.5 0.689464652432319
107520 105 0.689152964549834
108032 105.5 0.688841145171763
108544 106 0.688530258749055
109056 106.5 0.688218216609265
109568 107 0.687901750438251
110080 107.5 0.687579795474294
110592 108 0.687254997830485
111104 108.5 0.686931086028929
111616 109 0.686608890675946
112128 109.5 0.686285910629584
112640 110 0.685959734323909
113152 110.5 0.685630768157121
113664 111 0.685301346858148
114176 111.5 0.684973231251776
114688 112 0.684646579096538
115200 112.5 0.684320527651391
115712 113 0.683993885999522
116224 113.5 0.683665717110516
116736 114 0.683336322706719
117248 114.5 0.6830077372113
117760 115 0.682682300830685
118272 115.5 0.682360229939916
118784 116 0.682039195668971
119296 116.5 0.681716972709613
119808 117 0.681394194293388
120320 117.5 0.681073764623516
120832 118 0.680757622068503
121344 118.5 0.680444872463194
121856 119 0.680133419005823
122368 119.5 0.679822789050613
122880 120 0.679514652120833
123392 120.5 0.679210688137092
123904 121 0.678910726044326
124416 121.5 0.678613517352655
124928 122 0.678319008662394
125440 122.5 0.678028905597069
125952 123 0.677744512534733
126464 123.5 0.67746477922427
126976 124 0.677187688315496
127488 124.5 0.676913513013533
128000 125 0.676645236703812
128512 125.5 0.676384930441205
129024 126 0.676130888802573
129536 126.5 0.675879880327479
130048 127 0.675631774885804
130560 127.5 0.675390116684728
131072 128 0.675157696133262
131584 128.5 0.674933189338767
132096 129 0.674713352659612
132608 129.5 0.674497484185759
133120 130 0.674288108091785
133632 130.5 0.674087522341391
134144 131 0.673895280965128
134656 131.5 0.673709553006214
135168 132 0.673529742388869
135680 132.5 0.673356828819124
136192 133 0.673191775961948
136704 133.5 0.673034805713807
137216 134 0.67288611281559
137728 134.5 0.672746116795551
138240 135 0.672614717701751
138752 135.5 0.672490962333794
139264 136 0.672374041234483
139776 136.5 0.672264367091794
140288 137 0.672163085331298
