# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Dec 28 2024 at 17:50:57+0100
# parameter filename: "./TOV_K_105.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.50.55-8594
# Run ID: run-TOV_K_105-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.50.55-8594
#
# ADMBASE::alp (admbase-lapse)
# 1:iteration 2:time 3:data
# data columns: 3:alp
0 0 0.966875255744351
512 0.5 0.966884141513851
1024 1 0.966891919746972
1536 1.5 0.966899267429123
2048 2 0.96690729298555
2560 2.5 0.966915662729129
3072 3 0.966924064392414
3584 3.5 0.966932585276906
4096 4 0.96694128440886
4608 4.5 0.966950141093017
5120 5 0.966959130753756
5632 5.5 0.966968260804103
6144 6 0.966977555022449
6656 6.5 0.966987009618373
7168 7 0.966996606245822
7680 7.5 0.967006347837615
8192 8 0.967016245734971
8704 8.5 0.967026296690251
9216 9 0.9670364922828
9728 9.5 0.967046832626872
10240 10 0.967057322185158
10752 10.5 0.96706795969734
11264 11 0.96707873875911
11776 11.5 0.967089656905442
12288 12 0.96710071571118
12800 12.5 0.967111912726231
13312 13 0.96712324163886
13824 13.5 0.96713469854381
14336 14 0.967146281798572
14848 14.5 0.967157987388711
15360 15 0.967169808485288
15872 15.5 0.967181739005741
16384 16 0.967193774542701
16896 16.5 0.967205909229583
17408 17 0.967218134628269
17920 17.5 0.967230442498375
18432 18 0.967242825748154
18944 18.5 0.967255276110016
19456 19 0.967267783296035
19968 19.5 0.967280336811255
20480 20 0.967292926840332
20992 20.5 0.967305542850191
21504 21 0.967318172669126
22016 21.5 0.967330803719515
22528 22 0.967343424004744
23040 22.5 0.967356021142208
23552 23 0.967368581830332
24064 23.5 0.967381093070039
24576 24 0.967393541430735
25088 24.5 0.967405908215616
25600 25 0.967418170942156
26112 25.5 0.967430326261689
26624 26 0.96744240952729
27136 26.5 0.967454433610224
27648 27 0.96746625578829
28160 27.5 0.967477599375823
28672 28 0.967488363418153
29184 28.5 0.967498765948426
29696 29 0.967508781413257
30208 29.5 0.967517491278449
30720 30 0.96752356774259
31232 30.5 0.967526394507336
31744 31 0.967526027970208
32256 31.5 0.967522272303229
32768 32 0.967514819074838
33280 32.5 0.967504013904388
33792 33 0.967490389241147
34304 33.5 0.967473945309831
34816 34 0.967454874565468
35328 34.5 0.967434342288757
35840 35 0.967413996542201
36352 35.5 0.967395221371635
36864 36 0.967378596973538
37376 36.5 0.967363948921126
37888 37 0.96735189644716
38400 37.5 0.96734450406735
38912 38 0.967342816739271
39424 38.5 0.967345545026453
39936 39 0.96735162361988
40448 39.5 0.967361450877935
40960 40 0.967374786311358
41472 40.5 0.967390239618974
41984 41 0.967407050511918
42496 41.5 0.967425393054862
43008 42 0.967445261634746
43520 42.5 0.967466008800817
44032 43 0.967486724796365
44544 43.5 0.967506929698835
45056 44 0.967526699077147
45568 44.5 0.967546040421349
46080 45 0.967564694144473
46592 45.5 0.967582475013237
47104 46 0.967599552136392
47616 46.5 0.967616589682759
48128 47 0.967633985209132
48640 47.5 0.967650935489381
49152 48 0.967666638511476
