# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Dec 28 2024 at 17:50:57+0100
# parameter filename: "./TOV_K_105.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.50.55-8594
# Run ID: run-TOV_K_105-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.50.55-8594
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
0 0 0.000548005802521595
512 0.5 0.000547987489546566
1024 1 0.00055089435967325
1536 1.5 0.000655265847686279
2048 2 0.000757288257377204
2560 2.5 0.00084637662557437
3072 3 0.000920381642099274
3584 3.5 0.000983806926516902
4096 4 0.00104591096256009
4608 4.5 0.00112036718700639
5120 5 0.00121371019775711
5632 5.5 0.00137201069118852
6144 6 0.00151551183785012
6656 6.5 0.00164332759801745
7168 7 0.00176432798469461
7680 7.5 0.00188665583802854
8192 8 0.00200940625844262
8704 8.5 0.002128821171301
9216 9 0.00225120601562895
9728 9.5 0.00238874739389999
10240 10 0.00253596618312792
10752 10.5 0.0026640188465434
11264 11 0.0027576121852031
11776 11.5 0.0028489353740288
12288 12 0.00298460402152288
12800 12.5 0.00315757381261537
13312 13 0.00331034157920955
13824 13.5 0.00341958279503263
14336 14 0.00353358174992492
14848 14.5 0.00369525951439517
15360 15 0.00387135444684808
15872 15.5 0.00400657271100083
16384 16 0.00411559567125903
16896 16.5 0.00426024070951785
17408 17 0.00444949371121167
17920 17.5 0.00462551655592769
18432 18 0.00475242269725791
18944 18.5 0.00486365145269159
19456 19 0.00500624577453611
19968 19.5 0.00517427075800474
20480 20 0.00532996623509094
20992 20.5 0.00545916320024033
21504 21 0.0055790068625754
22016 21.5 0.00570502354475251
22528 22 0.00583400698583683
23040 22.5 0.00595816848825159
23552 23 0.00608110334020262
24064 23.5 0.00621302107997765
24576 24 0.00635308277919733
25088 24.5 0.00648266425073318
25600 25 0.00658303292880441
26112 25.5 0.00666101350696238
26624 26 0.00674835854898324
27136 26.5 0.00686768592928154
27648 27 0.00700510231993517
28160 27.5 0.00712615203635203
28672 28 0.00721449977713935
29184 28.5 0.00728406628512553
29696 29 0.00735718883125826
30208 29.5 0.00744517637742073
30720 30 0.00754879747410718
31232 30.5 0.00766017925039736
31744 31 0.00775982391783074
32256 31.5 0.00782872791159954
32768 32 0.00787460905379254
33280 32.5 0.00793213618469267
33792 33 0.00802538174548739
34304 33.5 0.00814006120569601
34816 34 0.00823999211959496
35328 34.5 0.00830702667383668
35840 35 0.00835659491413347
36352 35.5 0.00841828225972585
36864 36 0.0085082656693273
37376 36.5 0.00861704937020674
37888 37 0.00871754674835681
38400 37.5 0.00878803162316294
38912 38 0.00883397597709867
39424 38.5 0.00888617505590412
39936 39 0.00897078617031358
40448 39.5 0.0090797658152166
40960 40 0.00917627112415791
41472 40.5 0.00923405142267945
41984 41 0.00926907903426578
42496 41.5 0.00932413189825792
43008 42 0.00941881014493898
43520 42.5 0.00952396351905788
44032 43 0.00959656578969539
44544 43.5 0.00963433130927494
45056 44 0.00967803608408975
45568 44.5 0.00975662447764046
46080 45 0.00984970160622944
46592 45.5 0.00991857955035386
47104 46 0.0099607725114278
47616 46.5 0.0100113687800491
48128 47 0.0100909395515527
48640 47.5 0.0101789067093992
49152 48 0.0102461598898468
49664 48.5 0.0102968877572471
50176 49 0.0103600569257377
50688 49.5 0.0104466517025609
51200 50 0.010534636067421
51712 50.5 0.0106000836004985
52224 51 0.0106498988059115
52736 51.5 0.0107131834050657
53248 52 0.0108038617156331
53760 52.5 0.0109024499171977
54272 53 0.0109803621750452
54784 53.5 0.0110366082422634
55296 54 0.0110987013846562
55808 54.5 0.0111845025442185
56320 55 0.0112757741175892
56832 55.5 0.0113469300531586
57344 56 0.0113994954828715
57856 56.5 0.0114568674221218
58368 57 0.0115268750187953
58880 57.5 0.0115921101308232
59392 58 0.0116409514655067
59904 58.5 0.0116861748908842
60416 59 0.0117417497163895
60928 59.5 0.0117986765089727
61440 60 0.0118407296554103
61952 60.5 0.0118733872717162
62464 61 0.0119173399782841
62976 61.5 0.011975661903017
63488 62 0.0120269867629818
64000 62.5 0.0120573175667497
64512 63 0.0120823377825283
65024 63.5 0.0121248510194519
65536 64 0.0121804394600464
66048 64.5 0.0122239566780963
66560 65 0.0122477202720091
67072 65.5 0.012273064054757
67584 66 0.012317834612067
68096 66.5 0.0123704546361515
68608 67 0.0124092083177786
