# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 10 2024 at 15:32:15+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.10-14.32.12-95617
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.10-14.32.12-95617
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
57344 28 1.6856386811733e-06 1.68563432624878e-06 1.68561944067042e-06
57856 28.25 1.70309450791213e-06 1.70308410933884e-06 1.70307553727749e-06
58368 28.5 1.72055189872666e-06 1.72053885413999e-06 1.72053782685408e-06
58880 28.75 1.73686412998064e-06 1.73685431586825e-06 1.73685174240866e-06
59392 29 1.75985667979511e-06 1.75985757196831e-06 1.7598452953833e-06
59904 29.25 1.79040774849559e-06 1.79041923001435e-06 1.79039960629128e-06
60416 29.5 1.81725879995891e-06 1.81727315667619e-06 1.81725101519936e-06
60928 29.75 1.83059892975665e-06 1.83061154814663e-06 1.83058568253865e-06
61440 30 1.82767896795775e-06 1.82769119254482e-06 1.82766185861577e-06
61952 30.25 1.81298904065851e-06 1.81300148809884e-06 1.81297541790843e-06
62464 30.5 1.79899181228263e-06 1.79900200316286e-06 1.7989838192436e-06
62976 30.75 1.79664165058672e-06 1.79665126178045e-06 1.79663576223721e-06
63488 31 1.81208494572087e-06 1.81209814314147e-06 1.81207615242229e-06
64000 31.25 1.8406827884585e-06 1.84070086144851e-06 1.84067026002864e-06
64512 31.5 1.86334382986698e-06 1.8633616528384e-06 1.86333157573754e-06
65024 31.75 1.86807121532594e-06 1.86808039804715e-06 1.86805697572632e-06
65536 32 1.86155596337853e-06 1.86155548028884e-06 1.86153466705954e-06
66048 32.25 1.85340411187578e-06 1.8533987850789e-06 1.85337909267098e-06
66560 32.5 1.84476972214287e-06 1.84476124047072e-06 1.84474812220724e-06
67072 32.75 1.83610207429757e-06 1.83609017139803e-06 1.83608215411062e-06
67584 33 1.83182048479524e-06 1.83180987725132e-06 1.83179609052224e-06
68096 33.25 1.83230234719848e-06 1.83229861849214e-06 1.83227184242615e-06
68608 33.5 1.83986725986156e-06 1.83986676215764e-06 1.8398362380555e-06
69120 33.75 1.85479950481623e-06 1.85479549543963e-06 1.8547733113561e-06
69632 34 1.87157987233995e-06 1.87157139945301e-06 1.87155788731949e-06
70144 34.25 1.88183297947371e-06 1.88182247742827e-06 1.88181363924172e-06
70656 34.5 1.87507008315058e-06 1.87505884991077e-06 1.87505341530591e-06
71168 34.75 1.85248566384894e-06 1.85247585539538e-06 1.85247256502965e-06
71680 35 1.83045485291946e-06 1.8304472719779e-06 1.83044506804325e-06
72192 35.25 1.82483925909739e-06 1.82483247118621e-06 1.82483213634826e-06
72704 35.5 1.83532820060194e-06 1.83532097564434e-06 1.83532573495318e-06
73216 35.75 1.8492237479508e-06 1.84921512572973e-06 1.84922599735093e-06
73728 36 1.85442543440074e-06 1.85441411360277e-06 1.85442869495601e-06
74240 36.25 1.84552362362078e-06 1.84550862672179e-06 1.84552741104976e-06
74752 36.5 1.82850640965314e-06 1.82848477629478e-06 1.82851195048064e-06
75264 36.75 1.81745280593469e-06 1.8174229875195e-06 1.8174598769453e-06
75776 37 1.81965251710421e-06 1.81961415541513e-06 1.81965817798076e-06
76288 37.25 1.83338582000281e-06 1.83334140799161e-06 1.83338870286826e-06
76800 37.5 1.84800767810315e-06 1.84796498841493e-06 1.84800790209723e-06
77312 37.75 1.85470403399614e-06 1.85467158073475e-06 1.8547041812751e-06
77824 38 1.85474942198846e-06 1.85472990008509e-06 1.85475132459314e-06
78336 38.25 1.8495823973541e-06 1.84956999323843e-06 1.84958555821659e-06
78848 38.5 1.84250820319098e-06 1.84249329287267e-06 1.84250967118007e-06
79360 38.75 1.84043209540928e-06 1.84041026340063e-06 1.84042960769984e-06
79872 39 1.84463319226004e-06 1.84460588360736e-06 1.84462498793708e-06
80384 39.25 1.85307425100075e-06 1.8530402885348e-06 1.85305675785928e-06
80896 39.5 1.86337968322184e-06 1.86333694427605e-06 1.86335156039781e-06
81408 39.75 1.86907820811513e-06 1.86902866775481e-06 1.869041129633e-06
81920 40 1.86251452484322e-06 1.8624631422081e-06 1.86247078771655e-06
82432 40.25 1.83986036712179e-06 1.83981018906198e-06 1.83981050179565e-06
82944 40.5 1.80602379662084e-06 1.80597821449967e-06 1.80597092264298e-06
83456 40.75 1.77618601272207e-06 1.7761462502562e-06 1.77613158039263e-06
83968 41 1.76085904552011e-06 1.76082238621139e-06 1.76079935545606e-06
84480 41.25 1.75641275428876e-06 1.75637451831344e-06 1.75634336261084e-06
84992 41.5 1.75602823595498e-06 1.75598405013402e-06 1.75594939520825e-06
85504 41.75 1.75432566554074e-06 1.75427669742994e-06 1.7542431056561e-06
86016 42 1.74675454439261e-06 1.74670693830845e-06 1.74667720163564e-06
86528 42.25 1.73703357834317e-06 1.73699073383131e-06 1.73696849154522e-06
87040 42.5 1.73215180319712e-06 1.73211115439315e-06 1.73209700606643e-06
87552 42.75 1.73186548949234e-06 1.73182416226596e-06 1.73181136627142e-06
88064 43 1.73407503458568e-06 1.73403098424466e-06 1.73401268829013e-06
88576 43.25 1.7384314089209e-06 1.73838533917774e-06 1.73835993374729e-06
89088 43.5 1.7424569201659e-06 1.74241312618769e-06 1.74238524657733e-06
89600 43.75 1.74522941366832e-06 1.74518998716577e-06 1.74516636267255e-06
90112 44 1.74741563681044e-06 1.74737615354271e-06 1.74736023952763e-06
90624 44.25 1.74693419710654e-06 1.74689031555775e-06 1.74688504567298e-06
91136 44.5 1.74513127636426e-06 1.74508402930917e-06 1.74508933214056e-06
91648 44.75 1.74465851154255e-06 1.74460940720873e-06 1.74462334292241e-06
92160 45 1.74629115414116e-06 1.74624182947789e-06 1.74626579578999e-06
92672 45.25 1.75074496116861e-06 1.75069246643783e-06 1.75072736772703e-06
93184 45.5 1.75547862556918e-06 1.75542399424645e-06 1.75546396613246e-06
93696 45.75 1.75682687570753e-06 1.75677923817269e-06 1.75682074168337e-06
94208 46 1.75730658979642e-06 1.75726964226427e-06 1.75731565473529e-06
94720 46.25 1.76436684104912e-06 1.76433394982232e-06 1.76438102293206e-06
95232 46.5 1.7780984867306e-06 1.77806556863027e-06 1.77810032880478e-06
95744 46.75 1.79191940029742e-06 1.79188782882883e-06 1.79190046590071e-06
96256 47 1.79975000287923e-06 1.79972128528271e-06 1.79971433389764e-06
96768 47.25 1.79852318797829e-06 1.79849765372241e-06 1.79848230582787e-06
97280 47.5 1.79374455502057e-06 1.79372002734449e-06 1.79370729111058e-06
97792 47.75 1.79422025461694e-06 1.79419559240034e-06 1.794188023797e-06
98304 48 1.80076113482944e-06 1.80073794419765e-06 1.80073344138691e-06
98816 48.25 1.80770933509425e-06 1.80768789772819e-06 1.80769012209087e-06
99328 48.5 1.80899534112465e-06 1.80897106481997e-06 1.80898690779538e-06
99840 48.75 1.8065063175367e-06 1.80647201854588e-06 1.80650348284542e-06
100352 49 1.80554889932508e-06 1.80550306492421e-06 1.80554707390197e-06
100864 49.25 1.80620651009187e-06 1.80615559762927e-06 1.80620613359979e-06
101376 49.5 1.80614700723558e-06 1.80609954941527e-06 1.8061508826906e-06
101888 49.75 1.80338538874165e-06 1.80335057457492e-06 1.80339009595102e-06
102400 50 1.80225744367145e-06 1.80224165398153e-06 1.80225463898613e-06
102912 50.25 1.80898101914508e-06 1.80898162197878e-06 1.80896727144933e-06
103424 50.5 1.82013807612104e-06 1.82014386276855e-06 1.82011738537355e-06
103936 50.75 1.83096305447006e-06 1.83096208423877e-06 1.83093993411651e-06
104448 51 1.84028010651605e-06 1.8402662306382e-06 1.84025546927319e-06
104960 51.25 1.84723441901105e-06 1.84720776089219e-06 1.84720811536792e-06
105472 51.5 1.84941333274374e-06 1.8493798636047e-06 1.84938705398769e-06
105984 51.75 1.84599266582544e-06 1.84596018441629e-06 1.84596387507232e-06
106496 52 1.83966136730734e-06 1.83963739128985e-06 1.83962870075757e-06
107008 52.25 1.83354984975357e-06 1.83353429209448e-06 1.83351298461403e-06
107520 52.5 1.83124927654853e-06 1.83123238722709e-06 1.83121211861932e-06
108032 52.75 1.83318015854262e-06 1.83315519996587e-06 1.833150344883e-06
108544 53 1.83758283343684e-06 1.83754985090565e-06 1.83755793053133e-06
109056 53.25 1.84573695309609e-06 1.8457025941368e-06 1.84570832507958e-06
109568 53.5 1.85610370534259e-06 1.85607619819318e-06 1.85606770267592e-06
110080 53.75 1.86365516055714e-06 1.86364354100816e-06 1.86361499578278e-06
110592 54 1.86532666576349e-06 1.86533213366977e-06 1.86528813074804e-06
111104 54.25 1.85657380486538e-06 1.85657818672428e-06 1.85654255805202e-06
111616 54.5 1.83662069867061e-06 1.83659768729825e-06 1.83659301879577e-06
112128 54.75 1.81625365113109e-06 1.81619166027825e-06 1.81621820679096e-06
112640 55 1.80479305926605e-06 1.80469873205406e-06 1.80474633897808e-06
113152 55.25 1.79896789093039e-06 1.79885224665584e-06 1.79891701979853e-06
113664 55.5 1.79485946367991e-06 1.7947313214222e-06 1.79481163764839e-06
114176 55.75 1.79190287693528e-06 1.79177254199714e-06 1.79185991085145e-06
114688 56 1.78761696138974e-06 1.78749393563754e-06 1.78757937809633e-06
115200 56.25 1.78334881141165e-06 1.78323345430768e-06 1.78331186507942e-06
115712 56.5 1.77868620919038e-06 1.77857574888809e-06 1.77864339263883e-06
116224 56.75 1.77055051985019e-06 1.77044812468024e-06 1.7705017369075e-06
116736 57 1.75825915714152e-06 1.75816892437568e-06 1.75820799284895e-06
117248 57.25 1.74290757298475e-06 1.7428243571544e-06 1.74285225499312e-06
117760 57.5 1.72673689937972e-06 1.72665301150686e-06 1.72667231073527e-06
118272 57.75 1.71524259880449e-06 1.71516111378806e-06 1.71517460200591e-06
118784 58 1.71367353915369e-06 1.71359454959364e-06 1.71360921228203e-06
119296 58.25 1.71633497498416e-06 1.71624296511366e-06 1.71627226670463e-06
119808 58.5 1.714125665109e-06 1.71401311597861e-06 1.71406056899927e-06
120320 58.75 1.70684838404706e-06 1.70672795199472e-06 1.70677982863803e-06
120832 59 1.69690589211304e-06 1.69679479531431e-06 1.69683939052217e-06
121344 59.25 1.68253517462132e-06 1.68243870290469e-06 1.68248185165603e-06
121856 59.5 1.66209303080468e-06 1.66200775948508e-06 1.66205921488199e-06
122368 59.75 1.63807506732753e-06 1.63798996030704e-06 1.6380516477099e-06
122880 60 1.61607518663222e-06 1.61597607602853e-06 1.61604923254934e-06
123392 60.25 1.5998070117411e-06 1.5996894554543e-06 1.59977225752733e-06
123904 60.5 1.58866245361549e-06 1.58853220138849e-06 1.58861892392562e-06
124416 60.75 1.58226413377002e-06 1.58213211249199e-06 1.58221667429005e-06
124928 61 1.58003623134134e-06 1.57992022509282e-06 1.57999562048359e-06
125440 61.25 1.58014058618974e-06 1.5800523947449e-06 1.58011778499024e-06
125952 61.5 1.58201168414257e-06 1.58194268474671e-06 1.58200495155929e-06
126464 61.75 1.58753099943948e-06 1.58746673500097e-06 1.58752461638651e-06
126976 62 1.59603304730957e-06 1.59596228013719e-06 1.59601389966795e-06
127488 62.25 1.60089148335502e-06 1.6008094959968e-06 1.60085919590686e-06
128000 62.5 1.59409113988904e-06 1.59400341642681e-06 1.59405006242091e-06
128512 62.75 1.57302943256621e-06 1.57294257951853e-06 1.57298159954661e-06
129024 63 1.54150539149666e-06 1.54142473439455e-06 1.54145319872008e-06
129536 63.25 1.50917492539573e-06 1.50910407535221e-06 1.50912005171388e-06
130048 63.5 1.48789535371086e-06 1.48783713403323e-06 1.4878474006796e-06
130560 63.75 1.48474507183022e-06 1.48469403334716e-06 1.48470887698365e-06
131072 64 1.49488600921965e-06 1.49482670332794e-06 1.4948490990822e-06
131584 64.25 1.50807166555312e-06 1.50799965146871e-06 1.50802425282679e-06
132096 64.5 1.51660337920251e-06 1.51653020734576e-06 1.51654874671139e-06
132608 64.75 1.51677417851018e-06 1.51671230553795e-06 1.51672006133255e-06
133120 65 1.51122000952374e-06 1.51117172880287e-06 1.51117051310919e-06
133632 65.25 1.50620082669024e-06 1.5061685407019e-06 1.5061592353815e-06
134144 65.5 1.50305007389482e-06 1.50304395384945e-06 1.5030177845273e-06
134656 65.75 1.49835223805487e-06 1.49837275430248e-06 1.49832770536426e-06
135168 66 1.48906368061225e-06 1.48909616400757e-06 1.48904319698128e-06
135680 66.25 1.47432933884062e-06 1.47436525052539e-06 1.47431210519069e-06
136192 66.5 1.45991494324873e-06 1.45995533757584e-06 1.45989461684533e-06
136704 66.75 1.45465256232344e-06 1.45470285946755e-06 1.45463092710457e-06
137216 67 1.45976143772081e-06 1.45981550614982e-06 1.45975070450825e-06
137728 67.25 1.46698013246941e-06 1.46701359613478e-06 1.46697532221877e-06
138240 67.5 1.47142364819751e-06 1.47142047297665e-06 1.47140727940337e-06
138752 67.75 1.47535863072279e-06 1.47532928714902e-06 1.47532533303334e-06
139264 68 1.47708684057808e-06 1.47705515470867e-06 1.47704889937507e-06
139776 68.25 1.471299847264e-06 1.47128282079411e-06 1.47127574663532e-06
140288 68.5 1.45580995168412e-06 1.45581029733612e-06 1.45581044004811e-06
140800 68.75 1.43446347991897e-06 1.43446326431707e-06 1.43447767598861e-06
141312 69 1.41282994189779e-06 1.41280909066163e-06 1.4128440952249e-06
141824 69.25 1.39558470006272e-06 1.39554665241028e-06 1.39560268221009e-06
142336 69.5 1.38620738037514e-06 1.38616956766309e-06 1.38622895002137e-06
142848 69.75 1.38619686884322e-06 1.38615979236313e-06 1.38621112589764e-06
143360 70 1.39194690496972e-06 1.39190663821474e-06 1.39195624423991e-06
143872 70.25 1.39558020613258e-06 1.39554217545763e-06 1.39559953663588e-06
144384 70.5 1.39398776248095e-06 1.39394946882325e-06 1.39401958067893e-06
144896 70.75 1.38909689098718e-06 1.38904895334837e-06 1.38913559917021e-06
145408 71 1.3806845408501e-06 1.38062844872789e-06 1.38072379072663e-06
145920 71.25 1.3659355347467e-06 1.36588747556896e-06 1.36596684410898e-06
146432 71.5 1.34479465223158e-06 1.34476407027688e-06 1.34481228772156e-06
146944 71.75 1.32102273648554e-06 1.32100244759967e-06 1.32103087072298e-06
147456 72 1.30106088905301e-06 1.30103222590478e-06 1.30106960707199e-06
147968 72.25 1.29142965654083e-06 1.29136556602992e-06 1.29144419073936e-06
148480 72.5 1.29246125996044e-06 1.29234608990568e-06 1.29248524656475e-06
148992 72.75 1.29652474251836e-06 1.29636493405128e-06 1.29655618988802e-06
149504 73 1.29551057252362e-06 1.29531860644804e-06 1.29554133317208e-06
150016 73.25 1.28594383949126e-06 1.28574709224114e-06 1.28597439008723e-06
150528 73.5 1.27089049866071e-06 1.27072003645712e-06 1.27092143031536e-06
151040 73.75 1.25686650768859e-06 1.25672840978765e-06 1.25689217003825e-06
151552 74 1.24822742077914e-06 1.24810744603033e-06 1.24824533910811e-06
152064 74.25 1.24445307870322e-06 1.24433402740273e-06 1.24446760912215e-06
152576 74.5 1.24136865937916e-06 1.24124670854221e-06 1.24138996567814e-06
153088 74.75 1.23356231378984e-06 1.23344106234124e-06 1.23359568636665e-06
153600 75 1.21941447531401e-06 1.2192906801252e-06 1.21945436971929e-06
154112 75.25 1.20399553857515e-06 1.20386178911803e-06 1.20404396199219e-06
154624 75.5 1.19189949752461e-06 1.19175030163693e-06 1.19195050592139e-06
155136 75.75 1.18286130630389e-06 1.18269377801335e-06 1.18289756871548e-06
155648 76 1.17644142197845e-06 1.17626710876051e-06 1.17646923596484e-06
156160 76.25 1.17359945875245e-06 1.17343333680109e-06 1.1736287174603e-06
156672 76.5 1.1721223729902e-06 1.17196852594246e-06 1.17213882368401e-06
157184 76.75 1.1675230228789e-06 1.16737606462663e-06 1.16752225534369e-06
157696 77 1.15638949367431e-06 1.1562448189502e-06 1.15638778576166e-06
158208 77.25 1.13937409262665e-06 1.1392288025435e-06 1.13937600222283e-06
158720 77.5 1.12295736379039e-06 1.12280742674311e-06 1.12296462928843e-06
159232 77.75 1.11274738423161e-06 1.11258829465307e-06 1.11276600288003e-06
159744 78 1.10949618108704e-06 1.10932905913118e-06 1.10951908564426e-06
160256 78.25 1.10884322902435e-06 1.10867483038746e-06 1.10885313018178e-06
160768 78.5 1.10462692669223e-06 1.10446375763234e-06 1.10461535125463e-06
161280 78.75 1.09403227908935e-06 1.09387416115514e-06 1.09400599198047e-06
161792 79 1.07947852705744e-06 1.07931808768201e-06 1.0794533864189e-06
162304 79.25 1.06521154105636e-06 1.06504256406875e-06 1.06519415020608e-06
162816 79.5 1.05308385210469e-06 1.05290460471638e-06 1.05306591552971e-06
163328 79.75 1.04447552524316e-06 1.04428537414878e-06 1.04445504695544e-06
163840 80 1.03945286514071e-06 1.03925865187126e-06 1.03944002025258e-06
164352 80.25 1.03414593599293e-06 1.03395569151728e-06 1.03414593998955e-06
164864 80.5 1.02336293883375e-06 1.02317632575825e-06 1.02337155528474e-06
165376 80.75 1.00667782544056e-06 1.00649144155608e-06 1.00668919816797e-06
165888 81 9.8905481983908e-07 9.88871041675449e-07 9.89072093923945e-07
166400 81.25 9.74258212895268e-07 9.74081329627723e-07 9.74283600781648e-07
166912 81.5 9.62896141832551e-07 9.6271617490737e-07 9.6290763321594e-07
167424 81.75 9.54572245113345e-07 9.54390030708054e-07 9.54560209843919e-07
167936 82 9.47400892988891e-07 9.47239643833235e-07 9.47389571497112e-07
168448 82.25 9.38772770573963e-07 9.3865945711172e-07 9.38784247486485e-07
168960 82.5 9.26150784203314e-07 9.26082005911003e-07 9.26180412530709e-07
169472 82.75 9.0873911525524e-07 9.08677763299662e-07 9.08769086589168e-07
169984 83 8.92879111214088e-07 8.92799589134423e-07 8.92910239293198e-07
170496 83.25 8.85247491903408e-07 8.85164408424391e-07 8.8529283241403e-07
171008 83.5 8.83656760944364e-07 8.83588307075111e-07 8.83711289391913e-07
171520 83.75 8.82623530285376e-07 8.82558292066908e-07 8.82678069207158e-07
172032 84 8.80685709385442e-07 8.80607681150572e-07 8.80745318705554e-07
172544 84.25 8.73026969885657e-07 8.72944401703782e-07 8.73092148688648e-07
173056 84.5 8.55191732719695e-07 8.55118530939129e-07 8.55243368099816e-07
