# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Dec 28 2024 at 17:51:06+0100
# parameter filename: "./TOV_example_original.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example_original-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.50.58-8601
# Run ID: run-TOV_example_original-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.50.58-8601
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
18432 18 2.49293184014037e-06 2.49293184013828e-06 2.49293184014904e-06
18944 18.5 2.42242413772813e-06 2.4224241377337e-06 2.42242413773628e-06
19456 19 2.41784668631609e-06 2.41784668632036e-06 2.41784668632634e-06
19968 19.5 2.4542064866904e-06 2.45420648668545e-06 2.45420648671414e-06
20480 20 2.41659857602376e-06 2.41659857601579e-06 2.41659857603384e-06
20992 20.5 2.37958256059701e-06 2.37958256058879e-06 2.37958256058974e-06
21504 21 2.38234574640253e-06 2.38234574639561e-06 2.38234574639573e-06
22016 21.5 2.40742227304449e-06 2.40742227303659e-06 2.40742227304047e-06
22528 22 2.44120250363922e-06 2.44120250363484e-06 2.44120250363377e-06
23040 22.5 2.45423508411695e-06 2.45423508412051e-06 2.45423508410163e-06
23552 23 2.47539825733724e-06 2.4753982573355e-06 2.47539825733665e-06
24064 23.5 2.49892600241094e-06 2.49892600241385e-06 2.49892600242315e-06
24576 24 2.4965329716206e-06 2.49653297162362e-06 2.49653297161918e-06
25088 24.5 2.51788614420961e-06 2.51788614420782e-06 2.51788614421145e-06
25600 25 2.59763971031352e-06 2.59763971031223e-06 2.59763971032904e-06
26112 25.5 2.606380600635e-06 2.60638060063783e-06 2.60638060063885e-06
26624 26 2.50625395536158e-06 2.50625395536602e-06 2.50625395535303e-06
27136 26.5 2.44281788658988e-06 2.44281788660314e-06 2.44281788660322e-06
27648 27 2.40139315739075e-06 2.40139315740595e-06 2.40139315740837e-06
28160 27.5 2.33548837757099e-06 2.33548837757326e-06 2.33548837756666e-06
28672 28 2.31861275083803e-06 2.31861275083776e-06 2.31861275084846e-06
29184 28.5 2.3684277585105e-06 2.3684277585134e-06 2.36842775851579e-06
29696 29 2.41606017289832e-06 2.41606017289878e-06 2.41606017288659e-06
30208 29.5 2.42461951691505e-06 2.42461951691493e-06 2.42461951691124e-06
30720 30 2.41692363826198e-06 2.4169236382721e-06 2.41692363827272e-06
31232 30.5 2.4450496921086e-06 2.44504969211281e-06 2.44504969210206e-06
31744 31 2.4934926308572e-06 2.49349263084739e-06 2.49349263084337e-06
32256 31.5 2.52639132226014e-06 2.52639132225129e-06 2.52639132225096e-06
32768 32 2.56392746180895e-06 2.56392746180176e-06 2.56392746179379e-06
33280 32.5 2.59346169745761e-06 2.59346169745508e-06 2.59346169744852e-06
33792 33 2.60567426284184e-06 2.60567426284844e-06 2.60567426284394e-06
34304 33.5 2.61790740548301e-06 2.61790740549242e-06 2.61790740549046e-06
34816 34 2.60958999461683e-06 2.60958999463164e-06 2.60958999462431e-06
35328 34.5 2.57634748437722e-06 2.57634748438436e-06 2.5763474843822e-06
35840 35 2.54355140452919e-06 2.54355140453974e-06 2.5435514045417e-06
36352 35.5 2.54012403416219e-06 2.54012403417791e-06 2.54012403417673e-06
36864 36 2.56718051951559e-06 2.56718051951457e-06 2.56718051951416e-06
37376 36.5 2.59277886014209e-06 2.592778860137e-06 2.59277886014069e-06
37888 37 2.62887327930398e-06 2.62887327932128e-06 2.62887327930079e-06
38400 37.5 2.66300000162991e-06 2.66300000165065e-06 2.66300000162857e-06
38912 38 2.6534179271385e-06 2.65341792715058e-06 2.65341792714606e-06
39424 38.5 2.63553183142634e-06 2.63553183142711e-06 2.63553183143651e-06
39936 39 2.63327188655172e-06 2.63327188654547e-06 2.63327188655868e-06
40448 39.5 2.61915339932891e-06 2.61915339932179e-06 2.61915339932558e-06
40960 40 2.59591300451693e-06 2.59591300451554e-06 2.59591300451459e-06
41472 40.5 2.56445860670001e-06 2.56445860670463e-06 2.5644586067064e-06
41984 41 2.52796263181846e-06 2.52796263183251e-06 2.52796263183258e-06
42496 41.5 2.50891601489024e-06 2.50891601490919e-06 2.50891601490407e-06
43008 42 2.51180055973768e-06 2.51180055974632e-06 2.51180055973947e-06
43520 42.5 2.52291867343583e-06 2.52291867344086e-06 2.52291867342544e-06
44032 43 2.52009137171692e-06 2.52009137172986e-06 2.52009137172013e-06
44544 43.5 2.5163192780051e-06 2.5163192780166e-06 2.51631927802651e-06
45056 44 2.51971989369471e-06 2.51971989370974e-06 2.51971989370662e-06
45568 44.5 2.53206988728396e-06 2.53206988729949e-06 2.5320698872854e-06
46080 45 2.5345068645432e-06 2.53450686455122e-06 2.53450686454428e-06
46592 45.5 2.49827151821732e-06 2.49827151822137e-06 2.49827151821871e-06
47104 46 2.45275394634868e-06 2.452753946357e-06 2.45275394635613e-06
47616 46.5 2.457650679979e-06 2.45765067999859e-06 2.45765068000133e-06
48128 47 2.47954632004036e-06 2.47954632003908e-06 2.47954632004525e-06
48640 47.5 2.44474386705408e-06 2.44474386704174e-06 2.44474386704965e-06
49152 48 2.40369298776756e-06 2.40369298777278e-06 2.40369298777894e-06
49664 48.5 2.3964166471656e-06 2.39641664717467e-06 2.39641664717063e-06
50176 49 2.390254256352e-06 2.3902542563585e-06 2.39025425636224e-06
50688 49.5 2.38287858024836e-06 2.38287858025416e-06 2.38287858027201e-06
51200 50 2.37237938169674e-06 2.37237938169638e-06 2.37237938170832e-06
51712 50.5 2.38776127598568e-06 2.38776127598703e-06 2.38776127598224e-06
52224 51 2.42182831895532e-06 2.42182831896831e-06 2.42182831894986e-06
52736 51.5 2.40418421906513e-06 2.40418421908913e-06 2.40418421908154e-06
53248 52 2.34317581853418e-06 2.3431758185478e-06 2.34317581855952e-06
53760 52.5 2.32454465456987e-06 2.32454465457292e-06 2.32454465459071e-06
54272 53 2.34604732130909e-06 2.34604732131396e-06 2.34604732133085e-06
54784 53.5 2.3680629038243e-06 2.36806290383145e-06 2.36806290384692e-06
55296 54 2.40385881415439e-06 2.40385881415334e-06 2.40385881415757e-06
55808 54.5 2.42155421046593e-06 2.42155421046315e-06 2.42155421046621e-06
56320 55 2.38570986787112e-06 2.38570986787501e-06 2.38570986788517e-06
56832 55.5 2.32389303515974e-06 2.3238930351655e-06 2.32389303517881e-06
57344 56 2.29257229789999e-06 2.29257229791162e-06 2.29257229791558e-06
57856 56.5 2.31423667357391e-06 2.31423667359631e-06 2.3142366735966e-06
58368 57 2.33375691474127e-06 2.33375691475302e-06 2.3337569147609e-06
58880 57.5 2.30806205919739e-06 2.308062059194e-06 2.30806205919888e-06
59392 58 2.28210423984494e-06 2.28210423985169e-06 2.28210423985038e-06
59904 58.5 2.29239546723804e-06 2.29239546726058e-06 2.29239546726037e-06
60416 59 2.29297085962618e-06 2.29297085964669e-06 2.29297085964632e-06
60928 59.5 2.25367981245591e-06 2.2536798124695e-06 2.25367981246662e-06
61440 60 2.21674202004153e-06 2.21674202004558e-06 2.2167420200579e-06
61952 60.5 2.21861041758767e-06 2.21861041759542e-06 2.21861041761267e-06
62464 61 2.22675214166709e-06 2.22675214168263e-06 2.22675214169311e-06
62976 61.5 2.22829476770882e-06 2.22829476772125e-06 2.22829476773344e-06
63488 62 2.25478581047158e-06 2.25478581048731e-06 2.25478581050873e-06
64000 62.5 2.27074148419844e-06 2.2707414842147e-06 2.27074148424121e-06
64512 63 2.22096332877444e-06 2.22096332877772e-06 2.22096332878753e-06
65024 63.5 2.14659943861603e-06 2.14659943861152e-06 2.14659943860489e-06
65536 64 2.11841981248319e-06 2.11841981248787e-06 2.11841981248316e-06
66048 64.5 2.13876220826003e-06 2.13876220826356e-06 2.13876220826669e-06
66560 65 2.16505495314856e-06 2.16505495315427e-06 2.16505495316357e-06
67072 65.5 2.17952390176916e-06 2.17952390178291e-06 2.17952390178762e-06
67584 66 2.17676656674964e-06 2.17676656676922e-06 2.17676656676362e-06
68096 66.5 2.15391268707284e-06 2.15391268708342e-06 2.15391268708099e-06
68608 67 2.13183253330985e-06 2.13183253330485e-06 2.13183253330714e-06
69120 67.5 2.12784501259282e-06 2.12784501259313e-06 2.12784501259847e-06
69632 68 2.13492577994088e-06 2.1349257799448e-06 2.13492577996363e-06
70144 68.5 2.12118543154396e-06 2.12118543155195e-06 2.12118543158468e-06
70656 69 2.09605089199029e-06 2.09605089200096e-06 2.09605089202683e-06
71168 69.5 2.08813227510367e-06 2.08813227510279e-06 2.08813227510878e-06
71680 70 2.07875997135033e-06 2.0787599713356e-06 2.07875997133832e-06
72192 70.5 2.06660289602009e-06 2.06660289601547e-06 2.06660289601949e-06
72704 71 2.07751894593716e-06 2.07751894594564e-06 2.07751894594437e-06
73216 71.5 2.09156810337659e-06 2.09156810338781e-06 2.09156810339251e-06
73728 72 2.08868435478719e-06 2.0886843547996e-06 2.08868435480683e-06
74240 72.5 2.08178828888043e-06 2.0817882888956e-06 2.08178828889618e-06
74752 73 2.06962878044219e-06 2.06962878046024e-06 2.06962878046223e-06
75264 73.5 2.05229728907479e-06 2.05229728909145e-06 2.05229728909111e-06
75776 74 2.02245831288329e-06 2.0224583129043e-06 2.0224583129075e-06
76288 74.5 1.97974652441615e-06 1.97974652443217e-06 1.97974652444475e-06
76800 75 1.96494443718613e-06 1.96494443718414e-06 1.96494443720372e-06
77312 75.5 1.99020690450531e-06 1.99020690450357e-06 1.99020690451066e-06
77824 76 2.00961675677822e-06 2.00961675678708e-06 2.00961675677343e-06
78336 76.5 2.00332446408604e-06 2.00332446409589e-06 2.00332446407218e-06
78848 77 1.99665672628892e-06 1.99665672628923e-06 1.99665672627658e-06
79360 77.5 2.00011560133397e-06 2.00011560133339e-06 2.00011560132825e-06
79872 78 1.9979208154811e-06 1.99792081548397e-06 1.99792081548421e-06
80384 78.5 1.98335898831503e-06 1.98335898831963e-06 1.98335898832246e-06
80896 79 1.96281443111873e-06 1.96281443111871e-06 1.96281443113397e-06
81408 79.5 1.9496369010534e-06 1.94963690104559e-06 1.94963690106905e-06
81920 80 1.9447782210398e-06 1.94477822102831e-06 1.94477822104658e-06
82432 80.5 1.93793014923981e-06 1.93793014923063e-06 1.93793014924602e-06
82944 81 1.9387637134861e-06 1.93876371348399e-06 1.93876371349829e-06
83456 81.5 1.94443107484063e-06 1.94443107484812e-06 1.94443107485018e-06
83968 82 1.93473629903261e-06 1.93473629903717e-06 1.93473629902566e-06
84480 82.5 1.92182054167471e-06 1.92182054166535e-06 1.9218205416615e-06
84992 83 1.91920781368619e-06 1.91920781367724e-06 1.91920781368724e-06
85504 83.5 1.92045570545991e-06 1.92045570546099e-06 1.9204557054786e-06
86016 84 1.9212312158521e-06 1.92123121585335e-06 1.92123121586493e-06
86528 84.5 1.91792682336891e-06 1.9179268233726e-06 1.91792682336959e-06
87040 85 1.91314099582512e-06 1.91314099583416e-06 1.9131409958296e-06
87552 85.5 1.89485918171232e-06 1.89485918171248e-06 1.89485918171518e-06
88064 86 1.86858728778695e-06 1.86858728778207e-06 1.8685872877818e-06
88576 86.5 1.85494315972604e-06 1.85494315972317e-06 1.85494315972785e-06
89088 87 1.84906152820992e-06 1.84906152821178e-06 1.8490615282309e-06
89600 87.5 1.84824205663138e-06 1.84824205663927e-06 1.84824205665324e-06
90112 88 1.86357176107433e-06 1.86357176107403e-06 1.86357176107076e-06
90624 88.5 1.88916714788222e-06 1.88916714787606e-06 1.88916714786498e-06
91136 89 1.902112093784e-06 1.90211209378759e-06 1.90211209377814e-06
91648 89.5 1.89295097903319e-06 1.89295097904918e-06 1.89295097905395e-06
92160 90 1.87852218496369e-06 1.87852218498867e-06 1.87852218499534e-06
92672 90.5 1.86849264076152e-06 1.86849264077131e-06 1.86849264078367e-06
93184 91 1.86067999964027e-06 1.86067999962106e-06 1.86067999964375e-06
93696 91.5 1.86306376129607e-06 1.863063761281e-06 1.86306376129393e-06
94208 92 1.86284043994518e-06 1.86284043995368e-06 1.86284043994423e-06
94720 92.5 1.858810230714e-06 1.85881023073247e-06 1.85881023071974e-06
95232 93 1.86571288638758e-06 1.86571288639054e-06 1.8657128863945e-06
95744 93.5 1.876589760383e-06 1.87658976037398e-06 1.87658976039143e-06
96256 94 1.87882199413751e-06 1.87882199414253e-06 1.87882199415265e-06
96768 94.5 1.87784473697787e-06 1.87784473698983e-06 1.87784473698003e-06
97280 95 1.87472763311091e-06 1.87472763311754e-06 1.87472763310545e-06
97792 95.5 1.8717777370035e-06 1.87177773700845e-06 1.87177773700739e-06
98304 96 1.87827080590096e-06 1.87827080590212e-06 1.87827080590107e-06
98816 96.5 1.8846871509399e-06 1.88468715093124e-06 1.88468715092874e-06
99328 97 1.88341420422363e-06 1.88341420420943e-06 1.88341420421333e-06
99840 97.5 1.87985076807302e-06 1.87985076806643e-06 1.8798507680783e-06
100352 98 1.87784675877237e-06 1.87784675878172e-06 1.87784675879887e-06
100864 98.5 1.8715339325955e-06 1.87153393260927e-06 1.87153393262434e-06
101376 99 1.86733192511444e-06 1.8673319251118e-06 1.86733192512172e-06
101888 99.5 1.87049565301584e-06 1.8704956530085e-06 1.87049565300846e-06
102400 100 1.88495932958466e-06 1.88495932959322e-06 1.88495932957494e-06
102912 100.5 1.90475966141524e-06 1.90475966142787e-06 1.9047596614012e-06
103424 101 1.91271653980929e-06 1.91271653980899e-06 1.91271653980376e-06
103936 101.5 1.91305446345027e-06 1.91305446344105e-06 1.91305446346454e-06
104448 102 1.91010756836143e-06 1.91010756835747e-06 1.91010756838123e-06
104960 102.5 1.90177234336949e-06 1.90177234337745e-06 1.90177234337148e-06
105472 103 1.89066155085997e-06 1.89066155087184e-06 1.89066155085385e-06
105984 103.5 1.87919784815273e-06 1.87919784815868e-06 1.8791978481535e-06
106496 104 1.87580469665816e-06 1.87580469665572e-06 1.87580469666021e-06
107008 104.5 1.88545065885088e-06 1.88545065885377e-06 1.88545065885897e-06
107520 105 1.90061691602193e-06 1.9006169160384e-06 1.90061691604265e-06
108032 105.5 1.91319806857447e-06 1.9131980685816e-06 1.91319806858916e-06
108544 106 1.91564375718213e-06 1.91564375717532e-06 1.91564375716998e-06
109056 106.5 1.90756410610731e-06 1.90756410610883e-06 1.90756410608333e-06
109568 107 1.89996315867856e-06 1.89996315868352e-06 1.89996315866301e-06
110080 107.5 1.89777123600899e-06 1.89777123600832e-06 1.89777123601053e-06
110592 108 1.89682554837002e-06 1.89682554836636e-06 1.89682554838711e-06
111104 108.5 1.89339742992227e-06 1.893397429928e-06 1.89339742994594e-06
111616 109 1.89132271763381e-06 1.89132271765027e-06 1.89132271765426e-06
112128 109.5 1.89515158434293e-06 1.89515158435518e-06 1.89515158434924e-06
112640 110 1.89768991572487e-06 1.89768991572439e-06 1.89768991571072e-06
113152 110.5 1.89388681166509e-06 1.89388681167039e-06 1.89388681164409e-06
113664 111 1.88540008261474e-06 1.88540008261546e-06 1.88540008260361e-06
114176 111.5 1.8770657130738e-06 1.87706571305752e-06 1.87706571306708e-06
114688 112 1.87679894640509e-06 1.87679894639561e-06 1.87679894640272e-06
115200 112.5 1.8862540373657e-06 1.88625403737108e-06 1.88625403736623e-06
115712 113 1.89562871743183e-06 1.89562871743855e-06 1.89562871743389e-06
116224 113.5 1.89570134346061e-06 1.89570134345947e-06 1.89570134346684e-06
116736 114 1.88474687164782e-06 1.8847468716459e-06 1.88474687165476e-06
117248 114.5 1.86769699309675e-06 1.86769699310841e-06 1.86769699309776e-06
117760 115 1.85531026301733e-06 1.85531026304153e-06 1.85531026301688e-06
118272 115.5 1.85632305370374e-06 1.85632305372486e-06 1.85632305371021e-06
118784 116 1.8674667501117e-06 1.86746675011753e-06 1.86746675011663e-06
119296 116.5 1.87683236094055e-06 1.87683236092638e-06 1.87683236092597e-06
119808 117 1.87977693348728e-06 1.8797769334757e-06 1.87977693347255e-06
120320 117.5 1.87925960179911e-06 1.87925960179224e-06 1.87925960179301e-06
120832 118 1.87693226250047e-06 1.87693226249578e-06 1.87693226249819e-06
121344 118.5 1.87311016314164e-06 1.87311016313759e-06 1.87311016313235e-06
121856 119 1.86986723607309e-06 1.86986723606726e-06 1.86986723605389e-06
122368 119.5 1.86781882312057e-06 1.86781882311953e-06 1.86781882311404e-06
122880 120 1.86455708136776e-06 1.86455708138512e-06 1.8645570813896e-06
123392 120.5 1.86216058584541e-06 1.86216058586754e-06 1.8621605858718e-06
123904 121 1.86099480392333e-06 1.86099480393315e-06 1.86099480392961e-06
124416 121.5 1.86079172986107e-06 1.86079172986231e-06 1.86079172985495e-06
124928 122 1.86222826200854e-06 1.86222826200489e-06 1.86222826199768e-06
125440 122.5 1.86430409542271e-06 1.86430409542054e-06 1.86430409540677e-06
125952 123 1.86815076521667e-06 1.86815076521476e-06 1.86815076519653e-06
126464 123.5 1.8716220799281e-06 1.87162207993112e-06 1.87162207992175e-06
126976 124 1.87096239222805e-06 1.8709623922394e-06 1.87096239224651e-06
127488 124.5 1.86709710474346e-06 1.86709710475662e-06 1.86709710476766e-06
128000 125 1.86345487718602e-06 1.86345487719272e-06 1.86345487719148e-06
128512 125.5 1.86170245539264e-06 1.86170245538899e-06 1.86170245538081e-06
129024 126 1.86149275297247e-06 1.86149275295951e-06 1.86149275295569e-06
129536 126.5 1.8605931839324e-06 1.86059318392969e-06 1.86059318393112e-06
130048 127 1.85769386928444e-06 1.85769386929941e-06 1.85769386930294e-06
130560 127.5 1.85728012156596e-06 1.85728012158039e-06 1.85728012158133e-06
131072 128 1.8610786625887e-06 1.86107866259603e-06 1.86107866258445e-06
131584 128.5 1.86583438274421e-06 1.86583438274908e-06 1.86583438272216e-06
132096 129 1.86737641149738e-06 1.86737641150325e-06 1.86737641147979e-06
132608 129.5 1.86315650880237e-06 1.86315650881144e-06 1.86315650879953e-06
133120 130 1.85887493870909e-06 1.85887493871343e-06 1.85887493870592e-06
133632 130.5 1.85826807247683e-06 1.85826807248375e-06 1.85826807247684e-06
134144 131 1.85750386922967e-06 1.85750386924707e-06 1.85750386925465e-06
134656 131.5 1.85415280860394e-06 1.85415280861325e-06 1.85415280863152e-06
135168 132 1.85166840446806e-06 1.85166840445983e-06 1.85166840446385e-06
135680 132.5 1.85309348644256e-06 1.85309348643118e-06 1.85309348642305e-06
136192 133 1.85642672097685e-06 1.85642672097895e-06 1.85642672097087e-06
136704 133.5 1.85813900915348e-06 1.85813900916426e-06 1.85813900915561e-06
137216 134 1.85721135912775e-06 1.85721135914034e-06 1.85721135912797e-06
137728 134.5 1.85657758435636e-06 1.85657758437598e-06 1.85657758435602e-06
138240 135 1.85747919329805e-06 1.85747919332152e-06 1.85747919330026e-06
138752 135.5 1.8576275565497e-06 1.85762755656133e-06 1.85762755655731e-06
139264 136 1.85584602149739e-06 1.85584602148952e-06 1.85584602150064e-06
139776 136.5 1.85242537087862e-06 1.85242537086095e-06 1.85242537087219e-06
140288 137 1.84946018007941e-06 1.84946018006635e-06 1.84946018007197e-06
140800 137.5 1.85052924683021e-06 1.85052924682981e-06 1.85052924683172e-06
141312 138 1.85663556401165e-06 1.85663556401857e-06 1.85663556401116e-06
141824 138.5 1.86272710062716e-06 1.86272710063645e-06 1.86272710061486e-06
142336 139 1.86281171225396e-06 1.86281171226656e-06 1.86281171224726e-06
142848 139.5 1.85827474253262e-06 1.85827474254808e-06 1.85827474254121e-06
143360 140 1.85407364551156e-06 1.85407364552457e-06 1.85407364551922e-06
143872 140.5 1.85298374973508e-06 1.85298374974348e-06 1.85298374973224e-06
144384 141 1.85532446618673e-06 1.85532446618654e-06 1.85532446618271e-06
144896 141.5 1.85991498545723e-06 1.85991498545158e-06 1.85991498546759e-06
145408 142 1.86384579746188e-06 1.86384579745702e-06 1.86384579747583e-06
145920 142.5 1.86445042978094e-06 1.86445042978112e-06 1.864450429781e-06
146432 143 1.86211349415518e-06 1.86211349416128e-06 1.86211349414666e-06
146944 143.5 1.86055429346948e-06 1.86055429347722e-06 1.86055429346891e-06
147456 144 1.86290653128927e-06 1.86290653129508e-06 1.86290653129361e-06
147968 144.5 1.86763318162282e-06 1.86763318162409e-06 1.86763318161993e-06
148480 145 1.87103526349354e-06 1.87103526349802e-06 1.87103526349594e-06
148992 145.5 1.87183574345921e-06 1.87183574346839e-06 1.87183574346835e-06
149504 146 1.87137982566821e-06 1.87137982567351e-06 1.87137982566342e-06
150016 146.5 1.87116064623759e-06 1.87116064623786e-06 1.87116064622579e-06
150528 147 1.87225430988147e-06 1.87225430988586e-06 1.87225430988454e-06
151040 147.5 1.87361008274693e-06 1.87361008274989e-06 1.8736100827608e-06
151552 148 1.87497122125665e-06 1.87497122124664e-06 1.87497122126253e-06
152064 148.5 1.87753044446473e-06 1.87753044444715e-06 1.87753044445396e-06
152576 149 1.88010061628613e-06 1.88010061627976e-06 1.88010061627172e-06
153088 149.5 1.88219226950057e-06 1.88219226951108e-06 1.88219226949488e-06
153600 150 1.88327611274734e-06 1.88327611276914e-06 1.88327611274703e-06
154112 150.5 1.88272039393119e-06 1.88272039395724e-06 1.88272039393446e-06
154624 151 1.88287336961e-06 1.88287336962773e-06 1.88287336961936e-06
155136 151.5 1.885229985694e-06 1.88522998569139e-06 1.88522998570301e-06
155648 152 1.88787870484311e-06 1.88787870482758e-06 1.88787870484448e-06
156160 152.5 1.88927969812804e-06 1.88927969811555e-06 1.88927969812059e-06
156672 153 1.88888454203505e-06 1.88888454202583e-06 1.88888454201503e-06
157184 153.5 1.88775984277086e-06 1.88775984276366e-06 1.88775984274553e-06
157696 154 1.88743537466351e-06 1.88743537466889e-06 1.88743537465872e-06
158208 154.5 1.88830063517624e-06 1.88830063519263e-06 1.88830063519661e-06
158720 155 1.89026898749335e-06 1.89026898751045e-06 1.8902689875143e-06
159232 155.5 1.8931772007547e-06 1.89317720076384e-06 1.89317720075646e-06
159744 156 1.89638127088209e-06 1.89638127088153e-06 1.89638127087118e-06
160256 156.5 1.89827203197847e-06 1.89827203196889e-06 1.89827203196208e-06
160768 157 1.89759499645101e-06 1.89759499644242e-06 1.89759499643874e-06
161280 157.5 1.89539391872822e-06 1.89539391873214e-06 1.89539391873137e-06
161792 158 1.89399099626673e-06 1.89399099627751e-06 1.89399099627546e-06
162304 158.5 1.8942627994616e-06 1.89426279946551e-06 1.89426279946101e-06
162816 159 1.89516059999803e-06 1.89516059999522e-06 1.89516059999094e-06
163328 159.5 1.89552195218214e-06 1.89552195217938e-06 1.89552195217153e-06
163840 160 1.89537198935868e-06 1.89537198935584e-06 1.89537198934195e-06
164352 160.5 1.89544437930658e-06 1.89544437930361e-06 1.89544437929251e-06
164864 161 1.89615445366179e-06 1.89615445366254e-06 1.89615445366707e-06
165376 161.5 1.89607001099046e-06 1.89607001099536e-06 1.89607001100872e-06
165888 162 1.89507784643294e-06 1.89507784643299e-06 1.89507784644048e-06
166400 162.5 1.8952737469464e-06 1.89527374694426e-06 1.8952737469457e-06
166912 163 1.89709459208689e-06 1.89709459209429e-06 1.89709459209245e-06
167424 163.5 1.8982955204916e-06 1.89829552050248e-06 1.89829552049925e-06
167936 164 1.89638492633319e-06 1.89638492633268e-06 1.89638492632745e-06
168448 164.5 1.89223626769833e-06 1.89223626769184e-06 1.89223626768506e-06
168960 165 1.88933216077644e-06 1.88933216077784e-06 1.88933216077027e-06
169472 165.5 1.88976667941911e-06 1.88976667942733e-06 1.88976667942528e-06
169984 166 1.89184795612453e-06 1.89184795612968e-06 1.89184795613028e-06
170496 166.5 1.89330777478007e-06 1.89330777478449e-06 1.89330777477933e-06
171008 167 1.8933965962028e-06 1.89339659620694e-06 1.8933965962004e-06
171520 167.5 1.89265729114189e-06 1.89265729113694e-06 1.89265729113863e-06
172032 168 1.89188605874633e-06 1.89188605873405e-06 1.89188605873632e-06
172544 168.5 1.89110237187871e-06 1.89110237187929e-06 1.89110237186988e-06
173056 169 1.89016497659987e-06 1.89016497661696e-06 1.89016497659857e-06
173568 169.5 1.88919479466928e-06 1.88919479468524e-06 1.88919479467062e-06
174080 170 1.88818245041179e-06 1.88818245041311e-06 1.88818245041268e-06
174592 170.5 1.88745595657257e-06 1.8874559565524e-06 1.88745595656874e-06
175104 171 1.8870284475641e-06 1.88702844753633e-06 1.8870284475551e-06
175616 171.5 1.88680612022099e-06 1.88680612020727e-06 1.88680612021608e-06
