# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 16:48:22+0100
# parameter filename: "./TOV_K_90_res_1_5.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_90_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.48.17-20081
# Run ID: run-TOV_K_90_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.48.17-20081
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
11776 8.625 -3.61341698211568e-05 -3.61341704270903e-05 -3.61341709479032e-05
12288 9 -4.04192345413229e-05 -4.04192493186168e-05 -4.04192544869239e-05
12800 9.375 -3.65762852330705e-05 -3.65762965971716e-05 -3.65762976412452e-05
13312 9.75 -3.45983787812056e-05 -3.45983803446619e-05 -3.45983784739363e-05
13824 10.125 -3.18871451070576e-05 -3.18871313758912e-05 -3.18871264204212e-05
14336 10.5 -4.04793366286115e-05 -4.04793143875068e-05 -4.04793020786508e-05
14848 10.875 -4.0881963793745e-05 -4.08819314434935e-05 -4.08819219759532e-05
15360 11.25 -2.94174188487354e-05 -2.94174680134007e-05 -2.94174766146552e-05
15872 11.625 -3.35468237662446e-05 -3.35469049220022e-05 -3.35469274995734e-05
16384 12 -3.16904539401351e-05 -3.16904177268942e-05 -3.16904054333955e-05
16896 12.375 -3.13847319836942e-05 -3.13847453969366e-05 -3.13848106073313e-05
17408 12.75 -2.49002555307944e-05 -2.49002553848414e-05 -2.49001750425123e-05
17920 13.125 -3.03954004417205e-05 -3.03953990977369e-05 -3.0395400471426e-05
18432 13.5 -2.40169721663139e-05 -2.40169509689975e-05 -2.40169573369439e-05
18944 13.875 -2.70635169341932e-05 -2.7063548295968e-05 -2.70635849752108e-05
19456 14.25 -2.43486923440986e-05 -2.43486942385945e-05 -2.43486946274108e-05
19968 14.625 -1.69448828340165e-05 -1.69448816020507e-05 -1.69448060699564e-05
20480 15 -2.00422828072018e-05 -2.00422828327088e-05 -2.00422827567369e-05
20992 15.375 -2.7990986305323e-05 -2.79909864023832e-05 -2.79909860009874e-05
21504 15.75 -3.0754327148945e-05 -3.07543214031667e-05 -3.07543195012811e-05
22016 16.125 -3.37344484771088e-05 -3.37344477078095e-05 -3.3734445279474e-05
22528 16.5 -4.55403798798814e-05 -4.5540377637885e-05 -4.55403775928831e-05
23040 16.875 -5.18931193703917e-05 -5.18931091293758e-05 -5.18931031565737e-05
23552 17.25 -5.13983801171338e-05 -5.13983663578043e-05 -5.13983538305494e-05
24064 17.625 -4.92351774335096e-05 -4.92351729154901e-05 -4.92351737386884e-05
24576 18 -4.98731488126163e-05 -4.98731341771492e-05 -4.98731232622883e-05
25088 18.375 -4.74411269256778e-05 -4.74411332555253e-05 -4.74411231369093e-05
25600 18.75 -4.43368078089596e-05 -4.43368517267036e-05 -4.43368604608581e-05
26112 19.125 -4.19818787847653e-05 -4.19819423414765e-05 -4.19819681354179e-05
26624 19.5 -4.07747477216158e-05 -4.07747937125494e-05 -4.07748123161217e-05
27136 19.875 -4.08535266344358e-05 -4.08535266551727e-05 -4.08535160935201e-05
27648 20.25 -4.333138781751e-05 -4.33314687603778e-05 -4.33313824597241e-05
28160 20.625 -4.60805656920425e-05 -4.60806505748869e-05 -4.60805823975065e-05
28672 21 -5.43709762072396e-05 -5.43709443773909e-05 -5.43709301812453e-05
29184 21.375 -5.98011066041035e-05 -5.98010019694346e-05 -5.98009281568899e-05
29696 21.75 -5.72997633971982e-05 -5.7299674688569e-05 -5.729958748033e-05
30208 22.125 -4.69944392147762e-05 -4.69944437515744e-05 -4.69944104350286e-05
30720 22.5 -5.05356809558818e-05 -5.05355320528391e-05 -5.05355076762259e-05
31232 22.875 -5.0420563331925e-05 -5.04204354761641e-05 -5.04204467936212e-05
31744 23.25 -4.44713185028084e-05 -4.44712886609819e-05 -4.4471348711225e-05
32256 23.625 -4.15984085174942e-05 -4.15981556237894e-05 -4.15981315652972e-05
32768 24 -4.59797446967488e-05 -4.59794205163694e-05 -4.59793971948575e-05
33280 24.375 -4.52364940188761e-05 -4.52363247255503e-05 -4.52363822534376e-05
33792 24.75 -4.40653181692097e-05 -4.40653040523123e-05 -4.40652450478527e-05
34304 25.125 -4.60187778819809e-05 -4.6018737406322e-05 -4.60187098704488e-05
34816 25.5 -4.59995854393846e-05 -4.59998620303264e-05 -4.59997036284105e-05
35328 25.875 -5.08761978255475e-05 -5.08764448934682e-05 -5.08762425111639e-05
35840 26.25 -5.21631863349299e-05 -5.21633860416438e-05 -5.21633062612474e-05
36352 26.625 -5.50772175244971e-05 -5.50772075455082e-05 -5.50771999318334e-05
36864 27 -6.01822631009543e-05 -6.01822022807491e-05 -6.01821595518443e-05
37376 27.375 -6.01628107713587e-05 -6.01628144358224e-05 -6.01627515584398e-05
37888 27.75 -5.60836766482038e-05 -5.60837959826474e-05 -5.60837542872783e-05
38400 28.125 -6.19238370055562e-05 -6.19235859313888e-05 -6.19235586830583e-05
38912 28.5 -6.43901614947501e-05 -6.43901864695875e-05 -6.43901195285257e-05
39424 28.875 -5.95771301795741e-05 -5.95774814125113e-05 -5.9577342031524e-05
39936 29.25 -5.09670491187588e-05 -5.09675935004101e-05 -5.09674373971531e-05
40448 29.625 -4.68682301407443e-05 -4.68681797933286e-05 -4.68683797276247e-05
40960 30 -4.67391726346039e-05 -4.67393512798736e-05 -4.67392852838293e-05
41472 30.375 -4.94139930176177e-05 -4.94142163207376e-05 -4.94142280474961e-05
41984 30.75 -5.16760747737469e-05 -5.16763906008232e-05 -5.16765193421793e-05
42496 31.125 -5.36332030890544e-05 -5.36333242361605e-05 -5.36334980272771e-05
43008 31.5 -5.36187397826382e-05 -5.36187133963941e-05 -5.36188392019717e-05
43520 31.875 -5.21157918356067e-05 -5.21157200078327e-05 -5.21155667020937e-05
44032 32.25 -5.1285910605826e-05 -5.12858322885817e-05 -5.12859340827782e-05
44544 32.625 -5.05827942795629e-05 -5.05826771188493e-05 -5.05825931836282e-05
45056 33 -5.61927827539e-05 -5.61932618760734e-05 -5.61926686920936e-05
45568 33.375 -6.26514023574509e-05 -6.26518511338706e-05 -6.26511748870133e-05
46080 33.75 -6.52821574232188e-05 -6.52825346922476e-05 -6.52821640546764e-05
46592 34.125 -6.65580495698856e-05 -6.655819339903e-05 -6.65580945729896e-05
47104 34.5 -7.0777819497731e-05 -7.07780890608174e-05 -7.07779557852624e-05
47616 34.875 -7.4089834761283e-05 -7.40901306516178e-05 -7.40901016792697e-05
48128 35.25 -7.66862305015018e-05 -7.66862967442219e-05 -7.66863399730459e-05
48640 35.625 -7.84791554235863e-05 -7.84789758532037e-05 -7.84788995390009e-05
49152 36 -7.95213569940757e-05 -7.95214595041428e-05 -7.95210427459829e-05
49664 36.375 -7.99713420480124e-05 -7.9972372677394e-05 -7.99715104992382e-05
50176 36.75 -7.97187485094597e-05 -7.97205857179627e-05 -7.97194497390067e-05
50688 37.125 -8.73418996239655e-05 -8.734241327966e-05 -8.73419705777728e-05
51200 37.5 -9.0166281086524e-05 -9.01676895652122e-05 -9.01668683009158e-05
51712 37.875 -8.76297200965046e-05 -8.76320573835379e-05 -8.76312680241657e-05
52224 38.25 -8.10517414668293e-05 -8.10533633154888e-05 -8.10526766062773e-05
52736 38.625 -7.62544213621188e-05 -7.62546072885755e-05 -7.62530021450973e-05
53248 39 -7.55206822474266e-05 -7.55195254036882e-05 -7.55198857650008e-05
53760 39.375 -7.8086315607786e-05 -7.8087716664048e-05 -7.80876403281449e-05
54272 39.75 -7.9801448415134e-05 -7.98065656676775e-05 -7.98065504512276e-05
54784 40.125 -8.03465854378697e-05 -8.03541412137939e-05 -8.0353959055467e-05
55296 40.5 -8.01372182882473e-05 -8.01446503699182e-05 -8.014226457454e-05
55808 40.875 -7.77734267092604e-05 -7.77787220191262e-05 -7.77764762764638e-05
56320 41.25 -7.21336016267938e-05 -7.21376673861498e-05 -7.21351284425736e-05
56832 41.625 -6.40454748686233e-05 -6.40477716846502e-05 -6.40458751326052e-05
57344 42 -6.2427559417895e-05 -6.2437639105165e-05 -6.24422555331012e-05
57856 42.375 -6.41122460339013e-05 -6.41132364954926e-05 -6.41149362868191e-05
58368 42.75 -6.67460002736864e-05 -6.67475666244383e-05 -6.67499452753179e-05
58880 43.125 -6.9082616176009e-05 -6.90834960441265e-05 -6.90854891524211e-05
59392 43.5 -7.1212950043729e-05 -7.12129178797278e-05 -7.12133553768668e-05
59904 43.875 -7.2693652939999e-05 -7.2693399258732e-05 -7.26921726873609e-05
60416 44.25 -7.31988012365695e-05 -7.31983291383097e-05 -7.31965393745297e-05
60928 44.625 -7.43171925112354e-05 -7.42748298727302e-05 -7.43398211741524e-05
61440 45 -7.52649155603462e-05 -7.52297888337441e-05 -7.52691476128813e-05
61952 45.375 -7.33772207111569e-05 -7.33342829425534e-05 -7.33454827908074e-05
62464 45.75 -6.89965910505552e-05 -6.89929093631381e-05 -6.89934054524387e-05
62976 46.125 -6.31601782614521e-05 -6.31535244234495e-05 -6.31564712371127e-05
63488 46.5 -5.50937058928627e-05 -5.50863258545486e-05 -5.50894284302721e-05
64000 46.875 -5.56144244084506e-05 -5.56152199258011e-05 -5.56167251226072e-05
64512 47.25 -5.51333330135667e-05 -5.51349191796782e-05 -5.51361612338484e-05
65024 47.625 -5.38773267446163e-05 -5.38705304100251e-05 -5.38728749476596e-05
65536 48 -5.39207371381711e-05 -5.39210626906027e-05 -5.39179354935862e-05
66048 48.375 -5.26976189914123e-05 -5.27058810716372e-05 -5.27014882039776e-05
66560 48.75 -5.45363466110179e-05 -5.45467742344921e-05 -5.45437134139708e-05
67072 49.125 -5.71996301815864e-05 -5.72091628054669e-05 -5.72082432105162e-05
67584 49.5 -6.31271057406477e-05 -6.31260450643264e-05 -6.31323499453715e-05
68096 49.875 -6.77859165692112e-05 -6.77916605478661e-05 -6.77882076160098e-05
68608 50.25 -7.29267363985356e-05 -7.29333538304837e-05 -7.29311091327424e-05
69120 50.625 -7.54556390953004e-05 -7.54616340972537e-05 -7.54612344105652e-05
69632 51 -7.70925841363048e-05 -7.70931036774891e-05 -7.70966272208595e-05
70144 51.375 -7.65398503512885e-05 -7.65335901500257e-05 -7.65402938743604e-05
70656 51.75 -7.14800723584803e-05 -7.14726698184705e-05 -7.14782065545985e-05
71168 52.125 -6.72540248232527e-05 -6.72541692060552e-05 -6.72526683199643e-05
71680 52.5 -6.67005994595285e-05 -6.67223638521784e-05 -6.67263027960729e-05
72192 52.875 -6.77180263292017e-05 -6.77193411218762e-05 -6.77195866774945e-05
72704 53.25 -6.98970197534195e-05 -6.99002051164697e-05 -6.98995494779122e-05
73216 53.625 -7.14391571572016e-05 -7.14438391866429e-05 -7.14423549102263e-05
73728 54 -7.26571665445122e-05 -7.26597597636062e-05 -7.26596219152841e-05
74240 54.375 -7.46193261595028e-05 -7.46174014277429e-05 -7.46195617269595e-05
74752 54.75 -7.72080502297487e-05 -7.72041171434136e-05 -7.72067328802713e-05
75264 55.125 -7.97876447857652e-05 -7.9800863032434e-05 -7.97998707848732e-05
75776 55.5 -8.17003661157501e-05 -8.17123132224155e-05 -8.17093141551676e-05
76288 55.875 -8.25603043029369e-05 -8.2563539870363e-05 -8.25603456824479e-05
76800 56.25 -8.12852885213654e-05 -8.12842360825254e-05 -8.12810994336876e-05
77312 56.625 -7.86329817960024e-05 -7.86287907455497e-05 -7.86265539875875e-05
77824 57 -7.59628682736914e-05 -7.59550357239882e-05 -7.59562445499478e-05
78336 57.375 -7.28981921983649e-05 -7.28859238629981e-05 -7.28934206072797e-05
78848 57.75 -7.07905976563069e-05 -7.07844546457487e-05 -7.0799944501253e-05
79360 58.125 -7.04759949946013e-05 -7.04742553311598e-05 -7.0487657613653e-05
79872 58.5 -6.81939834305078e-05 -6.81940580255541e-05 -6.82056280223563e-05
80384 58.875 -6.54686804932578e-05 -6.54671753596701e-05 -6.54819353815457e-05
80896 59.25 -6.51875021536069e-05 -6.51844581759764e-05 -6.52047484974062e-05
81408 59.625 -6.75405138233044e-05 -6.75377692154505e-05 -6.75601043086179e-05
81920 60 -6.93957953892045e-05 -6.93943453017236e-05 -6.94136267375593e-05
82432 60.375 -6.79811774713634e-05 -6.79818509239524e-05 -6.79972235027065e-05
82944 60.75 -6.37668233936198e-05 -6.3770043838523e-05 -6.37847082564899e-05
83456 61.125 -6.08907154516539e-05 -6.09003137175472e-05 -6.09041110815955e-05
83968 61.5 -6.22867979956036e-05 -6.22907330114239e-05 -6.22910907718468e-05
84480 61.875 -6.2498353853169e-05 -6.24870851480061e-05 -6.24971893578203e-05
84992 62.25 -6.07978034019674e-05 -6.04682223301365e-05 -6.06392041168165e-05
85504 62.625 -6.43195928302158e-05 -6.39897740227336e-05 -6.4185941668746e-05
86016 63 -6.25397601907424e-05 -6.22345311859771e-05 -6.23820812889549e-05
86528 63.375 -5.70489008864441e-05 -5.67795553804659e-05 -5.67970695690912e-05
87040 63.75 -5.43982907478593e-05 -5.44142909724131e-05 -5.44058673196768e-05
87552 64.125 -5.24000436845571e-05 -5.24180931116583e-05 -5.24179106511602e-05
88064 64.5 -5.20216890334002e-05 -5.20427102787345e-05 -5.20504247236937e-05
88576 64.875 -5.31591957805976e-05 -5.31796759814729e-05 -5.31916226822212e-05
89088 65.25 -5.4028233017254e-05 -5.40451465624594e-05 -5.40567498696703e-05
89600 65.625 -5.33538197712987e-05 -5.33569934936794e-05 -5.33711087046328e-05
90112 66 -5.19388567216577e-05 -5.19252617307233e-05 -5.19451698728335e-05
90624 66.375 -5.15426012103376e-05 -5.15131378362627e-05 -5.15408233292805e-05
91136 66.75 -5.28393453039157e-05 -5.2792987480789e-05 -5.28297838926514e-05
91648 67.125 -5.46381378340216e-05 -5.45793313234155e-05 -5.46223774894742e-05
92160 67.5 -5.48057608191524e-05 -5.4742239962421e-05 -5.47867919671716e-05
92672 67.875 -5.21634940630349e-05 -5.21002001811046e-05 -5.2144169596149e-05
93184 68.25 -4.74745099440639e-05 -4.74158531596857e-05 -4.74591407689372e-05
93696 68.625 -4.26871577144949e-05 -4.26422373987867e-05 -4.26816312748872e-05
94208 69 -3.93791773818111e-05 -3.93574886175796e-05 -3.93866876498011e-05
94720 69.375 -3.78165083798252e-05 -3.78188154316746e-05 -3.78348895750696e-05
95232 69.75 -3.71551367160314e-05 -3.7175086156582e-05 -3.71797240881868e-05
95744 70.125 -3.64140312889322e-05 -3.64468695459065e-05 -3.6441009897184e-05
96256 70.5 -3.54370037244476e-05 -3.54815343412269e-05 -3.54629463527239e-05
96768 70.875 -3.51605705954056e-05 -3.52105708881946e-05 -3.51826850596431e-05
97280 71.25 -3.6600168607661e-05 -3.66516563751717e-05 -3.66173718875654e-05
97792 71.625 -3.96153837569322e-05 -3.96689756361196e-05 -3.96309664741897e-05
98304 72 -4.3155327578985e-05 -4.32151956487455e-05 -4.31734291705244e-05
98816 72.375 -4.63968828093263e-05 -4.64618324879254e-05 -4.64159854523273e-05
99328 72.75 -4.94208084988797e-05 -4.94783206582945e-05 -4.94319551827479e-05
99840 73.125 -5.23652407798935e-05 -5.2407773418279e-05 -5.23631810002245e-05
100352 73.5 -5.52129897430149e-05 -5.52426783172335e-05 -5.51986633298034e-05
100864 73.875 -5.76590400326868e-05 -5.76954842797478e-05 -5.76454603327359e-05
101376 74.25 -6.0097429979583e-05 -6.01463096524299e-05 -6.0092524116145e-05
101888 74.625 -6.37453423864832e-05 -6.38005156345636e-05 -6.37504784321645e-05
102400 75 -6.93837750624795e-05 -6.94373949070925e-05 -6.93973707658256e-05
102912 75.375 -7.64625258110186e-05 -7.65063808832426e-05 -7.64830982571412e-05
103424 75.75 -8.36325602444414e-05 -8.3655286870117e-05 -8.36546334362374e-05
103936 76.125 -9.05445530333639e-05 -9.05351675355624e-05 -9.05578785880414e-05
104448 76.5 -9.79905114604623e-05 -9.79481041384117e-05 -9.79876782649013e-05
104960 76.875 -0.00010629540824486 -0.000106229481729508 -0.000106276196757836
105472 77.25 -0.000114289568352056 -0.000114214791360631 -0.000114258516983444
105984 77.625 -0.000120461203338885 -0.000120386802368318 -0.000120419560226282
106496 78 -0.000124791320589654 -0.000124717659978295 -0.000124736778241033
107008 78.375 -0.000128663639500483 -0.000128588451806494 -0.000128599050660145
107520 78.75 -0.000133209969408276 -0.000133135055208939 -0.000133144231750046
108032 79.125 -0.000138375619160423 -0.000138306222079149 -0.000138316644136994
108544 79.5 -0.000143502553662948 -0.000143437477169901 -0.000143447596774711
109056 79.875 -0.000147994529264039 -0.000147924932391779 -0.000147931266587672
109568 80.25 -0.000151306630748526 -0.000151232477910607 -0.000151230592476431
110080 80.625 -0.000153035936377761 -0.000152968545060704 -0.000152958521432557
110592 81 -0.00015352836899202 -0.000153475706747588 -0.00015346480649845
111104 81.375 -0.000153956945968014 -0.000153913294232125 -0.000153908401453464
111616 81.75 -0.000155296109482522 -0.000155253807475671 -0.000155249213376537
112128 82.125 -0.000157399789307563 -0.000157366576968844 -0.000157346397283269
112640 82.5 -0.000159351011423858 -0.00015934610502192 -0.000159302601444356
113152 82.875 -0.000160400989678302 -0.000160435592270224 -0.00016037695636126
113664 83.25 -0.000160234575606799 -0.00016030484496763 -0.000160241251826405
114176 83.625 -0.000158653287788298 -0.000158751762927601 -0.000158681954173402
114688 84 -0.000155522740232827 -0.000155650837115729 -0.000155571012924914
115200 84.375 -0.000150941385361086 -0.000151097200662148 -0.000151014752565796
115712 84.75 -0.000145539232410191 -0.000145707999607734 -0.00014563612732317
116224 85.125 -0.000139953504470021 -0.000140121153766709 -0.000140066558693646
116736 85.5 -0.000134569896203873 -0.000134733033939345 -0.000134692739065782
117248 85.875 -0.000129845414571567 -0.000130000989050063 -0.00012997728362888
117760 86.25 -0.000126551020289072 -0.000126696236944636 -0.000126702187378367
118272 86.625 -0.000124744696563211 -0.000124881207029002 -0.000124931604345742
118784 87 -0.000123482031672809 -0.000123618975389634 -0.000123687342565651
119296 87.375 -0.000121437516636369 -0.000121573678099383 -0.000121647637254955
119808 87.75 -0.00011832146989042 -0.000118450465211977 -0.000118526636350664
120320 88.125 -0.000115159120917971 -0.000115277677789553 -0.000115353076751153
120832 88.5 -0.000112878533956399 -0.000112987170905755 -0.000113056376822602
121344 88.875 -0.000110989358395451 -0.000111088631554909 -0.000111150421428518
121856 89.25 -0.000108143841819362 -0.000108228930316577 -0.000108291756113468
122368 89.625 -0.000103762050710396 -0.000103822604112005 -0.00010389699303308
122880 90 -9.86248971484336e-05 -9.86528116060504e-05 -9.87412076696827e-05
123392 90.375 -9.39659626807281e-05 -9.39617808498086e-05 -9.40583186385422e-05
123904 90.75 -9.04410196621295e-05 -9.04133188057256e-05 -9.05103071494582e-05
124416 91.125 -8.79631636140512e-05 -8.79226180846518e-05 -8.80138089468746e-05
124928 91.5 -8.61052641601866e-05 -8.60581856317284e-05 -8.61400415190922e-05
125440 91.875 -8.45605063518419e-05 -8.45058339691731e-05 -8.45800779344975e-05
125952 92.25 -8.3482317057323e-05 -8.34154803916809e-05 -8.34866211854367e-05
126464 92.625 -8.33936923320018e-05 -8.33131196744334e-05 -8.33779380554314e-05
126976 93 -8.4455258157933e-05 -8.43633695145212e-05 -8.44059402387045e-05
127488 93.375 -8.57647492092973e-05 -8.56636683986284e-05 -8.56682929440522e-05
128000 93.75 -8.57255739842027e-05 -8.56196469887902e-05 -8.55859158808405e-05
128512 94.125 -8.34456344035406e-05 -8.33482692884067e-05 -8.32926716107263e-05
129024 94.5 -7.97416707663052e-05 -7.96719886504252e-05 -7.96040802514937e-05
129536 94.875 -7.65304147976995e-05 -7.64941199050536e-05 -7.64089192043284e-05
130048 95.25 -7.51879762353413e-05 -7.51673818552331e-05 -7.50630480024379e-05
130560 95.625 -7.55437048776129e-05 -7.55176615659437e-05 -7.54090356863427e-05
131072 96 -7.6492851129124e-05 -7.64647916956379e-05 -7.63684232369852e-05
131584 96.375 -7.73327935821139e-05 -7.7327308605393e-05 -7.72409214953328e-05
132096 96.75 -7.81349279285256e-05 -7.81634462848009e-05 -7.80768095165432e-05
132608 97.125 -7.89283618059115e-05 -7.89687214352298e-05 -7.88924469236053e-05
133120 97.5 -7.9226565077285e-05 -7.92451058381429e-05 -7.92085448752385e-05
133632 97.875 -7.87359321214314e-05 -7.87249141814448e-05 -7.87390589009308e-05
134144 98.25 -7.79254242808281e-05 -7.79076955990001e-05 -7.79452976981562e-05
134656 98.625 -7.72433386216501e-05 -7.72393186244974e-05 -7.72625759114019e-05
135168 99 -7.62080178799453e-05 -7.62084468987536e-05 -7.62062925854743e-05
135680 99.375 -7.41551286496014e-05 -7.41331175444484e-05 -7.41204798482849e-05
136192 99.75 -7.17298390307023e-05 -7.16733768048772e-05 -7.16632148959375e-05
136704 100.125 -7.06429882259826e-05 -7.05663864132825e-05 -7.05567696853978e-05
137216 100.5 -7.16398436885272e-05 -7.1563618978893e-05 -7.15514534859958e-05
137728 100.875 -7.33904795023936e-05 -7.33193904334046e-05 -7.33141861253709e-05
138240 101.25 -7.38751042586224e-05 -7.3801469494303e-05 -7.38164498059854e-05
138752 101.625 -7.2546858180445e-05 -7.24703619040808e-05 -7.25013569844589e-05
139264 102 -7.06987171072303e-05 -7.06331775406703e-05 -7.06560967488358e-05
139776 102.375 -6.98092448042783e-05 -6.97658340234923e-05 -6.97633587393601e-05
140288 102.75 -6.99477926220551e-05 -6.99174648401239e-05 -6.99024675182838e-05
140800 103.125 -6.9973100704698e-05 -6.99324727895017e-05 -6.99316850854729e-05
141312 103.5 -6.89996048713417e-05 -6.89331414332526e-05 -6.8949990990472e-05
141824 103.875 -6.72416372165867e-05 -6.71543570455675e-05 -6.7164023152095e-05
142336 104.25 -6.54405490146008e-05 -6.53514752920294e-05 -6.53329824342474e-05
142848 104.625 -6.39794694238528e-05 -6.39071601362852e-05 -6.38626463360392e-05
143360 105 -6.28421424524358e-05 -6.27945008523768e-05 -6.2735611768635e-05
143872 105.375 -6.20165870289662e-05 -6.19883357785774e-05 -6.19248427841271e-05
144384 105.75 -6.14265318375992e-05 -6.14054769569934e-05 -6.1352570098309e-05
144896 106.125 -6.06484252666903e-05 -6.06280637598803e-05 -6.06017864953123e-05
145408 106.5 -5.92686911994878e-05 -5.92553206797563e-05 -5.92488387137637e-05
145920 106.875 -5.76412826018658e-05 -5.76454933870291e-05 -5.7628490173652e-05
146432 107.25 -5.69022405766495e-05 -5.69235312307184e-05 -5.68786929537529e-05
146944 107.625 -5.79214268383287e-05 -5.79463552796578e-05 -5.78917306061278e-05
147456 108 -6.02309617647781e-05 -6.02480347821803e-05 -6.02105387643876e-05
147968 108.375 -6.21139192458785e-05 -6.21229863270112e-05 -6.21036196099426e-05
148480 108.75 -6.19425164479678e-05 -6.194444388482e-05 -6.19239889229739e-05
148992 109.125 -6.05460855807266e-05 -6.05382619700873e-05 -6.04176929760951e-05
149504 109.5 -5.7422221665603e-05 -5.74821801915702e-05 -5.73561814500744e-05
150016 109.875 -5.41804710716805e-05 -5.41471653862284e-05 -5.4096838639303e-05
150528 110.25 -5.26183877227245e-05 -5.26160953735747e-05 -5.25605465506363e-05
151040 110.625 -5.09215011009214e-05 -5.09649600124342e-05 -5.09173867936676e-05
151552 111 -4.87989920093638e-05 -4.88753553759331e-05 -4.88542154632771e-05
152064 111.375 -4.71959769958329e-05 -4.72797180654713e-05 -4.72876488451412e-05
152576 111.75 -4.71793880564296e-05 -4.72474597170723e-05 -4.72664945161032e-05
153088 112.125 -4.87140467809508e-05 -4.87554292523622e-05 -4.87657698743652e-05
153600 112.5 -5.07509645766212e-05 -5.07760414815867e-05 -5.0772518073851e-05
154112 112.875 -5.21305416609555e-05 -5.21617637699953e-05 -5.21529490805358e-05
154624 113.25 -5.22065815661937e-05 -5.22471402441772e-05 -5.22451314321129e-05
155136 113.625 -5.16760259064502e-05 -5.16721135556018e-05 -5.1658897055447e-05
155648 114 -5.18161227998597e-05 -5.17710315722135e-05 -5.17038998215645e-05
156160 114.375 -5.11132303367222e-05 -5.10652505676638e-05 -5.10045116277092e-05
156672 114.75 -4.77160700858642e-05 -4.76682295890979e-05 -4.76449669754547e-05
157184 115.125 -4.63993472666666e-05 -4.64101720198724e-05 -4.63943466197061e-05
157696 115.5 -4.56763426699283e-05 -4.56676603278181e-05 -4.56628064953203e-05
158208 115.875 -4.46426371399037e-05 -4.4626813114857e-05 -4.46227861205276e-05
158720 116.25 -4.35539369426874e-05 -4.35501056737214e-05 -4.35438262020714e-05
159232 116.625 -4.28249993040881e-05 -4.28340402830548e-05 -4.28296096583632e-05
159744 117 -4.29234262807793e-05 -4.29436168437907e-05 -4.29326236398581e-05
160256 117.375 -4.40480979831213e-05 -4.408405597901e-05 -4.40583175086133e-05
160768 117.75 -4.56164833505797e-05 -4.56554439638658e-05 -4.56367852240494e-05
161280 118.125 -4.64094412221768e-05 -4.64212371669059e-05 -4.64402840070338e-05
161792 118.5 -4.56513741942544e-05 -4.56258896652334e-05 -4.56719296503275e-05
162304 118.875 -4.40493788143389e-05 -4.39690856387357e-05 -4.39879475715075e-05
