# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 16:48:22+0100
# parameter filename: "./TOV_K_90_res_1_5.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_90_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.48.17-20081
# Run ID: run-TOV_K_90_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.48.17-20081
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
0 0 0.000798871832007775
512 0.375 0.000893066286014335
1024 0.75 0.000987239493213568
1536 1.125 0.00108554458295873
2048 1.5 0.00118468979631341
2560 1.875 0.00127814982286606
3072 2.25 0.00136216261938613
3584 2.625 0.00143837184878816
4096 3 0.00151227530942237
4608 3.375 0.00158881303485817
5120 3.75 0.00166482281978916
5632 4.125 0.00172912904499639
6144 4.5 0.00177496710172856
6656 4.875 0.00180164925564118
7168 5.25 0.00181455035144221
7680 5.625 0.00182275603103869
8192 6 0.00183420013855155
8704 6.375 0.00185223086166868
9216 6.75 0.00187621568182134
9728 7.125 0.00190492511841171
10240 7.5 0.00193879519787042
10752 7.875 0.00197937664939034
11264 8.25 0.00202833892320957
11776 8.625 0.00208862662580089
12288 9 0.00216315234325654
12800 9.375 0.0022547543483435
13312 9.75 0.00235549973744242
13824 10.125 0.00244576430670987
14336 10.5 0.00251499562963486
14848 10.875 0.00257448378521033
15360 11.25 0.00264925919953519
15872 11.625 0.00275008474489748
16384 12 0.00285761448085864
16896 12.375 0.00294232373627186
17408 12.75 0.00299966889152221
17920 13.125 0.00305450204433902
18432 13.5 0.00313277350480129
18944 13.875 0.00322831614704741
19456 14.25 0.00331067010934823
19968 14.625 0.00336418016982644
20480 15 0.00340691022944428
20992 15.375 0.00346594563643808
21504 15.75 0.00354367474695025
22016 16.125 0.00362034448407049
22528 16.5 0.00368611851712011
23040 16.875 0.00375435734241149
23552 17.25 0.00383736549416233
24064 17.625 0.00392379091626879
24576 18 0.003995507318511
25088 18.375 0.00406013031285005
25600 18.75 0.00414697024158658
26112 19.125 0.00426572474515562
26624 19.5 0.00438809915744802
27136 19.875 0.00448105864739884
27648 20.25 0.00454637201096918
28160 20.625 0.00461653439518851
28672 21 0.00471466373249788
29184 21.375 0.00483146382402168
29696 21.75 0.00494212850711263
30208 22.125 0.0050345370970265
30720 22.5 0.00511612872203288
31232 22.875 0.00520082307232037
31744 23.25 0.00529651992335584
32256 23.625 0.00540276118665184
32768 24 0.00551351379099513
33280 24.375 0.00562003215348787
33792 24.75 0.0057149329747182
34304 25.125 0.00579828166218102
34816 25.5 0.00587994722456858
35328 25.875 0.00597310858345886
35840 26.25 0.00608325835538158
36352 26.625 0.00619866764300123
36864 27 0.00629997526131455
37376 27.375 0.00638070590909512
37888 27.75 0.00645621630809551
38400 28.125 0.00654846656659396
38912 28.5 0.00666222625216716
39424 28.875 0.00678035028297286
39936 29.25 0.00688374794814314
40448 29.625 0.00697211113088672
40960 30 0.00706204965073935
41472 30.375 0.00716781277736955
41984 30.75 0.00728831865998782
42496 31.125 0.00741198755184243
43008 31.5 0.007529075674356
43520 31.875 0.00763783992719423
44032 32.25 0.00774293128890646
44544 32.625 0.00785106130243204
45056 33 0.00796602689273464
45568 33.375 0.00808470250422698
46080 33.75 0.008199081215456
46592 34.125 0.00830524023595731
47104 34.5 0.00840922292243668
47616 34.875 0.00852029234725855
48128 35.25 0.00863851142662171
48640 35.625 0.00875369467927829
49152 36 0.00885852491248672
49664 36.375 0.00895813952822816
50176 36.75 0.00906251653453888
50688 37.125 0.0091726544226774
51200 37.5 0.00928071915828894
51712 37.875 0.00938344357010755
52224 38.25 0.00948795823637533
52736 38.625 0.00960065443967287
53248 39 0.00971594712590219
53760 39.375 0.00982297095840827
54272 39.75 0.0099216186563271
54784 40.125 0.0100243854090673
55296 40.5 0.0101400997884649
55808 40.875 0.0102618147769292
56320 41.25 0.0103758822055428
56832 41.625 0.0104797136108853
57344 42 0.0105838917760071
57856 42.375 0.0106967794337571
58368 42.75 0.0108141672920354
58880 43.125 0.0109278327899673
59392 43.5 0.0110384984952361
59904 43.875 0.0111531889441387
60416 44.25 0.0112723453386025
60928 44.625 0.0113883387603939
61440 45 0.0114980981555946
61952 45.375 0.0116088628742603
62464 45.75 0.0117268709439778
62976 46.125 0.0118471956868929
63488 46.5 0.01196172008946
64000 46.875 0.0120724151408692
64512 47.25 0.0121880385744584
65024 47.625 0.0123097693871184
65536 48 0.012429720359554
66048 48.375 0.0125447109418029
66560 48.75 0.0126620507478759
67072 49.125 0.012787288396596
67584 49.5 0.0129139636925409
68096 49.875 0.0130323700737294
68608 50.25 0.0131435711131411
69120 50.625 0.0132571848484637
69632 51 0.0133780048594627
70144 51.375 0.0135024238088455
70656 51.75 0.0136267752125935
71168 52.125 0.0137511238600599
71680 52.5 0.013874373714281
72192 52.875 0.0139939274042126
72704 53.25 0.0141127595887333
73216 53.625 0.0142387275682705
73728 54 0.0143723570067656
74240 54.375 0.0145027022631336
74752 54.75 0.0146219492023908
75264 55.125 0.0147380911727581
75776 55.5 0.0148644794834551
76288 55.875 0.0150007130490793
76800 56.25 0.0151336643295571
77312 56.625 0.0152563459105399
77824 57 0.0153756199370902
78336 57.375 0.0154984512072765
78848 57.75 0.0156220496090026
79360 58.125 0.0157413216626295
79872 58.5 0.0158572960876941
80384 58.875 0.0159738447898098
80896 59.25 0.0160902106899744
81408 59.625 0.0162033197677856
81920 60 0.0163141163659671
82432 60.375 0.0164252235974068
82944 60.75 0.0165342379721884
83456 61.125 0.0166371036618254
83968 61.5 0.0167371699629662
84480 61.875 0.0168431382096192
84992 62.25 0.016956768628877
85504 62.625 0.01706746793085
86016 63 0.0171647854482712
86528 63.375 0.0172523403248414
87040 63.75 0.0173433198253018
87552 64.125 0.0174433985399606
88064 64.5 0.0175440532729451
88576 64.875 0.017633928897879
89088 65.25 0.0177116611128524
89600 65.625 0.0177841760709423
90112 66 0.0178565887698008
90624 66.375 0.0179288016109873
91136 66.75 0.0180078157619621
91648 67.125 0.0181001311211285
92160 67.5 0.018203690637829
92672 67.875 0.0183114573007447
93184 68.25 0.01841958192317
93696 68.625 0.0185359478549599
94208 69 0.0186736409290965
94720 69.375 0.0188335859385194
95232 69.75 0.0189992424401103
95744 70.125 0.01915405441673
96256 70.5 0.0193017063772259
96768 70.875 0.0194623834224685
97280 71.25 0.019648076700745
97792 71.625 0.0198479123554865
98304 72 0.0200417865191957
98816 72.375 0.0202238627744883
99328 72.75 0.0204060700328973
99840 73.125 0.0206003670648548
100352 73.5 0.0208055622562959
100864 73.875 0.0210137535014179
101376 74.25 0.0212228445890448
101888 74.625 0.0214335445821642
102400 75 0.0216424174451986
102912 75.375 0.0218429021819294
103424 75.75 0.0220340873151056
103936 76.125 0.02222475092424
104448 76.5 0.022422151732493
104960 76.875 0.0226213838784794
105472 77.25 0.0228109769516645
105984 77.625 0.0229874087790684
106496 78 0.0231592001876378
107008 78.375 0.0233360282760751
107520 78.75 0.023518051507656
108032 79.125 0.0236975048964463
108544 79.5 0.0238680533384852
109056 79.875 0.0240294643193441
109568 80.25 0.0241849590960153
110080 80.625 0.024337379584976
110592 81 0.0244878156625476
111104 81.375 0.0246355714630374
111616 81.75 0.024778540549559
112128 82.125 0.0249146119190647
112640 82.5 0.0250434555443585
113152 82.875 0.0251667054913493
113664 83.25 0.0252863064096389
114176 83.625 0.0254029251930838
114688 84 0.0255157465233531
115200 84.375 0.0256233730437328
115712 84.75 0.0257251629389636
116224 85.125 0.0258234752863938
116736 85.5 0.0259231176254458
117248 85.875 0.026025296665607
117760 86.25 0.0261283346563228
118272 86.625 0.0262295908226543
118784 87 0.0263294351916652
119296 87.375 0.0264310989807897
119808 87.75 0.0265355484889894
120320 88.125 0.0266386772886528
120832 88.5 0.0267361922475775
121344 88.875 0.0268301972359046
121856 89.25 0.0269271835492031
122368 89.625 0.0270289751802422
122880 90 0.0271293101222411
123392 90.375 0.0272218182444509
123904 90.75 0.0273087861872665
124416 91.125 0.0273980443493688
124928 91.5 0.0274917990041882
125440 91.875 0.0275831794398111
125952 92.25 0.0276658408138875
126464 92.625 0.0277432891954319
126976 93 0.0278244969315057
127488 93.375 0.0279116217560076
128000 93.75 0.0279969419112918
128512 94.125 0.028073261439196
129024 94.5 0.0281433831416473
129536 94.875 0.0282160509478726
130048 95.25 0.0282945843321169
130560 95.625 0.0283734153085813
