# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 16:48:22+0100
# parameter filename: "./TOV_K_90_res_1_5.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_90_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.48.17-20081
# Run ID: run-TOV_K_90_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.48.17-20081
#
# HYDROBASE::press (hydrobase-press)
# 1:iteration 2:time 3:data
# data columns: 3:press
98304 72 0.000384709489271448
98816 72.375 0.000383808467860118
99328 72.75 0.000382852728667608
99840 73.125 0.000381846761516959
100352 73.5 0.000380794674242467
100864 73.875 0.00037970045431033
101376 74.25 0.000378568445473611
101888 74.625 0.00037741671289071
102400 75 0.000376258768726452
102912 75.375 0.000375094119011208
103424 75.75 0.00037392095557901
103936 76.125 0.000372736480694515
104448 76.5 0.000371538096707122
104960 76.875 0.000370324413646704
105472 77.25 0.000369094553959314
105984 77.625 0.000367846468627109
106496 78 0.000366576950733238
107008 78.375 0.00036528279996464
107520 78.75 0.000363961961959997
108032 79.125 0.000362613580829381
108544 79.5 0.000361237183230802
109056 79.875 0.000359832175271742
109568 80.25 0.000358397493143954
110080 80.625 0.000356931803053229
110592 81 0.000355434017517929
111104 81.375 0.000353903589545394
111616 81.75 0.00035234049360426
112128 82.125 0.000350744960350327
112640 82.5 0.000349117189964383
113152 82.875 0.000347457282564627
113664 83.25 0.000345765418347357
114176 83.625 0.00034404209183049
114688 84 0.000342288186725667
115200 84.375 0.000340504842424759
115712 84.75 0.00033869302483884
116224 85.125 0.000336845724788654
116736 85.5 0.000334949460167044
117248 85.875 0.000333006535148007
117760 86.25 0.000331020998721179
118272 86.625 0.00032899775281086
118784 87 0.000326942209294878
119296 87.375 0.000324860015696282
119808 87.75 0.000322755293012582
120320 88.125 0.000320631699789646
120832 88.5 0.000318493174200342
121344 88.875 0.000316343575146124
121856 89.25 0.000314186690683975
122368 89.625 0.000312026561290667
122880 90 0.000309867459432963
123392 90.375 0.000307713337398419
123904 90.75 0.000305567346386404
124416 91.125 0.000303432014651856
124928 91.5 0.000301309786917227
125440 91.875 0.000299203109159132
125952 92.25 0.000297113933917494
126464 92.625 0.000295043319412372
126976 93 0.000292991728648552
127488 93.375 0.000290959660018137
128000 93.75 0.000288947789273891
128512 94.125 0.000286956446814025
129024 94.5 0.000284985171391384
129536 94.875 0.000283032972573382
130048 95.25 0.000281098995595223
130560 95.625 0.000279182801254613
131072 96 0.000277284024206629
131584 96.375 0.00027540192883423
132096 96.75 0.00027353539664581
132608 97.125 0.000271683301164346
133120 97.5 0.000269844860341949
133632 97.875 0.000268019695962467
134144 98.25 0.000266207631825899
134656 98.625 0.000264408374927176
135168 99 0.000262621248626281
135680 99.375 0.00026084523188398
136192 99.75 0.000259079395394171
136704 100.125 0.000257323428631559
137216 100.5 0.000255577711790894
137728 100.875 0.000253842770632372
138240 101.25 0.000252118617740752
138752 101.625 0.000250404627233687
139264 102 0.000248700030317454
139776 102.375 0.000247004521354485
140288 102.75 0.000245318440060548
140800 103.125 0.000243642431701483
141312 103.5 0.000241976905032914
141824 103.875 0.00024032174661774
142336 104.25 0.000238676559270748
142848 104.625 0.00023704123048177
143360 105 0.000235416259464401
143872 105.375 0.000233802465244567
144384 105.75 0.00023220038108341
144896 106.125 0.00023061002485586
145408 106.5 0.00022903129870758
145920 106.875 0.000227464540501216
146432 107.25 0.000225910621147911
146944 107.625 0.000224370536156374
147456 108 0.000222844945728988
147968 108.375 0.00022133406829044
148480 108.75 0.000219837947891422
148992 109.125 0.000218356836739604
149504 109.5 0.000216891409786219
150016 109.875 0.000215442653536556
150528 110.25 0.000214011507781353
151040 110.625 0.000212598823692668
151552 111 0.00021120532194848
152064 111.375 0.000209831473939253
152576 111.75 0.000208477752726496
153088 112.125 0.000207144586577198
153600 112.5 0.000205832257816238
154112 112.875 0.000204540744970947
154624 113.25 0.000203269737784543
155136 113.625 0.000202018842879054
155648 114 0.000200787757078927
156160 114.375 0.000199576231983465
156672 114.75 0.000198384157218696
157184 115.125 0.00019721155258902
157696 115.5 0.000196058518143752
158208 115.875 0.000194925337473159
158720 116.25 0.000193812232669374
159232 116.625 0.000192719635945531
159744 117 0.00019164826041662
160256 117.375 0.000190598778326828
160768 117.75 0.000189571494418096
161280 118.125 0.000188566372778744
161792 118.5 0.000187583337567492
162304 118.875 0.000186622474572023
162816 119.25 0.000185683935524651
163328 119.625 0.000184767713954616
163840 120 0.000183873571494033
164352 120.375 0.000183001152273996
164864 120.75 0.000182150081042159
165376 121.125 0.000181319905178153
165888 121.5 0.000180510268899231
166400 121.875 0.000179720819678439
166912 122.25 0.000178951108843623
167424 122.625 0.000178200512129155
167936 123 0.000177468343530652
168448 123.375 0.000176754119515542
168960 123.75 0.000176057628755402
169472 124.125 0.000175378637609665
169984 124.5 0.000174716298780917
170496 124.875 0.000174067510877903
171008 125.25 0.000173431577407903
171520 125.625 0.000172808857134509
172032 126 0.000172199566370438
172544 126.375 0.000171603486391036
173056 126.75 0.000171020217658058
173568 127.125 0.00017044965156518
174080 127.5 0.000169892095092528
174592 127.875 0.00016934788461922
175104 128.25 0.000168817089912847
175616 128.625 0.000168299694511905
176128 129 0.000167795916389845
176640 129.375 0.000167306079634848
177152 129.75 0.000166830395037083
177664 130.125 0.000166368883134833
178176 130.5 0.000165921617725425
178688 130.875 0.000165488974013198
179200 131.25 0.000165071555731326
179712 131.625 0.000164669878279382
180224 132 0.000164284159716552
180736 132.375 0.000163914461482805
181248 132.75 0.000163561055808286
181760 133.125 0.000163224636267332
182272 133.5 0.000162910765841245
182784 133.875 0.00016263354450452
183296 134.25 0.000162394026691492
183808 134.625 0.000162191895705942
184320 135 0.000162026468174044
184832 135.375 0.000161896671212501
185344 135.75 0.000161800736279919
185856 136.125 0.000161736749449331
186368 136.5 0.000161702608819091
186880 136.875 0.000161696254534525
187392 137.25 0.000161715739591995
187904 137.625 0.000161758867744126
188416 138 0.000161823058728187
188928 138.375 0.000161905741864177
189440 138.75 0.000162004806136317
189952 139.125 0.000162118563956892
190464 139.5 0.000162245396675391
190976 139.875 0.000162383687229848
191488 140.25 0.00016253217316753
192000 140.625 0.00016269019029995
192512 141 0.000162857430249827
193024 141.375 0.000163033570149215
193536 141.75 0.000163218322648709
194048 142.125 0.000163411810303726
194560 142.5 0.000163614681357975
195072 142.875 0.00016382777823351
195584 143.25 0.000164051811796853
196096 143.625 0.000164287424420324
196608 144 0.000164535433246237
197120 144.375 0.000164796846438958
197632 144.75 0.000165072526430777
198144 145.125 0.000165357053891485
198656 145.5 0.000165631708333656
199168 145.875 0.00016589860073167
199680 146.25 0.000166162312949015
200192 146.625 0.000166427576352409
200704 147 0.000166699084984953
201216 147.375 0.000166981520159521
201728 147.75 0.000167279506000208
202240 148.125 0.000167597311636265
202752 148.5 0.000167938451588562
203264 148.875 0.00016830551969467
203776 149.25 0.000168700332225369
204288 149.625 0.000169124082341407
204800 150 0.000169577241531089
205312 150.375 0.000170059349614026
205824 150.75 0.000170569081544516
206336 151.125 0.000171104588697988
206848 151.5 0.000171663713922852
207360 151.875 0.000172244147327841
207872 152.25 0.000172843679449668
208384 152.625 0.000173460484943415
208896 153 0.000174093333212363
209408 153.375 0.000174742176937938
209920 153.75 0.000175412041372501
210432 154.125 0.0001761042012988
210944 154.5 0.000176818833498236
211456 154.875 0.000177556530698127
211968 155.25 0.000178317174995437
212480 155.625 0.000179097839737806
212992 156 0.000179899157551403
213504 156.375 0.000180722647073822
214016 156.75 0.000181570271271102
214528 157.125 0.000182444078728999
215040 157.5 0.000183345720512034
215552 157.875 0.000184276345170712
216064 158.25 0.000185236606785546
216576 158.625 0.000186226709992898
217088 159 0.000187246476021305
217600 159.375 0.000188295366796365
218112 159.75 0.000189372396914125
218624 160.125 0.000190476136587508
219136 160.5 0.000191604815619188
219648 160.875 0.000192756501038473
220160 161.25 0.000193929302501078
220672 161.625 0.000195121526147612
221184 162 0.000196331711785425
221696 162.375 0.000197558584021731
222208 162.75 0.000198801031285788
222720 163.125 0.000200058188371168
223232 163.5 0.000201329576082945
223744 163.875 0.000202615187560197
224256 164.25 0.000203915467789426
224768 164.625 0.000205231193150165
225280 165 0.000206563295142542
225792 165.375 0.000207912718077365
226304 165.75 0.00020928039202819
226816 166.125 0.00021066729526893
227328 166.5 0.000212074467915742
227840 166.875 0.000213502866877244
228352 167.25 0.000214953144891069
228864 167.625 0.000216425543952769
229376 168 0.000217919963701803
229888 168.375 0.000219436085935897
230400 168.75 0.000220973422288785
230912 169.125 0.000222531256568903
231424 169.5 0.000224108554584548
231936 169.875 0.000225703934957511
232448 170.25 0.000227315758204649
232960 170.625 0.000228942284298556
233472 171 0.000230581766521743
233984 171.375 0.000232232431969653
234496 171.75 0.000233892406011143
235008 172.125 0.000235559710206267
235520 172.5 0.00023723238039262
236032 172.875 0.000238908598599941
236544 173.25 0.000240586712669274
237056 173.625 0.00024226517893971
237568 174 0.000243942597237672
238080 174.375 0.000245617860341565
238592 174.75 0.000247290280697489
239104 175.125 0.000248959555368275
239616 175.5 0.000250625632387234
240128 175.875 0.000252288665089792
240640 176.25 0.000253949096251155
241152 176.625 0.0002556077120669
241664 177 0.000257265540435339
242176 177.375 0.000258923675777924
242688 177.75 0.000260583189450983
243200 178.125 0.00026224514433407
243712 178.5 0.000263910612402211
244224 178.875 0.000265580623664153
244736 179.25 0.000267256077169318
245248 179.625 0.000268937685786985
245760 180 0.000270625982440024
246272 180.375 0.000272321357040658
246784 180.75 0.000274024076766221
247296 181.125 0.00027573426599341
247808 181.5 0.000277451861669416
248320 181.875 0.000279176592949563
248832 182.25 0.000280907999954438
249344 182.625 0.000282645474514202
249856 183 0.000284388340042566
250368 183.375 0.000286135962239551
250880 183.75 0.000287887793519612
251392 184.125 0.000289643273543151
251904 184.5 0.00029140169775902
252416 184.875 0.000293162258088859
252928 185.25 0.000294924240617731
253440 185.625 0.00029668716321224
253952 186 0.000298450657763094
254464 186.375 0.000300214190054434
254976 186.75 0.000301976888047601
255488 187.125 0.000303737552103204
256000 187.5 0.000305494865169893
256512 187.875 0.000307247693796479
257024 188.25 0.000308995098217648
257536 188.625 0.000310736141025636
258048 189 0.000312469662248274
258560 189.375 0.000314194272467038
259072 189.75 0.000315908691651574
259584 190.125 0.000317611818407728
260096 190.5 0.000319302634854075
260608 190.875 0.000320982095979546
261120 191.25 0.000322653174676368
261632 191.625 0.000324313035197347
262144 192 0.000325958268088482
262656 192.375 0.000327583905115414
263168 192.75 0.000329185348204174
263680 193.125 0.000330760323967664
264192 193.5 0.000332307287189606
264704 193.875 0.000333824996226499
265216 194.25 0.000335312585369714
265728 194.625 0.000336769496266751
266240 195 0.000338195246015136
266752 195.375 0.000339589229475024
267264 195.75 0.00034095069741308
267776 196.125 0.000342278864399098
268288 196.5 0.000343573004241614
268800 196.875 0.000344832445223525
269312 197.25 0.000346056493525061
269824 197.625 0.000347244367728334
270336 198 0.000348395193384493
270848 198.375 0.000349508055311836
271360 198.75 0.000350582094507671
271872 199.125 0.000351616620296955
272384 199.5 0.000352611155232588
272896 199.875 0.000353565331582538
273408 200.25 0.000354478691496867
273920 200.625 0.000355350586755267
274432 201 0.000356180311645373
274944 201.375 0.000356967346775797
275456 201.75 0.000357711447850951
275968 202.125 0.000358412495847326
276480 202.5 0.000359064531568497
276992 202.875 0.000359639305779467
277504 203.25 0.000360133133921352
278016 203.625 0.000360547912867302
278528 204 0.000360886264460207
279040 204.375 0.000361151490614878
279552 204.75 0.000361347500863544
280064 205.125 0.000361478536630726
280576 205.5 0.000361548749495877
281088 205.875 0.000361561915980529
281600 206.25 0.000361521489375026
282112 206.625 0.000361430858239856
282624 207 0.000361293477807614
283136 207.375 0.000361112692618072
283648 207.75 0.000360891394663641
284160 208.125 0.000360631818261123
284672 208.5 0.000360335638987784
285184 208.875 0.000360004280298542
285696 209.25 0.000359639166639878
286208 209.625 0.000359241712240825
286720 210 0.000358813061399855
287232 210.375 0.000358353833327056
287744 210.75 0.00035786413733627
288256 211.125 0.000357343871865664
288768 211.5 0.00035679304714094
289280 211.875 0.000356211858297755
289792 212.25 0.000355600500185847
290304 212.625 0.000354958960417806
290816 213 0.000354286978665952
291328 213.375 0.000353584173946431
291840 213.75 0.000352850216187256
292352 214.125 0.000352084935010385
292864 214.5 0.000351288334809116
293376 214.875 0.000350460686179327
293888 215.25 0.000349603166978118
294400 215.625 0.000348717749353609
294912 216 0.000347806708850117
295424 216.375 0.000346872480551787
295936 216.75 0.000345919407748516
296448 217.125 0.000344951913692461
296960 217.5 0.000343978669749874
297472 217.875 0.000343001732006808
297984 218.25 0.000342019038172349
298496 218.625 0.000341028411475868
299008 219 0.000340027753459574
299520 219.375 0.000339014962952826
300032 219.75 0.000337987871339609
300544 220.125 0.00033694435037467
301056 220.5 0.000335882497875779
301568 220.875 0.000334800731374524
302080 221.25 0.000333697734609619
302592 221.625 0.000332572331832918
303104 222 0.000331423405752653
303616 222.375 0.000330249932232506
304128 222.75 0.000329051095353106
304640 223.125 0.000327826368079151
305152 223.5 0.000326575473062369
305664 223.875 0.000325298340142606
306176 224.25 0.000323995085512023
306688 224.625 0.00032266586747415
307200 225 0.000321310872921054
307712 225.375 0.000319930348610374
308224 225.75 0.000318524575340197
308736 226.125 0.000317093877818199
309248 226.5 0.000315638716612452
309760 226.875 0.000314159751286449
310272 227.25 0.000312657785283402
310784 227.625 0.000311133567964618
311296 228 0.000309585136789116
311808 228.375 0.000308004500937411
312320 228.75 0.000306387592052675
312832 229.125 0.000304736605962056
313344 229.5 0.000303055033050257
313856 229.875 0.000301346798949301
314368 230.25 0.000299615987322129
314880 230.625 0.00029786668424273
315392 231 0.000296102693098106
315904 231.375 0.000294327039610933
316416 231.75 0.000292542287977131
316928 232.125 0.000290751050959687
317440 232.5 0.000288956332087374
317952 232.875 0.000287161452717799
318464 233.25 0.000285369650698491
318976 233.625 0.00028358379545828
319488 234 0.000281806162541749
320000 234.375 0.000280038378064871
320512 234.75 0.000278281515712189
321024 235.125 0.000276536225094402
321536 235.5 0.000274802800109075
322048 235.875 0.000273081156342676
322560 236.25 0.000271370734453058
323072 236.625 0.00026967044218436
323584 237 0.000267978764762304
324096 237.375 0.000266294050489697
324608 237.75 0.000264614830063027
325120 238.125 0.00026293994522472
325632 238.5 0.000261268458821037
326144 238.875 0.000259599554975703
326656 239.25 0.000257932600901159
327168 239.625 0.000256267335468074
327680 240 0.000254604005889243
328192 240.375 0.000252943343919679
328704 240.75 0.000251286439888085
329216 241.125 0.000249634632284858
329728 241.5 0.000247989457372436
330240 241.875 0.000246352633164154
330752 242.25 0.000244726058167121
331264 242.625 0.000243111815498445
331776 243 0.000241512132598498
332288 243.375 0.000239929236600947
332800 243.75 0.000238365148831147
333312 244.125 0.000236821578621101
333824 244.5 0.00023530002034916
334336 244.875 0.000233801932435143
334848 245.25 0.000232328747731477
335360 245.625 0.000230881639938556
335872 246 0.000229461280588473
336384 246.375 0.000228067870341172
336896 246.75 0.000226701602977336
337408 247.125 0.000225363320948151
337920 247.5 0.000224053658156435
338432 247.875 0.000222772210573918
338944 248.25 0.000221517863643641
339456 248.625 0.000220289275756728
339968 249 0.000219085131529113
340480 249.375 0.000217904179391558
340992 249.75 0.00021674514228626
341504 250.125 0.000215606710538939
342016 250.5 0.000214487603935805
342528 250.875 0.000213386551133482
343040 251.25 0.000212302438477433
343552 251.625 0.00021123434931341
344064 252 0.000210181587530959
344576 252.375 0.000209143723453766
345088 252.75 0.000208120547248738
345600 253.125 0.000207111947392196
346112 253.5 0.000206117826901854
346624 253.875 0.000205137961068076
347136 254.25 0.000204172040747337
347648 254.625 0.000203220079695318
348160 255 0.000202282616420563
348672 255.375 0.000201360373863649
349184 255.75 0.000200453968404734
349696 256.125 0.000199563894572775
350208 256.5 0.00019869057642152
350720 256.875 0.00019783444588924
351232 257.25 0.000196995968300297
351744 257.625 0.000196175591741289
352256 258 0.000195373675768848
352768 258.375 0.000194590463238765
353280 258.75 0.000193826104782065
353792 259.125 0.000193079802257048
354304 259.5 0.000192348613140657
354816 259.875 0.000191632427837652
355328 260.25 0.000190931389012383
355840 260.625 0.000190245602335899
356352 261 0.000189575116809824
356864 261.375 0.000188919946841245
357376 261.75 0.000188280097021016
357888 262.125 0.000187655547829826
358400 262.5 0.000187046234314188
358912 262.875 0.000186452019374947
359424 263.25 0.00018587275236622
359936 263.625 0.000185308295199048
360448 264 0.000184758472219728
360960 264.375 0.000184223037012286
361472 264.75 0.00018370171968774
361984 265.125 0.000183194293524988
362496 265.5 0.000182700567063521
363008 265.875 0.000182220320642299
363520 266.25 0.000181753294340338
364032 266.625 0.00018129925723648
364544 267 0.000180858063738288
365056 267.375 0.000180429624188015
365568 267.75 0.000180013848820749
366080 268.125 0.000179610657760336
366592 268.5 0.000179220039476563
367104 268.875 0.000178842068726278
367616 269.25 0.000178479412314375
368128 269.625 0.000178140995774767
368640 270 0.00017782798086648
369152 270.375 0.000177541098954617
369664 270.75 0.000177281599310362
370176 271.125 0.000177050517861286
370688 271.5 0.000176848604126113
371200 271.875 0.000176676293032655
371712 272.25 0.000176533715587206
372224 272.625 0.000176420700905055
372736 273 0.000176336755663422
373248 273.375 0.000176281046253819
373760 273.75 0.000176252407114019
374272 274.125 0.000176249379987456
374784 274.5 0.000176270283400401
375296 274.875 0.000176313304039683
375808 275.25 0.000176376580976975
376320 275.625 0.000176458250200112
376832 276 0.000176556441519594
377344 276.375 0.000176669277074724
377856 276.75 0.000176794935566333
378368 277.125 0.000176931782369718
378880 277.5 0.000177078478601972
379392 277.875 0.000177233978004732
379904 278.25 0.000177397430255831
380416 278.625 0.000177568114416567
380928 279 0.000177745485653719
381440 279.375 0.000177929268267301
381952 279.75 0.000178119466536651
382464 280.125 0.00017831627459735
382976 280.5 0.000178519991833067
383488 280.875 0.000178731016386282
384000 281.25 0.000178949864499108
384512 281.625 0.000179177139239483
385024 282 0.00017941347014116
385536 282.375 0.000179659499119701
386048 282.75 0.000179915913134904
386560 283.125 0.000180183440402188
387072 283.5 0.000180462746353054
387584 283.875 0.000180754206061086
388096 284.25 0.000181055653605062
388608 284.625 0.000181353228031579
389120 285 0.000181646171193393
389632 285.375 0.000181937518608522
390144 285.75 0.000182231237826523
390656 286.125 0.00018253131162842
391168 286.5 0.000182841460030381
391680 286.875 0.000183165095220053
392192 287.25 0.000183505212743534
392704 287.625 0.000183864197046056
393216 288 0.000184243642416187
393728 288.375 0.000184644269229322
394240 288.75 0.000185065950630868
394752 289.125 0.000185507810167168
395264 289.5 0.000185968347725808
395776 289.875 0.000186445579848249
396288 290.25 0.000186937198816594
396800 290.625 0.000187440773623914
397312 291 0.000187953975357101
397824 291.375 0.000188474813588895
398336 291.75 0.000189001867547906
398848 292.125 0.00018953447387149
399360 292.5 0.000190072818832644
399872 292.875 0.000190617916008769
400384 293.25 0.000191171491658414
400896 293.625 0.000191735831266384
401408 294 0.000192313718802909
401920 294.375 0.000192908338678085
402432 294.75 0.000193523257581067
402944 295.125 0.000194163559077172
403456 295.5 0.000194831756594704
403968 295.875 0.000195529174994952
404480 296.25 0.000196256640951582
404992 296.625 0.00019701454373791
405504 297 0.000197802916348822
406016 297.375 0.000198621461543507
406528 297.75 0.000199469524137197
407040 298.125 0.000200346088585093
407552 298.5 0.000201249845613029
408064 298.875 0.000202179294573223
408576 299.25 0.000203132849610286
409088 299.625 0.000204108900735797
409600 300 0.000205104735394153
410112 300.375 0.000206117634636497
410624 300.75 0.000207146624703225
411136 301.125 0.000208190934667512
411648 301.5 0.000209250045597273
412160 301.875 0.000210323767701727
412672 302.25 0.000211412053104754
413184 302.625 0.000212514871248334
413696 303 0.000213632200732869
414208 303.375 0.000214764022124062
414720 303.75 0.000215910361891238
415232 304.125 0.000217071332458416
415744 304.5 0.000218247132550183
416256 304.875 0.000219437990130094
416768 305.25 0.000220644091670286
417280 305.625 0.000221865559329925
417792 306 0.000223102483797041
418304 306.375 0.000224354961837212
418816 306.75 0.00022562310417379
419328 307.125 0.000226906997263997
419840 307.5 0.000228206663572336
420352 307.875 0.000229522043025224
420864 308.25 0.000230853004084413
421376 308.625 0.000232199372312011
421888 309 0.000233560945324529
422400 309.375 0.000234937474377449
422912 309.75 0.000236328619151557
423424 310.125 0.000237733906813925
423936 310.5 0.000239152725683891
424448 310.875 0.000240584352892275
424960 311.25 0.000242027983577679
425472 311.625 0.000243482731269605
425984 312 0.000244947599319585
426496 312.375 0.000246421466696788
427008 312.75 0.0002479031560967
427520 313.125 0.000249391503167996
428032 313.5 0.000250885374725827
428544 313.875 0.000252383664852369
429056 314.25 0.000253885290265186
429568 314.625 0.000255389201876719
430080 315 0.000256894403742773
430592 315.375 0.000258399956417051
431104 315.75 0.000259904958933958
431616 316.125 0.000261408534752787
432128 316.5 0.000262909849894884
432640 316.875 0.000264408155501394
433152 317.25 0.000265902815117041
433664 317.625 0.00026739329107808
434176 318 0.000268879110067195
