# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 16:48:22+0100
# parameter filename: "./TOV_K_90_res_1_5.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_90_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.48.17-20081
# Run ID: run-TOV_K_90_res_1_5-vlab1557-p0003.laboratori.local-es858465-2025.01.13-15.48.17-20081
#
# HYDROBASE::w_lorentz (hydrobase-w_lorentz)
# 1:iteration 2:time 3:data
# data columns: 3:w_lorentz
0 0 1
512 0.375 1.00041084112942
1024 0.75 1.00033404544255
1536 1.125 1.00026571739976
2048 1.5 1.00020576236959
2560 1.875 1.00026321042595
3072 2.25 1.00037250413761
3584 2.625 1.00049954647107
4096 3 1.00064489880897
4608 3.375 1.0008082281705
5120 3.75 1.00098749845904
5632 4.125 1.00118046277424
6144 4.5 1.00138564319731
6656 4.875 1.00160145372877
7168 5.25 1.00182604257547
7680 5.625 1.00205721864121
8192 6 1.00229311469013
8704 6.375 1.00255029324486
9216 6.75 1.00281848212349
9728 7.125 1.00310167388968
10240 7.5 1.00340536312637
10752 7.875 1.00371416555106
11264 8.25 1.0040265658186
11776 8.625 1.00434107972132
12288 9 1.00465624799094
12800 9.375 1.00497063916322
13312 9.75 1.00528286245734
13824 10.125 1.0055913287668
14336 10.5 1.00598921472963
14848 10.875 1.00643448357056
15360 11.25 1.00688480272068
15872 11.625 1.00733706231139
16384 12 1.00779421791524
16896 12.375 1.00834691991979
17408 12.75 1.00891254245189
17920 13.125 1.00948880454694
18432 13.5 1.01007339744353
18944 13.875 1.01066393327784
19456 14.25 1.01125785636227
19968 14.625 1.01185240446732
20480 15 1.012444636298
20992 15.375 1.01303141740185
21504 15.75 1.01360935783286
22016 16.125 1.01417488014141
22528 16.5 1.01472443798539
23040 16.875 1.01525384868138
23552 17.25 1.01575786760307
24064 17.625 1.01623111907492
24576 18 1.01666789851455
25088 18.375 1.01706259633408
25600 18.75 1.01740926777094
26112 19.125 1.01770287943135
26624 19.5 1.01794326424529
27136 19.875 1.01813063433327
27648 20.25 1.01843589705749
28160 20.625 1.01905983836104
28672 21 1.01968407951307
29184 21.375 1.02030762826879
29696 21.75 1.02093003272804
30208 22.125 1.02155127801252
30720 22.5 1.02217081977827
31232 22.875 1.02278743542115
31744 23.25 1.02340021629221
32256 23.625 1.02400847014086
32768 24 1.02461130270676
33280 24.375 1.0251564575861
33792 24.75 1.02582478472854
34304 25.125 1.02652375508626
34816 25.5 1.02721387481764
35328 25.875 1.02789292053704
35840 26.25 1.02856130673661
36352 26.625 1.02921715054451
36864 27 1.02991305272631
37376 27.375 1.03063080846474
37888 27.75 1.03133582167374
38400 28.125 1.03202543929841
38912 28.5 1.03269762023549
39424 28.875 1.03335055514167
39936 29.25 1.0339806926695
40448 29.625 1.03469126307225
40960 30 1.03539535404217
41472 30.375 1.03607790458978
41984 30.75 1.03673586136701
42496 31.125 1.03736625272493
43008 31.5 1.03796616077256
43520 31.875 1.03853192021262
44032 32.25 1.03905810348634
44544 32.625 1.0395387798626
45056 33 1.03996396734566
45568 33.375 1.04032100705788
46080 33.75 1.04059679601154
46592 34.125 1.04077448503979
47104 34.5 1.04128450385856
47616 34.875 1.04218578360076
48128 35.25 1.04302102539607
48640 35.625 1.04378985094495
49152 36 1.04449018788607
49664 36.375 1.04512133193984
50176 36.75 1.04569026634897
50688 37.125 1.04620912521936
51200 37.5 1.04667059539208
51712 37.875 1.04704658646253
52224 38.25 1.04734590542446
52736 38.625 1.04838888597001
53248 39 1.04939725650672
53760 39.375 1.05035856028943
54272 39.75 1.05124330713579
54784 40.125 1.05203623269285
55296 40.5 1.05272582762495
55808 40.875 1.05334508123582
56320 41.25 1.0540821465675
56832 41.625 1.05504547797672
57344 42 1.05616958556963
57856 42.375 1.05726946979687
58368 42.75 1.05833960300929
58880 43.125 1.0593740864316
59392 43.5 1.06036855065496
59904 43.875 1.06131896564257
60416 44.25 1.06222324961994
60928 44.625 1.06316161513616
61440 45 1.06437440601456
61952 45.375 1.06557019842617
62464 45.75 1.06674708216629
62976 46.125 1.06790251868473
63488 46.5 1.06903382919348
64000 46.875 1.07014400828318
64512 47.25 1.07123652493933
65024 47.625 1.07230880545685
65536 48 1.07335828919612
66048 48.375 1.07438186417136
66560 48.75 1.07537490375575
67072 49.125 1.07632749213727
67584 49.5 1.07722374119724
68096 49.875 1.07805345029132
68608 50.25 1.07884697596032
69120 50.625 1.0789948773451
69632 51 1.07865858064312
70144 51.375 1.07810526332704
70656 51.75 1.07734082206487
71168 52.125 1.07724358245277
71680 52.5 1.07739856163336
72192 52.875 1.07751401069973
72704 53.25 1.07814960262641
73216 53.625 1.07783855985775
73728 54 1.07641090806214
74240 54.375 1.07476378846534
74752 54.75 1.07291488732634
75264 55.125 1.07089975897673
75776 55.5 1.06878373567488
76288 55.875 1.06657240248347
76800 56.25 1.06428764631951
77312 56.625 1.061962220819
77824 57 1.05962598702253
78336 57.375 1.05994995866788
78848 57.75 1.06034117125814
79360 58.125 1.06069689587437
79872 58.5 1.06097314209988
80384 58.875 1.06111507571194
80896 59.25 1.06113054272506
81408 59.625 1.06118702457829
81920 60 1.06127710627663
82432 60.375 1.06128418518157
82944 60.75 1.06106063029375
83456 61.125 1.06070645760716
83968 61.5 1.06060468878164
84480 61.875 1.06096167956342
84992 62.25 1.0612741928611
85504 62.625 1.06154321633211
86016 63 1.06177043411978
86528 63.375 1.06195650920852
87040 63.75 1.06208860967712
87552 64.125 1.06213191561386
88064 64.5 1.06209240864003
88576 64.875 1.0619688648038
89088 65.25 1.0617438026816
89600 65.625 1.0614079562892
90112 66 1.06095767033703
90624 66.375 1.06039408408246
91136 66.75 1.05971730301251
91648 67.125 1.05891535449356
92160 67.5 1.05799449068836
92672 67.875 1.05698424106883
93184 68.25 1.05624160210776
93696 68.625 1.05666116930376
94208 69 1.0570484673754
94720 69.375 1.05739187852418
95232 69.75 1.05767241426633
