# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Dec 28 2024 at 17:51:11+0100
# parameter filename: "./TOV_K_90.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_90-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.51.03-8609
# Run ID: run-TOV_K_90-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.51.03-8609
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
16896 16.5 238.053388799589 180.582290332627 257.413259029388 249.523858070374 250.075989723206 0 7.34630250930786 99 31651.5785747933 31651.5785747933 7897824 7897824 15540.1252208371 15540.1252208371 3877632 3877632 386.792399402393 544859.651891366 8367.96326233549 536491.688629031 2842 3997986 61602 3936384 0 0 0 0 257.000697374344 1735404921.03878 21353
17408 17 241.508475983785 181.497745586033 261.296656131744 253.407255172729 253.834547996521 0 7.53501510620117 102 32110.966966804 32110.966966804 8137152 8137152 15765.6733122215 15765.6733122215 3995136 3995136 388.630122674199 536639.100832344 8428.04725693208 528211.053575412 2940 4013296 63088 3950208 0 0 0 0 260.86692237854 1735404924.92218 21992
17920 17.5 244.68130045833 182.478154532228 265.367188930511 257.477787971497 257.824353218079 0 7.54470586776733 105 32532.8257089396 32532.8257089396 8376480 8376480 15972.7952939198 15972.7952939198 4112640 4112640 392.690509633895 532232.326548334 8529.02044438803 523703.306103946 2966 4014746 64538 3950208 0 0 0 0 264.922490358353 1735404928.99271 22631
18432 18 248.436445099522 183.310715855837 268.720697164536 260.831296205521 260.997842550278 0 7.84487962722778 108 33032.1097404325 33032.1097404325 8615808 8615808 16217.9311360968 16217.9311360968 4230144 4230144 397.003459619659 534786.061150901 8522.6258019264 526263.435348975 3148 4441312 66016 4375296 0 0 0 0 268.264877319336 1735404932.34622 23270
18944 18.5 251.846655104461 184.228138357762 272.336034059525 264.44663310051 264.475132703781 0 7.86275053024292 111 33485.5312626891 33485.5312626891 8855136 8855136 16440.5496452192 16440.5496452192 4347648 4347648 403.261643486202 565146.259818428 8556.65234252757 556589.607475901 3174 4442765 67469 4375296 0 0 0 0 271.853164196014 1735404935.96156 23909
19456 19 254.985376876669 185.216859108844 276.14007806778 268.250677108765 268.165988206863 0 8.04499650001526 114 33902.8557095219 33902.8557095219 9094464 9094464 16645.445402509 16645.445402509 4465152 4465152 405.312713597722 557961.984076366 8622.80225070104 549339.181825665 3272 4458075 68955 4389120 0 0 0 0 275.666290521622 1735404939.7656 24548
19968 19.5 257.97930244892 186.232870691373 280.004254102707 272.114853143692 271.935002803802 0 8.07107424736023 117 34300.9280536084 34300.9280536084 9333792 9333792 16840.8888638655 16840.8888638655 4582656 4582656 408.216311276268 552630.82469689 8699.32009795392 543931.504598936 3298 4459523 70403 4389120 0 0 0 0 279.505244493484 1735404943.62978 25187
20480 20 260.768008257704 187.294364428602 283.996890068054 276.107489109039 275.754301071167 0 8.34885048866272 120 34671.7143779444 34671.7143779444 9573120 9573120 17022.9355790629 17022.9355790629 4700160 4700160 412.249112661476 555026.946233481 8697.63129364741 546329.314939834 3480 4886096 71888 4814208 0 0 0 0 283.497365474701 1735404947.62242 25826
20992 20.5 252.36401124738 190.767725964411 300.324125051498 292.434724092484 291.95933175087 0 8.36669921875 123 33554.3189354517 33554.3189354517 9812448 9812448 16474.322654229 16474.322654229 4817664 4817664 418.659478380273 584275.286232439 8743.07318442687 575532.213048012 3506 4887546 73338 4814208 0 0 0 0 299.803890943527 1735404963.94965 26465
21504 21 244.618141912523 193.674294628248 316.942521095276 309.053120136261 308.463775873184 0 8.55836415290833 126 32524.4281486891 32524.4281486891 10051776 10051776 15968.6723040495 15968.6723040495 4935168 4935168 420.345216968411 577209.701648833 8801.06643676115 568408.635212071 3604 4902849 74817 4828032 0 0 0 0 316.423655509949 1735404980.56805 27104
22016 21.5 238.932336118862 195.656590201342 331.830485105515 323.9410841465 323.24816775322 0 8.5851743221283 129 31768.4434103639 31768.4434103639 10291104 10291104 15597.5029018393 15597.5029018393 5052672 5052672 422.496611481094 571418.743760231 8862.99083075274 562555.752929479 3630 4904303 76271 4828032 0 0 0 0 331.299996376038 1735404995.45601 27743
22528 22 241.821301911123 196.14974148481 335.403972148895 327.51457118988 326.650866746902 0 8.87942671775818 132 32152.5603021029 32152.5603021029 10530432 10530432 15786.0945887581 15786.0945887581 5170176 5170176 426.134477844949 573469.845211414 8861.08374547182 564608.761465942 3812 5330880 77760 5253120 0 0 0 0 334.852177381516 1735404999.0295 28382
23040 22.5 230.56779914958 198.319453327612 359.196046113968 351.306645154953 350.300336360931 0 8.89760565757751 135 30656.2945749282 30656.2945749282 10769760 10769760 15051.4659284846 15051.4659284846 5287680 5287680 430.994277740603 599404.223837217 8881.35991319094 590522.863924026 3838 5332332 79212 5253120 0 0 0 0 358.6227414608 1735405022.82157 29021
23552 23 233.452450480138 198.644742388998 362.565480947495 354.67607998848 353.555601119995 0 9.08973407745361 138 31039.8378158391 31039.8378158391 11009088 11009088 15239.7759673434 15239.7759673434 5405184 5405184 432.414202474585 592549.85662575 8934.52538116058 583615.331244589 3936 5347641 80697 5266944 0 0 0 0 361.991318464279 1735405026.19101 29660
24064 23.5 232.451662095616 199.4687416098 371.836035013199 363.946634054184 362.726462841034 0 9.11151027679443 141 30906.7729922331 30906.7729922331 11248416 11248416 15174.4445016018 15174.4445016018 5522688 5522688 434.488022620207 587171.812123513 8994.93394984835 578176.878173665 3962 5349090 82146 5266944 0 0 0 0 371.229678869247 1735405035.46156 30299
24576 24 232.043816308349 200.173745754436 380.232872009277 372.343471050262 370.935030221939 0 9.42715358734131 144 30852.545816358 30852.545816358 11487744 11487744 15147.820328609 15147.820328609 5640192 5640192 436.875577462676 587709.182946243 8973.58783988143 578735.595106361 4144 5775665 83633 5692032 0 0 0 0 379.628487825394 1735405043.8584 30938
25088 24.5 232.750531444289 200.722245592296 386.835904121399 378.946503162384 377.400861501694 0 9.43690872192383 147 30946.5106608327 30946.5106608327 11727072 11727072 15193.9546926832 15193.9546926832 5757696 5757696 441.545435237278 612282.024877647 8995.7198309563 603286.305046691 4170 5777112 85080 5692032 0 0 0 0 386.215512990952 1735405050.46143 31577
25600 25 235.073284588752 201.064613741387 390.748729944229 382.859328985214 381.193388938904 0 9.6481614112854 150 31255.3439189205 31255.3439189205 11966400 11966400 15345.5840179537 15345.5840179537 5875200 5875200 442.475051140894 605272.904104284 9039.23784110511 596233.666263179 4268 5792426 86570 5705856 0 0 0 0 390.120772600174 1735405054.37426 32216
26112 25.5 233.676546437884 201.899274055559 400.740123033524 392.850722074509 391.075341939926 0 9.66663122177124 153 31069.633614381 31069.633614381 12205728 12205728 15254.404951465 15254.404951465 5992704 5992704 443.879686301636 599462.103061818 9085.97920114029 590376.123860677 4294 5793876 88020 5705856 0 0 0 0 400.090625524521 1735405064.36565 32855
26624 26 235.725433442255 202.251420540418 404.961531162262 397.072130203247 395.117678403854 0 9.97042012214661 156 31342.0536304822 31342.0536304822 12445056 12445056 15388.1562951104 15388.1562951104 6110208 6110208 446.369943541374 600294.939900738 9072.76878188978 591222.171118848 4476 6220451 89507 6130944 0 0 0 0 404.312801361084 1735405068.58706 33494
27136 26.5 236.044313500226 202.825238787677 412.050800085068 404.161399126053 402.064616918564 0 9.98808908462524 159 31384.4519229901 31384.4519229901 12684384 12684384 15408.9727852948 15408.9727852948 6227712 6227712 450.422341048919 623030.230495779 9087.55612498653 613942.674370793 4502 6221900 90956 6130944 0 0 0 0 411.397216796875 1735405075.67633 34133
27648 27 238.606849351924 203.100946947898 415.25406908989 407.364668130875 405.153950452805 0 10.1735446453094 162 31725.1666898318 31725.1666898318 12923712 12923712 15576.2551256936 15576.2551256936 6345216 6345216 451.479845321508 616663.350579969 9133.06103764968 607530.289542319 4600 6237210 92442 6144768 0 0 0 0 414.583213567734 1735405078.8796 34772
