# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Dec 28 2024 at 17:51:11+0100
# parameter filename: "./TOV_K_90.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_90-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.51.03-8609
# Run ID: run-TOV_K_90-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.51.03-8609
#
# HYDROBASE::w_lorentz (hydrobase-w_lorentz)
# 1:iteration 2:time 3:data
# data columns: 3:w_lorentz
54272 53 1.06424151432046
54784 53.5 1.06484288617082
55296 54 1.06531580929484
55808 54.5 1.06563953481377
56320 55 1.06581266019571
56832 55.5 1.06616734561437
57344 56 1.06693481496385
57856 56.5 1.0676007201859
58368 57 1.0681606835177
58880 57.5 1.06861298655556
59392 58 1.06895484595094
59904 58.5 1.06916940509521
60416 59 1.0691902661595
60928 59.5 1.06903526186981
61440 60 1.0687172308345
61952 60.5 1.06886297090998
62464 61 1.06987112162146
62976 61.5 1.07095642105105
63488 62 1.0723537833867
64000 62.5 1.07370181109026
64512 63 1.07499414753206
65024 63.5 1.0762263433006
65536 64 1.07739333618639
66048 64.5 1.07848821416492
66560 65 1.07950490614143
67072 65.5 1.08043979887176
67584 66 1.08128801735509
68096 66.5 1.08204953006042
68608 67 1.08272285137972
69120 67.5 1.08330506474061
69632 68 1.08379739377842
70144 68.5 1.08420065733376
70656 69 1.08451738935881
71168 69.5 1.08474817503755
71680 70 1.0848916278317
72192 70.5 1.08495009919338
72704 71 1.08492834458454
73216 71.5 1.08483243846202
73728 72 1.08466463989442
74240 72.5 1.08442426801029
74752 73 1.08410022806929
75264 73.5 1.08368573700318
75776 74 1.0831905346045
76288 74.5 1.0826227281034
76800 75 1.08199953270696
77312 75.5 1.08132625119475
77824 76 1.08044676979974
78336 76.5 1.07931769032783
78848 77 1.07815977285927
79360 77.5 1.07697261082583
79872 78 1.07576083091299
80384 78.5 1.07452768436775
80896 79 1.07327386622914
81408 79.5 1.07197106396994
81920 80 1.07055679855204
82432 80.5 1.06907392797289
82944 81 1.06755489192247
83456 81.5 1.066020648588
83968 82 1.06448971824049
84480 82.5 1.06297371813259
84992 83 1.06146787054356
85504 83.5 1.05997483720868
86016 84 1.0585131788518
86528 84.5 1.05709533654237
87040 85 1.05566003604136
87552 85.5 1.05420050878401
88064 86 1.05272258843221
88576 86.5 1.05123574540308
89088 87 1.04974220186914
89600 87.5 1.04823620184348
90112 88 1.04671806451414
90624 88.5 1.04518892371094
91136 89 1.04364920922751
91648 89.5 1.0421060252492
92160 90 1.04057399281133
92672 90.5 1.03904478576144
93184 91 1.03850312485329
93696 91.5 1.03810331409972
94208 92 1.03771185744692
94720 92.5 1.03732683814409
95232 93 1.0389594289249
95744 93.5 1.04074311203786
96256 94 1.04224057036823
96768 94.5 1.04355727994665
97280 95 1.04469890248309
97792 95.5 1.04564526845696
98304 96 1.04639415833205
98816 96.5 1.04648877354025
99328 97 1.04706118300215
99840 97.5 1.04663468091955
100352 98 1.04736622078162
100864 98.5 1.05078161516076
101376 99 1.05262966599183
101888 99.5 1.05285373938185
102400 100 1.05196486614975
102912 100.5 1.05119291615775
103424 101 1.05068032924038
103936 101.5 1.05055255843126
104448 102 1.05035855338431
104960 102.5 1.04882302143173
105472 103 1.04715244366093
105984 103.5 1.04678940815944
106496 104 1.04585459666854
107008 104.5 1.04465911378561
107520 105 1.04201054624245
108032 105.5 1.04161861780057
108544 106 1.04062097909572
109056 106.5 1.04105972668923
109568 107 1.04150740189356
110080 107.5 1.04196331741158
110592 108 1.04242587403141
111104 108.5 1.04289287416942
111616 109 1.04336187028049
112128 109.5 1.04383025143285
112640 110 1.04429397149883
113152 110.5 1.04475097199135
113664 111 1.04519940994935
114176 111.5 1.04563667971898
114688 112 1.04606222082222
115200 112.5 1.04647573517289
115712 113 1.04687780314823
116224 113.5 1.04726969204166
116736 114 1.0476525093106
117248 114.5 1.04802765991216
117760 115 1.04839676915697
118272 115.5 1.04876045454976
118784 116 1.0491190019114
119296 116.5 1.04947318964137
119808 117 1.0498230152216
120320 117.5 1.05016720212763
120832 118 1.05091214035313
121344 118.5 1.05298958658908
121856 119 1.05325975849266
122368 119.5 1.05318231665523
122880 120 1.05289853526672
123392 120.5 1.0519795954293
123904 121 1.0521980576589
124416 121.5 1.05232544706969
124928 122 1.05236705966674
125440 122.5 1.05244974933183
125952 123 1.05251079283986
126464 123.5 1.05255419516366
126976 124 1.05258440372891
127488 124.5 1.05260489814447
128000 125 1.05261650928314
128512 125.5 1.05262192447025
129024 126 1.05262449534252
129536 126.5 1.05262721350021
130048 127 1.05264619998495
130560 127.5 1.05268111429362
131072 128 1.05264149920473
131584 128.5 1.05260854085038
132096 129 1.05258549742308
132608 129.5 1.05256497182655
133120 130 1.05253526188003
133632 130.5 1.05249645358103
134144 131 1.05245151361342
134656 131.5 1.05240282380398
135168 132 1.05235180610673
135680 132.5 1.05229879170115
136192 133 1.05224394470038
136704 133.5 1.05218708088146
137216 134 1.05212671518734
137728 134.5 1.05204609191998
138240 135 1.05193899111341
138752 135.5 1.05180937365555
139264 136 1.05166133226291
139776 136.5 1.05149818265535
140288 137 1.05131492841345
140800 137.5 1.05111722119301
141312 138 1.0509136438221
141824 138.5 1.05071060265348
142336 139 1.05050714589456
142848 139.5 1.0502993997192
143360 140 1.05009832276207
143872 140.5 1.04991297219291
144384 141 1.04977066360854
144896 141.5 1.05053336293392
145408 142 1.05283343667616
145920 142.5 1.05425797092278
146432 143 1.0564865053509
146944 143.5 1.0584611103946
147456 144 1.05876755904546
147968 144.5 1.0578366106074
148480 145 1.05916085485952
148992 145.5 1.06018520022572
149504 146 1.06102873161257
150016 146.5 1.06163509830222
150528 147 1.06140324697344
151040 147.5 1.06067940882941
151552 148 1.05698257111898
152064 148.5 1.05376784250161
152576 149 1.05297256291971
153088 149.5 1.05341275355666
153600 150 1.05386654316017
154112 150.5 1.05433581588149
154624 151 1.05481987930662
155136 151.5 1.0553188235408
155648 152 1.05582709986366
156160 152.5 1.05634318747264
156672 153 1.05686743353817
157184 153.5 1.05740111225721
157696 154 1.0579642459909
158208 154.5 1.05856155491656
158720 155 1.05916517473286
159232 155.5 1.05976366968227
159744 156 1.0603576087741
160256 156.5 1.06097586718775
160768 157 1.06158289887581
161280 157.5 1.06210974729021
161792 158 1.0626346674658
162304 158.5 1.06315763224266
162816 159 1.06367914717516
163328 159.5 1.06419984019515
163840 160 1.06472020828805
164352 160.5 1.06524053354445
164864 161 1.06576068292528
165376 161.5 1.06627994965283
165888 162 1.06679814510126
166400 162.5 1.06731496406857
166912 163 1.06782817117092
167424 163.5 1.06833607948568
167936 164 1.068838168346
168448 164.5 1.06933389834893
168960 165 1.06982397996438
169472 165.5 1.07030910575806
169984 166 1.07079082637438
170496 166.5 1.07126960783225
171008 167 1.07171867695708
171520 167.5 1.07216374147753
172032 168 1.07260304076485
172544 168.5 1.07303693897552
173056 169 1.07346376545402
173568 169.5 1.07387825582519
174080 170 1.07427482336305
174592 170.5 1.07464799758401
175104 171 1.07499341072074
175616 171.5 1.07530746984179
176128 172 1.07558707677564
176640 172.5 1.07583028327264
177152 173 1.07604688326055
177664 173.5 1.07629088645104
178176 174 1.07650254843656
178688 174.5 1.07814162721045
179200 175 1.07973538123677
179712 175.5 1.07935678386544
180224 176 1.07710007358242
180736 176.5 1.0769716167469
181248 177 1.07694407590157
181760 177.5 1.07684170388644
182272 178 1.07667307848829
182784 178.5 1.07645463459774
183296 179 1.07621130575414
183808 179.5 1.075981055874
184320 180 1.07573579837198
184832 180.5 1.07551063499838
185344 181 1.07533596906298
185856 181.5 1.07520245049761
186368 182 1.07511202236757
186880 182.5 1.07506818235406
187392 183 1.07506598390857
187904 183.5 1.07509902270223
188416 184 1.07516221878683
188928 184.5 1.07524894743181
189440 185 1.07534598998648
189952 185.5 1.07541787557999
190464 186 1.0754534924405
190976 186.5 1.07609157545871
191488 187 1.07652611128793
192000 187.5 1.07475131604064
192512 188 1.07275550219427
193024 188.5 1.07055014426089
193536 189 1.06809322503316
194048 189.5 1.06542988291987
194560 190 1.06263112758316
195072 190.5 1.06033157915902
195584 191 1.05852668373127
196096 191.5 1.05765693160721
196608 192 1.0581386731274
197120 192.5 1.05864714035184
197632 193 1.0591581701379
198144 193.5 1.05966571849924
198656 194 1.06009595668834
199168 194.5 1.06037565238396
199680 195 1.06050172266424
200192 195.5 1.06048379204206
200704 196 1.06032070079772
201216 196.5 1.06000495749589
201728 197 1.05951394800901
202240 197.5 1.05999491080732
202752 198 1.06104840973189
203264 198.5 1.06212630633136
203776 199 1.06323121923296
204288 199.5 1.06434803732924
204800 200 1.06545252168838
205312 200.5 1.06654303509273
205824 201 1.06838419734722
206336 201.5 1.07123681223309
206848 202 1.07329370826691
207360 202.5 1.07764196920891
207872 203 1.08236458691914
208384 203.5 1.08660396668858
208896 204 1.08973838779594
209408 204.5 1.09152858799682
209920 205 1.09285655094249
210432 205.5 1.09353857475339
210944 206 1.09343233650142
211456 206.5 1.09268243640787
211968 207 1.08570579683568
212480 207.5 1.07621196667309
212992 208 1.07567017549266
213504 208.5 1.07562256520971
214016 209 1.07557176567883
214528 209.5 1.07552592174754
215040 210 1.07548036684713
215552 210.5 1.0754238409125
216064 211 1.07532561120233
216576 211.5 1.0750954971369
217088 212 1.07470754132375
217600 212.5 1.07415074533865
218112 213 1.07338495771077
218624 213.5 1.07240538763353
219136 214 1.07129879915643
219648 214.5 1.07011769714388
220160 215 1.06883074590765
220672 215.5 1.06731524792301
221184 216 1.06560704112279
221696 216.5 1.063795489122
222208 217 1.06194418553024
222720 217.5 1.0602652957687
223232 218 1.06047624736532
223744 218.5 1.05899365359628
224256 219 1.05703138953014
224768 219.5 1.05469920094861
225280 220 1.05321543636828
225792 220.5 1.05262266286546
226304 221 1.05202621126805
226816 221.5 1.05142547894944
227328 222 1.05232147804246
227840 222.5 1.05366513027824
228352 223 1.0549128104056
228864 223.5 1.05587463487196
229376 224 1.05647550579801
229888 224.5 1.05788540464226
230400 225 1.05947625008544
230912 225.5 1.06106932748472
231424 226 1.06252962231577
231936 226.5 1.06460582289858
232448 227 1.06828012207968
232960 227.5 1.07176846142844
233472 228 1.07465126678712
233984 228.5 1.07660949955658
234496 229 1.07814081581653
235008 229.5 1.07950083258338
235520 230 1.08062308399092
236032 230.5 1.08379670344476
236544 231 1.08651821876084
237056 231.5 1.08817186472363
237568 232 1.09277202186949
238080 232.5 1.096423508958
238592 233 1.09889169462184
239104 233.5 1.09930402729526
239616 234 1.09708776464928
240128 234.5 1.09401699422513
240640 235 1.09039097339089
241152 235.5 1.08646079895151
241664 236 1.08358911095132
242176 236.5 1.0811700977128
242688 237 1.07693316280707
243200 237.5 1.07562892525992
243712 238 1.07327861026499
244224 238.5 1.07040152052821
244736 239 1.06631546387321
245248 239.5 1.06483431475185
245760 240 1.06397129505913
246272 240.5 1.06301894019419
246784 241 1.0616528456129
247296 241.5 1.06073967370567
247808 242 1.05966993829452
248320 242.5 1.05830422181432
248832 243 1.05640795119038
249344 243.5 1.05689891169658
249856 244 1.05820054908256
250368 244.5 1.05948195962656
250880 245 1.06072812883402
251392 245.5 1.06192051047521
251904 246 1.06304351800799
252416 246.5 1.06411221277591
252928 247 1.06541572783867
253440 247.5 1.06667743626819
253952 248 1.06668974920018
254464 248.5 1.06573763473476
254976 249 1.06465114979701
255488 249.5 1.0634737566448
256000 250 1.06224850647729
256512 250.5 1.06173983451203
257024 251 1.06366475858374
257536 251.5 1.06502621345416
258048 252 1.06611834873032
258560 252.5 1.06700610882204
259072 253 1.0671269354214
259584 253.5 1.06855361519588
260096 254 1.06994382221513
260608 254.5 1.07076237248529
261120 255 1.07361219284425
261632 255.5 1.07658213132689
262144 256 1.08111969367399
262656 256.5 1.0855650057625
263168 257 1.08981222921224
263680 257.5 1.09366854431022
264192 258 1.09704107359141
264704 258.5 1.09972331423299
265216 259 1.10112399579495
265728 259.5 1.10110371276496
266240 260 1.10056557153083
266752 260.5 1.09938473073521
267264 261 1.09713272458161
267776 261.5 1.09411644190399
268288 262 1.08431162630732
268800 262.5 1.08211612180009
269312 263 1.08209639863155
269824 263.5 1.08186450215441
270336 264 1.08148259975944
270848 264.5 1.08120179807186
271360 265 1.08066234312806
271872 265.5 1.07973282118066
272384 266 1.07504614581245
272896 266.5 1.07149815006786
273408 267 1.06960312330356
273920 267.5 1.06703553893626
274432 268 1.06379381620073
274944 268.5 1.06233106128856
275456 269 1.06291809757684
275968 269.5 1.06301822724552
276480 270 1.06312450310693
276992 270.5 1.06263266177873
277504 271 1.06211965909763
278016 271.5 1.06265548703799
278528 272 1.06335475733919
279040 272.5 1.06405933403959
279552 273 1.06476847580252
280064 273.5 1.06547874695
280576 274 1.06617641592851
281088 274.5 1.06688457912882
281600 275 1.06760247061407
282112 275.5 1.06831171138114
282624 276 1.06899867625015
283136 276.5 1.06966311337585
283648 277 1.07030434709504
284160 277.5 1.07092036965104
284672 278 1.07150868910297
285184 278.5 1.07206759909501
285696 279 1.07259264293078
286208 279.5 1.0732466184452
286720 280 1.07364560142752
287232 280.5 1.07365417007777
287744 281 1.07364206256485
288256 281.5 1.07361435379565
288768 282 1.07356165121254
289280 282.5 1.07342665134418
289792 283 1.07320508223225
290304 283.5 1.07292178140353
290816 284 1.07258341037494
291328 284.5 1.07245505305069
291840 285 1.07348577339345
292352 285.5 1.07660483326606
292864 286 1.0799360170421
293376 286.5 1.08454369487783
293888 287 1.0890392915431
294400 287.5 1.09346645561529
294912 288 1.09754818536662
295424 288.5 1.10116604634217
295936 289 1.10399684956737
296448 289.5 1.10550890963431
296960 290 1.10610752982965
297472 290.5 1.10636439828347
297984 291 1.10559403759205
298496 291.5 1.10387387673709
299008 292 1.09966921749762
299520 292.5 1.08797273385827
300032 293 1.08182711441526
300544 293.5 1.07760414139058
301056 294 1.07967940491276
301568 294.5 1.08160204878364
302080 295 1.08330964894244
302592 295.5 1.08475300505946
303104 296 1.0859636656942
303616 296.5 1.0869361031499
304128 297 1.08756285738736
304640 297.5 1.0878070991937
305152 298 1.08742944009695
305664 298.5 1.08642872513134
306176 299 1.08507430567006
306688 299.5 1.08328234153442
307200 300 1.08257696956467
307712 300.5 1.08134637589363
308224 301 1.07539781295162
308736 301.5 1.07571025139868
309248 302 1.07600388753253
309760 302.5 1.07627289353168
310272 303 1.07652326356734
310784 303.5 1.07676256293273
311296 304 1.07699655576572
311808 304.5 1.07722815265122
312320 305 1.07746270764321
312832 305.5 1.07770451922141
313344 306 1.07795723191747
313856 306.5 1.07824857100147
314368 307 1.07856599559576
314880 307.5 1.07890112883117
315392 308 1.07925582468533
315904 308.5 1.07959263205865
316416 309 1.07984153833838
316928 309.5 1.07998646441674
317440 310 1.08003761936231
317952 310.5 1.0800008581345
318464 311 1.0798752606731
318976 311.5 1.08020214833773
319488 312 1.07923693947937
320000 312.5 1.07770400286563
320512 313 1.07608751607299
321024 313.5 1.07440926767503
321536 314 1.0728993078739
322048 314.5 1.07223637407614
322560 315 1.07445728766651
323072 315.5 1.07666016628674
323584 316 1.07880204753602
324096 316.5 1.08088726981679
324608 317 1.08281835593216
325120 317.5 1.08451418704182
325632 318 1.08597632458667
326144 318.5 1.08688864700076
326656 319 1.08746727674665
327168 319.5 1.08792013173714
327680 320 1.08847388525535
328192 320.5 1.08988706389165
328704 321 1.09508191847395
329216 321.5 1.10005358381449
329728 322 1.10447311718108
330240 322.5 1.10740518568344
330752 323 1.10877832090725
331264 323.5 1.10934851961129
331776 324 1.10943864270021
332288 324.5 1.10640933245172
332800 325 1.09986645754072
333312 325.5 1.0991512310738
333824 326 1.09597336080005
334336 326.5 1.0916748761019
334848 327 1.08828557808551
335360 327.5 1.08792268928686
335872 328 1.08726010310573
336384 328.5 1.08646252997416
336896 329 1.08555233049315
337408 329.5 1.08458612871687
337920 330 1.08363605352733
338432 330.5 1.08292961693229
338944 331 1.08221513058884
339456 331.5 1.08125666356233
339968 332 1.07969459220269
340480 332.5 1.07746262421995
340992 333 1.07511064480421
341504 333.5 1.07214961142049
342016 334 1.07078719676172
342528 334.5 1.07127154955654
343040 335 1.07169144104452
343552 335.5 1.07198075939623
344064 336 1.07216130814165
344576 336.5 1.07235589457098
345088 337 1.07254833114985
345600 337.5 1.07271279260012
346112 338 1.0727900711468
346624 338.5 1.07272460388882
347136 339 1.07246122593268
347648 339.5 1.07197457621301
348160 340 1.07138634578691
348672 340.5 1.0718027915201
349184 341 1.07280691219141
349696 341.5 1.0738439870222
350208 342 1.07492559337399
350720 342.5 1.07601711997202
351232 343 1.07718367654406
351744 343.5 1.07837998283401
352256 344 1.07952241930832
352768 344.5 1.08061960729673
353280 345 1.08188106944144
353792 345.5 1.08289570029571
354304 346 1.08348511746382
354816 346.5 1.08359658836026
355328 347 1.08321463113419
355840 347.5 1.07871076029463
356352 348 1.0809062528572
356864 348.5 1.0830355420334
357376 349 1.08508671967567
357888 349.5 1.08692356245101
358400 350 1.0885177512671
358912 350.5 1.08980776926796
359424 351 1.09091367508023
359936 351.5 1.09204883807979
360448 352 1.09313608581829
360960 352.5 1.09371701330855
361472 353 1.09377833540892
361984 353.5 1.09338994488911
362496 354 1.09151264176632
363008 354.5 1.0850072423688
363520 355 1.08193864345927
364032 355.5 1.08315647979683
364544 356 1.08571302218109
365056 356.5 1.08865782020102
365568 357 1.09273526924577
366080 357.5 1.09695985734478
366592 358 1.10121120627304
367104 358.5 1.10537574545357
367616 359 1.10945976604992
368128 359.5 1.11317626820846
368640 360 1.11563474361547
369152 360.5 1.11683060307931
369664 361 1.11709328137253
370176 361.5 1.11495176093452
370688 362 1.11164810765301
371200 362.5 1.10773989577876
371712 363 1.1025550474821
372224 363.5 1.09795965326604
372736 364 1.09432636432131
373248 364.5 1.09364004724112
373760 365 1.09279154143206
374272 365.5 1.09186494912889
374784 366 1.09033704942118
375296 366.5 1.08667583998362
375808 367 1.08140618205641
376320 367.5 1.07356903114908
376832 368 1.07347032412766
377344 368.5 1.07389894998759
377856 369 1.07451154914615
378368 369.5 1.07526677122266
378880 370 1.07603438944154
379392 370.5 1.07675942884103
379904 371 1.07770164414178
380416 371.5 1.0784632883818
380928 372 1.07893370417794
381440 372.5 1.07889836563429
381952 373 1.07832129908892
382464 373.5 1.07667745074548
382976 374 1.07464000318247
383488 374.5 1.07561669815288
384000 375 1.07657911369759
384512 375.5 1.07730951961099
385024 376 1.07810110630425
385536 376.5 1.07909314104564
386048 377 1.08016274144673
386560 377.5 1.08117416453594
387072 378 1.08210312920807
387584 378.5 1.08310379770736
388096 379 1.08402914502461
388608 379.5 1.08461365596858
389120 380 1.08470353127696
389632 380.5 1.08436222878128
390144 381 1.08036019988283
390656 381.5 1.08217230168139
391168 382 1.08392384371404
391680 382.5 1.08561552788185
392192 383 1.08724936066846
392704 383.5 1.0886268087353
393216 384 1.08979267566376
393728 384.5 1.0908357710222
394240 385 1.09173431872072
394752 385.5 1.0927822128976
395264 386 1.09353858933501
395776 386.5 1.09377546021499
396288 387 1.09352861360932
396800 387.5 1.09268779253829
397312 388 1.08721873204217
397824 388.5 1.08389158387528
398336 389 1.08258689597363
398848 389.5 1.08091927186413
399360 390 1.07895491057021
399872 390.5 1.07366032212254
400384 391 1.06962586315265
400896 391.5 1.06949548318628
401408 392 1.07050987080304
401920 392.5 1.07291625010248
402432 393 1.07527063383114
402944 393.5 1.07753328434959
403456 394 1.08043019476212
403968 394.5 1.0833685034151
404480 395 1.0862882096327
404992 395.5 1.08920604612572
405504 396 1.09222753572315
406016 396.5 1.09521066669702
406528 397 1.09770707959885
407040 397.5 1.09948957697585
407552 398 1.10077464053234
408064 398.5 1.10165422586008
408576 399 1.1021080568579
409088 399.5 1.10211177638996
409600 400 1.10157302931137
