# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Dec 28 2024 at 17:51:11+0100
# parameter filename: "./TOV_K_90.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_90-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.51.03-8609
# Run ID: run-TOV_K_90-vlab1557-p0003.laboratori.local-es858465-2024.12.28-16.51.03-8609
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
79360 77.5 -0.000108408934940664 -0.000108408934939171 -0.000108408934938184
79872 78 -0.00011352424782303 -0.000113524247823513 -0.000113524247823135
80384 78.5 -0.000120383063462408 -0.00012038306346281 -0.00012038306346439
80896 79 -0.000129120609627814 -0.000129120609627697 -0.00012912060962963
81408 79.5 -0.000137067963149745 -0.000137067963150779 -0.000137067963150127
81920 80 -0.000141869882180608 -0.000141869882181371 -0.00014186988217945
82432 80.5 -0.000144084435078299 -0.000144084435076436 -0.000144084435076268
82944 81 -0.00014649151938361 -0.000146491519381431 -0.000146491519382878
83456 81.5 -0.000151232758116456 -0.000151232758118553 -0.000151232758117838
83968 82 -0.000157684912214231 -0.00015768491221889 -0.000157684912215528
84480 82.5 -0.000163439528127601 -0.000163439528128786 -0.000163439528126254
84992 83 -0.000166948117603588 -0.000166948117600878 -0.000166948117601219
85504 83.5 -0.000169160154756487 -0.000169160154753554 -0.000169160154755308
86016 84 -0.000172411719619911 -0.00017241171961905 -0.000172411719620421
86528 84.5 -0.000177646806682906 -0.000177646806682954 -0.000177646806683697
87040 85 -0.000183055997074939 -0.000183055997074506 -0.000183055997075464
87552 85.5 -0.000185901662410768 -0.000185901662410712 -0.000185901662411909
88064 86 -0.000185622635503101 -0.000185622635503793 -0.000185622635504057
88576 86.5 -0.000184519309644716 -0.000184519309644318 -0.000184519309643939
89088 87 -0.000185038903953905 -0.000185038903952274 -0.000185038903951702
89600 87.5 -0.000186922635045897 -0.000186922635046644 -0.000186922635045127
90112 88 -0.000187745462297209 -0.000187745462301184 -0.000187745462299205
90624 88.5 -0.000186055245242112 -0.000186055245245105 -0.000186055245243669
91136 89 -0.000183011684600534 -0.000183011684599548 -0.000183011684599085
91648 89.5 -0.00018058060019963 -0.000180580600198052 -0.000180580600197303
92160 90 -0.000178960999211901 -0.000178960999212586 -0.000178960999211257
92672 90.5 -0.000176633051613716 -0.000176633051612834 -0.000176633051613305
93184 91 -0.000172636723564249 -0.000172636723559671 -0.000172636723562963
93696 91.5 -0.000167987400786793 -0.000167987400783229 -0.000167987400786557
94208 92 -0.000164540598302925 -0.000164540598304635 -0.000164540598305782
94720 92.5 -0.000162861622123814 -0.000162861622128002 -0.000162861622127773
95232 93 -0.000161655434873609 -0.000161655434875456 -0.000161655434874857
95744 93.5 -0.000159276075003391 -0.000159276075003344 -0.000159276075002334
96256 94 -0.00015549765133669 -0.000155497651337136 -0.000155497651336072
96768 94.5 -0.000151632116017348 -0.000151632116017732 -0.000151632116017589
97280 95 -0.00014900273115478 -0.000149002731153711 -0.000149002731154231
97792 95.5 -0.000147583252121527 -0.000147583252120345 -0.000147583252120148
98304 96 -0.000146354399764033 -0.000146354399763808 -0.0001463543997634
98816 96.5 -0.000144779342601229 -0.000144779342601835 -0.000144779342601681
99328 97 -0.000143404562856455 -0.000143404562857673 -0.000143404562856841
99840 97.5 -0.000142888881297527 -0.000142888881298446 -0.00014288888129685
100352 98 -0.000142837897487564 -0.000142837897486686 -0.00014283789748704
100864 98.5 -0.000142234754967406 -0.000142234754964365 -0.000142234754967388
101376 99 -0.000140721384805735 -0.000140721384804177 -0.000140721384805541
101888 99.5 -0.000138917711571481 -0.0001389177115737 -0.000138917711570903
102400 100 -0.000137414295923739 -0.0001374142959273 -0.000137414295923727
102912 100.5 -0.000135915622279534 -0.000135915622281543 -0.000135915622281054
103424 101 -0.000133772700770719 -0.000133772700770841 -0.000133772700772722
103936 101.5 -0.000131027944887768 -0.000131027944887018 -0.000131027944889112
104448 102 -0.000128258653592619 -0.000128258653591747 -0.000128258653593125
104960 102.5 -0.00012582809027472 -0.000125828090272481 -0.000125828090273881
105472 103 -0.000123539580446138 -0.000123539580443111 -0.000123539580443628
105984 103.5 -0.000120896483777495 -0.000120896483776824 -0.000120896483774688
106496 104 -0.000117826613197329 -0.00011782661320042 -0.000117826613196864
107008 104.5 -0.000114454422230186 -0.00011445442223377 -0.00011445442223168
107520 105 -0.000111091280373863 -0.000111091280374328 -0.000111091280374907
108032 105.5 -0.00010816845381097 -0.000108168453808809 -0.000108168453810542
108544 106 -0.000105752203307175 -0.000105752203305697 -0.000105752203307734
109056 106.5 -0.000103197071207383 -0.000103197071206948 -0.000103197071209238
109568 107 -9.9728965810972e-05 -9.97289658104148e-05 -9.97289658119541e-05
110080 107.5 -9.5518813784e-05 -9.55188137845277e-05 -9.55188137838605e-05
110592 108 -9.17413375959232e-05 -9.17413375992328e-05 -9.17413375965436e-05
111104 108.5 -8.92667136530396e-05 -8.92667136563487e-05 -8.92667136546341e-05
111616 109 -8.76727930374817e-05 -8.76727930368822e-05 -8.76727930379552e-05
112128 109.5 -8.60205028144964e-05 -8.60205028112198e-05 -8.60205028130147e-05
112640 110 -8.39870570621476e-05 -8.39870570607483e-05 -8.3987057060231e-05
113152 110.5 -8.2078727150473e-05 -8.20787271512058e-05 -8.20787271494986e-05
113664 111 -8.06993521963401e-05 -8.06993521966596e-05 -8.06993521963345e-05
114176 111.5 -7.96071241435996e-05 -7.96071241437854e-05 -7.96071241446748e-05
114688 112 -7.83179576739442e-05 -7.83179576758941e-05 -7.83179576759583e-05
115200 112.5 -7.66704330317727e-05 -7.66704330339477e-05 -7.66704330329363e-05
115712 113 -7.49138510396702e-05 -7.49138510399541e-05 -7.49138510387749e-05
116224 113.5 -7.34144131645758e-05 -7.34144131638955e-05 -7.34144131633003e-05
116736 114 -7.23549821478983e-05 -7.23549821479959e-05 -7.23549821476687e-05
117248 114.5 -7.16948095244133e-05 -7.16948095244633e-05 -7.1694809524406e-05
117760 115 -7.13138470664902e-05 -7.13138470654188e-05 -7.13138470654607e-05
118272 115.5 -7.10316391382695e-05 -7.10316391369991e-05 -7.10316391371805e-05
118784 116 -7.05638953242158e-05 -7.05638953240671e-05 -7.05638953245636e-05
119296 116.5 -6.94963344754449e-05 -6.94963344757781e-05 -6.94963344758772e-05
119808 117 -6.76560844929746e-05 -6.76560844932928e-05 -6.76560844921241e-05
120320 117.5 -6.55017174381395e-05 -6.55017174383879e-05 -6.55017174370888e-05
120832 118 -6.3878600880876e-05 -6.38786008813175e-05 -6.38786008812252e-05
121344 118.5 -6.32560040069557e-05 -6.32560040071105e-05 -6.32560040077335e-05
121856 119 -6.33385567607488e-05 -6.33385567607187e-05 -6.33385567607114e-05
122368 119.5 -6.35283016873221e-05 -6.35283016871296e-05 -6.35283016876304e-05
122880 120 -6.35047536924606e-05 -6.35047536914483e-05 -6.35047536932463e-05
123392 120.5 -6.31908859720826e-05 -6.31908859708473e-05 -6.31908859722998e-05
123904 121 -6.24563768620149e-05 -6.24563768613285e-05 -6.2456376861165e-05
124416 121.5 -6.1258996744131e-05 -6.12589967435893e-05 -6.12589967431222e-05
124928 122 -5.99983014844446e-05 -5.99983014834939e-05 -5.9998301483801e-05
125440 122.5 -5.92601880071053e-05 -5.92601880064003e-05 -5.92601880063555e-05
125952 123 -5.92286246625708e-05 -5.92286246630703e-05 -5.92286246616559e-05
126464 123.5 -5.96457290399668e-05 -5.96457290417718e-05 -5.96457290401228e-05
126976 124 -6.0187805174842e-05 -6.0187805176653e-05 -6.01878051767188e-05
127488 124.5 -6.05599593676697e-05 -6.05599593680288e-05 -6.0559959370563e-05
128000 125 -6.04660386395452e-05 -6.04660386366713e-05 -6.04660386399687e-05
128512 125.5 -5.99213251061502e-05 -5.99213251013929e-05 -5.99213251028339e-05
129024 126 -5.94490994410019e-05 -5.94490994383326e-05 -5.94490994374852e-05
129536 126.5 -5.95492312161912e-05 -5.9549231218149e-05 -5.95492312161493e-05
130048 127 -6.01950763479907e-05 -6.01950763525029e-05 -6.01950763514845e-05
130560 127.5 -6.0779462479815e-05 -6.07794624835414e-05 -6.07794624836793e-05
131072 128 -6.09339529723328e-05 -6.09339529734281e-05 -6.09339529739077e-05
131584 128.5 -6.07455997595108e-05 -6.0745599758445e-05 -6.07455997590543e-05
132096 129 -6.03538420376245e-05 -6.03538420347672e-05 -6.03538420362083e-05
132608 129.5 -5.98766126558046e-05 -5.987661265224e-05 -5.98766126543128e-05
133120 130 -5.9744270945855e-05 -5.97442709449197e-05 -5.97442709444812e-05
133632 130.5 -6.04171457312356e-05 -6.04171457328677e-05 -6.0417145729166e-05
134144 131 -6.16575948072462e-05 -6.16575948091365e-05 -6.16575948058198e-05
134656 131.5 -6.27722260805561e-05 -6.27722260808558e-05 -6.277222608074e-05
135168 132 -6.31771717127855e-05 -6.31771717125802e-05 -6.31771717146043e-05
135680 132.5 -6.34606920229073e-05 -6.34606920236576e-05 -6.34606920244176e-05
136192 133 -6.45418628946462e-05 -6.45418628954335e-05 -6.45418628936896e-05
136704 133.5 -6.61800604140343e-05 -6.61800604130179e-05 -6.61800604120258e-05
137216 134 -6.73070208259081e-05 -6.73070208251534e-05 -6.73070208268555e-05
137728 134.5 -6.75519486760076e-05 -6.75519486781041e-05 -6.75519486794594e-05
138240 135 -6.74955308930655e-05 -6.74955308961139e-05 -6.74955308935937e-05
138752 135.5 -6.75438178169311e-05 -6.75438178170954e-05 -6.75438178127768e-05
139264 136 -6.74925691992129e-05 -6.7492569197117e-05 -6.74925691955409e-05
139776 136.5 -6.72990282368119e-05 -6.72990282368018e-05 -6.72990282379287e-05
140288 137 -6.73969263872166e-05 -6.7396926389319e-05 -6.73969263901726e-05
140800 137.5 -6.79451368167714e-05 -6.79451368169459e-05 -6.79451368170412e-05
141312 138 -6.83989054549962e-05 -6.83989054534132e-05 -6.83989054544934e-05
141824 138.5 -6.81993438067461e-05 -6.81993438070197e-05 -6.81993438088687e-05
142336 139 -6.74733499083226e-05 -6.74733499103147e-05 -6.74733499102228e-05
142848 139.5 -6.66987232382348e-05 -6.66987232386512e-05 -6.66987232364072e-05
143360 140 -6.59990331955807e-05 -6.59990331931131e-05 -6.5999033192581e-05
143872 140.5 -6.49849963810332e-05 -6.49849963785775e-05 -6.49849963806258e-05
144384 141 -6.33754424370368e-05 -6.33754424365544e-05 -6.33754424377011e-05
144896 141.5 -6.14091853408812e-05 -6.14091853418504e-05 -6.14091853401597e-05
145408 142 -5.96515455707411e-05 -5.96515455732135e-05 -5.96515455700646e-05
145920 142.5 -5.84726721714448e-05 -5.84726721741929e-05 -5.84726721712147e-05
146432 143 -5.77264447287099e-05 -5.7726444728516e-05 -5.77264447272121e-05
146944 143.5 -5.69840097262538e-05 -5.69840097230869e-05 -5.69840097247016e-05
147456 144 -5.60757692081707e-05 -5.60757692059694e-05 -5.6075769209475e-05
147968 144.5 -5.5251766675291e-05 -5.52517666757825e-05 -5.52517666779838e-05
148480 145 -5.47409427068507e-05 -5.47409427080371e-05 -5.47409427080675e-05
148992 145.5 -5.43444612847045e-05 -5.4344461285001e-05 -5.43444612847816e-05
149504 146 -5.36531576640705e-05 -5.36531576648539e-05 -5.36531576648528e-05
150016 146.5 -5.25671549211388e-05 -5.25671549228178e-05 -5.25671549218221e-05
150528 147 -5.13852691246345e-05 -5.13852691252138e-05 -5.13852691233967e-05
151040 147.5 -5.03898236089836e-05 -5.03898236072975e-05 -5.03898236062635e-05
151552 148 -4.95496279951906e-05 -4.95496279932513e-05 -4.95496279930801e-05
152064 148.5 -4.86954985333796e-05 -4.86954985326881e-05 -4.86954985327137e-05
152576 149 -4.78507162824369e-05 -4.78507162824844e-05 -4.78507162832027e-05
153088 149.5 -4.71347650313836e-05 -4.71347650316542e-05 -4.71347650339327e-05
153600 150 -4.6494336964645e-05 -4.64943369653882e-05 -4.64943369680464e-05
154112 150.5 -4.57159478379833e-05 -4.57159478389303e-05 -4.57159478397989e-05
154624 151 -4.45026404055304e-05 -4.45026404057613e-05 -4.45026404055967e-05
155136 151.5 -4.28548857141074e-05 -4.28548857120187e-05 -4.28548857127486e-05
155648 152 -4.11794513886747e-05 -4.11794513842412e-05 -4.11794513865322e-05
156160 152.5 -3.99543692021375e-05 -3.99543691978964e-05 -3.99543691994635e-05
156672 153 -3.92949237161321e-05 -3.92949237158284e-05 -3.92949237142094e-05
157184 153.5 -3.88773597560525e-05 -3.88773597602356e-05 -3.88773597562083e-05
157696 154 -3.85982948577757e-05 -3.85982948636452e-05 -3.85982948595898e-05
158208 154.5 -3.88757138820944e-05 -3.88757138855767e-05 -3.88757138847389e-05
158720 155 -4.01841901963876e-05 -4.01841901961818e-05 -4.01841901983574e-05
159232 155.5 -4.23807186426641e-05 -4.23807186404686e-05 -4.2380718642866e-05
159744 156 -4.473412375686e-05 -4.4734123754696e-05 -4.47341237551352e-05
160256 156.5 -4.66393656297111e-05 -4.66393656286837e-05 -4.66393656276886e-05
160768 157 -4.80646646929456e-05 -4.80646646922776e-05 -4.80646646915341e-05
161280 157.5 -4.92103370489904e-05 -4.92103370481335e-05 -4.9210337048488e-05
161792 158 -4.99961647792805e-05 -4.99961647797525e-05 -4.99961647801031e-05
162304 158.5 -5.01561579493532e-05 -5.01561579519401e-05 -5.01561579521152e-05
162816 159 -4.97479569321991e-05 -4.97479569339481e-05 -4.97479569346223e-05
163328 159.5 -4.92777995880611e-05 -4.92777995873052e-05 -4.92777995885592e-05
163840 160 -4.92366468017235e-05 -4.92366468007895e-05 -4.9236646801183e-05
164352 160.5 -4.96660400930415e-05 -4.96660400934324e-05 -4.96660400916864e-05
164864 161 -5.02626467261541e-05 -5.02626467262334e-05 -5.02626467236617e-05
165376 161.5 -5.0782363591231e-05 -5.07823635902731e-05 -5.07823635887572e-05
165888 162 -5.12073769616795e-05 -5.12073769613434e-05 -5.12073769617092e-05
166400 162.5 -5.15656693702323e-05 -5.15656693720424e-05 -5.1565669373417e-05
166912 163 -5.17439326289814e-05 -5.17439326305885e-05 -5.17439326323425e-05
167424 163.5 -5.15762290975189e-05 -5.15762290974137e-05 -5.15762290987372e-05
