# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 12:06:04+0100
# parameter filename: "./TOV_K_105_res_1_0.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-11.06.00-4523
# Run ID: run-TOV_K_105_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-11.06.00-4523
#
# GRHYDRO::dens (grhydro-dens)
# 1:iteration 2:time 3:data
# data columns: 3:dens
0 0 0.00370720323063203
512 0.25 0.00370503562266116
1024 0.5 0.00370270227427754
1536 0.75 0.00370035776217684
2048 1 0.00369805249790458
2560 1.25 0.00369578466412883
3072 1.5 0.00369360003596263
3584 1.75 0.00369153089017988
4096 2 0.00368959643784013
4608 2.25 0.00368775247110362
5120 2.5 0.00368598109271105
5632 2.75 0.00368428281773535
6144 3 0.00368265758433808
6656 3.25 0.00368110486005198
7168 3.5 0.0036796254998602
7680 3.75 0.00367827146658317
8192 4 0.00367705878309081
8704 4.25 0.003675979297663
9216 4.5 0.00367502078078284
9728 4.75 0.00367416752513936
10240 5 0.00367340095106747
10752 5.25 0.0036727005492415
11264 5.5 0.00367204453843347
11776 5.75 0.00367141046348103
12288 6 0.00367077591478849
12800 6.25 0.00367011909772505
13312 6.5 0.00366941923122298
13824 6.75 0.00366865691571109
14336 7 0.00366781444004953
14848 7.25 0.00366687607456119
15360 7.5 0.00366582834184616
15872 7.75 0.00366466053690208
16384 8 0.0036633666253076
16896 8.25 0.00366194765433212
17408 8.5 0.00366040494638602
17920 8.75 0.00365875746699102
18432 9 0.00365704985656857
18944 9.25 0.00365527975190459
19456 9.5 0.00365344572397513
19968 9.75 0.00365154992557408
20480 10 0.00364959564087567
20992 10.25 0.00364758302795558
21504 10.5 0.00364550736835089
22016 10.75 0.00364336197808141
22528 11 0.00364114295123168
23040 11.25 0.00363885094502082
23552 11.5 0.00363648885157478
24064 11.75 0.00363405878039034
24576 12 0.003631561490979
25088 12.25 0.00362899747990543
25600 12.5 0.00362636782314135
26112 12.75 0.00362367332995199
26624 13 0.00362091431258407
27136 13.25 0.00361809217963461
27648 13.5 0.00361520972266634
28160 13.75 0.00361226950685925
28672 14 0.00360927259667697
29184 14.25 0.00360621693919597
29696 14.5 0.00360308777077976
30208 14.75 0.00359988291965678
