# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 12:06:04+0100
# parameter filename: "./TOV_K_105_res_1_0.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-11.06.00-4523
# Run ID: run-TOV_K_105_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-11.06.00-4523
#
# HYDROBASE::w_lorentz (hydrobase-w_lorentz)
# 1:iteration 2:time 3:data
# data columns: 3:w_lorentz
133632 65.25 1.02263342988436
134144 65.5 1.02295395634142
134656 65.75 1.02352017681445
135168 66 1.02405717364569
135680 66.25 1.0245744243198
136192 66.5 1.02508185061466
136704 66.75 1.02557670290951
137216 67 1.0259909173684
137728 67.25 1.02628688263377
138240 67.5 1.02654334060104
138752 67.75 1.02675186779499
139264 68 1.02690920761588
139776 68.25 1.02701488059378
140288 68.5 1.02706761638127
140800 68.75 1.02706809761018
141312 69 1.02701897218799
141824 69.25 1.02692295225721
142336 69.5 1.02678501825025
142848 69.75 1.02661148820702
143360 70 1.02640870038466
143872 70.25 1.02618321729014
144384 70.5 1.0259165507295
144896 70.75 1.02588356783835
145408 71 1.02620941006123
145920 71.25 1.02647575419528
146432 71.5 1.02649400982031
146944 71.75 1.02614746828539
147456 72 1.02574117739867
147968 72.25 1.02528328257668
148480 72.5 1.0249362077052
148992 72.75 1.02373654689473
149504 73 1.02298747621823
150016 73.25 1.02331736921669
150528 73.5 1.02360632260367
151040 73.75 1.02383970859266
151552 74 1.0240072462073
152064 74.25 1.02423756601361
152576 74.5 1.02474522230891
153088 74.75 1.02525210713225
153600 75 1.02576385325364
154112 75.25 1.0262701495439
154624 75.5 1.02661416434475
155136 75.75 1.02644860648984
155648 76 1.02688090704535
156160 76.25 1.02731962590777
156672 76.5 1.02781582739103
157184 76.75 1.02826557237043
157696 77 1.02865212885497
158208 77.25 1.02897563231814
158720 77.5 1.02923925730733
159232 77.75 1.02944211859384
159744 78 1.02956033450465
160256 78.25 1.02950635026876
160768 78.5 1.02930335084116
161280 78.75 1.02907575031123
161792 79 1.02966867630682
162304 79.25 1.03022655788371
162816 79.5 1.0307699193211
163328 79.75 1.03129125287589
163840 80 1.03178715619274
164352 80.25 1.03224828874985
164864 80.5 1.03266409658522
165376 80.75 1.033030586825
165888 81 1.03334570462806
166400 81.25 1.03360886816671
166912 81.5 1.03380638753513
167424 81.75 1.03393176156197
167936 82 1.03395936145945
168448 82.25 1.03271557001743
168960 82.5 1.03127150092411
169472 82.75 1.03173209279424
169984 83 1.03225171952242
170496 83.25 1.03272743025977
171008 83.5 1.0331481026173
171520 83.75 1.03353738911467
172032 84 1.03386281266653
172544 84.25 1.03411676526013
173056 84.5 1.03429704146881
173568 84.75 1.03440395514913
174080 85 1.03442442212876
174592 85.25 1.03431112563697
175104 85.5 1.03401643367124
175616 85.75 1.03361683053295
176128 86 1.03317206507229
176640 86.25 1.03270530825575
177152 86.5 1.03224128928288
177664 86.75 1.03179722998201
178176 87 1.03137098907702
178688 87.25 1.03097315545666
179200 87.5 1.03062916818291
179712 87.75 1.0303487678862
180224 88 1.0301341151108
180736 88.25 1.03038219469032
181248 88.5 1.03080012965118
181760 88.75 1.03016816550954
182272 89 1.02986686146546
182784 89.25 1.03036960189317
183296 89.5 1.03085089546904
183808 89.75 1.03131162527201
184320 90 1.03174992160966
184832 90.25 1.03214785271275
185344 90.5 1.03248840353765
185856 90.75 1.03276018231358
186368 91 1.03294595673029
186880 91.25 1.03305206692569
187392 91.5 1.03309364978846
187904 91.75 1.03305467566599
188416 92 1.03294936981148
188928 92.25 1.03283367281504
189440 92.5 1.0326544110185
189952 92.75 1.03201350872752
190464 93 1.03219729274065
190976 93.25 1.03279171586284
191488 93.5 1.03333981030628
192000 93.75 1.03384798544963
192512 94 1.03432624463472
193024 94.25 1.03477589398706
193536 94.5 1.03476247949926
194048 94.75 1.03400805504336
194560 95 1.03328604163709
195072 95.25 1.03343925673842
195584 95.5 1.03374242371623
196096 95.75 1.0337695939374
196608 96 1.0341324959285
197120 96.25 1.03440799637026
197632 96.5 1.0346736083822
198144 96.75 1.0347846559019
198656 97 1.03510224897595
199168 97.25 1.03513196005097
199680 97.5 1.03505245071759
200192 97.75 1.03527443165485
200704 98 1.0355534940241
201216 98.25 1.03534479898512
201728 98.5 1.03590592261
202240 98.75 1.03643357031887
202752 99 1.03691246960363
203264 99.25 1.03744215838664
203776 99.5 1.03817874781519
204288 99.75 1.03880517141781
204800 100 1.03934967469649
205312 100.25 1.03987305411553
205824 100.5 1.04036052739999
206336 100.75 1.04078110105939
206848 101 1.04111733628266
207360 101.25 1.04137293120141
207872 101.5 1.04151549246463
208384 101.75 1.04039216217345
208896 102 1.03981883927171
209408 102.25 1.03930035906107
209920 102.5 1.04012300470775
210432 102.75 1.04045835036162
210944 103 1.04049336289456
211456 103.25 1.04030112896687
211968 103.5 1.0405118514269
212480 103.75 1.04107167548876
212992 104 1.04160877526329
213504 104.25 1.04213657314516
214016 104.5 1.04165854206079
214528 104.75 1.04073807728476
215040 105 1.04102201691429
215552 105.25 1.04159215630707
216064 105.5 1.0421573854114
216576 105.75 1.04269127599818
217088 106 1.04326698478812
217600 106.25 1.04382320234517
218112 106.5 1.04429853192407
218624 106.75 1.04465688788904
219136 107 1.04480714837543
219648 107.25 1.04469427109517
220160 107.5 1.04400106675833
220672 107.75 1.04371728984166
221184 108 1.04439933244473
221696 108.25 1.04514203858768
222208 108.5 1.04578907255001
222720 108.75 1.04641138318428
223232 109 1.04703068096566
223744 109.25 1.04761149729291
224256 109.5 1.04813520221842
224768 109.75 1.04859764854496
225280 110 1.04894493968145
225792 110.25 1.04915496693869
226304 110.5 1.04874578189703
226816 110.75 1.04850713929163
227328 111 1.04884863327565
227840 111.25 1.04920273728878
228352 111.5 1.04957082449273
228864 111.75 1.04968498522573
229376 112 1.04954331556698
229888 112.25 1.05008562276985
230400 112.5 1.0505835505366
230912 112.75 1.05098802646799
231424 113 1.0513092491511
231936 113.25 1.0515358550446
232448 113.5 1.05166034388382
232960 113.75 1.05025052277131
233472 114 1.04815517744741
233984 114.25 1.04590160409561
234496 114.5 1.04556125823312
235008 114.75 1.04602339598956
235520 115 1.04687758380644
236032 115.25 1.04798019935978
236544 115.5 1.0488863728593
237056 115.75 1.0496016930793
237568 116 1.05019048351279
238080 116.25 1.05065947067767
238592 116.5 1.05152265858566
239104 116.75 1.05229193987062
239616 117 1.05302661359727
240128 117.25 1.05362034455258
240640 117.5 1.05398873817831
241152 117.75 1.05263836048215
241664 118 1.05244265973726
242176 118.25 1.05270393985807
242688 118.5 1.05288461568183
243200 118.75 1.05291844743141
243712 119 1.05304916265519
244224 119.25 1.05330561638658
244736 119.5 1.05340703223689
245248 119.75 1.05278760259686
245760 120 1.05320287250474
246272 120.25 1.05348545859021
246784 120.5 1.05240771655262
247296 120.75 1.05104061666558
247808 121 1.05058236203144
248320 121.25 1.05109046011825
248832 121.5 1.05155405218658
249344 121.75 1.05167765908891
249856 122 1.05192476401593
250368 122.25 1.05204963441557
250880 122.5 1.05160060798277
251392 122.75 1.05009985156685
251904 123 1.050545332194
252416 123.25 1.05098970393374
252928 123.5 1.05143764925765
253440 123.75 1.05187040346033
253952 124 1.05225549984807
254464 124.25 1.05278300306687
254976 124.5 1.05358702421762
255488 124.75 1.05433617571135
256000 125 1.05501821718531
256512 125.25 1.05562531138116
257024 125.5 1.05615324419503
257536 125.75 1.0566009497473
258048 126 1.05697149594766
258560 126.25 1.05727037744294
259072 126.5 1.05751615284165
259584 126.75 1.05771837184803
260096 127 1.05787513758836
260608 127.25 1.05797089902392
261120 127.5 1.0579417019578
261632 127.75 1.0578481442025
262144 128 1.05776783854729
262656 128.25 1.05771760661177
263168 128.5 1.05770649852632
263680 128.75 1.0577175624159
264192 129 1.05844778160713
264704 129.25 1.05915308802552
265216 129.5 1.059813408335
265728 129.75 1.06040762576106
266240 130 1.060922572313
266752 130.25 1.06136636315216
267264 130.5 1.06173337028518
267776 130.75 1.06195749050843
268288 131 1.06194414233173
268800 131.25 1.06169897612973
269312 131.5 1.06118557761514
269824 131.75 1.06145257136084
270336 132 1.06195693359657
270848 132.25 1.06239294808276
271360 132.5 1.06286756850418
271872 132.75 1.06319306466413
272384 133 1.06334205000297
272896 133.25 1.06315393844373
273408 133.5 1.06283707888794
273920 133.75 1.06326160710503
274432 134 1.06371233194228
274944 134.25 1.06408706594371
275456 134.5 1.06331015695592
275968 134.75 1.06247774317268
276480 135 1.06268392015159
276992 135.25 1.06318211121444
277504 135.5 1.06360568176395
278016 135.75 1.06397979944718
278528 136 1.06436786659423
279040 136.25 1.06456770940431
279552 136.5 1.06575362271765
280064 136.75 1.06674725797971
280576 137 1.06741150808642
281088 137.25 1.06765551748116
281600 137.5 1.06752929925052
282112 137.75 1.06714015139463
282624 138 1.06642620632116
283136 138.25 1.06487042832837
283648 138.5 1.06410190640245
284160 138.75 1.06456194383836
284672 139 1.06482902516237
285184 139.25 1.06485285635063
285696 139.5 1.06299401033872
286208 139.75 1.05954891515652
286720 140 1.05915707370592
287232 140.25 1.05871034840214
287744 140.5 1.05902954033627
288256 140.75 1.05939196624498
288768 141 1.05979274732042
289280 141.25 1.06016936576979
289792 141.5 1.06047283681288
290304 141.75 1.06080405849973
290816 142 1.0608839194389
291328 142.25 1.05920917325071
291840 142.5 1.06001935475359
292352 142.75 1.06069796934828
292864 143 1.06116579446186
293376 143.25 1.06012779639337
293888 143.5 1.0593535752111
294400 143.75 1.0590943268045
294912 144 1.05909089701182
295424 144.25 1.05951883299234
295936 144.5 1.05978545765028
296448 144.75 1.06040640456091
296960 145 1.06101036627561
297472 145.25 1.06151437866502
297984 145.5 1.06208966155274
298496 145.75 1.06208587118427
299008 146 1.06151445029532
299520 146.25 1.06073472146065
300032 146.5 1.05971047450783
300544 146.75 1.05989767186054
301056 147 1.06065279231116
301568 147.25 1.06137164155064
302080 147.5 1.06204120128296
302592 147.75 1.06270287434911
303104 148 1.06328622450346
303616 148.25 1.06370231019045
304128 148.5 1.06384862377251
304640 148.75 1.06363734845868
305152 149 1.06313044535327
305664 149.25 1.05989822988296
306176 149.5 1.06024842726421
306688 149.75 1.06055188537592
307200 150 1.06079998474072
307712 150.25 1.06098586878369
308224 150.5 1.06108447920073
308736 150.75 1.0610997810283
309248 151 1.06104172673112
309760 151.25 1.06073608012326
310272 151.5 1.05965944344657
310784 151.75 1.06053831128312
311296 152 1.06130211821428
311808 152.25 1.06196672322437
312320 152.5 1.06253202032231
312832 152.75 1.06298787699074
313344 153 1.06332571060774
313856 153.25 1.0635649061011
314368 153.5 1.06370289352728
314880 153.75 1.06375460215587
315392 154 1.06371364521392
315904 154.25 1.06353067734895
316416 154.5 1.06404567010539
316928 154.75 1.06461298454606
317440 155 1.06501065598985
317952 155.25 1.06527130243526
318464 155.5 1.06548798733332
318976 155.75 1.06567440311041
319488 156 1.06573056199101
320000 156.25 1.06561658295924
320512 156.5 1.06573624713934
321024 156.75 1.06651144565114
321536 157 1.06706163137964
322048 157.25 1.06731803508631
322560 157.5 1.06733259409515
323072 157.75 1.06740933187739
323584 158 1.06724216361664
324096 158.25 1.06784907016498
324608 158.5 1.06823718844744
325120 158.75 1.06846051934344
325632 159 1.06847770322567
326144 159.25 1.06813532106663
326656 159.5 1.06785620310229
327168 159.75 1.06711268204378
327680 160 1.06525479685891
328192 160.25 1.06612874481953
328704 160.5 1.06701737224633
329216 160.75 1.06776215234717
329728 161 1.06830078763874
330240 161.25 1.06822512875179
330752 161.5 1.06772869393818
331264 161.75 1.06740955837993
331776 162 1.06686061560206
332288 162.25 1.06606793101487
332800 162.5 1.06494412848903
333312 162.75 1.06306678818707
333824 163 1.05992331794517
334336 163.25 1.06021117427098
334848 163.5 1.06072104261775
335360 163.75 1.06112866971524
335872 164 1.06054848364634
336384 164.25 1.06007814202279
336896 164.5 1.06044091940916
337408 164.75 1.06005866209482
337920 165 1.05969507923839
338432 165.25 1.05993775813708
338944 165.5 1.06039885764716
339456 165.75 1.06065580595834
339968 166 1.06074139357072
340480 166.25 1.06064422843936
340992 166.5 1.06035270371348
341504 166.75 1.05986393568574
342016 167 1.05950984086068
342528 167.25 1.05969812113431
343040 167.5 1.05984875574195
343552 167.75 1.05874334984349
344064 168 1.05870558630722
344576 168.25 1.05772239890569
345088 168.5 1.05776491460593
345600 168.75 1.05734609993199
346112 169 1.0579889839543
346624 169.25 1.05874187683738
347136 169.5 1.05962090406269
347648 169.75 1.06044338813228
348160 170 1.06115577517622
348672 170.25 1.06170057001875
349184 170.5 1.06193244996867
349696 170.75 1.06169688650977
350208 171 1.06173803775561
350720 171.25 1.06170845357718
351232 171.5 1.06127677530692
351744 171.75 1.06052749377091
352256 172 1.05956069586076
352768 172.25 1.05959691838476
353280 172.5 1.05983535277376
353792 172.75 1.05988900038256
354304 173 1.05960611809046
354816 173.25 1.05650726346482
355328 173.5 1.05679849063591
355840 173.75 1.05730654082849
356352 174 1.0569904407194
356864 174.25 1.05641824363707
357376 174.5 1.05558774803971
357888 174.75 1.05506091297402
358400 175 1.05559748294807
358912 175.25 1.05597558712687
359424 175.5 1.05628928707876
359936 175.75 1.05659497573426
360448 176 1.05689410364676
360960 176.25 1.05719373565485
361472 176.5 1.05773536852936
361984 176.75 1.05854560299376
362496 177 1.05928680752417
363008 177.25 1.05996627723846
363520 177.5 1.06055796797056
364032 177.75 1.06104983158751
364544 178 1.0614139938259
365056 178.25 1.06152890585103
365568 178.5 1.06117803535316
366080 178.75 1.06120827694005
366592 179 1.06119183266278
367104 179.25 1.06099293934539
367616 179.5 1.0611101807489
368128 179.75 1.06129419127188
368640 180 1.06136988814608
369152 180.25 1.06134448188479
369664 180.5 1.06119408317914
370176 180.75 1.06147077641857
370688 181 1.06214545506277
371200 181.25 1.06274595213794
371712 181.5 1.06388282510392
372224 181.75 1.0649822874695
372736 182 1.06603263019419
373248 182.25 1.06701179475806
373760 182.5 1.06790835847803
374272 182.75 1.06864413506052
374784 183 1.06913375632032
375296 183.25 1.06938021147932
375808 183.5 1.06928986701211
376320 183.75 1.06857142811147
376832 184 1.06721969467734
377344 184.25 1.06545770973236
377856 184.5 1.06302378475177
378368 184.75 1.06228190614984
378880 185 1.06179368513736
379392 185.25 1.06119181737497
379904 185.5 1.06178461029432
380416 185.75 1.06216882279535
380928 186 1.06249553694119
381440 186.25 1.06279190163007
381952 186.5 1.06321131824778
382464 186.75 1.06348267932419
382976 187 1.06254842738404
383488 187.25 1.06216677883443
384000 187.5 1.0629239229074
384512 187.75 1.06363365137119
385024 188 1.06428826975578
385536 188.25 1.0648794556447
386048 188.5 1.06538744532903
386560 188.75 1.06579633331432
387072 189 1.06610696795585
387584 189.25 1.06631391579202
388096 189.5 1.06634227494821
388608 189.75 1.06616609568753
389120 190 1.06573120281942
389632 190.25 1.06578068853052
390144 190.5 1.0658202603224
390656 190.75 1.06372144411993
391168 191 1.06252961342629
391680 191.25 1.06247836162367
392192 191.5 1.06233936699801
392704 191.75 1.06211998350164
393216 192 1.06179523644354
393728 192.25 1.06134273146552
394240 192.5 1.06074757302723
394752 192.75 1.06001690152712
395264 193 1.05914457556663
395776 193.25 1.05804997516703
396288 193.5 1.0573117480381
396800 193.75 1.05669071566014
397312 194 1.05583694258265
397824 194.25 1.05482417476812
398336 194.5 1.05421883779316
398848 194.75 1.05416220696738
399360 195 1.05367155821077
399872 195.25 1.0531260951511
400384 195.5 1.05252720820543
400896 195.75 1.05186971561009
401408 196 1.05230259763587
401920 196.25 1.05277213265842
402432 196.5 1.05322360125023
402944 196.75 1.05365940701116
403456 197 1.05407760202798
403968 197.25 1.05448402417766
404480 197.5 1.05488259282451
404992 197.75 1.05526841154324
405504 198 1.05563606262007
406016 198.25 1.05597660134405
406528 198.5 1.05581634706449
407040 198.75 1.05545136649273
407552 199 1.05502348772927
408064 199.25 1.05452746885115
408576 199.5 1.05395205281801
409088 199.75 1.0533381573959
409600 200 1.05347415796182
410112 200.25 1.053536977992
410624 200.5 1.05385470672246
411136 200.75 1.05443307878636
411648 201 1.05496051112415
412160 201.25 1.05540227532001
412672 201.5 1.05543869020784
413184 201.75 1.05497955505923
413696 202 1.05517137582637
414208 202.25 1.05534177019944
414720 202.5 1.05544440392366
415232 202.75 1.05547231592116
415744 203 1.05428919729198
416256 203.25 1.05385930421983
416768 203.5 1.05366343893475
417280 203.75 1.05409700764379
417792 204 1.05444852346586
418304 204.25 1.05470929758471
418816 204.5 1.05487483969019
419328 204.75 1.05493563290571
419840 205 1.05480535791638
420352 205.25 1.05389909511777
420864 205.5 1.05294273281704
421376 205.75 1.05338475641855
421888 206 1.05400289325444
422400 206.25 1.05459518053848
422912 206.5 1.05514007893148
423424 206.75 1.05562223693989
423936 207 1.05602407863509
424448 207.25 1.05676980578414
424960 207.5 1.05746432541345
425472 207.75 1.05813513138749
425984 208 1.05881953815304
426496 208.25 1.05974299466999
427008 208.5 1.06076800632124
427520 208.75 1.06144462859172
428032 209 1.06188677468913
428544 209.25 1.06280480849552
429056 209.5 1.06377359611794
429568 209.75 1.06454534524643
430080 210 1.06558384998555
430592 210.25 1.0663642746423
431104 210.5 1.06696180089125
431616 210.75 1.06748933768904
432128 211 1.06796431150098
432640 211.25 1.06834671335231
433152 211.5 1.06807286856524
433664 211.75 1.06599819406357
434176 212 1.0645459267081
434688 212.25 1.06495212489303
435200 212.5 1.06541684212791
435712 212.75 1.06581068629424
436224 213 1.06611475880983
436736 213.25 1.06587767384511
437248 213.5 1.06482815190873
437760 213.75 1.06229327705457
438272 214 1.06050477064466
438784 214.25 1.06102604742335
439296 214.5 1.06151167346827
439808 214.75 1.06194444012846
440320 215 1.06231381628042
440832 215.25 1.06262334740469
441344 215.5 1.06287150147286
441856 215.75 1.06306784747989
442368 216 1.06321992729251
442880 216.25 1.06331173020451
443392 216.5 1.06329253236736
443904 216.75 1.06270149218087
444416 217 1.06315433155335
444928 217.25 1.06355948884759
445440 217.5 1.06391919832895
445952 217.75 1.0642228885595
446464 218 1.06446463867383
446976 218.25 1.06462496609578
447488 218.5 1.06471308417832
448000 218.75 1.06477344176636
448512 219 1.06476243169169
449024 219.25 1.0646839346261
449536 219.5 1.06446522488426
450048 219.75 1.06383796902109
450560 220 1.06310885012303
451072 220.25 1.06335421530854
451584 220.5 1.06380574928691
452096 220.75 1.06411405207915
452608 221 1.06487502413325
453120 221.25 1.0656180491144
453632 221.5 1.0662379981018
454144 221.75 1.06660233791751
454656 222 1.06658286692037
455168 222.25 1.06650582587927
455680 222.5 1.06659769674343
456192 222.75 1.06532976610419
456704 223 1.0655101886681
457216 223.25 1.06509951416753
457728 223.5 1.06251363790861
458240 223.75 1.0620113994562
458752 224 1.06055046580374
459264 224.25 1.05980205244952
459776 224.5 1.05879832050706
460288 224.75 1.05764544287039
460800 225 1.05633177211781
461312 225.25 1.05631713799283
461824 225.5 1.05665983495298
462336 225.75 1.05695576275821
462848 226 1.05720674326686
463360 226.25 1.05739184372172
463872 226.5 1.05750103088679
464384 226.75 1.05751905667153
464896 227 1.05677936807816
465408 227.25 1.05586393618263
465920 227.5 1.05620525360484
466432 227.75 1.05658377670758
466944 228 1.05697130951562
467456 228.25 1.05737392332107
467968 228.5 1.05779151560299
468480 228.75 1.05823705797346
468992 229 1.05868596597265
469504 229.25 1.05908842239111
470016 229.5 1.05933182254647
470528 229.75 1.0594521799927
471040 230 1.058799051917
471552 230.25 1.05883790296091
