# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 12:06:04+0100
# parameter filename: "./TOV_K_105_res_1_0.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-11.06.00-4523
# Run ID: run-TOV_K_105_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-11.06.00-4523
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
19456 9.5 2.31230685134661e-06 2.3123066689519e-06 2.31230675320322e-06
19968 9.75 2.31039594237649e-06 2.31039589040897e-06 2.31039593484323e-06
20480 10 2.30590548579235e-06 2.30590548152725e-06 2.30590566278434e-06
20992 10.25 2.30731516380003e-06 2.30731516404666e-06 2.30731536115903e-06
21504 10.5 2.31649302604844e-06 2.31649311568865e-06 2.31649321677729e-06
22016 10.75 2.3293714583491e-06 2.32937146379623e-06 2.32937153345274e-06
22528 11 2.33927336396172e-06 2.33927330967772e-06 2.33927332578724e-06
23040 11.25 2.34182788020191e-06 2.34182775093931e-06 2.34182786688691e-06
23552 11.5 2.33903380375238e-06 2.33903377295373e-06 2.33903394218809e-06
24064 11.75 2.33792315617441e-06 2.33792307454287e-06 2.33792322953347e-06
24576 12 2.34837807185505e-06 2.34837789111734e-06 2.34837812455525e-06
25088 12.25 2.37361311951869e-06 2.37361285166119e-06 2.37361308209084e-06
25600 12.5 2.4032212738268e-06 2.40322114365525e-06 2.403221311043e-06
26112 12.75 2.42154129771524e-06 2.42154127920358e-06 2.42154132067006e-06
26624 13 2.42372762512654e-06 2.4237275435497e-06 2.42372755777959e-06
27136 13.25 2.41545619150404e-06 2.41545603895706e-06 2.41545618635639e-06
27648 13.5 2.4115064854502e-06 2.41150626219838e-06 2.41150654274929e-06
28160 13.75 2.43278472770338e-06 2.43278464298028e-06 2.43278491494196e-06
28672 14 2.48133164412895e-06 2.48133186230823e-06 2.48133190284065e-06
29184 14.25 2.53874540887668e-06 2.53874551637337e-06 2.53874559145205e-06
29696 14.5 2.58797301374617e-06 2.58797299450947e-06 2.58797325303339e-06
30208 14.75 2.61901193918301e-06 2.61901183566424e-06 2.61901233040171e-06
30720 15 2.63125770403756e-06 2.6312575254602e-06 2.63125794995854e-06
31232 15.25 2.63073955149067e-06 2.63073943547689e-06 2.63073963970362e-06
31744 15.5 2.62551427140287e-06 2.62551425602612e-06 2.62551430676729e-06
32256 15.75 2.62344209130338e-06 2.6234419811055e-06 2.62344221693899e-06
32768 16 2.62744296135199e-06 2.62744274365644e-06 2.62744297379327e-06
33280 16.25 2.63482858909181e-06 2.634828220599e-06 2.63482838691893e-06
33792 16.5 2.63721457539439e-06 2.63721434457308e-06 2.63721448522285e-06
34304 16.75 2.63007752609317e-06 2.63007758324334e-06 2.6300776894894e-06
34816 17 2.61567622144291e-06 2.61567660670062e-06 2.6156765947286e-06
35328 17.25 2.59356427150326e-06 2.5935647705976e-06 2.59356467249783e-06
35840 17.5 2.56158544581423e-06 2.56158567720323e-06 2.5615857061044e-06
36352 17.75 2.5244102870708e-06 2.52441055853088e-06 2.52441061240345e-06
36864 18 2.48853557198004e-06 2.48853576917904e-06 2.48853595295933e-06
37376 18.25 2.45959923564927e-06 2.45959949236687e-06 2.45959971092123e-06
37888 18.5 2.43356666187756e-06 2.43356688611281e-06 2.43356704818096e-06
38400 18.75 2.40072806755868e-06 2.40072848572577e-06 2.40072844023093e-06
38912 19 2.35750697646793e-06 2.35750766250452e-06 2.35750720485969e-06
39424 19.25 2.30734433338483e-06 2.3073452842242e-06 2.30734454943107e-06
39936 19.5 2.25856847415432e-06 2.25856906714406e-06 2.2585686429865e-06
40448 19.75 2.21798975493721e-06 2.21799006678874e-06 2.21798961114193e-06
40960 20 2.1861264938229e-06 2.18612656149905e-06 2.18612616981626e-06
41472 20.25 2.15896174778304e-06 2.15896150451373e-06 2.1589617202801e-06
41984 20.5 2.13112734463985e-06 2.13112697762858e-06 2.13112796923047e-06
42496 20.75 2.10322698609171e-06 2.10322648499961e-06 2.10322775144441e-06
43008 21 2.08021677157157e-06 2.08021615454716e-06 2.08021657651899e-06
43520 21.25 2.06560077706931e-06 2.06559989995876e-06 2.06559924630185e-06
44032 21.5 2.06392696179821e-06 2.06392602622924e-06 2.06392540346896e-06
44544 21.75 2.07291479466739e-06 2.07291438020601e-06 2.0729152541908e-06
45056 22 2.08557166553876e-06 2.08557203927169e-06 2.08557388352985e-06
45568 22.25 2.09981219539957e-06 2.09981320526993e-06 2.09981373141714e-06
46080 22.5 2.11532592832287e-06 2.11532810055671e-06 2.11532499550425e-06
46592 22.75 2.13174735378571e-06 2.13175155422447e-06 2.13174349238951e-06
47104 23 2.14857983858591e-06 2.1485863684142e-06 2.14857339884805e-06
47616 23.25 2.16733411122417e-06 2.1673437812795e-06 2.16732764005961e-06
48128 23.5 2.1923031540876e-06 2.19231607571526e-06 2.19229991339197e-06
48640 23.75 2.22684161017265e-06 2.22685491319686e-06 2.22684236213677e-06
49152 24 2.27218490195934e-06 2.27219501037777e-06 2.27218841931242e-06
49664 24.25 2.32436360690927e-06 2.32436943393419e-06 2.32436847264589e-06
50176 24.5 2.37138504600697e-06 2.37138659299455e-06 2.37138838130436e-06
50688 24.75 2.40783233864423e-06 2.4078302106164e-06 2.40783230398916e-06
51200 25 2.43540192208559e-06 2.43539842282783e-06 2.43540097190244e-06
51712 25.25 2.4569954143137e-06 2.45699458557713e-06 2.45699855708952e-06
52224 25.5 2.47945348101048e-06 2.47945929747263e-06 2.47946563211003e-06
52736 25.75 2.50566701154817e-06 2.50567922022251e-06 2.50568902953641e-06
53248 26 2.5268505722977e-06 2.52686488866065e-06 2.52687762556217e-06
53760 26.25 2.53597327947257e-06 2.53598535925986e-06 2.53600044703717e-06
54272 26.5 2.53621985803889e-06 2.53622853063885e-06 2.53624472013482e-06
54784 26.75 2.53013117358648e-06 2.53013469693393e-06 2.53015194994861e-06
55296 27 2.5184184027982e-06 2.51841508153298e-06 2.5184347101052e-06
55808 27.25 2.50366270330007e-06 2.50365518146439e-06 2.50367773467638e-06
56320 27.5 2.48952460393412e-06 2.489516430238e-06 2.489540685266e-06
56832 27.75 2.48204175805281e-06 2.48203505321866e-06 2.48205775625871e-06
57344 28 2.48847019064571e-06 2.48846725716346e-06 2.48848611430999e-06
57856 28.25 2.50424433302459e-06 2.50424424595533e-06 2.50426017278269e-06
58368 28.5 2.51800644724209e-06 2.51800613676511e-06 2.51802160543516e-06
58880 28.75 2.52815548964561e-06 2.52815531245639e-06 2.5281726930454e-06
59392 29 2.5384120932239e-06 2.53841423811799e-06 2.53843443357212e-06
59904 29.25 2.54890038423377e-06 2.54890445173474e-06 2.54892432028714e-06
60416 29.5 2.55353339623405e-06 2.55353678607147e-06 2.55355198346888e-06
60928 29.75 2.54770355859169e-06 2.54770448886102e-06 2.5477144730602e-06
61440 30 2.5312024538757e-06 2.53119996848865e-06 2.53120927565931e-06
61952 30.25 2.5078182578898e-06 2.50781231141005e-06 2.5078260778735e-06
62464 30.5 2.48616520870505e-06 2.48615718548126e-06 2.48617569194727e-06
62976 30.75 2.47326557343558e-06 2.47325957468021e-06 2.47327955324262e-06
63488 31 2.47321440145546e-06 2.47321257370318e-06 2.47323448926066e-06
64000 31.25 2.4834842446726e-06 2.48348161626645e-06 2.48350989194464e-06
64512 31.5 2.49026976503115e-06 2.49026188052992e-06 2.49029580419568e-06
65024 31.75 2.48352205028428e-06 2.48351363362211e-06 2.48354592161196e-06
65536 32 2.46671907231844e-06 2.46671664329387e-06 2.46674272841516e-06
66048 32.25 2.44609215195088e-06 2.44609540318677e-06 2.44611584257148e-06
66560 32.5 2.42378809905061e-06 2.42379226521722e-06 2.42380466861584e-06
67072 32.75 2.40177814637825e-06 2.40177999124623e-06 2.40177938974944e-06
67584 33 2.38362417115132e-06 2.38362544992102e-06 2.38361502553427e-06
68096 33.25 2.3698852641365e-06 2.36988730474341e-06 2.36987831581987e-06
68608 33.5 2.36271855188649e-06 2.36272002280286e-06 2.36271739517514e-06
69120 33.75 2.36266506701009e-06 2.36266595890336e-06 2.36266566966833e-06
69632 34 2.36601417913142e-06 2.3660169682306e-06 2.36601718858429e-06
70144 34.25 2.36573936381125e-06 2.36574493940985e-06 2.36574599408308e-06
70656 34.5 2.35180055380172e-06 2.35180827837295e-06 2.35180672274811e-06
71168 34.75 2.32390869385107e-06 2.32392008077632e-06 2.32391087105457e-06
71680 35 2.29473530970045e-06 2.29475272355398e-06 2.29473578510076e-06
72192 35.25 2.27736811096476e-06 2.27739203911481e-06 2.27737174960228e-06
72704 35.5 2.27345401372766e-06 2.27348107764674e-06 2.2734596296833e-06
73216 35.75 2.27452713351886e-06 2.27454796725153e-06 2.27452557363951e-06
73728 36 2.27141911883115e-06 2.27142774972244e-06 2.27140573778835e-06
74240 36.25 2.25972251987305e-06 2.25972341292803e-06 2.25970316360141e-06
74752 36.5 2.2436720225298e-06 2.24367300405772e-06 2.24365606228467e-06
75264 36.75 2.23412553489782e-06 2.23413211165403e-06 2.23411589362682e-06
75776 37 2.23626892258667e-06 2.23628238427384e-06 2.23626272303902e-06
76288 37.25 2.24664878641611e-06 2.24666550501126e-06 2.24664363292258e-06
76800 37.5 2.25513811685796e-06 2.25515161945087e-06 2.25513503972627e-06
77312 37.75 2.25471715016869e-06 2.25472334859326e-06 2.25471686043826e-06
77824 38 2.24663337517893e-06 2.24662713229049e-06 2.24663043312443e-06
78336 38.25 2.23192096357998e-06 2.231904809364e-06 2.23191188438134e-06
78848 38.5 2.21230180032069e-06 2.21228712846353e-06 2.2122891717605e-06
79360 38.75 2.19158579073186e-06 2.19157723880634e-06 2.19157393767138e-06
79872 39 2.17068087960338e-06 2.17067632281779e-06 2.17067841899532e-06
80384 39.25 2.14976410901076e-06 2.14976317194965e-06 2.14977417720685e-06
80896 39.5 2.12827436803433e-06 2.12827873099561e-06 2.12828876735799e-06
81408 39.75 2.10142715018239e-06 2.10143433445657e-06 2.10143562715017e-06
81920 40 2.06372269448092e-06 2.06372604882635e-06 2.06372410308874e-06
82432 40.25 2.01403547588223e-06 2.01403491619166e-06 2.01403510407205e-06
82944 40.5 1.95953823983009e-06 1.95954191069349e-06 1.95953791064076e-06
83456 40.75 1.91530869255298e-06 1.9153199867164e-06 1.91530748782441e-06
83968 41 1.89078695654544e-06 1.89079704920842e-06 1.89078653463485e-06
84480 41.25 1.8825760958331e-06 1.88257368240135e-06 1.88257784094731e-06
84992 41.5 1.88444497448052e-06 1.88442762887752e-06 1.88444563025505e-06
85504 41.75 1.89048393814856e-06 1.89046024251153e-06 1.89048184197975e-06
86016 42 1.89478407221928e-06 1.89476280563341e-06 1.89478126532524e-06
86528 42.25 1.89913828695712e-06 1.89912249633587e-06 1.89913998727224e-06
87040 42.5 1.90759253879727e-06 1.90758344361187e-06 1.90760327065507e-06
87552 42.75 1.91836356886353e-06 1.91836058942611e-06 1.91838459384415e-06
88064 43 1.93088357123172e-06 1.93088549891493e-06 1.930910548099e-06
88576 43.25 1.9458671489808e-06 1.94587266939547e-06 1.94589367157973e-06
89088 43.5 1.96157817987454e-06 1.96158643061025e-06 1.96160135099898e-06
89600 43.75 1.97740962875077e-06 1.97741599142299e-06 1.97742840606199e-06
90112 44 1.99271114524029e-06 1.99271168586879e-06 1.99272274580146e-06
90624 44.25 2.00481034676065e-06 2.00480509008957e-06 2.0048107635516e-06
91136 44.5 2.01482331432439e-06 2.01481515378357e-06 2.01481658738586e-06
91648 44.75 2.02417874229958e-06 2.02417554660793e-06 2.02417713128192e-06
92160 45 2.03198640182927e-06 2.03199130490741e-06 2.03199514684612e-06
92672 45.25 2.03796576415494e-06 2.03797359783904e-06 2.03797759966703e-06
93184 45.5 2.04113409033e-06 2.04114062841721e-06 2.04113954581595e-06
93696 45.75 2.04066327022223e-06 2.04066886699352e-06 2.04066426877029e-06
94208 46 2.03977869159821e-06 2.03978547722884e-06 2.03978704355106e-06
94720 46.25 2.04553286468385e-06 2.04554266684115e-06 2.04555011252542e-06
95232 46.5 2.05921728702923e-06 2.05923264034947e-06 2.05923658767825e-06
95744 46.75 2.07565324978807e-06 2.0756738033471e-06 2.0756675757105e-06
96256 47 2.0869635214908e-06 2.08698396105775e-06 2.08697432908811e-06
96768 47.25 2.08781102201901e-06 2.08782113084314e-06 2.08782175275205e-06
97280 47.5 2.08329560683269e-06 2.08329364595474e-06 2.08330974894924e-06
97792 47.75 2.08102611500019e-06 2.08102523335077e-06 2.08104378444647e-06
98304 48 2.08132829953136e-06 2.0813374983694e-06 2.08134637777861e-06
98816 48.25 2.08141132863726e-06 2.0814282827769e-06 2.08143052128323e-06
99328 48.5 2.07825267094701e-06 2.07827150549149e-06 2.07827530446699e-06
99840 48.75 2.07394545746883e-06 2.07395890139944e-06 2.07396773478204e-06
100352 49 2.07307947621434e-06 2.07308534505697e-06 2.07309547881317e-06
100864 49.25 2.07570438077183e-06 2.07570552313786e-06 2.0757130095742e-06
101376 49.5 2.07860758725604e-06 2.07860447304041e-06 2.0786090874271e-06
101888 49.75 2.07930293520713e-06 2.07929741163063e-06 2.07930241154842e-06
102400 50 2.08132941341149e-06 2.08132988855806e-06 2.08133985137878e-06
102912 50.25 2.0891488890025e-06 2.08915802853622e-06 2.08917411671802e-06
103424 50.5 2.10142626025172e-06 2.10143828813251e-06 2.10145754641645e-06
103936 50.75 2.1158707408683e-06 2.11588056598434e-06 2.11589960142258e-06
104448 51 2.12952387133608e-06 2.12953156885322e-06 2.1295486612048e-06
104960 51.25 2.1392164093297e-06 2.13922540851422e-06 2.13923800107741e-06
105472 51.5 2.1423471984824e-06 2.14236191255852e-06 2.1423674195241e-06
105984 51.75 2.13893660722335e-06 2.13896045486057e-06 2.13896179914106e-06
106496 52 2.13262420178406e-06 2.13265281838079e-06 2.1326560265538e-06
107008 52.25 2.12723693298572e-06 2.1272592969554e-06 2.1272693459575e-06
107520 52.5 2.12682377318553e-06 2.12683170664624e-06 2.12684996083862e-06
108032 52.75 2.13154270095588e-06 2.13153856151535e-06 2.13155983585524e-06
108544 53 2.13927657277639e-06 2.13927317906445e-06 2.13928962116126e-06
109056 53.25 2.15038776991301e-06 2.15039715953371e-06 2.15040372630009e-06
109568 53.5 2.16273344617879e-06 2.16275454742615e-06 2.16275859387948e-06
110080 53.75 2.17315401078267e-06 2.17317425217774e-06 2.17319026069349e-06
110592 54 2.1791873046747e-06 2.17919138056455e-06 2.17922633702049e-06
111104 54.25 2.17573538692535e-06 2.17572669972687e-06 2.17576853816389e-06
111616 54.5 2.16273542813584e-06 2.16273115641726e-06 2.16276003857403e-06
112128 54.75 2.14810020049834e-06 2.14810620512509e-06 2.14811500313341e-06
112640 55 2.1371330440056e-06 2.13713814730319e-06 2.13713922990622e-06
113152 55.25 2.12970320328724e-06 2.12970124506495e-06 2.12970682447142e-06
113664 55.5 2.12630637966746e-06 2.12630456059513e-06 2.12631450493418e-06
114176 55.75 2.1262071156927e-06 2.12621309767771e-06 2.12622156203703e-06
114688 56 2.12600708843781e-06 2.12601971338398e-06 2.1260236779506e-06
115200 56.25 2.1259063193764e-06 2.12591996233477e-06 2.12592079318393e-06
115712 56.5 2.1249283791078e-06 2.12493885282256e-06 2.12494482468708e-06
116224 56.75 2.11997099394202e-06 2.1199774473695e-06 2.11999418977751e-06
116736 57 2.10996568361441e-06 2.10996815455666e-06 2.10999024971065e-06
117248 57.25 2.09543845665592e-06 2.09543681640957e-06 2.09545957124193e-06
117760 57.5 2.07941030083605e-06 2.07940904782944e-06 2.07943143644646e-06
118272 57.75 2.06828090685414e-06 2.06828363814597e-06 2.06830608668613e-06
118784 58 2.06456121289259e-06 2.06456245161191e-06 2.06458395797602e-06
119296 58.25 2.06104289524237e-06 2.0610408489251e-06 2.06105659763055e-06
119808 58.5 2.05205272766546e-06 2.05205718249677e-06 2.05206234357301e-06
120320 58.75 2.03951172903164e-06 2.039528768959e-06 2.03952783755322e-06
120832 59 2.02503989704152e-06 2.02506131736394e-06 2.02506642842509e-06
121344 59.25 2.00784961864861e-06 2.00786801969472e-06 2.00788240692185e-06
121856 59.5 1.98868038242185e-06 1.98869589566853e-06 1.9887155825003e-06
122368 59.75 1.96990869995685e-06 1.96991916621712e-06 1.96994396594542e-06
122880 60 1.95353476155902e-06 1.95353796030813e-06 1.95356771007356e-06
123392 60.25 1.93978160856516e-06 1.9397843925193e-06 1.93981233663189e-06
123904 60.5 1.92690876123871e-06 1.92691645421823e-06 1.9269366653903e-06
124416 60.75 1.91567922146936e-06 1.91569131322081e-06 1.91570546319895e-06
124928 61 1.90774915867429e-06 1.90776022172881e-06 1.90777663871699e-06
125440 61.25 1.90353806770067e-06 1.90354271381849e-06 1.90356414768388e-06
125952 61.5 1.90445011065873e-06 1.90445106282912e-06 1.90447304355412e-06
126464 61.75 1.91114381108663e-06 1.91114633688534e-06 1.91116916873236e-06
126976 62 1.91875023471463e-06 1.9187534134274e-06 1.91878187934307e-06
127488 62.25 1.91976106568683e-06 1.91976139717552e-06 1.91979673367848e-06
128000 62.5 1.91023458632687e-06 1.91023559790062e-06 1.91027177557131e-06
128512 62.75 1.88951477422748e-06 1.88951944339987e-06 1.8895501250869e-06
129024 63 1.8597778228646e-06 1.8597841752001e-06 1.85981028308204e-06
129536 63.25 1.83053903805092e-06 1.83054604610041e-06 1.83057081939766e-06
130048 63.5 1.81262839344298e-06 1.81263486200233e-06 1.81265946089706e-06
130560 63.75 1.80989808691966e-06 1.80990638683318e-06 1.8099273403376e-06
131072 64 1.81736395550037e-06 1.81737700336879e-06 1.81739383279046e-06
131584 64.25 1.82720644401773e-06 1.82722295815029e-06 1.82723847435926e-06
132096 64.5 1.83357168139402e-06 1.83358889705404e-06 1.83360126691503e-06
132608 64.75 1.83408344445696e-06 1.83409825240844e-06 1.83410468546827e-06
133120 65 1.83163063108239e-06 1.83164309341248e-06 1.83164491425359e-06
133632 65.25 1.82927551913209e-06 1.82928617062905e-06 1.82928822426835e-06
134144 65.5 1.82515835448248e-06 1.82516708681731e-06 1.82517646409166e-06
134656 65.75 1.81681107472827e-06 1.81681918691933e-06 1.81683819874115e-06
135168 66 1.80392184180599e-06 1.80393142272513e-06 1.80395348463491e-06
135680 66.25 1.78876846493679e-06 1.78878262704387e-06 1.78880027040814e-06
136192 66.5 1.77781123700312e-06 1.77783250176466e-06 1.77783959896534e-06
136704 66.75 1.77570489683579e-06 1.7757338471859e-06 1.77572802867461e-06
137216 67 1.77958152807952e-06 1.77961702507028e-06 1.77960490843007e-06
137728 67.25 1.78176791789695e-06 1.781807938353e-06 1.78179479197787e-06
138240 67.5 1.77930620087006e-06 1.77934919993565e-06 1.77933611618137e-06
138752 67.75 1.77327381627772e-06 1.77331684753425e-06 1.77330662564745e-06
139264 68 1.76217944000773e-06 1.76221717300916e-06 1.76221315094085e-06
139776 68.25 1.74438603721169e-06 1.74441422873212e-06 1.74441452405143e-06
140288 68.5 1.72090769079623e-06 1.72092946829086e-06 1.72093046915342e-06
140800 68.75 1.69559583496121e-06 1.69561481801328e-06 1.69561690070942e-06
141312 69 1.67198884786388e-06 1.672005033544e-06 1.67200718268548e-06
141824 69.25 1.65309763919457e-06 1.65311732753471e-06 1.65311692946636e-06
142336 69.5 1.64154806826521e-06 1.64157680625139e-06 1.64157199665716e-06
142848 69.75 1.63804940956503e-06 1.63808468047139e-06 1.63807477903632e-06
143360 70 1.63876545270581e-06 1.63879927905909e-06 1.63878573097558e-06
143872 70.25 1.63743222497489e-06 1.63745872604821e-06 1.63744553464846e-06
144384 70.5 1.63166969981598e-06 1.6316904556735e-06 1.63167817009218e-06
144896 70.75 1.62173022292498e-06 1.62175200379816e-06 1.6217369696013e-06
145408 71 1.60661496785846e-06 1.60664053667509e-06 1.60662517289527e-06
145920 71.25 1.58596446211122e-06 1.58599044457722e-06 1.58598335051755e-06
146432 71.5 1.5612150542442e-06 1.56124347135752e-06 1.56124533456829e-06
146944 71.75 1.53464360035315e-06 1.53467720508776e-06 1.53468462586156e-06
147456 72 1.51127147055443e-06 1.51130520708197e-06 1.51131780822136e-06
147968 72.25 1.49675309556475e-06 1.49678209516653e-06 1.49679827243981e-06
148480 72.5 1.49101832854984e-06 1.49104734819042e-06 1.49106190140281e-06
148992 72.75 1.48768401322069e-06 1.4877221170303e-06 1.48772467959903e-06
149504 73 1.48002727228316e-06 1.48007901392617e-06 1.48006970501499e-06
150016 73.25 1.4662161574655e-06 1.46627452344541e-06 1.46626891616135e-06
150528 73.5 1.45201125096478e-06 1.45206369980829e-06 1.45207036283391e-06
151040 73.75 1.44300597899734e-06 1.44305275012613e-06 1.44306310403077e-06
151552 74 1.43881225422093e-06 1.43885971278395e-06 1.4388670995265e-06
152064 74.25 1.43414669221196e-06 1.4341913622489e-06 1.43420080439501e-06
152576 74.5 1.42286728531719e-06 1.42290389397381e-06 1.42291624866766e-06
153088 74.75 1.40226420250794e-06 1.40229543522927e-06 1.4023068547282e-06
153600 75 1.37560271253055e-06 1.37562992007533e-06 1.37564510620354e-06
154112 75.25 1.35123640042555e-06 1.35126054897149e-06 1.35128314049928e-06
154624 75.5 1.33319220054e-06 1.33321484210918e-06 1.33323951471762e-06
155136 75.75 1.31927729845604e-06 1.31929921722873e-06 1.31931949191461e-06
155648 76 1.30651898427853e-06 1.30654055514281e-06 1.30655337214516e-06
156160 76.25 1.29255285679572e-06 1.29257287832955e-06 1.29258192860553e-06
156672 76.5 1.27711859195876e-06 1.27714099702356e-06 1.27714712386133e-06
157184 76.75 1.26139047979923e-06 1.26142378554128e-06 1.26142614299911e-06
157696 77 1.24482021678978e-06 1.24486162068822e-06 1.24486700558458e-06
158208 77.25 1.22727125240321e-06 1.22730921109083e-06 1.22732021751571e-06
158720 77.5 1.21061760166294e-06 1.2106505260756e-06 1.21066085782282e-06
159232 77.75 1.19557404852507e-06 1.19561108269386e-06 1.19562330771299e-06
159744 78 1.18257808055894e-06 1.18262516834763e-06 1.18264112971137e-06
160256 78.25 1.170089820276e-06 1.17014419099467e-06 1.17015802852691e-06
160768 78.5 1.15501685709964e-06 1.15507875422893e-06 1.15508773600109e-06
161280 78.75 1.13601364205161e-06 1.13608634062558e-06 1.13609052239573e-06
161792 79 1.11388818281583e-06 1.11397870261169e-06 1.11396961534824e-06
162304 79.25 1.09045445632371e-06 1.09056595849401e-06 1.0905388661913e-06
162816 79.5 1.06858243313369e-06 1.06869930194413e-06 1.06866502035595e-06
163328 79.75 1.05357392467092e-06 1.05367835550232e-06 1.05364577126748e-06
163840 80 1.04492409930463e-06 1.04501149075122e-06 1.04498198677861e-06
164352 80.25 1.03556038798737e-06 1.03563926339885e-06 1.03561363147259e-06
164864 80.5 1.02114762621219e-06 1.02123821695193e-06 1.02120819927041e-06
165376 80.75 1.00231831712501e-06 1.00243139007514e-06 1.0023814015229e-06
165888 81 9.82811764320048e-07 9.82928577337797e-07 9.82865497172428e-07
166400 81.25 9.66048075266229e-07 9.66150037271407e-07 9.66093529190106e-07
166912 81.5 9.53952312574603e-07 9.54049866910025e-07 9.54000356208329e-07
167424 81.75 9.45183163906125e-07 9.4528448957722e-07 9.45233116577487e-07
167936 82 9.36592325108223e-07 9.36697363550886e-07 9.36635904001302e-07
168448 82.25 9.26272532172332e-07 9.26387482738886e-07 9.26310147320858e-07
168960 82.5 9.13150688603977e-07 9.13277281936456e-07 9.13179125302271e-07
169472 82.75 8.98135259664229e-07 8.9828917089179e-07 8.9815856162899e-07
169984 83 8.85705632093312e-07 8.85897978565653e-07 8.85738588172169e-07
170496 83.25 8.77809698712417e-07 8.78014759833537e-07 8.77847409149768e-07
171008 83.5 8.73951116214106e-07 8.74131413781241e-07 8.73978391343687e-07
171520 83.75 8.74665768052632e-07 8.74806989641215e-07 8.74677457476657e-07
172032 84 8.75440805488525e-07 8.7555896167896e-07 8.75443677434968e-07
172544 84.25 8.68122727191668e-07 8.68257548344027e-07 8.68126383971974e-07
