# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 12:06:04+0100
# parameter filename: "./TOV_K_105_res_1_0.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-11.06.00-4523
# Run ID: run-TOV_K_105_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-11.06.00-4523
#
# ADMBASE::alp (admbase-lapse)
# 1:iteration 2:time 3:data
# data columns: 3:alp
0 0 0.66986122441249
512 0.25 0.669849944817828
1024 0.5 0.669816656544623
1536 0.75 0.66976243503879
2048 1 0.669688035309578
2560 1.25 0.669594143786026
3072 1.5 0.669481913550618
3584 1.75 0.669353334596471
4096 2 0.669211197976301
4608 2.25 0.669058696270362
5120 2.5 0.668898947346694
5632 2.75 0.66873471428831
6144 3 0.668568450722865
6656 3.25 0.668402565418553
7168 3.5 0.668239643166094
7680 3.75 0.668082418590672
8192 4 0.667933503469246
8704 4.25 0.667795096656272
9216 4.5 0.667668873412787
9728 4.75 0.667556096405539
10240 5 0.667457833189858
10752 5.25 0.667375084586957
11264 5.5 0.667308704968617
11776 5.75 0.667259172900165
12288 6 0.667226403965746
12800 6.25 0.667209773627505
13312 6.5 0.667208350149039
13824 6.75 0.667221161505427
14336 7 0.667247288600703
14848 7.25 0.667285727761479
15360 7.5 0.667335177081885
15872 7.75 0.66739399541593
16384 8 0.667460476414948
16896 8.25 0.667533334995743
17408 8.5 0.667612061174454
17920 8.75 0.667696709690369
18432 9 0.667786956609436
18944 9.25 0.667880980248715
19456 9.5 0.667975367771429
19968 9.75 0.668066790852932
20480 10 0.66815455256987
20992 10.25 0.668241643011928
21504 10.5 0.668332703833484
22016 10.75 0.668430298545085
22528 11 0.668533021782002
23040 11.25 0.66863730801234
23552 11.5 0.668740820477017
24064 11.75 0.668843854605389
24576 12 0.668948048841137
25088 12.25 0.66905478181292
25600 12.5 0.669164872329404
26112 12.75 0.669278593555954
26624 13 0.669395082391671
27136 13.25 0.669512348382903
27648 13.5 0.669628828784217
28160 13.75 0.669744773051885
28672 14 0.669861511509544
29184 14.25 0.669979814242643
29696 14.5 0.670099825926624
30208 14.75 0.670222143655059
30720 15 0.670347571017691
31232 15.25 0.670475628005107
31744 15.5 0.670604491095431
32256 15.75 0.670732932959455
32768 16 0.670861571705673
33280 16.25 0.670991867447002
33792 16.5 0.671124666244157
34304 16.75 0.671260071173204
34816 17 0.671397833982024
35328 17.25 0.671537206731251
35840 17.5 0.671677048463703
36352 17.75 0.671816826581798
36864 18 0.671957251903074
37376 18.25 0.672099502588004
37888 18.5 0.672244110256834
38400 18.75 0.672390809531002
38912 19 0.672538895224715
39424 19.25 0.672687325692267
39936 19.5 0.672835125844217
40448 19.75 0.672982460190942
40960 20 0.673131092544747
41472 20.25 0.673283158746591
41984 20.5 0.673439504094837
42496 20.75 0.673599658535218
43008 21 0.673763492576368
43520 21.25 0.673932637530718
44032 21.5 0.67411020010529
44544 21.75 0.674299057967296
45056 22 0.6745001402353
45568 22.25 0.674711994641698
46080 22.5 0.674931835811284
46592 22.75 0.6751569226846
47104 23 0.6753849506347
47616 23.25 0.675613518767877
48128 23.5 0.675839854922298
48640 23.75 0.676061393781049
49152 24 0.676276646480191
49664 24.25 0.676485735698566
50176 24.5 0.676690503068785
50688 24.75 0.676894039245522
51200 25 0.677099389927121
51712 25.25 0.677307986864813
52224 25.5 0.677519080262109
52736 25.75 0.677730691911634
53248 26 0.67794109955132
53760 26.25 0.67814950703425
54272 26.5 0.678355644730305
54784 26.75 0.678559168271665
55296 27 0.678759781901429
55808 27.25 0.678958080303071
56320 27.5 0.679156033435184
56832 27.75 0.679356037395397
57344 28 0.679558984222554
57856 28.25 0.679763316341064
58368 28.5 0.679966301689221
58880 28.75 0.68016622923609
59392 29 0.68036310720375
59904 29.25 0.680557378434281
60416 29.5 0.680748602478327
60928 29.75 0.680935800393944
61440 30 0.681118844182153
61952 30.25 0.681299095076942
62464 30.5 0.681478603016562
62976 30.75 0.681658712107833
63488 31 0.681839209056307
64000 31.25 0.682018553419581
64512 31.5 0.682195068172202
65024 31.75 0.68236832002662
65536 32 0.682539532120252
66048 32.25 0.682710533646869
66560 32.5 0.682882236864191
67072 32.75 0.683054223571076
67584 33 0.683225754089172
68096 33.25 0.683396846820273
68608 33.5 0.683568097568577
69120 33.75 0.683739531616647
69632 34 0.683909996549665
70144 34.25 0.684078056930029
70656 34.5 0.684243682441001
71168 34.75 0.684408930596603
71680 35 0.684576539256794
72192 35.25 0.684747488786775
72704 35.5 0.684920030067133
73216 35.75 0.685091399067443
73728 36 0.685260437418335
74240 36.25 0.685428225348344
74752 36.5 0.685596286444417
75264 36.75 0.685764887898512
75776 37 0.685933497900843
76288 37.25 0.68610232984545
76800 37.5 0.686272520905289
77312 37.75 0.686444612016796
77824 38 0.686617419774316
78336 38.25 0.686788830082516
78848 38.5 0.686957591207171
79360 38.75 0.68712419869382
79872 39 0.68729029208078
80384 39.25 0.687457469378897
80896 39.5 0.687626436701888
81408 39.75 0.68779669584781
81920 40 0.68796678005051
82432 40.25 0.688135119515129
82944 40.5 0.688301118037179
83456 40.75 0.688465456236673
83968 41 0.688629248628608
84480 41.25 0.688793058841643
84992 41.5 0.688956907907963
85504 41.75 0.689120866131216
86016 42 0.689284959921261
86528 42.25 0.689448497941377
87040 42.5 0.689610325143148
87552 42.75 0.689770297549749
88064 43 0.689930050519456
88576 43.25 0.69009161948278
89088 43.5 0.69025533337313
89600 43.75 0.69041946956864
90112 44 0.690581937008164
90624 44.25 0.690741983127629
91136 44.5 0.690900309865022
91648 44.75 0.691057821579352
92160 45 0.691214349300246
92672 45.25 0.691368681933145
93184 45.5 0.691520166774199
93696 45.75 0.69167027164647
94208 46 0.691821864847081
94720 46.25 0.691976418352576
95232 46.5 0.692132376683043
95744 46.75 0.692286947939335
96256 47 0.692439169742526
96768 47.25 0.692590349574458
97280 47.5 0.692741564883575
97792 47.75 0.69289180458239
98304 48 0.693039157985017
98816 48.25 0.693183221073727
99328 48.5 0.693325580131587
99840 48.75 0.693468120850575
100352 49 0.69361149766114
100864 49.25 0.693755148426763
101376 49.5 0.693897949069252
101888 49.75 0.694038474864192
102400 50 0.694175348796048
102912 50.25 0.694308262412237
103424 50.5 0.694438688835524
103936 50.75 0.694568956732416
104448 51 0.694700272662376
104960 51.25 0.694831779150938
105472 51.5 0.694961606600604
105984 51.75 0.695088656140031
106496 52 0.695213277687789
107008 52.25 0.69533639526345
107520 52.5 0.695458227707577
108032 52.75 0.695578059608396
108544 53 0.695695312053161
109056 53.25 0.695810601106993
109568 53.5 0.695925391239783
110080 53.75 0.6960405698334
110592 54 0.69615560111208
111104 54.25 0.696269078756519
111616 54.5 0.696379843701389
112128 54.75 0.69648762056383
112640 55 0.696593024535957
113152 55.25 0.696697133753042
113664 55.5 0.69680070823081
114176 55.75 0.696903546434673
114688 56 0.697004765049619
115200 56.25 0.697103872573041
115712 56.5 0.697201391580945
116224 56.75 0.69729821074431
116736 57 0.697394393638379
117248 57.25 0.697488853895731
117760 57.5 0.697580348476648
118272 57.75 0.697668762177506
118784 58 0.697755225929761
119296 58.25 0.697840819937412
119808 58.5 0.697925328075101
120320 58.75 0.698007608584897
120832 59 0.698087143359084
121344 59.25 0.698164708181893
121856 59.5 0.698241257033269
122368 59.75 0.69831660260833
122880 60 0.698389770728489
123392 60.25 0.698460536923266
123904 60.5 0.698529991406168
124416 60.75 0.698599353316204
124928 61 0.698668646612476
125440 61.25 0.69873688112941
125952 61.5 0.698803161845887
126464 61.75 0.698867029501177
126976 62 0.69892789370025
127488 62.25 0.698985018685674
128000 62.5 0.699038452977186
128512 62.75 0.699089343300406
129024 63 0.699138780791589
129536 63.25 0.699186788335176
130048 63.5 0.69923304368212
130560 63.75 0.699278188050227
131072 64 0.699323619522291
131584 64.25 0.699370146760664
132096 64.5 0.699417557606709
132608 64.75 0.699465315518044
133120 65 0.699512765979751
133632 65.25 0.699558599155812
134144 65.5 0.699601128026095
134656 65.75 0.699639634600551
135168 66 0.699674858224528
135680 66.25 0.699707740993968
136192 66.5 0.699738288749388
136704 66.75 0.699766219311586
137216 67 0.699792213102537
137728 67.25 0.69981771457964
138240 67.5 0.699843579392553
138752 67.75 0.699869507510561
139264 68 0.69989477818314
139776 68.25 0.699918937127421
140288 68.5 0.699941602381788
140800 68.75 0.699962140175936
141312 69 0.699979948470207
