# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 12:06:04+0100
# parameter filename: "./TOV_K_105_res_1_0.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-11.06.00-4523
# Run ID: run-TOV_K_105_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-11.06.00-4523
#
# HYDROBASE::vel[0] (hydrobase-vel)
# 1:iteration 2:time 3:data
# data columns: 3:vel[0] 4:vel[1] 5:vel[2]
0 0 0 0 0
512 0.25 0.0235451611234831 0.0235451611234831 0.0235451611234831
1024 0.5 0.0226210404945781 0.0226210404945781 0.0226210404945781
1536 0.75 0.0217159795844851 0.0217159795844851 0.0217159795844851
2048 1 0.0208329202350884 0.0208329202350884 0.0208329202350883
2560 1.25 0.0199727900917339 0.0199727900917339 0.0199727900917339
3072 1.5 0.0191353076639545 0.0191353076639545 0.0191353076639545
3584 1.75 0.0183193844020384 0.0183193844020384 0.0183193844020384
4096 2 0.017523840164706 0.017523840164706 0.017523840164706
4608 2.25 0.0167475302865903 0.0167475302865903 0.0167475302865903
5120 2.5 0.0159902420499583 0.0159902420499583 0.0159902420499583
5632 2.75 0.0152518579942566 0.0152518579947329 0.0152518579942567
6144 3 0.0145319691095074 0.0145319691118228 0.0145319691095073
6656 3.25 0.0138300420672735 0.0138300420716968 0.0138300420672733
7168 3.5 0.0131371446604405 0.0131371446673092 0.0131371446604403
7680 3.75 0.0124321664079542 0.0124321664357128 0.0124321664079536
8192 4 0.0116811907915214 0.0116811908680367 0.0116811907915198
8704 4.25 0.0108710604251836 0.0108710605510316 0.0108710604251839
9216 4.5 0.010015852858503 0.0100158530332556 0.0100158528585124
9728 4.75 0.00912826441947197 0.00912826464156107 0.00912826441949544
10240 5 0.00878985118085631 0.0087898511809112 0.00878985118086933
10752 5.25 0.00908123213128586 0.00908123213138497 0.00908123213130937
11264 5.5 0.00936119670361987 0.00936119670378242 0.00936119670366956
11776 5.75 0.00962916863022295 0.00962916863045316 0.00962916863030648
12288 6 0.00988483349716944 0.00988483349744746 0.00988483349725166
12800 6.25 0.0101280841867257 0.0101280841870095 0.010128084186734
13312 6.5 0.0103589109071999 0.0103589109074714 0.0103589109071095
13824 6.75 0.0105768323061776 0.0105768323064802 0.0105768323060495
