# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Jan 13 2025 at 12:06:04+0100
# parameter filename: "./TOV_K_105_res_1_0.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_K_105_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-11.06.00-4523
# Run ID: run-TOV_K_105_res_1_0-vlab1557-p0003.laboratori.local-es858465-2025.01.13-11.06.00-4523
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
0 0 1.3221738133802e-05
512 0.25 1.7848898500469e-05
1024 0.5 2.38858533230316e-05
1536 0.75 2.87119042119326e-05
2048 1 3.25367638093583e-05
2560 1.25 3.54172545302439e-05
3072 1.5 3.72600958298017e-05
3584 1.75 3.81306368376049e-05
4096 2 3.830677377083e-05
4608 2.25 3.81715152360693e-05
5120 2.5 3.80691965312835e-05
5632 2.75 3.82062793717453e-05
6144 3 3.86141972153801e-05
6656 3.25 3.91808052296166e-05
7168 3.5 3.97334962208334e-05
7680 3.75 4.01247074013542e-05
8192 4 4.02925219992076e-05
8704 4.25 4.02793047386181e-05
9216 4.5 4.01963083063806e-05
9728 4.75 4.01683859450316e-05
10240 5 4.02781250863661e-05
10752 5.25 4.05294682513673e-05
11264 5.5 4.0852078290745e-05
11776 5.75 4.11467167826287e-05
12288 6 4.13463514650192e-05
12800 6.25 4.14406412275665e-05
13312 6.5 4.14677744499186e-05
13824 6.75 4.14908778926472e-05
14336 7 4.1571536381049e-05
14848 7.25 4.17429164285223e-05
15360 7.5 4.19864622905197e-05
15872 7.75 4.22443577447798e-05
16384 8 4.24567548176938e-05
16896 8.25 4.25962112646019e-05
17408 8.5 4.26805674093156e-05
17920 8.75 4.27511020108057e-05
18432 9 4.28448950944438e-05
18944 9.25 4.29819208930218e-05
19456 9.5 4.31644401432115e-05
19968 9.75 4.33730119492287e-05
20480 10 4.35714297402186e-05
20992 10.25 4.37280059340854e-05
21504 10.5 4.38320286314542e-05
22016 10.75 4.39022181869109e-05
22528 11 4.39793163430786e-05
23040 11.25 4.40974879284323e-05
23552 11.5 4.42580232492744e-05
24064 11.75 4.44333478079473e-05
24576 12 4.45970385678385e-05
25088 12.25 4.47354011305328e-05
25600 12.5 4.48401535918581e-05
26112 12.75 4.49171912246604e-05
26624 13 4.499020593619e-05
27136 13.25 4.50838115559378e-05
27648 13.5 4.52061683660157e-05
28160 13.75 4.5346187327297e-05
28672 14 4.5485328354863e-05
29184 14.25 4.56089915667405e-05
29696 14.5 4.57143064778777e-05
30208 14.75 4.58124454884711e-05
30720 15 4.59132658143204e-05
31232 15.25 4.60162556332965e-05
31744 15.5 4.61219280805908e-05
32256 15.75 4.62403913872119e-05
32768 16 4.63786719473985e-05
33280 16.25 4.65268015424067e-05
33792 16.5 4.6666248913888e-05
34304 16.75 4.67882998530842e-05
34816 17 4.68974164757967e-05
35328 17.25 4.6998345180418e-05
35840 17.5 4.70959439454583e-05
