# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 11 2024 at 13:32:44+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-12.32.42-5424
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-12.32.42-5424
#
# HYDROBASE::vel[0] (hydrobase-vel)
# 1:iteration 2:time 3:data
# data columns: 3:vel[0] 4:vel[1] 5:vel[2]
72704 71 0.00521998329399178 0.00521998329399134 0.00521998329399165
73216 71.5 0.00508675651562534 0.00508675651562496 0.00508675651562498
73728 72 0.00495029627603059 0.00495029627603056 0.0049502962760305
74240 72.5 0.00481092227329526 0.00481092227329533 0.00481092227329532
74752 73 0.00466919088895816 0.00466919088895759 0.00466919088895808
75264 73.5 0.00452572141356919 0.00452572141356843 0.00452572141356888
75776 74 0.00438082797366546 0.00438082797366521 0.00438082797366516
76288 74.5 0.00423457010866304 0.00423457010866297 0.00423457010866272
76800 75 0.00408750216804048 0.00408750216804019 0.00408750216804007
77312 75.5 0.00394032991992217 0.00394032991992213 0.00394032991992216
77824 76 0.00379373891393123 0.00379373891393123 0.0037937389139318
78336 76.5 0.00364793150330646 0.00364793150330624 0.00364793150330623
78848 77 0.00350263536388317 0.00350263536388248 0.00350263536388257
79360 77.5 0.00335764332340623 0.00335764332340608 0.003357643323406
79872 78 0.00321301532539642 0.00321301532539659 0.00321301532539703
80384 78.5 0.00306885838345318 0.00306885838345282 0.00306885838345302
80896 79 0.00292433358815517 0.00292433358815461 0.00292433358815471
81408 79.5 0.0027795374937365 0.00277953749373651 0.00277953749373626
81920 80 0.00263480501835638 0.00263480501835649 0.00263480501835637
82432 80.5 0.0024906797870512 0.00249067978705102 0.00249067978705131
82944 81 0.00234768951420968 0.00234768951420931 0.00234768951420975
83456 81.5 0.00220619791126782 0.00220619791126803 0.00220619791126794
83968 82 0.0020659209580991 0.00206592095809967 0.00206592095809921
84480 82.5 0.00194273628721203 0.00194273628721162 0.00194273628721113
84992 83 0.00182265566413919 0.00182265566413894 0.00182265566413903
85504 83.5 0.00174129426497554 0.00174129426497592 0.00174129426497568
86016 84 0.00171980162914377 0.00171980162914444 0.0017198016291437
86528 84.5 0.00169992752483925 0.00169992752483992 0.00169992752483943
87040 85 0.00168199001323023 0.00168199001323045 0.00168199001323027
87552 85.5 0.00166581896151876 0.00166581896151865 0.00166581896151852
88064 86 0.00165067369993758 0.00165067369993762 0.00165067369993756
88576 86.5 0.00163585864568317 0.00163585864568327 0.00163585864568324
89088 87 0.00162120710875797 0.00162120710875813 0.00162120710875851
89600 87.5 0.00160677811861122 0.00160677811861146 0.00160677811861155
90112 88 0.0015924601318917 0.00159246013189168 0.00159246013189187
90624 88.5 0.00157798879910105 0.00157798879910101 0.00157798879910112
91136 89 0.0015632483180196 0.00156324831802001 0.0015632483180199
91648 89.5 0.00154836902306777 0.00154836902306824 0.00154836902306785
92160 90 0.00153340968703837 0.00153340968703864 0.00153340968703876
92672 90.5 0.00151818601343174 0.00151818601343166 0.0015181860134319
93184 91 0.00150255206511123 0.0015025520651113 0.00150255206511115
93696 91.5 0.00148659131637258 0.00148659131637248 0.00148659131637222
94208 92 0.00147052519907484 0.00147052519907483 0.00147052519907495
94720 92.5 0.00145453732568141 0.00145453732568178 0.00145453732568165
95232 93 0.00143869721668077 0.00143869721668089 0.00143869721668088
95744 93.5 0.00142301825071066 0.00142301825071049 0.00142301825071078
96256 94 0.00140751467771837 0.00140751467771831 0.00140751467771875
96768 94.5 0.00139218009899988 0.00139218009900002 0.00139218009900016
97280 95 0.00137683625925929 0.00137683625925945 0.00137683625925939
97792 95.5 0.00136157544203034 0.00136157544203056 0.00136157544203058
98304 96 0.00134665210871456 0.00134665210871489 0.00134665210871473
98816 96.5 0.0013322587174052 0.00133225871740566 0.00133225871740597
99328 97 0.00131846029293044 0.00131846029293039 0.00131846029293036
99840 97.5 0.00130537811960425 0.00130537811960323 0.0013053781196038
100352 98 0.00129342895113705 0.0012934289511366 0.00129342895113686
100864 98.5 0.00128320440399274 0.0012832044039932 0.00128320440399349
101376 99 0.00127509662111073 0.00127509662111098 0.00127509662111155
101888 99.5 0.00126918832895411 0.00126918832895332 0.00126918832895419
102400 100 0.0012653967623953 0.0012653967623948 0.00126539676239484
102912 100.5 0.00126363854865927 0.00126363854865986 0.0012636385486593
103424 101 0.00126382076023598 0.00126382076023659 0.00126382076023657
103936 101.5 0.0012657851494188 0.00126578514941922 0.00126578514941933
104448 102 0.00126932526813812 0.00126932526813848 0.00126932526813834
104960 102.5 0.00127424290720155 0.00127424290720167 0.00127424290720161
105472 103 0.00128036137886561 0.00128036137886571 0.00128036137886581
105984 103.5 0.00128754583461304 0.00128754583461326 0.00128754583461351
106496 104 0.00129554299494689 0.00129554299494711 0.00129554299494719
107008 104.5 0.00130399382244966 0.00130399382244997 0.00130399382244995
107520 105 0.00131294399749509 0.00131294399749531 0.00131294399749534
108032 105.5 0.00133812930303317 0.00133812930303393 0.00133812930303344
108544 106 0.00139780121306667 0.0013978012130666 0.00139780121306637
109056 106.5 0.00148547740215908 0.00148547740215964 0.00148547740215956
109568 107 0.0015756181690639 0.00157561816906393 0.00157561816906424
110080 107.5 0.00166939634338907 0.00166939634338851 0.00166939634338881
110592 108 0.00176353614959442 0.00176353614959403 0.00176353614959423
111104 108.5 0.00186085939942295 0.00186085939942297 0.00186085939942276
111616 109 0.00195932888346127 0.0019593288834613 0.00195932888346136
112128 109.5 0.00205839936071671 0.00205839936071672 0.00205839936071705
112640 110 0.00215761737810229 0.002157617378102 0.00215761737810241
113152 110.5 0.0022566908630522 0.00225669086305222 0.00225669086305218
113664 111 0.00235659606436865 0.00235659606436856 0.00235659606436845
114176 111.5 0.00245731196878334 0.00245731196878342 0.0024573119687835
114688 112 0.00255581189167967 0.00255581189167966 0.00255581189167992
115200 112.5 0.0026530520087003 0.00265305200870013 0.00265305200870046
115712 113 0.00274895803443683 0.00274895803443649 0.0027489580344367
116224 113.5 0.0028434481629535 0.00284344816295311 0.00284344816295325
116736 114 0.00293643671157895 0.00293643671157866 0.0029364367115791
117248 114.5 0.00302636979805444 0.00302636979805465 0.0030263697980547
117760 115 0.00311957538724937 0.00311957538724931 0.00311957538724927
118272 115.5 0.00320823332599861 0.00320823332599852 0.00320823332599877
118784 116 0.00329389460768799 0.00329389460768777 0.00329389460768823
119296 116.5 0.00338274132091948 0.00338274132091901 0.00338274132091963
119808 117 0.00346621493319113 0.00346621493319071 0.00346621493319051
120320 117.5 0.00354595415479655 0.00354595415479659 0.00354595415479644
120832 118 0.00362835500564074 0.00362835500564101 0.00362835500564113
121344 118.5 0.00370496330952728 0.00370496330952708 0.00370496330952719
121856 119 0.00377907526917266 0.00377907526917253 0.00377907526917255
122368 119.5 0.00385057268902689 0.00385057268902685 0.00385057268902694
122880 120 0.00391938168344397 0.00391938168344353 0.00391938168344364
123392 120.5 0.00398551246071766 0.00398551246071726 0.00398551246071748
123904 121 0.0040474397491051 0.00404743974910504 0.00404743974910562
124416 121.5 0.00410648822203249 0.00410648822203257 0.00410648822203289
124928 122 0.00416235724748208 0.00416235724748188 0.00416235724748157
125440 122.5 0.00421463036998406 0.00421463036998379 0.00421463036998351
125952 123 0.00426336808730119 0.00426336808730105 0.0042633680873012
126464 123.5 0.00430632137555305 0.00430632137555315 0.00430632137555345
126976 124 0.00434861497521111 0.00434861497521117 0.00434861497521136
127488 124.5 0.00438578769128333 0.00438578769128309 0.00438578769128312
128000 125 0.00442028284863844 0.00442028284863802 0.00442028284863857
128512 125.5 0.00445234249641114 0.00445234249641075 0.00445234249641113
129024 126 0.00448202073529562 0.00448202073529565 0.00448202073529533
129536 126.5 0.00450788722145824 0.00450788722145825 0.00450788722145816
130048 127 0.00453085915586378 0.00453085915586374 0.0045308591558638
130560 127.5 0.00454952458574824 0.00454952458574801 0.00454952458574811
131072 128 0.00456708326153623 0.00456708326153637 0.00456708326153638
131584 128.5 0.00457980937255317 0.00457980937255343 0.00457980937255319
132096 129 0.00458879415845002 0.0045887941584499 0.00458879415844973
132608 129.5 0.00459266772131896 0.00459266772131842 0.00459266772131812
133120 130 0.00459302744008734 0.0045930274400871 0.00459302744008694
133632 130.5 0.00459079136930946 0.00459079136930967 0.00459079136930984
134144 131 0.00458644201835653 0.00458644201835676 0.00458644201835697
134656 131.5 0.00458026800140392 0.00458026800140377 0.0045802680014034
135168 132 0.00457244304074935 0.00457244304074923 0.00457244304074873
135680 132.5 0.00456302059008766 0.00456302059008762 0.00456302059008767
136192 133 0.00455218149974024 0.00455218149974016 0.00455218149974052
136704 133.5 0.00453981376981343 0.0045398137698135 0.00453981376981349
137216 134 0.00452609259656671 0.00452609259656679 0.00452609259656658
137728 134.5 0.00451160355600808 0.00451160355600784 0.00451160355600798
138240 135 0.0044967158987942 0.00449671589879399 0.00449671589879414
138752 135.5 0.00448169153728811 0.00448169153728814 0.00448169153728848
139264 136 0.00446672181324328 0.00446672181324308 0.00446672181324334
139776 136.5 0.00445199492305141 0.00445199492305109 0.00445199492305113
140288 137 0.00443776745083975 0.00443776745083973 0.00443776745083947
140800 137.5 0.0044242936522726 0.00442429365227258 0.00442429365227255
141312 138 0.0044118412554508 0.00441184125545099 0.00441184125545164
141824 138.5 0.00440053753424347 0.00440053753424311 0.00440053753424373
142336 139 0.00439046545845584 0.004390465458456 0.00439046545845606
142848 139.5 0.00438168532356472 0.00438168532356525 0.00438168532356503
143360 140 0.00437422396444742 0.00437422396444746 0.00437422396444773
143872 140.5 0.0043680974833975 0.00436809748339746 0.00436809748339784
144384 141 0.00436333114018213 0.00436333114018225 0.00436333114018241
144896 141.5 0.00435994449187786 0.00435994449187793 0.00435994449187768
145408 142 0.00435792949461842 0.0043579294946188 0.00435792949461861
145920 142.5 0.00435725494545017 0.00435725494545058 0.00435725494545043
146432 143 0.00435789108285413 0.00435789108285448 0.00435789108285458
146944 143.5 0.00435983064746721 0.00435983064746736 0.00435983064746768
147456 144 0.00436307173097706 0.00436307173097745 0.0043630717309773
147968 144.5 0.00436758563206614 0.00436758563206663 0.0043675856320662
148480 145 0.00437331687930785 0.00437331687930794 0.0043733168793078
148992 145.5 0.00438045893947128 0.00438045893947144 0.00438045893947149
149504 146 0.0043893808399004 0.00438938083990072 0.00438938083990074
150016 146.5 0.00440019247344669 0.0044001924734466 0.00440019247344665
150528 147 0.00441282873499855 0.0044128287349988 0.00441282873499873
151040 147.5 0.00442717863996148 0.00442717863996146 0.00442717863996113
151552 148 0.00444297851650921 0.00444297851650923 0.00444297851650916
152064 148.5 0.00445976316929114 0.00445976316929092 0.00445976316929127
152576 149 0.00447718661481531 0.00447718661481569 0.00447718661481566
153088 149.5 0.00449496282938073 0.0044949628293815 0.004494962829381
153600 150 0.00451280722250981 0.0045128072225102 0.00451280722250997
154112 150.5 0.00453046192617364 0.00453046192617378 0.00453046192617369
154624 151 0.00454772442607916 0.00454772442607928 0.0045477244260793
155136 151.5 0.00456436877360615 0.0045643687736064 0.0045643687736063
155648 152 0.00457992025902024 0.00457992025902067 0.00457992025902035
156160 152.5 0.00459410206147122 0.00459410206147168 0.00459410206147096
156672 153 0.00460669092129792 0.00460669092129804 0.00460669092129762
157184 153.5 0.00461722321731995 0.00461722321731986 0.00461722321731988
157696 154 0.00462557469464039 0.00462557469464065 0.00462557469464072
158208 154.5 0.00463183964567949 0.00463183964568034 0.00463183964568007
158720 155 0.0046358261978245 0.00463582619782479 0.00463582619782447
159232 155.5 0.00463800613960231 0.00463800613960224 0.00463800613960196
159744 156 0.00463902012174596 0.00463902012174597 0.00463902012174564
160256 156.5 0.00463796075479284 0.00463796075479288 0.00463796075479267
160768 157 0.00463479484401253 0.00463479484401266 0.00463479484401265
161280 157.5 0.00463123843878874 0.00463123843878897 0.00463123843878857
161792 158 0.00462805632153163 0.00462805632153122 0.00462805632153105
162304 158.5 0.00462563761812571 0.00462563761812564 0.00462563761812512
162816 159 0.00462417617126178 0.00462417617126171 0.00462417617126175
163328 159.5 0.0046237442791352 0.00462374427913551 0.00462374427913542
163840 160 0.00462434576460815 0.00462434576460828 0.00462434576460848
164352 160.5 0.00462596630071445 0.00462596630071447 0.00462596630071438
164864 161 0.00462858949626531 0.004628589496265 0.00462858949626526
165376 161.5 0.00463218679698579 0.00463218679698587 0.00463218679698581
165888 162 0.00463667781499737 0.00463667781499717 0.00463667781499711
166400 162.5 0.00464196359495327 0.00464196359495294 0.00464196359495323
166912 163 0.00464798646657099 0.00464798646657031 0.00464798646657099
167424 163.5 0.00465556034477039 0.00465556034476999 0.00465556034477047
167936 164 0.00466484986105849 0.00466484986105864 0.00466484986105843
168448 164.5 0.00467540616924831 0.00467540616924842 0.004675406169248
168960 165 0.00468706995508417 0.00468706995508388 0.00468706995508361
169472 165.5 0.00470046366187661 0.00470046366187594 0.0047004636618763
169984 166 0.00471531400910909 0.00471531400910872 0.00471531400910901
170496 166.5 0.004731298588515 0.00473129858851516 0.0047312985885151
171008 167 0.00474918176219749 0.0047491817621976 0.00474918176219776
171520 167.5 0.00476711167093856 0.00476711167093859 0.0047671116709387
172032 168 0.00478712213042736 0.00478712213042705 0.00478712213042699
172544 168.5 0.0048083091689467 0.00480830916894628 0.00480830916894646
173056 169 0.00483084818398802 0.00483084818398799 0.00483084818398819
173568 169.5 0.00485496453840802 0.00485496453840809 0.0048549645384082
174080 170 0.00488076662697786 0.00488076662697801 0.00488076662697779
174592 170.5 0.00490807867620976 0.00490807867620926 0.0049080786762098
175104 171 0.00493644849591637 0.00493644849591586 0.00493644849591654
175616 171.5 0.00496535251911889 0.00496535251911815 0.00496535251911896
176128 172 0.00499447014891498 0.0049944701489142 0.00499447014891498
176640 172.5 0.00502322229009253 0.00502322229009193 0.00502322229009269
177152 173 0.00505085762016714 0.0050508576201672 0.00505085762016743
177664 173.5 0.00507687892936386 0.00507687892936378 0.00507687892936422
178176 174 0.00510084278676249 0.00510084278676196 0.00510084278676304
178688 174.5 0.00512236661193914 0.00512236661193877 0.00512236661193961
179200 175 0.00514117234170917 0.00514117234170883 0.00514117234170906
179712 175.5 0.00515705314335625 0.00515705314335591 0.00515705314335621
180224 176 0.00516934785638445 0.00516934785638424 0.00516934785638502
180736 176.5 0.00517708413671168 0.00517708413671148 0.00517708413671208
181248 177 0.00517816630911866 0.00517816630911814 0.00517816630911862
181760 177.5 0.00517434495081813 0.00517434495081776 0.00517434495081835
182272 178 0.00516653155684746 0.00516653155684734 0.00516653155684791
182784 178.5 0.00515440528105728 0.00515440528105692 0.00515440528105739
183296 179 0.00513954665278896 0.00513954665278888 0.00513954665278897
183808 179.5 0.00512119118105045 0.00512119118105029 0.00512119118105076
184320 180 0.00509985618449014 0.00509985618448967 0.00509985618449056
184832 180.5 0.00507702855397742 0.00507702855397714 0.00507702855397763
185344 181 0.00505301437098503 0.00505301437098505 0.00505301437098512
185856 181.5 0.00502807466790853 0.00502807466790802 0.00502807466790846
186368 182 0.00500255971187348 0.00500255971187323 0.00500255971187356
186880 182.5 0.00497720681089452 0.00497720681089421 0.00497720681089468
187392 183 0.00495213571938407 0.00495213571938365 0.00495213571938406
187904 183.5 0.00492744453464971 0.00492744453464899 0.00492744453464936
188416 184 0.00490323608765178 0.00490323608765122 0.00490323608765137
188928 184.5 0.00487957891811217 0.00487957891811205 0.0048795789181123
189440 185 0.0048565088387062 0.00485650883870608 0.00485650883870671
189952 185.5 0.00483405584439804 0.0048340558443978 0.00483405584439814
190464 186 0.004812265501737 0.00481226550173655 0.00481226550173663
190976 186.5 0.00479120699609078 0.00479120699609071 0.00479120699609109
191488 187 0.00477093734902693 0.00477093734902687 0.00477093734902723
192000 187.5 0.00475143668195152 0.00475143668195104 0.00475143668195145
192512 188 0.00473266479722188 0.00473266479722164 0.00473266479722165
193024 188.5 0.00471462572101897 0.00471462572101861 0.00471462572101855
193536 189 0.0046973017092889 0.00469730170928829 0.00469730170928867
194048 189.5 0.00468063796829369 0.00468063796829323 0.00468063796829356
194560 190 0.004664620970431 0.00466462097043074 0.00466462097043094
195072 190.5 0.00464925076891475 0.00464925076891451 0.00464925076891459
195584 191 0.00463442134356173 0.00463442134356108 0.00463442134356151
196096 191.5 0.00461989630287015 0.00461989630286997 0.0046198963028698
196608 192 0.00460541435927106 0.00460541435927107 0.00460541435927067
197120 192.5 0.00459073428014646 0.00459073428014609 0.0045907342801458
197632 193 0.00457564148127781 0.00457564148127708 0.00457564148127751
198144 193.5 0.00455995411166684 0.00455995411166636 0.00455995411166685
198656 194 0.00454353934504229 0.00454353934504214 0.00454353934504208
199168 194.5 0.00452631053574689 0.00452631053574638 0.00452631053574687
199680 195 0.00450816239727556 0.00450816239727461 0.00450816239727533
200192 195.5 0.00448890154763274 0.00448890154763217 0.00448890154763245
200704 196 0.00446833175032174 0.00446833175032149 0.00446833175032162
201216 196.5 0.00444635263444872 0.00444635263444842 0.00444635263444894
201728 197 0.0044229252756605 0.00442292527566 0.00442292527566067
202240 197.5 0.00439808209935956 0.00439808209935943 0.00439808209935952
202752 198 0.00437165957783733 0.00437165957783674 0.00437165957783718
203264 198.5 0.00434313694429676 0.00434313694429605 0.00434313694429678
203776 199 0.00431240052877093 0.00431240052877028 0.00431240052877101
204288 199.5 0.00427965215452287 0.00427965215452233 0.0042796521545228
204800 200 0.00424538912742394 0.00424538912742331 0.00424538912742353
205312 200.5 0.00421013671506492 0.00421013671506443 0.00421013671506476
205824 201 0.00417451807267222 0.0041745180726721 0.00417451807267265
206336 201.5 0.00413905548223976 0.00413905548223949 0.00413905548223968
206848 202 0.00410404333646455 0.00410404333646451 0.00410404333646465
207360 202.5 0.00406972617002099 0.00406972617002061 0.00406972617002089
207872 203 0.00403629691478487 0.00403629691478458 0.0040362969147851
