# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 11 2024 at 13:32:44+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-12.32.42-5424
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-12.32.42-5424
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
6144 6 5110.66981124412 5110.66981124412 6.3725700378418 4.2264518737793 3.85235643386841 0 2.58550906181335 36 273023.338360686 273023.338360686 1153920 1153920 98851.7111934863 98851.7111934863 417792 417792 426.154353863785 336767.089369684 12375.5383078748 324391.551061809 1156 1017877 31381 986496 0 0 0 0 6.31461644172668 1731328368.54627 7934
6656 6.5 5155.93393270249 5155.93393270249 6.68457818031311 4.53846001625061 4.09419250488281 0 2.59154987335205 39 275441.448315928 275441.448315928 1250080 1250080 99727.2198894277 99727.2198894277 452608 452608 454.758536990565 393403.966701105 12574.1893606593 380829.777340446 1182 1019269 32773 986496 0 0 0 0 6.62198710441589 1731328368.85828 8573
7168 7 5232.16263115805 5232.16263115805 6.962482213974 4.8163640499115 4.34197950363159 0 2.65522146224976 42 279513.754784532 279513.754784532 1346240 1346240 101201.652314666 101201.652314666 487424 487424 473.191649490023 390971.54754178 12979.9522304465 377991.595311334 1280 1031070 34206 996864 0 0 0 0 6.89516711235046 1731328369.13618 9212
7680 7.5 5278.58104753022 5278.58104753022 7.26112914085388 5.11501097679138 4.60094237327576 0 2.66133975982666 45 281993.52973917 281993.52973917 1442400 1442400 102099.48763934 102099.48763934 522240 522240 489.439319023965 388042.6790258 13308.088150604 374734.590875196 1306 1032467 35603 996864 0 0 0 0 7.18929815292358 1731328369.43483 9851
8192 8 5285.22696347068 5285.22696347068 7.59526920318604 5.44915103912354 4.87335419654846 0 2.78625440597534 48 282348.569337412 282348.569337412 1538560 1538560 102228.034422331 102228.034422331 557056 557056 516.548090800548 405443.960339994 13531.6495592929 391912.310780702 1488 1272736 37024 1235712 0 0 0 0 7.51827955245972 1731328369.76897 10490
8704 8.5 5297.11811854592 5297.11811854592 7.92284417152405 5.77672600746155 5.13158965110779 0 2.79232239723206 51 282983.82126632 282983.82126632 1634720 1634720 102458.035786275 102458.035786275 591872 591872 540.975389007095 456401.947827394 13693.484316973 442708.463510421 1514 1274134 38422 1235712 0 0 0 0 7.84122133255005 1731328370.09654 11129
9216 9 5348.122466739 5314.66622313345 8.20431900024414 6.05820083618164 5.38239860534668 0 2.85804963111877 54 285708.58688979 285708.58688979 1730880 1730880 103444.573223325 103444.573223325 626688 626688 557.067450535621 453380.967908731 14054.6133305937 439326.354578138 1612 1285931 39851 1246080 0 0 0 0 8.11784625053406 1731328370.37802 11768
9728 9.5 5395.90234733561 5316.79120123749 8.48426103591919 6.33814287185669 5.62129855155945 0 2.86403751373291 57 288261.094288774 288261.094288774 1827040 1827040 104368.742291576 104368.742291576 661504 661504 570.737482215182 449578.018235138 14336.548321617 435241.469913521 1638 1287325 41245 1246080 0 0 0 0 8.39328265190125 1731328370.65796 12407
10240 10 5414.87174393039 5321.2048298125 8.79447507858276 6.64835691452026 5.87156987190247 0 2.98785090446472 60 289274.481609081 289274.481609081 1923200 1923200 104735.652575934 104735.652575934 696320 696320 594.613878010071 464760.881363945 14534.8538511967 450226.027512749 1820 1527610 42682 1484928 0 0 0 0 8.69862127304077 1731328370.96817 13046
10752 10.5 5427.9391597173 5324.62000642881 9.11008715629578 6.96396899223328 6.11727166175842 0 2.99388456344604 63 289972.57199912 289972.57199912 2019360 2019360 104988.405435954 104988.405435954 731136 731136 615.473958672734 510837.705428392 14673.4738844262 496164.231543966 1846 1529050 44122 1484928 0 0 0 0 9.00955128669739 1731328371.28379 13685
11264 11 5469.13219845534 5329.46504160639 9.38675498962402 7.24063682556152 6.36407923698425 0 3.05334854125977 66 292173.195668592 292173.195668592 2115520 2115520 105785.170345234 105785.170345234 765952 765952 629.905473101835 507618.456481812 15021.7898695703 492596.666612242 1944 1540900 45604 1495296 0 0 0 0 9.28150010108948 1731328371.56045 14324
11776 11.5 5505.84703436239 5334.94909803134 9.66539716720581 7.51927900314331 6.60274744033813 0 3.06374049186707 69 294134.583791271 294134.583791271 2211680 2211680 106495.316860201 106495.316860201 800768 800768 641.927799562873 503530.320973799 15294.2726649667 488236.048308833 1970 1542346 47050 1495296 0 0 0 0 9.55478382110596 1731328371.8391 14963
12288 12 5513.55872087971 5342.09996206764 9.98134803771973 7.83522987365723 6.85319590568542 0 3.19274210929871 72 294546.559222107 294546.559222107 2307840 2307840 106644.478014527 106644.478014527 835584 835584 661.732522150013 515805.156493683 15450.9748758824 500354.1816178 2152 1782678 48534 1734144 0 0 0 0 9.86593103408813 1731328372.15505 15602
12800 12.5 5529.67813910417 5347.94050762647 10.2840240001678 8.13790583610535 7.08615756034851 0 3.19894075393677 75 295407.694364587 295407.694364587 2404000 2404000 106956.263383917 106956.263383917 870400 870400 679.828267037575 557845.686670011 15564.1271881298 542281.559481881 2178 1784125 49981 1734144 0 0 0 0 10.1641955375671 1731328372.45772 16241
13312 13 5563.50191062948 5354.48867018867 10.5580861568451 8.41196799278259 7.33018898963928 0 3.25779461860657 78 297214.635403406 297214.635403406 2500160 2500160 107610.490289153 107610.490289153 905216 905216 692.711038851205 554368.341773728 15882.7860195991 538485.555754129 2276 1795981 51469 1744512 0 0 0 0 10.4335441589355 1731328372.73179 16880
13824 13.5 5598.58558815667 5361.21276587342 10.8268821239471 8.68076395988464 7.56414842605591 0 3.26382565498352 81 299088.883420636 299088.883420636 2596320 2596320 108289.086576257 108289.086576257 940032 940032 704.317364756198 550830.734718427 16152.7126881554 534678.022030272 2302 1797423 52911 1744512 0 0 0 0 10.6976900100708 1731328373.00058 17519
14336 14 5608.00820674856 5369.52365292099 11.133266210556 8.98714804649353 7.80998802185059 0 3.38233351707458 84 299592.260644967 299592.260644967 2692480 2692480 108471.340958977 108471.340958977 974848 974848 722.780298129564 562274.324897217 16307.3919553845 545966.932941833 2484 2037755 54395 1983360 0 0 0 0 10.999240398407 1731328373.30697 18158
14848 14.5 5624.37086691553 5376.77678282995 11.4271562099457 9.28103804588318 8.03985810279846 0 3.38838505744934 87 300466.390312554 300466.390312554 2788640 2788640 108787.831168073 108787.831168073 1009664 1009664 739.822690749399 601952.038321551 16423.4142494333 585528.624072118 2510 2039200 55840 1983360 0 0 0 0 11.2886655330658 1731328373.60086 18797
15360 15 5651.12174405894 5384.26413327974 11.7017431259155 9.55562496185303 8.28446102142334 0 3.4443633556366 90 301895.481615949 301895.481615949 2884800 2884800 109305.25257842 109305.25257842 1044480 1044480 751.474394409591 598287.158473801 16716.2084525909 581570.95002121 2608 2051053 57325 1993728 0 0 0 0 11.5584945678711 1731328373.87544 19436
15872 15.5 5682.42982182698 5391.65498329681 11.965861082077 9.81974291801453 8.51660108566284 0 3.45034027099609 93 303568.028703823 303568.028703823 2980960 2980960 109910.82037596 109910.82037596 1079296 1079296 762.482388319269 594992.839662285 16976.6848717914 578016.154790494 2634 2052493 58765 1993728 0 0 0 0 11.8182020187378 1731328374.13956 20075
16384 16 5685.3457330734 5400.63017739241 12.277428150177 10.1313099861145 8.76661777496338 0 3.5696120262146 96 303723.80316241 303723.80316241 3077120 3077120 109967.220579269 109967.220579269 1114112 1114112 778.737586997601 604891.968815257 17102.8889580362 587789.079857221 2816 2292821 60245 2232576 0 0 0 0 12.1214761734009 1731328374.45113 20714
16896 16.5 5695.69246519585 5408.38492570944 12.575052022934 10.4289338588715 9.00051975250244 0 3.57734608650208 99 304276.548585129 304276.548585129 3173280 3173280 110167.349371255 110167.349371255 1148928 1148928 793.950029064193 641778.231791725 17199.7328177927 624578.498973932 2842 2294263 61687 2232576 0 0 0 0 12.4180779457092 1731328374.74875 21353
17408 17 5716.43248996763 5416.05704470164 12.85209608078 10.7059779167175 9.24448680877686 0 3.63456463813782 102 305384.526797382 305384.526797382 3269440 3269440 110568.507539285 110568.507539285 1183744 1183744 803.856454884244 637423.2425462 17453.6639787039 619969.578567496 2940 2306111 63167 2242944 0 0 0 0 12.6903800964355 1731328375.02579 21992
17920 17.5 5743.33157857901 5423.42463687603 13.1153612136841 10.9692430496216 9.47387480735779 0 3.64257454872131 105 306821.535886754 306821.535886754 3365600 3365600 111088.795688782 111088.795688782 1218560 1218560 813.404107414534 633627.24517974 17685.3605407169 615941.884639023 2966 2307554 64610 2242944 0 0 0 0 12.9491703510284 1731328375.28906 22631
18432 18 5745.19124707927 5432.2440109071 13.4251160621643 11.2789978981018 9.72160220146179 0 3.76400685310364 108 306920.883510635 306920.883510635 3461760 3461760 111124.765810173 111124.765810173 1253376 1253376 827.862434250054 642289.482223993 17792.8320180501 624496.650205943 3148 2547889 66097 2481792 0 0 0 0 13.254020690918 1731328375.59881 23270
18944 18.5 5754.61093778146 5439.91692842397 13.719446182251 11.5733280181885 9.9502124786377 0 3.77031350135803 111 307424.104320592 307424.104320592 3557920 3557920 111306.963561 111306.963561 1288192 1288192 841.019753421275 676299.004106947 17864.9044593465 658434.0996476 3174 2549338 67546 2481792 0 0 0 0 13.5438556671143 1731328375.89315 23909
19456 19 5771.39659217091 5447.49778194119 13.9976689815521 11.8515508174896 10.1987946033478 0 3.82783770561218 114 308320.83127953 308320.83127953 3654080 3654080 111631.635418346 111631.635418346 1323008 1323008 850.778330166238 672475.250736649 18117.2087171075 654358.042019542 3272 2561184 69024 2492160 0 0 0 0 13.8172905445099 1731328376.17137 24548
19968 19.5 5792.82201151694 5454.69580093286 14.264564037323 12.1184458732605 10.4318082332611 0 3.83384108543396 117 309465.424793038 309465.424793038 3750240 3750240 112046.050640541 112046.050640541 1357824 1357824 859.433829963567 668557.33341644 18330.6747394506 650226.658676989 3298 2562626 70466 2492160 0 0 0 0 14.0796246528625 1731328376.43826 25187
20480 20 5794.55136975597 5463.06822140161 14.5715839862823 12.4254658222198 10.6783895492554 0 3.9553496837616 120 309557.810953186 309557.810953186 3846400 3846400 112079.500271902 112079.500271902 1392640 1392640 872.805110292634 676513.090368866 18429.338981279 658083.751387587 3480 2802958 71950 2731008 0 0 0 0 14.381716966629 1731328376.74528 25826
20992 20.5 5801.02355558672 5470.51138232954 14.8680109977722 12.7218928337097 10.9076952934265 0 3.96138572692871 123 309903.5695029 309903.5695029 3942560 3942560 112204.686728504 112204.686728504 1427456 1427456 884.272937169431 708074.86305269 18481.3548878655 689593.508164824 3506 2804408 73400 2731008 0 0 0 0 14.6737635135651 1731328377.04171 26465
21504 21 5816.7417780968 5477.6736675553 15.1430850028992 12.9969668388367 11.152266740799 0 4.01972699165344 126 310743.271878771 310743.271878771 4038720 4038720 112508.712081232 112508.712081232 1462272 1462272 893.049937614648 704046.34224595 18713.2049357462 685333.137310204 3604 2816258 74882 2741376 0 0 0 0 14.9438109397888 1731328377.31678 27104
22016 21.5 5836.41346397174 5484.49262460444 15.4076871871948 13.2615690231323 11.3811848163605 0 4.02758955955505 129 311794.177053068 311794.177053068 4134880 4134880 112889.206200911 112889.206200911 1497088 1497088 900.533432257396 699738.567250905 18905.4899238085 680833.077327096 3630 2817707 76331 2741376 0 0 0 0 15.2038350105286 1731328377.58139 27743
22528 22 5837.35971702091 5492.43953947183 15.7138960361481 13.5677778720856 11.6274526119232 0 4.14644908905029 132 311844.727993739 311844.727993739 4231040 4231040 112907.508837667 112907.508837667 1531904 1531904 912.774168825678 706941.391351327 18992.5546356296 687948.836715698 3812 3058035 77811 2980224 0 0 0 0 15.5010876655579 1731328377.88759 28382
23040 22.5 5842.90967417366 5499.54480677971 16.0090742111206 13.8629560470581 11.8577718734741 0 4.15239238739014 135 312141.219038077 312141.219038077 4327200 4327200 113014.857342239 113014.857342239 1566720 1566720 923.565591749606 736944.156597953 19043.1805660337 717900.976031919 3838 3059487 79263 2980224 0 0 0 0 15.7958016395569 1731328378.18277 29021
23552 23 5856.79501870072 5506.3315907593 16.2835431098938 14.1374249458313 12.1023066043854 0 4.21084976196289 138 312883.004999034 312883.004999034 4423360 4423360 113283.430761713 113283.430761713 1601536 1601536 931.781781505866 732990.347702738 19264.6361653741 713725.711537364 3936 3071342 80750 2990592 0 0 0 0 16.0656051635742 1731328378.45724 29660
24064 23.5 5874.38157419693 5512.80006534297 16.5476341247559 14.4015159606934 12.3300650119781 0 4.21867632865906 141 313822.517874876 313822.517874876 4519520 4519520 113623.593826245 113623.593826245 1636352 1636352 938.455279371402 728519.419086978 19439.8711218751 709079.547965103 3962 3072789 82197 2990592 0 0 0 0 16.3251683712006 1731328378.72133 30299
24576 24 5877.24920930592 5520.18330313085 16.8468730449677 14.7007548809052 12.569504737854 0 4.33854341506958 144 313975.713314921 313975.713314921 4615680 4615680 113679.060261775 113679.060261775 1671168 1671168 949.649342387591 735021.811138244 19516.4395502643 715505.37158798 4144 3313119 83679 3229440 0 0 0 0 16.619633436203 1731328379.02057 30938
25088 24.5 5881.56409659227 5526.99414475344 17.1421291828156 14.9960110187531 12.7984549999237 0 4.34475827217102 147 314206.224182396 314206.224182396 4711840 4711840 113762.519770531 113762.519770531 1705984 1705984 959.095877036165 763030.987235196 19549.8088540943 743481.178381102 4170 3314567 85127 3229440 0 0 0 0 16.9104743003845 1731328379.31583 31577
25600 25 5889.87472136839 5533.66533449211 17.4265789985657 15.2804608345032 13.0494029521942 0 4.4253396987915 150 314650.196225991 314650.196225991 4808000 4808000 113923.265721757 113923.265721757 1740800 1740800 965.919568966132 758453.844403192 19741.9521363858 738711.892266807 4268 3326421 86613 3239808 0 0 0 0 17.1796882152557 1731328379.60028 32216
26112 25.5 5890.30748465229 5540.33698741864 17.7310431003571 15.5849249362946 13.3005793094635 0 4.43155288696289 153 314673.315402314 314673.315402314 4904160 4904160 113931.636325363 113931.636325363 1775616 1775616 968.295917194433 751086.151937349 19829.0752721131 731257.076665236 4294 3327869 88061 3239808 0 0 0 0 17.4900364875793 1731328379.90474 32855
26624 26 5880.9396468358 5547.44338497154 18.0619421005249 15.9158239364624 13.5685064792633 0 4.55670166015625 156 314172.864688739 314172.864688739 5000320 5000320 113750.441524575 113750.441524575 1810432 1810432 977.870914453276 756446.355638599 19883.8945365628 736562.461102037 4476 3568202 89546 3478656 0 0 0 0 17.8149399757385 1731328380.23564 33494
27136 26.5 5883.9493060832 5553.37320282787 18.3597180843353 16.2135999202728 13.7976434230804 0 4.56316184997559 159 314333.647373867 314333.647373867 5096480 5096480 113808.655022552 113808.655022552 1845248 1845248 985.954929278326 782416.831165617 19900.594957608 762516.236208009 4502 3569653 90997 3478656 0 0 0 0 18.1081972122192 1731328380.53342 34133
27648 27 5895.97177393749 5558.92867052409 18.6319501399994 16.4858319759369 14.0392620563507 0 4.62079977989197 162 314975.914323238 314975.914323238 5192640 5192640 114041.196267449 114041.196267449 1880064 1880064 992.882581387345 778405.355401329 20093.8967156428 758311.458685686 4600 3581508 92484 3489024 0 0 0 0 18.375429391861 1731328380.80565 34772
28160 27.5 5910.61821144013 5564.26275079702 18.8956351280212 16.7495169639587 14.2696208953857 0 4.62728810310364 165 315758.359562269 315758.359562269 5288800 5288800 114324.490916389 114324.490916389 1914880 1914880 999.132248100929 774477.945771227 20259.7733787355 754218.172392492 4626 3582955 93931 3489024 0 0 0 0 18.6344139575958 1731328381.06933 35411
28672 28 5910.59766783046 5570.43313905061 19.2002310752869 17.0541129112244 14.5127151012421 0 4.75145697593689 168 315757.262076987 315757.262076987 5384960 5384960 114324.093557325 114324.093557325 1949696 1949696 1008.20989755945 779545.716800383 20313.7441082329 759231.97269215 4808 3823293 95421 3727872 0 0 0 0 18.9341959953308 1731328381.37393 36050
29184 28.5 5913.56647943891 5576.05050354179 19.4960541725159 17.3499360084534 14.7396051883698 0 4.75755476951599 171 315915.86259047 315915.86259047 5481120 5481120 114381.516971192 114381.516971192 1984512 1984512 1015.46342998717 804073.377586448 20322.3035340413 783751.074052407 4834 3824743 96871 3727872 0 0 0 0 19.2255017757416 1731328381.66975 36689
29696 29 5923.66708563461 5581.3657897199 19.770336151123 17.6242179870605 14.9836039543152 0 4.81666541099548 174 316455.459419236 316455.459419236 5577280 5577280 114576.885140808 114576.885140808 2019328 2019328 1021.9915798219 800140.856543878 20505.8474057641 779635.009138114 4932 3836596 98356 3738240 0 0 0 0 19.4949045181274 1731328381.94404 37328
30208 29.5 5934.84942358485 5586.5263216512 20.0404222011566 17.8943040370941 15.2162444591522 0 4.82529187202454 177 317052.844762177 317052.844762177 5673440 5673440 114793.176406406 114793.176406406 2054144 2054144 1026.91075348763 795541.79079758 20644.9690136457 774896.821783934 4958 3838044 99804 3738240 0 0 0 0 19.7604427337646 1731328382.21412 37967
30720 30 5933.866766083 5592.35731462363 20.3467290401459 18.2006108760834 15.4623095989227 0 4.94660663604736 180 317000.349014745 317000.349014745 5769600 5769600 114774.169626637 114774.169626637 2088960 2088960 1035.53760295684 800344.451790378 20696.4207755846 779648.031014793 5140 4078378 101290 3977088 0 0 0 0 20.0618858337402 1731328382.52043 38606
31232 30.5 5936.40910334702 5597.65294666584 20.6421480178833 18.4960298538208 15.690710067749 0 4.95267295837402 183 317136.166321027 317136.166321027 5865760 5865760 114823.344078961 114823.344078961 2123776 2123776 1042.52543442658 823925.906188396 20707.115999953 803218.790188443 5166 4079827 102739 3977088 0 0 0 0 20.3529207706451 1731328382.81585 39245
31744 31 5945.76287333474 5602.64065189269 20.9157869815826 18.7696688175201 15.9345626831055 0 5.01237463951111 186 317635.865499927 317635.865499927 5961920 5961920 115004.266776679 115004.266776679 2158592 2158592 1048.73815892953 820108.221436421 20883.0186650702 799225.202771351 5264 4091680 104224 3987456 0 0 0 0 20.6215937137604 1731328383.08949 39884
32256 31.5 5957.84183897335 5607.41077535229 21.1798560619354 19.0337378978729 16.1625785827637 0 5.01835536956787 189 318281.150686487 318281.150686487 6058080 6058080 115237.900814276 115237.900814276 2193408 2193408 1053.55942977916 815764.529067995 21019.5669738819 794744.962094113 5290 4093126 105670 3987456 0 0 0 0 20.8813364505768 1731328383.35355 40523
32768 32 5954.67317620998 5613.02145318184 21.4922680854797 19.3461499214172 16.4127237796783 0 5.14305281639099 192 318111.873680195 318111.873680195 6154240 6154240 115176.611834959 115176.611834959 2228224 2228224 1061.1188082057 819817.635066972 21056.2195269849 798761.415539987 5472 4333459 107155 4226304 0 0 0 0 21.1855351924896 1731328383.66597 41162
33280 32.5 5956.63391320704 5618.01805672567 21.7880840301514 19.6419658660889 16.6399395465851 0 5.14922523498535 195 318216.620607772 318216.620607772 6250400 6250400 115214.536845676 115214.536845676 2263040 2263040 1067.18061576122 841992.685682593 21055.3531172285 820937.332565364 5498 4334909 108605 4226304 0 0 0 0 21.4802968502045 1731328383.96178 41801
33792 33 5964.55522122364 5622.73696564782 22.0637810230255 19.917662858963 16.8859310150146 0 5.20717120170593 198 318639.794484925 318639.794484925 6346560 6346560 115367.752545623 115367.752545623 2297856 2297856 1073.03224145236 838230.345275559 21224.0601465815 817006.285128977 5596 4346768 110096 4236672 0 0 0 0 21.7512588500977 1731328384.23748 42440
34304 33.5 5974.51828279756 5627.2709841923 22.331845998764 20.1857278347015 17.1196553707123 0 5.21327757835388 201 319172.043374341 319172.043374341 6442720 6442720 115560.4602966 115560.4602966 2332672 2332672 1077.85773792773 834200.494624891 21361.4596904368 812839.034934455 5622 4348221 111549 4236672 0 0 0 0 22.0130989551544 1731328384.50554 43079
34816 34 5971.53218757809 5632.50885370827 22.6433701515198 20.4972519874573 17.3700139522552 0 5.33549427986145 204 319012.519531949 319012.519531949 6538880 6538880 115502.702579288 115502.702579288 2367488 2367488 1085.07746941086 838060.588552006 21396.6202426714 816663.968309335 5804 4588553 113033 4475520 0 0 0 0 22.3198430538177 1731328384.81707 43718
35328 34.5 5970.37944862745 5637.31931208179 22.9488160610199 20.8026978969574 17.6083071231842 0 5.34160089492798 207 318950.937655564 318950.937655564 6635040 6635040 115480.406046341 115480.406046341 2402304 2402304 1090.90726517182 859430.075565059 21397.5861346112 838032.489430447 5830 4590002 114482 4475520 0 0 0 0 22.6208770275116 1731328385.12251 44357
35840 35 5976.86870965104 5641.75054142127 23.2273910045624 21.0812728404999 17.8573718070984 0 5.40035104751587 210 319297.608400024 319297.608400024 6731200 6731200 115605.922775117 115605.922775117 2437120 2437120 1096.45790517483 855737.164248902 21559.1408043149 834178.023444587 5928 4601861 115973 4485888 0 0 0 0 22.8947448730469 1731328385.40109 44996
36352 35.5 5984.89198998913 5646.01197588198 23.4998869895935 21.353768825531 18.094377040863 0 5.40659880638123 213 319726.229865197 319726.229865197 6827360 6827360 115761.110846367 115761.110846367 2471936 2471936 1100.7287113397 851557.400441207 21684.17061697 829873.229824237 5954 4603310 117422 4485888 0 0 0 0 23.1627414226532 1731328385.67359 45635
36864 36 5981.78244598388 5650.85271759723 23.8119010925293 21.6657829284668 18.3475251197815 0 5.52692866325378 216 319560.111114339 319560.111114339 6923520 6923520 115700.965355208 115700.965355208 2506752 2506752 1107.90326840481 855446.81100144 21723.7980314717 833723.012969968 6136 4843642 118906 4724736 0 0 0 0 23.4699554443359 1731328385.9856 46274
37376 36.5 5980.33371260144 5655.3147129744 24.1181361675262 21.9720180034637 18.5863749980927 0 5.53283905982971 219 319482.716557641 319482.716557641 7019680 7019680 115672.943632184 115672.943632184 2541568 2541568 1113.20785756745 875829.388074626 21718.7612263278 854110.626848298 6162 4845087 120351 4724736 0 0 0 0 23.7716805934906 1731328386.29184 46913
37888 37 5984.60046360729 5659.48936956968 24.4032430648804 22.2571249008179 18.8408076763153 0 5.59483814239502 222 319710.655878043 319710.655878043 7115840 7115840 115755.472078306 115755.472078306 2576384 2576384 1118.21523586354 871992.51068537 21867.0405143129 850125.470171057 6260 4856938 121834 4735104 0 0 0 0 24.0521063804626 1731328386.57694 47552
