# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 11 2024 at 15:15:24+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-14.15.22-10624
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-14.15.22-10624
#
# HYDROBASE::w_lorentz (hydrobase-w_lorentz)
# 1:iteration 2:time 3:data
# data columns: 3:w_lorentz
82944 81 1.01897261677361
83456 81.5 1.01893221866869
83968 82 1.01889409556899
84480 82.5 1.01885797668327
84992 83 1.01882358400367
85504 83.5 1.01879095309154
86016 84 1.01876035039517
86528 84.5 1.018731931169
87040 85 1.0187055528075
87552 85.5 1.01868095010551
88064 86 1.01865803082025
88576 86.5 1.01863692298092
89088 87 1.01861775307936
89600 87.5 1.01860045648629
90112 88 1.01858483380551
90624 88.5 1.01857074550356
91136 89 1.01855819746563
91648 89.5 1.01854724131269
92160 90 1.01853784113698
92672 90.5 1.01852986668778
93184 91 1.01852319992509
93696 91.5 1.01851780911251
94208 92 1.01851367667164
94720 92.5 1.01851073605215
95232 93 1.01850887911291
95744 93.5 1.01850800493533
96256 94 1.01850801720013
96768 94.5 1.0185088205639
97280 95 1.01851035159451
97792 95.5 1.01851257157445
98304 96 1.01851546849218
98816 96.5 1.01851902708458
99328 97 1.01852319403249
99840 97.5 1.01852787379667
100352 98 1.0185329930217
100864 98.5 1.01853855583121
101376 99 1.01854460941327
101888 99.5 1.01855115066809
102400 100 1.01855807773755
102912 100.5 1.01856525123063
103424 101 1.01857260197602
103936 101.5 1.01858016463382
104448 102 1.01858798490402
104960 102.5 1.01859600536395
105472 103 1.01860406700822
105984 103.5 1.01861203280144
106496 104 1.01861989539437
107008 104.5 1.01862774206461
107520 105 1.01863560900521
108032 105.5 1.01864338903186
108544 106 1.01865090382144
109056 106.5 1.01865806333746
109568 107 1.01866493462324
110080 107.5 1.01867163886065
110592 108 1.01867819324142
111104 108.5 1.01868447640698
111616 109 1.01869035545812
112128 109.5 1.01869582521025
112640 110 1.01870100316239
113152 110.5 1.01870599192325
113664 111 1.01871077245545
114176 111.5 1.01871524879665
114688 112 1.01871938213217
115200 112.5 1.01872325186766
115712 113 1.01872698545927
116224 113.5 1.01873065574253
116736 114 1.01873423172017
117248 114.5 1.0187376630934
117760 115 1.01874096603831
118272 115.5 1.01874421498594
118784 116 1.01874746833613
119296 116.5 1.0187507172312
119808 117 1.0187539166628
120320 117.5 1.01875705266311
120832 118 1.01876016525312
121344 118.5 1.01876330481556
121856 119 1.01876647704772
122368 119.5 1.01876964154736
122880 120 1.01877276449611
123392 120.5 1.01877586293976
123904 121 1.01877898887659
124416 121.5 1.01878217433735
124928 122 1.01878540104452
125440 122.5 1.01878862531094
125952 123 1.01879182501587
126464 123.5 1.01879501524448
126976 124 1.01879821511846
127488 124.5 1.01880140467931
128000 125 1.01880453555626
128512 125.5 1.01880756719368
129024 126 1.01881049297808
129536 126.5 1.01881332706775
130048 127 1.01881606561802
130560 127.5 1.01881866500473
131072 128 1.01882106103379
131584 128.5 1.01882320854309
132096 129 1.01882509890161
132608 129.5 1.01882673711179
133120 130 1.01882810381165
133632 130.5 1.01882914377849
134144 131 1.01882979223857
134656 131.5 1.01883000806225
135168 132 1.01882977803284
135680 132.5 1.01882908993861
136192 133 1.01882790520047
136704 133.5 1.01882615961202
137216 134 1.01882378949936
137728 134.5 1.01882075540214
138240 135 1.01881704074825
138752 135.5 1.01881262926788
139264 136 1.01880748395071
139776 136.5 1.01880154670401
140288 137 1.01879475837133
140800 137.5 1.01878708036625
141312 138 1.01877849673452
141824 138.5 1.01876899317387
142336 139 1.01875853386113
142848 139.5 1.01874706201858
143360 140 1.01873452597987
143872 140.5 1.01872090338688
144384 141 1.01870619647354
144896 141.5 1.01869040304601
145408 142 1.01867350938003
145920 142.5 1.01865546342558
146432 143 1.01863622654564
146944 143.5 1.01861580191701
147456 144 1.0185941968006
147968 144.5 1.01857135613965
148480 145 1.01854727594469
148992 145.5 1.01852193064238
149504 146 1.01849526812386
150016 146.5 1.01846730503013
150528 147 1.01843804631283
151040 147.5 1.0184074838623
151552 148 1.01837563853614
152064 148.5 1.01834248890488
152576 149 1.01830803676904
153088 149.5 1.01827227440047
153600 150 1.0182352240703
154112 150.5 1.01819689760459
154624 151 1.0181573136283
155136 151.5 1.01811649489915
155648 152 1.01807445893251
156160 152.5 1.01803123852465
156672 153 1.01798686995035
157184 153.5 1.01794138987127
157696 154 1.01789485429815
158208 154.5 1.01784728353411
158720 155 1.01779872198701
159232 155.5 1.01774920260936
159744 156 1.01769879280346
160256 156.5 1.0176475578332
160768 157 1.01759554758898
161280 157.5 1.01754281100444
161792 158 1.01748943594727
162304 158.5 1.01743548124905
162816 159 1.01738101126188
163328 159.5 1.0173261115638
163840 160 1.01727083114073
164352 160.5 1.01721523610809
164864 161 1.01715938699966
165376 161.5 1.0171033591927
165888 162 1.01704723041113
166400 162.5 1.01699105107283
166912 163 1.01693490598392
167424 163.5 1.01687886071799
167936 164 1.016822991682
168448 164.5 1.01676732287338
168960 165 1.01671189304487
169472 165.5 1.01665673016467
169984 166 1.01660189774972
170496 166.5 1.01654742960844
171008 167 1.01649329054054
171520 167.5 1.0164393583163
172032 168 1.01638558514084
172544 168.5 1.01633194384877
173056 169 1.01627844432109
173568 169.5 1.01622510538974
174080 170 1.01617195425088
174592 170.5 1.01611904758279
175104 171 1.01606646327557
175616 171.5 1.01601428866042
176128 172 1.01596260059866
176640 172.5 1.01591145005136
177152 173 1.01586089245354
177664 173.5 1.01581097174318
178176 174 1.01576173330869
178688 174.5 1.01571321192515
179200 175 1.01566537547675
179712 175.5 1.01561808694721
180224 176 1.01557138390739
180736 176.5 1.01552530742203
181248 177 1.01547987458398
181760 177.5 1.01543509865888
182272 178 1.01539098279102
182784 178.5 1.0153475191064
183296 179 1.01530470943248
183808 179.5 1.0152626582078
184320 180 1.01522148299044
184832 180.5 1.01518125430343
185344 181 1.01514200121963
185856 181.5 1.01510372107757
186368 182 1.01506638845015
186880 182.5 1.01502995981273
187392 183 1.01499437478167
187904 183.5 1.01495948320252
188416 184 1.01492518637292
188928 184.5 1.01489146990593
189440 185 1.01485836647755
189952 185.5 1.0148259043047
190464 186 1.01479412100106
190976 186.5 1.01476304066694
191488 187 1.01473268949424
192000 187.5 1.01470309105686
192512 188 1.01467423329859
193024 188.5 1.01464611064662
193536 189 1.01461870007866
194048 189.5 1.01459198751143
194560 190 1.01456598525995
195072 190.5 1.01454067624897
195584 191 1.01451602524118
196096 191.5 1.0144920022229
196608 192 1.01446859462155
197120 192.5 1.01444577813831
197632 193 1.01442352566363
198144 193.5 1.0144018140836
198656 194 1.01438061939373
199168 194.5 1.01435992066495
199680 195 1.01433970442169
200192 195.5 1.01431996104438
200704 196 1.01430067786257
201216 196.5 1.01428183750286
201728 197 1.01426342435453
202240 197.5 1.01424542591195
202752 198 1.01422783057907
203264 198.5 1.01421062596981
203776 199 1.01419380146097
204288 199.5 1.01417735169856
204800 200 1.01416127466672
205312 200.5 1.01414556723016
205824 201 1.01413022384132
206336 201.5 1.014115238201
206848 202 1.0141006057718
207360 202.5 1.01408634611289
207872 203 1.01407250863181
208384 203.5 1.01405911973911
208896 204 1.01404618920766
209408 204.5 1.01403372478481
209920 205 1.01402173636195
210432 205.5 1.01401023062197
210944 206 1.01399913234294
211456 206.5 1.01398821956025
211968 207 1.01397755747238
212480 207.5 1.01396721312132
212992 208 1.01395723431742
213504 208.5 1.01394765427841
214016 209 1.01393849323254
214528 209.5 1.01392976080617
215040 210 1.01392146443878
215552 210.5 1.01391361136322
216064 211 1.01390620417778
216576 211.5 1.01389924130051
217088 212 1.0138927159833
217600 212.5 1.01388661370619
218112 213 1.01388091649614
218624 213.5 1.01387560679144
219136 214 1.01387066855165
219648 214.5 1.01386608589224
220160 215 1.01386183995235
220672 215.5 1.01385790635935
221184 216 1.01385425522528
221696 216.5 1.01385085478489
222208 217 1.01384767674094
222720 217.5 1.01384469666215
223232 218 1.0138418892023
223744 218.5 1.01383921494474
224256 219 1.01383662271952
224768 219.5 1.01383406793922
225280 220 1.01383151599749
225792 220.5 1.01382894266117
226304 221 1.01382633153609
226816 221.5 1.01382366716789
227328 222 1.01382093374255
227840 222.5 1.01381811748588
228352 223 1.01381520926491
228864 223.5 1.01381220352268
229376 224 1.01380909378541
229888 224.5 1.01380586883807
230400 225 1.01380251260209
230912 225.5 1.0137990132631
231424 226 1.01379536642806
231936 226.5 1.01379157093257
232448 227 1.01378762393324
232960 227.5 1.01378352058757
233472 228 1.0137792575112
233984 228.5 1.01377483487479
234496 229 1.01377025242056
235008 229.5 1.0137655099826
235520 230 1.01376060809546
236032 230.5 1.01375554794002
236544 231 1.01375033232054
237056 231.5 1.01374496633593
237568 232 1.0137394568542
238080 232.5 1.01373381129928
238592 233 1.0137280369102
239104 233.5 1.01372214059465
239616 234 1.01371612878684
240128 234.5 1.01371000660917
240640 235 1.01370377976826
241152 235.5 1.01369745552438
241664 236 1.01369104192468
242176 236.5 1.01368454602722
242688 237 1.01367797289799
243200 237.5 1.01367132674524
243712 238 1.01366461295855
244224 238.5 1.01365783904828
244736 239 1.01365101115806
245248 239.5 1.01364412740336
245760 240 1.01363718005812
246272 240.5 1.01363015952721
246784 241 1.01362305735182
247296 241.5 1.01361586736243
247808 242 1.01360858504495
248320 242.5 1.01360120637818
248832 243 1.0135937274982
249344 243.5 1.01358614557056
249856 244 1.01357845985158
250368 244.5 1.01357067158638
250880 245 1.01356278272863
251392 245.5 1.01355479457618
251904 246 1.01354670637804
252416 246.5 1.01353851657028
252928 247 1.01353022503966
253440 247.5 1.01352183350406
253952 248 1.01351334465995
254464 248.5 1.013504759967
254976 249 1.01349607269203
255488 249.5 1.0134872733562
256000 250 1.01347835690472
256512 250.5 1.01346932247147
257024 251 1.01346017406979
257536 251.5 1.01345098535211
258048 252 1.01344195347924
258560 252.5 1.01343319440975
259072 253 1.01342474724749
259584 253.5 1.01341659829153
260096 254 1.01340869465123
260608 254.5 1.01340096406536
261120 255 1.01339332401672
261632 255.5 1.0133856890532
262144 256 1.01337797467801
262656 256.5 1.01337010230555
263168 257 1.0133620002546
263680 257.5 1.01335359589788
264192 258 1.0133448143229
264704 258.5 1.01333558763284
265216 259 1.01332585838789
265728 259.5 1.01331557630494
266240 260 1.0133046924494
266752 260.5 1.01329314636289
267264 261 1.01328089350793
267776 261.5 1.01326791243924
268288 262 1.01325419914453
268800 262.5 1.01323975940287
269312 263 1.01322460247522
269824 263.5 1.01320874050589
270336 264 1.01319219007169
270848 264.5 1.01317496876383
271360 265 1.01315709164243
271872 265.5 1.01313857312466
272384 266 1.01311943010998
272896 266.5 1.0130996796061
273408 267 1.01307933317215
273920 267.5 1.01305839823131
274432 268 1.01303688668536
274944 268.5 1.01301473599261
275456 269 1.0129917979022
275968 269.5 1.01296809527143
276480 270 1.01294365558915
276992 270.5 1.01291851099833
277504 271 1.01289269739418
278016 271.5 1.01286624885087
278528 272 1.01283919571149
279040 272.5 1.0128115662556
279552 273 1.01278338666872
280064 273.5 1.01275468039804
280576 274 1.01272547161581
281088 274.5 1.01269579369499
281600 275 1.01266568913208
282112 275.5 1.0126351980131
282624 276 1.01260435269892
283136 276.5 1.01257317842266
283648 277 1.01254169436058
284160 277.5 1.01250991294083
284672 278 1.01247783912894
285184 278.5 1.01244546564621
285696 279 1.01241277633368
286208 279.5 1.01237975420585
286720 280 1.01234641023127
287232 280.5 1.01231276796944
287744 281 1.01227885398368
288256 281.5 1.01224469621817
288768 282 1.01221032171631
289280 282.5 1.01217575778871
289792 283 1.01214103447525
290304 283.5 1.01210618348075
290816 284 1.01207123125822
291328 284.5 1.01203615096263
291840 285 1.01200089165757
292352 285.5 1.01196542530321
292864 286 1.01192974032248
293376 286.5 1.01189383569686
293888 287 1.01185771878059
294400 287.5 1.01182140366562
294912 288 1.01178490740193
295424 288.5 1.01174824721708
295936 289 1.01171144152735
296448 289.5 1.01167451135708
296960 290 1.0116374787698
297472 290.5 1.01160036455806
297984 291 1.0115631879585
298496 291.5 1.01152596729603
299008 292 1.01148872033563
299520 292.5 1.01145146470477
300032 293 1.01141421777544
300544 293.5 1.01137699759076
301056 294 1.0113398392168
301568 294.5 1.01130280061922
302080 295 1.01126595040107
302592 295.5 1.01122935789108
303104 296 1.01119308652398
303616 296.5 1.01115718963964
304128 297 1.01112170821523
304640 297.5 1.01108667058646
305152 298 1.01105209343714
305664 298.5 1.01101798304841
306176 299 1.01098433612597
306688 299.5 1.01095114059569
307200 300 1.01091837718162
307712 300.5 1.0108860200594
308224 301 1.01085402599039
308736 301.5 1.01082234807977
309248 302 1.01079094496613
309760 302.5 1.01075978024092
310272 303 1.01072882104188
310784 303.5 1.0106980392555
311296 304 1.01066745204745
311808 304.5 1.01063709215088
312320 305 1.01060697689094
312832 305.5 1.01057710956164
313344 306 1.01054747200806
313856 306.5 1.01051804204625
314368 307 1.01048880110893
314880 307.5 1.01045973351756
315392 308 1.01043082579171
315904 308.5 1.01040206571019
316416 309 1.01037344144664
316928 309.5 1.01034494163606
317440 310 1.0103165560007
317952 310.5 1.01028827528978
318464 311 1.01026009049353
318976 311.5 1.01023199238051
319488 312 1.01020397172821
320000 312.5 1.01017601973008
320512 313 1.01014812812899
321024 313.5 1.01012028903915
321536 314 1.01009249524748
322048 314.5 1.010064740876
322560 315 1.01003702106881
323072 315.5 1.0100093314922
323584 316 1.00998166786627
324096 316.5 1.00995402580883
324608 317 1.00992640117572
325120 317.5 1.00989878955784
325632 318 1.00987118568154
326144 318.5 1.00984358382072
326656 319 1.00981597827874
327168 319.5 1.00978836355931
327680 320 1.00976073487212
328192 320.5 1.00973308800217
328704 321 1.00970541915859
329216 321.5 1.00967772507939
329728 322 1.0096500033469
330240 322.5 1.00962225251285
330752 323 1.0095944718298
331264 323.5 1.00956666095553
331776 324 1.00953881987231
332288 324.5 1.00951094896101
332800 325 1.00948304914523
333312 325.5 1.00945512189527
333824 326 1.00942716894291
334336 326.5 1.00939919186335
334848 327 1.00937119187393
335360 327.5 1.00934317006327
335872 328 1.00931512768604
336384 328.5 1.0092868614168
336896 329 1.00925752990448
337408 329.5 1.00922719381218
337920 330 1.00919600820244
338432 330.5 1.00916409906721
338944 331 1.00913156966323
339456 331.5 1.00909850529793
339968 332 1.00906497647712
340480 332.5 1.00903104188056
340992 333 1.00899675805344
341504 333.5 1.0089621840669
342016 334 1.00892735645317
342528 334.5 1.0088921857633
343040 335 1.00885656624923
343552 335.5 1.00882045588639
344064 336 1.00878389823941
344576 336.5 1.00874681916105
345088 337 1.00870927294884
345600 337.5 1.00867126624187
346112 338 1.0086328619817
346624 338.5 1.00859413478051
347136 339 1.00855511965847
347648 339.5 1.008515829005
348160 340 1.00847630912169
348672 340.5 1.00843650698413
349184 341 1.00839647523803
349696 341.5 1.00835627198026
350208 342 1.00831586631874
350720 342.5 1.00827526795381
351232 343 1.0082345278628
351744 343.5 1.0081937128989
352256 344 1.00815287064222
352768 344.5 1.00811196403739
353280 345 1.00807095190066
353792 345.5 1.00802986355088
354304 346 1.00798870808331
354816 346.5 1.00794750759661
355328 347 1.0079062523356
355840 347.5 1.00786501154768
356352 348 1.00782386529541
356864 348.5 1.00778288698809
357376 349 1.00774209319642
357888 349.5 1.00770152145113
358400 350 1.00766113970601
358912 350.5 1.00762101912609
359424 351 1.00758107941478
359936 351.5 1.00754126677622
360448 352 1.00750159916401
360960 352.5 1.00746214377811
361472 353 1.00742295534438
361984 353.5 1.0073840789005
362496 354 1.00734556523267
363008 354.5 1.00730747894218
363520 355 1.00726985557874
364032 355.5 1.00723270662796
364544 356 1.00719601435677
365056 356.5 1.00715974020014
365568 357 1.00712385116979
366080 357.5 1.00708831939302
366592 358 1.00705312211324
367104 358.5 1.00701823972449
367616 359 1.00698364725094
368128 359.5 1.00694932610336
368640 360 1.00691526639665
369152 360.5 1.00688146540314
369664 361 1.00684792575427
370176 361.5 1.00681465246648
370688 362 1.00678165140625
371200 362.5 1.00674892970488
371712 363 1.00671649554633
372224 363.5 1.00668435659389
372736 364 1.00665251872707
373248 364.5 1.00662098543199
373760 365 1.00658975835073
374272 365.5 1.00655883882001
374784 366 1.00652822639556
375296 366.5 1.00649791483012
375808 367 1.00646789427812
376320 367.5 1.00643815008588
376832 368 1.00640866252135
377344 368.5 1.00637940784572
377856 369 1.00635035987208
378368 369.5 1.0063214834865
378880 370 1.00629273805352
379392 370.5 1.00626409017216
379904 371 1.00623552724366
380416 371.5 1.00620701204291
380928 372 1.00617850130771
381440 372.5 1.00614995560878
381952 373 1.00612133823245
382464 373.5 1.0060926153927
382976 374 1.00606375624458
383488 374.5 1.00603473357417
384000 375 1.00600552380087
384512 375.5 1.00597610604489
385024 376 1.00594646205214
385536 376.5 1.00591657700612
386048 377 1.00588642582625
386560 377.5 1.00585576742434
387072 378 1.00582454747352
387584 378.5 1.00579165864776
388096 379 1.00575657856308
388608 379.5 1.00571981536578
389120 380 1.00568176364226
389632 380.5 1.00564271694754
390144 381 1.00560289600961
390656 381.5 1.00556247368138
391168 382 1.00552158659475
391680 382.5 1.00548034318689
392192 383 1.0054516109207
392704 383.5 1.00542924641599
393216 384 1.0054064190814
393728 384.5 1.00538313738969
394240 385 1.00535940311722
394752 385.5 1.00533523164545
395264 386 1.00531032716142
395776 386.5 1.00528233870408
396288 387 1.00525155291558
396800 387.5 1.00521875166599
397312 388 1.00518451434767
397824 388.5 1.00514926978514
398336 389 1.00511333832823
398848 389.5 1.00507696140632
399360 390 1.00504031637366
399872 390.5 1.00500337990542
400384 391 1.00496620262997
400896 391.5 1.0049289176466
401408 392 1.00489158746619
401920 392.5 1.0048542436806
402432 393 1.00481672147893
402944 393.5 1.00477810180429
403456 394 1.00473764983958
403968 394.5 1.00469474818355
404480 395 1.0046581483349
404992 395.5 1.00464018471136
405504 396 1.0046224411886
406016 396.5 1.00460484651845
406528 397 1.00458739308693
407040 397.5 1.00457008485691
407552 398 1.00455292817129
408064 398.5 1.00453592509856
408576 399 1.00451907159975
409088 399.5 1.00450235931358
409600 400 1.00448577798134
