# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 11 2024 at 15:15:24+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-14.15.22-10624
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-14.15.22-10624
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
80384 78.5 8263.62105322542 8925.59782661087 36.1422131061554 34.1980831623077 26.2668209075928 0 9.8761260509491 471 119143.05198517 119143.05198517 4074464 4074464 19979.599346465 19979.599346465 683264 683264 1329.56744765146 482681.89294738 24544.3416450113 458137.551302369 13134 4766880 242592 4524288 0 0 0 0 35.3523020744324 1731334558.66926 100589
80896 79 8279.40555195312 8922.71452123915 36.2944221496582 34.3502922058105 26.3902630805969 0 9.9323742389679 474 119370.62938016 119370.62938016 4100416 4100416 20017.7627567222 20017.7627567222 687616 687616 1331.96568310472 481720.352705543 24622.6861159565 457097.666589586 13232 4775267 244067 4531200 0 0 0 0 35.5000007152557 1731334558.82147 101228
81408 79.5 8281.26052559691 8918.81009841638 36.5040860176086 34.559956073761 26.5680692195892 0 9.9367516040802 477 119397.373977939 119397.373977939 4126368 4126368 20022.2476707765 20022.2476707765 691968 691968 1333.93494288798 480726.240413776 24688.364058412 456037.876355365 13258 4776713 245513 4531200 0 0 0 0 35.70521068573 1731334559.03113 101867
81920 80 8268.94680743824 8913.83961627206 36.7732329368591 34.8291029930115 26.7677361965179 0 10.0833575725555 480 119219.83752591 119219.83752591 4152320 4152320 19992.4758366507 19992.4758366507 696320 696320 1335.06614880417 481182.506470521 24665.4420469667 456517.064423554 13440 4884558 246990 4637568 0 0 0 0 35.9666295051575 1731334559.30028 102506
82432 80.5 8249.94285795965 8908.21957284432 37.0716459751129 35.1275160312653 26.9843759536743 0 10.0880408287048 483 118945.842805427 118945.842805427 4178272 4178272 19946.5285099113 19946.5285099113 700672 700672 1334.55335005299 484352.35595123 24607.7481293199 459744.60782191 13466 4885999 248431 4637568 0 0 0 0 36.2536933422089 1731334559.59869 103145
82944 81 8265.71635657163 8905.45574218109 37.2223789691925 35.2782490253448 27.1057291030884 0 10.1447458267212 486 119173.261603193 119173.261603193 4204224 4204224 19984.6653243332 19984.6653243332 705024 705024 1336.80617388096 483377.211302379 24683.0722922076 458694.139010172 13564 4894390 249910 4644480 0 0 0 0 36.3996772766113 1731334559.74942 103784
83456 81.5 8277.35487735077 8902.4580088744 37.3902361392975 35.4461061954498 27.2417674064636 0 10.1491918563843 489 119341.063209448 119341.063209448 4230176 4230176 20012.8046812392 20012.8046812392 709376 709376 1338.72413244419 482400.560013643 24747.2802657854 457653.279747857 13590 4895835 251355 4644480 0 0 0 0 36.5629594326019 1731334559.91728 104423
83968 82 8283.64756294917 8899.15658639246 37.5806050300598 35.6364750862122 27.3714046478271 0 10.2720742225647 492 119431.789752032 119431.789752032 4256128 4256128 20028.0189966415 20028.0189966415 713728 713728 1340.9473305887 483250.089653061 24746.0124731875 458504.077179873 13772 5003683 252835 4750848 0 0 0 0 36.7481582164764 1731334560.10765 105062
84480 82.5 8291.57673063714 8896.0029373506 37.7636139392853 35.8194839954376 27.4878659248352 0 10.2766170501709 495 119546.110729719 119546.110729719 4282080 4282080 20047.1899620738 20047.1899620738 718080 718080 1342.38402699273 487061.184544612 24725.2073175324 462335.97722708 13798 5005126 254278 4750848 0 0 0 0 36.9260971546173 1731334560.29066 105701
84992 83 8306.40307593628 8893.48080685192 37.9163789749146 35.9722490310669 27.6118490695953 0 10.3319683074951 498 119759.873681499 119759.873681499 4308032 4308032 20083.0367702637 20083.0367702637 722432 722432 1344.65134531246 486124.650617414 24800.549112685 461324.101504729 13896 5013518 255758 4757760 0 0 0 0 37.07426404953 1731334560.44342 106340
85504 83.5 8322.88588583252 8891.15252305197 38.0614099502563 36.1172800064087 27.725860118866 0 10.3363080024719 501 119997.519171736 119997.519171736 4333984 4333984 20122.8885417462 20122.8885417462 726784 726784 1346.61437727573 485194.409761304 24864.7632871437 460329.64647416 13922 5014959 257199 4757760 0 0 0 0 37.2147033214569 1731334560.58846 106979
86016 84 8329.64086369158 8888.26360677307 38.2482161521912 36.3040862083435 27.8521287441254 0 10.4535806179047 504 120094.910941402 120094.910941402 4359936 4359936 20139.2205771032 20139.2205771032 731136 731136 1348.77665506362 486020.827035357 24862.7190071009 461158.108028256 14104 5122803 258675 4864128 0 0 0 0 37.3966314792633 1731334560.77526 107618
86528 84.5 8339.71124762578 8885.63068609396 38.4202129840851 36.4760830402374 27.962920665741 0 10.4581372737885 507 120240.103499102 120240.103499102 4385888 4385888 20163.568527593 20163.568527593 735488 735488 1350.82768750953 489996.917367552 24854.7130641134 465142.204303439 14130 5124249 260121 4864128 0 0 0 0 37.5642013549805 1731334560.94726 108257
87040 85 8353.50047601903 8883.35808729967 38.5754799842834 36.6313500404358 28.0888707637787 0 10.5146596431732 510 120438.913529803 120438.913529803 4411840 4411840 20196.9078175749 20196.9078175749 739840 739840 1352.96354633467 489042.92056314 24926.4556830142 464116.464880126 14228 5132635 261595 4871040 0 0 0 0 37.7147243022919 1731334561.10253 108896
87552 85.5 8369.0540505228 8881.26550179298 38.72248005867 36.7783501148224 28.2021188735962 0 10.5211572647095 513 120663.161510649 120663.161510649 4437792 4437792 20234.5129043751 20234.5129043751 744192 744192 1354.51623279034 487993.796950989 24983.077612668 463010.719338321 14254 5134080 263040 4871040 0 0 0 0 37.8570141792297 1731334561.24953 109535
88064 86 8372.66969294285 8878.53472232241 38.9215829372406 36.9774529933929 28.3402397632599 0 10.6407511234283 516 120715.291039585 120715.291039585 4463744 4463744 20243.2547242707 20243.2547242707 748544 748544 1356.53855696658 488769.328710312 24979.4374545896 463789.891255723 14436 5241924 264516 4977408 0 0 0 0 38.0513033866882 1731334561.44863 110174
88576 86.5 8381.54828163523 8876.14124649702 39.0971701145172 37.1530401706696 28.4526698589325 0 10.6452202796936 519 120843.300558332 120843.300558332 4489696 4489696 20264.7211787092 20264.7211787092 752896 752896 1358.26010172854 492569.953882911 24966.2260903766 467603.727792535 14462 5243370 265962 4977408 0 0 0 0 38.222419500351 1731334561.62422 110813
89088 87 8395.14071681105 8874.13619728882 39.2514259815216 37.307296037674 28.5763146877289 0 10.7017056941986 522 121039.273268156 121039.273268156 4515648 4515648 20297.5846664232 20297.5846664232 757248 757248 1360.17317294322 491566.772053355 25034.1183941936 466532.653659161 14560 5251762 267442 4984320 0 0 0 0 38.3719894886017 1731334561.77847 111452
89600 87.5 8411.89865135034 8872.37852974421 39.391086101532 37.4469561576843 28.6841368675232 0 10.7076640129089 525 121280.885444358 121280.885444358 4541600 4541600 20338.1016281537 20338.1016281537 761600 761600 1361.91922472956 490615.102882413 25093.14223202 465521.960650393 14586 5253200 268880 4984320 0 0 0 0 38.5072011947632 1731334561.91813 112091
90112 88 8417.66963241293 8870.10501041678 39.5792491436005 37.6351191997528 28.8115725517273 0 10.8300919532776 528 121364.090166878 121364.090166878 4567552 4567552 20352.0545779228 20352.0545779228 765952 765952 1363.89683277488 491374.249110836 25089.8137304663 466284.435380369 14768 5361046 270358 5090688 0 0 0 0 38.6906926631927 1731334562.1063 112730
90624 88.5 8425.84770800756 8867.98152639276 39.7563490867615 37.8122191429138 28.922226190567 0 10.8348436355591 531 121481.999843451 121481.999843451 4593504 4593504 20371.8273473605 20371.8273473605 770304 770304 1365.13127474261 494943.988671527 25068.5729340766 469875.41573745 14794 5362492 271804 5090688 0 0 0 0 38.8633718490601 1731334562.2834 113369
91136 89 8439.26243387887 8866.23625025727 39.9095330238342 37.9654030799866 29.0465347766876 0 10.894989490509 534 121675.410380014 121675.410380014 4619456 4619456 20404.2611734671 20404.2611734671 774656 774656 1367.21001532898 494030.273954031 25138.7318479712 468891.54210606 14892 5370882 273282 5097600 0 0 0 0 39.0108087062836 1731334562.43658 114008
91648 89.5 8454.42684126575 8864.63816550882 40.0543420314789 38.1102120876312 29.1556897163391 0 10.8993992805481 537 121894.047435849 121894.047435849 4645408 4645408 20440.9253406603 20440.9253406603 779008 779008 1368.42607404609 492915.623387432 25188.0684016921 467727.55498574 14918 5372324 274724 5097600 0 0 0 0 39.1522326469421 1731334562.58139 114647
92160 90 8461.82972740321 8862.75104869903 40.2337210178375 38.2895910739899 29.2749671936035 0 11.0253591537476 540 122000.780603093 122000.780603093 4671360 4671360 20458.8238742549 20458.8238742549 783360 783360 1370.41129318823 493677.208811482 25185.9841389668 468491.224672515 15100 5480175 276207 5203968 0 0 0 0 39.3268048763275 1731334562.76077 115286
92672 90.5 8467.86702744894 8860.80506693295 40.4189901351929 38.4748601913452 29.3892538547516 0 11.0304641723633 543 122087.825053531 122087.825053531 4697312 4697312 20473.4207241432 20473.4207241432 787712 787712 1371.02099411166 496966.913861761 25154.3638891881 471812.549972573 15126 5481623 277655 5203968 0 0 0 0 39.5077157020569 1731334562.94604 115925
93184 91 8481.14516390959 8859.29529701808 40.5709891319275 38.6268591880798 29.5122632980347 0 11.0890598297119 546 122279.266274323 122279.266274323 4723264 4723264 20505.5243074081 20505.5243074081 792064 792064 1373.03340620526 496059.499294859 25223.3398485303 470836.159446329 15224 5490017 279137 5210880 0 0 0 0 39.6551012992859 1731334563.09804 116564
93696 91.5 8494.60112624973 8857.84248368879 40.7217011451721 38.7775712013245 29.628998041153 0 11.0934281349182 549 122473.271349129 122473.271349129 4749216 4749216 20538.0578341327 20538.0578341327 796416 796416 1374.417025051 495033.081522788 25275.6246490013 469757.456873786 15250 5491464 280584 5210880 0 0 0 0 39.801370382309 1731334563.24875 117203
94208 92 8501.07225781304 8856.17335417734 40.9039211273193 38.9597911834717 29.7511394023895 0 11.2159948348999 552 122566.57068598 122566.57068598 4775168 4775168 20553.7035922235 20553.7035922235 800768 800768 1376.33824265458 495770.484563554 25272.6187019296 470497.865861624 15432 5599309 282061 5317248 0 0 0 0 39.978910446167 1731334563.43097 117842
94720 92.5 8508.49525322157 8854.55535869139 41.0814850330353 39.1373550891876 29.8618502616882 0 11.2203788757324 555 122673.593784226 122673.593784226 4801120 4801120 20571.6507455668 20571.6507455668 805120 805120 1377.40669058736 499173.200744715 25249.7524004507 473923.448344264 15458 5600748 283500 5317248 0 0 0 0 40.1521453857422 1731334563.60853 118481
95232 93 8521.75342304015 8853.26660793718 41.231819152832 39.2876892089844 29.9836728572845 0 11.2787508964539 558 122864.74713041 122864.74713041 4827072 4827072 20603.7060539282 20603.7060539282 809472 809472 1379.42729337917 498296.150559374 25317.9495107321 472978.201048642 15556 5609141 284981 5324160 0 0 0 0 40.297812461853 1731334563.75887 119120
95744 93.5 8535.88431191655 8852.06067860465 41.3776540756226 39.4335241317749 30.0924386978149 0 11.2859513759613 561 123068.483146032 123068.483146032 4853024 4853024 20637.8714030338 20637.8714030338 813824 813824 1380.39013687184 497143.635471309 25361.7667379958 471781.868733313 15582 5610581 286421 5324160 0 0 0 0 40.4392757415771 1731334563.9047 119759
96256 94 8542.14035145158 8850.63728097138 41.5594940185547 39.615364074707 30.2149951457977 0 11.4081611633301 564 123158.681333817 123158.681333817 4878976 4878976 20652.9971163985 20652.9971163985 818176 818176 1382.34400442837 497892.508373738 25360.3974249488 472532.110948789 15764 5718429 287901 5430528 0 0 0 0 40.6162803173065 1731334564.08654 120398
96768 94.5 8548.46013380689 8849.21954944307 41.7407710552216 39.7966411113739 30.3288838863373 0 11.4126400947571 567 123249.79855142 123249.79855142 4904928 4904928 20668.2769457375 20668.2769457375 822528 822528 1383.29443381128 501201.941042255 25336.0373898849 475865.90365237 15790 5719869 289341 5430528 0 0 0 0 40.7931504249573 1731334564.26782 121037
97280 95 8559.28208698574 8848.04681669698 41.9007520675659 39.9566221237183 30.4573018550873 0 11.4719982147217 570 123405.827067474 123405.827067474 4930880 4930880 20694.4420236455 20694.4420236455 826880 826880 1384.89701145537 500200.979050721 25395.9247083623 474805.054342359 15888 5728258 290818 5437440 0 0 0 0 40.9483292102814 1731334564.4278 121676
97792 95.5 8572.70022935453 8847.00264069333 42.048180103302 40.1040501594543 30.5719981193542 0 11.4769260883331 573 123599.286862338 123599.286862338 4956832 4956832 20726.8841100839 20726.8841100839 831232 831232 1386.34957359983 499250.883962462 25448.7076284176 473802.176334045 15914 5729702 292262 5437440 0 0 0 0 41.0913038253784 1731334564.57523 122315
98304 96 8560.49758991423 8845.10674010067 42.315614938736 40.3714849948883 30.7790544033051 0 11.5970366001129 576 123423.351918586 123423.351918586 4982784 4982784 20697.3808396149 20697.3808396149 835584 835584 1388.10869589927 499929.245140877 25444.6721012274 474484.573039649 16096 5837553 293745 5543808 0 0 0 0 41.3530740737915 1731334564.84266 122954
98816 96.5 8565.95145234731 8843.8007432172 42.5000450611115 40.5559151172638 30.8993873596191 0 11.6013906002045 579 123501.984495176 123501.984495176 5008736 5008736 20710.5670670086 20710.5670670086 839936 839936 1389.40398163171 503315.42833549 25428.0410292645 477887.387306225 16122 5838999 295191 5543808 0 0 0 0 41.5340404510498 1731334565.02709 123593
99328 97 8578.5059043352 8842.80543237779 42.6505191326141 40.7063891887665 31.0212695598602 0 11.6578981876373 582 123682.99179406 123682.99179406 5034688 5034688 20740.9209420371 20740.9209420371 844288 844288 1391.31935373612 502453.659064115 25493.5624302535 476960.096633862 16220 5847389 296669 5550720 0 0 0 0 41.680020570755 1731334565.17757 124232
99840 97.5 8592.62958532236 8841.90321822709 42.7930920124054 40.8489620685577 31.1315269470215 0 11.6622710227966 585 123886.623887937 123886.623887937 5060640 5060640 20775.0688640683 20775.0688640683 848640 848640 1392.78046376576 501529.851885919 25545.7134895463 475984.138396373 16246 5848831 298111 5550720 0 0 0 0 41.8182127475739 1731334565.32014 124871
100352 98 8598.79951207297 8840.83448456272 42.9731130599976 41.0289831161499 31.2548322677612 0 11.7771294116974 588 123975.580520732 123975.580520732 5086592 5086592 20789.9863758564 20789.9863758564 852992 852992 1394.91451773622 502342.374651068 25548.8842867081 476793.49036436 16428 5956682 299594 5657088 0 0 0 0 41.9935901165009 1731334565.50016 125510
100864 98.5 8606.02970544376 8839.79993028126 43.1477990150452 41.2036690711975 31.367089509964 0 11.7814404964447 591 124079.823842042 124079.823842042 5112544 5112544 20807.4673767174 20807.4673767174 857344 857344 1396.35053329385 505736.772257245 25537.511121061 480199.261136184 16454 5958150 301062 5657088 0 0 0 0 42.163987159729 1731334565.67484 126149
101376 99 8618.49449133555 8838.98654798032 43.2970600128174 41.3529300689697 31.4886081218719 0 11.8385236263275 594 124259.538355078 124259.538355078 5138496 5138496 20837.6044590513 20837.6044590513 861696 861696 1398.32047015927 504920.46333117 25605.4733332018 479314.989997968 16552 5966566 302566 5664000 0 0 0 0 42.3087224960327 1731334565.82411 126788
101888 99.5 8632.56922630709 8838.25596038957 43.4381499290466 41.494019985199 31.5959441661835 0 11.8429307937622 597 124462.464756179 124462.464756179 5164448 5164448 20871.6340404936 20871.6340404936 866048 866048 1399.57034457006 503945.136531484 25655.8622678874 478289.274263596 16578 5968035 304035 5664000 0 0 0 0 42.4454762935638 1731334565.9652 127427
102400 100 8638.68423055795 8837.39701918628 43.6171429157257 41.6730129718781 31.7175674438477 0 11.959404706955 600 124550.629528578 124550.629528578 5190400 5190400 20886.4187618823 20886.4187618823 870400 870400 1401.56260527232 504708.173345627 25659.1506748779 479049.022670749 16760 6075910 305542 5770368 0 0 0 0 42.6198003292084 1731334566.14419 128066
102912 100.5 8645.18440894648 8836.54721038373 43.7940180301666 41.849888086319 31.8310058116913 0 11.9637310504913 603 124644.3476561 124644.3476561 5216352 5216352 20902.1347487417 20902.1347487417 874752 874752 1402.82394546771 507998.561651099 25647.8046161441 482350.757034955 16786 6077410 307042 5770368 0 0 0 0 42.7922494411469 1731334566.32106 128705
103424 101 8657.34606996036 8835.89703451637 43.9431440830231 41.9990141391754 31.9521548748016 0 12.0196330547333 606 124819.691782006 124819.691782006 5242304 5242304 20931.5389424819 20931.5389424819 879104 879104 1404.72147105688 507181.925894007 25716.3937557857 481465.532138221 16884 6085854 308574 5777280 0 0 0 0 42.9369008541107 1731334566.47019 129344
103936 101.5 8670.56754814118 8835.30555278908 44.086699962616 42.1425700187683 32.0634858608246 0 12.023930311203 609 125010.316116311 125010.316116311 5268256 5268256 20963.5055386169 20963.5055386169 883456 883456 1406.11319542926 506281.677134324 25771.2286728583 480510.448461466 16910 6087350 310070 5777280 0 0 0 0 43.0760507583618 1731334566.61375 129983
104448 102 8675.60915298513 8834.61436827496 44.269688129425 42.3255581855774 32.187379360199 0 12.1422579288483 612 125083.004854595 125083.004854595 5294208 5294208 20975.6950187729 20975.6950187729 887808 887808 1407.84351111146 506952.199036736 25772.6404735762 481179.55856316 17092 6195250 311602 5883648 0 0 0 0 43.2542986869812 1731334566.79673 130622
104960 102.5 8682.3661894159 8833.95453698949 44.4440650939941 42.4999351501465 32.2982068061829 0 12.1465804576874 615 125180.42630429 125180.42630429 5320160 5320160 20992.0320312989 20992.0320312989 892160 892160 1409.03998667384 510176.461240158 25760.4685141096 484415.992726048 17118 6196748 313100 5883648 0 0 0 0 43.4244191646576 1731334566.97111 131261
105472 103 8693.58792687006 8833.44025838984 44.5962550640106 42.652125120163 32.4219090938568 0 12.2039365768433 618 125342.218821184 125342.218821184 5346112 5346112 21019.1636987436 21019.1636987436 896512 896512 1410.83554238627 509345.883154794 25826.8494070099 483519.033747784 17216 6205194 314634 5890560 0 0 0 0 43.5720977783203 1731334567.1233 131900
105984 103.5 8704.97452938926 8832.95796181582 44.747241973877 42.8031120300293 32.5395035743713 0 12.2084584236145 621 125506.38832595 125506.38832595 5372064 5372064 21046.6939732789 21046.6939732789 900864 900864 1412.05516008584 508404.816427861 25878.0938501102 482526.722577751 17242 6206690 316130 5890560 0 0 0 0 43.7186026573181 1731334567.27429 132539
106496 104 8708.84019525647 8832.41697239578 44.9349291324615 42.9907991886139 32.6679961681366 0 12.3274102210999 624 125562.122637387 125562.122637387 5398016 5398016 21056.040294309 21056.040294309 905216 905216 1413.71930949933 509050.552257879 25878.4327690723 483172.119488807 17424 6314586 317658 5996928 0 0 0 0 43.9015588760376 1731334567.46198 133178
107008 104.5 8715.10608251207 8831.90538585915 45.1105580329895 43.1664280891418 32.7794802188873 0 12.3318169116974 627 125652.462807418 125652.462807418 5423968 5423968 21071.1898172736 21071.1898172736 909568 909568 1414.79927894448 512191.07487725 25864.7301402357 486326.344737014 17450 6316085 319157 5996928 0 0 0 0 44.0729451179504 1731334567.6376 133817
107520 105 8726.30323832095 8831.52487147046 45.2614419460297 43.317312002182 32.9014537334442 0 12.3930184841156 630 125813.900911614 125813.900911614 5449920 5449920 21098.2620517627 21098.2620517627 913920 913920 1416.50620525452 511350.811286731 25928.9891291055 485421.822157625 17548 6324529 320689 6003840 0 0 0 0 44.2192313671112 1731334567.78849 134456
108032 105.5 8738.5845852822 8831.18778480705 45.4065461158752 43.4624161720276 33.0098166465759 0 12.3974676132202 633 125990.970642913 125990.970642913 5475872 5475872 21127.9556195267 21127.9556195267 918272 918272 1417.30930270862 510280.63616827 25972.2534719634 484308.382696307 17574 6326028 322188 6003840 0 0 0 0 44.3599810600281 1731334567.93359 135095
108544 106 8742.81260531834 8830.81234549523 45.591411113739 43.6472811698914 33.1361649036407 0 12.5159463882446 636 126051.929296234 126051.929296234 5501824 5501824 21138.1780324141 21138.1780324141 922624 922624 1419.0004518474 510935.704734639 25973.794057777 484961.910676862 17756 6433924 323716 6110208 0 0 0 0 44.5401871204376 1731334568.11846 135734
109056 106.5 8748.69016790295 8830.44823059407 45.7678329944611 43.8237030506134 33.2481226921082 0 12.5204563140869 639 126136.670687454 126136.670687454 5527776 5527776 21152.3886726187 21152.3886726187 926976 926976 1420.00090822061 514005.743311057 25958.6677448057 488047.075566251 17782 6435418 325210 6110208 0 0 0 0 44.712189912796 1731334568.29488 136373
109568 107 8758.70161608091 8830.18248691158 45.9232511520386 43.9791212081909 33.3747477531433 0 12.5776944160461 642 126281.013522518 126281.013522518 5553728 5553728 21176.5941295467 21176.5941295467 931328 931328 1421.68348151944 513178.647309202 26021.907921605 487156.739387597 17880 6443865 326745 6117120 0 0 0 0 44.8631319999695 1731334568.4503 137012
110080 107.5 8770.13393551911 8829.95474942992 46.0711641311646 44.1270341873169 33.4894707202911 0 12.5824356079102 645 126445.842163662 126445.842163662 5579680 5579680 21204.2349374329 21204.2349374329 935680 935680 1422.86093098793 512263.793872925 26071.6891826749 486192.10469025 17906 6445361 328241 6117120 0 0 0 0 45.0065839290619 1731334568.59821 137651
110592 108 8774.45901251779 8829.7244340868 46.2545540332794 44.3104240894318 33.6135563850403 0 12.702653169632 648 126508.200162701 126508.200162701 5605632 5605632 21214.6920124875 21214.6920124875 940032 940032 1424.41289058449 512867.985613706 26070.9644262854 486797.021187421 18088 6553259 329771 6223488 0 0 0 0 45.1851541996002 1731334568.7816 138290
111104 108.5 8779.89647162123 8829.49307119035 46.4321260452271 44.4879961013794 33.7257781028748 0 12.707085609436 651 126586.59623973 126586.59623973 5631584 5631584 21227.8385802753 21227.8385802753 944384 944384 1425.27184696686 515847.592851812 26053.9851027181 489793.607749093 18114 6554754 331266 6223488 0 0 0 0 45.358295917511 1731334568.95917 138929
111616 109 8789.76038895119 8829.34334221988 46.5869851112366 44.6428551673889 33.8520250320435 0 12.7649254798889 654 126728.812007812 126728.812007812 5657536 5657536 21251.6873403975 21251.6873403975 948736 948736 1426.93812049636 515035.379711655 26116.0614506671 488919.318260988 18212 6563195 332795 6230400 0 0 0 0 45.5086159706116 1731334569.11403 139568
112128 109.5 8801.64270039831 8829.22874949035 46.7312240600586 44.7870941162109 33.9609658718109 0 12.7709982395172 657 126900.128533743 126900.128533743 5683488 5683488 21280.416128963 21280.416128963 953088 953088 1427.84896994334 514043.639778654 26160.0035861014 487883.636192553 18238 6564687 334287 6230400 0 0 0 0 45.6484708786011 1731334569.25827 140207
112640 110 8805.43585337176 8829.12970146066 46.9163501262665 44.9722201824188 34.0878896713257 0 12.8890051841736 660 126954.817370391 126954.817370391 5709440 5709440 21289.58712993 21289.58712993 957440 957440 1429.47784454815 514675.320798693 26161.5180698274 488513.802728865 18420 6672589 335821 6336768 0 0 0 0 45.828950881958 1731334569.4434 140846
113152 110.5 8811.19383071255 8829.02899754756 47.0912470817566 45.1471171379089 34.1984879970551 0 12.8935163021088 663 127037.83460814 127037.83460814 5735392 5735392 21303.5086395895 21303.5086395895 961792 961792 1430.41531132643 517644.35805825 26146.1489961443 491498.209062106 18446 6674079 337311 6336768 0 0 0 0 45.9995217323303 1731334569.61829 141485
113664 111 8821.48883264278 8828.99188293233 47.2426059246063 45.2984759807587 34.321307182312 0 12.9504599571228 666 127186.265658192 127186.265658192 5761344 5761344 21328.3996664786 21328.3996664786 966144 966144 1432.05418967927 516842.937632924 26207.4275004242 490635.5101325 18544 6682523 338843 6343680 0 0 0 0 46.1463532447815 1731334569.76965 142124
114176 111.5 8833.30987236664 8828.98125706717 47.3857600688934 45.4416301250458 34.4314131736755 0 12.9550819396973 669 127356.698782033 127356.698782033 5787296 5787296 21356.9803136331 21356.9803136331 970496 970496 1433.1868792902 515950.441505263 26255.3568119714 489695.084693291 18570 6684018 340338 6343680 0 0 0 0 46.2850000858307 1731334569.91281 142763
114688 112 8836.72609487316 8829.01260444202 47.5718879699707 45.627758026123 34.5593845844269 0 13.0728650093079 672 127405.953118971 127405.953118971 5813248 5813248 21365.2399804933 21365.2399804933 974848 974848 1434.77388222941 516566.474631436 26256.5157431251 490309.958888311 18752 6791918 341870 6450048 0 0 0 0 46.4640481472015 1731334570.09893 143402
115200 112.5 8840.53133416643 8829.02649732854 47.7558560371399 45.8117260932922 34.6793193817139 0 13.077315568924 675 127460.816213493 127460.816213493 5839200 5839200 21374.4402034957 21374.4402034957 979200 979200 1435.70124832785 519495.198079165 26241.6577907585 493253.540288406 18778 6793414 343366 6450048 0 0 0 0 46.6458916664124 1731334570.2829 144041
115712 113 8850.44662691535 8829.08625469164 47.9079120159149 45.9637820720673 34.8028063774109 0 13.1364958286285 678 127603.772700948 127603.772700948 5865152 5865152 21398.4131779642 21398.4131779642 983552 983552 1437.30241629324 518700.130125465 26302.1153364276 492398.014789037 18876 6801860 344900 6456960 0 0 0 0 46.7933695316315 1731334570.43496 144680
116224 113.5 8861.01458071807 8829.16454307604 48.0562310218811 46.1121010780334 34.9160449504852 0 13.1409091949463 681 127756.139110442 127756.139110442 5891104 5891104 21423.964141825 21423.964141825 987904 987904 1438.18359171778 517735.666986435 26345.3651355506 491390.301850884 18902 6803359 346399 6456960 0 0 0 0 46.93727850914 1731334570.58328 145319
116736 114 8865.01306783452 8829.30483895955 48.2384779453278 46.2943480014801 35.0388965606689 0 13.2601821422577 684 127813.788409134 127813.788409134 5917056 5917056 21433.6315951199 21433.6315951199 992256 992256 1439.5911087063 518286.133524744 26343.2596736846 491942.873851059 19084 6911256 347928 6563328 0 0 0 0 47.1149253845215 1731334570.76552 145958
117248 114.5 8870.35622905742 8829.43041824844 48.4135150909424 46.4693851470947 35.1491510868073 0 13.2651028633118 687 127890.824920277 127890.824920277 5943008 5943008 21446.5501715877 21446.5501715877 996608 996608 1440.40076056747 521136.030181698 26326.9313094193 494809.098872279 19110 6912753 349425 6563328 0 0 0 0 47.2856276035309 1731334570.94056 146597
117760 115 8879.89056212914 8829.58449506221 48.5663261413574 46.6221961975098 35.2732739448547 0 13.322713136673 690 128028.288815764 128028.288815764 5968960 5968960 21469.6020702145 21469.6020702145 1000960 1000960 1441.95627284477 520343.702691531 26385.8137931843 493957.888898347 19208 6921196 350956 6570240 0 0 0 0 47.4339253902435 1731334571.09337 147236
118272 115.5 8890.09188270246 8829.75322028081 48.7153000831604 46.7711701393127 35.3888981342316 0 13.3271281719208 693 128175.36918883 128175.36918883 5994912 5994912 21494.2665964006 21494.2665964006 1005312 1005312 1443.00014915472 519455.966173707 26431.6656026057 493024.300571101 19234 6922696 352456 6570240 0 0 0 0 47.5784676074982 1731334571.24235 147875
118784 116 8894.10112808714 8830.00080314383 48.8965981006622 46.9524681568146 35.5116527080536 0 13.4452979564667 696 128233.173597843 128233.173597843 6020864 6020864 21503.9600607974 21503.9600607974 1009664 1009664 1444.45863863416 520024.609427521 26431.2621099943 493593.347317526 19416 7030598 353990 6676608 0 0 0 0 47.7551176548004 1731334571.42364 148514
119296 116.5 8899.17218055828 8830.22949447468 49.0721089839935 47.1279790401459 35.6230435371399 0 13.4498233795166 699 128306.286905471 128306.286905471 6046816 6046816 21516.220738772 21516.220738772 1014016 1014016 1445.30488581624 522852.537805523 26415.9618676786 496436.575937845 19442 7032094 355486 6676608 0 0 0 0 47.9261059761047 1731334571.59915 149153
