# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 11 2024 at 14:15:07+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-13.15.04-7546
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-13.15.04-7546
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
5120 3.75 1235.65690364279 1228.00329118578 13.2605509757996 10.9253628253937 10.898339509964 0 2.4087495803833 30 217570.806387782 217570.806387782 2377040 2377040 143694.998975325 143694.998975325 1569920 1569920 384.38556968007 474597.645559831 12217.3651332234 462380.280426608 948 1127927 29063 1098864 0 0 0 0 13.199146270752 1731330918.34226 6656
5632 4.125 1247.47763542943 1228.98814722079 14.2392091751099 11.904021024704 11.823014497757 0 2.41797757148743 33 219652.165816384 219652.165816384 2614744 2614744 145069.636252843 145069.636252843 1726912 1726912 401.457717414847 467342.72307772 12551.5548412784 454791.168236442 974 1129399 30535 1098864 0 0 0 0 14.1727104187012 1731330919.32092 7295
6144 4.5 1249.70772137217 1230.49507327154 15.298219203949 12.9630310535431 12.8156681060791 0 2.57417988777161 36 220044.832741519 220044.832741519 2852448 2852448 145328.973773081 145328.973773081 1883904 1883904 432.619494084748 523511.480233034 12817.4602437399 510694.019989294 1156 1484208 32016 1452192 0 0 0 0 15.2246115207672 1731330920.37993 7934
6656 4.875 1238.45537886605 1230.80523937397 16.5060660839081 14.1708779335022 13.9224283695221 0 2.58577561378479 39 218063.553613315 218063.553613315 3090152 3090152 144020.43469551 144020.43469551 2040896 2040896 455.946278164606 574945.934458549 12873.3219115066 562072.612547042 1182 1485661 33469 1452192 0 0 0 0 16.4288308620453 1731330921.58777 8573
7168 5.25 1178.08861038848 1224.45122466352 18.378123998642 16.0429358482361 15.7585797309875 0 2.66075801849365 42 207434.351884284 207434.351884284 3327856 3327856 137000.360831191 137000.360831191 2197888 2197888 473.364781542827 570055.264359823 13268.3384774871 556786.925882336 1280 1500110 34958 1465152 0 0 0 0 18.2930541038513 1731330923.45983 9212
7680 5.625 1185.34006886291 1221.74970740649 19.4188930988312 17.0837049484253 16.7456841468811 0 2.67500686645508 45 208711.167206658 208711.167206658 3565560 3565560 137843.635622908 137843.635622908 2354880 2354880 487.055080019168 561637.727161121 13550.3810779834 548087.346083137 1306 1501584 36432 1465152 0 0 0 0 19.3307337760925 1731330924.5006 9851
8192 6 1188.9485968421 1219.74247271236 20.5025000572205 18.1673119068146 17.7594199180603 0 2.813152551651 48 209346.5461213 209346.5461213 3803264 3803264 138263.2726781 138263.2726781 2511872 2511872 512.56249495885 609471.803660779 13750.2362623456 595721.567398433 1488 1856389 37909 1818480 0 0 0 0 20.4091062545776 1731330925.58421 10490
8704 6.375 1174.15820604062 1216.87847995061 21.8811061382294 19.5459179878235 19.0568408966064 0 2.82604002952576 51 206742.297932356 206742.297932356 4040968 4040968 136543.292653874 136543.292653874 2668864 2668864 534.652332842612 657720.802077559 13843.6006023049 643877.201475254 1514 1857786 39306 1818480 0 0 0 0 21.7828507423401 1731330926.96282 11129
9216 6.75 1178.81709767074 1214.84565591225 22.9490730762482 20.6138849258423 20.0908303260803 0 2.89954423904419 54 207562.621766463 207562.621766463 4278672 4278672 137085.076887055 137085.076887055 2825856 2825856 549.988275106335 652642.60703205 14202.7824605227 638439.824571527 1612 1872239 40799 1831440 0 0 0 0 22.845504283905 1731330928.03078 11768
9728 7.125 1156.68432827464 1211.20825935167 24.5106420516968 22.1754539012909 21.6026141643524 0 2.91017365455627 57 203665.549309775 203665.549309775 4516376 4516376 134511.248936661 134511.248936661 2982848 2982848 561.892823349842 644251.730925077 14464.0978798905 629787.633045187 1638 1873709 42269 1831440 0 0 0 0 24.4014875888824 1731330929.59235 12407
10240 7.5 1148.40375001213 1207.51543928823 25.8460831642151 23.5108950138092 22.8644857406616 0 3.04073715209961 60 202207.529624358 202207.529624358 4754080 4754080 133548.297423633 133548.297423633 3139840 3139840 582.909009201065 685523.130605612 14607.6058611871 670915.524744425 1820 2228526 43758 2184768 0 0 0 0 25.7313194274902 1731330930.92779 13046
10752 7.875 1142.4700962821 1203.90524658956 27.1498420238495 24.8146538734436 24.1017467975616 0 3.04983615875244 63 201162.74945677 201162.74945677 4991784 4991784 132858.270633718 132858.270633718 3296832 3296832 604.311828618065 731536.528376634 14771.5201322087 716765.008244426 1846 2230004 45236 2184768 0 0 0 0 27.0297155380249 1731330932.23155 13685
11264 8.25 1150.71570539683 1201.75643834682 28.1452121734619 25.810024023056 25.063672542572 0 3.11213517189026 66 202614.611878258 202614.611878258 5229488 5229488 133817.155571599 133817.155571599 3453824 3453824 617.872955750421 726146.429391793 15104.4625658631 711041.96682593 1944 2244482 46754 2197728 0 0 0 0 28.0199372768402 1731330933.22692 14324
11776 8.625 1157.05589670443 1199.94212845547 29.170538187027 26.8353500366211 26.0510029792786 0 3.12134528160095 69 203730.973977949 203730.973977949 5467192 5467192 134554.45876698 134554.45876698 3610816 3610816 630.222090495013 719905.322569169 15400.37114525 704504.951423919 1970 2245981 48253 2197728 0 0 0 0 29.0400495529175 1731330934.25225 14963
12288 9 1162.46391750284 1198.48889947006 30.2070209980011 27.8718328475952 27.0156874656677 0 3.26567816734314 72 204683.202256368 204683.202256368 5704896 5704896 135183.359508597 135183.359508597 3767808 3767808 648.631670437311 757128.00793759 15529.5582545281 741598.449683062 2152 2600812 49756 2551056 0 0 0 0 30.0702750682831 1731330935.28873 15602
12800 9.375 1160.22122677338 1196.80192475024 31.4244680404663 29.0892798900604 28.1497490406036 0 3.27653098106384 75 204288.315917732 204288.315917732 5942600 5942600 134922.556173041 134922.556173041 3924800 3924800 663.87375530272 794582.985626895 15567.747950935 779015.23767596 2178 2602249 51193 2551056 0 0 0 0 31.2820811271667 1731330936.50618 16241
13312 9.75 1156.31250187325 1195.08913256329 32.6903040409088 30.3551158905029 29.3796513080597 0 3.34631967544556 78 203600.079218726 203600.079218726 6180304 6180304 134468.00910673 134468.00910673 4081792 4081792 675.395512737972 788332.758100529 15859.1082293356 772473.649871193 2276 2616727 52711 2564016 0 0 0 0 32.5401918888092 1731330937.77201 16880
13824 10.125 1159.09787440469 1193.77060627666 33.7820580005646 31.4468698501587 30.4279470443726 0 3.35588622093201 81 204090.519361106 204090.519361106 6418008 6418008 134791.921110031 134791.921110031 4238784 4238784 685.129391965304 780537.982849642 16098.1555784015 764439.82727124 2302 2618227 54211 2564016 0 0 0 0 33.6263530254364 1731330938.86377 17519
14336 10.5 1139.02715590576 1191.24664991915 35.5214030742645 33.1862149238586 32.0927729606628 0 3.49649453163147 84 200556.526716609 200556.526716609 6655712 6655712 132457.88982219 132457.88982219 4395776 4395776 700.571342026966 813303.537450045 16199.1810605827 797104.356389462 2484 2973091 55747 2917344 0 0 0 0 35.3541929721832 1731330940.60311 18158
14848 10.875 1136.5932515722 1189.25222963366 36.78022813797 34.4450399875641 33.2757778167725 0 3.50631999969482 87 200127.972053125 200127.972053125 6893416 6893416 132174.850185795 132174.850185795 4552768 4552768 715.090747567987 848743.376959506 16275.0202663768 832468.356693129 2510 2974594 57250 2917344 0 0 0 0 36.6078014373779 1731330941.86194 18797
15360 11.25 1131.89224771276 1187.07527594246 38.1159791946411 35.7807910442352 34.5680906772614 0 3.57972812652588 90 199300.233222455 199300.233222455 7131120 7131120 131628.168705868 131628.168705868 4709760 4709760 723.810792650429 840572.353215456 16510.3834895188 824061.969725937 2608 2989093 58789 2930304 0 0 0 0 37.9379448890686 1731330943.19769 19436
15872 11.625 1129.82322114959 1185.18132988551 39.3763811588287 37.0411930084229 35.7887473106384 0 3.5901038646698 93 198935.925155661 198935.925155661 7368824 7368824 131387.560840531 131387.560840531 4866752 4866752 733.073694609788 833530.713149123 16751.7094951915 816779.003653932 2634 2990620 60316 2930304 0 0 0 0 39.1877257823944 1731330944.45809 20075
16384 12 1126.17216212437 1183.13311263332 40.6952199935913 38.3600318431854 37.0406618118286 0 3.71871781349182 96 198293.057500454 198293.057500454 7606528 7606528 130962.977834244 130962.977834244 5023744 5023744 748.106847400447 864923.704258938 16869.3442363707 848054.360022567 2816 3345482 61850 3283632 0 0 0 0 40.4892909526825 1731330945.77693 20714
16896 12.375 1127.09006817771 1181.44727992378 41.8617541790009 39.526566028595 38.135421037674 0 3.72927594184875 99 198454.679678604 198454.679678604 7844232 7844232 131069.721469152 131069.721469152 5180736 5180736 761.606623016379 898128.233056551 16931.6584446696 881196.574611881 2842 3346942 63310 3283632 0 0 0 0 41.6621899604797 1731330946.94346 21353
17408 12.75 1127.19028397768 1179.83738101688 43.055908203125 40.7207200527191 39.2808976173401 0 3.80829048156738 102 198472.325379726 198472.325379726 8081936 8081936 131081.375601647 131081.375601647 5337728 5337728 768.209766330237 888636.183599601 17123.9254913398 871512.258108262 2940 3361448 64856 3296592 0 0 0 0 42.8426609039307 1731330948.13762 21992
17920 13.125 1128.94062389505 1178.41272503532 44.1885850429535 41.8533968925476 40.372631072998 0 3.81778073310852 105 198780.520046185 198780.520046185 8319640 8319640 131284.923278913 131284.923278913 5494720 5494720 776.214813732301 881235.996680344 17338.7835704875 863897.213109856 2966 3362973 66381 3296592 0 0 0 0 43.9703142642975 1731330949.27029 22631
18432 13.5 1128.35293205283 1176.98618754962 45.406818151474 43.0716300010681 41.5209519863129 0 3.95025086402893 108 198677.041007916 198677.041007916 8557344 8557344 131216.580376917 131216.580376917 5651712 5651712 789.013277783041 909259.055722906 17423.9145462676 891835.141176638 3148 3717836 67916 3649920 0 0 0 0 45.1829361915588 1731330950.48853 23270
18944 13.875 1109.16115226385 1174.15530907721 47.3692212104797 45.0340330600739 43.4103176593781 0 3.96069240570068 111 195297.809287205 195297.809287205 8795048 8795048 128984.76119719 128984.76119719 5808704 5808704 800.726756558101 939432.080623697 17479.8398361442 921952.240787553 3174 3719337 69417 3649920 0 0 0 0 47.1404600143433 1731330952.45093 23909
19456 14.25 1110.41626700277 1172.54126744629 48.5340790748596 46.1988909244537 44.5397021770477 0 4.03370094299316 114 195518.806171575 195518.806171575 9032752 9032752 129130.718955036 129130.718955036 5965696 5965696 809.137465663414 933062.426342803 17711.6486025029 915350.7777403 3272 3733837 70957 3662880 0 0 0 0 48.2992460727692 1731330953.61579 24548
19968 14.625 1112.83420140457 1171.10794829206 49.6468181610107 47.3116300106049 45.6052742004395 0 4.04330205917358 117 195944.548896794 195944.548896794 9270456 9270456 129411.901442153 129411.901442153 6122688 6122688 815.035053963481 924186.409065317 17879.3057071649 906307.103358152 3298 3735355 72475 3662880 0 0 0 0 49.4068069458008 1731330954.72853 25187
20480 15 1115.31703066704 1169.81863793025 50.7519149780273 48.4167268276215 46.6472146511078 0 4.18981242179871 120 196381.718116799 196381.718116799 9508160 9508160 129700.630576652 129700.630576652 6279680 6279680 827.83144428721 951505.758991926 17980.849787246 933524.90920468 3480 4090211 74003 4016208 0 0 0 0 50.5062413215637 1731330955.83362 25826
20992 15.375 1110.90603757076 1168.13717953404 52.1593840122223 49.8241958618164 47.9549200534821 0 4.2062840461731 123 195605.043522015 195605.043522015 9745864 9745864 129187.674555784 129187.674555784 6436672 6436672 832.924252500737 973119.532038016 17894.7900941321 955224.741943884 3506 4091660 75452 4016208 0 0 0 0 51.908332824707 1731330957.24109 26465
21504 15.75 1114.71993737541 1167.01090430245 53.1999821662903 50.8647940158844 48.9500350952148 0 4.28633570671082 126 196276.583699174 196276.583699174 9983568 9983568 129631.194376623 129631.194376623 6593664 6593664 838.598679088523 964559.306608653 18066.577939892 946492.728668761 3604 4106163 76995 4029168 0 0 0 0 52.9432728290558 1731330958.28169 27104
22016 16.125 1117.23444473313 1165.93512416099 54.2938439846039 51.958655834198 49.9998326301575 0 4.29583239555359 129 196719.330704329 196719.330704329 10221272 10221272 129923.607368551 129923.607368551 6750656 6750656 844.431861188562 956558.020217331 18235.3965876029 938322.623629728 3630 4107686 78518 4029168 0 0 0 0 54.0208139419556 1731330959.37555 27743
22528 16.5 1119.16419645329 1164.94966866494 55.4105100631714 53.0753219127655 51.046626329422 0 4.42681670188904 132 197059.115669432 197059.115669432 10458976 10458976 130148.018910811 130148.018910811 6907648 6907648 854.743212142188 980313.926999247 18297.4627354234 962016.464263823 3812 4462550 80054 4382496 0 0 0 0 55.1318161487579 1731330960.49222 28382
23040 16.875 1121.56456489371 1164.05130108655 56.5005941390991 54.1654059886932 52.0663034915924 0 4.43606734275818 135 197481.765432218 197481.765432218 10696680 10696680 130427.158645773 130427.158645773 7064640 7064640 864.625326748881 1006662.92646151 18343.4074276875 988319.51903382 3838 4464051 81555 4382496 0 0 0 0 56.2170760631561 1731330961.5823 29021
23552 17.25 1123.73246208417 1163.2366494518 57.5974521636963 55.2622640132904 53.1289267539978 0 4.50260996818542 138 197863.482346114 197863.482346114 10934384 10934384 130679.264212976 130679.264212976 7221632 7221632 871.875986548968 1000714.01413419 18548.4007364283 982165.613397762 3936 4478553 83097 4395456 0 0 0 0 57.3071758747101 1731330962.67916 29660
24064 17.625 1128.0911922676 1162.59168872215 58.5806410312653 56.2454528808594 54.0704448223114 0 4.51201224327087 141 198630.954642058 198630.954642058 11172088 11172088 131186.142560352 131186.142560352 7378624 7378624 877.567142676052 993274.747361625 18714.9285949975 974559.818766627 3962 4480080 84624 4395456 0 0 0 0 58.285285949707 1731330963.66235 30299
24576 18 1130.69179825242 1161.97904650228 59.6452350616455 57.3100469112396 55.0696773529053 0 4.64227175712585 144 199088.861638365 199088.861638365 11409792 11409792 131488.567993514 131488.567993514 7535616 7535616 887.760631286709 1016350.42021585 18785.4695474195 997564.950668429 4144 4834938 86154 4748784 0 0 0 0 59.3427379131317 1731330964.72694 30938
25088 18.375 1133.21601092475 1161.42239497546 60.7088780403137 58.3736898899078 56.058730840683 0 4.65196537971497 147 199533.317526561 199533.317526561 11647496 11647496 131782.109620073 131782.109620073 7692608 7692608 895.885618487694 1040006.21752018 18794.673856118 1021211.54366406 4170 4836394 87610 4748784 0 0 0 0 60.4014749526978 1731330965.79059 31577
25600 18.75 1136.66334229935 1160.97756661907 61.719526052475 59.3843379020691 57.0355985164642 0 4.71712470054626 150 200140.313420685 200140.313420685 11885200 11885200 132183.001062415 132183.001062415 7849600 7849600 902.661274644942 1034188.07459298 18988.7651583421 1015199.30943464 4268 4850899 89155 4761744 0 0 0 0 61.4067621231079 1731330966.80123 32216
26112 19.125 1139.61129065642 1160.58179455648 62.7505249977112 60.4153368473053 58.0258531570435 0 4.7264392375946 153 200659.379432736 200659.379432736 12122904 12122904 132525.819068691 132525.819068691 8006592 8006592 907.999570059813 1026994.07781816 19147.573217956 1007846.50460021 4294 4852427 90683 4761744 0 0 0 0 62.4327285289764 1731330967.83223 32855
26624 19.5 1141.44528070016 1160.23402340148 63.836165189743 61.5009770393372 59.046149969101 0 4.85607552528381 156 200982.302965592 200982.302965592 12360608 12360608 132739.094450132 132739.094450132 8163584 8163584 917.32485129995 1048580.59288728 19209.3335326951 1029371.25935459 4476 5207294 92222 5115072 0 0 0 0 63.5130422115326 1731330968.91787 33494
27136 19.875 1143.08942552455 1159.91883290118 64.9287161827087 62.5935280323029 60.0644593238831 0 4.86607766151428 159 201271.799114732 201271.799114732 12598312 12598312 132930.292660704 132930.292660704 8320576 8320576 924.70445754501 1070785.97022474 19223.0802594939 1051562.88996524 4502 5208795 93723 5115072 0 0 0 0 64.6006412506104 1731330970.01043 34133
27648 20.25 1144.97004659562 1159.6504690094 66.0049760341644 63.6697878837585 61.1066405773163 0 4.93181991577148 162 201602.933300714 201602.933300714 12836016 12836016 133148.990781584 133148.990781584 8477568 8477568 930.928483802567 1064946.45904806 19405.980018601 1045540.47902946 4600 5223302 95270 5128032 0 0 0 0 65.6694102287292 1731330971.08668 34772
28160 20.625 1148.3541150152 1159.45519637151 66.9929440021515 64.6577558517456 62.0535743236542 0 4.94113063812256 165 202198.790041165 202198.790041165 13073720 13073720 133542.525351456 133542.525351456 8634560 8634560 935.746927410814 1057748.72910291 19553.1021742398 1038195.62692867 4626 5224828 96796 5128032 0 0 0 0 66.6529672145844 1731330972.07465 35411
28672 21 1148.05084743001 1159.25554409069 68.1859300136566 65.8507418632507 63.1623644828796 0 5.10227417945862 168 202145.391583336 202145.391583336 13311424 13311424 133507.258251654 133507.258251654 8791552 8791552 940.766069646362 1073961.90354176 19533.1382458991 1054428.76529586 4808 5579686 98326 5481360 0 0 0 0 67.8338077068329 1731330973.26764 36050
29184 21.375 1149.58129370098 1159.07464984515 69.2726030349731 66.9374148845673 64.1622068881989 0 5.11216187477112 171 202414.868028072 202414.868028072 13549128 13549128 133685.234415336 133685.234415336 8948544 8948544 945.132209182789 1092074.04665149 19484.0081160537 1072590.03853544 4834 5581147 99787 5481360 0 0 0 0 68.9165897369385 1731330974.35431 36689
29696 21.75 1144.5651739219 1158.73033764386 70.7454471588135 68.4102590084076 65.6014907360077 0 5.18125057220459 174 201531.644519948 201531.644519948 13786832 13786832 133101.907988405 133101.907988405 9105536 9105536 951.018942989343 1086481.21030379 19657.2427308484 1066823.96757294 4932 5595648 101328 5494320 0 0 0 0 70.3841300010681 1731330975.82716 37328
30208 22.125 1147.35397225005 1158.54665069567 71.7557871341705 69.4205989837646 66.5670764446259 0 5.19055771827698 177 202022.687866463 202022.687866463 14024536 14024536 133426.218378874 133426.218378874 9262528 9262528 954.765123055016 1078680.68483332 19781.7928463086 1058898.89198701 4958 5597177 102857 5494320 0 0 0 0 71.3894562721252 1731330976.8375 37967
30720 22.5 1148.71589296328 1158.38037094215 72.8487071990967 70.5135190486908 67.5958118438721 0 5.32072782516479 180 202262.490830328 202262.490830328 14262240 14262240 133584.59664303 133584.59664303 9419520 9419520 962.897537063866 1097960.0030036 19834.5851105471 1078125.41789305 5140 5952044 104396 5847648 0 0 0 0 72.4747223854065 1731330977.93042 38606
31232 22.875 1141.97081040576 1158.03782267956 74.4473640918732 72.1121759414673 69.1186573505402 0 5.33045196533203 183 201074.83667903 201074.83667903 14499944 14499944 132800.208494238 132800.208494238 9576512 9576512 968.715347001568 1117219.10943644 19833.1424734329 1097385.966963 5166 5953550 105902 5847648 0 0 0 0 74.0682299137115 1731330979.52907 39245
31744 23.25 1138.30826232504 1157.68430525562 75.8653581142426 73.5301699638367 70.5033285617828 0 5.39338159561157 186 200429.946064972 200429.946064972 14737648 14737648 132374.289421432 132374.289421432 9733504 9733504 974.257964990812 1111745.83087954 19998.0248058891 1091747.80607366 5264 5968051 107443 5860608 0 0 0 0 75.4776651859283 1731330980.94707 39884
32256 23.625 1135.79147784146 1157.28457687948 77.2168910503387 74.8817028999329 71.8157072067261 0 5.40306282043457 189 199986.798110242 199986.798110242 14975352 14975352 132081.611621694 132081.611621694 9890496 9890496 978.674333822411 1105194.55971847 20134.6599465609 1085059.89977191 5290 5969575 108967 5860608 0 0 0 0 76.8239097595215 1731330982.2986 40523
32768 24 1131.77206686513 1156.81094744626 78.6756479740143 76.3404598236084 73.1852893829346 0 5.56039881706238 192 199279.072134896 199279.072134896 15213056 15213056 131614.192830586 131614.192830586 10047488 10047488 981.720940551539 1118300.17987815 20089.9446129453 1098210.23526521 5472 6324438 110502 6213936 0 0 0 0 78.2636804580688 1731330983.75736 41162
33280 24.375 1129.68865611363 1156.32535823609 80.0114572048187 77.6762690544128 74.4432830810547 0 5.57091617584229 195 198912.231342839 198912.231342839 15450760 15450760 131371.912222659 131371.912222659 10204480 10204480 986.678914467226 1136043.31678548 20069.5950802015 1115973.72170528 5498 6325903 111967 6213936 0 0 0 0 79.6019561290741 1731330985.09317 41801
33792 24.75 1130.75863323752 1155.95155135993 81.131844997406 78.7966568470001 75.5238029956818 0 5.64867210388184 198 199100.629744513 199100.629744513 15688464 15688464 131496.340258685 131496.340258685 10361472 10361472 990.720111991272 1129373.67410099 20203.6646596377 1109170.00944136 5596 6340411 113515 6226896 0 0 0 0 80.7164723873138 1731330986.21355 42440
34304 25.125 1131.37091496785 1155.58517991188 82.2824440002441 79.9472558498383 76.6254806518555 0 5.65875029563904 201 199208.43849742 199208.43849742 15926168 15926168 131567.542727876 131567.542727876 10518464 10518464 993.112320870919 1121047.21375053 20298.3461140344 1100748.8676365 5622 6341938 115042 6226896 0 0 0 0 81.8598313331604 1731330987.36415 43079
34816 25.5 1131.4910842702 1155.24027329943 83.4670691490173 81.1318809986115 77.7345969676971 0 5.80073738098145 204 199229.597552122 199229.597552122 16163872 16163872 131581.517260554 131581.517260554 10675456 10675456 998.173182356765 1136025.05062663 20301.1887923717 1115723.86183426 5804 6696805 116581 6580224 0 0 0 0 83.0389771461487 1731330988.54878 43718
35328 25.875 1129.40540483414 1154.79503220613 84.812215089798 82.4770269393921 79.0019881725311 0 5.81199479103088 207 198862.35729681 198862.35729681 16401576 16401576 131338.97282646 131338.97282646 10832448 10832448 1002.71471027857 1152810.91347648 20286.4710240002 1132524.44245248 5830 6698308 118084 6580224 0 0 0 0 84.3789818286896 1731330989.89392 44357
35840 26.25 1131.51606467896 1154.49393692371 85.851457118988 83.5162689685822 80.0070624351501 0 5.88178539276123 210 199233.99602848 199233.99602848 16639280 16639280 131584.422241541 131584.422241541 10989440 10989440 1007.46104917977 1147419.76932953 20432.2271954404 1126987.54213409 5928 6712811 119627 6593184 0 0 0 0 85.4129829406738 1731330990.93317 44996
36352 26.625 1130.66796473837 1154.14623607294 87.1080861091614 84.7728979587555 81.2184364795685 0 5.8914647102356 213 199084.66510383 199084.66510383 16876984 16876984 131485.796385338 131485.796385338 11146432 11146432 1010.24685239405 1139986.65833439 20533.9888798036 1119452.66945459 5954 6714339 121155 6593184 0 0 0 0 86.6638720035553 1731330992.1898 45635
36864 27 1131.37922437347 1153.84172841896 88.2480261325836 85.9128379821777 82.2766854763031 0 6.03831195831299 216 199209.901592942 199209.901592942 17114688 17114688 131568.509031733 131568.509031733 11303424 11303424 1013.84267762928 1152945.77822468 20512.6464977626 1132433.13172692 6136 7069200 122688 6946512 0 0 0 0 87.7971730232239 1731330993.32974 46274
37376 27.375 1128.28926136382 1153.43862489756 89.679811000824 87.3446228504181 83.6339135169983 0 6.05006551742554 219 198665.830061649 198665.830061649 17352392 17352392 131209.176088911 131209.176088911 11460416 11460416 1018.5419148231 1169462.27072412 20499.3551960752 1148962.91552804 6162 7070665 124153 6946512 0 0 0 0 89.218649148941 1731330994.76152 46913
