# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 11 2024 at 14:15:07+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-13.15.04-7546
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-13.15.04-7546
#
# HYDROBASE::vel[0] (hydrobase-vel)
# 1:iteration 2:time 3:data
# data columns: 3:vel[0] 4:vel[1] 5:vel[2]
26624 19.5 -0.144060489750593 -0.144055050087013 -0.144044483576738
27136 19.875 -0.145753414624686 -0.145746603313645 -0.14573409493991
27648 20.25 -0.147349052718156 -0.147340974266455 -0.147326472664046
28160 20.625 -0.14884779422808 -0.148838290428839 -0.148821392089577
28672 21 -0.150249833892103 -0.150238825764768 -0.150219341790265
29184 21.375 -0.151556800569221 -0.151544304653102 -0.151522381546069
29696 21.75 -0.152771366717301 -0.152757488328804 -0.152735043852607
30208 22.125 -0.153897520948228 -0.153882628205397 -0.15386372871179
30720 22.5 -0.154940434571256 -0.154924892998442 -0.154914848153178
31232 22.875 -0.15590453459694 -0.155888622314843 -0.155893496230369
31744 23.25 -0.156793413274153 -0.156777411451264 -0.156803847535038
32256 23.625 -0.157610211033434 -0.157594444980287 -0.157649527692456
32768 24 -0.158357748340348 -0.158342131760413 -0.158433999297767
33280 24.375 -0.159037850935209 -0.159022409712414 -0.159160759750218
33792 24.75 -0.159653814255482 -0.159638608070468 -0.15983437802459
34304 25.125 -0.160208655026045 -0.160193554935386 -0.160459846546975
34816 25.5 -0.160705159191087 -0.160689866158524 -0.161036896534267
35328 25.875 -0.161146841165423 -0.161130898625101 -0.161564892019633
35840 26.25 -0.161538109486326 -0.161520928447132 -0.162045786116979
36352 26.625 -0.161883205649544 -0.161864024006965 -0.16248151133146
36864 27 -0.162186292750255 -0.162162657457378 -0.162871518975422
37376 27.375 -0.162450624733428 -0.162417124643126 -0.163216590762734
37888 27.75 -0.162679091735102 -0.162630071040382 -0.163517691145002
38400 28.125 -0.162873796081458 -0.162804811589368 -0.163775094740396
38912 28.5 -0.163037187696929 -0.162944692760731 -0.163916917683443
39424 28.875 -0.16317233995889 -0.163053764122113 -0.163929413264434
39936 29.25 -0.163282963116067 -0.163136652708746 -0.163917026633414
40448 29.625 -0.163373116381507 -0.163197617732233 -0.163880698036696
40960 30 -0.163447343307056 -0.163241598624973 -0.1638227634421
41472 30.375 -0.16350952412787 -0.163272705308302 -0.163746901967588
41984 30.75 -0.163563391353509 -0.163294975304087 -0.163656153117743
42496 31.125 -0.163613092032765 -0.163312744786876 -0.163553892874696
43008 31.5 -0.163733374506383 -0.163681025600726 -0.163681692150425
43520 31.875 -0.164253676691438 -0.164198933988637 -0.164199163150181
44032 32.25 -0.165555029903994 -0.164704591435845 -0.16470353036284
44544 32.625 -0.165568657298086 -0.165266730041857 -0.16519887829202
45056 33 -0.167848617319783 -0.167503222020413 -0.165689072984743
45568 33.375 -0.169510198390666 -0.169793374734665 -0.166173739607626
46080 33.75 -0.171797667837099 -0.170552366887144 -0.166650896910428
46592 34.125 -0.17400182314542 -0.171193846262918 -0.167119201513952
47104 34.5 -0.173994469079086 -0.174019845651079 -0.167578400846835
47616 34.875 -0.176266867865092 -0.176816616804188 -0.168029414897129
48128 35.25 -0.178446890979252 -0.179460560073091 -0.168473417301178
48640 35.625 -0.180068689035163 -0.181620588771277 -0.169266723459545
49152 36 -0.176527518863043 -0.183644278376808 -0.171781490674694
49664 36.375 -0.178595911886618 -0.180721954550705 -0.174251470450562
50176 36.75 -0.180798685815014 -0.180010445041081 -0.176677287001014
50688 37.125 -0.179987737514791 -0.182233332569247 -0.179048705241902
51200 37.5 -0.179536408514709 -0.183868584402882 -0.181323258337086
51712 37.875 -0.180473619932374 -0.183815511330311 -0.183495048206506
52224 38.25 -0.181264318334638 -0.182665996393253 -0.184856964057658
52736 38.625 -0.181936407694619 -0.183514309116075 -0.181199572652051
53248 39 -0.18251864355424 -0.184230172189481 -0.178314534367324
53760 39.375 -0.18311253799893 -0.184846291932082 -0.177349107850548
54272 39.75 -0.181427631127868 -0.185408155584516 -0.176800046155273
54784 40.125 -0.177964751998411 -0.186058080176084 -0.176529253599624
55296 40.5 -0.177152520450626 -0.186761651529666 -0.176995458643898
55808 40.875 -0.179680531208016 -0.185400515817791 -0.179518647658774
56320 41.25 -0.182141574134836 -0.182621061990297 -0.181979306028151
56832 41.625 -0.184532315825699 -0.185052642913723 -0.184375239075548
57344 42 -0.186849222648278 -0.187414169520748 -0.186704215721452
57856 42.375 -0.189088814529592 -0.189702109431414 -0.188926147429485
58368 42.75 -0.191232913507465 -0.191913000400335 -0.190930742848254
58880 43.125 -0.193196511226888 -0.194035420607438 -0.192738620906296
59392 43.5 -0.19498448437487 -0.195989172946837 -0.194395785872236
59904 43.875 -0.19661763057345 -0.19776864781276 -0.195932855472909
60416 44.25 -0.198108693806765 -0.199375865920799 -0.197467392285161
60928 44.625 -0.199506289110591 -0.200924195745494 -0.199033583622989
61440 45 -0.201548641709759 -0.203126038512614 -0.201123983064032
61952 45.375 -0.199767651840132 -0.202633806767502 -0.203160351960831
62464 45.75 -0.201028210704579 -0.204629049032456 -0.202490990580322
62976 46.125 -0.196394916084112 -0.200663938270166 -0.198086584574373
63488 46.5 -0.193951312529813 -0.196498262096254 -0.19522782449023
64000 46.875 -0.195752673785202 -0.195224738102145 -0.195417108187561
64512 47.25 -0.198269520282022 -0.197379774679247 -0.19805315610949
65024 47.625 -0.200649636601184 -0.199940200366924 -0.200546615840847
65536 48 -0.202907719873562 -0.20235529497417 -0.202905670998318
66048 48.375 -0.205056163194503 -0.204638763398677 -0.205142454556818
66560 48.75 -0.207106505457158 -0.206803556535163 -0.207268505427009
67072 49.125 -0.209068729610521 -0.208861812145967 -0.209294629802227
67584 49.5 -0.210950156485591 -0.210824085725956 -0.211230132903624
68096 49.875 -0.212758322806368 -0.212700043915188 -0.213083749398244
68608 50.25 -0.214502252350835 -0.21449976364597 -0.214867091085504
69120 50.625 -0.216188435138569 -0.216232647515901 -0.216589111112528
69632 51 -0.217824388863167 -0.217905277062597 -0.218254206771159
70144 51.375 -0.219423377756378 -0.219520965201471 -0.219862235869052
70656 51.75 -0.221001986820583 -0.221085980362963 -0.221412482075778
71168 52.125 -0.222668247533227 -0.222625871632671 -0.22300092488687
71680 52.5 -0.224418583816705 -0.22425336178528 -0.22467365806222
72192 52.875 -0.226220645207823 -0.225964853110544 -0.226398034577174
72704 53.25 -0.228744110729292 -0.227797895777626 -0.228317698904861
73216 53.625 -0.231226243542856 -0.230287170076414 -0.23084320932609
73728 54 -0.226491298011258 -0.232743364175932 -0.232619367887439
74240 54.375 -0.223048570867035 -0.22794770457055 -0.227144908767871
74752 54.75 -0.222095062613041 -0.224548640399253 -0.224320601692375
75264 55.125 -0.221669907884707 -0.223592312144916 -0.223443488501353
75776 55.5 -0.22161374576458 -0.223160022250324 -0.223058274754032
76288 55.875 -0.221804222449252 -0.223094659926035 -0.223021989515853
76800 56.25 -0.222164348938055 -0.223274627580164 -0.223220338044794
77312 56.625 -0.222638798137193 -0.223621557319621 -0.223578675934235
77824 57 -0.223203392627609 -0.224080713962077 -0.224044834600923
78336 57.375 -0.223836472717862 -0.224629152236361 -0.224597253162002
78848 57.75 -0.224519033212349 -0.22524381266813 -0.225213582263735
79360 58.125 -0.225236477968092 -0.225905953638356 -0.22587570038425
79872 58.5 -0.225978633625509 -0.226602469008067 -0.226570966788204
80384 58.875 -0.226738382150707 -0.227324253917862 -0.227290461468361
80896 59.25 -0.22751013593127 -0.228064141529042 -0.228027234753265
81408 59.625 -0.2282886697903 -0.228815774345193 -0.228775049076167
81920 60 -0.229059101146365 -0.229569440431987 -0.229525238171903
82432 60.375 -0.229799552372019 -0.23029717234829 -0.230250368029692
82944 60.75 -0.230511269711547 -0.230996547869525 -0.230946563002953
83456 61.125 -0.231196152125259 -0.231669011261026 -0.231615584480068
83968 61.5 -0.231857266842078 -0.232317755726543 -0.232260796737761
84480 61.875 -0.232497570406841 -0.232945899304601 -0.232885350898532
84992 62.25 -0.233119252403416 -0.233555746476235 -0.233491571126345
85504 62.625 -0.233723480078116 -0.234148639082046 -0.234080826214646
86016 63 -0.234311050646184 -0.234725314765207 -0.234653972395999
86528 63.375 -0.234882932483765 -0.235286638538252 -0.235211982573404
87040 63.75 -0.235440498357766 -0.235833988871053 -0.235756131740265
87552 64.125 -0.235984965381176 -0.236368561006826 -0.236287342680646
88064 64.5 -0.236516708265308 -0.236890696719023 -0.23680584720378
88576 64.875 -0.237035462194324 -0.237400129995712 -0.237311274831796
89088 65.25 -0.237541245106258 -0.23789691671943 -0.237803567785192
89600 65.625 -0.238034419559914 -0.238381503516886 -0.238283102497618
90112 66 -0.238515336806769 -0.23885419354696 -0.238750154628293
90624 66.375 -0.238984392842637 -0.239315274944836 -0.239205041643239
91136 66.75 -0.239441698162975 -0.239764763020493 -0.2396478619237
91648 67.125 -0.239887695052992 -0.240203035546085 -0.240079128944114
92160 67.5 -0.240323959565423 -0.240631778652088 -0.240500489780197
92672 67.875 -0.240752946003295 -0.241052400976432 -0.240914065797256
93184 68.25 -0.241173235529392 -0.241462821645429 -0.241318136027102
93696 68.625 -0.241581441769754 -0.24186052793122 -0.24170987243217
94208 69 -0.241975984922645 -0.242244194187913 -0.242087913031636
94720 69.375 -0.242357473646901 -0.242614523121835 -0.242453003859561
95232 69.75 -0.242727628459277 -0.242973263311373 -0.242806945322396
95744 70.125 -0.243087920139929 -0.243321920202772 -0.243151304237741
96256 70.5 -0.243439327768118 -0.243661289650822 -0.243487182647336
96768 70.875 -0.24378280620527 -0.243992181904389 -0.243815610909792
97280 71.25 -0.244119509158509 -0.244315953805916 -0.24413790362057
97792 71.625 -0.244450574228057 -0.244633874671028 -0.244455314261428
98304 72 -0.244777179227644 -0.244946913572099 -0.244769757231057
98816 72.375 -0.245100243291214 -0.245255859117187 -0.245083134216872
99328 72.75 -0.245420467087286 -0.245561629577373 -0.245395923971996
99840 73.125 -0.245738586865907 -0.245865621132022 -0.245708566386882
100352 73.5 -0.246053855297099 -0.246168391738647 -0.246020366022216
100864 73.875 -0.246365329037985 -0.246468328257768 -0.246328766687729
101376 74.25 -0.246676366492905 -0.246766755210132 -0.246637315580396
101888 74.625 -0.246987088690847 -0.247067439387503 -0.246946719684854
102400 75 -0.247296885653337 -0.247371826274599 -0.247255895574015
102912 75.375 -0.247604529111249 -0.247677989031938 -0.24749946602482
103424 75.75 -0.247908381290908 -0.247983069970932 -0.247735121640139
103936 76.125 -0.248205787695502 -0.2482842215802 -0.247964917075244
104448 76.5 -0.248496778408808 -0.248579656834894 -0.248188580470034
104960 76.875 -0.248782766439114 -0.248868833019174 -0.248407741800682
105472 77.25 -0.249064803387779 -0.249114347858872 -0.248623706957035
105984 77.625 -0.249342903446361 -0.249304268469606 -0.248836969811633
106496 78 -0.249616627996373 -0.249492578741381 -0.249047321760281
107008 78.375 -0.249888395321517 -0.249678429645781 -0.249254155994276
107520 78.75 -0.250159194049183 -0.249861581831002 -0.24945685178566
108032 79.125 -0.250427189289496 -0.250042263477625 -0.249653686001711
108544 79.5 -0.250691530176284 -0.250221044927 -0.249839485534222
109056 79.875 -0.250952096085496 -0.250398619308089 -0.250021228022754
109568 80.25 -0.25120887716774 -0.250575285766397 -0.250199705017548
110080 80.625 -0.251461006229274 -0.250750518023452 -0.250370892550967
110592 81 -0.251709197011565 -0.250922795885323 -0.250540891558945
111104 81.375 -0.251968770142268 -0.251090496077694 -0.250708225552478
111616 81.75 -0.252102163353674 -0.251253015200826 -0.250871234551312
112128 82.125 -0.252222585592656 -0.251410860921488 -0.25102984004975
112640 82.5 -0.252341115818072 -0.25156459564424 -0.251184342570093
113152 82.875 -0.252457008576508 -0.251714019775951 -0.251334390804512
113664 83.25 -0.252569134827611 -0.251858994572045 -0.251479151508971
114176 83.625 -0.252675897136169 -0.251999524045316 -0.251618069782613
114688 84 -0.252774970592355 -0.252135727532044 -0.251750636518836
115200 84.375 -0.252856105924666 -0.252267389635906 -0.251876396679957
115712 84.75 -0.252931272845321 -0.252393523650209 -0.251994819384393
116224 85.125 -0.253001404082869 -0.252512334504116 -0.252105442134766
116736 85.5 -0.253064657343336 -0.252617759993162 -0.252208232128322
117248 85.875 -0.253121198341475 -0.252705780445057 -0.252303466126258
117760 86.25 -0.253171869553246 -0.25278983022868 -0.252393926876783
118272 86.625 -0.253217853869196 -0.252869307741057 -0.252482862822593
118784 87 -0.253259582613419 -0.252944756653547 -0.252571344491373
119296 87.375 -0.253301008824788 -0.253016608094698 -0.252658999963191
119808 87.75 -0.253342383929278 -0.253084406642656 -0.252751385226739
120320 88.125 -0.253377802622133 -0.253150831533942 -0.252852380801994
120832 88.5 -0.253403171568277 -0.253215253956178 -0.252954245128148
121344 88.875 -0.253414969276321 -0.253271101342365 -0.253047516758506
121856 89.25 -0.25341255460142 -0.253314967756812 -0.253127321860841
122368 89.625 -0.253395356343415 -0.253345509263889 -0.253191059106432
122880 90 -0.253362424840921 -0.25336271021022 -0.253237568141211
123392 90.375 -0.253313020041536 -0.253366619240857 -0.253267490023349
123904 90.75 -0.253248799994366 -0.253356679188177 -0.253282173213784
124416 91.125 -0.253171157783999 -0.253290029738812 -0.253282832287117
124928 91.5 -0.253080217746272 -0.253193976478485 -0.253269910093247
125440 91.875 -0.25297514522994 -0.253084505528226 -0.253243757406794
125952 92.25 -0.252855661988506 -0.252963162016214 -0.253203416717243
126464 92.625 -0.252724699995463 -0.25283165290871 -0.25314856567016
126976 93 -0.252584653717078 -0.252689404628814 -0.253082220823691
127488 93.375 -0.252434655474086 -0.252535903160357 -0.253007453230388
128000 93.75 -0.25227494042509 -0.252370605208732 -0.252923271912425
128512 94.125 -0.252105873541842 -0.252194583891257 -0.252828041992123
129024 94.5 -0.251927956583275 -0.252009012301517 -0.25272140602507
129536 94.875 -0.251741683410568 -0.25181470594548 -0.25260436518944
130048 95.25 -0.251547284733903 -0.251612150341559 -0.252477146136822
130560 95.625 -0.251344978348334 -0.251401767638353 -0.252339809953252
131072 96 -0.251135187253655 -0.251184036708758 -0.252192649650306
131584 96.375 -0.250918347511433 -0.250959877842565 -0.252036016054153
132096 96.75 -0.250694672128352 -0.250730129342863 -0.251870090154055
132608 97.125 -0.25046450226552 -0.250495248467355 -0.251694858204504
133120 97.5 -0.250228031081761 -0.250255512489745 -0.251510240681661
133632 97.875 -0.249985580957513 -0.250011333730065 -0.251316357948262
134144 98.25 -0.249737958518095 -0.249763576860307 -0.251113797426752
134656 98.625 -0.249486241919974 -0.249513311845387 -0.250903390447262
135168 99 -0.24923109392702 -0.249261179550174 -0.250685585258468
135680 99.375 -0.248972611346633 -0.249007263487138 -0.250460354960233
136192 99.75 -0.248710897864448 -0.248751651850362 -0.25022774683303
136704 100.125 -0.248446302748712 -0.248494809914174 -0.249988170928031
137216 100.5 -0.248179239047893 -0.248236880263837 -0.249742453247593
137728 100.875 -0.247910068264636 -0.247977795129072 -0.249490943164497
138240 101.25 -0.247638785105041 -0.247717669021298 -0.249234003436819
138752 101.625 -0.247365748579732 -0.247457109460153 -0.248972716071821
139264 102 -0.247091150073928 -0.247196369044381 -0.248707595856267
139776 102.375 -0.246814688074491 -0.246934210275679 -0.248438361574173
140288 102.75 -0.246536637515915 -0.246668704742076 -0.248164440484793
140800 103.125 -0.24625832281437 -0.246398479520671 -0.247885368801024
141312 103.5 -0.245981178493152 -0.246122861768341 -0.247602706761076
141824 103.875 -0.245706276942163 -0.245843882397176 -0.247318662281407
142336 104.25 -0.245433851297154 -0.245561780730146 -0.247032232106797
142848 104.625 -0.24516393711237 -0.245274952255242 -0.246741309881615
143360 105 -0.244896549653906 -0.24493076964104 -0.24644738086591
143872 105.375 -0.244631369179316 -0.244513306456554 -0.246094215250797
144384 105.75 -0.244367820367297 -0.24403383580961 -0.245702879673801
144896 106.125 -0.244106916412992 -0.243501565967939 -0.245314921248323
145408 106.5 -0.243846324087475 -0.242929099847659 -0.244929807639249
145920 106.875 -0.243584712665872 -0.242330659725972 -0.244546524281325
146432 107.25 -0.243322067184633 -0.241775668187185 -0.244163993221871
146944 107.625 -0.243057186127015 -0.241326687464242 -0.243781220361749
147456 108 -0.242789265331104 -0.241008265054206 -0.243396871042542
147968 108.375 -0.242517283185455 -0.240860317387371 -0.243009370982164
148480 108.75 -0.242239579056566 -0.240687103081218 -0.242617761780222
148992 109.125 -0.241956766443275 -0.240454034338798 -0.242222563461161
149504 109.5 -0.24167158423193 -0.240158579694677 -0.241826902346523
150016 109.875 -0.241400615469371 -0.239772642452376 -0.241433996619484
150528 110.25 -0.24110535064977 -0.239305620432342 -0.241045891118157
151040 110.625 -0.240751653337987 -0.238826133973585 -0.240664390959438
151552 111 -0.240404958301324 -0.238380424335 -0.24029032222833
152064 111.375 -0.240065733601658 -0.238002254514379 -0.239901305223865
152576 111.75 -0.239734813316434 -0.237777252049516 -0.23942896368474
153088 112.125 -0.239413370289515 -0.237711068006999 -0.238879860691135
153600 112.5 -0.239102000347785 -0.237693698981153 -0.238178089239165
154112 112.875 -0.238800511517524 -0.237719314156525 -0.237448324502519
154624 113.25 -0.238509026723587 -0.237742636355502 -0.23688768082949
155136 113.625 -0.238227404694184 -0.237720097955787 -0.236579222099353
155648 114 -0.237956156123895 -0.237647906645111 -0.23645441281161
156160 114.375 -0.237696962649882 -0.237546994847871 -0.236519554423038
156672 114.75 -0.237451228927521 -0.237432392952214 -0.236720482924073
157184 115.125 -0.237219251217004 -0.23731215789808 -0.236976400109167
157696 115.5 -0.237000209318938 -0.237190696613006 -0.237240764272239
158208 115.875 -0.236792916345397 -0.237070416592017 -0.237500704238615
158720 116.25 -0.236597088899426 -0.23695330148898 -0.237771670355199
159232 116.625 -0.236412985399859 -0.236841021012866 -0.238055805172552
159744 117 -0.236240215764351 -0.236734078669555 -0.238340817386986
160256 117.375 -0.236077538057695 -0.23663182736213 -0.238626730767928
160768 117.75 -0.235923825837953 -0.236533568486488 -0.238876668308282
161280 118.125 -0.235778815388228 -0.236439342402633 -0.239064962662021
161792 118.5 -0.235642523263953 -0.236349492723066 -0.239191185420811
162304 118.875 -0.235514281636826 -0.236263820155714 -0.239252249772554
162816 119.25 -0.235392935577211 -0.236181840766942 -0.239244109468023
163328 119.625 -0.235277441064645 -0.236103613904168 -0.239179639884024
163840 120 -0.235167255747574 -0.236029709305421 -0.239085818147606
164352 120.375 -0.235061777683623 -0.235960236142259 -0.238979921131919
164864 120.75 -0.234943359492403 -0.23589462718684 -0.238871222920503
165376 121.125 -0.234753715203054 -0.235832742849555 -0.238765115366856
165888 121.5 -0.234499968150773 -0.235775538483946 -0.23866534121994
166400 121.875 -0.23419467212132 -0.235724025888861 -0.238573988338777
166912 122.25 -0.233848169846315 -0.235677996294087 -0.238491611843292
167424 122.625 -0.233471165157533 -0.235637044309293 -0.238417917196989
167936 123 -0.233076263895294 -0.23560114613455 -0.238352535151126
168448 123.375 -0.232677776325744 -0.235570439899914 -0.238295378240617
168960 123.75 -0.232289633898805 -0.235544700040549 -0.238245701892092
169472 124.125 -0.231921069855072 -0.235523330601837 -0.238202087187278
169984 124.5 -0.231580305897504 -0.235505754036388 -0.238163252763792
170496 124.875 -0.23127578223933 -0.235491679783761 -0.238128668534705
171008 125.25 -0.231006840985309 -0.235480039792204 -0.238098401498846
171520 125.625 -0.23076968720684 -0.235469336508196 -0.238072426259174
172032 126 -0.230560441537469 -0.235458873980828 -0.238049784516212
172544 126.375 -0.230376974274177 -0.235448596608511 -0.238028824733574
173056 126.75 -0.230217764362162 -0.235439664771158 -0.238008362348335
173568 127.125 -0.230080005251553 -0.235434322462964 -0.237958950014625
174080 127.5 -0.229960637251971 -0.235434379662256 -0.237871184760191
174592 127.875 -0.229856344197655 -0.235447192805873 -0.23778599314622
175104 128.25 -0.229764226500387 -0.235470169024904 -0.237703834210336
175616 128.625 -0.229683478606388 -0.235484895723612 -0.237625443860043
176128 129 -0.229603281054406 -0.235505001013693 -0.237552880284983
176640 129.375 -0.229548005548839 -0.235519760425201 -0.237499632449779
177152 129.75 -0.229533254873638 -0.235445311304256 -0.237467429518347
177664 130.125 -0.229574911188164 -0.235302065748899 -0.237453988587488
178176 130.5 -0.229662184869948 -0.235071659140934 -0.237457343765073
178688 130.875 -0.229761700340009 -0.234730192105366 -0.237477108331795
179200 131.25 -0.229940496951194 -0.23428373538706 -0.237512103420935
179712 131.625 -0.230236513731143 -0.233752571907885 -0.237566810480129
180224 132 -0.230625116717392 -0.233208928325011 -0.237637793004131
180736 132.375 -0.231158008085896 -0.232866275114396 -0.237705584380399
181248 132.75 -0.231909297754212 -0.232830971771494 -0.23776307948992
181760 133.125 -0.2328602829371 -0.233115602358476 -0.237832757498042
182272 133.5 -0.233868092730146 -0.233606463087658 -0.23792487521319
182784 133.875 -0.234931524666951 -0.234200465937114 -0.238033372413489
183296 134.25 -0.236019069012092 -0.234851273918703 -0.238112103152946
183808 134.625 -0.237044901098534 -0.235563881177671 -0.23815395851661
184320 135 -0.23799033105854 -0.236352320208122 -0.238155284754421
184832 135.375 -0.238845887169834 -0.23719457317933 -0.238108410066924
185344 135.75 -0.239630298385983 -0.238050562890565 -0.238022142961703
185856 136.125 -0.240366322988702 -0.238869903323809 -0.237966345435381
186368 136.5 -0.241044836085582 -0.239611890622056 -0.237995810425134
186880 136.875 -0.241644041119133 -0.24025702941703 -0.238142368440397
187392 137.25 -0.242131680877382 -0.240854760158023 -0.238303052964336
187904 137.625 -0.242565659288018 -0.241389351783002 -0.238457459014207
188416 138 -0.242975690891364 -0.241840358030835 -0.238571005127581
188928 138.375 -0.243369437389433 -0.242232615172189 -0.238651702503179
189440 138.75 -0.243751218771493 -0.242597116115564 -0.238714164480588
189952 139.125 -0.244125061200192 -0.242954513941034 -0.238763238769207
190464 139.5 -0.244493171891679 -0.243214086571133 -0.238800610625153
190976 139.875 -0.244855823706584 -0.243469756209153 -0.23884371946491
191488 140.25 -0.245212245510338 -0.243729013373995 -0.238957161592309
192000 140.625 -0.245465857211265 -0.243989858154534 -0.239170410769637
192512 141 -0.245712297709682 -0.244250859838152 -0.239488437240915
193024 141.375 -0.245960481382334 -0.244511072776457 -0.239869733689094
193536 141.75 -0.246207054965408 -0.244769924683588 -0.240248937964389
194048 142.125 -0.246450301320446 -0.245027071465756 -0.240624310438408
194560 142.5 -0.246689475005662 -0.245282273993311 -0.240994225157986
195072 142.875 -0.246924438445734 -0.245535329568664 -0.241360755366284
195584 143.25 -0.247155227556237 -0.245785949231149 -0.2417249008053
196096 143.625 -0.247381733650656 -0.246033687422608 -0.242085680100036
196608 144 -0.247603828973702 -0.246278185848671 -0.242440227958784
197120 144.375 -0.247821751966941 -0.246519360761624 -0.242787475549558
197632 144.75 -0.248036154890719 -0.246757381839317 -0.243127751613998
198144 145.125 -0.248247325439203 -0.246992232889146 -0.243461446873772
198656 145.5 -0.248454792448069 -0.247223455965713 -0.243789518592439
199168 145.875 -0.248657811073988 -0.247450333210275 -0.244112835529741
199680 146.25 -0.248855922292441 -0.247672355981758 -0.24443070409516
200192 146.625 -0.249049268580588 -0.247889285023932 -0.244742769812221
200704 147 -0.249237968687622 -0.248100594209698 -0.245048673095701
201216 147.375 -0.249419806069284 -0.248304952365755 -0.245347469860367
