# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 11 2024 at 14:15:07+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-13.15.04-7546
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-13.15.04-7546
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
0 0 -0.000105895146736232
512 0.375 -0.000111252583533761
1024 0.75 -0.000121514780318879
1536 1.125 -0.000172570343117707
2048 1.5 -0.0002279998198455
2560 1.875 -0.000278797984776479
3072 2.25 -0.000322475683803883
3584 2.625 -0.000360195697031628
4096 3 -0.000397094679559144
4608 3.375 -0.000436771713983724
5120 3.75 -0.000478269401577197
5632 4.125 -0.000516989610653802
6144 4.5 -0.000548700377666624
6656 4.875 -0.000573212412753944
7168 5.25 -0.000594563603484312
7680 5.625 -0.000617608664384569
8192 6 -0.000644126872323666
8704 6.375 -0.00067190913084288
9216 6.75 -0.000697309185633419
9728 7.125 -0.000718456595970943
10240 7.5 -0.000736253999723674
10752 7.875 -0.000753172499720124
11264 8.25 -0.000771774534196605
11776 8.625 -0.000793690636111851
12288 9 -0.000818434453842349
12800 9.375 -0.000842880548172724
13312 9.75 -0.000863663445714612
13824 10.125 -0.000881565729569277
14336 10.5 -0.000902148789498683
14848 10.875 -0.000929558169950038
15360 11.25 -0.000960435054949878
15872 11.625 -0.000987504041012303
16384 12 -0.00100962291261021
16896 12.375 -0.00103370230963586
17408 12.75 -0.00106411441356383
17920 13.125 -0.00109510399282842
18432 13.5 -0.00111945825655244
18944 13.875 -0.00114148368050717
19456 14.25 -0.00117261721889735
19968 14.625 -0.00121327973367446
20480 15 -0.00124866120452658
20992 15.375 -0.0012684627180857
21504 15.75 -0.00128349258845962
22016 16.125 -0.0013129385499061
22528 16.5 -0.00135816099531132
23040 16.875 -0.00139997845941378
23552 17.25 -0.00142350763577298
24064 17.625 -0.00143615296207884
24576 18 -0.00145606059597239
25088 18.375 -0.00148968356490369
25600 18.75 -0.00152783334565923
26112 19.125 -0.00156043374889984
26624 19.5 -0.00158709997577284
27136 19.875 -0.00161213256951082
27648 20.25 -0.00163597230846276
28160 20.625 -0.00165711172960268
28672 21 -0.00167955408784501
29184 21.375 -0.0017106425068587
29696 21.75 -0.00174903394990938
30208 22.125 -0.00178131412662135
30720 22.5 -0.00179709009328927
31232 22.875 -0.00180458872576233
31744 23.25 -0.00182351603887524
32256 23.625 -0.00186157903520318
32768 24 -0.00190474545248857
33280 24.375 -0.00193402649375247
33792 24.75 -0.0019471581694347
34304 25.125 -0.0019590941070973
34816 25.5 -0.00198369626875843
35328 25.875 -0.002020221578862
35840 26.25 -0.00205771729357139
36352 26.625 -0.00208765293415568
36864 27 -0.0021097556544399
37376 27.375 -0.00212894666349244
37888 27.75 -0.0021508594287271
38400 28.125 -0.00217946736297622
38912 28.5 -0.0022145995822746
39424 28.875 -0.00225028301252344
39936 29.25 -0.00227878862422463
40448 29.625 -0.00229909674677864
40960 30 -0.0023191248910653
41472 30.375 -0.00234745001392233
41984 30.75 -0.00238315590813384
42496 31.125 -0.00241634513291444
43008 31.5 -0.00244036412091748
43520 31.875 -0.00245929537907773
44032 32.25 -0.00248135480597953
44544 32.625 -0.00250836312656256
45056 33 -0.00253560698158539
45568 33.375 -0.00256010773378679
46080 33.75 -0.00258383817329691
46592 34.125 -0.00260833600961326
47104 34.5 -0.00263136102329271
47616 34.875 -0.00265172364312575
48128 35.25 -0.00267335355662946
48640 35.625 -0.00269995518275247
49152 36 -0.00272783159318882
49664 36.375 -0.0027496208598009
50176 36.75 -0.0027651953510917
50688 37.125 -0.00278317639632044
51200 37.5 -0.00280932191286637
51712 37.875 -0.00283827951113116
52224 38.25 -0.00286114998691078
52736 38.625 -0.00287787674629552
53248 39 -0.0028962442224536
53760 39.375 -0.00291970257823709
54272 39.75 -0.00294305499511354
54784 40.125 -0.00296209268858326
55296 40.5 -0.00298083774058744
55808 40.875 -0.00300414818348661
56320 41.25 -0.00302812343973896
