# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 11 2024 at 14:15:07+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-13.15.04-7546
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-13.15.04-7546
#
# GRHYDRO::dens (grhydro-dens)
# 1:iteration 2:time 3:data
# data columns: 3:dens
0 0 0.00370720323063203
512 0.375 0.00370248289413789
1024 0.75 0.0036978826208492
1536 1.125 0.00369337502177252
2048 1.5 0.00368904497555468
2560 1.875 0.0036850144054238
3072 2.25 0.00368137834906213
3584 2.625 0.00367824453275258
4096 3 0.00367565124310011
4608 3.375 0.00367362755154866
5120 3.75 0.00367218235013235
5632 4.125 0.00367130615831311
6144 4.5 0.00367097366847619
6656 4.875 0.00367114680271168
7168 5.25 0.00367177798682873
7680 5.625 0.00367281257982555
8192 6 0.00367419065319675
8704 6.375 0.00367584872385629
9216 6.75 0.0036777222597296
9728 7.125 0.00367974929841933
10240 7.5 0.00368187450444832
10752 7.875 0.00368405082776176
11264 8.25 0.00368623592088362
11776 8.625 0.00368838607232401
12288 9 0.00369045257514259
12800 9.375 0.00369238653042812
13312 9.75 0.00369415156506405
13824 10.125 0.00369573479799693
14336 10.5 0.00369714648601718
14848 10.875 0.00369840353601732
15360 11.25 0.0036995128085354
15872 11.625 0.00370046939618163
16384 12 0.00370126766474459
16896 12.375 0.00370191272643337
17408 12.75 0.00370242108128553
17920 13.125 0.00370281139716394
18432 13.5 0.00370309637308975
18944 13.875 0.00370328417654506
19456 14.25 0.00370338674081148
19968 14.625 0.00370342488086477
20480 15 0.00370342428312684
20992 15.375 0.00370340664127563
21504 15.75 0.00370338483118663
22016 16.125 0.00370336542073944
22528 16.5 0.00370335361652631
23040 16.875 0.00370335493629438
23552 17.25 0.00370337402308475
24064 17.625 0.00370341466414034
24576 18 0.00370348158337698
25088 18.375 0.00370358034046768
25600 18.75 0.00370371392288348
26112 19.125 0.00370388024748064
26624 19.5 0.00370407499993194
27136 19.875 0.00370429778949203
27648 20.25 0.00370455490132828
28160 20.625 0.0037048552930727
28672 21 0.00370520364555692
29184 21.375 0.00370559660475443
29696 21.75 0.00370602403179594
30208 22.125 0.00370647214117387
30720 22.5 0.00370692506945126
31232 22.875 0.00370736453888558
31744 23.25 0.00370776967007073
32256 23.625 0.00370811872805045
32768 24 0.0037083927558844
33280 24.375 0.00370857946251342
33792 24.75 0.00370867537753792
34304 25.125 0.00370868511444819
34816 25.5 0.0037086178680336
35328 25.875 0.00370848246360244
35840 26.25 0.00370828324873875
36352 26.625 0.00370801917245281
36864 27 0.00370768641065448
37376 27.375 0.00370728176213477
37888 27.75 0.00370680324397563
38400 28.125 0.00370624768206954
38912 28.5 0.00370560912413631
39424 28.875 0.00370488130240722
39936 29.25 0.00370406236082216
40448 29.625 0.00370315675489788
40960 30 0.00370217193890874
41472 30.375 0.00370111299521601
41984 30.75 0.00369998031712641
42496 31.125 0.00369877190576503
43008 31.5 0.00369748781420827
43520 31.875 0.00369613253032566
44032 32.25 0.00369471294440176
44544 32.625 0.00369323798401109
45056 33 0.00369171783445224
45568 33.375 0.00369015886816414
46080 33.75 0.00368856528019193
46592 34.125 0.00368693976933381
47104 34.5 0.00368528304816806
47616 34.875 0.00368359387357129
48128 35.25 0.00368187046184917
48640 35.625 0.00368011235297325
49152 36 0.00367832129588903
49664 36.375 0.00367650099980291
50176 36.75 0.00367465663745576
50688 37.125 0.00367279443954275
51200 37.5 0.00367092081056861
51712 37.875 0.00366904090366612
52224 38.25 0.00366715791244078
52736 38.625 0.00366527421394229
53248 39 0.00366339352034061
53760 39.375 0.00366152181865807
54272 39.75 0.00365966617218136
54784 40.125 0.00365783300734367
55296 40.5 0.00365602795257437
55808 40.875 0.00365425694056229
56320 41.25 0.00365252647729751
56832 41.625 0.00365084248146812
57344 42 0.00364920962464712
57856 42.375 0.00364763243649366
58368 42.75 0.00364611633690142
58880 43.125 0.00364466637051235
59392 43.5 0.00364328488915729
59904 43.875 0.00364197132686022
60416 44.25 0.00364072424338716
60928 44.625 0.00363954270215183
61440 45 0.00363842590691144
61952 45.375 0.00363737349936781
62464 45.75 0.00363638768906738
62976 46.125 0.00363547426724884
63488 46.5 0.00363463990352902
64000 46.875 0.00363388826985904
64512 47.25 0.00363321936561595
65024 47.625 0.0036326316296119
65536 48 0.00363212254659244
66048 48.375 0.00363168676915127
66560 48.75 0.00363131576769166
67072 49.125 0.00363100131968433
67584 49.5 0.00363073945183772
68096 49.875 0.00363053080860326
