# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 11 2024 at 14:15:07+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-13.15.04-7546
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-13.15.04-7546
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
0 0 0.000341483949903265
512 0.375 0.000347039266231565
1024 0.75 0.000353546045370435
1536 1.125 0.000317806285741072
2048 1.5 0.000389391593563618
2560 1.875 0.000488208902681461
3072 2.25 0.000575408952070255
3584 2.625 0.000652241168485029
4096 3 0.000724929248752115
4608 3.375 0.000798589526111004
5120 3.75 0.000873598330535338
5632 4.125 0.000945665232705103
6144 4.5 0.00100971310165919
6656 4.875 0.00106434464582075
7168 5.25 0.00111321892928076
7680 5.625 0.00116225370002276
8192 6 0.00121509395623222
8704 6.375 0.00127074285899732
9216 6.75 0.00132525321528587
9728 7.125 0.0013755657474936
10240 7.5 0.00142161566905476
10752 7.875 0.00146512755559125
11264 8.25 0.00150781991537159
11776 8.625 0.00155219958613763
12288 9 0.00160290646438986
12800 9.375 0.00166319836678505
13312 9.75 0.00172784524964355
13824 10.125 0.00178342825675942
14336 10.5 0.00182210746519161
14848 10.875 0.001855247248938
15360 11.25 0.00190592971095954
15872 11.625 0.00198273941602431
16384 12 0.00206558600550122
16896 12.375 0.00212572030325799
17408 12.75 0.00215986277095508
17920 13.125 0.00219606622453183
18432 13.5 0.00226088011464305
18944 13.875 0.00234690742906721
19456 14.25 0.00242196495759876
19968 14.625 0.00246904178827634
20480 15 0.00250605602757077
20992 15.375 0.00256054143829952
21504 15.75 0.00263422901373518
22016 16.125 0.00270510497633343
22528 16.5 0.00276114033803386
23040 16.875 0.00281519005078439
23552 17.25 0.00288009507077237
24064 17.625 0.00294454211171674
24576 18 0.00299009679446773
25088 18.375 0.00302482292773089
25600 18.75 0.00307867121296326
26112 19.125 0.00316172553628875
26624 19.5 0.00324561337545062
27136 19.875 0.00329803041396017
27648 20.25 0.00332378440497826
28160 20.625 0.00335711955762567
28672 21 0.00341900439487107
29184 21.375 0.003496471995993
29696 21.75 0.00356385279318791
30208 22.125 0.00361161847121501
30720 22.5 0.00364996742580222
31232 22.875 0.00369316511513951
31744 23.25 0.00374775470275217
32256 23.625 0.00381210920067139
32768 24 0.00387967048088483
33280 24.375 0.00394134975684916
33792 24.75 0.00399008802145812
34304 25.125 0.00402794745440016
34816 25.5 0.00406821104563206
35328 25.875 0.00412570088869463
35840 26.25 0.00420134163786412
36352 26.625 0.00427793591302558
36864 27 0.00433598489846598
37376 27.375 0.00437511369132564
37888 27.75 0.00441598249515431
38400 28.125 0.0044778078109243
38912 28.5 0.00455663343719341
39424 28.875 0.00463034004268813
39936 29.25 0.00468415887350038
40448 29.625 0.00472591479702567
40960 30 0.00477486009082066
41472 30.375 0.0048406036207804
41984 30.75 0.00491643726056734
42496 31.125 0.00498945602772886
43008 31.5 0.00505216672493958
43520 31.875 0.00510598290943645
44032 32.25 0.00515882088892444
44544 32.625 0.00521947508150265
45056 33 0.00528957565443405
45568 33.375 0.00536022594858374
46080 33.75 0.00542106942156569
46592 34.125 0.0054739642263979
47104 34.5 0.00553230849780154
47616 34.875 0.00560366136634158
48128 35.25 0.00567867301577489
48640 35.625 0.00574333415032204
49152 36 0.00579806888830492
49664 36.375 0.00585589442701673
50176 36.75 0.00592262214495583
50688 37.125 0.00598933088422576
51200 37.5 0.00604820545445137
51712 37.875 0.00610605746728525
52224 38.25 0.0061733207913461
52736 38.625 0.00624557645335992
53248 39 0.00630788275661716
53760 39.375 0.00635717647559453
54272 39.75 0.00640865569144303
54784 40.125 0.00647490223136948
55296 40.5 0.00654771252958844
55808 40.875 0.00660948898639062
56320 41.25 0.00665777015732215
56832 41.625 0.00670747774183951
57344 42 0.00676864976902587
57856 42.375 0.00683316580738838
58368 42.75 0.00688914827693408
58880 43.125 0.00693919059457558
59392 43.5 0.0069937940939651
59904 43.875 0.0070521819773742
60416 44.25 0.00710361602994203
60928 44.625 0.00714749138312416
61440 45 0.00719669097577159
61952 45.375 0.00725580803534218
62464 45.75 0.0073109873204398
62976 46.125 0.00735149067120253
63488 46.5 0.00738838668153233
64000 46.875 0.00743770051441892
64512 47.25 0.0074948116873266
65024 47.625 0.00754258923769011
65536 48 0.00757915958448289
66048 48.375 0.00761905455239487
66560 48.75 0.00766797873379704
67072 49.125 0.00771484326733692
67584 49.5 0.00775216934051533
68096 49.875 0.0077877926230271
68608 50.25 0.00782950467881033
