# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 11 2024 at 14:15:07+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-13.15.04-7546
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.11-13.15.04-7546
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
0 0 0 0 0
512 0.375 5.36088952427165e-07 5.3608895212863e-07 5.36088951656157e-07
1024 0.75 7.31378798717687e-07 7.31378799603053e-07 7.31378800964406e-07
1536 1.125 9.66447811760418e-07 9.66447811716395e-07 9.66447811345097e-07
2048 1.5 1.24433648119077e-06 1.24433648159937e-06 1.24433648089991e-06
2560 1.875 1.67761098641755e-06 1.67761098615556e-06 1.6776109855311e-06
3072 2.25 2.02181700146184e-06 2.02181700108497e-06 2.02181699969434e-06
3584 2.625 2.18664214684201e-06 2.18664214972156e-06 2.18664215211011e-06
4096 3 2.196980722469e-06 2.19698072050515e-06 2.19698071623035e-06
4608 3.375 2.07511707914974e-06 2.07511707666714e-06 2.07511706832926e-06
5120 3.75 1.97450338247845e-06 1.97450337937148e-06 1.97450337461056e-06
5632 4.125 1.9770896204054e-06 1.97708960592698e-06 1.97708960643037e-06
6144 4.5 2.04523030859033e-06 2.04523026501699e-06 2.04523028299808e-06
6656 4.875 2.10066839570151e-06 2.10066837182955e-06 2.10066836629753e-06
7168 5.25 2.09905737593354e-06 2.09905735832565e-06 2.09905734860964e-06
7680 5.625 2.05150050892256e-06 2.05150052187478e-06 2.05150051000588e-06
8192 6 2.00312717052112e-06 2.00312723079576e-06 2.00312720681577e-06
8704 6.375 1.98862606720939e-06 1.98862609873969e-06 1.98862607911021e-06
9216 6.75 1.99850169399741e-06 1.99850171426868e-06 1.99850162759814e-06
9728 7.125 2.02096456500445e-06 2.02096453976112e-06 2.02096451230032e-06
10240 7.5 2.03545034221755e-06 2.03545035608367e-06 2.03545040403498e-06
10752 7.875 2.03121756952465e-06 2.03121750544466e-06 2.03121754137741e-06
11264 8.25 2.03698725923969e-06 2.03698723666001e-06 2.03698719586122e-06
11776 8.625 2.02756445966512e-06 2.02756456425174e-06 2.02756462440573e-06
12288 9 2.00638595625496e-06 2.00638590519442e-06 2.00638604502713e-06
12800 9.375 1.98980466342067e-06 1.98980458342282e-06 1.98980457451621e-06
13312 9.75 1.954958692898e-06 1.95495877215072e-06 1.95495857638653e-06
13824 10.125 1.89746812678801e-06 1.89746828212166e-06 1.89746815967686e-06
14336 10.5 1.84656280166609e-06 1.84656298991973e-06 1.84656288935841e-06
14848 10.875 1.81246894048088e-06 1.81246894803736e-06 1.81246911005772e-06
15360 11.25 1.78165921799722e-06 1.78165906341711e-06 1.78165966068437e-06
15872 11.625 1.75516361800906e-06 1.75516303482495e-06 1.75516307421672e-06
16384 12 1.72959791605488e-06 1.72959704795239e-06 1.729597125558e-06
16896 12.375 1.71405042855367e-06 1.71404975222127e-06 1.71404967659719e-06
17408 12.75 1.72046839386577e-06 1.72046814733461e-06 1.72046805722768e-06
17920 13.125 1.73080251859183e-06 1.73080250110774e-06 1.730801813259e-06
18432 13.5 1.74152621327636e-06 1.74152606360254e-06 1.74152530576338e-06
18944 13.875 1.76337536718937e-06 1.76337512600246e-06 1.76337445945049e-06
19456 14.25 1.79248289226273e-06 1.7924823323558e-06 1.79248190865228e-06
19968 14.625 1.790940644891e-06 1.79093973174257e-06 1.79094011696515e-06
20480 15 1.7983593674218e-06 1.79835789419499e-06 1.79835974104249e-06
20992 15.375 1.83507201037091e-06 1.83506959275221e-06 1.83507097328942e-06
21504 15.75 1.85920834866543e-06 1.85920661846796e-06 1.85920692886037e-06
22016 16.125 1.84381232655698e-06 1.84381244107479e-06 1.84381073643268e-06
22528 16.5 1.82261734512778e-06 1.82261789212615e-06 1.82261635304793e-06
23040 16.875 1.8286481771936e-06 1.82864736645824e-06 1.82864599367387e-06
23552 17.25 1.84652684093453e-06 1.84652518574025e-06 1.8465229221335e-06
24064 17.625 1.87979962548028e-06 1.8797949758539e-06 1.87979017120823e-06
24576 18 1.92238668405316e-06 1.92237771278011e-06 1.92236890116056e-06
25088 18.375 1.92898777732369e-06 1.92897686848893e-06 1.92896376215143e-06
25600 18.75 1.89780011398281e-06 1.89778836424489e-06 1.89777647737839e-06
26112 19.125 1.85569084130981e-06 1.8556806208784e-06 1.85567390672344e-06
26624 19.5 1.81812813435507e-06 1.818121949664e-06 1.81811787471324e-06
27136 19.875 1.81576289938955e-06 1.81576039430052e-06 1.81575700528204e-06
27648 20.25 1.82364244308961e-06 1.82364448988492e-06 1.82364436412149e-06
28160 20.625 1.81542039279976e-06 1.8154293377377e-06 1.81543288977429e-06
28672 21 1.82667200006155e-06 1.82668235659608e-06 1.82668418092679e-06
29184 21.375 1.84373287172299e-06 1.84373409802701e-06 1.84373261656702e-06
29696 21.75 1.86940005825352e-06 1.86939290224626e-06 1.86939061521044e-06
30208 22.125 1.8893383053818e-06 1.88933224578676e-06 1.88932981042312e-06
30720 22.5 1.90592563877984e-06 1.90593088139614e-06 1.90593011887971e-06
31232 22.875 1.90539230820657e-06 1.9054085072343e-06 1.90540862587131e-06
31744 23.25 1.88904718645592e-06 1.8890652580302e-06 1.88906318789744e-06
32256 23.625 1.87721110016992e-06 1.87722680848508e-06 1.87722796632073e-06
32768 24 1.86040950595702e-06 1.86041850092133e-06 1.86042022331443e-06
33280 24.375 1.85534138999948e-06 1.85533361142697e-06 1.85532560654731e-06
33792 24.75 1.85795635352027e-06 1.8579319076236e-06 1.85792097449984e-06
34304 25.125 1.86981162087531e-06 1.86979135100622e-06 1.86978433679479e-06
34816 25.5 1.8922349080614e-06 1.8922338128907e-06 1.89222369110381e-06
35328 25.875 1.89562488667233e-06 1.89564175365811e-06 1.89562650119714e-06
35840 26.25 1.87794811836899e-06 1.87798578276939e-06 1.87797765812572e-06
36352 26.625 1.84346942966147e-06 1.84351587081072e-06 1.84353415375674e-06
36864 27 1.79058264341486e-06 1.79061199084256e-06 1.79064710564607e-06
