# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 10 2024 at 15:48:58+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.10-14.48.54-96446
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.10-14.48.54-96446
#
# ADMBASE::betax (admbase-shift)
# 1:iteration 2:time 3:data
# data columns: 3:betax 4:betay 5:betaz
19968 23.4 -0.000224221785899317 -0.000224221785899227 -0.000224221785899058
20480 24 -0.000231176904577274 -0.000231176904576572 -0.000231176904576235
20992 24.6 -0.000236980142373474 -0.000236980142373031 -0.000236980142373185
21504 25.2 -0.000247265427264466 -0.00024726542726415 -0.000247265427264261
22016 25.8 -0.000258130268568244 -0.00025813026856883 -0.000258130268568619
22528 26.4 -0.000269583937580274 -0.000269583937580918 -0.000269583937580545
23040 27 -0.000281629437513665 -0.000281629437513357 -0.000281629437513262
23552 27.6 -0.000292644828956496 -0.000292644828955685 -0.000292644828956109
24064 28.2 -0.000300546906865779 -0.000300546906865472 -0.000300546906865865
24576 28.8 -0.000305296052737655 -0.000305296052738042 -0.000305296052737802
25088 29.4 -0.000308652877370772 -0.000308652877371235 -0.000308652877370921
25600 30 -0.000311906292431698 -0.000311906292431649 -0.000311906292431968
26112 30.6 -0.000315313051439065 -0.000315313051438632 -0.000315313051439054
26624 31.2 -0.00031927982481478 -0.000319279824814635 -0.000319279824814568
27136 31.8 -0.00032441171067402 -0.000324411710674449 -0.000324411710674288
27648 32.4 -0.000330171866435102 -0.000330171866435471 -0.00033017186643555
28160 33 -0.000334625961701599 -0.000334625961701513 -0.000334625961701465
28672 33.6 -0.000336163832153703 -0.000336163832153543 -0.000336163832153236
29184 34.2 -0.000335230563978049 -0.000335230563977815 -0.000335230563977788
29696 34.8 -0.000340668909059242 -0.00034066890905951 -0.000340668909059173
30208 35.4 -0.000347839095466823 -0.000347839095466611 -0.000347839095466731
30720 36 -0.000352734431639988 -0.00035273443163953 -0.00035273443163999
31232 36.6 -0.000354557928760625 -0.000354557928760556 -0.000354557928760787
31744 37.2 -0.000354808227150183 -0.000354808227150528 -0.000354808227150364
32256 37.8 -0.000355476684627158 -0.000355476684627459 -0.000355476684627248
32768 38.4 -0.000356976589846032 -0.000356976589846015 -0.000356976589845936
33280 39 -0.000358052226055634 -0.000358052226055337 -0.00035805222605523
33792 39.6 -0.00035752451461945 -0.000357524514619173 -0.000357524514618999
34304 40.2 -0.000355506811082693 -0.000355506811082745 -0.000355506811082785
34816 40.8 -0.000352778904304919 -0.000352778904305142 -0.000352778904305531
35328 41.4 -0.000349666721589988 -0.000349666721589997 -0.000349666721590317
35840 42 -0.000346008167778683 -0.000346008167778623 -0.000346008167778335
36352 42.6 -0.000341748805844922 -0.000341748805845163 -0.000341748805844469
36864 43.2 -0.000336966496594866 -0.000336966496595149 -0.000336966496594923
37376 43.8 -0.000331460832180034 -0.000331460832179855 -0.000331460832180409
37888 44.4 -0.00032484571507545 -0.000324845715074918 -0.000324845715075565
38400 45 -0.000317140436123911 -0.000317140436123565 -0.000317140436123573
38912 45.6 -0.000308913442740463 -0.000308913442740663 -0.000308913442740155
39424 46.2 -0.00030063284247413 -0.000300632842474677 -0.000300632842474376
39936 46.8 -0.000292096371347354 -0.000292096371347634 -0.000292096371347901
40448 47.4 -0.000282780987017856 -0.000282780987017502 -0.000282780987017895
40960 48 -0.000272638528784813 -0.000272638528784194 -0.00027263852878421
41472 48.6 -0.000262194450647527 -0.000262194450647239 -0.000262194450647146
41984 49.2 -0.000251840872580955 -0.000251840872581074 -0.000251840872581295
42496 49.8 -0.000241426510468275 -0.000241426510468479 -0.000241426510468735
43008 50.4 -0.000230720583697824 -0.0002307205836978 -0.000230720583697757
43520 51 -0.000219855766186422 -0.000219855766186123 -0.000219855766186037
44032 51.6 -0.000208915519798703 -0.000208915519798499 -0.000208915519798586
44544 52.2 -0.000197449708588703 -0.000197449708588826 -0.000197449708588791
45056 52.8 -0.000185020637451413 -0.000185020637451436 -0.00018502063745126
45568 53.4 -0.000172063229810168 -0.000172063229809843 -0.000172063229809938
46080 54 -0.000159511814318586 -0.000159511814318454 -0.000159511814318776
46592 54.6 -0.000147551617879751 -0.000147551617880066 -0.000147551617880078
47104 55.2 -0.000135411915911584 -0.000135411915911865 -0.00013541191591147
47616 55.8 -0.000122576056891612 -0.000122576056891597 -0.000122576056891353
48128 56.4 -0.000109577279841365 -0.000109577279841279 -0.000109577279841568
48640 57 -9.72442949825616e-05 -9.72442949825797e-05 -9.72442949827586e-05
49152 57.6 -8.67005754879529e-05 -8.67005754878644e-05 -8.67005754879164e-05
49664 58.2 -7.63621460345368e-05 -7.6362146034212e-05 -7.63621460343706e-05
50176 58.8 -6.61847363723707e-05 -6.61847363721016e-05 -6.61847363722816e-05
50688 59.4 -5.64068993234804e-05 -5.64068993235126e-05 -5.64068993234427e-05
51200 60 -5.0519294940722e-05 -5.05192949407802e-05 -5.05192949408194e-05
51712 60.6 -4.55070839469187e-05 -4.5507083946908e-05 -4.55070839470735e-05
52224 61.2 -4.15015131872979e-05 -4.15015131872989e-05 -4.1501513187308e-05
52736 61.8 -3.86550071441496e-05 -3.86550071441764e-05 -3.86550071441856e-05
53248 62.4 -3.57707788953424e-05 -3.57707788953029e-05 -3.57707788952838e-05
53760 63 -3.30540000472172e-05 -3.30540000471235e-05 -3.30540000471974e-05
54272 63.6 -3.03002799076892e-05 -3.03002799076575e-05 -3.03002799076241e-05
54784 64.2 -2.73034087847687e-05 -2.73034087849085e-05 -2.73034087848069e-05
55296 64.8 -2.42527850292465e-05 -2.425278502939e-05 -2.42527850292273e-05
55808 65.4 -2.14079848274697e-05 -2.14079848274668e-05 -2.14079848275737e-05
56320 66 -1.86587336484811e-05 -1.8658733648417e-05 -1.86587336485747e-05
56832 66.6 -1.57285696428047e-05 -1.57285696428854e-05 -1.57285696427445e-05
57344 67.2 -1.30624799357207e-05 -1.30624799358507e-05 -1.30624799357525e-05
57856 67.8 -1.1293952024391e-05 -1.1293952024395e-05 -1.12939520244916e-05
58368 68.4 -9.52913255886793e-06 -9.52913255902944e-06 -9.52913255882003e-06
58880 69 -7.87561437594711e-06 -7.87561437592457e-06 -7.87561437585827e-06
59392 69.6 -6.34892305666838e-06 -6.34892305646574e-06 -6.34892305652614e-06
59904 70.2 -4.712375768463e-06 -4.71237576826859e-06 -4.71237576848519e-06
60416 70.8 -4.07798823904e-06 -4.07798823893601e-06 -4.0779882388112e-06
60928 71.4 -3.87545615936022e-06 -3.87545615888575e-06 -3.87545615892577e-06
61440 72 -3.39593476018959e-06 -3.39593476016813e-06 -3.3959347600644e-06
61952 72.6 -3.17287936752273e-06 -3.17287936765512e-06 -3.17287936769794e-06
62464 73.2 -3.03377780566982e-06 -3.03377780499012e-06 -3.03377780451911e-06
62976 73.8 -2.9218338534413e-06 -2.92183385349327e-06 -2.92183385292698e-06
63488 74.4 -2.76833098359016e-06 -2.76833098356069e-06 -2.76833098387832e-06
64000 75 -2.58652691843345e-06 -2.58652691790357e-06 -2.58652691791342e-06
64512 75.6 -2.33579730445582e-06 -2.3357973035124e-06 -2.3357973036912e-06
65024 76.2 -2.04181060001404e-06 -2.04181059974127e-06 -2.04181059953691e-06
65536 76.8 -2.09598171160961e-06 -2.09598171136893e-06 -2.09598171130925e-06
66048 77.4 -1.88210633973412e-06 -1.88210633975926e-06 -1.88210633925685e-06
66560 78 -1.89695348526352e-06 -1.89695348464209e-06 -1.89695348531437e-06
67072 78.6 -1.92613519892207e-06 -1.92613519892755e-06 -1.92613519886345e-06
67584 79.2 -1.77146569794757e-06 -1.77146569771464e-06 -1.77146569782866e-06
68096 79.8 -1.51920212864899e-06 -1.51920212862527e-06 -1.51920212863738e-06
68608 80.4 -1.52916264041085e-06 -1.52916264011442e-06 -1.5291626404763e-06
69120 81 -1.56297096244135e-06 -1.56297096209477e-06 -1.56297096269136e-06
69632 81.6 -1.51247906065785e-06 -1.51247906035823e-06 -1.51247906096858e-06
70144 82.2 -1.3832605179848e-06 -1.38326051798286e-06 -1.38326051783397e-06
70656 82.8 -1.35640282156591e-06 -1.35640282159852e-06 -1.35640282147081e-06
71168 83.4 -1.33188567813819e-06 -1.33188567802026e-06 -1.33188567787664e-06
71680 84 -1.36654250824091e-06 -1.36654250803781e-06 -1.36654250790657e-06
72192 84.6 -1.26727962597212e-06 -1.26727962572236e-06 -1.26727962569197e-06
72704 85.2 -1.24400809168826e-06 -1.24400809147435e-06 -1.24400809155841e-06
73216 85.8 -1.23121002269414e-06 -1.23121002256575e-06 -1.2312100225751e-06
73728 86.4 -1.31086867878778e-06 -1.31086867806126e-06 -1.31086867864029e-06
74240 87 -1.27963778592004e-06 -1.27963778589858e-06 -1.27963778652825e-06
74752 87.6 -1.21051403148311e-06 -1.21051403126779e-06 -1.21051403146124e-06
75264 88.2 -1.22268263553781e-06 -1.22268263533096e-06 -1.22268263542243e-06
75776 88.8 -1.16742854742592e-06 -1.16742854734511e-06 -1.16742854736567e-06
76288 89.4 -1.12077129397361e-06 -1.12077129393775e-06 -1.12077129385675e-06
76800 90 -1.08484035080869e-06 -1.0848403508382e-06 -1.08484035078415e-06
77312 90.6 -1.0820879373188e-06 -1.08208793739891e-06 -1.08208793726755e-06
77824 91.2 -1.1055833564454e-06 -1.10558335640483e-06 -1.10558335643278e-06
78336 91.8 -1.05512764359413e-06 -1.05512764342209e-06 -1.05512764347976e-06
78848 92.4 -1.04977499600919e-06 -1.04977499612056e-06 -1.04977499581893e-06
79360 93 -1.03873955947465e-06 -1.0387395594376e-06 -1.0387395594604e-06
79872 93.6 -1.06549092472679e-06 -1.06549092487959e-06 -1.06549092458719e-06
80384 94.2 -9.97124074539391e-07 -9.97124074647862e-07 -9.97124074503801e-07
80896 94.8 -9.77489115305669e-07 -9.77489115334933e-07 -9.77489115266664e-07
81408 95.4 -9.85231783258097e-07 -9.85231783223219e-07 -9.85231783329836e-07
81920 96 -9.90497476336868e-07 -9.90497476437653e-07 -9.90497476212291e-07
82432 96.6 -9.96210273371486e-07 -9.96210273561567e-07 -9.96210273319098e-07
82944 97.2 -9.40409818646632e-07 -9.40409818734043e-07 -9.40409818559618e-07
83456 97.8 -9.12522394393871e-07 -9.12522394512764e-07 -9.12522394367896e-07
83968 98.4 -9.03967988441315e-07 -9.03967988539419e-07 -9.03967988467896e-07
84480 99 -8.90199775645408e-07 -8.9019977558667e-07 -8.90199775623168e-07
84992 99.6 -8.7742742737819e-07 -8.77427427571654e-07 -8.77427427470743e-07
85504 100.2 -8.6627237617857e-07 -8.66272376213958e-07 -8.6627237613856e-07
86016 100.8 -8.82811137467714e-07 -8.82811137703764e-07 -8.82811137601564e-07
86528 101.4 -8.74315959264813e-07 -8.74315958994681e-07 -8.74315959065579e-07
87040 102 -8.86149786721845e-07 -8.86149786733296e-07 -8.86149786613259e-07
87552 102.6 -8.7290670699616e-07 -8.72906707008441e-07 -8.72906707025562e-07
88064 103.2 -8.65990386097644e-07 -8.6599038628995e-07 -8.65990386278684e-07
88576 103.8 -8.38606018069407e-07 -8.38606018034697e-07 -8.38606018029501e-07
89088 104.4 -8.35145283114149e-07 -8.35145283087161e-07 -8.35145283056084e-07
89600 105 -8.57419796297056e-07 -8.57419796340313e-07 -8.57419796376577e-07
90112 105.6 -8.41668371636514e-07 -8.41668371570586e-07 -8.41668371691144e-07
90624 106.2 -8.45356574225758e-07 -8.45356574320354e-07 -8.45356574341614e-07
91136 106.8 -8.10001532673963e-07 -8.10001532453528e-07 -8.10001532398933e-07
91648 107.4 -7.96563497053607e-07 -7.96563497354062e-07 -7.96563497287537e-07
92160 108 -8.01775987978425e-07 -8.01775987913959e-07 -8.01775987908463e-07
92672 108.6 -8.14343572323112e-07 -8.14343572471328e-07 -8.14343572375409e-07
93184 109.2 -8.09028284229478e-07 -8.09028284233699e-07 -8.09028284284493e-07
93696 109.8 -7.97071246447914e-07 -7.97071246473894e-07 -7.97071246458354e-07
94208 110.4 -7.64356973750438e-07 -7.64356973700195e-07 -7.64356973700309e-07
94720 111 -7.53210575619619e-07 -7.5321057560267e-07 -7.53210575566356e-07
95232 111.6 -7.59653695995072e-07 -7.59653695965145e-07 -7.59653695955579e-07
95744 112.2 -7.55408323592627e-07 -7.55408323481319e-07 -7.55408323527674e-07
96256 112.8 -7.54974667447202e-07 -7.54974667394745e-07 -7.54974667411833e-07
96768 113.4 -7.29188002696523e-07 -7.29188002624983e-07 -7.29188002561475e-07
97280 114 -7.14370173141619e-07 -7.14370173095939e-07 -7.14370173091794e-07
97792 114.6 -7.09283024522143e-07 -7.09283024447868e-07 -7.09283024491166e-07
98304 115.2 -7.04846421289097e-07 -7.04846421228181e-07 -7.04846421312367e-07
98816 115.8 -6.93353110902879e-07 -6.9335311086389e-07 -6.93353110847304e-07
99328 116.4 -6.76766102167376e-07 -6.76766102241855e-07 -6.76766102209914e-07
99840 117 -6.59555373386469e-07 -6.59555373342936e-07 -6.59555373292172e-07
100352 117.6 -6.52712291206627e-07 -6.52712291303335e-07 -6.52712291325118e-07
100864 118.2 -6.46758439750773e-07 -6.46758439810051e-07 -6.46758439775961e-07
101376 118.8 -6.38231317443339e-07 -6.38231317442094e-07 -6.38231317456695e-07
101888 119.4 -6.22724599918277e-07 -6.22724599885074e-07 -6.22724599881226e-07
102400 120 -6.11135968679092e-07 -6.11135968643674e-07 -6.11135968712345e-07
102912 120.6 -6.10645270723219e-07 -6.10645270642382e-07 -6.1064527071329e-07
103424 121.2 -6.2153478306565e-07 -6.21534783149911e-07 -6.21534783063349e-07
103936 121.8 -6.00783421700619e-07 -6.00783421709558e-07 -6.00783421611812e-07
104448 122.4 -5.89009005908124e-07 -5.89009005795771e-07 -5.89009005849746e-07
104960 123 -5.80399773956708e-07 -5.80399773925728e-07 -5.803997738812e-07
105472 123.6 -5.65619631115784e-07 -5.6561963112974e-07 -5.65619631215235e-07
105984 124.2 -5.59029746044735e-07 -5.59029746185074e-07 -5.59029746153713e-07
106496 124.8 -5.38218204096441e-07 -5.38218204033541e-07 -5.38218204037582e-07
107008 125.4 -5.31356186443475e-07 -5.31356186452628e-07 -5.3135618645563e-07
107520 126 -5.17966335614001e-07 -5.17966335626593e-07 -5.17966335624404e-07
108032 126.6 -5.2400760451784e-07 -5.24007604605117e-07 -5.24007604622843e-07
108544 127.2 -5.02196121133029e-07 -5.02196121149084e-07 -5.02196121080405e-07
109056 127.8 -4.93331895309515e-07 -4.93331895263532e-07 -4.93331895177433e-07
109568 128.4 -4.83643392391699e-07 -4.83643392340772e-07 -4.83643392295608e-07
110080 129 -4.8376415020009e-07 -4.83764150116187e-07 -4.83764150191125e-07
110592 129.6 -4.69221034875817e-07 -4.69221034903195e-07 -4.69221034841015e-07
111104 130.2 -4.6291368160568e-07 -4.62913681691198e-07 -4.62913681634291e-07
111616 130.8 -4.53371390086395e-07 -4.53371390090827e-07 -4.53371390078828e-07
112128 131.4 -4.44522318364865e-07 -4.44522318382807e-07 -4.44522318364939e-07
112640 132 -4.39932373779353e-07 -4.39932373708563e-07 -4.39932373702597e-07
113152 132.6 -4.31203981410278e-07 -4.31203981352765e-07 -4.31203981351895e-07
113664 133.2 -4.20794002927245e-07 -4.20794002870279e-07 -4.20794002870016e-07
114176 133.8 -4.1133436968115e-07 -4.11334369686795e-07 -4.11334369633507e-07
114688 134.4 -4.05913663744041e-07 -4.05913663744971e-07 -4.05913663712824e-07
115200 135 -3.96810087750035e-07 -3.96810087757978e-07 -3.96810087721902e-07
115712 135.6 -3.88706187646118e-07 -3.88706187617326e-07 -3.88706187593746e-07
116224 136.2 -3.82726272405384e-07 -3.8272627238775e-07 -3.82726272349483e-07
116736 136.8 -3.744405692785e-07 -3.74440569268652e-07 -3.74440569240014e-07
117248 137.4 -3.75412341921467e-07 -3.75412342028251e-07 -3.75412341861077e-07
117760 138 -3.65779543583481e-07 -3.65779543684556e-07 -3.65779543527155e-07
118272 138.6 -3.57946546291042e-07 -3.57946546283988e-07 -3.57946546210759e-07
118784 139.2 -3.54515800726233e-07 -3.54515800719533e-07 -3.54515800630609e-07
119296 139.8 -3.45290682950244e-07 -3.45290682921366e-07 -3.45290682840866e-07
119808 140.4 -3.41752120071976e-07 -3.41752119980841e-07 -3.41752119923774e-07
120320 141 -3.30945629870293e-07 -3.30945629830875e-07 -3.3094562975957e-07
120832 141.6 -3.28249047150816e-07 -3.28249047087032e-07 -3.28249047018626e-07
121344 142.2 -3.2213150678234e-07 -3.22131506713582e-07 -3.22131506675724e-07
121856 142.8 -3.22393985497993e-07 -3.22393985427394e-07 -3.22393985496417e-07
122368 143.4 -3.099315011197e-07 -3.09931500962043e-07 -3.09931501099589e-07
122880 144 -3.07669708741218e-07 -3.07669708667459e-07 -3.07669708727915e-07
123392 144.6 -3.0264915151907e-07 -3.02649151413086e-07 -3.02649151501896e-07
123904 145.2 -3.00310214823759e-07 -3.00310214706869e-07 -3.00310214744718e-07
124416 145.8 -2.92712161962514e-07 -2.92712161901362e-07 -2.92712161900335e-07
124928 146.4 -2.85431914423235e-07 -2.85431914347212e-07 -2.8543191437477e-07
125440 147 -2.82360427349938e-07 -2.82360427310841e-07 -2.82360427305258e-07
125952 147.6 -2.7731514441498e-07 -2.77315144254098e-07 -2.77315144460752e-07
126464 148.2 -2.77311025016182e-07 -2.77311024975367e-07 -2.77311025072983e-07
126976 148.8 -2.65123723140466e-07 -2.65123723190064e-07 -2.65123723270006e-07
127488 149.4 -2.62784898308167e-07 -2.627848982842e-07 -2.62784898332013e-07
128000 150 -2.58968348069604e-07 -2.58968348055949e-07 -2.5896834811015e-07
128512 150.6 -2.5598732288748e-07 -2.559873228099e-07 -2.55987323008504e-07
129024 151.2 -2.50656093850629e-07 -2.5065609389632e-07 -2.50656093875004e-07
129536 151.8 -2.46503203466015e-07 -2.46503203406936e-07 -2.46503203507688e-07
130048 152.4 -2.43519035933826e-07 -2.43519035900882e-07 -2.4351903593062e-07
130560 153 -2.39021132135953e-07 -2.39021132118225e-07 -2.39021132105359e-07
131072 153.6 -2.34901180372242e-07 -2.34901180432677e-07 -2.349011803599e-07
131584 154.2 -2.32581563863712e-07 -2.3258156384682e-07 -2.32581563798305e-07
132096 154.8 -2.26989046170133e-07 -2.26989046199027e-07 -2.26989046166715e-07
132608 155.4 -2.24510632381389e-07 -2.24510632385623e-07 -2.24510632367025e-07
133120 156 -2.20661523877218e-07 -2.20661523869651e-07 -2.20661523865837e-07
133632 156.6 -2.15142887308427e-07 -2.15142887312771e-07 -2.15142887294134e-07
134144 157.2 -2.13466143076175e-07 -2.13466143070741e-07 -2.13466143119946e-07
134656 157.8 -2.08111749535188e-07 -2.08111749549694e-07 -2.08111749485093e-07
135168 158.4 -2.04404486137035e-07 -2.04404486120029e-07 -2.04404486105602e-07
135680 159 -2.01729345884014e-07 -2.01729345850071e-07 -2.01729345815276e-07
136192 159.6 -1.98154585129361e-07 -1.98154585075517e-07 -1.98154585051197e-07
136704 160.2 -1.93884461785907e-07 -1.93884461800346e-07 -1.93884461773745e-07
137216 160.8 -1.97240700270839e-07 -1.97240700252787e-07 -1.97240700288888e-07
137728 161.4 -1.90391241710095e-07 -1.90391241697882e-07 -1.90391241746163e-07
138240 162 -1.87571559162934e-07 -1.87571559146786e-07 -1.87571559150414e-07
138752 162.6 -1.8695813052137e-07 -1.86958130494766e-07 -1.86958130527859e-07
139264 163.2 -1.80410437482949e-07 -1.80410437473816e-07 -1.80410437620444e-07
139776 163.8 -3.67617917350382e-07 -3.67617917237734e-07 -3.67617917283336e-07
140288 164.4 -1.92841835764847e-06 -1.92841835755296e-06 -1.92841835754429e-06
140800 165 -3.562150486716e-06 -3.56215048679806e-06 -3.56215048672858e-06
141312 165.6 -5.1681769528769e-06 -5.16817695299353e-06 -5.16817695291713e-06
141824 166.2 -6.64393027495661e-06 -6.64393027494372e-06 -6.64393027495057e-06
142336 166.8 -8.00787171379967e-06 -8.00787171374184e-06 -8.00787171385073e-06
142848 167.4 -9.36550739885181e-06 -9.3655073988853e-06 -9.36550739894102e-06
143360 168 -1.07755922461713e-05 -1.07755922462194e-05 -1.07755922460953e-05
143872 168.6 -1.21845778884477e-05 -1.21845778883797e-05 -1.21845778882368e-05
144384 169.2 -1.35007862926256e-05 -1.35007862925008e-05 -1.35007862925578e-05
144896 169.8 -1.47018855668242e-05 -1.47018855668033e-05 -1.47018855669652e-05
145408 170.4 -1.58408959063738e-05 -1.58408959064829e-05 -1.58408959065273e-05
145920 171 -1.6964786048533e-05 -1.69647860486363e-05 -1.696478604855e-05
146432 171.6 -1.80631983488607e-05 -1.80631983488685e-05 -1.8063198348828e-05
146944 172.2 -1.9096399135279e-05 -1.90963991352288e-05 -1.90963991353016e-05
147456 172.8 -2.00448857301439e-05 -2.00448857301345e-05 -2.00448857302082e-05
147968 173.4 -2.09182816650386e-05 -2.0918281665107e-05 -2.09182816651058e-05
148480 174 -2.1726465151678e-05 -2.17264651516711e-05 -2.17264651516521e-05
148992 174.6 -2.24586226491375e-05 -2.24586226489968e-05 -2.24586226490563e-05
149504 175.2 -2.30980606665292e-05 -2.30980606664987e-05 -2.30980606665705e-05
150016 175.8 -2.36490051206972e-05 -2.36490051209231e-05 -2.36490051208162e-05
150528 176.4 -2.41315171436276e-05 -2.41315171437991e-05 -2.41315171435599e-05
151040 177 -2.45453166670851e-05 -2.4545316666939e-05 -2.45453166668891e-05
151552 177.6 -2.48540776600175e-05 -2.48540776597977e-05 -2.48540776599882e-05
152064 178.2 -2.50218745796944e-05 -2.50218745797546e-05 -2.50218745798197e-05
152576 178.8 -2.50915775307811e-05 -2.50915775306945e-05 -2.50915775308413e-05
153088 179.4 -2.51351194435737e-05 -2.51351194433895e-05 -2.51351194434718e-05
153600 180 -2.50764056619668e-05 -2.5076405661713e-05 -2.5076405661599e-05
154112 180.6 -2.49000664817801e-05 -2.49000664813926e-05 -2.49000664813205e-05
154624 181.2 -2.46068637968726e-05 -2.46068637968438e-05 -2.46068637969734e-05
155136 181.8 -2.42086933009144e-05 -2.42086933009399e-05 -2.42086933009721e-05
155648 182.4 -2.37106424442793e-05 -2.37106424445395e-05 -2.37106424442804e-05
156160 183 -2.31085881666679e-05 -2.31085881667204e-05 -2.31085881666192e-05
156672 183.6 -2.23993226158072e-05 -2.23993226157896e-05 -2.23993226158906e-05
157184 184.2 -2.15828789888408e-05 -2.15828789885798e-05 -2.15828789887236e-05
157696 184.8 -2.06581833918978e-05 -2.06581833917977e-05 -2.06581833917691e-05
158208 185.4 -1.96269093211829e-05 -1.96269093212387e-05 -1.96269093211336e-05
158720 186 -1.85009160582851e-05 -1.85009160585268e-05 -1.85009160582976e-05
159232 186.6 -1.72961426607333e-05 -1.72961426607936e-05 -1.72961426606508e-05
159744 187.2 -1.60433733257451e-05 -1.60433733259349e-05 -1.60433733259755e-05
160256 187.8 -1.47214113301622e-05 -1.47214113302626e-05 -1.4721411330219e-05
160768 188.4 -1.33508866660804e-05 -1.33508866659771e-05 -1.33508866659512e-05
161280 189 -1.19262061114343e-05 -1.19262061112608e-05 -1.19262061112447e-05
161792 189.6 -1.04157920544404e-05 -1.04157920543336e-05 -1.04157920542624e-05
162304 190.2 -8.81730705502399e-06 -8.81730705507756e-06 -8.81730705501858e-06
162816 190.8 -7.1668365451034e-06 -7.16683654524254e-06 -7.16683654531085e-06
163328 191.4 -5.49088541756839e-06 -5.49088541758113e-06 -5.49088541772766e-06
163840 192 -3.77554761182779e-06 -3.77554761174143e-06 -3.7755476117676e-06
164352 192.6 -1.9932631129808e-06 -1.99326311296075e-06 -1.99326311282301e-06
164864 193.2 -1.43285826613058e-07 -1.43285826607546e-07 -1.4328582648506e-07
165376 193.8 -3.22274278386765e-19 -4.05199543983026e-19 -3.39152309403481e-20
165888 194.4 -4.57877827454842e-19 -3.90121747282111e-19 -4.84817510577769e-20
166400 195 -3.6150216187705e-19 -3.92615160350833e-19 -7.53635539432314e-20
