# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 10 2024 at 15:48:58+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.10-14.48.54-96446
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.10-14.48.54-96446
#
# ADMBASE::alp (admbase-lapse)
# 1:iteration 2:time 3:data
# data columns: 3:alp
53760 63 0.674750794992408
54272 63.6 0.67470312821888
54784 64.2 0.674638959636679
55296 64.8 0.674574818801383
55808 65.4 0.674526189937482
56320 66 0.674489807936619
56832 66.6 0.674450280349376
57344 67.2 0.674399034897329
57856 67.8 0.674339897421262
58368 68.4 0.674278813930584
58880 69 0.674216571615194
59392 69.6 0.674153175269069
59904 70.2 0.67409233026816
60416 70.8 0.674036697720629
60928 71.4 0.673981880194082
61440 72 0.673919912735013
61952 72.6 0.673848451289532
62464 73.2 0.673773822412762
62976 73.8 0.673704874136561
63488 74.4 0.673644952161023
64000 75 0.673589061054679
64512 75.6 0.673527862490234
65024 76.2 0.67345612982619
65536 76.8 0.67337907956398
66048 77.4 0.673308601333137
66560 78 0.673250517447736
67072 78.6 0.673196881743718
67584 79.2 0.67313446128201
68096 79.8 0.673060573167649
68608 80.4 0.672986412620379
69120 81 0.672923306668293
69632 81.6 0.672869409890071
70144 82.2 0.672813178512029
70656 82.8 0.672747914298695
71168 83.4 0.672678830179733
71680 84 0.672615461228629
72192 84.6 0.672560345333723
72704 85.2 0.672507205405793
73216 85.8 0.672448980491741
73728 86.4 0.672385411887819
74240 87 0.672322225806458
74752 87.6 0.672264123214181
75264 88.2 0.672209995751425
75776 88.8 0.67215519720062
76288 89.4 0.67209726733151
76800 90 0.672038128297827
77312 90.6 0.671980903280086
77824 91.2 0.671926077820423
78336 91.8 0.671871590190804
78848 92.4 0.67181584431575
79360 93 0.671759376425502
79872 93.6 0.671703477873561
80384 94.2 0.671648225462685
80896 94.8 0.671592682957454
81408 95.4 0.671536647594347
81920 96 0.671481113018952
82432 96.6 0.671426655724531
82944 97.2 0.67137221557637
83456 97.8 0.671316346270398
83968 98.4 0.671259424940576
84480 99 0.671203706073191
84992 99.6 0.671150751938206
85504 100.2 0.671099188520892
86016 100.8 0.671045761668097
86528 101.4 0.670989102015105
87040 102 0.670932009258191
87552 102.6 0.67087883768721
88064 103.2 0.670830219077367
88576 103.8 0.670781633305357
89088 104.4 0.670728486740203
89600 105 0.670671846902106
90112 105.6 0.670617332617711
90624 106.2 0.670568300858262
91136 106.8 0.670522063763992
91648 107.4 0.670473733682577
92160 108 0.670422187142033
92672 108.6 0.670370594319675
93184 109.2 0.670321960032793
93696 109.8 0.670276104956275
94208 110.4 0.670230965872197
94720 111 0.67018504773395
95232 111.6 0.670138095665581
95744 112.2 0.670090848932439
96256 112.8 0.670044961828282
96768 113.4 0.670002033635033
97280 114 0.669961727570791
97792 114.6 0.669921582507709
98304 115.2 0.669879599478879
98816 115.8 0.669836539679234
99328 116.4 0.669794931885206
99840 117 0.669756254981021
100352 117.6 0.669719815082957
100864 118.2 0.669683997162429
101376 118.8 0.669647800176968
101888 119.4 0.669611300694134
102400 120 0.669575389291292
102912 120.6 0.669541187143855
103424 121.2 0.669509238054043
103936 121.8 0.669479084238961
104448 122.4 0.669449778789195
104960 123 0.669420725038382
105472 123.6 0.669391903396242
105984 124.2 0.669363690362065
106496 124.8 0.669336904965192
107008 125.4 0.669312606504276
107520 126 0.669290975719588
108032 126.6 0.669270447615679
108544 127.2 0.669248981850258
109056 127.8 0.669226649533601
109568 128.4 0.669206087148004
110080 129 0.669189515766029
110592 129.6 0.669175843036426
111104 130.2 0.669161863745674
111616 130.8 0.669146261275934
112128 131.4 0.669131171485448
112640 132 0.669119308368599
113152 132.6 0.669110638975153
113664 133.2 0.669102872497188
114176 133.8 0.669094555961618
114688 134.4 0.669086458366012
115200 135 0.669080046188161
115712 135.6 0.669075775465201
116224 136.2 0.669073205256937
116736 136.8 0.669071899238805
117248 137.4 0.669071614112354
117760 138 0.669072072112596
118272 138.6 0.669073175945781
118784 139.2 0.669075371178601
119296 139.8 0.669079366785263
119808 140.4 0.669085344098963
120320 141 0.669092555864234
120832 141.6 0.669099842534445
121344 142.2 0.669106687444594
121856 142.8 0.669113868249575
122368 143.4 0.66912293744558
122880 144 0.669134754004216
123392 144.6 0.669148459796624
123904 145.2 0.669162248554255
124416 145.8 0.669175415669918
124928 146.4 0.669189298638449
125440 147 0.669205599390111
125952 147.6 0.669223979343107
126464 148.2 0.669242322771166
126976 148.8 0.669259675636481
127488 149.4 0.669277724107571
128000 150 0.669298347753004
128512 150.6 0.669320653894237
129024 151.2 0.669342081192134
129536 151.8 0.669362182432506
130048 152.4 0.669383432169128
130560 153 0.669407646554258
131072 153.6 0.669433154892668
131584 154.2 0.669456910127022
132096 154.8 0.669478672248552
132608 155.4 0.669501430600187
133120 156 0.66952741348842
133632 156.6 0.669555069415274
134144 157.2 0.669581103729599
134656 157.8 0.669604833774925
135168 158.4 0.669628993480635
135680 159 0.669655981043107
136192 159.6 0.669684764261476
136704 160.2 0.669712545976102
137216 160.8 0.669738519745907
137728 161.4 0.669764449010943
138240 162 0.669791821029635
138752 162.6 0.669820043784868
139264 163.2 0.669847831895832
139776 163.8 0.669875035184401
140288 164.4 0.669902281086592
140800 165 0.669929686432751
141312 165.6 0.669956902380805
141824 166.2 0.669984050753875
142336 166.8 0.670011735564816
142848 167.4 0.670040113972308
143360 168 0.670068517165604
143872 168.6 0.670096131219613
144384 169.2 0.670122811205679
144896 169.8 0.670149211368034
145408 170.4 0.670176242120879
145920 171 0.670204231151014
146432 171.6 0.670232410553932
146944 172.2 0.670259501069063
147456 172.8 0.670285189246652
147968 173.4 0.670310753748095
148480 174 0.670337608393934
148992 174.6 0.670365356411216
149504 175.2 0.670392115903327
150016 175.8 0.670416933754468
150528 176.4 0.670440977003872
151040 177 0.670465797480465
151552 177.6 0.670491188646121
152064 178.2 0.670515652622849
152576 178.8 0.670538574295634
153088 179.4 0.67056086210134
153600 180 0.670583361116264
154112 180.6 0.670605605279559
154624 181.2 0.670626659611983
155136 181.8 0.670646562618423
155648 182.4 0.670666161192382
156160 183 0.670685695631971
156672 183.6 0.67070433453572
157184 184.2 0.67072137354836
157696 184.8 0.670737318003234
158208 185.4 0.670753207508957
158720 186 0.670769095355129
159232 186.6 0.67078387897424
159744 187.2 0.670796783709711
160256 187.8 0.670808406300818
160768 188.4 0.670819834323455
161280 189 0.670831145509728
161792 189.6 0.670841445877929
162304 190.2 0.670850249343807
162816 190.8 0.670858041602858
163328 191.4 0.670865300704971
163840 192 0.670871715151195
164352 192.6 0.670876870176513
164864 193.2 0.670881122538191
165376 193.8 0.670885062158314
165888 194.4 0.670888426697578
166400 195 0.670890383680286
166912 195.6 0.670890847296766
167424 196.2 0.670890697275494
167936 196.8 0.670890494045926
168448 197.4 0.670889698452867
168960 198 0.670887536777085
169472 198.6 0.67088405191957
169984 199.2 0.670879820834114
170496 199.8 0.670875089174792
171008 200.4 0.670869730525103
171520 201 0.670863719373012
172032 201.6 0.67085703990187
172544 202.2 0.670849345624808
173056 202.8 0.67084036066384
173568 203.4 0.670830539933451
174080 204 0.670820657216762
174592 204.6 0.670810658961653
175104 205.2 0.670799589754363
175616 205.8 0.670786907774713
176128 206.4 0.670773275353667
176640 207 0.6707596224522
177152 207.6 0.670745899005703
177664 208.2 0.67073131700479
178176 208.8 0.670715540788038
178688 209.4 0.670698996061581
179200 210 0.670682060647957
179712 210.6 0.670664582216362
180224 211.2 0.670646371662938
180736 211.8 0.670627658267487
181248 212.4 0.670608702646223
181760 213 0.67058927101706
182272 213.6 0.670568910243682
182784 214.2 0.670547644145468
183296 214.8 0.670526024507916
183808 215.4 0.670504432645753
184320 216 0.670482604366113
184832 216.6 0.67046001365959
185344 217.2 0.670436587845701
185856 217.8 0.670412818682228
186368 218.4 0.670389124745805
186880 219 0.670365282105968
187392 219.6 0.670340682383548
187904 220.2 0.670315117059384
188416 220.8 0.670289060518116
188928 221.4 0.670263086539028
189440 222 0.670237249024355
189952 222.6 0.670211232751451
190464 223.2 0.670184888121999
190976 223.8 0.670158304967982
191488 224.4 0.670131490576601
192000 225 0.67010433766252
192512 225.6 0.670076905325275
193024 226.2 0.670049421843498
193536 226.8 0.670021948150618
194048 227.4 0.669994260845145
194560 228 0.669966127947618
195072 228.6 0.669937537449922
195584 229.2 0.669908620499048
196096 229.8 0.669879511943589
196608 230.4 0.669850361216037
197120 231 0.669821354010363
197632 231.6 0.669792569289294
198144 232.2 0.669763802594985
198656 232.8 0.669734671828336
199168 233.4 0.66970504439357
199680 234 0.669675303708836
200192 234.6 0.669645969218338
200704 235.2 0.669617006101752
201216 235.8 0.669587771433277
201728 236.4 0.669557808789515
202240 237 0.669527456160198
202752 237.6 0.669497398635073
203264 238.2 0.669467800821251
203776 238.8 0.669438241716171
204288 239.4 0.669408435435991
204800 240 0.669378602427218
205312 240.6 0.66934903577129
205824 241.2 0.669319661158227
206336 241.8 0.669290238242572
206848 242.4 0.66926074943313
207360 243 0.669231343940893
207872 243.6 0.669202060648855
208384 244.2 0.669172865963116
208896 244.8 0.669143888705049
209408 245.4 0.669115373813527
209920 246 0.669087389789275
210432 246.6 0.669059756345331
210944 247.2 0.669032334778909
211456 247.8 0.669005313356798
211968 248.4 0.668979099786397
212480 249 0.66895386975854
212992 249.6 0.668929275491337
213504 250.2 0.668904744405782
214016 250.8 0.668880072033674
214528 251.4 0.668855547799432
215040 252 0.668831500778665
215552 252.6 0.668808003366235
216064 253.2 0.66878508949411
216576 253.8 0.668762910854836
217088 254.4 0.668741479685126
217600 255 0.668720554587613
218112 255.6 0.6687000138492
218624 256.2 0.668680097807149
219136 256.8 0.668661062732411
219648 257.4 0.668642826901487
220160 258 0.668625184276993
220672 258.6 0.668608149592205
221184 259.2 0.668591836348734
221696 259.8 0.6685761624458
222208 260.4 0.668560955816461
222720 261 0.668546270989244
223232 261.6 0.668532343907667
223744 262.2 0.66851922764889
224256 262.8 0.668506667750564
224768 263.4 0.668494398058371
225280 264 0.668482442452792
225792 264.6 0.668471046965001
226304 265.2 0.668460357882754
226816 265.8 0.668450227182396
227328 266.4 0.668440341350563
227840 267 0.668430505671279
228352 267.6 0.668420753602945
228864 268.2 0.668411188815396
229376 268.8 0.668401835816331
229888 269.4 0.668392714440755
230400 270 0.668383919112938
230912 270.6 0.668375466370586
231424 271.2 0.66836718410866
231936 271.8 0.66835894636236
232448 272.4 0.668350885945932
232960 273 0.668343133021368
233472 273.6 0.668335500301854
233984 274.2 0.668327757751989
234496 274.8 0.668320089906484
235008 275.4 0.668312878081597
235520 276 0.668306089035969
236032 276.6 0.668299307438678
236544 277.2 0.668292389483408
237056 277.8 0.668285663456448
237568 278.4 0.668279385857993
238080 279 0.668273371989086
238592 279.6 0.668267336018791
239104 280.2 0.668261317210288
239616 280.8 0.668255565519496
240128 281.4 0.66825017783112
240640 282 0.668245042596953
241152 282.6 0.668240064789722
241664 283.2 0.668235280079591
242176 283.8 0.668230748899144
242688 284.4 0.668226462711806
243200 285 0.668222418554188
243712 285.6 0.668218713898001
244224 286.2 0.668215450795764
244736 286.8 0.668212543118851
245248 287.4 0.668209749219609
245760 288 0.668206971384262
246272 288.6 0.668204423864502
246784 289.2 0.668202395296222
247296 289.8 0.668200904946449
247808 290.4 0.66819970243455
248320 291 0.668198567963386
248832 291.6 0.668197506231939
249344 292.2 0.668196653982257
249856 292.8 0.668196067839664
250368 293.4 0.668195582206528
250880 294 0.668194826465466
251392 294.6 0.66819346093951
251904 295.2 0.668191536131418
252416 295.8 0.668189613847537
252928 296.4 0.668188371549011
253440 297 0.66818797762488
253952 297.6 0.668187916449821
254464 298.2 0.668187515399758
254976 298.8 0.668186595942786
255488 299.4 0.668185526122987
256000 300 0.668184722104761
256512 300.6 0.668184266424766
257024 301.2 0.668183978603585
257536 301.8 0.668183643207508
258048 302.4 0.668183110845018
258560 303 0.668182356769937
259072 303.6 0.668181548920644
259584 304.2 0.668180945567355
260096 304.8 0.668180629773634
260608 305.4 0.668180416021683
261120 306 0.668180078415144
261632 306.6 0.668179601865647
262144 307.2 0.66817916951515
262656 307.8 0.668178984461845
263168 308.4 0.668179145786864
263680 309 0.668179614245
264192 309.6 0.668180236171779
264704 310.2 0.668180852315247
265216 310.8 0.668181436140745
265728 311.4 0.668182104828473
266240 312 0.668182976950176
266752 312.6 0.668184047589522
267264 313.2 0.668185225040246
267776 313.8 0.66818648381085
268288 314.4 0.66818796404871
268800 315 0.668189888800488
269312 315.6 0.668192361612116
269824 316.2 0.668195270745009
270336 316.8 0.668198406629771
270848 317.4 0.668201611303094
271360 318 0.668204780871851
271872 318.6 0.668207839126047
272384 319.2 0.668210833141205
272896 319.8 0.668213986665348
273408 320.4 0.668217523143329
273920 321 0.668221470753486
274432 321.6 0.668225742940929
274944 322.2 0.668230328573406
275456 322.8 0.668235250069301
275968 323.4 0.668240394531664
276480 324 0.668245555296384
276992 324.6 0.668250615417144
277504 325.2 0.668255567493289
278016 325.8 0.668260431962641
278528 326.4 0.668265312894093
279040 327 0.668270434538158
279552 327.6 0.668275905418249
280064 328.2 0.668281500736873
280576 328.8 0.668286892263173
281088 329.4 0.668292051885889
281600 330 0.668297208672638
282112 330.6 0.668302440245513
282624 331.2 0.668307560309423
283136 331.8 0.668312443871571
283648 332.4 0.668317219272561
284160 333 0.668322011575358
284672 333.6 0.668326648381435
285184 334.2 0.668330782343716
285696 334.8 0.668334269039758
286208 335.4 0.668337301240666
286720 336 0.668340141441389
287232 336.6 0.668342801020691
287744 337.2 0.66834505101759
288256 337.8 0.668346707464889
288768 338.4 0.668347802916588
289280 339 0.668348462928566
289792 339.6 0.668348719824507
290304 340.2 0.668348514431364
290816 340.8 0.668347808284495
291328 341.4 0.668346607443109
291840 342 0.668344901759701
292352 342.6 0.668342642913336
292864 343.2 0.668339778590921
293376 343.8 0.668336290243852
293888 344.4 0.668332212004476
294400 345 0.668327594346455
294912 345.6 0.668322413360019
295424 346.2 0.668316576867972
295936 346.8 0.668310102154267
296448 347.4 0.668303195850419
296960 348 0.66829601094504
297472 348.6 0.668288413960049
297984 349.2 0.668280182406945
298496 349.8 0.668271340510549
299008 350.4 0.66826206547503
299520 351 0.668252356774973
300032 351.6 0.668242095736258
300544 352.2 0.66823137137168
301056 352.8 0.668220400864643
301568 353.4 0.668209119547808
302080 354 0.668197200037015
302592 354.6 0.668184556387797
303104 355.2 0.668171515830779
303616 355.8 0.668158364197964
304128 356.4 0.668144983848782
304640 357 0.668131102103956
305152 357.6 0.668116690344048
305664 358.2 0.668101910927223
306176 358.8 0.668086766647599
306688 359.4 0.668071002011198
307200 360 0.668054392825366
307712 360.6 0.668037063953378
308224 361.2 0.668019471278225
308736 361.8 0.668002045032725
309248 362.4 0.667984829231714
309760 363 0.667967471073817
310272 363.6 0.667949575083284
310784 364.2 0.667931063691186
311296 364.8 0.667912184951644
311808 365.4 0.667893187013936
312320 366 0.6678740332283
312832 366.6 0.667854484953409
313344 367.2 0.667834454166996
313856 367.8 0.667814177247235
314368 368.4 0.667793955489966
314880 369 0.667773789615894
315392 369.6 0.667753425110604
315904 370.2 0.667732764756472
316416 370.8 0.667712050198575
316928 371.4 0.667691533872703
317440 372 0.667671135745138
317952 372.6 0.667650614969771
318464 373.2 0.667629990224829
318976 373.8 0.667609558086339
319488 374.4 0.6675894994254
320000 375 0.667569684094529
320512 375.6 0.667549911752384
321024 376.2 0.667530162662443
321536 376.8 0.667510547802322
322048 377.4 0.667491165150427
322560 378 0.667472063292042
323072 378.6 0.667453216645166
323584 379.2 0.667434509675813
324096 379.8 0.6674158938191
324608 380.4 0.667397580561819
325120 381 0.667379897649608
325632 381.6 0.667362893828271
326144 382.2 0.667346257170943
326656 382.8 0.667329700311057
327168 383.4 0.667313253934841
327680 384 0.667297087321837
328192 384.6 0.667281229474432
328704 385.2 0.667265613060143
329216 385.8 0.667250238195911
329728 386.4 0.667235145499296
330240 387 0.667220366759347
330752 387.6 0.667206022596123
331264 388.2 0.667192292707301
331776 388.8 0.667179153796101
332288 389.4 0.667166340741135
332800 390 0.667153713580518
333312 390.6 0.667141446264432
333824 391.2 0.667129685038966
334336 391.8 0.667118267572789
334848 392.4 0.667107020189624
335360 393 0.667096127359964
335872 393.6 0.667085920599091
336384 394.2 0.667076415279022
336896 394.8 0.667067303384719
337408 395.4 0.667058316292644
337920 396 0.667049355911691
338432 396.6 0.667040332150379
338944 397.2 0.667031142669426
339456 397.8 0.667021854594328
339968 398.4 0.667012700704744
340480 399 0.667003811630271
340992 399.6 0.666995080204098
341504 400.2 0.666986354184167
