# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 10 2024 at 15:48:58+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.10-14.48.54-96446
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.10-14.48.54-96446
#
# ADMBASE::alp (admbase-lapse)
# 1:iteration 2:time 3:data
# data columns: 3:alp
0 0 0.966875255744351
512 0.6 0.966885790604286
1024 1.2 0.966895147730199
1536 1.8 0.966904058529175
2048 2.4 0.966913833244839
2560 3 0.966924055446764
3072 3.6 0.966934342314974
3584 4.2 0.966944801933854
4096 4.8 0.966955510520536
4608 5.4 0.966966445625494
5120 6 0.966977577952786
5632 6.6 0.966988916815356
6144 7.2 0.967000492074735
6656 7.8 0.967012299697021
7168 8.4 0.967024316770182
7680 9 0.967036546072575
8192 9.6 0.967049001178157
8704 10.2 0.967061677720507
9216 10.8 0.967074564218392
9728 11.4 0.967087659225082
10240 12 0.967100966723648
10752 12.6 0.967114483543224
11264 13.2 0.967128199517453
11776 13.8 0.967142108685674
12288 14.4 0.967156209873363
12800 15 0.96717049668348
13312 15.6 0.967184957192153
13824 16.2 0.967199581632902
14336 16.8 0.967214362552384
14848 17.4 0.967229289071347
15360 18 0.967244345971891
15872 18.6 0.967259517986122
16384 19.2 0.967274791215079
16896 19.8 0.967290149364488
17408 20.4 0.967305572134927
17920 21 0.967321038576536
18432 21.6 0.96733652841374
18944 22.2 0.967352019159655
19456 22.8 0.967367486393207
19968 23.4 0.967382910802779
20480 24 0.967398278073201
20992 24.6 0.967413544301399
21504 25.2 0.967428583512597
22016 25.8 0.967443236566045
22528 26.4 0.967457521241679
23040 27 0.967471698568022
23552 27.6 0.967485842234883
24064 28.2 0.967499443232944
24576 28.8 0.967511994146955
25088 29.4 0.967523800826122
25600 30 0.96753530099632
26112 30.6 0.967546105749881
26624 31.2 0.967556348404125
27136 31.8 0.967567901180177
27648 32.4 0.967581638284156
28160 33 0.967595027556013
28672 33.6 0.967605518709989
29184 34.2 0.967614274206124
29696 34.8 0.967624001419237
30208 35.4 0.967635608259821
30720 36 0.967648036596115
31232 36.6 0.967659161994543
31744 37.2 0.967667981729578
32256 37.8 0.967676656660449
32768 38.4 0.967687477941177
33280 39 0.967699658751965
33792 39.6 0.967712275618718
34304 40.2 0.967725871297697
34816 40.8 0.967739734497177
35328 41.4 0.96775322010853
35840 42 0.967767947114724
36352 42.6 0.96778403409855
36864 43.2 0.967798904586178
37376 43.8 0.967812182351513
37888 44.4 0.967826089261571
38400 45 0.967840889340132
38912 45.6 0.967854737567745
39424 46.2 0.967867302454244
39936 46.8 0.967880093577663
40448 47.4 0.96789342379111
40960 48 0.96790597568856
41472 48.6 0.967917720125254
41984 49.2 0.967929836060494
42496 49.8 0.967941845848388
43008 50.4 0.967952659412268
43520 51 0.967962963538851
44032 51.6 0.967973523542004
44544 52.2 0.967983818328885
45056 52.8 0.967993487118215
45568 53.4 0.968002516933589
46080 54 0.968010959306421
46592 54.6 0.968019537668377
47104 55.2 0.968028355422288
47616 55.8 0.968036144277931
48128 56.4 0.968043005681984
48640 57 0.968050866827203
49152 57.6 0.968059769901862
49664 58.2 0.968067641048715
50176 58.8 0.968074062810287
50688 59.4 0.968080221051066
51200 60 0.968085640980787
51712 60.6 0.968088583892287
52224 61.2 0.968088843925131
52736 61.8 0.9680875856227
53248 62.4 0.968085513260723
53760 63 0.968082801692372
54272 63.6 0.968079655612365
54784 64.2 0.968076022364129
55296 64.8 0.968071589230983
55808 65.4 0.968066268672923
56320 66 0.968060306734221
56832 66.6 0.968054325246414
57344 67.2 0.968049226647711
57856 67.8 0.968045331217383
58368 68.4 0.96804198689118
58880 69 0.968038623082288
59392 69.6 0.96803538876304
59904 70.2 0.968032487835431
60416 70.8 0.968029975627213
60928 71.4 0.968028075359622
61440 72 0.968026647016053
61952 72.6 0.96802499132847
62464 73.2 0.968023003436818
62976 73.8 0.968021444835
63488 74.4 0.968020569716591
64000 75 0.968019768615287
64512 75.6 0.968018749674745
65024 76.2 0.968017857048297
65536 76.8 0.968017328850445
66048 77.4 0.968017131299487
66560 78 0.968017156336827
67072 78.6 0.968017121106522
67584 79.2 0.968016848448562
68096 79.8 0.968016704603357
68608 80.4 0.968017072318242
69120 81 0.968017642939571
69632 81.6 0.968017917549347
70144 82.2 0.968017970175286
70656 82.8 0.968018133401233
71168 83.4 0.96801843279224
71680 84 0.9680187301254
72192 84.6 0.968018973399167
72704 85.2 0.96801914820172
73216 85.8 0.968019302906274
73728 86.4 0.968019510012146
74240 87 0.968019601880814
74752 87.6 0.968019250644044
75264 88.2 0.968018443892942
75776 88.8 0.968017562797585
76288 89.4 0.968016932214084
76800 90 0.968016512286062
77312 90.6 0.968016040354992
77824 91.2 0.968015391917314
78336 91.8 0.968014727954041
78848 92.4 0.968014154260507
79360 93 0.968013406083007
79872 93.6 0.968012250234595
80384 94.2 0.968011014484993
80896 94.8 0.968010190793221
81408 95.4 0.968009644122998
81920 96 0.968008773438427
82432 96.6 0.968007433217535
82944 97.2 0.968006169775879
83456 97.8 0.968005405471783
83968 98.4 0.968004838806098
84480 99 0.968003961960338
84992 99.6 0.968002821072341
85504 100.2 0.968001842417697
86016 100.8 0.968001147540904
86528 101.4 0.968000473450451
87040 102 0.967999637031952
87552 102.6 0.967998710265107
88064 103.2 0.967997758958349
88576 103.8 0.967996702946425
89088 104.4 0.967995552892908
89600 105 0.967994556189328
90112 105.6 0.967993856257976
90624 106.2 0.9679931937427
91136 106.8 0.967992275741593
91648 107.4 0.967991252970553
92160 108 0.967990455431204
92672 108.6 0.96798984780663
93184 109.2 0.967989153225546
93696 109.8 0.967988360319439
94208 110.4 0.967987690510026
94720 111 0.967987145800653
95232 111.6 0.967986488917379
95744 112.2 0.967985675597162
96256 112.8 0.967984960911737
96768 113.4 0.967984493101912
97280 114 0.967984056610229
97792 114.6 0.967983372226871
98304 115.2 0.967982515180474
98816 115.8 0.967981819559701
99328 116.4 0.967981382779967
99840 117 0.967980929292336
100352 117.6 0.967980255395189
100864 118.2 0.967979519575378
101376 118.8 0.967978924940477
101888 119.4 0.96797839328002
102400 120 0.967977764522141
102912 120.6 0.967977074818003
103424 121.2 0.967976415279384
103936 121.8 0.967975733402455
104448 122.4 0.967974993754875
104960 123 0.96797431959806
105472 123.6 0.967973762498989
105984 124.2 0.967973158556279
106496 124.8 0.96797240235416
107008 125.4 0.967971618156854
107520 126 0.967970904406883
108032 126.6 0.967970160722867
108544 127.2 0.967969298994169
109056 127.8 0.967968410521152
109568 128.4 0.967967612203888
110080 129 0.967966872057925
110592 129.6 0.96796608752517
111104 130.2 0.967965263612149
111616 130.8 0.96796450042345
112128 131.4 0.967963810754903
112640 132 0.967963085027141
113152 132.6 0.967962282587691
113664 133.2 0.967961509727392
114176 133.8 0.967960833971545
114688 134.4 0.967960175605423
115200 135 0.96795947002975
115712 135.6 0.967958777336726
116224 136.2 0.967958136442642
116736 136.8 0.967957475201851
117248 137.4 0.967956764926425
117760 138 0.96795610350663
118272 138.6 0.967955549245341
118784 139.2 0.967955017151791
119296 139.8 0.967954422828187
119808 140.4 0.967953810875317
120320 141 0.967953268739494
120832 141.6 0.967952790090068
121344 142.2 0.967952294856187
121856 142.8 0.967951764943348
122368 143.4 0.967951281103894
122880 144 0.967950881391827
123392 144.6 0.967950473978658
123904 145.2 0.967949991978797
124416 145.8 0.967949529513704
124928 146.4 0.967949178618996
125440 147 0.967948851588015
125952 147.6 0.967948438267149
126464 148.2 0.967948009439348
126976 148.8 0.967947685377504
127488 149.4 0.967947433979281
128000 150 0.967947159474952
128512 150.6 0.967946867446292
129024 151.2 0.967946617005499
129536 151.8 0.967946412775166
130048 152.4 0.967946223611039
130560 153 0.967946035420169
131072 153.6 0.967945852433866
131584 154.2 0.96794568929109
132096 154.8 0.967945562229642
132608 155.4 0.967945467761353
133120 156 0.967945381079401
133632 156.6 0.967945283406919
134144 157.2 0.96794518670258
134656 157.8 0.967945123482332
135168 158.4 0.967945103612626
135680 159 0.967945104516001
136192 159.6 0.967945115673792
136704 160.2 0.96794513897465
137216 160.8 0.967945158528186
137728 161.4 0.967945203083074
138240 162 0.967945353498598
138752 162.6 0.967945550494757
139264 163.2 0.967945588252344
139776 163.8 0.967945469631502
140288 164.4 0.967945459697724
140800 165 0.967945626653618
141312 165.6 0.967945743955278
141824 166.2 0.96794576997228
142336 166.8 0.967945946187436
142848 167.4 0.967946316715841
143360 168 0.96794659669687
143872 168.6 0.967946615180578
144384 169.2 0.967946547066256
144896 169.8 0.967946611797168
145408 170.4 0.967946795560625
145920 171 0.96794698661791
146432 171.6 0.967947176372253
146944 172.2 0.967947397702186
147456 172.8 0.967947661470402
147968 173.4 0.967948015091577
148480 174 0.967948429041646
148992 174.6 0.96794869616282
149504 175.2 0.967948730970073
150016 175.8 0.96794877666478
150528 176.4 0.96794904849355
151040 177 0.967949452009387
151552 177.6 0.967949825473781
152064 178.2 0.967950153908254
152576 178.8 0.967950481805898
153088 179.4 0.967950844354881
153600 180 0.967951256540071
154112 180.6 0.967951691624111
154624 181.2 0.967952143470687
155136 181.8 0.967952643475306
155648 182.4 0.967953163696412
156160 183 0.967953646613339
156672 183.6 0.967954113098305
157184 184.2 0.967954606307836
157696 184.8 0.967955121628185
158208 185.4 0.967955663512928
158720 186 0.967956241310635
159232 186.6 0.96795680565966
159744 187.2 0.967957305761509
160256 187.8 0.967957783631666
160768 188.4 0.96795834387564
161280 189 0.967959024408603
161792 189.6 0.967959706890399
162304 190.2 0.967960244066236
162816 190.8 0.967960697359822
163328 191.4 0.967961247239475
163840 192 0.967961869681853
164352 192.6 0.967962415279958
164864 193.2 0.967962936164381
165376 193.8 0.967963559320419
165888 194.4 0.967964202810122
166400 195 0.967964757694183
166912 195.6 0.967965297527029
167424 196.2 0.967965880634293
167936 196.8 0.967966426649002
168448 197.4 0.967966882521164
168960 198 0.967967295701605
169472 198.6 0.967967738829071
169984 199.2 0.967968258342845
170496 199.8 0.967968833579919
171008 200.4 0.967969386726532
171520 201 0.967969873349716
172032 201.6 0.967970318201398
172544 202.2 0.967970762684836
173056 202.8 0.967971215535563
173568 203.4 0.967971655760643
174080 204 0.967972086849174
174592 204.6 0.967972544106552
175104 205.2 0.967973013847164
175616 205.8 0.967973444219077
176128 206.4 0.967973860968212
176640 207 0.967974328405184
177152 207.6 0.967974805577
177664 208.2 0.967975206215289
178176 208.8 0.967975563905082
178688 209.4 0.96797597744607
179200 210 0.967976435855104
179712 210.6 0.967976842736669
180224 211.2 0.967977183132079
180736 211.8 0.967977535120117
181248 212.4 0.967977929384787
181760 213 0.967978313994429
182272 213.6 0.967978654079759
182784 214.2 0.967978970460157
183296 214.8 0.967979287957325
183808 215.4 0.967979611658202
184320 216 0.967979933181164
184832 216.6 0.967980229561003
185344 217.2 0.967980491387345
185856 217.8 0.96798074978535
186368 218.4 0.967981028672448
186880 219 0.967981295475728
187392 219.6 0.967981513336769
187904 220.2 0.967981708772714
188416 220.8 0.967981929505689
188928 221.4 0.967982162369242
189440 222 0.967982352416929
189952 222.6 0.967982492845741
190464 223.2 0.967982638418935
190976 223.8 0.967982819853087
191488 224.4 0.967982995805622
192000 225 0.96798311771001
192512 225.6 0.967983204323888
193024 226.2 0.967983311657085
193536 226.8 0.967983446776113
194048 227.4 0.967983557756138
194560 228 0.967983616637467
195072 228.6 0.967983665439627
195584 229.2 0.967983746283428
196096 229.8 0.967983829216062
196608 230.4 0.967983864479007
197120 231 0.967983869619922
197632 231.6 0.967983896334853
198144 232.2 0.967983938907413
198656 232.8 0.967983948427502
199168 233.4 0.967983920211771
199680 234 0.967983896597926
200192 234.6 0.967983888334737
200704 235.2 0.967983857318888
201216 235.8 0.967983786874859
201728 236.4 0.967983713435576
202240 237 0.967983662199452
202752 237.6 0.967983599043097
203264 238.2 0.967983491818718
203776 238.8 0.967983383038472
204288 239.4 0.967983339098511
204800 240 0.9679833413814
205312 240.6 0.967983288036414
205824 241.2 0.967983113822034
206336 241.8 0.967982873024229
206848 242.4 0.967982680408824
207360 243 0.967982577266866
207872 243.6 0.967982494470609
208384 244.2 0.967982365051454
208896 244.8 0.967982204055299
209408 245.4 0.967982032759915
209920 246 0.967981829936384
210432 246.6 0.967981621913099
210944 247.2 0.967981476423389
211456 247.8 0.967981346978018
211968 248.4 0.967981116074899
212480 249 0.967980830084649
212992 249.6 0.96798064327912
213504 250.2 0.967980524780779
214016 250.8 0.96798031625474
214528 251.4 0.967980037117043
215040 252 0.967979802941124
215552 252.6 0.967979547513872
216064 253.2 0.967979180850301
216576 253.8 0.967978853886344
217088 254.4 0.967978708899457
217600 255 0.967978582360371
218112 255.6 0.967978270153645
218624 256.2 0.967977849307866
219136 256.8 0.967977506227311
219648 257.4 0.967977266901308
220160 258 0.967977027567975
220672 258.6 0.96797671144502
221184 259.2 0.967976357661489
221696 259.8 0.967976070948876
222208 260.4 0.967975857982676
222720 261 0.967975609878804
223232 261.6 0.967975283329174
223744 262.2 0.967974949972571
224256 262.8 0.967974655669231
224768 263.4 0.967974363615342
225280 264 0.967974032169057
225792 264.6 0.967973684077371
226304 265.2 0.967973382539771
