# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 10 2024 at 15:48:58+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.10-14.48.54-96446
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.10-14.48.54-96446
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
15872 18.6 2.69045950046909e-06 2.69045950046654e-06 2.69045950046641e-06
16384 19.2 2.84232851455787e-06 2.84232851455344e-06 2.84232851455378e-06
16896 19.8 2.82966195973673e-06 2.82966195973362e-06 2.82966195974186e-06
17408 20.4 2.69723895222417e-06 2.69723895223354e-06 2.69723895223532e-06
17920 21 2.66738696474704e-06 2.66738696475247e-06 2.66738696475419e-06
18432 21.6 2.78060389478225e-06 2.78060389477356e-06 2.7806038947914e-06
18944 22.2 2.83149202924667e-06 2.83149202924592e-06 2.83149202925399e-06
19456 22.8 2.82061131033171e-06 2.82061131033089e-06 2.82061131032287e-06
19968 23.4 2.78273384983096e-06 2.78273384981802e-06 2.78273384982528e-06
20480 24 2.67989273684534e-06 2.67989273684226e-06 2.67989273686414e-06
20992 24.6 2.63264405225588e-06 2.63264405227253e-06 2.63264405227555e-06
21504 25.2 2.71287453222129e-06 2.71287453223832e-06 2.71287453222397e-06
22016 25.8 2.810137238392e-06 2.81013723839521e-06 2.81013723838932e-06
22528 26.4 2.83577968104137e-06 2.83577968103754e-06 2.83577968104169e-06
23040 27 2.78054545405142e-06 2.78054545405213e-06 2.78054545406238e-06
23552 27.6 2.70694702645893e-06 2.70694702645984e-06 2.70694702646951e-06
24064 28.2 2.67454486712785e-06 2.67454486713596e-06 2.6745448671394e-06
24576 28.8 2.68828875332004e-06 2.68828875334349e-06 2.68828875333899e-06
25088 29.4 2.76169550033544e-06 2.76169550035019e-06 2.76169550034975e-06
25600 30 2.86303039186413e-06 2.86303039186618e-06 2.86303039186054e-06
26112 30.6 2.91005168756853e-06 2.91005168756916e-06 2.91005168757518e-06
26624 31.2 2.94795888281737e-06 2.94795888281996e-06 2.94795888282237e-06
27136 31.8 3.07636581271001e-06 3.07636581271166e-06 3.07636581271669e-06
27648 32.4 3.20177741804175e-06 3.20177741804266e-06 3.20177741804938e-06
28160 33 3.22275887866056e-06 3.22275887867097e-06 3.22275887867403e-06
28672 33.6 3.1730120545884e-06 3.1730120545916e-06 3.17301205459014e-06
29184 34.2 3.10551646351583e-06 3.10551646351638e-06 3.10551646352141e-06
29696 34.8 3.04480734800638e-06 3.04480734801199e-06 3.04480734801772e-06
30208 35.4 3.02520525122571e-06 3.0252052512418e-06 3.02520525123604e-06
30720 36 3.07207381991985e-06 3.0720738199289e-06 3.07207381992798e-06
31232 36.6 3.13800040264899e-06 3.13800040264979e-06 3.13800040265564e-06
31744 37.2 3.16858725389874e-06 3.16858725388942e-06 3.16858725391024e-06
32256 37.8 3.18113258897745e-06 3.18113258896705e-06 3.18113258898784e-06
32768 38.4 3.21505448814486e-06 3.21505448813472e-06 3.21505448814352e-06
33280 39 3.26952905102208e-06 3.26952905100941e-06 3.2695290510177e-06
33792 39.6 3.27467665913474e-06 3.27467665912477e-06 3.27467665913943e-06
34304 40.2 3.19134704127062e-06 3.19134704126913e-06 3.19134704126828e-06
34816 40.8 3.09284418912609e-06 3.09284418912938e-06 3.0928441891135e-06
35328 41.4 3.03757791571701e-06 3.03757791571768e-06 3.03757791571871e-06
35840 42 3.00043705053299e-06 3.0004370505277e-06 3.00043705054193e-06
36352 42.6 2.98902465377803e-06 2.98902465376667e-06 2.98902465378749e-06
36864 43.2 3.00967411389514e-06 3.00967411389763e-06 3.00967411391063e-06
37376 43.8 3.00275619565884e-06 3.00275619567351e-06 3.00275619568338e-06
37888 44.4 2.96437647785071e-06 2.96437647785764e-06 2.96437647786935e-06
38400 45 2.95966459536862e-06 2.95966459536005e-06 2.95966459537587e-06
38912 45.6 3.00905613615262e-06 3.00905613613531e-06 3.00905613614714e-06
39424 46.2 3.05413551221285e-06 3.0541355121938e-06 3.05413551218778e-06
39936 46.8 3.03989410065271e-06 3.039894100648e-06 3.03989410063941e-06
40448 47.4 2.99983132473542e-06 2.99983132473862e-06 2.99983132473178e-06
40960 48 2.95704581209379e-06 2.95704581209868e-06 2.95704581210226e-06
41472 48.6 2.90661945717438e-06 2.90661945718596e-06 2.90661945718958e-06
41984 49.2 2.85088328897189e-06 2.8508832889828e-06 2.85088328897548e-06
42496 49.8 2.83058968810192e-06 2.83058968810945e-06 2.83058968810077e-06
43008 50.4 2.8539675232222e-06 2.85396752322074e-06 2.85396752323062e-06
43520 51 2.86816906993768e-06 2.868169069918e-06 2.8681690699426e-06
44032 51.6 2.88157241663677e-06 2.88157241662192e-06 2.88157241663554e-06
44544 52.2 2.91225412988457e-06 2.91225412988196e-06 2.91225412988384e-06
45056 52.8 2.9202187731079e-06 2.92021877311162e-06 2.92021877310876e-06
45568 53.4 2.89290063537559e-06 2.89290063537316e-06 2.89290063536994e-06
46080 54 2.87111435460737e-06 2.87111435459645e-06 2.87111435459509e-06
46592 54.6 2.87835850862116e-06 2.87835850860941e-06 2.87835850861905e-06
47104 55.2 2.89002992016259e-06 2.89002992016565e-06 2.89002992016961e-06
47616 55.8 2.87383206597506e-06 2.87383206599398e-06 2.87383206598451e-06
48128 56.4 2.83522728374952e-06 2.83522728375564e-06 2.83522728375911e-06
48640 57 2.80177254976311e-06 2.80177254975398e-06 2.80177254976917e-06
49152 57.6 2.78834582871036e-06 2.78834582871026e-06 2.78834582870882e-06
49664 58.2 2.80775005544821e-06 2.80775005545159e-06 2.80775005544248e-06
50176 58.8 2.83829965262492e-06 2.83829965262316e-06 2.83829965261983e-06
50688 59.4 2.82898558868193e-06 2.82898558866942e-06 2.82898558868028e-06
51200 60 2.7723238823053e-06 2.77232388228598e-06 2.77232388231093e-06
51712 60.6 2.73265024906669e-06 2.73265024904445e-06 2.73265024906569e-06
52224 61.2 2.74061027818596e-06 2.74061027816552e-06 2.74061027816772e-06
52736 61.8 2.7668006805243e-06 2.7668006805097e-06 2.76680068051118e-06
53248 62.4 2.77263135777437e-06 2.77263135776883e-06 2.77263135777383e-06
53760 63 2.73603169031688e-06 2.73603169031356e-06 2.73603169031214e-06
54272 63.6 2.69691585867564e-06 2.69691585867644e-06 2.69691585866772e-06
54784 64.2 2.66746475538582e-06 2.6674647553992e-06 2.6674647553967e-06
55296 64.8 2.64327492018578e-06 2.64327492018258e-06 2.64327492019725e-06
55808 65.4 2.64960627049644e-06 2.64960627047795e-06 2.64960627049247e-06
56320 66 2.67102816602668e-06 2.67102816602414e-06 2.67102816602367e-06
56832 66.6 2.66057217488993e-06 2.66057217488776e-06 2.66057217489068e-06
57344 67.2 2.61422552244848e-06 2.61422552243243e-06 2.61422552244121e-06
57856 67.8 2.58560398003452e-06 2.58560398002691e-06 2.58560398002186e-06
58368 68.4 2.57382395642748e-06 2.573823956434e-06 2.5738239564218e-06
58880 69 2.56065134569951e-06 2.56065134570621e-06 2.56065134571293e-06
59392 69.6 2.56425450710325e-06 2.56425450709354e-06 2.56425450711218e-06
59904 70.2 2.57002688952791e-06 2.57002688949526e-06 2.57002688951038e-06
60416 70.8 2.564215853004e-06 2.56421585298018e-06 2.56421585298633e-06
60928 71.4 2.56437088801969e-06 2.56437088801868e-06 2.56437088801301e-06
61440 72 2.56893478930352e-06 2.56893478930328e-06 2.56893478928821e-06
61952 72.6 2.55865427267488e-06 2.55865427266762e-06 2.55865427266035e-06
62464 73.2 2.53224371997927e-06 2.53224371997336e-06 2.53224371997805e-06
62976 73.8 2.48667355815369e-06 2.48667355814061e-06 2.48667355815663e-06
63488 74.4 2.43640764645151e-06 2.43640764644014e-06 2.4364076464544e-06
64000 75 2.40687015202759e-06 2.40687015201886e-06 2.40687015202307e-06
64512 75.6 2.39788447705373e-06 2.39788447704361e-06 2.39788447704195e-06
65024 76.2 2.41860455177242e-06 2.41860455176707e-06 2.41860455176457e-06
65536 76.8 2.45715688731468e-06 2.45715688731326e-06 2.45715688731492e-06
66048 77.4 2.47170909574575e-06 2.47170909574498e-06 2.47170909574564e-06
66560 78 2.44516392729824e-06 2.44516392729962e-06 2.44516392729858e-06
67072 78.6 2.41826850454957e-06 2.41826850455253e-06 2.41826850455555e-06
67584 79.2 2.42200946649791e-06 2.42200946650052e-06 2.42200946649446e-06
68096 79.8 2.42283551835425e-06 2.42283551835658e-06 2.4228355183442e-06
68608 80.4 2.39767506225954e-06 2.3976750622556e-06 2.39767506224939e-06
69120 81 2.36404076007049e-06 2.36404076006254e-06 2.3640407600615e-06
69632 81.6 2.3459289262175e-06 2.34592892620675e-06 2.34592892621345e-06
70144 82.2 2.33877247367031e-06 2.33877247366304e-06 2.33877247368113e-06
70656 82.8 2.34113588694175e-06 2.34113588694679e-06 2.34113588695524e-06
71168 83.4 2.33660387784253e-06 2.3366038778504e-06 2.33660387784289e-06
71680 84 2.31581042036196e-06 2.31581042035862e-06 2.31581042035072e-06
72192 84.6 2.29729896925518e-06 2.29729896924399e-06 2.29729896925021e-06
72704 85.2 2.31285424445635e-06 2.31285424444336e-06 2.31285424445733e-06
73216 85.8 2.34701631313531e-06 2.34701631312418e-06 2.34701631312573e-06
73728 86.4 2.35489647742813e-06 2.35489647741966e-06 2.35489647740792e-06
74240 87 2.33859739014256e-06 2.33859739014967e-06 2.33859739013459e-06
74752 87.6 2.30258011149826e-06 2.30258011152261e-06 2.30258011150857e-06
75264 88.2 2.26304444979049e-06 2.26304444980806e-06 2.26304444980595e-06
75776 88.8 2.25087223485909e-06 2.25087223485945e-06 2.25087223486044e-06
76288 89.4 2.2633899457869e-06 2.26338994577086e-06 2.26338994577408e-06
76800 90 2.27409200821449e-06 2.27409200819284e-06 2.2740920082083e-06
77312 90.6 2.27267332997479e-06 2.27267332995827e-06 2.27267332996414e-06
77824 91.2 2.2751021534994e-06 2.27510215349831e-06 2.27510215348598e-06
78336 91.8 2.28408159326948e-06 2.28408159327815e-06 2.28408159326226e-06
78848 92.4 2.28495504129287e-06 2.28495504128975e-06 2.2849550412864e-06
79360 93 2.28470209355649e-06 2.28470209355749e-06 2.28470209356192e-06
79872 93.6 2.28504697121219e-06 2.28504697121332e-06 2.28504697121932e-06
80384 94.2 2.28274775794245e-06 2.28274775793954e-06 2.28274775795646e-06
80896 94.8 2.28215962538374e-06 2.28215962539316e-06 2.28215962539343e-06
81408 95.4 2.280223740424e-06 2.28022374043486e-06 2.28022374040648e-06
81920 96 2.28137112929257e-06 2.28137112929327e-06 2.28137112926677e-06
82432 96.6 2.28795710393321e-06 2.28795710393921e-06 2.28795710392639e-06
82944 97.2 2.29273716983495e-06 2.29273716983506e-06 2.29273716983484e-06
83456 97.8 2.29082353498925e-06 2.29082353497046e-06 2.29082353498148e-06
83968 98.4 2.29178965435787e-06 2.29178965433595e-06 2.29178965435347e-06
84480 99 2.2980652117941e-06 2.29806521179192e-06 2.29806521180812e-06
84992 99.6 2.30399774907278e-06 2.30399774908586e-06 2.3039977490871e-06
85504 100.2 2.30911001977295e-06 2.30911001978813e-06 2.3091100197708e-06
86016 100.8 2.31598022685826e-06 2.31598022686057e-06 2.3159802268474e-06
86528 101.4 2.31741128526711e-06 2.317411285249e-06 2.31741128525392e-06
87040 102 2.31794881239232e-06 2.31794881236948e-06 2.31794881237766e-06
87552 102.6 2.32476320705704e-06 2.32476320705984e-06 2.32476320705867e-06
88064 103.2 2.32923867822142e-06 2.32923867824484e-06 2.32923867824599e-06
88576 103.8 2.33086322367278e-06 2.33086322369103e-06 2.33086322368526e-06
89088 104.4 2.32777352142086e-06 2.32777352142502e-06 2.32777352141577e-06
89600 105 2.3257390166198e-06 2.32573901660851e-06 2.32573901661755e-06
90112 105.6 2.32883511775407e-06 2.32883511774012e-06 2.32883511775738e-06
90624 106.2 2.33490435255298e-06 2.33490435253702e-06 2.3349043525478e-06
91136 106.8 2.34035996142064e-06 2.34035996141285e-06 2.34035996140772e-06
91648 107.4 2.34096240837952e-06 2.3409624083872e-06 2.34096240837422e-06
92160 108 2.34041032187048e-06 2.34041032187638e-06 2.34041032186871e-06
92672 108.6 2.34028596207727e-06 2.34028596206441e-06 2.34028596207517e-06
93184 109.2 2.3383225004767e-06 2.33832250045648e-06 2.33832250048126e-06
93696 109.8 2.3398113531491e-06 2.3398113531433e-06 2.33981135315763e-06
94208 110.4 2.34328452238173e-06 2.34328452238579e-06 2.34328452238621e-06
94720 111 2.34553661754501e-06 2.34553661754919e-06 2.34553661754332e-06
95232 111.6 2.35181167789007e-06 2.35181167789997e-06 2.35181167789626e-06
95744 112.2 2.35671470641848e-06 2.35671470642881e-06 2.35671470643051e-06
96256 112.8 2.35781658503663e-06 2.35781658503402e-06 2.35781658503529e-06
96768 113.4 2.35541139751926e-06 2.35541139750004e-06 2.35541139750283e-06
97280 114 2.35107309469655e-06 2.35107309468037e-06 2.3510730946791e-06
97792 114.6 2.35071299561492e-06 2.3507129956168e-06 2.35071299560701e-06
98304 115.2 2.35252633724277e-06 2.35252633725057e-06 2.35252633724105e-06
98816 115.8 2.35318099599732e-06 2.35318099600503e-06 2.3531809960077e-06
99328 116.4 2.35736613971091e-06 2.35736613971102e-06 2.35736613972452e-06
99840 117 2.36707910299534e-06 2.36707910298706e-06 2.36707910299897e-06
100352 117.6 2.37742866280335e-06 2.37742866280027e-06 2.37742866280209e-06
100864 118.2 2.37977696722256e-06 2.37977696722672e-06 2.3797769672215e-06
101376 118.8 2.37338919552567e-06 2.37338919553209e-06 2.37338919552713e-06
101888 119.4 2.36986983737918e-06 2.36986983738314e-06 2.36986983738251e-06
102400 120 2.37268105700709e-06 2.37268105700581e-06 2.37268105699938e-06
102912 120.6 2.38088540110966e-06 2.38088540110094e-06 2.38088540108445e-06
103424 121.2 2.38987311830803e-06 2.38987311830113e-06 2.3898731182917e-06
103936 121.8 2.39353498260948e-06 2.39353498260597e-06 2.39353498261752e-06
104448 122.4 2.392250255971e-06 2.39225025596735e-06 2.39225025598902e-06
104960 123 2.39011726349372e-06 2.3901172634878e-06 2.39011726349992e-06
105472 123.6 2.38978971247662e-06 2.38978971246974e-06 2.38978971247553e-06
105984 124.2 2.39326214692705e-06 2.39326214693447e-06 2.3932621469296e-06
106496 124.8 2.39849071629388e-06 2.39849071631477e-06 2.39849071629601e-06
107008 125.4 2.40103582384621e-06 2.40103582385934e-06 2.4010358238439e-06
107520 126 2.40327541376729e-06 2.40327541376203e-06 2.40327541375889e-06
108032 126.6 2.40914418543961e-06 2.40914418543065e-06 2.40914418542958e-06
108544 127.2 2.41553752151569e-06 2.41553752150787e-06 2.41553752151028e-06
109056 127.8 2.41818698093034e-06 2.41818698092069e-06 2.41818698093464e-06
109568 128.4 2.41721778520035e-06 2.41721778519081e-06 2.41721778520761e-06
110080 129 2.41330861393181e-06 2.41330861392595e-06 2.41330861393495e-06
110592 129.6 2.41117357148384e-06 2.41117357147244e-06 2.41117357147931e-06
111104 130.2 2.41324681195107e-06 2.41324681194158e-06 2.41324681194018e-06
111616 130.8 2.41451629838818e-06 2.41451629839649e-06 2.4145162983784e-06
112128 131.4 2.41535277475311e-06 2.41535277476467e-06 2.41535277474606e-06
112640 132 2.41871060874531e-06 2.41871060874441e-06 2.41871060873898e-06
113152 132.6 2.42706806078237e-06 2.42706806078416e-06 2.42706806078409e-06
113664 133.2 2.4368758567558e-06 2.43687585676695e-06 2.43687585677177e-06
114176 133.8 2.44292149368653e-06 2.44292149369356e-06 2.44292149370371e-06
114688 134.4 2.44081838577732e-06 2.44081838577287e-06 2.44081838578236e-06
115200 135 2.43520473469648e-06 2.43520473467714e-06 2.43520473468703e-06
115712 135.6 2.43310444661179e-06 2.43310444658763e-06 2.43310444659394e-06
116224 136.2 2.43494214044669e-06 2.4349421404356e-06 2.43494214043394e-06
116736 136.8 2.43704193940747e-06 2.43704193941976e-06 2.43704193940904e-06
117248 137.4 2.43839604062478e-06 2.43839604064447e-06 2.43839604062831e-06
117760 138 2.44145888385813e-06 2.44145888386156e-06 2.44145888385649e-06
118272 138.6 2.44606228062078e-06 2.44606228061047e-06 2.44606228062549e-06
118784 139.2 2.45326753620336e-06 2.45326753619284e-06 2.45326753621468e-06
119296 139.8 2.45760846901498e-06 2.45760846901202e-06 2.45760846901717e-06
119808 140.4 2.4549319221928e-06 2.45493192219755e-06 2.45493192218226e-06
120320 141 2.44864852333516e-06 2.44864852334015e-06 2.44864852332766e-06
120832 141.6 2.44401369778499e-06 2.44401369777489e-06 2.44401369778084e-06
121344 142.2 2.44405056950234e-06 2.44405056948572e-06 2.4440505694973e-06
121856 142.8 2.44963407268776e-06 2.44963407268613e-06 2.44963407269028e-06
122368 143.4 2.45879298670241e-06 2.45879298671573e-06 2.45879298670518e-06
122880 144 2.466787805063e-06 2.46678780508649e-06 2.46678780506121e-06
123392 144.6 2.46895896840594e-06 2.46895896842533e-06 2.46895896841225e-06
123904 145.2 2.46534215168733e-06 2.46534215167824e-06 2.46534215169307e-06
124416 145.8 2.46093698491195e-06 2.46093698488496e-06 2.46093698490683e-06
124928 146.4 2.46079351994546e-06 2.46079351993324e-06 2.46079351993863e-06
125440 147 2.46522728166859e-06 2.46522728167738e-06 2.46522728166631e-06
125952 147.6 2.47090713995923e-06 2.47090713996976e-06 2.47090713995888e-06
126464 148.2 2.47515883393531e-06 2.47515883393308e-06 2.47515883393402e-06
126976 148.8 2.4765997711996e-06 2.47659977119235e-06 2.47659977119987e-06
127488 149.4 2.47663121030085e-06 2.47663121029926e-06 2.47663121029988e-06
128000 150 2.47499155464842e-06 2.47499155465402e-06 2.47499155464897e-06
128512 150.6 2.47164759333362e-06 2.47164759334083e-06 2.47164759334186e-06
129024 151.2 2.47013214910215e-06 2.47013214909979e-06 2.47013214910683e-06
129536 151.8 2.47275704639803e-06 2.47275704638719e-06 2.47275704639195e-06
130048 152.4 2.4775054846644e-06 2.47750548465727e-06 2.47750548465489e-06
130560 153 2.48217370727141e-06 2.48217370727003e-06 2.48217370726008e-06
131072 153.6 2.48525358515669e-06 2.48525358515733e-06 2.48525358515119e-06
131584 154.2 2.4850027457934e-06 2.48500274580134e-06 2.48500274580498e-06
132096 154.8 2.48169333737041e-06 2.48169333737924e-06 2.48169333738678e-06
132608 155.4 2.47756646305594e-06 2.47756646305142e-06 2.47756646306152e-06
133120 156 2.4754161119479e-06 2.47541611194192e-06 2.47541611194392e-06
133632 156.6 2.47473714152246e-06 2.47473714152339e-06 2.47473714151353e-06
134144 157.2 2.47501998166119e-06 2.47501998165928e-06 2.47501998164371e-06
134656 157.8 2.47600865354827e-06 2.47600865354473e-06 2.47600865353409e-06
135168 158.4 2.47696694861671e-06 2.4769669486197e-06 2.47696694862081e-06
135680 159 2.47709499753493e-06 2.47709499755017e-06 2.47709499755235e-06
136192 159.6 2.4756230639688e-06 2.47562306398895e-06 2.47562306398697e-06
136704 160.2 2.47343011339687e-06 2.47343011340036e-06 2.47343011340308e-06
137216 160.8 2.47298413650582e-06 2.47298413649058e-06 2.47298413649678e-06
137728 161.4 2.474526635949e-06 2.47452663593012e-06 2.47452663593066e-06
138240 162 2.47457072062814e-06 2.4745707206194e-06 2.4745707206121e-06
138752 162.6 2.47191259879603e-06 2.47191259879441e-06 2.47191259878828e-06
139264 163.2 2.46860819480392e-06 2.46860819480414e-06 2.46860819480261e-06
139776 163.8 2.46618867943921e-06 2.46618867944884e-06 2.46618867944507e-06
140288 164.4 2.46636382583752e-06 2.46636382585492e-06 2.46636382584867e-06
140800 165 2.46937135076774e-06 2.469371350775e-06 2.4693713507746e-06
141312 165.6 2.47278091135453e-06 2.47278091134959e-06 2.47278091135766e-06
141824 166.2 2.47451424838386e-06 2.47451424837851e-06 2.47451424839005e-06
142336 166.8 2.47411927436607e-06 2.47411927436151e-06 2.47411927436839e-06
142848 167.4 2.47263119147715e-06 2.47263119148098e-06 2.47263119147992e-06
143360 168 2.46981910728465e-06 2.46981910729187e-06 2.46981910728852e-06
143872 168.6 2.46606242337768e-06 2.46606242337303e-06 2.46606242336751e-06
144384 169.2 2.46348730912867e-06 2.46348730911704e-06 2.46348730911e-06
144896 169.8 2.46296481701907e-06 2.46296481701762e-06 2.46296481700952e-06
145408 170.4 2.46473241390793e-06 2.464732413916e-06 2.46473241390691e-06
145920 171 2.46799881009893e-06 2.46799881010835e-06 2.46799881010313e-06
146432 171.6 2.46884824087372e-06 2.46884824088209e-06 2.468848240883e-06
146944 172.2 2.46699449875394e-06 2.46699449875503e-06 2.46699449875793e-06
147456 172.8 2.46545032933127e-06 2.46545032932133e-06 2.46545032933356e-06
147968 173.4 2.4653039541132e-06 2.46530395410739e-06 2.46530395412477e-06
148480 174 2.46537803060678e-06 2.46537803060656e-06 2.46537803061429e-06
148992 174.6 2.46462140017325e-06 2.46462140017308e-06 2.46462140016672e-06
149504 175.2 2.46296200100307e-06 2.46296200100824e-06 2.46296200099204e-06
150016 175.8 2.46023510168125e-06 2.46023510169263e-06 2.46023510167842e-06
150528 176.4 2.45682292001063e-06 2.45682292002105e-06 2.45682292001377e-06
151040 177 2.45457915176625e-06 2.45457915176945e-06 2.45457915176936e-06
151552 177.6 2.45417627419254e-06 2.4541762741872e-06 2.45417627419191e-06
152064 178.2 2.45533611548846e-06 2.45533611548335e-06 2.4553361154848e-06
152576 178.8 2.45684020210009e-06 2.45684020209993e-06 2.45684020209829e-06
153088 179.4 2.45594320770698e-06 2.45594320770131e-06 2.45594320770594e-06
153600 180 2.45242515237378e-06 2.45242515236058e-06 2.45242515237198e-06
154112 180.6 2.44905378646112e-06 2.44905378645378e-06 2.44905378646163e-06
154624 181.2 2.44745905402969e-06 2.44745905403391e-06 2.44745905402639e-06
155136 181.8 2.44581948673841e-06 2.44581948674724e-06 2.44581948673159e-06
155648 182.4 2.44308830045188e-06 2.44308830046626e-06 2.4430883004577e-06
156160 183 2.44072845373502e-06 2.44072845374972e-06 2.44072845374682e-06
156672 183.6 2.43956242787562e-06 2.43956242787932e-06 2.43956242787459e-06
157184 184.2 2.43889619782289e-06 2.43889619782262e-06 2.43889619782161e-06
157696 184.8 2.43793678323265e-06 2.43793678323285e-06 2.43793678323964e-06
158208 185.4 2.43617178767609e-06 2.43617178766909e-06 2.43617178767755e-06
158720 186 2.43462076528732e-06 2.43462076527163e-06 2.43462076527446e-06
159232 186.6 2.43407046307767e-06 2.4340704630662e-06 2.43407046306411e-06
159744 187.2 2.43338873435315e-06 2.43338873435407e-06 2.43338873435008e-06
160256 187.8 2.43121859024622e-06 2.43121859025867e-06 2.43121859025348e-06
160768 188.4 2.42781715568869e-06 2.42781715570414e-06 2.42781715570255e-06
161280 189 2.42472527688202e-06 2.4247252768847e-06 2.42472527689117e-06
161792 189.6 2.42218080705267e-06 2.42218080704567e-06 2.42218080705058e-06
162304 190.2 2.41983432539449e-06 2.41983432539077e-06 2.41983432538791e-06
162816 190.8 2.41827387512789e-06 2.41827387512591e-06 2.41827387512409e-06
163328 191.4 2.41787354755415e-06 2.41787354755283e-06 2.41787354755326e-06
163840 192 2.41813029723878e-06 2.41813029724241e-06 2.4181302972422e-06
164352 192.6 2.41812983907097e-06 2.41812983907296e-06 2.41812983907558e-06
164864 193.2 2.41699875206294e-06 2.41699875206217e-06 2.41699875206561e-06
165376 193.8 2.41524465985654e-06 2.41524465985917e-06 2.41524465985507e-06
165888 194.4 2.41371506934092e-06 2.41371506934316e-06 2.41371506933048e-06
166400 195 2.4118385904294e-06 2.41183859042972e-06 2.41183859042e-06
166912 195.6 2.40915991651997e-06 2.40915991652591e-06 2.40915991652857e-06
167424 196.2 2.40622219969604e-06 2.40622219970774e-06 2.40622219971555e-06
167936 196.8 2.40433446656987e-06 2.40433446657379e-06 2.40433446658013e-06
168448 197.4 2.40427807008638e-06 2.40427807007563e-06 2.40427807008565e-06
168960 198 2.40512933191307e-06 2.4051293318962e-06 2.4051293319056e-06
169472 198.6 2.40518638916282e-06 2.40518638915539e-06 2.4051863891524e-06
169984 199.2 2.4044314062012e-06 2.40443140620512e-06 2.40443140619419e-06
170496 199.8 2.4038299467035e-06 2.40382994671318e-06 2.4038299466982e-06
171008 200.4 2.40376463320533e-06 2.40376463321506e-06 2.40376463320067e-06
171520 201 2.40346656129081e-06 2.40346656129684e-06 2.40346656129093e-06
172032 201.6 2.40217317072334e-06 2.40217317072157e-06 2.40217317072972e-06
172544 202.2 2.40015263068974e-06 2.40015263068133e-06 2.40015263069883e-06
173056 202.8 2.3979225641051e-06 2.39792256409538e-06 2.39792256410835e-06
