# Scalar ASCII output created by CarpetIOScalar
# created on vlab1557-p0003.laboratori.local by es858465 on Nov 10 2024 at 15:48:58+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-vlab1557-p0003.laboratori.local-es858465-2024.05.24-08.30.35-279313
# Simulation ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.10-14.48.54-96446
# Run ID: run-TOV_example-vlab1557-p0003.laboratori.local-es858465-2024.11.10-14.48.54-96446
#
# HYDROBASE::eps (hydrobase-eps)
# 1:iteration 2:time 3:data
# data columns: 3:eps
37376 43.8 9.99999999999999e-09
37888 44.4 9.99999999999999e-09
38400 45 9.99999999999999e-09
38912 45.6 9.99999999999999e-09
39424 46.2 9.99999999999999e-09
39936 46.8 9.99999999999999e-09
40448 47.4 9.99999999999999e-09
40960 48 9.99999999999999e-09
41472 48.6 9.99999999999999e-09
41984 49.2 9.99999999999999e-09
42496 49.8 9.99999999999999e-09
43008 50.4 9.99999999999999e-09
43520 51 9.99999999999999e-09
44032 51.6 9.99999999999999e-09
44544 52.2 9.99999999999999e-09
45056 52.8 9.99999999999999e-09
45568 53.4 9.99999999999999e-09
46080 54 9.99999999999999e-09
46592 54.6 9.99999999999999e-09
47104 55.2 9.99999999999999e-09
47616 55.8 9.99999999999999e-09
48128 56.4 9.99999999999999e-09
48640 57 9.99999999999999e-09
49152 57.6 9.99999999999999e-09
49664 58.2 9.99999999999999e-09
50176 58.8 9.99999999999999e-09
50688 59.4 9.99999999999999e-09
51200 60 9.99999999999999e-09
51712 60.6 9.99999999999999e-09
52224 61.2 9.99999999999999e-09
52736 61.8 9.99999999999999e-09
53248 62.4 9.99999999999999e-09
53760 63 9.99999999999999e-09
54272 63.6 9.99999999999999e-09
54784 64.2 9.99999999999999e-09
55296 64.8 9.99999999999999e-09
55808 65.4 9.99999999999999e-09
56320 66 9.99999999999999e-09
56832 66.6 9.99999999999999e-09
57344 67.2 9.99999999999999e-09
57856 67.8 9.99999999999999e-09
58368 68.4 9.99999999999999e-09
58880 69 9.99999999999999e-09
59392 69.6 9.99999999999999e-09
59904 70.2 9.99999999999999e-09
60416 70.8 9.99999999999999e-09
60928 71.4 9.99999999999999e-09
61440 72 9.99999999999999e-09
61952 72.6 9.99999999999999e-09
62464 73.2 9.99999999999999e-09
62976 73.8 9.99999999999999e-09
63488 74.4 9.99999999999999e-09
64000 75 9.99999999999999e-09
64512 75.6 9.99999999999999e-09
65024 76.2 9.99999999999999e-09
65536 76.8 9.99999999999999e-09
66048 77.4 9.99999999999999e-09
66560 78 9.99999999999999e-09
67072 78.6 9.99999999999999e-09
67584 79.2 9.99999999999999e-09
68096 79.8 9.99999999999999e-09
68608 80.4 9.99999999999999e-09
69120 81 9.99999999999999e-09
69632 81.6 9.99999999999999e-09
70144 82.2 9.99999999999999e-09
70656 82.8 9.99999999999999e-09
71168 83.4 9.99999999999999e-09
71680 84 9.99999999999999e-09
72192 84.6 9.99999999999999e-09
72704 85.2 9.99999999999999e-09
73216 85.8 9.99999999999999e-09
73728 86.4 9.99999999999999e-09
74240 87 9.99999999999999e-09
74752 87.6 9.99999999999999e-09
75264 88.2 9.99999999999999e-09
75776 88.8 9.99999999999999e-09
76288 89.4 9.99999999999999e-09
76800 90 9.99999999999999e-09
77312 90.6 9.99999999999999e-09
77824 91.2 9.99999999999999e-09
78336 91.8 9.99999999999999e-09
78848 92.4 9.99999999999999e-09
79360 93 9.99999999999999e-09
79872 93.6 9.99999999999999e-09
80384 94.2 9.99999999999999e-09
80896 94.8 9.99999999999999e-09
81408 95.4 9.99999999999999e-09
81920 96 9.99999999999999e-09
82432 96.6 9.99999999999999e-09
82944 97.2 9.99999999999999e-09
83456 97.8 9.99999999999999e-09
83968 98.4 9.99999999999999e-09
84480 99 9.99999999999999e-09
84992 99.6 9.99999999999999e-09
85504 100.2 9.99999999999999e-09
86016 100.8 9.99999999999999e-09
86528 101.4 9.99999999999999e-09
87040 102 9.99999999999999e-09
87552 102.6 9.99999999999999e-09
88064 103.2 9.99999999999999e-09
88576 103.8 9.99999999999999e-09
89088 104.4 9.99999999999999e-09
89600 105 9.99999999999999e-09
90112 105.6 9.99999999999999e-09
90624 106.2 9.99999999999999e-09
91136 106.8 9.99999999999999e-09
91648 107.4 9.99999999999999e-09
92160 108 9.99999999999999e-09
92672 108.6 9.99999999999999e-09
93184 109.2 9.99999999999999e-09
93696 109.8 9.99999999999999e-09
94208 110.4 9.99999999999999e-09
94720 111 9.99999999999999e-09
95232 111.6 9.99999999999999e-09
95744 112.2 9.99999999999999e-09
96256 112.8 9.99999999999999e-09
96768 113.4 9.99999999999999e-09
97280 114 9.99999999999999e-09
97792 114.6 9.99999999999999e-09
98304 115.2 9.99999999999999e-09
98816 115.8 9.99999999999999e-09
99328 116.4 9.99999999999999e-09
99840 117 9.99999999999999e-09
100352 117.6 9.99999999999999e-09
100864 118.2 9.99999999999999e-09
101376 118.8 9.99999999999999e-09
101888 119.4 9.99999999999999e-09
102400 120 9.99999999999999e-09
102912 120.6 9.99999999999999e-09
103424 121.2 9.99999999999999e-09
103936 121.8 9.99999999999999e-09
104448 122.4 9.99999999999999e-09
104960 123 9.99999999999999e-09
105472 123.6 9.99999999999999e-09
105984 124.2 9.99999999999999e-09
106496 124.8 9.99999999999999e-09
107008 125.4 9.99999999999999e-09
107520 126 9.99999999999999e-09
108032 126.6 9.99999999999999e-09
108544 127.2 9.99999999999999e-09
109056 127.8 9.99999999999999e-09
109568 128.4 9.99999999999999e-09
110080 129 9.99999999999999e-09
110592 129.6 9.99999999999999e-09
111104 130.2 9.99999999999999e-09
111616 130.8 9.99999999999999e-09
112128 131.4 9.99999999999999e-09
112640 132 9.99999999999999e-09
113152 132.6 9.99999999999999e-09
113664 133.2 9.99999999999999e-09
114176 133.8 9.99999999999999e-09
114688 134.4 9.99999999999999e-09
115200 135 9.99999999999999e-09
115712 135.6 9.99999999999999e-09
116224 136.2 9.99999999999999e-09
116736 136.8 9.99999999999999e-09
117248 137.4 9.99999999999999e-09
117760 138 9.99999999999999e-09
118272 138.6 9.99999999999999e-09
118784 139.2 9.99999999999999e-09
119296 139.8 9.99999999999999e-09
119808 140.4 9.99999999999999e-09
120320 141 9.99999999999999e-09
120832 141.6 9.99999999999999e-09
121344 142.2 9.99999999999999e-09
121856 142.8 9.99999999999999e-09
122368 143.4 9.99999999999999e-09
122880 144 9.99999999999999e-09
123392 144.6 9.99999999999999e-09
123904 145.2 9.99999999999999e-09
124416 145.8 9.99999999999999e-09
124928 146.4 9.99999999999999e-09
125440 147 9.99999999999999e-09
125952 147.6 9.99999999999999e-09
126464 148.2 9.99999999999999e-09
126976 148.8 9.99999999999999e-09
127488 149.4 9.99999999999999e-09
128000 150 9.99999999999999e-09
128512 150.6 9.99999999999999e-09
129024 151.2 9.99999999999999e-09
129536 151.8 9.99999999999999e-09
130048 152.4 9.99999999999999e-09
130560 153 9.99999999999999e-09
131072 153.6 9.99999999999999e-09
131584 154.2 9.99999999999999e-09
132096 154.8 9.99999999999999e-09
132608 155.4 9.99999999999999e-09
133120 156 9.99999999999999e-09
133632 156.6 9.99999999999999e-09
134144 157.2 9.99999999999999e-09
134656 157.8 9.99999999999999e-09
135168 158.4 9.99999999999999e-09
135680 159 9.99999999999999e-09
136192 159.6 9.99999999999999e-09
136704 160.2 9.99999999999999e-09
137216 160.8 9.99999999999999e-09
137728 161.4 9.99999999999999e-09
138240 162 9.99999999999999e-09
138752 162.6 9.99999999999999e-09
139264 163.2 9.99999999999999e-09
139776 163.8 9.99999999999999e-09
140288 164.4 9.99999999999999e-09
140800 165 9.99999999999999e-09
141312 165.6 9.99999999999999e-09
141824 166.2 9.99999999999999e-09
142336 166.8 9.99999999999999e-09
142848 167.4 9.99999999999999e-09
143360 168 9.99999999999999e-09
143872 168.6 9.99999999999999e-09
144384 169.2 9.99999999999999e-09
144896 169.8 9.99999999999999e-09
145408 170.4 9.99999999999999e-09
145920 171 9.99999999999999e-09
146432 171.6 9.99999999999999e-09
146944 172.2 9.99999999999999e-09
147456 172.8 9.99999999999999e-09
147968 173.4 9.99999999999999e-09
148480 174 9.99999999999999e-09
148992 174.6 9.99999999999999e-09
149504 175.2 9.99999999999999e-09
150016 175.8 9.99999999999999e-09
150528 176.4 9.99999999999999e-09
151040 177 9.99999999999999e-09
151552 177.6 9.99999999999999e-09
152064 178.2 9.99999999999999e-09
152576 178.8 9.99999999999999e-09
153088 179.4 9.99999999999999e-09
153600 180 9.99999999999999e-09
154112 180.6 9.99999999999999e-09
154624 181.2 9.99999999999999e-09
155136 181.8 9.99999999999999e-09
155648 182.4 9.99999999999999e-09
156160 183 9.99999999999999e-09
156672 183.6 9.99999999999999e-09
157184 184.2 9.99999999999999e-09
157696 184.8 9.99999999999999e-09
158208 185.4 9.99999999999999e-09
158720 186 9.99999999999999e-09
159232 186.6 9.99999999999999e-09
159744 187.2 9.99999999999999e-09
160256 187.8 9.99999999999999e-09
160768 188.4 9.99999999999999e-09
161280 189 9.99999999999999e-09
161792 189.6 9.99999999999999e-09
162304 190.2 9.99999999999999e-09
162816 190.8 9.99999999999999e-09
163328 191.4 9.99999999999999e-09
163840 192 9.99999999999999e-09
164352 192.6 9.99999999999999e-09
164864 193.2 9.99999999999999e-09
165376 193.8 9.99999999999999e-09
165888 194.4 9.99999999999999e-09
166400 195 9.99999999999999e-09
166912 195.6 9.99999999999999e-09
167424 196.2 9.99999999999999e-09
167936 196.8 9.99999999999999e-09
168448 197.4 9.99999999999999e-09
168960 198 9.99999999999999e-09
169472 198.6 9.99999999999999e-09
169984 199.2 9.99999999999999e-09
170496 199.8 9.99999999999999e-09
171008 200.4 9.99999999999999e-09
171520 201 9.99999999999999e-09
172032 201.6 9.99999999999999e-09
172544 202.2 9.99999999999999e-09
173056 202.8 9.99999999999999e-09
173568 203.4 9.99999999999999e-09
174080 204 9.99999999999999e-09
174592 204.6 9.99999999999999e-09
175104 205.2 9.99999999999999e-09
175616 205.8 9.99999999999999e-09
176128 206.4 9.99999999999999e-09
176640 207 9.99999999999999e-09
177152 207.6 9.99999999999999e-09
177664 208.2 9.99999999999999e-09
178176 208.8 9.99999999999999e-09
178688 209.4 9.99999999999999e-09
179200 210 9.99999999999999e-09
179712 210.6 9.99999999999999e-09
180224 211.2 9.99999999999999e-09
180736 211.8 9.99999999999999e-09
181248 212.4 9.99999999999999e-09
181760 213 9.99999999999999e-09
182272 213.6 9.99999999999999e-09
182784 214.2 9.99999999999999e-09
183296 214.8 9.99999999999999e-09
183808 215.4 9.99999999999999e-09
184320 216 9.99999999999999e-09
184832 216.6 9.99999999999999e-09
185344 217.2 9.99999999999999e-09
185856 217.8 9.99999999999999e-09
186368 218.4 9.99999999999999e-09
186880 219 9.99999999999999e-09
187392 219.6 9.99999999999999e-09
187904 220.2 9.99999999999999e-09
188416 220.8 9.99999999999999e-09
188928 221.4 9.99999999999999e-09
189440 222 9.99999999999999e-09
189952 222.6 9.99999999999999e-09
190464 223.2 9.99999999999999e-09
190976 223.8 9.99999999999999e-09
191488 224.4 9.99999999999999e-09
192000 225 9.99999999999999e-09
192512 225.6 9.99999999999999e-09
193024 226.2 9.99999999999999e-09
193536 226.8 9.99999999999999e-09
194048 227.4 9.99999999999999e-09
194560 228 9.99999999999999e-09
195072 228.6 9.99999999999999e-09
195584 229.2 9.99999999999999e-09
196096 229.8 9.99999999999999e-09
196608 230.4 9.99999999999999e-09
197120 231 9.99999999999999e-09
197632 231.6 9.99999999999999e-09
198144 232.2 9.99999999999999e-09
198656 232.8 9.99999999999999e-09
199168 233.4 9.99999999999999e-09
199680 234 9.99999999999999e-09
200192 234.6 9.99999999999999e-09
200704 235.2 9.99999999999999e-09
201216 235.8 9.99999999999999e-09
201728 236.4 9.99999999999999e-09
202240 237 9.99999999999999e-09
202752 237.6 9.99999999999999e-09
203264 238.2 9.99999999999999e-09
203776 238.8 9.99999999999999e-09
204288 239.4 9.99999999999999e-09
204800 240 9.99999999999999e-09
205312 240.6 9.99999999999999e-09
205824 241.2 9.99999999999999e-09
206336 241.8 9.99999999999999e-09
206848 242.4 9.99999999999999e-09
207360 243 9.99999999999999e-09
207872 243.6 9.99999999999999e-09
208384 244.2 9.99999999999999e-09
208896 244.8 9.99999999999999e-09
209408 245.4 9.99999999999999e-09
209920 246 9.99999999999999e-09
210432 246.6 9.99999999999999e-09
210944 247.2 9.99999999999999e-09
211456 247.8 9.99999999999999e-09
211968 248.4 9.99999999999999e-09
212480 249 9.99999999999999e-09
212992 249.6 9.99999999999999e-09
213504 250.2 9.99999999999999e-09
214016 250.8 9.99999999999999e-09
214528 251.4 9.99999999999999e-09
215040 252 9.99999999999999e-09
215552 252.6 9.99999999999999e-09
216064 253.2 9.99999999999999e-09
216576 253.8 9.99999999999999e-09
217088 254.4 9.99999999999999e-09
217600 255 9.99999999999999e-09
218112 255.6 9.99999999999999e-09
218624 256.2 9.99999999999999e-09
219136 256.8 9.99999999999999e-09
219648 257.4 9.99999999999999e-09
220160 258 9.99999999999999e-09
220672 258.6 9.99999999999999e-09
221184 259.2 9.99999999999999e-09
221696 259.8 9.99999999999999e-09
222208 260.4 9.99999999999999e-09
222720 261 9.99999999999999e-09
223232 261.6 9.99999999999999e-09
223744 262.2 9.99999999999999e-09
224256 262.8 9.99999999999999e-09
224768 263.4 9.99999999999999e-09
225280 264 9.99999999999999e-09
225792 264.6 9.99999999999999e-09
226304 265.2 9.99999999999999e-09
226816 265.8 9.99999999999999e-09
227328 266.4 9.99999999999999e-09
227840 267 9.99999999999999e-09
228352 267.6 9.99999999999999e-09
228864 268.2 9.99999999999999e-09
229376 268.8 9.99999999999999e-09
229888 269.4 9.99999999999999e-09
230400 270 9.99999999999999e-09
230912 270.6 9.99999999999999e-09
231424 271.2 9.99999999999999e-09
231936 271.8 9.99999999999999e-09
232448 272.4 9.99999999999999e-09
232960 273 9.99999999999999e-09
233472 273.6 9.99999999999999e-09
233984 274.2 9.99999999999999e-09
234496 274.8 9.99999999999999e-09
235008 275.4 9.99999999999999e-09
235520 276 9.99999999999999e-09
236032 276.6 9.99999999999999e-09
236544 277.2 9.99999999999999e-09
237056 277.8 9.99999999999999e-09
237568 278.4 9.99999999999999e-09
238080 279 9.99999999999999e-09
238592 279.6 9.99999999999999e-09
239104 280.2 9.99999999999999e-09
239616 280.8 9.99999999999999e-09
240128 281.4 9.99999999999999e-09
240640 282 9.99999999999999e-09
241152 282.6 9.99999999999999e-09
241664 283.2 9.99999999999999e-09
242176 283.8 9.99999999999999e-09
242688 284.4 9.99999999999999e-09
243200 285 9.99999999999999e-09
243712 285.6 9.99999999999999e-09
244224 286.2 9.99999999999999e-09
244736 286.8 9.99999999999999e-09
245248 287.4 9.99999999999999e-09
245760 288 9.99999999999999e-09
246272 288.6 9.99999999999999e-09
246784 289.2 9.99999999999999e-09
247296 289.8 9.99999999999999e-09
247808 290.4 9.99999999999999e-09
248320 291 9.99999999999999e-09
248832 291.6 9.99999999999999e-09
249344 292.2 9.99999999999999e-09
249856 292.8 9.99999999999999e-09
250368 293.4 9.99999999999999e-09
250880 294 9.99999999999999e-09
251392 294.6 9.99999999999999e-09
251904 295.2 9.99999999999999e-09
252416 295.8 9.99999999999999e-09
252928 296.4 9.99999999999999e-09
253440 297 9.99999999999999e-09
253952 297.6 9.99999999999999e-09
254464 298.2 9.99999999999999e-09
254976 298.8 9.99999999999999e-09
255488 299.4 9.99999999999999e-09
256000 300 9.99999999999999e-09
256512 300.6 9.99999999999999e-09
257024 301.2 9.99999999999999e-09
257536 301.8 9.99999999999999e-09
258048 302.4 9.99999999999999e-09
258560 303 9.99999999999999e-09
259072 303.6 9.99999999999999e-09
259584 304.2 9.99999999999999e-09
260096 304.8 9.99999999999999e-09
260608 305.4 9.99999999999999e-09
261120 306 9.99999999999999e-09
261632 306.6 9.99999999999999e-09
262144 307.2 9.99999999999999e-09
262656 307.8 9.99999999999999e-09
263168 308.4 9.99999999999999e-09
263680 309 9.99999999999999e-09
264192 309.6 9.99999999999999e-09
264704 310.2 9.99999999999999e-09
265216 310.8 9.99999999999999e-09
265728 311.4 9.99999999999999e-09
266240 312 9.99999999999999e-09
266752 312.6 9.99999999999999e-09
267264 313.2 9.99999999999999e-09
267776 313.8 9.99999999999999e-09
268288 314.4 9.99999999999999e-09
268800 315 9.99999999999999e-09
269312 315.6 9.99999999999999e-09
269824 316.2 9.99999999999999e-09
270336 316.8 9.99999999999999e-09
270848 317.4 9.99999999999999e-09
271360 318 9.99999999999999e-09
271872 318.6 9.99999999999999e-09
272384 319.2 9.99999999999999e-09
272896 319.8 9.99999999999999e-09
273408 320.4 9.99999999999999e-09
273920 321 9.99999999999999e-09
274432 321.6 9.99999999999999e-09
274944 322.2 9.99999999999999e-09
275456 322.8 9.99999999999999e-09
275968 323.4 9.99999999999999e-09
276480 324 9.99999999999999e-09
276992 324.6 9.99999999999999e-09
277504 325.2 9.99999999999999e-09
278016 325.8 9.99999999999999e-09
278528 326.4 9.99999999999999e-09
279040 327 9.99999999999999e-09
279552 327.6 9.99999999999999e-09
280064 328.2 9.99999999999999e-09
280576 328.8 9.99999999999999e-09
281088 329.4 9.99999999999999e-09
281600 330 9.99999999999999e-09
282112 330.6 9.99999999999999e-09
282624 331.2 9.99999999999999e-09
283136 331.8 9.99999999999999e-09
283648 332.4 9.99999999999999e-09
284160 333 9.99999999999999e-09
284672 333.6 9.99999999999999e-09
285184 334.2 9.99999999999999e-09
285696 334.8 9.99999999999999e-09
286208 335.4 9.99999999999999e-09
286720 336 9.99999999999999e-09
287232 336.6 9.99999999999999e-09
287744 337.2 9.99999999999999e-09
288256 337.8 9.99999999999999e-09
288768 338.4 9.99999999999999e-09
289280 339 9.99999999999999e-09
289792 339.6 9.99999999999999e-09
290304 340.2 9.99999999999999e-09
290816 340.8 9.99999999999999e-09
291328 341.4 9.99999999999999e-09
291840 342 9.99999999999999e-09
292352 342.6 9.99999999999999e-09
292864 343.2 9.99999999999999e-09
293376 343.8 9.99999999999999e-09
293888 344.4 9.99999999999999e-09
294400 345 9.99999999999999e-09
294912 345.6 9.99999999999999e-09
295424 346.2 9.99999999999999e-09
295936 346.8 9.99999999999999e-09
296448 347.4 9.99999999999999e-09
296960 348 9.99999999999999e-09
297472 348.6 9.99999999999999e-09
297984 349.2 9.99999999999999e-09
298496 349.8 9.99999999999999e-09
299008 350.4 9.99999999999999e-09
299520 351 9.99999999999999e-09
300032 351.6 9.99999999999999e-09
300544 352.2 9.99999999999999e-09
301056 352.8 9.99999999999999e-09
301568 353.4 9.99999999999999e-09
302080 354 9.99999999999999e-09
302592 354.6 9.99999999999999e-09
303104 355.2 9.99999999999999e-09
303616 355.8 9.99999999999999e-09
304128 356.4 9.99999999999999e-09
304640 357 9.99999999999999e-09
305152 357.6 9.99999999999999e-09
305664 358.2 9.99999999999999e-09
306176 358.8 9.99999999999999e-09
306688 359.4 9.99999999999999e-09
307200 360 9.99999999999999e-09
307712 360.6 9.99999999999999e-09
308224 361.2 9.99999999999999e-09
308736 361.8 9.99999999999999e-09
309248 362.4 9.99999999999999e-09
309760 363 9.99999999999999e-09
310272 363.6 9.99999999999999e-09
310784 364.2 9.99999999999999e-09
311296 364.8 9.99999999999999e-09
311808 365.4 9.99999999999999e-09
312320 366 9.99999999999999e-09
312832 366.6 9.99999999999999e-09
313344 367.2 9.99999999999999e-09
313856 367.8 9.99999999999999e-09
314368 368.4 9.99999999999999e-09
314880 369 9.99999999999999e-09
315392 369.6 9.99999999999999e-09
315904 370.2 9.99999999999999e-09
316416 370.8 9.99999999999999e-09
316928 371.4 9.99999999999999e-09
317440 372 9.99999999999999e-09
317952 372.6 9.99999999999999e-09
318464 373.2 9.99999999999999e-09
318976 373.8 9.99999999999999e-09
319488 374.4 9.99999999999999e-09
320000 375 9.99999999999999e-09
320512 375.6 9.99999999999999e-09
321024 376.2 9.99999999999999e-09
321536 376.8 9.99999999999999e-09
322048 377.4 9.99999999999999e-09
322560 378 9.99999999999999e-09
323072 378.6 9.99999999999999e-09
323584 379.2 9.99999999999999e-09
324096 379.8 9.99999999999999e-09
324608 380.4 9.99999999999999e-09
325120 381 9.99999999999999e-09
325632 381.6 9.99999999999999e-09
326144 382.2 9.99999999999999e-09
326656 382.8 9.99999999999999e-09
327168 383.4 9.99999999999999e-09
327680 384 9.99999999999999e-09
328192 384.6 9.99999999999999e-09
328704 385.2 9.99999999999999e-09
329216 385.8 9.99999999999999e-09
329728 386.4 9.99999999999999e-09
330240 387 9.99999999999999e-09
330752 387.6 9.99999999999999e-09
331264 388.2 9.99999999999999e-09
331776 388.8 9.99999999999999e-09
332288 389.4 9.99999999999999e-09
332800 390 9.99999999999999e-09
333312 390.6 9.99999999999999e-09
333824 391.2 9.99999999999999e-09
334336 391.8 9.99999999999999e-09
334848 392.4 9.99999999999999e-09
335360 393 9.99999999999999e-09
335872 393.6 9.99999999999999e-09
336384 394.2 9.99999999999999e-09
336896 394.8 9.99999999999999e-09
337408 395.4 9.99999999999999e-09
337920 396 9.99999999999999e-09
338432 396.6 9.99999999999999e-09
338944 397.2 9.99999999999999e-09
339456 397.8 9.99999999999999e-09
339968 398.4 9.99999999999999e-09
340480 399 9.99999999999999e-09
340992 399.6 9.99999999999999e-09
341504 400.2 9.99999999999999e-09
